tax	hdz-461-s369	hdz-462-s370	hdz-463-s371	hdz-464-s372	hdz-465-s373	hdz-466-s374	hdz-473-s375	hdz-474-s376	hdz-475-s377	hdz-476-s378	hdz-477-s379	hdz-478-s380	hdz-479-s381	hdz-480-s382	hdz-481-s383	hdz-482-s384	hdz-483-s385	hdz-484-s386	hdz-485-s387	hdz-486-s388	hdz-487-s389	hdz-488-s390	hdz-489-s391	pl-ntc-017-ctrl	total
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella oxytoca	2	0	4	5	0	0	6	0	1	1	0	0	0	0	0	1	2	0	0	2	2	12	0	0	38
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kluyvera;Kluyvera georgiana	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	10	0	1	0	21	1	0	0	38
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rahnella;Rahnella aceris	2	0	8	0	0	4	5	13	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	38
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter lwoffii	0	0	0	0	0	2	0	3	24	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	37
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Sporobacter;Sporobacter termitidis	0	2	22	4	0	1	0	0	0	1	4	0	0	0	0	1	0	0	0	0	0	0	1	0	36
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia hominis	0	1	6	0	0	1	4	1	2	2	4	0	1	0	0	1	4	1	3	0	0	0	4	0	35
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Marvinbryantia;Marvinbryantia formatexigens	3	0	5	3	1	4	1	2	1	0	3	1	1	1	1	0	2	2	0	0	0	2	1	0	34
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Phocea;Phocea massiliensis	0	2	0	7	0	7	4	0	0	0	2	0	4	0	0	1	2	0	0	0	0	0	5	0	34
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia liquefaciens	0	0	0	0	0	0	0	0	0	1	0	0	0	0	21	0	0	3	0	0	8	0	0	0	33
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruthenibacterium;Ruthenibacterium lactatiformans	0	3	3	10	0	2	2	0	0	0	5	2	0	0	0	1	0	1	0	0	0	0	4	0	33
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter schindleri	0	0	1	0	0	0	3	4	0	0	0	0	0	0	0	23	0	0	0	0	0	0	1	0	32
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia proteamaculans	0	0	0	0	0	0	0	0	0	3	29	0	0	0	0	0	0	0	0	0	0	0	0	0	32
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Morganella;Morganella morganii	2	2	4	1	0	2	0	0	0	0	0	1	1	3	0	0	1	0	2	7	4	2	0	0	32
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia caecimuris	0	1	3	0	0	0	1	2	1	1	2	6	0	1	0	2	3	2	1	0	3	1	1	0	31
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;[Curtobacterium] plantarum	0	0	0	0	0	1	1	20	0	2	5	0	0	0	0	1	0	0	0	0	0	1	0	0	31
Bacteria;Bacteria_none;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Floccifex;Floccifex porci	0	3	4	1	1	0	0	1	2	1	0	1	1	0	0	6	1	2	0	0	0	4	3	0	31
Bacteria;Bacteria_none;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Bullifex;Bullifex porci	0	0	4	6	0	1	0	0	2	1	2	10	0	0	0	1	1	1	0	0	1	1	0	0	31
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;Enterocloster clostridioformis	4	0	3	2	0	1	0	5	2	1	1	1	0	1	1	1	1	2	0	2	1	1	0	0	30
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia aphidicola	0	0	2	2	0	1	3	10	1	1	3	0	0	0	0	4	0	0	0	0	1	0	0	0	28
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus larvae	1	2	1	0	0	0	0	1	1	0	0	0	2	0	2	4	0	0	2	0	8	1	2	0	27
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella maculosa	0	1	0	1	1	1	0	1	3	0	3	0	0	2	1	1	2	1	1	3	0	3	2	0	27
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella tanakaei	2	0	1	0	0	0	1	0	1	0	1	9	1	0	1	1	1	1	0	1	1	0	5	0	27
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Bilifractor;Bilifractor porci	1	1	7	1	0	0	0	0	3	1	1	2	0	0	0	2	4	1	0	0	0	2	1	0	27
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Christensenellaceae;Christensenella;Christensenella minuta	0	0	3	2	0	3	1	0	0	0	0	12	0	0	0	1	0	3	0	0	0	0	1	0	26
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter massiliensis	0	1	1	1	0	0	3	0	0	1	0	6	0	0	0	1	0	9	0	0	0	0	3	0	26
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Peptococcaceae;Peptococcus;Peptococcus niger	0	0	4	1	0	1	0	0	0	2	3	2	1	0	0	1	2	1	0	0	2	3	2	0	25
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Feifaniaceae;Feifania;Feifania hominis	0	0	5	16	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	25
Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax antarcticus	0	0	0	0	0	1	0	2	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella phocaeensis	0	0	0	0	0	0	1	1	3	2	0	9	1	2	0	0	0	0	0	0	2	2	2	0	25
Bacteria;Bacteria_none;Tenericutes;Mollicutes;Anaeroplasmatales;Anaeroplasmataceae;Asteroleplasma;Asteroleplasma anaerobium	2	0	3	0	0	0	1	2	4	1	0	0	2	1	0	2	0	1	0	3	0	0	2	0	24
Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Prolinoborus;Prolinoborus fasciculus	0	0	0	0	0	1	0	4	5	0	0	0	1	0	0	11	0	0	0	0	0	0	2	0	24
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia huaxiensis	0	0	0	1	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	1	15	0	0	0	24
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Dialister;Dialister succinatiphilus	2	0	2	1	0	0	1	0	1	0	1	3	1	1	1	0	3	0	0	1	0	1	4	0	23
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter murliniae	0	0	0	4	0	1	0	0	1	0	0	0	0	0	0	0	14	0	0	2	1	0	0	0	23
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;Lacrimispora indolis	1	1	7	0	0	0	1	4	1	0	0	0	1	1	0	0	2	0	0	0	0	2	0	1	22
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Butyrivibrio;Butyrivibrio fibrisolvens	0	1	9	1	0	1	0	0	0	0	1	0	1	0	1	1	2	0	3	0	0	1	0	0	22
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	0	0	0	0	0	2	5	7	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	22
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter monodelphidis	2	0	3	0	0	0	0	4	1	0	0	0	1	0	1	0	2	0	2	0	0	0	5	0	21
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;Enterocloster aldenensis	0	1	3	2	0	1	0	1	0	1	2	0	1	0	0	0	4	0	1	1	1	2	0	0	21
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Sodaliphilus;Sodaliphilus pleomorphus	1	0	2	3	1	0	0	2	1	0	2	0	0	1	0	1	1	0	0	2	4	0	0	0	21
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus raffinosus	1	0	0	0	2	1	0	0	0	0	0	0	4	1	0	1	1	2	1	2	2	0	3	0	21
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia alcalifaciens	0	1	0	18	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas paraversuta	0	0	2	3	0	1	0	4	0	0	2	2	0	0	0	3	1	1	0	0	1	0	0	0	20
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Anaerosacchariphilus;Anaerosacchariphilus polymeriproducens	1	2	2	0	0	1	1	1	0	0	1	0	1	0	1	2	2	1	1	0	1	0	2	0	20
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Catenibacillus;Catenibacillus scindens	1	1	3	1	0	0	0	0	0	0	1	5	0	0	0	0	2	3	0	0	0	0	3	0	20
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Lelliottia;Lelliottia amnigena	2	6	3	2	3	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	20
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Raoultella;Raoultella terrigena	0	0	2	0	0	0	0	16	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	19
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides rodentium	0	2	3	3	0	0	2	0	2	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	18
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Heminiphilus;Heminiphilus faecis	0	1	3	2	0	0	2	2	1	1	0	0	1	0	0	1	0	1	0	0	1	0	2	0	18
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas poae	0	0	3	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	17
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;Lacrimispora saccharolytica	0	1	3	0	0	1	2	1	4	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	17
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter catenae	0	1	2	0	0	1	2	0	0	0	1	2	0	0	0	1	0	4	0	0	0	0	3	0	17
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculum;Muribaculum intestinale	0	1	4	1	0	1	0	1	2	0	1	3	0	0	0	1	1	0	0	0	0	0	0	1	17
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rahnella;Rahnella contaminans	0	0	4	0	0	0	2	7	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	16
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter johnsonii	0	0	1	4	0	2	0	2	0	0	0	0	0	0	0	1	2	0	0	0	0	4	0	0	16
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter pasteurii	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	15
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Robinsoniella;Robinsoniella peoriensis	0	0	2	2	0	0	2	2	2	1	0	0	0	0	0	0	0	1	0	0	0	1	2	0	15
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus	0	0	1	0	0	0	0	0	0	1	4	0	2	0	0	0	2	0	3	0	0	1	0	0	14
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Hominisplanchenecus;Hominisplanchenecus faecis	0	0	3	1	0	1	1	2	0	2	0	1	0	0	1	0	0	0	1	0	1	0	0	0	14
Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;Sutterella faecalis	0	0	2	0	0	1	0	3	0	0	1	0	2	2	0	0	0	0	0	1	0	1	1	0	14
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia grimesii	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8	0	0	0	2	0	3	0	0	0	14
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas weihenstephanensis	0	0	2	1	0	1	0	2	0	1	3	0	0	0	2	0	1	0	0	0	1	0	0	0	14
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Shigella;Shigella sonnei	0	3	0	5	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes indistinctus	0	4	0	5	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	14
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter farmeri	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	5	0	0	0	5	1	0	0	13
Bacteria;Bacteria_none;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Anaerolactibacter;Anaerolactibacter massiliensis	0	0	3	1	0	0	1	1	0	2	0	2	0	0	0	1	0	1	1	0	0	0	0	0	13
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter youngae	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	4	4	0	13
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia inulinivorans	1	1	3	0	1	2	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	13
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas deceptionensis	1	0	1	3	0	0	0	0	0	0	2	4	0	0	0	0	1	0	0	0	0	1	0	0	13
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter ludwigii	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	13
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia hominis	0	0	0	1	0	0	5	1	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	12
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Butyrivibrio;Butyrivibrio crossotus	1	1	5	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	12
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Aminipila;Aminipila butyrica	0	0	3	0	0	0	2	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	3	0	12
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter quasiroggenkampii	0	1	1	0	1	0	3	0	4	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	12
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Hungatella;Hungatella effluvii	0	1	0	2	0	1	0	1	1	1	0	0	0	0	0	2	1	0	0	0	0	0	2	0	12
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter turcicus	1	2	0	0	0	0	1	3	0	0	0	0	0	2	1	0	0	1	0	0	0	0	1	0	12
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides chinchillae	1	0	1	0	0	1	1	0	0	0	3	0	2	0	0	0	0	1	0	0	0	1	1	0	12
Bacteria;Bacteria_none;Firmicutes;Bacilli;Bacillales;Planococcaceae;Kurthia;Kurthia huakuii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	11
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Ihubacter;Ihubacter massiliensis	0	1	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	3	0	11
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Eisenbergiella;Eisenbergiella massiliensis	0	1	1	0	0	0	1	0	1	0	0	0	2	0	0	1	0	1	1	0	1	0	1	0	11
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Dialister;Dialister micraerophilus	0	2	1	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	2	0	11
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Lelliottia;Lelliottia aquatilis	0	0	0	0	0	5	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea anthophila	0	0	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rouxiella;Rouxiella chamberiensis	0	0	1	0	0	0	0	4	0	0	0	0	1	1	2	0	0	0	0	0	1	1	0	0	11
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lachnoclostridium;[Clostridium] symbiosum	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	5	0	11
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Abiotrophia;Abiotrophia defectiva	0	0	3	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	10
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia rettgeri	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	10
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Budviciaceae;Pragia;Pragia fontium	0	0	4	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	10
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Budviciaceae;Limnobaculum;Limnobaculum parvum	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	1	2	0	1	0	1	0	0	0	10
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia marcescens	0	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Gluceribacter;Gluceribacter canis	0	0	2	0	1	3	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	10
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas psychrophila	0	0	0	3	0	0	0	0	0	0	1	3	0	0	1	0	1	0	0	0	0	1	0	0	10
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Thermophilibacter;Thermophilibacter mediterraneus	0	0	0	1	0	0	0	0	1	0	1	6	0	0	0	0	0	1	0	0	0	0	0	0	10
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia persicina	0	2	0	0	0	1	3	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	10
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pseudescherichia;Pseudescherichia vulneris	0	0	1	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Tyzzerella;[Clostridium] colinum	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	1	0	0	0	0	9
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella aerogenes	0	0	1	0	0	1	1	1	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	9
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus songhuajiangensis	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera;Megasphaera sueciensis	1	0	1	2	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	9
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Hydrogeniiclostridium;Hydrogeniiclostridium mannosilyticum	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	5	0	0	0	0	0	0	0	0	9
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Anaerostipes;Anaerostipes caccae	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides nordii	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	8
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;Leuconostoc lactis	1	0	0	0	0	0	2	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	8
Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas suwonensis	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	8
Bacteria;Bacteria_none;Firmicutes;Bacilli;Bacillales;Planococcaceae;Solibacillus;Solibacillus silvestris	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Olsenella;Olsenella phocaeensis	0	0	0	0	0	0	0	0	0	0	1	5	1	0	0	0	0	0	0	0	0	0	1	0	8
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Massiliimalia;Massiliimalia timonensis	0	3	0	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	8
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;Proteus cibi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	8
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella herbatica	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	8
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Thermophilibacter;Thermophilibacter immobilis	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	8
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Leclercia;Leclercia adecarboxylata	0	0	1	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;Enterocloster lavalensis	0	1	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	8
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea conspicua	0	0	1	1	1	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rahnella;Rahnella victoriana	0	0	3	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Entomomonas;Entomomonas asaccharolytica	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	4	1	0	0	8
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rahnella;Rahnella laticis	0	0	0	0	0	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Oscillospiraceae_Incertae_sedis;[Clostridium] leptum	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	4	0	8
