tax	hdz-004-s3	hdz-005-s11	hdz-010-s23	hdz-011-s10	hdz-013-s8	hdz-014-s18	hdz-016-s21	hdz-019-s13	hdz-020-s12	hdz-021-s7	hdz-023-s20	hdz-024-s19	hdz-025-s17	hdz-026-s15	hdz-028-s16	hdz-029-s14	hdz-030-s6	hdz-055-s22	hdz-063-s1	hdz-064-s2	hdz-065-s4	hdz-066-s5	hdz-067-s9	pl-ntc-001-ctrl	total
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter lari	1	0	1	0	11	15	3	4	1	10	0	2	1	7	0	0	0	0	1	0	2	0	1	0	60
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter troglodytis	0	2	4	4	2	6	2	0	4	1	0	1	1	10	2	1	1	4	1	3	3	2	3	0	57
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Anaerotignum;Anaerotignum aminivorans	2	2	0	0	2	0	0	2	0	0	2	0	0	0	0	13	3	20	0	8	2	0	0	0	56
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides koreensis	0	9	0	0	4	0	0	19	0	0	1	0	0	0	0	11	1	2	2	3	2	0	2	0	56
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;Proteus terrae	0	13	0	11	17	1	0	0	0	11	0	0	0	1	0	0	0	1	0	0	0	0	0	0	55
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia aphidicola	0	1	0	1	0	1	0	1	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella maculosa	2	8	2	0	4	2	2	3	3	1	2	0	1	4	0	3	3	2	2	2	4	1	2	0	53
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter turcicus	0	2	3	0	2	8	2	0	2	6	0	2	3	9	1	0	1	1	0	4	3	0	3	0	52
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides rodentium	1	4	0	0	4	0	0	5	2	2	2	1	0	0	1	1	1	7	3	3	8	0	4	0	49
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes indistinctus	1	0	0	0	15	0	0	4	0	0	0	0	0	0	0	6	2	2	5	0	7	0	6	0	48
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia rustigianii	0	0	0	1	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter armoricus	1	2	0	4	14	6	0	0	2	7	0	2	0	1	0	0	1	0	1	0	2	0	1	0	44
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella;Weissella confusa	8	21	1	0	0	1	1	2	0	3	2	0	0	1	0	2	1	0	0	0	0	0	0	0	43
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;Enterocloster aldenensis	1	1	2	1	3	4	0	2	1	0	1	0	1	4	0	0	2	2	5	1	5	1	6	0	43
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides cellulosilyticus	1	10	0	0	0	0	0	7	0	0	4	0	0	0	0	15	5	0	0	0	0	1	0	0	43
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter telavivensis	0	21	0	2	3	0	2	0	0	7	0	0	0	1	0	0	0	4	2	0	0	0	0	0	42
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Hungatella;Hungatella xylanolytica	2	1	0	0	0	0	1	7	0	0	3	4	3	1	0	2	6	6	3	0	1	1	0	0	41
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus malodoratus	0	2	1	0	0	0	0	0	0	0	1	0	0	0	1	8	1	22	2	1	0	0	0	0	39
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter youngae	0	32	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	37
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Odoribacter;Odoribacter splanchnicus	0	2	0	0	2	0	0	4	0	0	0	0	0	0	0	0	1	15	1	3	2	4	0	0	34
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Hominisplanchenecus;Hominisplanchenecus faecis	0	2	1	0	3	3	3	2	4	0	2	2	2	0	0	0	0	4	1	2	1	0	2	0	34
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella herbatica	0	10	0	0	2	0	0	6	0	0	0	0	0	1	0	2	3	3	2	3	1	0	0	0	33
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rahnella;Rahnella victoriana	0	0	0	3	0	4	0	3	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculum;Muribaculum intestinale	0	2	2	0	3	3	0	2	5	0	2	0	1	3	1	3	0	1	1	3	0	0	0	0	32
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Dialister;Dialister pneumosintes	0	1	4	1	6	1	1	3	2	1	1	1	2	0	0	1	1	2	0	3	0	0	1	0	32
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;Lacrimispora celerecrescens	6	5	0	0	0	1	0	3	0	0	0	0	0	1	0	0	3	1	2	4	1	1	3	0	31
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter pullorum	0	0	3	1	5	5	0	0	2	2	0	1	2	1	2	0	1	2	0	1	1	0	2	0	31
Bacteria;Bacteria_none;Tenericutes;Mollicutes;Anaeroplasmatales;Anaeroplasmataceae;Asteroleplasma;Asteroleplasma anaerobium	1	2	1	0	1	3	2	1	0	0	0	0	3	0	1	0	3	1	0	0	2	1	9	0	31
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Robinsoniella;Robinsoniella peoriensis	3	3	1	0	1	1	0	4	4	1	2	0	0	0	0	2	2	4	0	1	0	0	1	0	30
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Butyrivibrio;Butyrivibrio fibrisolvens	1	1	2	0	3	3	3	1	3	0	1	1	0	2	1	2	3	1	0	1	1	0	0	0	30
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Hydrogeniiclostridium;Hydrogeniiclostridium mannosilyticum	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	14	1	6	0	0	0	0	0	0	30
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella stercoris	1	0	0	0	3	2	6	2	7	0	0	0	0	2	0	0	0	0	2	0	4	0	0	0	29
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Christensenellaceae;Christensenella;Christensenella minuta	1	2	0	0	9	1	0	0	0	0	0	0	0	0	0	7	0	0	3	2	0	0	3	0	28
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fragi	0	0	1	0	0	0	3	0	6	3	1	0	0	0	0	0	0	0	1	12	0	0	0	0	27
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;[Curtobacterium] plantarum	0	0	0	0	0	0	0	0	0	4	0	23	0	0	0	0	0	0	0	0	0	0	0	0	27
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides xylanisolvens	0	9	0	0	1	0	0	5	0	0	0	0	0	0	0	7	0	0	2	1	0	1	1	0	27
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella quasipneumoniae	0	21	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	26
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Aggregatibacter;Aggregatibacter kilianii	0	0	0	0	0	1	0	0	0	15	0	0	0	0	1	0	0	0	0	0	8	0	1	0	26
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Hungatella;Hungatella effluvii	6	6	0	0	0	0	0	2	0	0	3	0	0	0	0	3	5	0	0	1	0	0	0	0	26
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Mediterranea;Mediterranea massiliensis	0	3	0	0	0	0	1	0	7	0	0	0	0	3	1	0	0	0	3	2	3	0	2	0	25
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Aminipila;Aminipila butyrica	0	2	0	0	0	0	0	1	0	0	2	0	0	0	0	10	2	4	1	2	0	0	1	0	25
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;Lacrimispora saccharolytica	0	3	0	0	1	1	0	4	0	0	1	2	0	0	1	4	3	0	0	1	2	0	1	0	24
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera;'Megasphaera vaginalis' Bordigoni et al. 2020	0	5	1	1	0	1	1	2	0	0	4	0	0	0	1	0	1	1	2	2	1	1	0	0	24
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella africana	0	15	0	0	1	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	23
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter farmeri	0	15	0	0	0	1	0	0	0	4	0	0	2	0	0	0	0	1	0	0	0	0	0	0	23
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter chengduensis	0	13	0	1	1	1	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia intestinalis	0	0	1	0	3	2	1	0	2	0	0	1	3	0	1	0	0	1	1	0	3	0	3	0	22
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;Alloprevotella tannerae	0	1	0	2	1	2	2	0	6	1	0	3	1	0	0	0	0	0	1	0	1	0	1	0	22
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Faecalicatena;Faecalicatena orotica	0	0	0	0	3	2	0	1	1	0	1	0	1	0	0	7	0	0	3	2	1	0	0	0	22
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium phoceensis	3	1	0	0	0	0	0	4	0	0	3	0	0	0	0	3	2	4	0	0	1	0	0	0	21
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter vulpis	1	0	2	1	2	3	0	1	0	2	0	0	1	3	0	1	0	0	0	1	1	0	2	0	21
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rouxiella;Rouxiella chamberiensis	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;Haemophilus pittmaniae	0	0	0	0	0	0	0	0	0	18	0	1	0	0	0	0	0	0	0	0	2	0	0	0	21
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Abiotrophia;Abiotrophia defectiva	2	2	0	0	0	0	0	6	1	1	1	0	1	0	0	2	1	0	0	3	0	0	0	0	20
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales_Incertae_sedis;Evtepia;Evtepia gabavorous	2	1	0	0	0	0	0	5	0	0	2	0	0	0	0	9	1	0	0	0	0	0	0	0	20
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Caproiciproducens;Caproiciproducens galactitolivorans	3	0	0	0	0	0	0	3	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	18
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter lwoffii	0	0	0	0	0	1	0	3	0	1	0	0	5	0	0	0	0	0	0	8	0	0	0	0	18
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Paucilactobacillus;Paucilactobacillus vaccinostercus	0	0	0	0	0	0	0	0	5	0	0	1	8	0	0	0	0	0	0	0	0	0	4	0	18
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;Enterocloster clostridioformis	1	2	1	0	1	0	1	0	0	0	3	0	0	0	0	0	2	3	1	2	1	0	0	0	18
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;Lacrimispora indolis	0	1	0	0	1	1	0	3	0	0	2	1	0	0	0	1	1	1	1	3	1	0	0	0	17
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Microbacter;Microbacter margulisiae	0	4	0	0	1	0	0	5	0	0	2	0	0	0	0	3	1	0	0	1	0	0	0	0	17
Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas suwonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	1	0	0	10	0	17
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella phocaeensis	0	1	0	0	0	1	0	1	2	0	0	0	0	1	0	0	1	3	3	2	0	0	1	0	16
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Lentihominibacter;Lentihominibacter hominis	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	4	1	2	0	0	2	0	1	0	16
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rahnella;Rahnella contaminans	0	0	0	1	0	2	0	2	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Sporobacter;Sporobacter termitidis	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	1	1	0	0	0	16
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella provencensis	0	0	0	1	2	1	2	0	4	0	0	0	0	1	0	0	0	0	3	0	1	0	1	0	16
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes finegoldii	1	1	0	0	0	0	1	8	0	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	16
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Anaerosacchariphilus;Anaerosacchariphilus polymeriproducens	2	1	0	0	0	0	0	3	0	0	0	0	0	2	0	0	2	4	0	1	0	0	0	0	15
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides chinchillae	1	4	0	0	3	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	2	0	0	0	15
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus manihotivorans	0	0	0	0	0	0	0	0	9	0	1	1	1	0	0	0	0	0	0	0	0	0	3	0	15
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter cronae	0	6	0	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Ihubacter;Ihubacter massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	1	0	0	1	0	14
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia alcalifaciens	0	1	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
Bacteria;Bacteria_none;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	14
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Catenibacillus;Catenibacillus scindens	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	3	3	2	0	1	1	0	0	0	14
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium saudiense	0	0	0	0	1	2	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	14
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea pleuroti	0	0	0	0	0	0	0	0	0	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	13
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella corporis	2	2	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	2	1	0	1	1	0	13
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter courvalinii	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	10	1	0	0	0	0	0	0	0	13
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriaceae;Anaerofustis;Anaerofustis stercorihominis	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	12
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium fessum	2	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	3	1	0	1	0	0	0	12
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella oris	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	4	1	0	1	0	12
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter fennelliae	0	0	0	1	2	2	0	0	0	1	1	2	0	0	0	1	0	1	0	0	0	0	1	0	12
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Rodentibacter;Rodentibacter heidelbergensis	0	0	0	0	0	2	1	3	0	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	11
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter taeniopygiae	0	1	0	0	2	0	1	2	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	11
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Anaerocolumna;Anaerocolumna jejuensis	0	0	2	0	0	1	0	0	0	1	0	0	0	1	1	1	0	1	0	1	1	0	1	0	11
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter jejuni	1	1	0	0	1	0	0	0	1	2	1	0	0	1	0	0	0	0	1	0	0	2	0	0	11
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia rettgeri	0	6	0	1	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	11
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter murliniae	0	3	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	11
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Phocea;Phocea massiliensis	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	6	0	0	0	0	0	0	11
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Oscillibacter;Oscillibacter massiliensis	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Dialister;Dialister succinatiphilus	0	1	0	1	1	0	1	0	2	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	10
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter aviculae	0	0	0	0	4	0	1	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter freundii	0	2	1	0	1	2	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia schinkii	0	0	0	0	0	5	0	0	1	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	10
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Luxibacter;Luxibacter massiliensis	2	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	1	0	0	3	0	0	0	10
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter asburiae	0	5	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pasteurii	0	5	1	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	10
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella;Paraprevotella xylaniphila	0	0	0	1	0	0	1	0	3	1	0	0	0	2	1	0	0	0	0	0	0	0	1	0	10
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Secundilactobacillus;Secundilactobacillus similis	0	0	0	0	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	1	1	0	10
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;Proteus columbae	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus baoqingensis	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	10
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides finegoldii	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	9
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Faecalicatena;Faecalicatena faecalis	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	9
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus hegangensis	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	9
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus raffinosus	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	3	0	0	0	0	0	0	9
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;Enterocloster lavalensis	4	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella denticola	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	1	1	0	1	0	9
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella illustrans	0	4	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	9
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella koreensis	1	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	9
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Bittarella;Bittarella massiliensis	1	0	0	0	0	0	0	2	0	0	2	0	0	0	0	3	0	1	0	0	0	0	0	0	9
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Heminiphilus;Heminiphilus faecis	0	1	0	0	0	0	0	4	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	9
Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;Microvirga flavescens	0	6	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Selenomonadales;Sporomusaceae;Anaeroarcus;Anaeroarcus burkinensis	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	9
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Romboutsia;Romboutsia maritimum	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	8
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Faecalicatena;Faecalicatena absiana	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0	1	0	8
