tax	hdz-266-s254	hdz-267-s255	hdz-316-s256	hdz-335-s257	hdz-345-s258	hdz-348-s259	hdz-383-s260	hdz-384-s261	hdz-385-s262	hdz-386-s263	hdz-387-s264	hdz-388-s265	hdz-389-s266	hdz-390-s267	hdz-391-s268	hdz-392-s269	hdz-393-s270	hdz-394-s271	hdz-395-s272	hdz-396-s273	hdz-397-s274	hdz-438-s275	hdz-439-s276	pl-ntc-012-ctrl	total
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Hungatella;Hungatella effluvii	0	0	5	1	0	0	0	0	19	0	0	0	0	0	3	0	1	0	0	0	6	0	20	0	55
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;Enterocloster lavalensis	0	0	4	0	0	0	0	0	7	0	0	1	0	0	2	0	2	0	0	0	32	0	6	0	54
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron	1	7	15	8	0	0	0	0	5	0	1	0	0	0	4	0	0	0	0	0	4	0	8	0	53
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rahnella;Rahnella inusitata	0	0	0	0	0	1	1	0	0	1	0	17	10	3	0	0	0	0	0	0	0	20	0	0	53
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus songhuajiangensis	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	45	0	0	52
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter lari	1	1	1	0	7	1	2	1	1	0	0	3	0	0	0	4	2	0	0	0	4	22	0	0	50
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter catenae	0	5	2	7	0	0	0	0	8	0	2	0	0	0	3	0	3	0	0	0	10	0	10	0	50
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella lascolaii	1	2	1	4	3	3	5	2	0	2	1	5	0	0	2	0	4	3	3	3	3	0	1	0	48
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Feifaniaceae;Feifania;Feifania hominis	12	5	0	1	0	0	0	0	3	0	9	0	0	0	2	0	12	1	0	0	2	0	1	0	48
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter cloacae	1	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	4	36	0	0	0	45
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Rodentibacter;Rodentibacter heidelbergensis	0	0	0	0	0	1	1	10	0	4	0	4	0	1	1	10	0	1	0	11	0	0	0	0	44
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium;Phascolarctobacterium faecium	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	44
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides koreensis	1	0	3	0	0	0	0	0	3	0	3	6	0	0	0	0	4	0	0	0	20	0	2	0	42
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Cellulosilyticum;Cellulosilyticum lentocellum	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	42
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis	0	4	7	0	0	0	0	0	16	0	6	0	0	0	0	0	0	0	0	0	0	0	9	0	42
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides gordonii	0	0	10	12	0	0	0	0	6	0	3	0	0	0	3	0	2	0	0	0	3	0	1	0	40
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia hominis	0	0	0	0	7	3	2	5	0	4	0	2	0	3	0	5	0	5	2	0	1	0	1	0	40
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Millionella;Millionella massiliensis	14	2	3	0	1	1	0	0	2	0	1	1	0	3	4	0	3	0	0	1	3	0	1	0	40
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;Leuconostoc citreum	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	1	4	0	0	0	40
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus garvieae	0	2	0	0	2	1	1	2	0	15	0	3	0	5	1	6	0	0	0	1	0	0	0	0	39
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia rettgeri	12	0	0	0	0	0	0	0	0	0	1	0	0	19	1	0	0	3	0	2	0	0	0	0	38
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia hominis	1	0	2	0	0	1	0	0	3	0	0	1	0	1	6	0	3	1	0	1	15	0	2	0	37
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides rodentium	5	0	5	0	0	0	0	0	6	0	1	1	1	0	2	0	1	1	0	0	13	0	1	0	37
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium tarantellae	1	5	1	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	36
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Secundilactobacillus;Secundilactobacillus kimchicus	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	34	0	0	35
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia huaxiensis	0	5	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	2	0	0	0	0	35
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Dialister;Dialister pneumosintes	0	1	1	0	0	5	0	2	2	0	3	1	0	0	2	4	7	0	0	0	4	0	1	1	34
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;Lacrimispora indolis	2	0	1	1	0	1	0	0	1	0	2	0	0	0	3	0	2	0	0	0	18	0	2	0	33
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Thermophilibacter;Thermophilibacter mediterraneus	4	0	0	1	3	0	0	0	0	0	0	8	2	6	0	0	0	0	2	0	0	0	7	0	33
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Anaerosacchariphilus;Anaerosacchariphilus polymeriproducens	1	2	1	0	0	0	0	0	2	0	1	1	0	0	7	0	4	1	0	2	4	0	7	0	33
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides johnsonii	1	1	5	4	0	0	0	2	0	0	8	1	0	0	1	0	0	1	1	2	2	0	4	0	33
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter armoricus	2	0	0	0	6	1	0	2	1	0	0	1	0	0	1	1	0	2	0	0	6	10	0	0	33
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Sodaliphilus;Sodaliphilus pleomorphus	3	0	0	0	2	3	2	0	0	0	0	7	1	1	0	0	2	2	1	3	4	0	1	0	32
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella aerogenes	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	32
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis	3	0	0	0	0	2	1	0	1	0	0	0	0	3	1	2	2	1	2	8	2	4	0	0	32
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Bilifractor;Bilifractor porci	8	0	1	0	0	1	0	0	2	0	1	1	1	0	3	0	2	3	0	0	5	0	3	0	31
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter turcicus	0	1	3	0	2	4	0	3	1	0	0	2	0	1	1	6	0	0	0	1	2	3	1	0	31
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Phocea;Phocea massiliensis	0	0	3	0	0	0	0	0	3	0	1	0	0	0	1	0	3	0	0	0	17	0	3	0	31
Bacteria;Bacteria_none;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Floccifex;Floccifex porci	1	0	2	0	3	0	0	2	1	4	0	1	0	1	0	0	0	4	1	0	4	0	6	0	30
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Butyrivibrio;Butyrivibrio fibrisolvens	2	1	3	0	0	4	0	1	2	0	3	1	1	0	3	0	1	0	2	1	4	0	1	0	30
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Catenibacillus;Catenibacillus scindens	1	1	3	1	0	0	0	0	5	0	2	0	1	1	2	0	2	0	0	0	5	0	5	0	29
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rahnella;Rahnella aceris	0	0	0	0	0	1	3	0	0	0	0	1	1	11	3	1	0	0	0	0	0	8	0	0	29
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus malodoratus	2	0	0	0	0	0	0	0	9	0	0	0	1	0	2	4	6	0	0	0	2	0	3	0	29
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;Barnesiella intestinihominis	0	1	3	1	0	0	0	0	0	0	0	2	0	1	4	0	6	1	0	2	1	0	6	0	28
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Brenneria;Brenneria alni	2	0	2	0	0	4	1	2	1	8	1	0	0	0	0	3	1	0	0	0	0	0	3	0	28
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Angelakisella;Angelakisella massiliensis	0	0	6	0	0	0	0	0	11	0	0	0	0	0	1	0	1	0	0	0	9	0	0	0	28
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera;'Megasphaera vaginalis' Bordigoni et al. 2020	1	1	2	2	0	0	2	0	0	0	4	0	0	1	2	2	2	3	3	1	1	0	0	0	27
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Robinsoniella;Robinsoniella peoriensis	0	5	4	0	0	0	0	0	2	0	1	1	0	0	1	0	5	0	0	0	3	0	5	0	27
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Christensenellaceae;Luoshenia;Luoshenia tenuis	0	0	6	0	0	0	0	0	5	0	5	0	0	0	1	0	0	0	0	0	1	0	8	0	26
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter quasihormaechei	1	0	0	0	0	5	1	4	0	0	0	0	0	1	2	0	0	10	0	2	0	0	0	0	26
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;Proteus mirabilis	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	26
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Abiotrophia;Abiotrophia defectiva	0	1	2	0	0	0	1	0	0	0	0	0	0	0	3	2	1	1	1	4	3	6	0	0	25
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Sporobacter;Sporobacter termitidis	0	0	2	2	0	0	0	0	1	0	0	0	0	0	2	0	4	0	0	0	11	0	2	0	24
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Secundilactobacillus;Secundilactobacillus mixtipabuli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	24
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas paraversuta	0	0	0	0	0	2	0	0	0	4	1	2	2	0	0	2	1	0	1	1	1	6	1	0	24
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas psychrophila	0	0	0	0	0	0	0	0	0	1	1	0	7	2	0	0	0	0	0	0	0	11	2	0	24
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella maculosa	2	5	1	0	0	0	1	0	0	0	4	5	1	0	1	0	0	0	0	1	1	0	1	0	23
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium fessum	0	0	1	0	0	0	0	0	2	0	0	0	0	1	2	0	2	0	0	1	13	0	1	0	23
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia rhapontici	0	0	0	0	0	2	0	0	0	0	1	0	5	0	0	0	1	0	1	0	0	13	0	0	23
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;Lacrimispora saccharolytica	0	0	1	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	14	0	3	0	23
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Mediterranea;Mediterranea massiliensis	3	0	0	1	0	2	0	0	0	0	2	8	0	1	1	0	1	0	0	0	3	0	0	0	22
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes indistinctus	3	0	2	0	0	0	0	0	3	0	2	0	0	0	0	0	0	2	0	0	6	0	3	0	21
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Aminipila;Aminipila butyrica	2	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	13	0	2	0	21
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Luxibacter;Luxibacter massiliensis	0	0	1	2	0	2	0	1	0	1	1	0	0	0	1	1	0	0	1	1	2	0	7	0	21
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Lentihominibacter;Lentihominibacter faecis	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	3	0	0	0	8	0	6	0	21
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Hominisplanchenecus;Hominisplanchenecus faecis	1	1	0	0	0	1	0	0	0	0	1	1	0	1	2	0	1	1	0	1	8	0	1	0	20
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella africana	1	2	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	11	2	0	0	0	20
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lachnoclostridium;[Clostridium] symbiosum	0	1	6	0	0	0	0	0	3	0	1	0	0	0	3	0	3	0	0	0	2	0	1	0	20
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter freundii	0	0	0	14	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	20
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Gluceribacter;Gluceribacter canis	2	0	2	0	0	0	0	1	2	0	0	0	0	1	2	0	0	0	1	3	2	0	4	0	20
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus thailandicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	4	2	0	0	0	2	0	0	0	20
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Diplocloster;Diplocloster agilis	0	0	6	0	0	0	0	0	4	0	0	0	0	0	1	0	1	0	0	0	8	0	0	0	20
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Hungatella;Hungatella hathewayi	0	0	3	0	0	0	0	0	7	0	0	0	0	0	1	0	1	0	0	0	4	0	3	0	19
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Hungatella;Hungatella xylanolytica	0	0	2	0	1	0	0	0	2	0	0	0	0	0	4	0	3	2	0	0	3	0	2	0	19
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Peptococcaceae;Peptococcus;Peptococcus simiae	0	0	0	0	0	0	0	0	3	0	0	0	1	1	1	4	0	2	0	1	5	0	1	0	19
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Eisenbergiella;Eisenbergiella massiliensis	1	0	2	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	8	0	1	0	19
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus hulanensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	19
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia billingiae	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	15	0	0	19
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Heminiphilus;Heminiphilus faecis	1	0	1	0	0	1	0	0	2	0	2	0	1	0	1	0	5	0	0	0	1	0	3	0	18
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Olsenella;Olsenella phocaeensis	0	1	0	0	0	0	0	1	0	0	1	2	0	1	3	1	0	0	1	0	2	0	5	0	18
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Sinanaerobacter;Sinanaerobacter chloroacetimidivorans	0	0	1	0	0	0	0	0	6	0	2	0	0	0	1	0	1	0	0	0	4	0	3	0	18
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Caproiciproducens;Caproiciproducens galactitolivorans	0	0	1	1	0	0	0	0	5	0	1	0	0	0	0	0	1	0	0	0	2	0	7	0	18
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Romboutsia;[Clostridium] dakarense	1	0	0	0	0	0	0	0	0	0	0	0	11	2	0	0	0	0	1	3	0	0	0	0	18
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Christensenellaceae;Christensenella;Christensenella minuta	1	0	0	0	0	0	0	0	2	0	1	0	0	0	2	0	3	0	0	0	3	0	6	0	18
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas;Butyricimonas phoceensis	0	0	0	0	0	0	0	0	6	0	0	1	0	0	1	0	1	0	0	0	9	0	0	0	18
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella stercoris	0	0	2	0	3	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	3	0	5	0	18
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Dialister;Dialister succinatiphilus	0	3	2	1	0	1	0	0	1	0	1	0	0	0	1	3	1	0	1	0	0	0	2	0	17
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella phocaeensis	0	1	1	0	0	1	0	0	2	0	2	0	0	0	2	0	1	2	0	0	3	0	2	0	17
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas weihenstephanensis	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	2	9	1	0	17
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus baoqingensis	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16	0	0	17
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;Proteus terrae	3	0	0	0	0	0	1	0	0	0	0	0	0	12	0	0	0	0	0	0	1	0	0	0	17
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas allii	0	0	0	0	0	1	1	0	0	0	0	5	3	0	0	0	0	0	0	0	0	7	0	0	17
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Anaeromassilibacillus;Anaeromassilibacillus senegalensis	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	13	0	16
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Secundilactobacillus;Secundilactobacillus angelensis	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	14	0	0	16
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter troglodytis	2	0	0	0	5	1	2	1	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	16
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Tyzzerella;[Clostridium] colinum	0	0	0	0	1	5	0	3	0	2	0	3	0	0	0	2	0	0	0	0	0	0	0	0	16
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus manihotivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	15
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Oscillospiraceae_Incertae_sedis;[Clostridium] leptum	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	15
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella parvula	1	0	0	0	0	0	0	0	0	1	0	2	1	1	0	4	0	0	2	3	0	0	0	0	15
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus pantheris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	15
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Leclercia;Leclercia adecarboxylata	0	0	0	0	0	1	2	2	0	3	0	0	0	0	2	0	0	0	0	4	0	1	0	0	15
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;Enterocloster aldenensis	0	0	1	1	1	5	0	0	0	0	0	0	0	1	0	0	3	0	1	1	0	0	1	0	15
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter cronae	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	14
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia persicina	0	0	0	0	0	5	0	0	0	0	1	3	2	0	0	0	0	0	0	0	0	2	0	0	13
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides xylanisolvens	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0	0	0	13
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera;Megasphaera sueciensis	2	1	2	0	1	0	1	0	0	0	0	0	0	0	1	0	1	2	0	0	1	0	1	0	13
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Casaltella;Casaltella massiliensis	0	0	0	0	0	0	0	0	2	0	1	0	0	0	2	0	0	0	0	0	5	0	3	0	13
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;Lacrimispora sphenoides	0	0	0	0	1	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	5	0	2	0	13
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter mori	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	13
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter sichuanensis	0	0	0	0	0	1	2	2	0	2	0	0	0	1	1	0	0	0	0	4	0	0	0	0	13
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides faecis	0	0	1	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	5	0	1	0	13
Bacteria;Bacteria_none;Lentisphaerae;Lentisphaeria;Victivallales;Victivallaceae;Victivallis;Victivallis lenta	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0	12
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Romboutsia;Romboutsia ilealis	6	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	3	0	0	0	0	12
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas azotoformans	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	0	7	0	0	0	0	12
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Faecalicatena;Faecalicatena orotica	1	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	2	0	3	0	12
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas;Butyricimonas faecalis	1	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	2	0	0	0	5	0	0	0	12
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter farmeri	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	2	0	0	0	12
