tax	hdz-060-s80	hdz-071-s79	hdz-085-s92	hdz-087-s78	hdz-097-s91	hdz-099-s72	hdz-106-s83	hdz-161-s77	hdz-163-s82	hdz-181-s74	hdz-183-s84	hdz-186-s73	hdz-187-s71	hdz-192-s75	hdz-193-s70	hdz-194-s87	hdz-196-s76	hdz-198-s88	hdz-199-s86	hdz-217-s89	hdz-219-s81	hdz-220-s85	hdz-221-s90	pl-ntc-004-ctrl	total
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Feifaniaceae;Feifania;Feifania hominis	0	2	1	5	4	0	1	1	7	8	0	3	4	8	7	1	0	1	10	1	1	0	0	0	65
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus avium	4	2	0	14	2	10	1	1	5	0	5	1	3	4	2	2	1	0	2	2	3	0	0	0	64
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Ihubacter;Ihubacter massiliensis	0	0	2	1	2	0	3	0	3	1	0	4	0	0	2	0	0	5	1	34	6	0	0	0	64
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Porcincola;Porcincola intestinalis	3	0	3	1	6	3	3	1	4	1	4	2	1	1	0	1	2	2	4	11	5	2	3	0	63
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter armoricus	2	5	4	2	1	0	1	3	4	1	1	7	1	6	1	0	3	9	2	0	0	1	8	0	62
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus gilvus	2	2	1	3	1	12	0	2	0	1	4	0	1	1	0	11	0	1	8	6	5	0	0	0	61
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter amalonaticus	2	0	0	0	0	0	0	0	2	0	38	3	1	0	0	3	6	0	2	2	0	0	2	0	61
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;Haemophilus pittmaniae	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	32	0	0	0	0	0	21	0	59
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter farmeri	1	0	0	0	0	1	0	0	0	0	9	3	2	0	0	1	0	0	0	0	0	0	42	0	59
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter lari	1	3	4	3	1	2	2	3	3	2	0	4	3	5	0	4	1	11	1	2	1	0	3	0	59
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Brenneria;Brenneria alni	18	6	1	1	2	0	0	0	3	1	0	1	0	9	5	0	0	1	3	0	1	0	3	0	55
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides koreensis	6	0	1	0	0	0	0	0	2	1	0	1	2	3	0	2	0	2	0	15	16	0	2	0	53
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas paraversuta	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	8	0	0	1	4	0	38	0	53
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Hungatella;Hungatella effluvii	0	0	0	0	0	0	8	0	0	0	5	0	0	0	3	1	0	1	1	25	7	0	0	0	51
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter telavivensis	0	0	0	6	0	0	0	0	2	0	33	1	1	0	0	1	2	0	1	0	0	0	4	0	51
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella maculosa	4	2	1	1	1	4	1	3	3	1	4	6	5	1	0	1	2	3	1	1	5	1	0	0	51
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Christensenellaceae;Christensenella;Christensenella minuta	0	0	1	1	1	0	0	0	10	0	0	5	2	1	0	0	0	0	1	27	1	0	0	0	50
Bacteria;Bacteria_none;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium varium	9	0	0	0	0	1	0	10	0	0	9	0	0	0	0	1	0	0	3	3	13	0	0	0	49
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas caviae	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	44	0	49
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Hominisplanchenecus;Hominisplanchenecus faecis	3	0	5	4	2	1	2	0	4	1	1	2	2	4	3	2	2	3	0	4	1	1	2	0	49
Bacteria;Bacteria_none;Tenericutes;Mollicutes;Anaeroplasmatales;Anaeroplasmataceae;Asteroleplasma;Asteroleplasma anaerobium	0	2	0	0	0	8	1	1	2	1	1	1	4	4	16	1	2	1	1	0	2	0	0	0	48
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter troglodytis	3	1	2	1	2	2	5	3	1	1	0	2	2	4	4	0	0	1	2	0	1	4	4	0	45
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Butyrivibrio;Butyrivibrio fibrisolvens	1	2	1	3	0	0	0	0	3	1	0	1	1	4	1	2	7	0	2	7	6	3	0	0	45
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;Enterocloster aldenensis	5	1	4	3	0	0	1	0	1	1	1	2	3	3	1	0	5	5	1	2	0	3	2	0	44
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Christensenellaceae;Luoshenia;Luoshenia tenuis	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	7	31	0	0	0	44
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Hungatella;Hungatella xylanolytica	1	0	2	1	2	3	1	6	2	1	0	1	0	1	1	0	1	0	4	9	2	1	2	0	41
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Thermophilibacter;Thermophilibacter mediterraneus	0	3	0	7	4	1	0	0	1	0	0	0	1	2	3	5	3	0	2	1	5	1	1	0	40
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella phocaeensis	0	0	0	0	1	9	0	3	0	0	5	2	0	0	2	3	2	0	1	1	10	0	1	0	40
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Mediterranea;Mediterranea massiliensis	9	1	2	5	0	2	0	0	4	0	0	2	4	2	0	1	0	1	0	0	1	3	3	0	40
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Cellulosilyticum;Cellulosilyticum lentocellum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	39
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus hirae	2	0	0	0	0	0	0	0	1	23	1	8	4	0	0	0	0	0	0	0	0	0	0	0	39
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium;Phascolarctobacterium faecium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	34	0	0	0	0	39
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Gluceribacter;Gluceribacter canis	4	0	2	2	1	0	0	0	1	1	0	2	1	1	1	1	5	3	0	0	3	7	3	0	38
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus malodoratus	1	0	1	3	2	2	0	2	0	1	2	1	0	2	0	9	1	1	3	3	2	0	0	0	36
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis	2	3	0	5	0	2	0	1	2	1	1	3	1	5	1	2	0	0	0	2	4	0	1	0	36
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia rettgeri	6	1	0	17	0	4	0	2	0	1	0	0	1	0	1	1	1	0	0	0	0	0	1	0	36
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella herbatica	3	1	0	0	2	1	0	3	9	1	1	0	3	0	0	0	1	1	3	3	2	1	0	0	35
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter turcicus	0	2	3	2	2	0	4	2	1	0	0	3	1	1	1	2	2	5	1	0	0	1	2	0	35
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides faecis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	27	0	0	0	33
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculum;Muribaculum intestinale	4	3	4	4	1	0	1	0	0	1	0	1	0	0	1	1	0	1	1	1	8	0	1	0	33
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus garvieae	2	4	0	8	0	1	0	0	2	0	0	1	2	7	0	1	2	0	0	0	2	0	0	0	32
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium tertium	0	0	0	0	0	0	0	1	0	0	25	1	0	0	0	0	0	0	4	1	0	0	0	0	32
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium fessum	0	0	0	0	0	0	4	0	0	1	1	1	0	0	0	1	1	5	1	7	4	4	0	0	30
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella stercoris	1	0	1	0	7	0	0	0	2	0	1	4	0	1	1	0	2	0	1	0	8	0	0	0	29
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Luxibacter;Luxibacter massiliensis	0	0	0	0	1	1	3	0	2	0	3	1	0	0	1	1	0	0	4	4	2	5	1	0	29
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Eisenbergiella;Eisenbergiella massiliensis	1	1	0	0	3	0	0	0	1	0	1	0	0	0	1	0	0	0	1	16	2	1	0	0	28
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Rodentibacter;Rodentibacter heidelbergensis	0	0	0	1	0	0	0	0	0	10	0	0	0	0	0	0	15	0	0	0	0	0	2	0	28
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;Lacrimispora saccharolytica	0	0	0	0	0	0	3	1	0	0	0	0	0	0	2	1	0	1	3	9	7	0	1	0	28
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter vulpis	0	4	0	0	0	0	9	0	0	1	1	1	1	1	0	1	0	2	3	0	0	1	1	0	26
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Faecalicatena;Faecalicatena orotica	2	0	3	0	1	1	1	2	2	2	1	0	0	2	1	0	1	3	1	2	1	0	0	0	26
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;Lacrimispora indolis	0	0	1	0	1	0	2	0	3	0	2	0	0	0	0	0	1	0	1	9	2	3	0	0	25
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella koreensis	4	0	0	0	0	2	1	1	3	1	0	3	4	1	0	0	0	0	0	1	2	0	1	0	24
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Peptococcaceae;Peptococcus;Peptococcus simiae	2	0	2	0	4	0	0	0	0	0	1	2	0	0	0	0	3	0	0	7	2	1	0	0	24
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Phocea;Phocea massiliensis	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	19	4	0	0	0	24
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Catenibacillus;Catenibacillus scindens	0	0	1	1	4	0	4	0	0	0	0	0	0	0	0	1	0	1	1	6	4	0	0	0	23
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;Enterocloster lavalensis	0	0	2	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	1	3	11	1	0	0	22
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium massiliamazoniense	0	0	0	0	1	0	0	0	1	3	0	2	8	2	0	0	0	3	0	0	0	2	0	0	22
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Lentihominibacter;Lentihominibacter hominis	0	0	2	0	3	0	1	0	2	0	0	3	1	0	1	0	2	1	0	2	2	0	0	0	20
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Abiotrophia;Abiotrophia defectiva	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	5	0	0	5	3	0	4	0	20
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;Enterocloster clostridioformis	0	1	0	0	2	1	1	0	0	0	0	2	2	0	1	0	0	1	2	5	1	1	0	0	20
Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas suwonensis	3	2	0	3	2	1	0	0	2	0	0	0	0	0	3	0	0	0	0	2	2	0	0	0	20
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter pullorum	0	1	0	1	0	0	4	1	0	0	0	2	2	0	0	1	2	5	0	0	1	0	0	0	20
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Diplocloster;Diplocloster agilis	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	12	6	0	0	0	19
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Hungatella;Hungatella hathewayi	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	9	6	0	0	0	18
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Leclercia;Leclercia adecarboxylata	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	8	1	0	0	2	0	3	0	18
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rahnella;Rahnella aceris	0	1	0	0	0	0	0	0	0	3	0	0	0	0	1	0	7	0	0	0	1	0	5	0	18
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Heminiphilus;Heminiphilus faecis	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	2	1	5	5	0	1	0	18
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Lentihominibacter;Lentihominibacter faecis	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	4	9	0	0	0	18
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia inulinivorans	0	0	0	1	0	0	1	0	0	1	0	0	1	0	2	1	1	1	2	2	4	0	0	0	17
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella provencensis	2	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	1	0	0	1	9	0	0	0	17
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter quasiroggenkampii	0	0	0	3	0	0	1	0	0	1	6	1	0	0	1	1	1	0	0	1	0	0	1	0	17
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Olsenella;Olsenella phocaeensis	0	0	0	1	0	1	0	1	1	0	1	0	1	0	1	0	1	0	0	1	8	0	0	0	17
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Selenomonadales;Sporomusaceae;Anaeroarcus;Anaeroarcus burkinensis	1	0	0	0	1	0	0	0	2	0	3	2	1	3	0	0	3	1	0	0	0	0	0	0	17
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella oris	1	2	0	0	0	0	0	0	4	2	1	0	2	0	1	0	0	1	1	1	1	0	0	0	17
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter fennelliae	0	0	1	0	0	0	2	0	1	1	0	0	0	3	0	0	0	5	1	1	1	0	0	0	16
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Anaerocolumna;Anaerocolumna jejuensis	0	0	1	0	2	1	2	0	1	0	2	0	0	1	1	1	1	0	0	1	1	1	0	0	16
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Lelliottia;Lelliottia aquatilis	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	12	0	3	0	16
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter murliniae	4	0	0	0	0	2	0	0	0	0	0	6	0	1	0	1	0	0	1	0	0	0	1	0	16
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas helleri	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	6	3	1	0	16
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia hominis	0	0	2	0	5	0	0	0	0	0	1	2	0	0	0	0	1	0	0	2	2	1	0	0	16
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus thailandicus	0	3	0	2	0	2	0	0	3	0	0	0	0	1	3	0	0	0	1	1	0	0	0	0	16
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella corporis	2	1	2	1	0	0	0	2	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	0	15
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Casaltella;Casaltella massiliensis	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	10	0	0	0	0	15
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia persicina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	15
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lachnoclostridium;[Clostridium] symbiosum	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	6	7	0	0	0	15
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kluyvera;Kluyvera cryocrescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	15
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Qiania;Qiania dongpingensis	0	0	1	0	1	0	0	2	2	0	1	0	0	0	2	2	1	0	1	0	0	1	1	0	15
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Lelliottia;Lelliottia amnigena	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	12	0	0	0	15
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides stercoris	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	6	1	0	0	14
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia intestinalis	0	1	1	0	0	0	1	0	1	2	0	2	1	1	0	0	0	4	0	0	0	0	0	0	14
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Sporobacter;Sporobacter termitidis	0	0	0	0	0	0	2	0	0	0	0	1	2	0	0	1	0	0	1	1	6	0	0	0	14
Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria oralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	0	0	0	0	0	2	0	13
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides xylanisolvens	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	3	0	0	0	12
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella;Weissella confusa	0	0	0	2	0	0	0	0	7	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	12
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas psychrophila	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	2	0	1	0	12
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia huaxiensis	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	12
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium saudiense	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	2	2	0	0	0	0	0	12
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;Proteus mirabilis	0	2	0	1	1	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	12
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia faecicola	1	0	0	0	0	0	0	1	0	0	2	1	1	0	0	1	1	0	2	2	0	0	0	0	12
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia stercoris	2	0	0	0	0	0	0	0	1	1	0	0	1	0	2	0	1	1	0	2	0	0	0	0	11
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pasteurii	0	0	0	2	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	3	0	11
Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Macromonas;Macromonas bipunctata	0	1	1	1	0	2	1	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	11
Bacteria;Bacteria_none;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Mailhella;Mailhella massiliensis	0	0	1	0	2	0	1	0	0	1	0	0	1	3	0	0	0	2	0	0	0	0	0	0	11
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides mediterraneensis	3	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	1	0	0	11
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus zhaodongensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	11
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter freundii	1	0	0	0	0	2	0	1	0	0	0	2	2	0	0	1	0	0	0	0	0	0	2	0	11
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Butyrivibrio;Butyrivibrio crossotus	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	1	1	0	1	0	1	1	0	10
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriaceae;Anaerofustis;Anaerofustis stercorihominis	0	0	1	0	4	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas;Butyricimonas phoceensis	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	5	0	0	0	10
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Olsenella;Olsenella profusa	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	10
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas azotoformans	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	7	0	10
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas weihenstephanensis	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	3	0	0	0	9
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides eggerthii	0	0	0	0	0	0	7	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	9
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Faecalicatena;Faecalicatena absiana	1	0	2	1	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Massiliimalia;Massiliimalia timonensis	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	9
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Dialister;Dialister pneumosintes	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	2	3	1	0	0	9
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Secundilactobacillus;Secundilactobacillus similis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	9
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Atopobacter;Atopobacter phocae	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0	9
