tax	hdz-035-s185	hdz-037-s186	hdz-040-s187	hdz-042-s188	hdz-044-s189	hdz-047-s190	hdz-053-s191	hdz-054-s192	hdz-069-s193	hdz-073-s194	hdz-164-s195	hdz-165-s196	hdz-166-s197	hdz-167-s198	hdz-178-s199	hdz-189-s200	hdz-195-s201	hdz-197-s202	hdz-203-s203	hdz-218-s204	hdz-265-s205	hdz-415-s206	hdz-420-s207	pl-ntc-009-ctrl	total
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fragi	0	0	0	5	4	0	3	4	11	0	4	10	0	0	0	1	0	7	0	0	0	2	1	0	52
Bacteria;Bacteria_none;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Bullifex;Bullifex porci	0	0	0	0	0	0	0	0	0	0	8	43	0	0	0	0	0	0	0	0	0	0	0	0	51
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Parafannyhessea;Parafannyhessea umbonata	1	0	0	2	0	0	0	0	0	2	5	24	3	0	1	2	3	1	1	0	3	0	3	0	51
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Porcincola;Porcincola intestinalis	0	4	3	3	1	1	0	0	3	2	8	4	0	2	4	1	5	2	0	0	2	2	2	0	49
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;Barnesiella intestinihominis	4	0	3	1	1	2	0	3	2	0	6	14	3	0	0	1	0	4	3	0	0	2	0	0	49
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Bilifractor;Bilifractor porci	0	1	3	1	2	5	0	3	5	0	3	5	0	5	0	1	3	0	5	0	3	2	1	0	48
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella;Weissella cibaria	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	40	0	0	46
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;Lacrimispora celerecrescens	0	0	4	0	2	7	2	3	4	0	8	8	0	1	1	2	0	0	0	0	1	2	0	0	45
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae	0	1	0	0	3	0	0	1	0	0	2	1	0	0	0	0	0	5	1	0	0	30	0	0	44
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella maculosa	1	0	2	1	3	2	1	11	6	0	3	7	0	3	0	0	2	0	1	0	1	0	0	0	44
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides cellulosilyticus	0	0	0	0	0	0	0	0	0	0	1	38	0	0	1	0	2	0	0	0	0	0	0	0	42
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Hydrogeniiclostridium;Hydrogeniiclostridium mannosilyticum	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	3	34	0	0	0	0	0	0	0	41
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium fessum	0	0	0	0	1	2	0	2	2	0	13	7	0	0	0	4	0	0	0	0	0	9	0	0	40
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella oxytoca	1	0	0	1	0	2	0	0	0	0	0	5	1	0	0	3	1	1	1	1	0	23	0	0	40
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella phocaeensis	0	0	1	1	0	0	0	1	0	0	5	5	19	0	1	1	1	0	0	1	1	2	0	0	39
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Ihubacter;Ihubacter massiliensis	0	0	0	0	0	1	0	0	0	0	0	27	0	2	0	5	1	0	2	0	0	0	1	0	39
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Anaerotignum;Anaerotignum faecicola	0	0	0	0	0	0	0	0	0	3	1	8	0	0	6	2	8	0	0	0	0	7	3	0	38
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Feifaniaceae;Feifania;Feifania hominis	0	0	0	0	0	2	0	1	5	2	0	2	0	2	0	0	13	9	1	0	0	0	0	0	37
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Thermophilibacter;Thermophilibacter mediterraneus	2	0	0	2	0	0	0	4	6	0	0	6	9	0	1	1	1	1	1	1	2	0	0	0	37
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia hominis	6	1	8	1	0	2	0	0	4	0	1	1	0	1	2	0	3	0	1	0	4	0	1	0	36
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rahnella;Rahnella inusitata	0	0	0	1	0	0	2	4	2	1	24	1	0	0	0	0	0	0	0	0	0	0	0	0	35
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter massiliensis	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	2	28	0	0	0	0	0	1	0	35
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Dialister;Dialister pneumosintes	0	0	1	0	0	0	0	0	0	0	12	2	6	0	2	3	2	0	0	0	0	5	1	0	34
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;Lacrimispora sphenoides	1	0	0	0	0	0	0	0	1	0	12	9	0	1	0	2	0	0	0	0	1	5	0	0	32
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruthenibacterium;Ruthenibacterium lactatiformans	0	0	0	0	0	0	0	0	0	4	1	4	0	0	4	1	15	0	0	0	0	0	2	1	32
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Anaerotignum;Anaerotignum aminivorans	0	0	0	0	0	0	0	0	0	1	0	9	0	2	3	2	7	0	0	0	0	5	2	0	31
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter lari	5	0	2	1	1	7	3	0	2	0	0	1	1	2	0	1	0	3	1	1	0	0	0	0	31
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Mediterranea;Mediterranea massiliensis	3	0	3	3	1	1	1	1	5	0	1	4	0	1	0	1	0	0	2	0	2	0	1	0	30
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rahnella;Rahnella aceris	0	0	0	1	1	0	0	2	0	0	23	1	0	0	0	1	0	0	0	0	0	0	0	0	29
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella;Weissella confusa	0	0	0	1	0	0	0	0	0	0	0	0	1	0	16	1	0	1	0	0	0	9	0	0	29
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Hominisplanchenecus;Hominisplanchenecus faecis	0	0	0	1	0	3	1	1	0	0	4	4	0	3	0	2	1	2	2	0	1	0	3	0	28
Bacteria;Bacteria_none;Tenericutes;Mollicutes;Anaeroplasmatales;Anaeroplasmataceae;Asteroleplasma;Asteroleplasma anaerobium	1	0	1	1	2	1	4	3	1	4	1	0	0	1	6	0	0	0	0	0	1	1	0	0	28
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas palmensis	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	13	0	0	0	1	0	0	0	0	28
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella herbatica	1	1	1	0	1	0	0	8	2	0	1	9	0	1	0	0	1	1	0	1	0	0	0	0	28
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas qingdaonensis	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	15	0	0	0	0	0	0	0	0	27
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes indistinctus	0	0	0	0	1	0	2	1	6	0	4	3	0	2	0	0	3	2	3	0	0	0	0	0	27
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Hungatella;Hungatella xylanolytica	0	0	0	3	0	2	1	2	1	0	1	2	0	2	2	1	1	1	0	0	1	5	1	0	26
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera;'Megasphaera vaginalis' Bordigoni et al. 2020	1	1	3	0	1	2	2	2	0	4	3	4	0	0	0	0	2	0	0	1	0	0	0	0	26
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Christensenellaceae;Christensenella;Christensenella minuta	0	0	0	0	0	0	1	0	1	1	3	6	0	0	0	8	0	1	3	0	2	0	0	0	26
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis	0	0	0	0	0	0	0	0	0	0	0	0	0	4	17	0	1	0	1	0	0	2	1	0	26
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Lentihominibacter;Lentihominibacter faecis	0	0	0	0	0	0	1	0	0	2	0	15	0	0	0	1	1	0	4	0	0	0	2	0	26
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium tertium	0	0	3	0	0	0	0	0	0	0	0	0	0	0	10	1	12	0	0	0	0	0	0	0	26
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Olsenella;Olsenella phocaeensis	0	0	2	0	0	0	0	0	0	0	1	13	7	0	0	0	0	1	0	0	1	0	0	0	25
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter braakii	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	23	0	0	0	0	0	1	0	0	25
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Butyrivibrio;Butyrivibrio fibrisolvens	0	0	2	2	0	2	0	0	0	0	5	3	0	2	2	0	1	1	2	0	0	1	1	0	24
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis	0	0	0	0	0	0	0	0	0	0	0	2	12	0	3	0	2	0	0	0	0	5	0	0	24
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;Leuconostoc lactis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	22	0	0	23
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter oryzae	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	23
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium baratii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	23
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter armoricus	1	0	2	0	1	0	0	3	0	0	1	0	1	5	1	2	0	1	1	3	0	0	0	0	22
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Aminipila;Aminipila butyrica	0	0	0	0	0	0	1	0	0	0	2	12	0	3	1	0	2	0	1	0	0	0	0	0	22
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia aphidicola	0	0	0	1	0	1	0	4	1	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	21
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;Enterocloster clostridioformis	1	0	0	1	0	1	1	3	2	0	5	0	0	0	0	0	1	1	2	0	0	3	0	0	21
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter amalonaticus	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	1	0	2	1	0	0	13	0	0	21
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus canintestini	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	21
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales_Incertae_sedis;Evtepia;Evtepia gabavorous	0	0	0	0	0	0	0	0	0	1	0	12	0	0	0	6	2	0	0	0	0	0	0	0	21
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus johnsonii	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	21
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Anaerosacchariphilus;Anaerosacchariphilus polymeriproducens	3	0	0	0	0	1	0	0	1	1	3	1	0	0	0	2	1	2	0	0	3	2	0	0	20
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;Lacrimispora saccharolytica	1	0	0	1	0	0	0	0	0	0	6	1	1	0	3	2	1	1	0	0	0	2	1	0	20
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Lelliottia;Lelliottia amnigena	0	0	0	0	0	0	0	3	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	20
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus innesii	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	15	0	0	0	0	0	1	0	0	20
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Paeniclostridium;[Eubacterium] tenue	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	18	0	0	19
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Shigella;Shigella sonnei	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	5	0	0	0	0	0	0	1	0	19
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Abiotrophia;Abiotrophia defectiva	0	0	0	3	0	0	0	0	0	0	2	1	2	0	0	0	1	0	0	0	0	0	10	0	19
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculum;Muribaculum intestinale	2	0	0	0	0	1	0	0	1	0	7	4	0	0	0	2	1	0	0	0	1	0	0	0	19
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus asini	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	19
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;Leuconostoc mesenteroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	18
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus malodoratus	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	1	1	0	2	0	0	10	0	0	18
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia vermicola	0	0	0	0	0	0	0	0	0	0	0	5	1	11	0	0	1	0	0	0	0	0	0	0	18
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter turcicus	1	0	2	0	3	5	0	1	1	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	17
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;Lacrimispora indolis	1	0	1	0	0	2	0	2	1	0	6	2	0	1	0	1	0	0	0	0	0	0	0	0	17
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter catenae	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	13	0	0	0	0	0	1	0	17
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella stercoris	1	1	0	2	0	0	0	4	0	0	0	6	2	1	0	0	0	0	0	0	0	0	0	0	17
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella provencensis	2	0	1	0	0	0	0	4	0	0	0	2	2	1	0	0	0	0	0	1	4	0	0	0	17
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Faecalicatena;Faecalicatena orotica	0	2	0	0	0	2	1	4	0	0	0	1	0	2	0	1	0	0	0	0	2	1	0	0	16
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Heminiphilus;Heminiphilus faecis	0	0	1	0	0	0	0	0	0	0	4	7	0	0	0	2	0	0	1	1	0	0	0	0	16
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;Enterocloster aldenensis	0	0	1	0	0	4	0	2	1	0	2	0	0	0	0	0	0	2	2	0	1	0	1	0	16
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella koreensis	0	0	0	0	0	0	0	4	0	0	2	7	0	1	0	0	1	0	0	0	1	0	0	0	16
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Lentihominibacter;Lentihominibacter hominis	0	0	0	0	0	0	0	0	2	0	0	4	0	4	0	0	1	0	4	0	1	0	0	0	16
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter johnsonii	0	0	0	0	0	0	0	0	0	0	0	1	14	1	0	0	0	0	0	0	0	0	0	0	16
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Gluceribacter;Gluceribacter canis	1	0	1	0	0	2	0	3	2	0	0	2	0	1	2	0	0	1	0	0	0	0	0	0	15
Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax cavernicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	15
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter farmeri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	12	0	0	15
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter schindleri	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	9	0	0	0	0	1	0	0	0	14
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Dialister;Dialister succinatiphilus	0	1	2	0	0	0	0	1	0	0	2	0	3	0	1	0	0	0	0	1	0	1	2	0	14
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella oris	0	1	2	0	4	0	1	0	1	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	14
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter fennelliae	3	1	1	0	2	2	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	14
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Catenibacillus;Catenibacillus scindens	0	0	0	0	1	0	0	0	0	0	3	0	0	2	2	1	3	0	1	0	0	0	1	0	14
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter troglodytis	1	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	4	1	0	0	0	13
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Sinanaerobacter;Sinanaerobacter chloroacetimidivorans	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	1	0	0	0	0	0	13
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pseudocitrobacter;Pseudocitrobacter faecalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	12
Bacteria;Bacteria_none;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Jeotgalicoccus;Jeotgalicoccus psychrophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	12
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Caproiciproducens;Caproiciproducens galactitolivorans	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	1	3	0	0	0	0	0	3	0	12
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia marcescens	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	11
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Anaerotruncus;Anaerotruncus colihominis	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	4	0	1	0	11
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Robinsoniella;Robinsoniella peoriensis	1	0	1	0	0	1	0	1	0	0	4	0	0	0	1	0	0	0	0	0	1	1	0	0	11
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia schinkii	0	1	1	1	0	2	0	1	2	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	11
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides chinchillae	0	0	1	0	0	0	0	0	1	0	6	2	0	0	0	0	0	0	0	0	1	0	0	0	11
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas allii	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter cloacae	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7	0	0	10
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;Proteus cibi	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	1	0	0	10
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides mediterraneensis	1	0	0	0	1	1	0	0	2	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	10
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia rhapontici	0	0	0	1	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	10
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter aviculae	0	1	1	1	0	4	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	10
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus larvae	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	6	0	0	10
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Carnobacterium;Carnobacterium gallinarum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	10
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus raffinosus	0	0	0	0	0	1	0	1	0	0	0	1	1	0	2	0	0	0	0	0	0	4	0	0	10
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides stercoris	1	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	1	0	0	2	0	0	0	10
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Slackia;Slackia isoflavoniconvertens	0	0	1	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	3	0	0	0	10
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Anaerocolumna;Anaerocolumna chitinilytica	0	0	3	1	0	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides zoogleoformans	0	0	0	0	0	1	0	0	1	0	2	1	0	0	0	0	0	2	1	0	1	0	0	0	9
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides xylanisolvens	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	9
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Rodentibacter;Rodentibacter heidelbergensis	0	0	1	4	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	9
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pasteurii	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	1	0	0	0	0	0	4	0	0	9
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus diestrammenae	0	0	0	0	2	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	9
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter quasihormaechei	0	0	0	0	0	1	1	1	0	0	1	0	0	2	0	0	0	0	0	0	0	3	0	0	9
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia huaxiensis	0	0	0	0	0	0	0	0	1	0	0	3	0	3	1	0	0	0	0	0	0	0	0	0	8
