date,receptor,species,dose_type,dose,treatment,assay,value_1,value_2,value_3
7/22/22,esr2,gorilla,molar_M,1.00E-09,equol,fold_act,1.091303175,0.899995785,1.352546837
7/22/22,esr2,gorilla,molar_M,1.00E-08,equol,fold_act,0.98216574,1.137495352,0.999509518
7/22/22,esr2,gorilla,molar_M,1.00E-07,equol,fold_act,3.688689696,2.868672279,3.201306896
7/22/22,esr2,gorilla,molar_M,1.00E-06,equol,fold_act,31.35828584,25.44601226,21.27099703
7/22/22,esr2,gorilla,molar_M,1.00E-05,equol,fold_act,51.26010342,52.79153846,53.56514412
7/22/22,esr2,gorilla,control,,Control,max_e2,1.55308132,2.391170778,1.57213443
7/22/22,esr2,gorilla,vehicle,,Veh DMSO,max_e2,1.604357437,1.173741341,1.372008893
7/22/22,esr2,gorilla,molar_M,1.00E-10,equol,max_e2,1.674925836,1.569918715,1.375468297
7/22/22,esr2,gorilla,molar_M,1.00E-09,equol,max_e2,1.836283316,1.514379581,2.275865449
7/22/22,esr2,gorilla,molar_M,1.00E-08,equol,max_e2,1.652643009,1.914008669,1.68182655
7/22/22,esr2,gorilla,molar_M,1.00E-07,equol,max_e2,6.206780576,4.826976743,5.386685002
7/22/22,esr2,gorilla,molar_M,1.00E-06,equol,max_e2,52.76507797,42.81677984,35.7916827
7/22/22,esr2,gorilla,molar_M,1.00E-05,equol,max_e2,86.25290833,88.82978035,90.13148935
7/22/22,esr1,loris,control,,Control,luciferase,6002,5137,5230
7/22/22,esr1,loris,vehicle,,Veh DMSO,luciferase,6090,5433,5125
7/22/22,esr1,loris,molar_M,1.00E-13,E2,luciferase,5265,5159,4945
7/22/22,esr1,loris,molar_M,1.00E-12,E2,luciferase,6835,5862,5747
7/22/22,esr1,loris,molar_M,1.00E-11,E2,luciferase,12562,10886,9772
7/22/22,esr1,loris,molar_M,1.00E-10,E2,luciferase,20673,16228,15448
7/22/22,esr1,loris,molar_M,1.00E-09,E2,luciferase,20739,18593,18838
7/22/22,esr1,loris,molar_M,1.00E-08,E2,luciferase,20709,19651,21851
7/22/22,esr1,loris,control,,Control,b_gal,1.2923,1.1004,1.0793
7/22/22,esr1,loris,vehicle,,Veh DMSO,b_gal,1.2656,1.0338,0.9695
7/22/22,esr1,loris,molar_M,1.00E-13,E2,b_gal,1.1882,0.9661,0.9282
7/22/22,esr1,loris,molar_M,1.00E-12,E2,b_gal,1.1604,0.906,0.9157
7/22/22,esr1,loris,molar_M,1.00E-11,E2,b_gal,1.1614,0.9391,0.8887
7/22/22,esr1,loris,molar_M,1.00E-10,E2,b_gal,1.1618,0.9344,0.8486
7/22/22,esr1,loris,molar_M,1.00E-09,E2,b_gal,1.047,0.9559,0.9279
7/22/22,esr1,loris,molar_M,1.00E-08,E2,b_gal,1.0805,1.0213,1.0232
7/22/22,esr1,loris,control,,Control,normalized,4644.432407,4668.302435,4845.733346
7/22/22,esr1,loris,vehicle,,Veh DMSO,normalized,4811.946903,5255.368543,5286.230015
7/22/22,esr1,loris,molar_M,1.00E-13,E2,normalized,4431.07221,5340.026912,5327.515622
7/22/22,esr1,loris,molar_M,1.00E-12,E2,normalized,5890.210272,6470.198675,6276.07295
7/22/22,esr1,loris,molar_M,1.00E-11,E2,normalized,10816.25624,11591.94974,10995.83662
7/22/22,esr1,loris,molar_M,1.00E-10,E2,normalized,17793.94044,17367.29452,18204.10087
7/22/22,esr1,loris,molar_M,1.00E-09,E2,normalized,19808.02292,19450.77937,20301.75665
7/22/22,esr1,loris,molar_M,1.00E-08,E2,normalized,19166.12679,19241.16322,21355.55121
7/22/22,esr1,loris,control,,Control,fold_act,0.907497051,0.912161125,0.946830169
7/22/22,esr1,loris,vehicle,,Veh DMSO,fold_act,0.94022848,1.026870677,1.032900843
7/22/22,esr1,loris,molar_M,1.00E-13,E2,fold_act,0.865807618,1.043412466,1.040967828
7/22/22,esr1,loris,molar_M,1.00E-12,E2,fold_act,1.150915328,1.264241935,1.226310815
7/22/22,esr1,loris,molar_M,1.00E-11,E2,fold_act,2.113438151,2.265004478,2.148527187
7/22/22,esr1,loris,molar_M,1.00E-10,E2,fold_act,3.47684002,3.393475708,3.556983158
7/22/22,esr1,loris,molar_M,1.00E-09,E2,fold_act,3.870380878,3.800577414,3.966853787
7/22/22,esr1,loris,molar_M,1.00E-08,E2,fold_act,3.744957836,3.759619549,4.172759562
7/22/22,esr1,loris,control,,Control,max_e2,23.31099539,23.43080209,24.32135034
7/22/22,esr1,loris,vehicle,,Veh DMSO,max_e2,24.15177189,26.37736135,26.532259
7/22/22,esr1,loris,molar_M,1.00E-13,E2,max_e2,22.2401135,26.80227245,26.73947669
7/22/22,esr1,loris,molar_M,1.00E-12,E2,max_e2,29.56371252,32.47474789,31.50040624
7/22/22,esr1,loris,molar_M,1.00E-11,E2,max_e2,54.28816211,58.18146616,55.18949878
7/22/22,esr1,loris,molar_M,1.00E-10,E2,max_e2,89.31004419,87.16865421,91.36869144
7/22/22,esr1,loris,molar_M,1.00E-09,E2,max_e2,99.41897966,97.62592896,101.8970919
7/22/22,esr1,loris,molar_M,1.00E-08,E2,max_e2,96.19722157,96.57383893,107.1862204
7/22/22,esr1,loris,control,,Control,adj_max_e2,-2.376135356,-2.256328657,-1.365780412
7/22/22,esr1,loris,vehicle,,Veh DMSO,adj_max_e2,-1.535358856,0.690230606,0.84512825
7/22/22,esr1,loris,molar_M,1.00E-13,E2,adj_max_e2,-3.447017251,1.115141699,1.052345944
7/22/22,esr1,loris,molar_M,1.00E-12,E2,adj_max_e2,3.876581773,6.787617139,5.813275496
7/22/22,esr1,loris,molar_M,1.00E-11,E2,adj_max_e2,28.60103136,32.49433541,29.50236803
7/22/22,esr1,loris,molar_M,1.00E-10,E2,adj_max_e2,63.62291344,61.48152346,65.68156069
7/22/22,esr1,loris,molar_M,1.00E-09,E2,adj_max_e2,73.73184892,71.93879821,76.20996115
7/22/22,esr1,loris,molar_M,1.00E-08,E2,adj_max_e2,70.51009082,70.88670818,81.4990897
7/22/22,esr1,loris,extract_mg_ml,0.2,LS Cin/Browse Biscuit,luciferase,6077,7350,7077
7/22/22,esr1,loris,extract_mg_ml,0.5,LS Cin/Browse Biscuit,luciferase,7943,8660,8083
7/22/22,esr1,loris,extract_mg_ml,1,LS Cin/Browse Biscuit,luciferase,9561,10580,10215
7/22/22,esr1,loris,extract_mg_ml,2,LS Cin/Browse Biscuit,luciferase,11111,12284,12041
7/22/22,esr1,loris,extract_mg_ml,0.2,LS Cin/Browse Biscuit,luciferase,6307,6327,6575
7/22/22,esr1,loris,extract_mg_ml,0.5,LS Cin/Browse Biscuit,luciferase,9504,9099,9452
7/22/22,esr1,loris,extract_mg_ml,1,LS Cin/Browse Biscuit,luciferase,12928,12697,12426
7/22/22,esr1,loris,extract_mg_ml,2,LS Cin/Browse Biscuit,luciferase,16920,18437,18731
7/22/22,esr1,loris,extract_mg_ml,0.2,LS Cin/Browse Biscuit,b_gal,1.0128,1.0173,0.9636
7/22/22,esr1,loris,extract_mg_ml,0.5,LS Cin/Browse Biscuit,b_gal,0.9465,1.0753,0.9257
7/22/22,esr1,loris,extract_mg_ml,1,LS Cin/Browse Biscuit,b_gal,0.8934,0.9896,0.9242
7/22/22,esr1,loris,extract_mg_ml,2,LS Cin/Browse Biscuit,b_gal,0.8595,0.8716,0.8384
7/22/22,esr1,loris,extract_mg_ml,0.2,LS Cin/Browse Biscuit,b_gal,0.9562,0.8869,0.858
7/22/22,esr1,loris,extract_mg_ml,0.5,LS Cin/Browse Biscuit,b_gal,0.9361,0.9188,0.8998
7/22/22,esr1,loris,extract_mg_ml,1,LS Cin/Browse Biscuit,b_gal,0.9935,0.9658,0.913
7/22/22,esr1,loris,extract_mg_ml,2,LS Cin/Browse Biscuit,b_gal,1.01,1.0305,0.9874
7/22/22,esr1,loris,extract_mg_ml,0.2,LS Cin/Browse Biscuit,normalized,6000.197472,7225.007372,7344.333748
7/22/22,esr1,loris,extract_mg_ml,0.5,LS Cin/Browse Biscuit,normalized,8391.970417,8053.566447,8731.770552
7/22/22,esr1,loris,extract_mg_ml,1,LS Cin/Browse Biscuit,normalized,10701.8133,10691.18836,11052.80242
7/22/22,esr1,loris,extract_mg_ml,2,LS Cin/Browse Biscuit,normalized,12927.2833,14093.62093,14361.87977
7/22/22,esr1,loris,extract_mg_ml,0.2,LS Cin/Browse Biscuit,normalized,6595.900439,7133.83696,7663.170163
7/22/22,esr1,loris,extract_mg_ml,0.5,LS Cin/Browse Biscuit,normalized,10152.76146,9903.134523,10504.55657
7/22/22,esr1,loris,extract_mg_ml,1,LS Cin/Browse Biscuit,normalized,13012.58178,13146.61421,13610.07667
7/22/22,esr1,loris,extract_mg_ml,2,LS Cin/Browse Biscuit,normalized,16752.47525,17891.3149,18970.02228
7/22/22,esr1,loris,extract_mg_ml,0.2,LS Cin/Browse Biscuit,fold_act,1.172406234,1.411727485,1.435043215
7/22/22,esr1,loris,extract_mg_ml,0.5,LS Cin/Browse Biscuit,fold_act,1.639745772,1.57362346,1.706140886
7/22/22,esr1,loris,extract_mg_ml,1,LS Cin/Browse Biscuit,fold_act,2.091076616,2.089000561,2.159657999
7/22/22,esr1,loris,extract_mg_ml,2,LS Cin/Browse Biscuit,fold_act,2.525921456,2.753817539,2.806233871
7/22/22,esr1,loris,extract_mg_ml,0.2,LS Cin/Browse Biscuit,fold_act,1.288803382,1.393913278,1.497342132
7/22/22,esr1,loris,extract_mg_ml,0.5,LS Cin/Browse Biscuit,fold_act,1.983794847,1.93501909,2.052533715
7/22/22,esr1,loris,extract_mg_ml,1,LS Cin/Browse Biscuit,fold_act,2.542588319,2.568777532,2.659335599
7/22/22,esr1,loris,extract_mg_ml,2,LS Cin/Browse Biscuit,fold_act,3.273343337,3.495866464,3.706640071
7/22/22,esr1,loris,extract_mg_ml,0.2,LS Cin/Browse Biscuit,max_e2,30.11575223,36.26322848,36.8621427
7/22/22,esr1,loris,extract_mg_ml,0.5,LS Cin/Browse Biscuit,max_e2,42.12036403,40.42187158,43.82586401
7/22/22,esr1,loris,extract_mg_ml,1,LS Cin/Browse Biscuit,max_e2,53.71375845,53.66043053,55.47541739
7/22/22,esr1,loris,extract_mg_ml,2,LS Cin/Browse Biscuit,max_e2,64.88367471,70.73767119,72.08409635
7/22/22,esr1,loris,extract_mg_ml,0.2,LS Cin/Browse Biscuit,max_e2,33.10566098,35.80563262,38.46242311
7/22/22,esr1,loris,extract_mg_ml,0.5,LS Cin/Browse Biscuit,max_e2,50.95799761,49.70508837,52.7237019
7/22/22,esr1,loris,extract_mg_ml,1,LS Cin/Browse Biscuit,max_e2,65.31179859,65.98452433,68.31070122
7/22/22,esr1,loris,extract_mg_ml,2,LS Cin/Browse Biscuit,max_e2,84.08279829,89.79877895,95.21294814
7/22/22,esr1,loris,extract_mg_ml,0.2,LS Cin/Browse Biscuit,adj_max_e2,4.428621481,10.57609774,11.17501195
7/22/22,esr1,loris,extract_mg_ml,0.5,LS Cin/Browse Biscuit,adj_max_e2,16.43323328,14.73474083,18.13873326
7/22/22,esr1,loris,extract_mg_ml,1,LS Cin/Browse Biscuit,adj_max_e2,28.0266277,27.97329979,29.78828665
7/22/22,esr1,loris,extract_mg_ml,2,LS Cin/Browse Biscuit,adj_max_e2,39.19654396,45.05054044,46.3969656
7/22/22,esr1,loris,extract_mg_ml,0.2,LS Cin/Browse Biscuit,adj_max_e2,7.418530236,10.11850187,12.77529236
7/22/22,esr1,loris,extract_mg_ml,0.5,LS Cin/Browse Biscuit,adj_max_e2,25.27086687,24.01795762,27.03657115
7/22/22,esr1,loris,extract_mg_ml,1,LS Cin/Browse Biscuit,adj_max_e2,39.62466784,40.29739358,42.62357048
7/22/22,esr1,loris,extract_mg_ml,2,LS Cin/Browse Biscuit,adj_max_e2,58.39566754,64.1116482,69.5258174
7/22/22,esr1,loris,extract_mg_ml,0.2,LS Ban/High Fiber,luciferase,6045,6169,5728
7/22/22,esr1,loris,extract_mg_ml,0.5,LS Ban/High Fiber,luciferase,8242,7458,8189
7/22/22,esr1,loris,extract_mg_ml,1,LS Ban/High Fiber,luciferase,9326,8619,8550
7/22/22,esr1,loris,extract_mg_ml,2,LS Ban/High Fiber,luciferase,11803,10703,10989
7/22/22,esr1,loris,extract_mg_ml,0.2,LS Ban/High Fiber,luciferase,6532,6706,6536
7/22/22,esr1,loris,extract_mg_ml,0.5,LS Ban/High Fiber,luciferase,9811,8171,8491
7/22/22,esr1,loris,extract_mg_ml,1,LS Ban/High Fiber,luciferase,11803,10889,10932
7/22/22,esr1,loris,extract_mg_ml,2,LS Ban/High Fiber,luciferase,17496,15846,15453
7/22/22,esr1,loris,extract_mg_ml,0.2,LS Ban/High Fiber,b_gal,0.9334,0.9191,0.9135
7/22/22,esr1,loris,extract_mg_ml,0.5,LS Ban/High Fiber,b_gal,0.9424,0.8798,0.9724
7/22/22,esr1,loris,extract_mg_ml,1,LS Ban/High Fiber,b_gal,0.9421,0.8691,0.8908
7/22/22,esr1,loris,extract_mg_ml,2,LS Ban/High Fiber,b_gal,0.8608,0.8222,0.895
7/22/22,esr1,loris,extract_mg_ml,0.2,LS Ban/High Fiber,b_gal,0.9076,0.9012,0.9498
7/22/22,esr1,loris,extract_mg_ml,0.5,LS Ban/High Fiber,b_gal,0.9294,0.8316,0.9259
7/22/22,esr1,loris,extract_mg_ml,1,LS Ban/High Fiber,b_gal,0.9156,0.9068,0.8767
7/22/22,esr1,loris,extract_mg_ml,2,LS Ban/High Fiber,b_gal,1.0244,1.0037,1.0137
7/22/22,esr1,loris,extract_mg_ml,0.2,LS Ban/High Fiber,normalized,6476.32312,6712.00087,6270.388615
7/22/22,esr1,loris,extract_mg_ml,0.5,LS Ban/High Fiber,normalized,8745.755518,8476.926574,8421.43151
7/22/22,esr1,loris,extract_mg_ml,1,LS Ban/High Fiber,normalized,9899.161448,9917.155678,9598.114055
7/22/22,esr1,loris,extract_mg_ml,2,LS Ban/High Fiber,normalized,13711.66357,13017.51399,12278.21229
7/22/22,esr1,loris,extract_mg_ml,0.2,LS Ban/High Fiber,normalized,7197.003085,7441.189525,6881.448726
7/22/22,esr1,loris,extract_mg_ml,0.5,LS Ban/High Fiber,normalized,10556.27286,9825.637326,9170.536775
7/22/22,esr1,loris,extract_mg_ml,1,LS Ban/High Fiber,normalized,12891.00044,12008.16056,12469.48785
7/22/22,esr1,loris,extract_mg_ml,2,LS Ban/High Fiber,normalized,17079.26591,15787.58593,15244.15508
7/22/22,esr1,loris,extract_mg_ml,0.2,LS Ban/High Fiber,fold_act,1.265438619,1.31148878,1.225200127
7/22/22,esr1,loris,extract_mg_ml,0.5,LS Ban/High Fiber,fold_act,1.708873473,1.656345747,1.64550231
7/22/22,esr1,loris,extract_mg_ml,1,LS Ban/High Fiber,fold_act,1.934242773,1.937758748,1.875419735
7/22/22,esr1,loris,extract_mg_ml,2,LS Ban/High Fiber,fold_act,2.679185131,2.543552045,2.39909648
7/22/22,esr1,loris,extract_mg_ml,0.2,LS Ban/High Fiber,fold_act,1.406255598,1.453968312,1.344597978
7/22/22,esr1,loris,extract_mg_ml,0.5,LS Ban/High Fiber,fold_act,2.0626388,1.919876556,1.79187344
7/22/22,esr1,loris,extract_mg_ml,1,LS Ban/High Fiber,fold_act,2.51883198,2.346329829,2.436470693
7/22/22,esr1,loris,extract_mg_ml,2,LS Ban/High Fiber,fold_act,3.337196471,3.084809168,2.978625708
7/22/22,esr1,loris,extract_mg_ml,0.2,LS Ban/High Fiber,max_e2,32.50548725,33.68838377,31.47187585
7/22/22,esr1,loris,extract_mg_ml,0.5,LS Ban/High Fiber,max_e2,43.89605633,42.54676976,42.26823299
7/22/22,esr1,loris,extract_mg_ml,1,LS Ban/High Fiber,max_e2,49.685147,49.77546232,48.17415195
7/22/22,esr1,loris,extract_mg_ml,2,LS Ban/High Fiber,max_e2,68.82057875,65.33655395,61.62590496
7/22/22,esr1,loris,extract_mg_ml,0.2,LS Ban/High Fiber,max_e2,36.12267141,37.34827413,34.53886406
7/22/22,esr1,loris,extract_mg_ml,0.5,LS Ban/High Fiber,max_e2,52.98327255,49.3161201,46.02808734
7/22/22,esr1,loris,extract_mg_ml,1,LS Ban/High Fiber,max_e2,64.70156639,60.27048109,62.58594126
7/22/22,esr1,loris,extract_mg_ml,2,LS Ban/High Fiber,max_e2,85.72300209,79.23989642,76.51234802
7/22/22,esr1,loris,extract_mg_ml,0.2,LS Ban/High Fiber,adj_max_e2,6.818356502,8.001253027,5.784745101
7/22/22,esr1,loris,extract_mg_ml,0.5,LS Ban/High Fiber,adj_max_e2,18.20892558,16.85963901,16.58110224
7/22/22,esr1,loris,extract_mg_ml,1,LS Ban/High Fiber,adj_max_e2,23.99801625,24.08833158,22.4870212
7/22/22,esr1,loris,extract_mg_ml,2,LS Ban/High Fiber,adj_max_e2,43.13344801,39.6494232,35.93877421
7/22/22,esr1,loris,extract_mg_ml,0.2,LS Ban/High Fiber,adj_max_e2,10.43554066,11.66114338,8.851733309
7/22/22,esr1,loris,extract_mg_ml,0.5,LS Ban/High Fiber,adj_max_e2,27.2961418,23.62898936,20.34095659
7/22/22,esr1,loris,extract_mg_ml,1,LS Ban/High Fiber,adj_max_e2,39.01443565,34.58335034,36.89881052
7/22/22,esr1,loris,extract_mg_ml,2,LS Ban/High Fiber,adj_max_e2,60.03587134,53.55276567,50.82521727
7/22/22,esr1,loris,extract_mg_ml,0.2,Insect/Leafeater,luciferase,6340,5241,6676
7/22/22,esr1,loris,extract_mg_ml,0.5,Insect/Leafeater,luciferase,7751,7342,8390
7/22/22,esr1,loris,extract_mg_ml,1,Insect/Leafeater,luciferase,9024,8614,11223
7/22/22,esr1,loris,extract_mg_ml,2,Insect/Leafeater,luciferase,10840,10478,12404
7/22/22,esr1,loris,extract_mg_ml,0.2,Insect/Leafeater,luciferase,6555,6553,7620
7/22/22,esr1,loris,extract_mg_ml,0.5,Insect/Leafeater,luciferase,8473,8112,8488
7/22/22,esr1,loris,extract_mg_ml,1,Insect/Leafeater,luciferase,9950,10035,11089
7/22/22,esr1,loris,extract_mg_ml,2,Insect/Leafeater,luciferase,11805,11557,15260
7/22/22,esr1,loris,extract_mg_ml,0.2,Insect/Leafeater,b_gal,1.0059,0.947,1.1534
7/22/22,esr1,loris,extract_mg_ml,0.5,Insect/Leafeater,b_gal,0.9985,1.0286,1.0414
7/22/22,esr1,loris,extract_mg_ml,1,Insect/Leafeater,b_gal,0.9406,0.9426,1.124
7/22/22,esr1,loris,extract_mg_ml,2,Insect/Leafeater,b_gal,0.9189,0.9356,1.0918
7/22/22,esr1,loris,extract_mg_ml,0.2,Insect/Leafeater,b_gal,0.9819,0.9331,1.0751
7/22/22,esr1,loris,extract_mg_ml,0.5,Insect/Leafeater,b_gal,0.9528,0.9908,1.0568
7/22/22,esr1,loris,extract_mg_ml,1,Insect/Leafeater,b_gal,0.8819,0.9336,1.0146
7/22/22,esr1,loris,extract_mg_ml,2,Insect/Leafeater,b_gal,0.8839,0.8911,1.0696
7/22/22,esr1,loris,extract_mg_ml,0.2,Insect/Leafeater,normalized,6302.813401,5534.318902,5788.104734
7/22/22,esr1,loris,extract_mg_ml,0.5,Insect/Leafeater,normalized,7762.643966,7137.857282,8056.462454
7/22/22,esr1,loris,extract_mg_ml,1,Insect/Leafeater,normalized,9593.876249,9138.552939,9984.875445
7/22/22,esr1,loris,extract_mg_ml,2,Insect/Leafeater,normalized,11796.71346,11199.23044,11361.05514
7/22/22,esr1,loris,extract_mg_ml,0.2,Insect/Leafeater,normalized,6675.83257,7022.827135,7087.712771
7/22/22,esr1,loris,extract_mg_ml,0.5,Insect/Leafeater,normalized,8892.737196,8187.323375,8031.794095
7/22/22,esr1,loris,extract_mg_ml,1,Insect/Leafeater,normalized,11282.45833,10748.71465,10929.43032
7/22/22,esr1,loris,extract_mg_ml,2,Insect/Leafeater,normalized,13355.58321,12969.36371,14267.01571
7/22/22,esr1,loris,extract_mg_ml,0.2,Insect/Leafeater,fold_act,1.231535755,1.081376074,1.130964457
7/22/22,esr1,loris,extract_mg_ml,0.5,Insect/Leafeater,fold_act,1.516778776,1.394698827,1.574189325
7/22/22,esr1,loris,extract_mg_ml,1,Insect/Leafeater,fold_act,1.874591691,1.785623971,1.950990826
7/22/22,esr1,loris,extract_mg_ml,2,Insect/Leafeater,fold_act,2.305014205,2.188269244,2.219888918
7/22/22,esr1,loris,extract_mg_ml,0.2,Insect/Leafeater,fold_act,1.304421689,1.372222557,1.38490086
7/22/22,esr1,loris,extract_mg_ml,0.5,Insect/Leafeater,fold_act,1.7375929,1.599758843,1.56936926
7/22/22,esr1,loris,extract_mg_ml,1,Insect/Leafeater,fold_act,2.204531525,2.100240888,2.135551755
7/22/22,esr1,loris,extract_mg_ml,2,Insect/Leafeater,fold_act,2.609608949,2.53414374,2.787697944
7/22/22,esr1,loris,extract_mg_ml,0.2,Insect/Leafeater,max_e2,31.63461996,27.77744859,29.05123187
7/22/22,esr1,loris,extract_mg_ml,0.5,Insect/Leafeater,max_e2,38.96169474,35.82581112,40.43640701
7/22/22,esr1,loris,extract_mg_ml,1,Insect/Leafeater,max_e2,48.15288186,45.86755641,50.11535642
7/22/22,esr1,loris,extract_mg_ml,2,Insect/Leafeater,max_e2,59.20920126,56.21035818,57.02257687
7/22/22,esr1,loris,extract_mg_ml,0.2,Insect/Leafeater,max_e2,33.50685048,35.24846023,35.57412946
7/22/22,esr1,loris,extract_mg_ml,0.5,Insect/Leafeater,max_e2,44.63377601,41.09321457,40.31259338
7/22/22,esr1,loris,extract_mg_ml,1,Insect/Leafeater,max_e2,56.62808951,53.9491623,54.85619714
7/22/22,esr1,loris,extract_mg_ml,2,Insect/Leafeater,max_e2,67.03336627,65.09488159,71.60796158
7/22/22,esr1,loris,extract_mg_ml,0.2,Insect/Leafeater,adj_max_e2,5.947489213,2.09031784,3.364101123
7/22/22,esr1,loris,extract_mg_ml,0.5,Insect/Leafeater,adj_max_e2,13.274564,10.13868037,14.74927626
7/22/22,esr1,loris,extract_mg_ml,1,Insect/Leafeater,adj_max_e2,22.46575111,20.18042566,24.42822568
7/22/22,esr1,loris,extract_mg_ml,2,Insect/Leafeater,adj_max_e2,33.52207051,30.52322744,31.33544612
7/22/22,esr1,loris,extract_mg_ml,0.2,Insect/Leafeater,adj_max_e2,7.819719737,9.561329479,9.886998714
7/22/22,esr1,loris,extract_mg_ml,0.5,Insect/Leafeater,adj_max_e2,18.94664527,15.40608382,14.62546264
7/22/22,esr1,loris,extract_mg_ml,1,Insect/Leafeater,adj_max_e2,30.94095877,28.26203155,29.1690664
7/22/22,esr1,loris,extract_mg_ml,2,Insect/Leafeater,adj_max_e2,41.34623552,39.40775084,45.92083083
7/22/22,esr2,loris,vehicle,,Veh DMSO,luciferase,45,41,41
7/22/22,esr2,loris,molar_M,1.00E-11,E2,luciferase,37,35,33
7/22/22,esr2,loris,molar_M,1.00E-10,E2,luciferase,48,41,42
7/22/22,esr2,loris,molar_M,1.00E-09,E2,luciferase,116,94,80
7/22/22,esr2,loris,molar_M,1.00E-08,E2,luciferase,2047,1755,1644
7/22/22,esr2,loris,molar_M,1.00E-07,E2,luciferase,6114,4805,4576
7/22/22,esr2,loris,molar_M,1.00E-06,E2,luciferase,6403,5461,5832
7/22/22,esr2,loris,molar_M,1.00E-05,E2,luciferase,6464,5498,5993
7/22/22,esr2,loris,vehicle,,Veh DMSO,b_gal,1.3779,1.2473,1.2026
7/22/22,esr2,loris,molar_M,1.00E-11,E2,b_gal,1.2311,0.9721,1.0133
7/22/22,esr2,loris,molar_M,1.00E-10,E2,b_gal,1.2009,1.0684,0.9446
7/22/22,esr2,loris,molar_M,1.00E-09,E2,b_gal,1.2087,0.9992,0.8837
7/22/22,esr2,loris,molar_M,1.00E-08,E2,b_gal,1.1287,1.0305,0.9119
7/22/22,esr2,loris,molar_M,1.00E-07,E2,b_gal,1.1155,0.8825,0.9144
7/22/22,esr2,loris,molar_M,1.00E-06,E2,b_gal,1.1101,0.9575,0.9924
7/22/22,esr2,loris,molar_M,1.00E-05,E2,b_gal,1.3447,1.1542,1.2028
7/22/22,esr2,loris,vehicle,,Veh DMSO,normalized,32.65839321,32.87100136,34.09279894
7/22/22,esr2,loris,molar_M,1.00E-11,E2,normalized,30.05442287,36.00452628,32.56686075
7/22/22,esr2,loris,molar_M,1.00E-10,E2,normalized,39.97002248,38.3751404,44.46326487
7/22/22,esr2,loris,molar_M,1.00E-09,E2,normalized,95.9708778,94.07526021,90.52845988
7/22/22,esr2,loris,molar_M,1.00E-08,E2,normalized,1813.590857,1703.056769,1802.829258
7/22/22,esr2,loris,molar_M,1.00E-07,E2,normalized,5480.950247,5444.759207,5004.374453
7/22/22,esr2,loris,molar_M,1.00E-06,E2,normalized,5767.948833,5703.394256,5876.662636
7/22/22,esr2,loris,molar_M,1.00E-05,E2,normalized,4807.020153,4763.472535,4982.540738
7/22/22,esr2,loris,vehicle,,Veh DMSO,fold_act,0.98061254,0.986996388,1.023682517
7/22/22,esr2,loris,molar_M,1.00E-11,E2,fold_act,0.902424799,1.081084722,0.977864153
7/22/22,esr2,loris,molar_M,1.00E-10,E2,fold_act,1.200154123,1.152265626,1.335069818
7/22/22,esr2,loris,molar_M,1.00E-09,E2,fold_act,2.881655739,2.82473725,2.718239761
7/22/22,esr2,loris,molar_M,1.00E-08,E2,fold_act,54.45552463,51.13658875,54.13239302
7/22/22,esr2,loris,molar_M,1.00E-07,E2,fold_act,164.5729631,163.4862781,150.2631287
7/22/22,esr2,loris,molar_M,1.00E-06,E2,fold_act,173.1904848,171.2521461,176.4547642
7/22/22,esr2,loris,molar_M,1.00E-05,E2,fold_act,144.3372982,143.0297219,149.6075418
7/22/22,esr2,loris,vehicle,,Veh DMSO,max_e2,0.588602965,0.592434807,0.614455292
7/22/22,esr2,loris,molar_M,1.00E-11,E2,max_e2,0.541671548,0.648910398,0.586953273
7/22/22,esr2,loris,molar_M,1.00E-10,E2,max_e2,0.720380626,0.69163603,0.801362436
7/22/22,esr2,loris,molar_M,1.00E-09,E2,max_e2,1.729685317,1.695520558,1.631596495
7/22/22,esr2,loris,molar_M,1.00E-08,E2,max_e2,32.68638933,30.69423094,32.49243279
7/22/22,esr2,loris,molar_M,1.00E-07,E2,max_e2,98.78329118,98.13101924,90.1939548
7/22/22,esr2,loris,molar_M,1.00E-06,E2,max_e2,103.9558732,102.7924046,105.9152246
7/22/22,esr2,loris,molar_M,1.00E-05,E2,max_e2,86.63703375,85.85217404,89.80044525
7/22/22,esr2,loris,control,,Control,luciferase,31,55,53
7/22/22,esr2,loris,vehicle,,Veh DMSO,luciferase,35,34,37
7/22/22,esr2,loris,molar_M,1.00E-10,gen,luciferase,28,33,27
7/22/22,esr2,loris,molar_M,1.00E-09,gen,luciferase,31,27,27
7/22/22,esr2,loris,molar_M,1.00E-08,gen,luciferase,43,35,33
7/22/22,esr2,loris,molar_M,1.00E-07,gen,luciferase,51,34,47
7/22/22,esr2,loris,molar_M,1.00E-06,gen,luciferase,180,176,142
7/22/22,esr2,loris,molar_M,1.00E-05,gen,luciferase,7926,7265,7514
7/22/22,esr2,loris,control,,Control,b_gal,1.2489,1.2019,1.2147
7/22/22,esr2,loris,vehicle,,Veh DMSO,b_gal,1.0646,1.084,1.1333
7/22/22,esr2,loris,molar_M,1.00E-10,gen,b_gal,0.9898,0.9608,0.9628
7/22/22,esr2,loris,molar_M,1.00E-09,gen,b_gal,0.9512,0.9435,0.925
7/22/22,esr2,loris,molar_M,1.00E-08,gen,b_gal,0.9299,0.9332,0.9699
7/22/22,esr2,loris,molar_M,1.00E-07,gen,b_gal,0.9974,0.9788,1.0535
