date,receptor,genus,treat_type,treat_subtype,treat,treat_name,dose_type,dose,replicate,fold_act,n_doses
2022-07-08,beta,Homo,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1e-7,3,6.269677392417471,18
2022-07-08,beta,Homo,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1e-6,1,48.43710311848186,18
2022-07-08,beta,Homo,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1e-6,2,47.571943379495394,18
2022-07-08,beta,Homo,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1e-6,3,54.422426901481856,18
2022-07-08,beta,Homo,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1e-5,1,104.37802793516535,18
2022-07-08,beta,Homo,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1e-5,2,98.65555719142478,18
2022-07-08,beta,Homo,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1e-5,3,93.7168944621751,18
2022-07-01,beta,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-12,1,1.5051306033103893,59
2022-07-01,beta,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-12,2,1.2162813952707818,59
2022-07-01,beta,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-12,3,1.0336194792802655,59
2022-07-01,beta,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-11,1,1.837520079101606,59
2022-07-01,beta,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-11,2,2.0701173377637194,59
2022-07-01,beta,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-11,3,2.0873915559925,59
2022-07-01,beta,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-10,1,28.775470862543933,59
2022-07-01,beta,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-10,2,26.90842549027193,59
2022-07-01,beta,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-10,3,23.676541798021557,59
2022-07-01,beta,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-9,1,91.13274454175269,59
2022-07-01,beta,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-9,2,92.23217668787503,59
2022-07-01,beta,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-9,3,93.22867123550772,59
2022-07-01,beta,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-8,1,121.19726446322105,59
2022-07-01,beta,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-8,2,119.12548567328498,59
2022-07-01,beta,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-8,3,124.67210639492197,59
2022-07-01,beta,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-7,1,119.4315859323189,59
2022-07-01,beta,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-7,2,143.60256242175373,59
2022-07-01,beta,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-7,3,133.6759016296162,59
2022-07-01,beta,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-6,1,128.9242446119552,59
2022-07-01,beta,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-6,2,106.13533559843967,59
2022-07-01,beta,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-6,3,129.9710650454185,59
2022-07-01,beta,Gorilla,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-12,1,1.3681588386629515,26
2022-07-01,beta,Gorilla,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-12,2,1.2810424166812895,26
2022-07-01,beta,Gorilla,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-12,3,1.4426503633829697,26
2022-07-01,beta,Gorilla,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-11,1,1.9147577018842243,26
2022-07-01,beta,Gorilla,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-11,2,2.1318433599099516,26
2022-07-01,beta,Gorilla,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-11,3,1.882132494630171,26
2022-07-01,beta,Gorilla,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-10,1,1.805912586968203,26
2022-07-01,beta,Gorilla,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-10,2,2.2153774025067796,26
2022-07-01,beta,Gorilla,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-10,3,1.875039124257264,26
2022-07-01,beta,Gorilla,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-9,1,7.397037561843128,26
2022-07-01,beta,Gorilla,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-9,2,7.099685325416245,26
2022-07-01,beta,Gorilla,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-9,3,10.362071487846757,26
2022-07-01,beta,Gorilla,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-8,1,57.12848233281843,26
2022-07-01,beta,Gorilla,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-8,2,62.57417608419634,26
2022-07-01,beta,Gorilla,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-8,3,61.24457184757718,26
2022-07-01,beta,Gorilla,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-7,1,117.18841956749307,26
2022-07-01,beta,Gorilla,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-7,2,104.10126445841694,26
2022-07-01,beta,Gorilla,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-7,3,116.21378862218191,26
2022-07-01,beta,Gorilla,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-6,1,117.35672958209646,26
2022-07-01,beta,Gorilla,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-6,2,108.96638768567118,26
2022-07-01,beta,Gorilla,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-6,3,154.83327132393265,26
2022-07-01,beta,Gorilla,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-12,1,1.332578605858123,26
2022-07-01,beta,Gorilla,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-12,2,1.9638102048233474,26
2022-07-01,beta,Gorilla,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-12,3,1.750814439634489,26
2022-07-01,beta,Gorilla,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-11,1,1.5566673691351953,26
2022-07-01,beta,Gorilla,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-11,2,1.6097805606647444,26
2022-07-01,beta,Gorilla,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-11,3,1.3693920808106557,26
2022-07-01,beta,Gorilla,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-10,1,6.613859705926606,26
2022-07-01,beta,Gorilla,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-10,2,7.477697686554836,26
2022-07-01,beta,Gorilla,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-10,3,5.8859553204245705,26
2022-07-01,beta,Gorilla,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-9,1,64.25985459236222,26
2022-07-01,beta,Gorilla,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-9,2,60.124304035777136,26
2022-07-01,beta,Gorilla,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-9,3,53.40890640193085,26
2022-07-01,beta,Gorilla,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-8,1,95.62019783475914,26
2022-07-01,beta,Gorilla,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-8,2,98.60779666730814,26
2022-07-01,beta,Gorilla,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-8,3,82.73198695039318,26
2022-07-01,beta,Gorilla,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-7,1,139.49997450139514,26
2022-07-01,beta,Gorilla,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-7,2,112.27245266384423,26
2022-07-01,beta,Gorilla,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-7,3,101.74033791407452,26
2022-07-01,beta,Gorilla,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-6,1,95.67387131522688,26
2022-07-01,beta,Gorilla,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-6,2,118.57624491796463,26
2022-07-01,beta,Gorilla,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-6,3,106.6181815621485,26
2022-07-01,beta,Gorilla,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-10,1,1.1156668682171855,25
2022-07-01,beta,Gorilla,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-10,2,1.3032383604361997,25
2022-07-01,beta,Gorilla,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-10,3,0.9893224631748772,25
2022-07-01,beta,Gorilla,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-9,1,1.3196903829238533,25
2022-07-01,beta,Gorilla,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-9,2,1.102469937918245,25
2022-07-01,beta,Gorilla,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-9,3,1.2626542001785428,25
2022-07-01,beta,Gorilla,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-8,1,3.4153102830983975,25
2022-07-01,beta,Gorilla,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-8,2,3.352703902981528,25
2022-07-01,beta,Gorilla,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-8,3,3.018527986023301,25
2022-07-01,beta,Gorilla,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-7,1,35.29732752834637,25
2022-07-01,beta,Gorilla,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-7,2,34.4737692956745,25
2022-07-01,beta,Gorilla,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-7,3,28.236791820157574,25
2022-07-01,beta,Gorilla,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-6,1,105.36088197978259,25
2022-07-01,beta,Gorilla,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-6,2,94.0768224103993,25
2022-07-01,beta,Gorilla,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-6,3,86.61529640318605,25
2022-07-01,beta,Gorilla,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-5,1,128.16025011086356,25
2022-07-01,beta,Gorilla,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-5,2,120.2256525610398,25
2022-07-01,beta,Gorilla,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-5,3,106.1775405268286,25
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-11,1,1.184635868032479,62
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-11,2,1.0574446549394856,62
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-11,3,0.8240807565133529,62
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-10,1,1.0710881803531562,62
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-10,2,0.9513211080249314,62
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-10,3,1.2904615897245644,62
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-9,1,2.325075339673273,62
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-9,2,2.316161956645657,62
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-9,3,2.2173718978480097,62
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-8,1,75.4527368851797,62
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-8,2,78.62868160906714,62
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-8,3,75.54585159342712,62
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-7,1,280.3364828236041,62
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-7,2,267.50388445219,62
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-7,3,264.1338642710169,62
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-6,1,314.9097438607243,62
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-6,2,315.14793861856464,62
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-6,3,332.48027330940033,62
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-5,1,264.6327173438815,62
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-5,2,296.1973809327107,62
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-5,3,294.144075822243,62
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-11,1,0.7899731298364181,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-11,2,1.1425422534525518,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-11,3,0.8994214646089852,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-10,1,1.046994774349197,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-10,2,0.7452044316324659,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-10,3,1.3507126478130584,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-9,1,1.474694394045557,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-9,2,1.40179475031863,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-9,3,0.9321300252143357,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-8,1,6.486124785853551,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-8,2,6.58782320161621,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-8,3,6.173344066874291,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-7,1,139.12038459299657,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-7,2,139.71878852033007,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-7,3,126.31590534851682,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-6,1,225.28003874849352,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-6,2,218.2286682012136,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-6,3,217.19198199326016,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-5,1,224.14349823704723,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-5,2,211.53603875847213,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-5,3,211.68231549898525,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-11,1,1.021805815988564,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-11,2,1.0873059927434694,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-11,3,1.0522548578043187,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-10,1,0.9015457329527758,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-10,2,0.9687806071969461,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-10,3,0.983156984198508,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-9,1,1.0015866344129314,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-9,2,1.0216191224572881,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-9,3,1.1727926887291482,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-8,1,2.557741168209672,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-8,2,1.8643626796634873,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-8,3,1.9872007086016714,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-7,1,65.75845991105821,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-7,2,64.89179350573654,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-7,3,56.70086152290204,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-6,1,278.70837092184775,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-6,2,311.08081830093823,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-6,3,287.72808030241526,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-5,1,273.85251823897914,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-5,2,307.8718629979371,29
2022-07-01,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-5,3,296.32399456410167,29
2022-07-01,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-10,1,0.7186775298259717,25
2022-07-01,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-10,2,0.8471390419783146,25
2022-07-01,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-10,3,0.7497127230135204,25
2022-07-01,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-9,1,0.9227629897457512,25
2022-07-01,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-9,2,0.9224447056137741,25
2022-07-01,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-9,3,0.9862408458263505,25
2022-07-01,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-8,1,1.0804006988264911,25
2022-07-01,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-8,2,1.0678145161026782,25
2022-07-01,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-8,3,0.7347772978004717,25
2022-07-01,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-7,1,1.259240120032603,25
2022-07-01,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-7,2,0.8387900452281671,25
2022-07-01,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-7,3,1.5914157475397583,25
2022-07-01,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-6,1,2.321148361936518,25
2022-07-01,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-6,2,2.5377645935488697,25
2022-07-01,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-6,3,2.08099318207265,25
2022-07-01,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-5,1,119.40182327333522,25
2022-07-01,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-5,2,126.4538989065514,25
2022-07-01,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-5,3,94.03544234228958,25
2022-07-01,alpha,Gorilla,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-10,1,1.0977414796924052,27
2022-07-01,alpha,Gorilla,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-10,2,1.3267095187873015,27
2022-07-01,alpha,Gorilla,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-10,3,1.1390291416993656,27
2022-07-01,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-13,1,3.3540736503951476,60
2022-07-01,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-13,2,3.8734941102385494,60
2022-07-01,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-13,3,3.679253170802828,60
2022-07-01,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-12,1,2.1791086768567416,60
2022-07-01,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-12,2,2.510554082919013,60
2022-07-01,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-12,3,2.3436839781570447,60
2022-07-01,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-11,1,4.037662733995428,60
2022-07-01,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-11,2,4.360474575779533,60
2022-07-01,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-11,3,4.358701513287231,60
2022-07-01,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-10,1,5.472524933280182,60
2022-07-01,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-10,2,5.884085213325376,60
2022-07-01,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-10,3,5.958969340057517,60
2022-07-01,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-9,1,5.73962330802745,60
2022-07-01,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-9,2,6.296164106267258,60
2022-07-01,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-9,3,6.126200197385494,60
2022-07-01,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-8,1,5.9358248973268735,60
2022-07-01,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-8,2,5.668009363578296,60
2022-07-01,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-8,3,5.911722682015527,60
2022-07-01,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-10,1,1.1648456350373633,19
2022-07-01,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-10,2,1.1550099367191589,19
2022-07-01,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-10,3,1.1333628121748358,19
2022-07-01,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-9,1,1.4713027688566824,19
2022-07-01,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-9,2,1.3919628606367787,19
2022-07-01,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-9,3,1.5568323612720278,19
2022-07-01,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-8,1,1.3724736849125576,19
2022-07-01,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-8,2,1.310494925101144,19
2022-07-01,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-8,3,1.3350295186313086,19
2022-07-01,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-7,1,1.9782300836392592,19
2022-07-01,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-7,2,1.9837157027524162,19
2022-07-01,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-7,3,2.0062749901377486,19
2022-07-01,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-6,1,3.064971477334329,19
2022-07-01,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-6,2,2.8724513403542375,19
2022-07-01,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-6,3,3.0947037743143873,19
