plate,genus,receptor,treat_type,treat_subtype,treat,treat_name,log10_dose,dose,fold_act,perc_e2,adj_perc_e2
7,Xanthonycticebus,alpha,diet,biscuit,5ma4,Primate Browse Biscuit,0,1,4.164568446817278,45.85378508022262,34.84333209672902
7,Xanthonycticebus,alpha,diet,biscuit,5ma4,Primate Browse Biscuit,0.3010299956639812,2,6.574941825825534,72.39308784245762,61.38263485896402
7,Xanthonycticebus,alpha,diet,biscuit,5m1g,Primate LS Biscuit - Small,-0.6989700043360187,0.2,1.639307552535994,18.04951873268353,7.0390657491899296
7,Xanthonycticebus,alpha,diet,biscuit,5m1g,Primate LS Biscuit - Small,-0.3010299956639812,0.5,2.4470894264909284,26.943563076782695,15.933110093289091
7,Xanthonycticebus,alpha,diet,biscuit,5m1g,Primate LS Biscuit - Small,0,1,3.6037330803387833,39.67873364613075,28.668280662637148
7,Xanthonycticebus,alpha,diet,biscuit,5m1g,Primate LS Biscuit - Small,0.3010299956639812,2,5.5792093250077,61.42962195806636,50.41916897457276
7,Xanthonycticebus,alpha,diet,biscuit,5ma3,Primate High Fiber Sticks,-0.6989700043360187,0.2,2.1090036404059287,23.221085424706324,12.210632441212724
7,Xanthonycticebus,alpha,diet,biscuit,5ma3,Primate High Fiber Sticks,-0.3010299956639812,0.5,3.380796766930685,37.22410384903749,26.213650865543887
7,Xanthonycticebus,alpha,diet,biscuit,5ma3,Primate High Fiber Sticks,0,1,4.59831366560993,50.62951641855426,39.61906343506066
7,Xanthonycticebus,alpha,diet,biscuit,5ma3,Primate High Fiber Sticks,0.3010299956639812,2,6.73132306815162,74.11491615858932,63.10446317509572
7,Xanthonycticebus,alpha,diet,biscuit,5m6c,Insectivore Diets,-0.6989700043360187,0.2,1.7753842863255627,19.547785212220955,8.537332228727353
7,Xanthonycticebus,alpha,diet,biscuit,5m6c,Insectivore Diets,-0.3010299956639812,0.5,2.5407693438775922,27.97502140266612,16.964568419172515
7,Xanthonycticebus,alpha,diet,biscuit,5m6c,Insectivore Diets,0,1,3.5322644140340014,38.891831255988954,27.881378272495354
7,Xanthonycticebus,alpha,diet,biscuit,5m6c,Insectivore Diets,0.3010299956639812,2,5.211229679994912,57.377999377770394,46.36754639427679
7,Xanthonycticebus,alpha,diet,biscuit,5m02,Leaf-Eater Primate Diet,-0.6989700043360187,0.2,1.9265758251863492,21.212472542349687,10.202019558856087
7,Xanthonycticebus,alpha,diet,biscuit,5m02,Leaf-Eater Primate Diet,-0.3010299956639812,0.5,3.121572389840624,34.369926032911955,23.359473049418355
7,Xanthonycticebus,alpha,diet,biscuit,5m02,Leaf-Eater Primate Diet,0,1,4.58341840977753,50.46551290453451,39.45505992104091
7,Xanthonycticebus,alpha,diet,biscuit,5m02,Leaf-Eater Primate Diet,0.3010299956639812,2,6.080094336704308,66.9445928294885,55.9341398459949
8,Xanthonycticebus,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),-10,1e-10,3.874323652087432,58.7474719736748,43.5841874241193
8,Xanthonycticebus,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),-9,1e-9,6.594877229480694,99.99999999999999,84.83671545044449
8,Xanthonycticebus,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),-8,1e-8,38.7034278994619,586.8710902827459,571.7078057331903
8,Xanthonycticebus,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),-7,1e-7,136.59441669454085,2071.2200082198774,2056.056723670322
8,Xanthonycticebus,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),-6,1e-6,147.31835389187282,2233.8301194345845,2218.666834885029
8,Xanthonycticebus,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),-5,1e-5,129.67384568081252,1966.2814206933087,1951.1181361437532
8,Xanthonycticebus,beta,diet,biscuit,5m1s,Primate LS Biscuit Large,-0.6989700043360187,0.2,1.1401768527509752,17.28882605507968,2.1255415055241804
8,Xanthonycticebus,beta,diet,biscuit,5m1s,Primate LS Biscuit Large,-0.3010299956639812,0.5,1.5821563422395732,23.990686819262567,8.827402269707067
8,Xanthonycticebus,beta,diet,biscuit,5m1s,Primate LS Biscuit Large,0,1,2.2021199174119372,33.39137091996086,18.228086370405364
8,Xanthonycticebus,beta,diet,biscuit,5m1s,Primate LS Biscuit Large,0.3010299956639812,2,3.5267666111047444,53.47736566405279,38.31408111449729
8,Xanthonycticebus,beta,diet,biscuit,5ma4,Primate Browse Biscuit,-0.6989700043360187,0.2,1.2345065044004562,18.719173404501205,3.555888854945706
8,Xanthonycticebus,beta,diet,biscuit,5ma4,Primate Browse Biscuit,-0.3010299956639812,0.5,1.5191274652142168,23.034962022088145,7.871677472532645
8,Xanthonycticebus,beta,diet,biscuit,5ma4,Primate Browse Biscuit,0,1,2.3266516692888097,35.27968130912453,20.116396759569025
8,Xanthonycticebus,beta,diet,biscuit,5ma4,Primate Browse Biscuit,0.3010299956639812,2,5.062707684669654,76.76727721386726,61.60399266431176
8,Xanthonycticebus,beta,diet,biscuit,5m1g,Primate LS Biscuit - Small,-0.6989700043360187,0.2,0.9083203520639809,13.773119960498574,-1.3901645890569256
8,Xanthonycticebus,beta,diet,biscuit,5m1g,Primate LS Biscuit - Small,-0.3010299956639812,0.5,1.451539685256712,22.010109282519753,6.8468247329642535
8,Xanthonycticebus,beta,diet,biscuit,5m1g,Primate LS Biscuit - Small,0,1,2.0591341228500912,31.22323663047531,16.05995208091981
8,Xanthonycticebus,beta,diet,biscuit,5m1g,Primate LS Biscuit - Small,0.3010299956639812,2,3.4967560431828884,53.02230688315992,37.85902233360442
8,Xanthonycticebus,beta,diet,biscuit,5ma3,Primate High Fiber Sticks,-0.6989700043360187,0.2,1.3047073719707782,19.783649135095665,4.620364585540164
8,Xanthonycticebus,beta,diet,biscuit,5ma3,Primate High Fiber Sticks,-0.3010299956639812,0.5,1.9809528935597536,30.037752404311874,14.874467854756375
8,Xanthonycticebus,beta,diet,biscuit,5ma3,Primate High Fiber Sticks,0,1,2.292353000977937,34.75960084185594,19.596316292300443
8,Xanthonycticebus,beta,diet,biscuit,5ma3,Primate High Fiber Sticks,0.3010299956639812,2,4.337504236002121,65.7708109654025,50.607526415847
8,Xanthonycticebus,beta,diet,biscuit,5m6c,Insectivore Diets,-0.6989700043360187,0.2,0.9743360616712258,14.774134950014053,-0.3891495995414468
8,Xanthonycticebus,beta,diet,biscuit,5m6c,Insectivore Diets,-0.3010299956639812,0.5,1.5848099196136103,24.030923768059353,8.867639218503852
8,Xanthonycticebus,beta,diet,biscuit,5m6c,Insectivore Diets,0,1,1.7777088280288469,26.955904805658232,11.792620256102733
8,Xanthonycticebus,beta,diet,biscuit,5m6c,Insectivore Diets,0.3010299956639812,2,3.1650557535218597,47.99264100585976,32.82935645630426
8,Xanthonycticebus,beta,diet,biscuit,5m02,Leaf-Eater Primate Diet,-0.6989700043360187,0.2,1.1731903576434508,17.78941922374243,2.6261346741869316
8,Xanthonycticebus,beta,diet,biscuit,5m02,Leaf-Eater Primate Diet,-0.3010299956639812,0.5,1.3601289627773971,20.62402248668546,5.460737937129957
8,Xanthonycticebus,beta,diet,biscuit,5m02,Leaf-Eater Primate Diet,0,1,1.7118665732349256,25.957519960833668,10.79423541127817
8,Xanthonycticebus,beta,diet,biscuit,5m02,Leaf-Eater Primate Diet,0.3010299956639812,2,2.849848169989956,43.21305872458772,28.049774175032223
9,Homo,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),-13,1e-13,0.9818783482436444,10.191536362233224,-0.18809608455975163
9,Homo,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),-12,1e-12,1.3166538854802508,13.666383390926852,3.286750944133876
9,Homo,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),-11,1e-11,4.859629458672797,50.44116760863114,40.061535161838165
9,Homo,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),-10,1e-10,8.754766108019762,90.87125435888538,80.4916219120924
9,Homo,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),-9,1e-9,9.634252514490269,100.00000000000001,89.62036755320705
9,Homo,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),-8,1e-8,8.96400916501642,93.04312038255404,82.66348793576107
9,Homo,alpha,diet,biscuit,5m1s,Primate LS Biscuit Large,-0.6989700043360187,0.2,1.9174344738398459,19.90226507926748,9.522632632474503
9,Homo,alpha,diet,biscuit,5m1s,Primate LS Biscuit Large,-0.3010299956639812,0.5,3.195931065058863,33.17258978059861,22.792957333805628
9,Homo,alpha,diet,biscuit,5m1s,Primate LS Biscuit Large,0,1,4.563360250118557,47.36600211853588,36.98636967174291
9,Homo,alpha,diet,biscuit,5m1s,Primate LS Biscuit Large,0.3010299956639812,2,5.864377965354814,60.87008780945459,50.49045536266161
9,Homo,alpha,diet,biscuit,5ma4,Primate Browse Biscuit,-0.6989700043360187,0.2,1.9059358823419161,19.78291392586315,9.403281479070175
9,Homo,alpha,diet,biscuit,5ma4,Primate Browse Biscuit,-0.3010299956639812,0.5,3.05910378375498,31.75237289197035,21.372740445177374
9,Homo,alpha,diet,biscuit,5ma4,Primate Browse Biscuit,0,1,4.412755566877923,45.802780861732415,35.42314841493944
9,Homo,alpha,diet,biscuit,5ma4,Primate Browse Biscuit,0.3010299956639812,2,6.157873446424682,63.916463027754496,53.53683058096152
9,Homo,alpha,diet,biscuit,5m1g,Primate LS Biscuit - Small,-0.6989700043360187,0.2,1.7936886035793955,18.617828429155473,8.2381959823625
9,Homo,alpha,diet,biscuit,5m1g,Primate LS Biscuit - Small,-0.3010299956639812,0.5,2.7276243466504266,28.31173817115526,17.932105724362284
9,Homo,alpha,diet,biscuit,5m1g,Primate LS Biscuit - Small,0,1,3.9547719566664266,41.04907932108178,30.669446874288802
9,Homo,alpha,diet,biscuit,5m1g,Primate LS Biscuit - Small,0.3010299956639812,2,5.548242149066005,57.58871423310988,47.20908178631691
9,Homo,alpha,diet,biscuit,5ma3,Primate High Fiber Sticks,-0.6989700043360187,0.2,2.0422711876290953,21.19802428426538,10.818391837472404
9,Homo,alpha,diet,biscuit,5ma3,Primate High Fiber Sticks,-0.3010299956639812,0.5,3.248864900384924,33.72202353528218,23.34239108848921
9,Homo,alpha,diet,biscuit,5ma3,Primate High Fiber Sticks,0,1,4.720071806372458,48.99261047261629,38.61297802582332
9,Homo,alpha,diet,biscuit,5ma3,Primate High Fiber Sticks,0.3010299956639812,2,6.1958210339047906,64.31034503804057,53.930712591247584
9,Homo,alpha,diet,biscuit,5m6c,Insectivore Diets,-0.6989700043360187,0.2,1.723613498625391,17.890474596062468,7.510842149269492
9,Homo,alpha,diet,biscuit,5m6c,Insectivore Diets,-0.3010299956639812,0.5,2.5640966700842323,26.614380993520115,16.23474854672714
9,Homo,alpha,diet,biscuit,5m6c,Insectivore Diets,0,1,3.6026940020510425,37.39463955955543,27.015007112762458
9,Homo,alpha,diet,biscuit,5m6c,Insectivore Diets,0.3010299956639812,2,5.127313256112236,53.21962703801431,42.839994591221334
9,Homo,alpha,diet,biscuit,5m02,Leaf-Eater Primate Diet,-0.6989700043360187,0.2,1.8101134507404144,18.788312305681604,8.408679858888627
9,Homo,alpha,diet,biscuit,5m02,Leaf-Eater Primate Diet,-0.3010299956639812,0.5,2.7039346220121736,28.065847536644455,17.68621508985148
9,Homo,alpha,diet,biscuit,5m02,Leaf-Eater Primate Diet,0,1,4.127059995628443,42.83736584048626,32.45773339369328
9,Homo,alpha,diet,biscuit,5m02,Leaf-Eater Primate Diet,0.3010299956639812,2,5.467376263399461,56.74935606240679,46.369723615613815
10,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),-11,1e-11,2.320544361102766,4.526840541195424,2.5760738947676063
10,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),-10,1e-10,18.658125166784018,36.39764826023771,34.44688161380989
10,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),-9,1e-9,51.26189756376903,100,98.04923335357218
10,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),-8,1e-8,57.06121584168641,111.31311666858043,109.36235002215261
10,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),-7,1e-7,61.39145826935633,119.76040916742552,117.8096425209977
10,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),-6,1e-6,55.45762355980785,108.18488233062266,106.23411568419483
10,Homo,beta,diet,biscuit,5m1s,Primate LS Biscuit Large,-0.6989700043360187,0.2,26.319049412570806,51.34232375972876,49.39155711330094
10,Homo,beta,diet,biscuit,5m1s,Primate LS Biscuit Large,-0.3010299956639812,0.5,40.38150518380781,78.77489344512428,76.82412679869645
10,Homo,beta,diet,biscuit,5m1s,Primate LS Biscuit Large,0,1,50.24084226388471,98.00815937682732,96.0573927303995
10,Homo,beta,diet,biscuit,5m1s,Primate LS Biscuit Large,0.3010299956639812,2,53.75786346739869,104.86904703542181,102.91828038899399
10,Homo,beta,diet,biscuit,5ma4,Primate Browse Biscuit,-0.6989700043360187,0.2,30.830485921697477,60.14308362920981,58.192316982781996
10,Homo,beta,diet,biscuit,5ma4,Primate Browse Biscuit,-0.3010299956639812,0.5,47.54233683717485,92.74400499519724,90.79323834876942
10,Homo,beta,diet,biscuit,5ma4,Primate Browse Biscuit,0,1,53.97629562582796,105.29515720459285,103.34439055816503
10,Homo,beta,diet,biscuit,5ma4,Primate Browse Biscuit,0.3010299956639812,2,57.78464767786642,112.72436336556441,110.77359671913659
10,Homo,beta,diet,biscuit,5m1g,Primate LS Biscuit - Small,-0.6989700043360187,0.2,26.26826423443466,51.243253728087865,49.29248708166005
10,Homo,beta,diet,biscuit,5m1g,Primate LS Biscuit - Small,-0.3010299956639812,0.5,37.25795330112953,72.68157261400867,70.73080596758085
10,Homo,beta,diet,biscuit,5m1g,Primate LS Biscuit - Small,0,1,47.18886559962749,92.0544650945183,90.10369844809048
10,Homo,beta,diet,biscuit,5m1g,Primate LS Biscuit - Small,0.3010299956639812,2,51.71580825063188,100.88547382838918,98.93470718196136
10,Homo,beta,diet,biscuit,5ma3,Primate High Fiber Sticks,-0.6989700043360187,0.2,29.308929550051165,57.17488220874246,55.224115562314644
10,Homo,beta,diet,biscuit,5ma3,Primate High Fiber Sticks,-0.3010299956639812,0.5,42.69638346173885,83.2906807802524,81.33991413382458
10,Homo,beta,diet,biscuit,5ma3,Primate High Fiber Sticks,0,1,47.55484026216402,92.76839625963224,90.81762961320442
10,Homo,beta,diet,biscuit,5ma3,Primate High Fiber Sticks,0.3010299956639812,2,53.11836489609403,103.62153455208244,101.67076790565461
10,Homo,beta,diet,biscuit,5m6c,Insectivore Diets,-0.6989700043360187,0.2,23.900762076553935,46.62480948314827,44.67404283672045
10,Homo,beta,diet,biscuit,5m6c,Insectivore Diets,-0.3010299956639812,0.5,38.605020915544486,75.30938718669246,73.35862054026464
10,Homo,beta,diet,biscuit,5m6c,Insectivore Diets,0,1,43.775451719449514,85.39569114661333,83.44492450018551
10,Homo,beta,diet,biscuit,5m6c,Insectivore Diets,0.3010299956639812,2,49.14550337378197,95.87140880347962,93.9206421570518
10,Homo,beta,diet,biscuit,5m02,Leaf-Eater Primate Diet,-0.6989700043360187,0.2,25.45962079773155,49.66577908291468,47.715012436486866
10,Homo,beta,diet,biscuit,5m02,Leaf-Eater Primate Diet,-0.3010299956639812,0.5,42.093364787465994,82.1143320633078,80.16356541687998
10,Homo,beta,diet,biscuit,5m02,Leaf-Eater Primate Diet,0,1,49.73737372210399,97.02600973799584,95.07524309156801
10,Homo,beta,diet,biscuit,5m02,Leaf-Eater Primate Diet,0.3010299956639812,2,49.13666172782464,95.85416081544653,93.90339416901871
11,Gorilla,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),-13,1e-13,0.952768958587438,39.762813502561706,-1.9711379913172564
11,Gorilla,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),-12,1e-12,1.046559357865579,43.67705747662718,1.9431059827482215
11,Gorilla,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),-11,1e-11,1.681069473776297,70.15767187642061,28.423720382541646
11,Gorilla,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),-10,1e-10,2.2643025609029945,94.49829324419149,52.76434175031252
11,Gorilla,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),-9,1e-9,2.396130642330066,100,58.26604850612103
11,Gorilla,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),-8,1e-8,2.4006027281911773,100.18663781440408,58.452686320525125
11,Gorilla,alpha,diet,biscuit,5m1s,Primate LS Biscuit Large,-0.6989700043360187,0.2,1.182567148370811,49.35320000836219,7.619248514483222
11,Gorilla,alpha,diet,biscuit,5m1s,Primate LS Biscuit Large,-0.3010299956639812,0.5,1.3799214824504265,57.58957621394764,15.855624720068676
11,Gorilla,alpha,diet,biscuit,5m1s,Primate LS Biscuit Large,0,1,1.5965146836159045,66.62886636529167,24.894914871412706
11,Gorilla,alpha,diet,biscuit,5m1s,Primate LS Biscuit Large,0.3010299956639812,2,1.881413470409716,78.51881851400957,36.7848670201306
11,Gorilla,alpha,diet,biscuit,5m02,Leaf-Eater Primate Diet,-0.6989700043360187,0.2,1.1923961171904511,49.7634017163159,8.029450222436935
11,Gorilla,alpha,diet,biscuit,5m02,Leaf-Eater Primate Diet,-0.3010299956639812,0.5,1.4889604705064934,62.14020405242118,20.406252558542224
11,Gorilla,alpha,diet,biscuit,5m02,Leaf-Eater Primate Diet,0,1,1.7405304615402206,72.63921385553833,30.905262361659364
11,Gorilla,alpha,diet,biscuit,5m02,Leaf-Eater Primate Diet,0.3010299956639812,2,2.1152179656830885,88.27640397879934,46.54245248492038
11,Gorilla,alpha,diet,biscuit,5m1g,Primate LS Biscuit - Small,-0.6989700043360187,0.2,1.1146080701357768,46.51699913373255,4.783047639853582
11,Gorilla,alpha,diet,biscuit,5m1g,Primate LS Biscuit - Small,-0.3010299956639812,0.5,1.3306781419150489,55.53445702864764,13.800505534768673
11,Gorilla,alpha,diet,biscuit,5m1g,Primate LS Biscuit - Small,0,1,1.5686240963123328,65.46488194762861,23.730930453749643
11,Gorilla,alpha,diet,biscuit,5m1g,Primate LS Biscuit - Small,0.3010299956639812,2,1.7859754811113684,74.53581409795899,32.80186260408002
11,Gorilla,alpha,diet,biscuit,5ma4,Primate Browse Biscuit,-0.6989700043360187,0.2,1.2457593233945798,51.99045917559686,10.2565076817179
11,Gorilla,alpha,diet,biscuit,5ma4,Primate Browse Biscuit,-0.3010299956639812,0.5,1.4978998194372404,62.51327840708384,20.77932691320488
11,Gorilla,alpha,diet,biscuit,5ma4,Primate Browse Biscuit,0,1,1.7602887655022956,73.46380595469287,31.72985446081391
11,Gorilla,alpha,diet,biscuit,5ma4,Primate Browse Biscuit,0.3010299956639812,2,1.9718245456434778,82.29202994232482,40.55807844844586
11,Gorilla,alpha,diet,biscuit,5m6c,Insectivore Diets,-0.6989700043360187,0.2,1.0010339300955489,41.77710148233466,0.04314998845569311
11,Gorilla,alpha,diet,biscuit,5m6c,Insectivore Diets,-0.3010299956639812,0.5,1.1886493773248583,49.60703545650506,7.8730839626261
11,Gorilla,alpha,diet,biscuit,5m6c,Insectivore Diets,0,1,1.4666192706052,61.20781749942555,19.47386600554659
11,Gorilla,alpha,diet,biscuit,5m6c,Insectivore Diets,0.3010299956639812,2,1.6394113870697997,68.41911530648385,26.68516381260488
11,Gorilla,alpha,diet,biscuit,5ma3,Primate High Fiber Sticks,-0.6989700043360187,0.2,1.1156654216630175,46.56112659108239,4.82717509720343
11,Gorilla,alpha,diet,biscuit,5ma3,Primate High Fiber Sticks,-0.3010299956639812,0.5,1.2877976572281693,53.74488496069138,12.010933466812418
11,Gorilla,alpha,diet,biscuit,5ma3,Primate High Fiber Sticks,0,1,1.5541569811458253,64.86111206501323,23.12716057113426
11,Gorilla,alpha,diet,biscuit,5ma3,Primate High Fiber Sticks,0.3010299956639812,2,1.792142761342077,74.79319907195654,33.059247578077574
12,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),-12,1e-12,1.5698137301956487,3.4827644400299054,1.264179920708723
12,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),-11,1e-11,1.7439915365118583,3.8691926247323716,1.650608105411189
12,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),-10,1e-10,13.37767132964378,29.679494516514506,27.460909997193323
12,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),-9,1e-9,45.073784266103544,100.00000000000001,97.78141548067883
12,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),-8,1e-8,59.705899276699256,132.46258384743476,130.24399932811355
12,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),-7,1e-7,58.966060713281074,130.82118946383835,128.60260494451717
12,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),-6,1e-6,57.46367410817931,127.48801779972406,125.26943328040288
12,Gorilla,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),-10,1e-10,0.9384211703736629,2.081966681194274,-0.1366178381269083
12,Gorilla,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),-9,1e-9,1.1824850398992715,2.623443003849414,0.4048584845282318
12,Gorilla,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),-8,1e-8,5.143222630157428,11.410674106689646,9.192089587368462
12,Gorilla,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),-7,1e-7,24.633287829690808,54.65103103893491,52.43244651961373
12,Gorilla,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),-6,1e-6,44.12845477578571,97.90270662712307,95.68412210780188
12,Gorilla,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),-5,1e-5,48.63751047579167,107.90642779991325,105.68784328059206
12,Gorilla,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),-10,1e-10,0.8548043744363119,1.896455752172429,-0.32212876714875344
12,Gorilla,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),-9,1e-9,1.437005571328972,3.1881183147287486,0.969533795407566
12,Gorilla,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),-8,1e-8,0.9220908058663909,2.045736387303568,-0.17284813201761412
12,Gorilla,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),-7,1e-7,2.6551639338399853,5.8907055998773235,3.672121080556141
12,Gorilla,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),-6,1e-6,29.570502170185733,65.60465834332749,63.38607382400631
12,Gorilla,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),-5,1e-5,59.64780499391889,132.33369677099714,130.11511225167595
12,Gorilla,beta,standard,metabolite,equol,Equol (Microbial metabolite),-10,1e-10,0.9152839753088393,2.030634858402942,-0.18794966091824028
12,Gorilla,beta,standard,metabolite,equol,Equol (Microbial metabolite),-9,1e-9,1.1146152653437442,2.4728681726907027,0.2542836533695202
12,Gorilla,beta,standard,metabolite,equol,Equol (Microbial metabolite),-8,1e-8,1.0397235370011706,2.3067145435646617,0.0881300242434794
12,Gorilla,beta,standard,metabolite,equol,Equol (Microbial metabolite),-7,1e-7,3.252889623777674,7.216810562373652,4.99822604305247
12,Gorilla,beta,standard,metabolite,equol,Equol (Microbial metabolite),-6,1e-6,26.02509837595607,57.73888037070698,55.5202958513858
12,Gorilla,beta,standard,metabolite,equol,Equol (Microbial metabolite),-5,1e-5,52.53892866841534,116.56205380546612,114.34346928614494
13,Xanthonycticebus,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),-13,1e-13,0.9833959707886394,25.35002191180109,-0.4280193501246761
13,Xanthonycticebus,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),-12,1e-12,1.2138226928997125,31.289971462230632,5.511930200304867
13,Xanthonycticebus,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),-11,1e-11,2.1756566052391286,56.0841657416356,30.306124479709833
13,Xanthonycticebus,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),-10,1e-10,3.475766295420833,89.59844698016909,63.82040571824333
13,Xanthonycticebus,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),-9,1e-9,3.879270693374995,100,74.22195873807424
13,Xanthonycticebus,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),-8,1e-8,3.892445649036692,100.33962455067126,74.5615832887455
13,Xanthonycticebus,alpha,diet,biscuit,5m1s,Primate LS Biscuit Large,-0.6989700043360187,0.2,1.3397256448039063,34.5355029514152,8.757461689489435
13,Xanthonycticebus,alpha,diet,biscuit,5m1s,Primate LS Biscuit Large,-0.3010299956639812,0.5,1.6398367060734826,42.27177827198267,16.493737010056908
13,Xanthonycticebus,alpha,diet,biscuit,5m1s,Primate LS Biscuit Large,0,1,2.113245058726691,54.47531832041738,28.69727705849161
13,Xanthonycticebus,alpha,diet,biscuit,5m1s,Primate LS Biscuit Large,0.3010299956639812,2,2.6953242888688367,69.4801807327316,43.702139470805825
13,Xanthonycticebus,alpha,diet,biscuit,5m02,Leaf-Eater Primate Diet,-0.6989700043360187,0.2,1.393352930529241,35.91790933560795,10.13986807368219
13,Xanthonycticebus,alpha,diet,biscuit,5m02,Leaf-Eater Primate Diet,-0.3010299956639812,0.5,1.9904492174414827,51.309882056974395,25.531840795048627
13,Xanthonycticebus,alpha,diet,biscuit,5m02,Leaf-Eater Primate Diet,0,1,2.590233816535115,66.77115420067766,40.993112938751885
13,Xanthonycticebus,alpha,diet,biscuit,5m02,Leaf-Eater Primate Diet,0.3010299956639812,2,3.491949957672917,90.01563009347238,64.23758883154662
13,Xanthonycticebus,alpha,diet,biscuit,5m1g,Primate LS Biscuit - Small,-0.6989700043360187,0.2,1.2673758419105712,32.67046674713861,6.892425485212847
13,Xanthonycticebus,alpha,diet,biscuit,5m1g,Primate LS Biscuit - Small,-0.3010299956639812,0.5,1.6702405100010478,43.055528784146944,17.27748752222118
13,Xanthonycticebus,alpha,diet,biscuit,5m1g,Primate LS Biscuit - Small,0,1,1.9158070854003109,49.38575409733895,23.60771283541319
13,Xanthonycticebus,alpha,diet,biscuit,5m1g,Primate LS Biscuit - Small,0.3010299956639812,2,2.5406112187114243,65.49198082645461,39.713939564528836
13,Xanthonycticebus,alpha,diet,biscuit,5ma4,Primate Browse Biscuit,-0.6989700043360187,0.2,1.4016072958741317,36.13069070605956,10.352649444133798
13,Xanthonycticebus,alpha,diet,biscuit,5ma4,Primate Browse Biscuit,-0.3010299956639812,0.5,1.9247962654127304,49.61747755060998,23.83943628868422
13,Xanthonycticebus,alpha,diet,biscuit,5ma4,Primate Browse Biscuit,0,1,2.433877500652856,62.74059463830207,36.962553376376306
13,Xanthonycticebus,alpha,diet,biscuit,5ma4,Primate Browse Biscuit,0.3010299956639812,2,3.1335437824660293,80.77662092046023,54.99857965853446
13,Xanthonycticebus,alpha,diet,biscuit,5m6c,Insectivore Diets,-0.6989700043360187,0.2,1.1479587617668563,29.59212832781523,3.8140870658894683
13,Xanthonycticebus,alpha,diet,biscuit,5m6c,Insectivore Diets,-0.3010299956639812,0.5,1.4952223093908108,38.54390238722826,12.765861125302493
13,Xanthonycticebus,alpha,diet,biscuit,5m6c,Insectivore Diets,0,1,1.8704021624832632,48.21530412088874,22.43726285896297
13,Xanthonycticebus,alpha,diet,biscuit,5m6c,Insectivore Diets,0.3010299956639812,2,2.2377241222142725,57.68414475524613,31.90610349332037
13,Xanthonycticebus,alpha,diet,biscuit,5ma3,Primate High Fiber Sticks,-0.6989700043360187,0.2,1.3538483686438372,34.89955910929172,9.121517847365958
