plate,subj,genus,receptor,model,treat_type,treat_subtype,treat,treat_name,treat_desc,log10_dose,dose,replicate,fold_act,perc_e2,perc_e2_Dmax
15,human,Homo,beta,human_beta,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-7,1e-7,2,29.56118695479016,83.10929183673068,73.20855546694062
15,human,Homo,beta,human_beta,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-7,1e-7,3,27.822607692693357,78.22139300182015,68.90294769356053
15,human,Homo,beta,human_beta,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-6,1e-6,1,37.77163926474507,106.19242710403869,93.54181726259411
15,human,Homo,beta,human_beta,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-6,1e-6,2,41.68806162231775,117.20318554107976,103.2408737935385
15,human,Homo,beta,human_beta,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-6,1e-6,3,36.57175052467508,102.81902049412837,90.57028159604886
15,human,Homo,beta,human_beta,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-5,1e-5,1,32.86869203719567,92.40812024864486,81.39962268128451
15,human,Homo,beta,human_beta,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-5,1e-5,2,31.55460883385997,88.71366357439837,78.14528336038022
15,human,Homo,beta,human_beta,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-5,1e-5,3,30.491760871473932,85.72553790748559,75.51313045913636
15,human,Homo,beta,human_beta,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-10,1e-10,1,0.8883475495752969,2.49752947549132,2.200000999840284
15,human,Homo,beta,human_beta,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-10,1e-10,2,0.8959341704411361,2.5188587505491165,2.218789337240702
15,human,Homo,beta,human_beta,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-10,1e-10,3,0.7244920985718313,2.036860879290738,1.7942114457302454
15,human,Homo,beta,human_beta,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-9,1e-9,1,0.8287076149495051,2.329855804622861,2.0523021449609304
15,human,Homo,beta,human_beta,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-9,1e-9,2,0.9862836500763394,2.7728702448028044,2.442540667029955
15,human,Homo,beta,human_beta,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-9,1e-9,3,1.003754052895727,2.821987109042467,2.485806282710034
15,human,Homo,beta,human_beta,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-8,1e-8,1,1.1169892387294962,3.1403402293024163,2.7662342775533713
15,human,Homo,beta,human_beta,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-8,1e-8,2,1.440688822755477,4.050399870594467,3.5678793193452947
15,human,Homo,beta,human_beta,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-8,1e-8,3,1.2764680629667668,3.58870423327778,3.1611850746181975
15,human,Homo,beta,human_beta,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-7,1e-7,1,5.316577677305699,14.947201086059488,13.166554251647286
15,human,Homo,beta,human_beta,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-7,1e-7,2,4.144310376603345,11.651450297915265,10.26342333756054
15,human,Homo,beta,human_beta,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-7,1e-7,3,4.935507396722298,13.875847584329454,12.22283014423718
15,human,Homo,beta,human_beta,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-6,1e-6,1,33.33653495079407,93.72342918057173,82.55824002443667
15,human,Homo,beta,human_beta,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-6,1e-6,2,31.73687692109621,89.22609806080133,78.59667198001496
15,human,Homo,beta,human_beta,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-6,1e-6,3,32.083693845768366,90.20115055279285,79.45556733173294
15,human,Homo,beta,human_beta,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-5,1e-5,1,42.50070455195776,119.48787656183609,105.25339159535592
15,human,Homo,beta,human_beta,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-5,1e-5,2,40.99806653123689,115.26331068158065,101.53209450891222
15,human,Homo,beta,human_beta,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-5,1e-5,3,41.81244943821991,117.55289353178246,103.54892138086345
15,human,Homo,beta,human_beta,standard,metabolite,equol,Equol,Microbial metabolite,-10,1e-10,1,0.7521171163699595,2.1145267615738406,1.8626250602052818
15,human,Homo,beta,human_beta,standard,metabolite,equol,Equol,Microbial metabolite,-10,1e-10,2,1.3272489532584941,3.7314712959616516,3.2869444234991505
15,human,Homo,beta,human_beta,standard,metabolite,equol,Equol,Microbial metabolite,-10,1e-10,3,1.3089123659580293,3.6799192122251396,3.241533693865273
15,human,Homo,beta,human_beta,standard,metabolite,equol,Equol,Microbial metabolite,-9,1e-9,1,0.798154966402204,2.2439590851039157,1.9766382256041808
15,human,Homo,beta,human_beta,standard,metabolite,equol,Equol,Microbial metabolite,-9,1e-9,2,1.09519834147989,3.0790765851303656,2.7122689170821572
15,human,Homo,beta,human_beta,standard,metabolite,equol,Equol,Microbial metabolite,-9,1e-9,3,1.2805749655231977,3.600250514001536,3.171355857139874
15,human,Homo,beta,human_beta,standard,metabolite,equol,Equol,Microbial metabolite,-8,1e-8,1,1.3180784189409287,3.705688954607669,3.2642335096486437
15,human,Homo,beta,human_beta,standard,metabolite,equol,Equol,Microbial metabolite,-8,1e-8,2,1.3148331736636543,3.6965651654566023,3.2561966294229436
15,human,Homo,beta,human_beta,standard,metabolite,equol,Equol,Microbial metabolite,-8,1e-8,3,1.5342371954283565,4.31340483779054,3.799552737606153
15,human,Homo,beta,human_beta,standard,metabolite,equol,Equol,Microbial metabolite,-7,1e-7,1,6.526523439326508,18.348882337769453,16.162996226942756
15,human,Homo,beta,human_beta,standard,metabolite,equol,Equol,Microbial metabolite,-7,1e-7,2,5.943584580477831,16.709988885449036,14.719342700880835
15,human,Homo,beta,human_beta,standard,metabolite,equol,Equol,Microbial metabolite,-7,1e-7,3,5.726008414238525,16.098288106168607,14.18051329397052
15,human,Homo,beta,human_beta,standard,metabolite,equol,Equol,Microbial metabolite,-6,1e-6,1,32.90913182282676,92.521813990069,81.49977218793228
15,human,Homo,beta,human_beta,standard,metabolite,equol,Equol,Microbial metabolite,-6,1e-6,2,37.38542887813742,105.10662253942358,92.58536363462862
15,human,Homo,beta,human_beta,standard,metabolite,equol,Equol,Microbial metabolite,-6,1e-6,3,32.6910203079864,91.90860811414996,80.95961698521363
15,human,Homo,beta,human_beta,standard,metabolite,equol,Equol,Microbial metabolite,-5,1e-5,1,39.045638778819,109.77419117788843,96.69688895283363
15,human,Homo,beta,human_beta,standard,metabolite,equol,Equol,Microbial metabolite,-5,1e-5,2,35.969303207934296,101.12528032260417,89.07831519189266
15,human,Homo,beta,human_beta,standard,metabolite,equol,Equol,Microbial metabolite,-5,1e-5,3,38.58997631829582,108.49312677176088,95.5684366154349
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-13,1e-13,1,0.9425725008936537,44.80369827598656,44.61896592238361
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-13,1e-13,2,1.1196598814490526,53.22126780975347,53.001828557134935
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-13,1e-13,3,1.0866231022952026,51.65091658073274,51.437952121260366
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-12,1e-12,1,1.17515373665298,55.859080755039656,55.62876540485557
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-12,1e-12,2,1.2863228951849053,61.14333149621597,60.891228389350886
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-12,1e-12,3,1.178606097096711,56.023183267593566,55.79219129818958
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-11,1e-11,1,1.7605940889441585,83.68706521010562,83.34201091509728
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-11,1e-11,2,1.8524414452295264,88.05288453387661,87.68982931237962
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-11,1e-11,3,1.8344943997831062,87.19980001426197,86.84026218791749
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-10,1e-10,1,2.1284871162971015,101.17428044260286,100.75712374194129
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-10,1e-10,2,2.245955773510621,106.75796792519962,106.31778884535655
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-10,1e-10,3,2.2708851605164386,107.94294704622745,107.49788212011673
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-9,1e-9,1,1.8739063301980232,89.07318401083513,88.70592194189004
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-9,1e-9,2,2.3072317370456887,109.67062427703742,109.21843587912873
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-9,1e-9,3,2.130210351501739,101.25619171212743,100.83869727904222
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-8,1e-8,1,1.6029826777113558,76.19525518272646,75.8810907417337
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-8,1e-8,2,2.2283045451219157,105.91894460319705,105.48222494208422
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-8,1e-8,3,2.213591852719252,105.21959995797201,104.7857637994999
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-10,1e-10,1,0.9471705041456884,45.02225711382753,44.836623609425224
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-10,1e-10,2,1.0263827622147526,48.787486957602006,48.58632884702519
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-10,1e-10,3,1.086917190793741,51.66489561400864,51.45187351688989
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-9,1e-9,1,1.1205145639784957,53.26189379675672,53.042287037113425
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-9,1e-9,2,1.1656002178339206,55.404969294926744,55.176526314257956
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-9,1e-9,3,1.0680710660740753,50.7690747781462,50.559746284408035
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-8,1e-8,1,1.1058625681966872,52.56543426974232,52.348699116965534
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-8,1e-8,2,0.9086852901693531,43.1929231225985,43.014832236031985
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-8,1e-8,3,0.9897213341591553,47.04484375571308,46.850870823872896
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-7,1e-7,1,1.0908596685953138,51.852295082711564,51.638500309535914
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-7,1e-7,2,0.9745930122964657,46.325742819164084,46.13473484811059
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-7,1e-7,3,0.9743496699159419,46.3141759226289,46.12321564362099
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-6,1e-6,1,1.1648617065148201,55.36986532331394,55.141567081574
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-6,1e-6,2,1.3862540925839377,65.89340346667912,65.62171510215336
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-6,1e-6,3,1.2220849774813323,58.08988332120575,57.85037003816503
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-5,1e-5,1,2.819179702789857,134.00526396624974,133.45274020682297
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-5,1e-5,2,2.864341841222329,136.15197503824515,135.5906000677779
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-5,1e-5,3,2.539937930404785,120.73194641865447,120.23415053404693
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-10,1e-10,1,1.181103126165844,56.14187560891876,55.91039425322721
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-10,1e-10,2,1.21910335114922,57.948156412740836,57.709227490955485
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-10,1e-10,3,1.2470537060863631,59.27673248314731,59.03232564338039
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-9,1e-9,1,1.1279675976449894,53.616162005640135,53.39509454514953
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-9,1e-9,2,1.047692106955303,49.80039307496636,49.59505860086957
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-9,1e-9,3,0.9993114285545049,47.500693778199526,47.30484130849117
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-8,1e-8,1,1.0058818580310571,47.8130087879542,47.61586859671754
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-8,1e-8,2,1.0152884490201155,48.26013626523559,48.06115250049011
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-8,1e-8,3,1.0850957803155206,51.578317737584776,51.36565261400832
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-7,1e-7,1,1.3453050035913983,63.946953059778,63.68329020159823
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-7,1e-7,2,1.4028144831926557,66.68057553403948,66.40564154126672
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-7,1e-7,3,1.3962560238151625,66.36882950407794,66.09518088684464
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-6,1e-6,1,1.7273223451978026,82.10554530949919,81.76701185774155
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-6,1e-6,2,1.8154232900878555,86.29328487217566,85.93748474343693
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-6,1e-6,3,1.9334658496732644,91.90425189951368,91.52531691394763
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-5,1e-5,1,2.044288349579658,97.17202476928131,96.77136996776427
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-5,1e-5,2,2.293315518415267,109.00913875728277,108.55967776317421
16,gorilla,Gorilla,alpha,gorilla_alpha,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-5,1e-5,3,2.1303094517440924,101.26090228595943,100.84338843047331
16,gorilla,Gorilla,alpha,gorilla_alpha,diet,biscuit,5ma2,Mazuri<sup>®</sup> Primate Maintenance Biscuit,Commercial Diet (Biscuit),-0.6989700043360187,0.2,1,1.020449229523707,48.5054458327567,48.30545061994972
16,gorilla,Gorilla,alpha,gorilla_alpha,diet,biscuit,5ma2,Mazuri<sup>®</sup> Primate Maintenance Biscuit,Commercial Diet (Biscuit),-0.6989700043360187,0.2,2,1.1080581274019388,52.669796716223516,52.452631261460326
16,gorilla,Gorilla,alpha,gorilla_alpha,diet,biscuit,5ma2,Mazuri<sup>®</sup> Primate Maintenance Biscuit,Commercial Diet (Biscuit),-0.6989700043360187,0.2,3,0.9389548783054741,44.6317402878599,44.44771694277833
16,gorilla,Gorilla,alpha,gorilla_alpha,diet,biscuit,5ma2,Mazuri<sup>®</sup> Primate Maintenance Biscuit,Commercial Diet (Biscuit),-0.3010299956639812,0.5,1,1.04759455695149,49.7957561892801,49.59044083375698
16,gorilla,Gorilla,alpha,gorilla_alpha,diet,biscuit,5ma2,Mazuri<sup>®</sup> Primate Maintenance Biscuit,Commercial Diet (Biscuit),-0.3010299956639812,0.5,2,1.1400486242003192,54.1904145624843,53.96697937275549
16,gorilla,Gorilla,alpha,gorilla_alpha,diet,biscuit,5ma2,Mazuri<sup>®</sup> Primate Maintenance Biscuit,Commercial Diet (Biscuit),-0.3010299956639812,0.5,3,0.9611785132588565,45.68810574951191,45.49972685152947
16,gorilla,Gorilla,alpha,gorilla_alpha,diet,biscuit,5ma2,Mazuri<sup>®</sup> Primate Maintenance Biscuit,Commercial Diet (Biscuit),0,1,1,0.9368257513095049,44.530535591745576,44.34692952877303
16,gorilla,Gorilla,alpha,gorilla_alpha,diet,biscuit,5ma2,Mazuri<sup>®</sup> Primate Maintenance Biscuit,Commercial Diet (Biscuit),0,1,2,0.933474039971544,44.37121727580507,44.188268106093766
16,gorilla,Gorilla,alpha,gorilla_alpha,diet,biscuit,5ma2,Mazuri<sup>®</sup> Primate Maintenance Biscuit,Commercial Diet (Biscuit),0,1,3,1.0327414252780405,49.089735984659455,48.887331656107534
16,gorilla,Gorilla,alpha,gorilla_alpha,diet,biscuit,5ma2,Mazuri<sup>®</sup> Primate Maintenance Biscuit,Commercial Diet (Biscuit),0.3010299956639812,2,1,0.904376817585989,42.988126668774115,42.81088018863788
16,gorilla,Gorilla,alpha,gorilla_alpha,diet,biscuit,5ma2,Mazuri<sup>®</sup> Primate Maintenance Biscuit,Commercial Diet (Biscuit),0.3010299956639812,2,2,1.059991660722855,50.38503297843078,50.177287946511015
16,gorilla,Gorilla,alpha,gorilla_alpha,diet,biscuit,5ma2,Mazuri<sup>®</sup> Primate Maintenance Biscuit,Commercial Diet (Biscuit),0.3010299956639812,2,3,0.9705487890932727,46.13350704315236,45.94329168897461
17,gorilla,Gorilla,beta,gorilla_beta,standard,estrogen,e2,Estradiol,Endogenous estrogen,-12,1e-12,1,1.1613765447176931,1.8305266465631254,1.4068996630578927
17,gorilla,Gorilla,beta,gorilla_beta,standard,estrogen,e2,Estradiol,Endogenous estrogen,-12,1e-12,2,1.1787467041318826,1.857904967407768,1.4279419955711825
17,gorilla,Gorilla,beta,gorilla_beta,standard,estrogen,e2,Estradiol,Endogenous estrogen,-12,1e-12,3,1.3290030068803365,2.0947344153986944,1.6099635308524123
17,gorilla,Gorilla,beta,gorilla_beta,standard,estrogen,e2,Estradiol,Endogenous estrogen,-11,1e-11,1,2.419565133512133,3.813645514139123,2.9310781129235814
17,gorilla,Gorilla,beta,gorilla_beta,standard,estrogen,e2,Estradiol,Endogenous estrogen,-11,1e-11,2,3.8777280977919943,6.111957954911372,4.697506918860514
17,gorilla,Gorilla,beta,gorilla_beta,standard,estrogen,e2,Estradiol,Endogenous estrogen,-11,1e-11,3,2.093542804845676,3.2997789626637117,2.5361323854276954
17,gorilla,Gorilla,beta,gorilla_beta,standard,estrogen,e2,Estradiol,Endogenous estrogen,-10,1e-10,1,25.25023410123235,39.79865665833484,30.58831006251465
17,gorilla,Gorilla,beta,gorilla_beta,standard,estrogen,e2,Estradiol,Endogenous estrogen,-10,1e-10,2,22.930827371502524,36.14287779634625,27.778564539933676
17,gorilla,Gorilla,beta,gorilla_beta,standard,estrogen,e2,Estradiol,Endogenous estrogen,-10,1e-10,3,26.855118996830917,42.32822777755696,32.53247884148132
17,gorilla,Gorilla,beta,gorilla_beta,standard,estrogen,e2,Estradiol,Endogenous estrogen,-9,1e-9,1,64.86031442008967,102.23086938551624,78.572238193113
17,gorilla,Gorilla,beta,gorilla_beta,standard,estrogen,e2,Estradiol,Endogenous estrogen,-9,1e-9,2,56.57638768979304,89.17399417397961,68.5370314561941
17,gorilla,Gorilla,beta,gorilla_beta,standard,estrogen,e2,Estradiol,Endogenous estrogen,-9,1e-9,3,68.89811987671054,108.59513644050416,83.4636639432293
17,gorilla,Gorilla,beta,gorilla_beta,standard,estrogen,e2,Estradiol,Endogenous estrogen,-8,1e-8,1,71.84073048321886,113.23319043786822,87.02836299767206
17,gorilla,Gorilla,beta,gorilla_beta,standard,estrogen,e2,Estradiol,Endogenous estrogen,-8,1e-8,2,77.33990950502881,121.90083038584993,93.69010689810541
17,gorilla,Gorilla,beta,gorilla_beta,standard,estrogen,e2,Estradiol,Endogenous estrogen,-8,1e-8,3,79.63527233208067,125.51871197434909,96.47072546894098
17,gorilla,Gorilla,beta,gorilla_beta,standard,estrogen,e2,Estradiol,Endogenous estrogen,-7,1e-7,1,85.76146067220785,135.17462507976921,103.89203283971212
17,gorilla,Gorilla,beta,gorilla_beta,standard,estrogen,e2,Estradiol,Endogenous estrogen,-7,1e-7,2,85.67044232238918,135.031164704728,103.7817725746203
17,gorilla,Gorilla,beta,gorilla_beta,standard,estrogen,e2,Estradiol,Endogenous estrogen,-7,1e-7,3,82.09139526768088,129.3899787924196,99.44608995881421
17,gorilla,Gorilla,beta,gorilla_beta,standard,estrogen,e2,Estradiol,Endogenous estrogen,-6,1e-6,1,83.78300904827324,132.0562493617296,101.49532271520502
17,gorilla,Gorilla,beta,gorilla_beta,standard,estrogen,e2,Estradiol,Endogenous estrogen,-6,1e-6,2,80.4643677536497,126.82550714653375,97.47509745712493
17,gorilla,Gorilla,beta,gorilla_beta,standard,estrogen,e2,Estradiol,Endogenous estrogen,-6,1e-6,3,82.51334940163882,130.05505015910995,99.9572481457015
17,gorilla,Gorilla,beta,gorilla_beta,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-10,1e-10,1,0.9920897360892275,1.5637018897557926,1.2018244399506202
17,gorilla,Gorilla,beta,gorilla_beta,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-10,1e-10,2,0.9842242387862877,1.5513045303748165,1.192296121546378
17,gorilla,Gorilla,beta,gorilla_beta,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-10,1e-10,3,1.0546052217240853,1.6622369108029575,1.277556136165444
17,gorilla,Gorilla,beta,gorilla_beta,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-9,1e-9,1,1.0275266525867948,1.6195564876602109,1.244752968262131
17,gorilla,Gorilla,beta,gorilla_beta,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-9,1e-9,2,1.1393700807021698,1.7958407223809387,1.3802408787477092
17,gorilla,Gorilla,beta,gorilla_beta,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-9,1e-9,3,1.1397914015945567,1.7965047956513829,1.3807512698213316
17,gorilla,Gorilla,beta,gorilla_beta,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-8,1e-8,1,1.7297625779382788,2.72639955193294,2.0954464761151823
17,gorilla,Gorilla,beta,gorilla_beta,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-8,1e-8,2,1.8646126331945745,2.938946137758093,2.258804775511127
17,gorilla,Gorilla,beta,gorilla_beta,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-8,1e-8,3,2.608292476316332,4.111111853983378,3.159703734999996
17,gorilla,Gorilla,beta,gorilla_beta,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-7,1e-7,1,16.735006237766473,26.377211583929583,20.27290351632559
17,gorilla,Gorilla,beta,gorilla_beta,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-7,1e-7,2,17.416422090612095,27.4512386784992,21.098375442834875
17,gorilla,Gorilla,beta,gorilla_beta,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-7,1e-7,3,18.26641556338768,28.790972728060755,22.1280634763056
17,gorilla,Gorilla,beta,gorilla_beta,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-6,1e-6,1,45.425371614150386,71.59809929685392,55.02861264841775
17,gorilla,Gorilla,beta,gorilla_beta,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-6,1e-6,2,48.927930630258246,77.11872707197733,59.271637119693224
17,gorilla,Gorilla,beta,gorilla_beta,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-6,1e-6,3,48.05918877691693,75.74944239100208,58.21923716697395
17,gorilla,Gorilla,beta,gorilla_beta,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-5,1e-5,1,76.3327490862878,120.31337454109871,92.47002572786236
17,gorilla,Gorilla,beta,gorilla_beta,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-5,1e-5,2,81.92189826463299,129.1228227335144,99.2407601047182
17,gorilla,Gorilla,beta,gorilla_beta,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-5,1e-5,3,76.36616121855025,120.36603773522216,92.51050141840037
17,gorilla,Gorilla,beta,gorilla_beta,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-10,1e-10,1,0.7786290502564606,1.2272516013564332,0.943236673269636
17,gorilla,Gorilla,beta,gorilla_beta,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-10,1e-10,2,0.9295911926387633,1.4651935724681662,1.1261132676163788
17,gorilla,Gorilla,beta,gorilla_beta,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-10,1e-10,3,0.9688558103189986,1.5270812774142444,1.173678699892134
17,gorilla,Gorilla,beta,gorilla_beta,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-9,1e-9,1,1.1306794283760064,1.7821427785646846,1.369712961781378
17,gorilla,Gorilla,beta,gorilla_beta,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-9,1e-9,2,1.1267068946310097,1.775881390810935,1.364900606638903
17,gorilla,Gorilla,beta,gorilla_beta,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-9,1e-9,3,0.8393461018825165,1.3229519850156028,1.0167897339570562
