plate_id,row_id,date,subject,receptor,dose_type,treatment_class,model_group,treatment,curve_id,dose,replicate,luciferase,bgal,ratio,mean_vehicle,fold_act,e2_max,response
31,3,2022-07-22,loris,alpha,mg/ml,biscuit,alpha_biscuit,5M1G,alpha_loris_biscuit_5M1G_31,0.5,1,8242,0.9424,8745.755517826825,5117.848487121765,1.7088734728732393,3.7491608792775066,0.4558015854477157
31,3,2022-07-22,loris,alpha,mg/ml,biscuit,alpha_biscuit,5M1G,alpha_loris_biscuit_5M1G_31,0.5,2,7458,0.8798,8476.926574221414,5117.848487121765,1.6563457467629656,3.7491608792775066,0.4417910567449847
31,3,2022-07-22,loris,alpha,mg/ml,biscuit,alpha_biscuit,5M1G,alpha_loris_biscuit_5M1G_31,0.5,3,8189,0.9724,8421.431509666803,5117.848487121765,1.6455023103669382,3.7491608792775066,0.43889882652462747
31,4,2022-07-22,loris,alpha,mg/ml,biscuit,alpha_biscuit,5M1G,alpha_loris_biscuit_5M1G_31,0.2,1,6045,0.9334,6476.323119777158,5117.848487121765,1.2654386186058015,3.7491608792775066,0.3375258249386358
31,4,2022-07-22,loris,alpha,mg/ml,biscuit,alpha_biscuit,5M1G,alpha_loris_biscuit_5M1G_31,0.2,2,6169,0.9191,6712.000870416712,5117.848487121765,1.3114887803549427,3.7491608792775066,0.34980861653706286
31,4,2022-07-22,loris,alpha,mg/ml,biscuit,alpha_biscuit,5M1G,alpha_loris_biscuit_5M1G_31,0.2,3,5728,0.9135,6270.388615216201,5117.848487121765,1.2252001267709696,3.7491608792775066,0.32679315884867427
36,1,2022-07-29,loris,alpha,mg/ml,biscuit,alpha_biscuit,5M1G,alpha_loris_biscuit_5M1G_36,2,1,20183,1.6117,12522.802010299683,2402.9899289720065,5.211341861785042,8.781427178568476,0.5934504444224726
36,1,2022-07-29,loris,alpha,mg/ml,biscuit,alpha_biscuit,5M1G,alpha_loris_biscuit_5M1G_36,2,2,19998,1.4738,13569.005292441308,2402.9899289720065,5.646717503408804,8.781427178568476,0.6430295883099626
36,1,2022-07-29,loris,alpha,mg/ml,biscuit,alpha_biscuit,5M1G,alpha_loris_biscuit_5M1G_36,2,3,19982,1.4143,14128.544156119637,2402.9899289720065,5.879568609829254,8.781427178568476,0.6695459052690936
36,2,2022-07-29,loris,alpha,mg/ml,biscuit,alpha_biscuit,5M1G,alpha_loris_biscuit_5M1G_36,1,1,12586,1.5717,8007.889546351084,2402.9899289720065,3.3324690419226353,8.781427178568476,0.3794905969334571
36,2,2022-07-29,loris,alpha,mg/ml,biscuit,alpha_biscuit,5M1G,alpha_loris_biscuit_5M1G_36,1,2,12068,1.3958,8645.937813440321,2402.9899289720065,3.5979916974263113,8.781427178568476,0.40972744227810654
36,2,2022-07-29,loris,alpha,mg/ml,biscuit,alpha_biscuit,5M1G,alpha_loris_biscuit_5M1G_36,1,3,13906,1.4912,9325.375536480686,2402.9899289720065,3.8807385016674036,8.781427178568476,0.4419257169425199
36,3,2022-07-29,loris,alpha,mg/ml,biscuit,alpha_biscuit,5M1G,alpha_loris_biscuit_5M1G_36,0.5,1,7856,1.5188,5172.504608901765,2402.9899289720065,2.152528625500545,8.781427178568476,0.24512286917938594
36,3,2022-07-29,loris,alpha,mg/ml,biscuit,alpha_biscuit,5M1G,alpha_loris_biscuit_5M1G_36,0.5,2,7287,1.2268,5939.843495272254,2402.9899289720065,2.47185534306975,8.781427178568476,0.2814867438748954
