date,receptor,species,dose_type,dose,treatment,assay,value_1,value_2,value_3
7/8/22,esr1,loris,control,,Control,b_gal,1.6497,1.7472,1.6776
7/8/22,esr1,loris,vehicle,,Veh DMSO,b_gal,1.767,1.7737,1.7329
7/8/22,esr1,loris,molar_M,1.00E-10,entdiol,b_gal,1.5719,1.549,1.5142
7/8/22,esr1,loris,molar_M,1.00E-09,entdiol,b_gal,1.3545,1.3926,1.4538
7/8/22,esr1,loris,molar_M,1.00E-08,entdiol,b_gal,1.4467,1.3681,1.4974
7/8/22,esr1,loris,molar_M,1.00E-07,entdiol,b_gal,1.6545,1.4077,1.4105
7/8/22,esr1,loris,molar_M,1.00E-06,entdiol,b_gal,1.5572,1.5598,1.568
7/8/22,esr1,loris,molar_M,1.00E-05,entdiol,b_gal,1.677,1.7347,1.6407
7/8/22,esr1,loris,molar_M,1.00E-10,cou,luciferase,5439,5170,5302
7/8/22,esr1,loris,vehicle,,Veh DMSO,luciferase,4833,4304,4669
7/8/22,esr1,loris,molar_M,1.00E-10,daid,luciferase,9621,9743,10417
7/8/22,esr1,loris,molar_M,1.00E-09,daid,luciferase,9543,9239,9144
7/8/22,esr1,loris,molar_M,1.00E-08,daid,luciferase,22017,22070,21475
7/8/22,esr1,loris,molar_M,1.00E-07,daid,luciferase,4754,4338,4575
7/8/22,esr1,loris,molar_M,1.00E-06,daid,luciferase,9765,8688,8651
7/8/22,esr1,loris,molar_M,1.00E-05,daid,luciferase,49521,50100,50045
7/8/22,esr1,loris,molar_M,1.00E-10,cou,b_gal,1.6103,1.6252,1.581
7/8/22,esr1,loris,vehicle,,Veh DMSO,b_gal,1.6845,1.7381,1.7674
7/8/22,esr1,loris,molar_M,1.00E-10,daid,b_gal,1.4458,1.412,1.4777
7/8/22,esr1,loris,molar_M,1.00E-09,daid,b_gal,1.4201,1.3695,1.3114
7/8/22,esr1,loris,molar_M,1.00E-08,daid,b_gal,1.3691,1.3203,1.3598
7/8/22,esr1,loris,molar_M,1.00E-07,daid,b_gal,1.5323,1.4647,1.4471
7/8/22,esr1,loris,molar_M,1.00E-06,daid,b_gal,1.4796,1.5287,1.4413
7/8/22,esr1,loris,molar_M,1.00E-05,daid,b_gal,1.5111,1.545,1.5394
7/8/22,esr1,loris,control,,Control,luciferase,4382,5908,4327
7/8/22,esr1,loris,vehicle,,Veh DMSO,luciferase,5080,4459,4432
7/8/22,esr1,loris,molar_M,1.00E-10,equol,luciferase,5290,5124,4898
7/8/22,esr1,loris,molar_M,1.00E-09,equol,luciferase,3927,4243,3786
7/8/22,esr1,loris,molar_M,1.00E-08,equol,luciferase,4796,4709,4777
7/8/22,esr1,loris,molar_M,1.00E-07,equol,luciferase,6226,5647,5928
7/8/22,esr1,loris,molar_M,1.00E-06,equol,luciferase,12195,11849,10682
7/8/22,esr1,loris,molar_M,1.00E-05,equol,luciferase,37294,37460,30822
7/8/22,esr1,loris,control,,Control,b_gal,1.6633,1.807,1.6396
7/8/22,esr1,loris,vehicle,,Veh DMSO,b_gal,1.7676,1.6454,1.6136
7/8/22,esr1,loris,molar_M,1.00E-10,equol,b_gal,1.5609,1.6067,1.5037
7/8/22,esr1,loris,molar_M,1.00E-09,equol,b_gal,1.4182,1.4124,1.3765
7/8/22,esr1,loris,molar_M,1.00E-08,equol,b_gal,1.4612,1.4905,1.5182
7/8/22,esr1,loris,molar_M,1.00E-07,equol,b_gal,1.4708,1.441,1.4455
7/8/22,esr1,loris,molar_M,1.00E-06,equol,b_gal,1.4362,1.4916,1.4245
7/8/22,esr1,loris,molar_M,1.00E-05,equol,b_gal,1.4554,1.4896,1.3522
7/8/22,esr2,loris,vehicle,,Veh DMSO,luciferase,84,83,67
7/8/22,esr2,loris,molar_M,1.00E-11,E2,luciferase,104,69,79
7/8/22,esr2,loris,molar_M,1.00E-10,E2,luciferase,80,69,62
7/8/22,esr2,loris,molar_M,1.00E-09,E2,luciferase,183,173,131
7/8/22,esr2,loris,molar_M,1.00E-08,E2,luciferase,5122,4675,3983
7/8/22,esr2,loris,molar_M,1.00E-07,E2,luciferase,19772,17833,15149
7/8/22,esr2,loris,molar_M,1.00E-06,E2,luciferase,21522,19500,19923
7/8/22,esr2,loris,molar_M,1.00E-05,E2,luciferase,23046,17974,21400
7/8/22,esr2,loris,vehicle,,Veh DMSO,b_gal,1.9992,1.869,2.0137
7/8/22,esr2,loris,molar_M,1.00E-11,E2,b_gal,1.9793,1.6897,1.7148
7/8/22,esr2,loris,molar_M,1.00E-10,E2,b_gal,1.9056,1.6286,1.6607
7/8/22,esr2,loris,molar_M,1.00E-09,E2,b_gal,1.8862,1.7,1.7089
7/8/22,esr2,loris,molar_M,1.00E-08,E2,b_gal,1.8086,1.7493,1.6268
7/8/22,esr2,loris,molar_M,1.00E-07,E2,b_gal,1.7498,1.6846,1.5402
7/8/22,esr2,loris,molar_M,1.00E-06,E2,b_gal,1.7724,1.7008,1.6701
7/8/22,esr2,loris,molar_M,1.00E-05,E2,b_gal,2.0824,1.8714,1.959
7/8/22,esr2,loris,control,,Control,luciferase,61,69,73
7/8/22,esr2,loris,vehicle,,Veh DMSO,luciferase,67,64,47
7/8/22,esr2,loris,molar_M,1.00E-10,gen,luciferase,54,52,58
7/8/22,esr2,loris,molar_M,1.00E-09,gen,luciferase,56,46,48
7/8/22,esr2,loris,molar_M,1.00E-08,gen,luciferase,59,48,56
7/8/22,esr2,loris,molar_M,1.00E-07,gen,luciferase,144,48,66
7/8/22,esr2,loris,molar_M,1.00E-06,gen,luciferase,195,177,146
7/8/22,esr2,loris,molar_M,1.00E-05,gen,luciferase,20755,21283,20828
7/8/22,esr2,loris,control,,Control,b_gal,1.9262,2.016,1.881
7/8/22,esr2,loris,vehicle,,Veh DMSO,b_gal,1.9076,1.9272,1.8162
7/8/22,esr2,loris,molar_M,1.00E-10,gen,b_gal,1.613,1.7915,1.6315
7/8/22,esr2,loris,molar_M,1.00E-09,gen,b_gal,1.4967,1.522,1.5909
7/8/22,esr2,loris,molar_M,1.00E-08,gen,b_gal,1.5776,1.6845,1.6308
7/8/22,esr2,loris,molar_M,1.00E-07,gen,b_gal,1.5865,1.6516,1.6071
7/8/22,esr2,loris,molar_M,1.00E-06,gen,b_gal,1.7175,1.9023,1.6887
7/8/22,esr2,loris,molar_M,1.00E-05,gen,b_gal,2.1349,2.203,2.1627
7/8/22,esr2,loris,molar_M,1.00E-10,cou,luciferase,66,75,63
7/8/22,esr2,loris,vehicle,,Veh DMSO,luciferase,56,85,71
7/8/22,esr2,loris,molar_M,1.00E-10,daid,luciferase,47,73,60
7/8/22,esr2,loris,molar_M,1.00E-09,daid,luciferase,47,48,47
7/8/22,esr2,loris,molar_M,1.00E-08,daid,luciferase,52,47,50
7/8/22,esr2,loris,molar_M,1.00E-07,daid,luciferase,69,46,60
7/8/22,esr2,loris,molar_M,1.00E-06,daid,luciferase,76,75,89
7/8/22,esr2,loris,molar_M,1.00E-05,daid,luciferase,6047,6584,6603
7/8/22,esr2,loris,molar_M,1.00E-10,cou,b_gal,1.8144,1.9038,1.8403
7/8/22,esr2,loris,vehicle,,Veh DMSO,b_gal,1.8711,1.9194,1.9911
7/8/22,esr2,loris,molar_M,1.00E-10,daid,b_gal,1.5307,1.5665,1.5318
7/8/22,esr2,loris,molar_M,1.00E-09,daid,b_gal,1.4875,1.5082,1.6134
7/8/22,esr2,loris,molar_M,1.00E-08,daid,b_gal,1.6372,1.533,1.5127
7/8/22,esr2,loris,molar_M,1.00E-07,daid,b_gal,1.6322,1.584,1.5527
7/8/22,esr2,loris,molar_M,1.00E-06,daid,b_gal,1.699,1.6656,1.6324
7/8/22,esr2,loris,molar_M,1.00E-05,daid,b_gal,1.7334,1.903,1.8491
7/8/22,esr2,loris,control,,Control,luciferase,63,59,47
7/8/22,esr2,loris,vehicle,,Veh DMSO,luciferase,71,74,58
7/8/22,esr2,loris,molar_M,1.00E-10,equol,luciferase,55,56,47
7/8/22,esr2,loris,molar_M,1.00E-09,equol,luciferase,52,69,44
7/8/22,esr2,loris,molar_M,1.00E-08,equol,luciferase,57,46,44
7/8/22,esr2,loris,molar_M,1.00E-07,equol,luciferase,48,54,43
7/8/22,esr2,loris,molar_M,1.00E-06,equol,luciferase,99,115,115
7/8/22,esr2,loris,molar_M,1.00E-05,equol,luciferase,6132,7113,7485
7/8/22,esr2,loris,control,,Control,b_gal,1.94,1.8981,1.7214
7/8/22,esr2,loris,vehicle,,Veh DMSO,b_gal,1.8101,1.8617,1.6318
7/8/22,esr2,loris,molar_M,1.00E-10,equol,b_gal,1.7028,1.6276,1.81
7/8/22,esr2,loris,molar_M,1.00E-09,equol,b_gal,1.5909,1.6156,1.5934
7/8/22,esr2,loris,molar_M,1.00E-08,equol,b_gal,1.5921,1.5277,1.6041
7/8/22,esr2,loris,molar_M,1.00E-07,equol,b_gal,1.6422,1.6133,1.6874
7/8/22,esr2,loris,molar_M,1.00E-06,equol,b_gal,1.8131,1.6761,1.6952
7/8/22,esr2,loris,molar_M,1.00E-05,equol,b_gal,1.817,1.8007,1.8127
7/8/22,esr2,human,vehicle,,Veh DMSO,luciferase,98,71,79
7/8/22,esr2,human,molar_M,1.00E-12,E2,luciferase,101,74,80
7/8/22,esr2,human,molar_M,1.00E-11,E2,luciferase,337,223,147
7/8/22,esr2,human,molar_M,1.00E-10,E2,luciferase,2310,2854,1950
7/8/22,esr2,human,molar_M,1.00E-09,E2,luciferase,6189,6438,6289
7/8/22,esr2,human,molar_M,1.00E-08,E2,luciferase,7404,6873,6180
7/8/22,esr2,human,molar_M,1.00E-07,E2,luciferase,7984,8211,7374
7/8/22,esr2,human,molar_M,1.00E-06,E2,luciferase,7167,8227,8502
7/8/22,esr2,human,vehicle,,Veh DMSO,b_gal,1.815,1.4325,1.5649
7/8/22,esr2,human,molar_M,1.00E-12,E2,b_gal,1.8064,1.533,1.5692
7/8/22,esr2,human,molar_M,1.00E-11,E2,b_gal,1.7362,1.5677,1.5275
7/8/22,esr2,human,molar_M,1.00E-10,E2,b_gal,1.6726,1.6279,1.349
7/8/22,esr2,human,molar_M,1.00E-09,E2,b_gal,1.6785,1.4886,1.5466
7/8/22,esr2,human,molar_M,1.00E-08,E2,b_gal,1.6256,1.5434,1.3684
7/8/22,esr2,human,molar_M,1.00E-07,E2,b_gal,1.6973,1.6684,1.4145
7/8/22,esr2,human,molar_M,1.00E-06,E2,b_gal,1.7005,1.7815,1.6732
7/8/22,esr2,human,control,,Control,luciferase,67,70,49
7/8/22,esr2,human,vehicle,,Veh DMSO,luciferase,152,173,166
7/8/22,esr2,human,molar_M,1.00E-10,gen,luciferase,80,73,73
7/8/22,esr2,human,molar_M,1.00E-09,gen,luciferase,93,128,74
7/8/22,esr2,human,molar_M,1.00E-08,gen,luciferase,670,611,748
7/8/22,esr2,human,molar_M,1.00E-07,gen,luciferase,3017,2825,2851
7/8/22,esr2,human,molar_M,1.00E-06,gen,luciferase,6079,5912,6041
7/8/22,esr2,human,molar_M,1.00E-05,gen,luciferase,8848,7192,8210
7/8/22,esr2,human,control,,Control,b_gal,1.4432,1.5916,1.4461
7/8/22,esr2,human,vehicle,,Veh DMSO,b_gal,1.5555,1.4409,1.5202
7/8/22,esr2,human,molar_M,1.00E-10,gen,b_gal,1.5339,1.4277,1.4254
7/8/22,esr2,human,molar_M,1.00E-09,gen,b_gal,1.3335,1.509,1.3465
7/8/22,esr2,human,molar_M,1.00E-08,gen,b_gal,1.4385,1.5541,1.4492
7/8/22,esr2,human,molar_M,1.00E-07,gen,b_gal,1.4491,1.3536,1.4241
7/8/22,esr2,human,molar_M,1.00E-06,gen,b_gal,1.5678,1.522,1.5607
7/8/22,esr2,human,molar_M,1.00E-05,gen,b_gal,2.0092,1.9837,2.0047
7/8/22,esr2,human,molar_M,1.00E-10,cou,luciferase,64,55,75
7/8/22,esr2,human,vehicle,,Veh DMSO,luciferase,69,73,83
7/8/22,esr2,human,molar_M,1.00E-10,daid,luciferase,61,66,82
7/8/22,esr2,human,molar_M,1.00E-09,daid,luciferase,53,69,67
7/8/22,esr2,human,molar_M,1.00E-08,daid,luciferase,72,88,75
7/8/22,esr2,human,molar_M,1.00E-07,daid,luciferase,147,189,196
7/8/22,esr2,human,molar_M,1.00E-06,daid,luciferase,2598,2962,3053
7/8/22,esr2,human,molar_M,1.00E-05,daid,luciferase,7429,7881,8522
7/8/22,esr2,human,molar_M,1.00E-10,cou,b_gal,1.2061,1.268,1.3001
7/8/22,esr2,human,vehicle,,Veh DMSO,b_gal,1.3727,1.5439,1.4575
7/8/22,esr2,human,molar_M,1.00E-10,daid,b_gal,1.2484,1.3973,1.5303
7/8/22,esr2,human,molar_M,1.00E-09,daid,b_gal,1.2443,1.4078,1.5258
7/8/22,esr2,human,molar_M,1.00E-08,daid,b_gal,1.299,1.3733,1.3919
7/8/22,esr2,human,molar_M,1.00E-07,daid,b_gal,1.3462,1.3876,1.3407
7/8/22,esr2,human,molar_M,1.00E-06,daid,b_gal,1.3858,1.3419,1.4467
7/8/22,esr2,human,molar_M,1.00E-05,daid,b_gal,1.5016,1.5588,1.5755
7/8/22,esr2,human,control,,Control,luciferase,71,63,61
7/8/22,esr2,human,vehicle,,Veh DMSO,luciferase,74,84,63
7/8/22,esr2,human,molar_M,1.00E-10,equol,luciferase,83,92,79
7/8/22,esr2,human,molar_M,1.00E-09,equol,luciferase,72,89,74
7/8/22,esr2,human,molar_M,1.00E-08,equol,luciferase,92,91,74
7/8/22,esr2,human,molar_M,1.00E-07,equol,luciferase,347,298,365
7/8/22,esr2,human,molar_M,1.00E-06,equol,luciferase,2901,3012,3262
7/8/22,esr2,human,molar_M,1.00E-05,equol,luciferase,6558,6467,6430
7/8/22,esr2,human,control,,Control,b_gal,1.4323,1.6362,1.4935
7/8/22,esr2,human,vehicle,,Veh DMSO,b_gal,1.5743,1.6178,1.5022
7/8/22,esr2,human,molar_M,1.00E-10,equol,b_gal,1.4523,1.4412,1.4322
7/8/22,esr2,human,molar_M,1.00E-09,equol,b_gal,1.4525,1.5126,1.4087
7/8/22,esr2,human,molar_M,1.00E-08,equol,b_gal,1.5083,1.4098,1.3279
7/8/22,esr2,human,molar_M,1.00E-07,equol,b_gal,1.4815,1.5483,1.3795
7/8/22,esr2,human,molar_M,1.00E-06,equol,b_gal,1.4192,1.5003,1.4203
7/8/22,esr2,human,molar_M,1.00E-05,equol,b_gal,1.4888,1.5533,1.6258
7/1/22,esr2,gorilla,vehicle,,Veh DMSO,luciferase,35,27,30
7/1/22,esr2,gorilla,molar_M,1.00E-12,E2,luciferase,32,25,20
7/1/22,esr2,gorilla,molar_M,1.00E-11,E2,luciferase,38,41,39
7/1/22,esr2,gorilla,molar_M,1.00E-10,E2,luciferase,611,525,479
7/1/22,esr2,gorilla,molar_M,1.00E-09,E2,luciferase,1891,1843,1848
7/1/22,esr2,gorilla,molar_M,1.00E-08,E2,luciferase,2491,2577,2124
7/1/22,esr2,gorilla,molar_M,1.00E-07,E2,luciferase,2544,3090,2610
7/1/22,esr2,gorilla,molar_M,1.00E-06,E2,luciferase,2882,2277,2728
7/1/22,esr2,gorilla,vehicle,,Veh DMSO,b_gal,1.7939,1.8629,1.7192
7/1/22,esr2,gorilla,molar_M,1.00E-12,E2,b_gal,1.7944,1.7348,1.6331
7/1/22,esr2,gorilla,molar_M,1.00E-11,E2,b_gal,1.7454,1.6716,1.5769
7/1/22,esr2,gorilla,molar_M,1.00E-10,E2,b_gal,1.7921,1.6467,1.7075
7/1/22,esr2,gorilla,molar_M,1.00E-09,E2,b_gal,1.7513,1.6865,1.673
7/1/22,esr2,gorilla,molar_M,1.00E-08,E2,b_gal,1.7347,1.8258,1.4379
7/1/22,esr2,gorilla,molar_M,1.00E-07,E2,b_gal,1.7978,1.8161,1.6479
7/1/22,esr2,gorilla,molar_M,1.00E-06,E2,b_gal,1.8867,1.8107,1.7715
7/1/22,esr2,gorilla,vehicle,,Veh DMSO,luciferase,33,38,36
7/1/22,esr2,gorilla,molar_M,1.00E-12,E1,luciferase,27,25,28
7/1/22,esr2,gorilla,molar_M,1.00E-11,E1,luciferase,33,41,35
7/1/22,esr2,gorilla,molar_M,1.00E-10,E1,luciferase,31,39,32
7/1/22,esr2,gorilla,molar_M,1.00E-09,E1,luciferase,140,132,184
7/1/22,esr2,gorilla,molar_M,1.00E-08,E1,luciferase,1021,1002,1159
7/1/22,esr2,gorilla,molar_M,1.00E-07,E1,luciferase,2197,1851,2221
7/1/22,esr2,gorilla,molar_M,1.00E-06,E1,luciferase,2550,2291,3084
7/1/22,esr2,gorilla,vehicle,,Veh DMSO,b_gal,1.7269,1.7742,1.6785
7/1/22,esr2,gorilla,molar_M,1.00E-12,E1,b_gal,1.6656,1.6471,1.6381
7/1/22,esr2,gorilla,molar_M,1.00E-11,E1,b_gal,1.4546,1.6232,1.5695
7/1/22,esr2,gorilla,molar_M,1.00E-10,E1,b_gal,1.4488,1.4858,1.4404
7/1/22,esr2,gorilla,molar_M,1.00E-09,E1,b_gal,1.5974,1.5692,1.4987
7/1/22,esr2,gorilla,molar_M,1.00E-08,E1,b_gal,1.5084,1.3515,1.5972
7/1/22,esr2,gorilla,molar_M,1.00E-07,E1,b_gal,1.5823,1.5007,1.613
7/1/22,esr2,gorilla,molar_M,1.00E-06,E1,b_gal,1.8339,1.7745,1.6811
7/1/22,esr2,gorilla,vehicle,,Veh DMSO,luciferase,19,38,25
7/1/22,esr2,gorilla,molar_M,1.00E-12,E3,luciferase,25,36,32
7/1/22,esr2,gorilla,molar_M,1.00E-11,E3,luciferase,27,27,24
7/1/22,esr2,gorilla,molar_M,1.00E-10,E3,luciferase,126,130,107
7/1/22,esr2,gorilla,molar_M,1.00E-09,E3,luciferase,1073,957,983
7/1/22,esr2,gorilla,molar_M,1.00E-08,E3,luciferase,1586,1563,1463
7/1/22,esr2,gorilla,molar_M,1.00E-07,E3,luciferase,2570,1863,1884
7/1/22,esr2,gorilla,molar_M,1.00E-06,E3,luciferase,1727,2309,2122
7/1/22,esr2,gorilla,vehicle,,Veh DMSO,b_gal,1.5083,1.7068,1.6893
7/1/22,esr2,gorilla,molar_M,1.00E-12,E3,b_gal,1.5834,1.5472,1.5426
7/1/22,esr2,gorilla,molar_M,1.00E-11,E3,b_gal,1.4639,1.4156,1.4792
7/1/22,esr2,gorilla,molar_M,1.00E-10,E3,b_gal,1.6079,1.4673,1.5343
7/1/22,esr2,gorilla,molar_M,1.00E-09,E3,b_gal,1.4093,1.3434,1.5534
7/1/22,esr2,gorilla,molar_M,1.00E-08,E3,b_gal,1.3999,1.3378,1.4925
7/1/22,esr2,gorilla,molar_M,1.00E-07,E3,b_gal,1.5549,1.4005,1.5629
7/1/22,esr2,gorilla,molar_M,1.00E-06,E3,b_gal,1.5235,1.6435,1.6798
7/1/22,esr2,gorilla,control,,Control,luciferase,21,18,15
7/1/22,esr2,gorilla,vehicle,,Veh DMSO,luciferase,27,20,17
7/1/22,esr2,gorilla,molar_M,1.00E-10,cou,luciferase,20,21,18
7/1/22,esr2,gorilla,molar_M,1.00E-09,cou,luciferase,22,18,23
7/1/22,esr2,gorilla,molar_M,1.00E-08,cou,luciferase,65,61,56
7/1/22,esr2,gorilla,molar_M,1.00E-07,cou,luciferase,642,541,528
7/1/22,esr2,gorilla,molar_M,1.00E-06,cou,luciferase,1890,1784,1568
7/1/22,esr2,gorilla,molar_M,1.00E-05,cou,luciferase,2362,2283,1940
7/1/22,esr2,gorilla,control,,Control,b_gal,1.6443,1.5128,1.3793
7/1/22,esr2,gorilla,vehicle,,Veh DMSO,b_gal,1.6024,1.5169,1.4388
7/1/22,esr2,gorilla,molar_M,1.00E-10,cou,b_gal,1.513,1.36,1.5356
7/1/22,esr2,gorilla,molar_M,1.00E-09,cou,b_gal,1.407,1.378,1.5374
7/1/22,esr2,gorilla,molar_M,1.00E-08,cou,b_gal,1.6063,1.5356,1.5658
7/1/22,esr2,gorilla,molar_M,1.00E-07,cou,b_gal,1.5351,1.3245,1.5782
7/1/22,esr2,gorilla,molar_M,1.00E-06,cou,b_gal,1.514,1.6005,1.5279
7/1/22,esr2,gorilla,molar_M,1.00E-05,cou,b_gal,1.5555,1.6027,1.5421
7/1/22,esr2,loris,vehicle,,Veh DMSO,luciferase,28,33,43
7/1/22,esr2,loris,molar_M,1.00E-11,E2,luciferase,56,41,30
7/1/22,esr2,loris,molar_M,1.00E-10,E2,luciferase,50,35,48
7/1/22,esr2,loris,molar_M,1.00E-09,E2,luciferase,106,96,83
7/1/22,esr2,loris,molar_M,1.00E-08,E2,luciferase,3026,2902,2694
7/1/22,esr2,loris,molar_M,1.00E-07,E2,luciferase,11169,9584,9129
7/1/22,esr2,loris,molar_M,1.00E-06,E2,luciferase,13386,12279,12319
7/1/22,esr2,loris,molar_M,1.00E-05,E2,luciferase,13561,13770,13340
7/1/22,esr2,loris,vehicle,,Veh DMSO,b_gal,1.7141,1.5739,1.5776
7/1/22,esr2,loris,molar_M,1.00E-11,E2,b_gal,2.0657,1.6943,1.5908
7/1/22,esr2,loris,molar_M,1.00E-10,E2,b_gal,2.0399,1.6077,1.6254
7/1/22,esr2,loris,molar_M,1.00E-09,E2,b_gal,1.9922,1.8112,1.6357
7/1/22,esr2,loris,molar_M,1.00E-08,E2,b_gal,1.7525,1.6128,1.5583
7/1/22,esr2,loris,molar_M,1.00E-07,E2,b_gal,1.741,1.5656,1.5103
7/1/22,esr2,loris,molar_M,1.00E-06,E2,b_gal,1.8575,1.7026,1.6191
7/1/22,esr2,loris,molar_M,1.00E-05,E2,b_gal,2.2393,2.0315,1.9818
7/1/22,esr2,loris,vehicle,,Veh DMSO,luciferase,32,93,48
7/1/22,esr2,loris,molar_M,1.00E-11,E1,luciferase,31,43,33
7/1/22,esr2,loris,molar_M,1.00E-10,E1,luciferase,38,28,50
7/1/22,esr2,loris,molar_M,1.00E-09,E1,luciferase,53,52,35
7/1/22,esr2,loris,molar_M,1.00E-08,E1,luciferase,242,226,219
7/1/22,esr2,loris,molar_M,1.00E-07,E1,luciferase,4793,4930,4660
7/1/22,esr2,loris,molar_M,1.00E-06,E1,luciferase,8014,7479,7773
7/1/22,esr2,loris,molar_M,1.00E-05,E1,luciferase,10370,8744,9280
7/1/22,esr2,loris,vehicle,,Veh DMSO,b_gal,1.6239,1.6279,1.6805
7/1/22,esr2,loris,molar_M,1.00E-11,E1,b_gal,1.7148,1.6446,1.6033
7/1/22,esr2,loris,molar_M,1.00E-10,E1,b_gal,1.586,1.6419,1.6176
7/1/22,esr2,loris,molar_M,1.00E-09,E1,b_gal,1.5705,1.621,1.6408
7/1/22,esr2,loris,molar_M,1.00E-08,E1,b_gal,1.6304,1.4991,1.5502
7/1/22,esr2,loris,molar_M,1.00E-07,E1,b_gal,1.5055,1.5419,1.6121
7/1/22,esr2,loris,molar_M,1.00E-06,E1,b_gal,1.5545,1.4976,1.5639
7/1/22,esr2,loris,molar_M,1.00E-05,E1,b_gal,2.0217,1.8063,1.9157
7/1/22,esr2,loris,vehicle,,Veh DMSO,luciferase,27,26,34
7/1/22,esr2,loris,molar_M,1.00E-11,E3,luciferase,35,38,39
7/1/22,esr2,loris,molar_M,1.00E-10,E3,luciferase,27,31,32
7/1/22,esr2,loris,molar_M,1.00E-09,E3,luciferase,31,34,40
7/1/22,esr2,loris,molar_M,1.00E-08,E3,luciferase,85,62,69
7/1/22,esr2,loris,molar_M,1.00E-07,E3,luciferase,2430,2237,1910
7/1/22,esr2,loris,molar_M,1.00E-06,E3,luciferase,9634,11178,9261
7/1/22,esr2,loris,molar_M,1.00E-05,E3,luciferase,10106,12662,10801
7/1/22,esr2,loris,vehicle,,Veh DMSO,b_gal,1.2855,1.337,1.5775
7/1/22,esr2,loris,molar_M,1.00E-11,E3,b_gal,1.4968,1.5272,1.6196
7/1/22,esr2,loris,molar_M,1.00E-10,E3,b_gal,1.3087,1.3983,1.4223
7/1/22,esr2,loris,molar_M,1.00E-09,E3,b_gal,1.3525,1.4543,1.4904
7/1/22,esr2,loris,molar_M,1.00E-08,E3,b_gal,1.4522,1.4532,1.5173
7/1/22,esr2,loris,molar_M,1.00E-07,E3,b_gal,1.6148,1.5064,1.472
7/1/22,esr2,loris,molar_M,1.00E-06,E3,b_gal,1.5105,1.5702,1.4065
7/1/22,esr2,loris,molar_M,1.00E-05,E3,b_gal,1.6126,1.7972,1.5928
7/1/22,esr2,loris,control,,Control,luciferase,41,22,38
7/1/22,esr2,loris,vehicle,,Veh DMSO,luciferase,27,44,41
7/1/22,esr2,loris,molar_M,1.00E-10,cou,luciferase,27,30,30
7/1/22,esr2,loris,molar_M,1.00E-09,cou,luciferase,34,36,38
7/1/22,esr2,loris,molar_M,1.00E-08,cou,luciferase,41,39,28
7/1/22,esr2,loris,molar_M,1.00E-07,cou,luciferase,48,31,63
7/1/22,esr2,loris,molar_M,1.00E-06,cou,luciferase,88,99,80
7/1/22,esr2,loris,molar_M,1.00E-05,cou,luciferase,4926,5188,3898
7/1/22,esr2,loris,control,,Control,b_gal,1.4851,1.4442,1.4722
7/1/22,esr2,loris,vehicle,,Veh DMSO,b_gal,1.5206,1.8055,1.7926
7/1/22,esr2,loris,molar_M,1.00E-10,cou,b_gal,1.6417,1.5475,1.7486
7/1/22,esr2,loris,molar_M,1.00E-09,cou,b_gal,1.6101,1.7054,1.6837
7/1/22,esr2,loris,molar_M,1.00E-08,cou,b_gal,1.6583,1.596,1.6652
7/1/22,esr2,loris,molar_M,1.00E-07,cou,b_gal,1.6657,1.615,1.7299
7/1/22,esr2,loris,molar_M,1.00E-06,cou,b_gal,1.6567,1.7047,1.6799
7/1/22,esr2,loris,molar_M,1.00E-05,cou,b_gal,1.8028,1.7928,1.8114
7/1/22,esr1,gorilla,molar_M,1.00E-10,cou,luciferase,1155,1233,1099
7/1/22,esr1,gorilla,vehicle,,Veh DMSO,luciferase,1449,1337,1182
7/1/22,esr1,gorilla,molar_M,1.00E-13,E2,luciferase,3541,3568,3436
7/1/22,esr1,gorilla,molar_M,1.00E-12,E2,luciferase,2342,2370,2255
7/1/22,esr1,gorilla,molar_M,1.00E-11,E2,luciferase,4170,4212,3980
7/1/22,esr1,gorilla,molar_M,1.00E-10,E2,luciferase,5348,5113,5380
7/1/22,esr1,gorilla,molar_M,1.00E-09,E2,luciferase,5343,5862,5510
7/1/22,esr1,gorilla,molar_M,1.00E-08,E2,luciferase,5286,4886,5134
7/1/22,esr1,gorilla,molar_M,1.00E-10,cou,b_gal,1.4438,1.2753,1.324
7/1/22,esr1,gorilla,vehicle,,Veh DMSO,b_gal,1.5744,1.4076,1.1421
7/1/22,esr1,gorilla,molar_M,1.00E-13,E2,b_gal,1.4487,1.264,1.2815
7/1/22,esr1,gorilla,molar_M,1.00E-12,E2,b_gal,1.4748,1.2954,1.3203
7/1/22,esr1,gorilla,molar_M,1.00E-11,E2,b_gal,1.4172,1.3255,1.253
7/1/22,esr1,gorilla,molar_M,1.00E-10,E2,b_gal,1.341,1.1924,1.2389
7/1/22,esr1,gorilla,molar_M,1.00E-09,E2,b_gal,1.2774,1.2776,1.2342
7/1/22,esr1,gorilla,molar_M,1.00E-08,E2,b_gal,1.222,1.1829,1.1917
7/1/22,esr1,gorilla,control,,Control,luciferase,871,970,1011
7/1/22,esr1,gorilla,vehicle,,Veh DMSO,luciferase,1303,1363,1387
7/1/22,esr1,gorilla,molar_M,1.00E-10,gen,luciferase,965,955,1060
7/1/22,esr1,gorilla,molar_M,1.00E-09,gen,luciferase,1286,1220,1281
7/1/22,esr1,gorilla,molar_M,1.00E-08,gen,luciferase,1101,1174,1206
7/1/22,esr1,gorilla,molar_M,1.00E-07,gen,luciferase,2004,2035,1896
