"Taxa"	"C1"	"C2"	"C3"	"C4"	"C6"	"C7"	"C8"	"C10"	"C29"	"C30"	"C38"	"C39"	"C42"	"C43"	"C46"	"C48"	"C51"	"C52"	"C55"	"C59"	"C61"	"C65"	"C68"	"C74"	"C75"	"C77"	"C82"	"C86"	"C87"	"C88"	"C89"	"C90"	"C91"	"C92"	"C95"	"C99"	"C103"	"C105"	"C106"	"C107"	"C108"	"C111"	"C113"	"C114"	"C116"	"C117"	"C118"	"C119"	"C120"	"C121"	"C123"	"C125"	"C128"	"C129"	"C137"	"C141"	"C142"	"C143"	"C144"	"C151"	"C152"	"C154"	"C156"	"C157"	"C159"	"C174"	"C177"	"C178"	"C200"	"C201"	"C416"
"D-Mannose (Mannose) -- Consumption"	0.0450064913208636	0.0487253289473685	0.0455315783527285	0.048449549344353	0.0499153458580667	0.048298976171893	0.0465652374366068	0.0466087486663619	0.0472319968280716	0.0480268212614375	0.0444556757303144	0.0463585843813981	0.0400960088623566	0.0403858413947945	0.0459254831639769	0.0421622531418313	0.0413286902850471	0.0466212792209223	0.0465097084373646	0.0465971336384783	0.0499932555473123	0.0479076867816092	0.0476100865637938	0.0470444943478096	0.0495648384157213	0.0472828269307991	0.0486064046086073	0.0475212236715096	0.0473268747757446	0.0463023536424034	0.0474796997089015	0.0472399461452906	0.0486316203977161	0.0460245707411323	0.0448846338727768	0.0476758045292014	0.0469584408930577	0.0458980202250392	0.0383872949021673	0.0461333256009511	0.0429456694048134	0.0472658551949767	0.0429978700745474	0.0303765795070687	0.0445915182238494	0.0431333859510655	0.0371373836891079	0.0430764060049294	0.0427339480874317	0.0491254481706714	0.0442550210182158	0.0451336779500861	0.0458316644733078	0.041090605105781	0.0499487566751173	0.0478772796493705	0.041158949363661	0.0339341179453589	0.0431848852901485	0.0414021576993791	0.0307298606264408	0.0487770862751251	0.0500047103155912	0.0468383404864092	0.0447615891296243	0.0500266325769682	0.0498270197349812	0.0497488511274981	0.0462110774317994	0.0343582760695399	0.0359220270692052
"Trehalose -- Consumption"	0.0439967302976391	0.048279879385965	0.0454939178247279	0.0483193960888947	0.0497725557391429	0.046715026858271	0.0461041954817889	0.0438957475994513	0.0464885761015018	0.0474680449814906	0.0439907004952997	0.044896168470313	0.0390497584392406	0.0398037530836821	0.0456066945606695	0.0413206912028726	0.0400150134495486	0.0462687553704806	0.0456224336091452	0.0463720267126886	0.0494705604640183	0.0474586925287357	0.047254631372057	0.0465877516842386	0.0494459778919426	0.0465466470352028	0.0478651304642494	0.0472365913422271	0.0462863293864371	0.0456772355241543	0.0463919105255095	0.0469326230755722	0.0479349357081195	0.042944114323211	0.0436428456978049	0.0465711212535248	0.0464460953356848	0.0454351232018232	0.0372027726594718	0.0454664076318613	0.0417207090358842	0.0462498221942249	0.0427316293929713	0.0288002001751533	0.0443098875824356	0.0419100236779795	0.0362068965517242	0.042684293076406	0.0423497267759563	0.0474615217003745	0.0437490269344544	0.044744594519482	0.04440121302283	0.0402224937303068	0.0499127964471295	0.0476544218697768	0.0376387760628216	0.0309971052464767	0.042672064777328	0.040829777639019	0.0297146966140051	0.0484981608353817	0.0488553933113519	0.0464949928469242	0.042876672604499	0.049856184084372	0.0496964685915708	0.0495885433365395	0.0462110774317994	0.034263276227873	0.0353829129188775
"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate) -- Production"	0.0387555897485215	0.0460868969298246	0.0485820811207773	0.0495883903296131	0.0493237867939539	0.0422845599375603	0.0423094655459801	0.0355738454503887	0.0406651137433712	0.0473423203185025	0.0415445264328313	0.0425563030125768	0.0359725513124289	0.0359786013249439	0.0443116158597331	0.0398619838420108	0.0355526826115062	0.0441315795271774	0.0413304995563626	0.0383932367874741	0.0490827544344776	0.0451688218390805	0.0456028101869276	0.0443040383663838	0.04845547352712	0.044371570070941	0.0455142324635717	0.0401826597034874	0.0468245425188375	0.0418247634000611	0.0433123946683009	0.0456594275010244	0.0470867978251322	0.0404651671466589	0.0417801634353469	0.0452920143027414	0.0460716889668354	0.0448297963253098	0.0328595244362552	0.0454084147649839	0.0391266753134458	0.0450509032533377	0.0409345047923323	0.0324283748279745	0.0455068178084442	0.0415943172849251	0.0467432950191571	0.0446168496527	0.0417520491803279	0.0472238179189035	0.0444107115055271	0.0432438441442944	0.0415975281798936	0.0374895505112212	0.0498948163331356	0.0456672733350667	0.0250022565213467	0.0151921736006931	0.0383535762483131	0.0457557151281785	0.0522597973901826	0.0466328469570978	0.0491380122468205	0.0456080114449214	0.0389618459753925	0.0502609992542879	0.0500663634979003	0.0498022870578177	0.0472857536511436	0.0489249184584692	0.0526345657293647
"Indole -- Production"	0.0422657114006828	0.0458470394736843	0.042933001920687	0.0458464842351869	0.0459172225282011	0.0440521555484138	0.0435507323474129	0.0421582075903064	0.0415324379243694	0.0436264580568555	0.038936621853836	0.042013119959888	0.0361571837400376	0.0381683621143665	0.0428969914325563	0.0396656193895871	0.0373042517255041	0.0437790556767357	0.042816169036172	0.0419949476001101	0.0453901665879814	0.0450565732758621	0.0453937188976707	0.0447607810299547	0.0416672169468693	0.0450742872440102	0.0470391392748221	0.0404549167141054	0.0445999282382491	0.0453137947577304	0.0460088861651601	0.0464204179593748	0.0474199948505915	0.0429987969815173	0.0441235378945682	0.0459897090031687	0.0454805210160206	0.0444025067654181	0.0375098710186891	0.0447994896627715	0.0415285583897776	0.0460466155940745	0.0419994675186369	0.0292005504816715	0.0435354033185477	0.0413575374901342	0.0361795292829776	0.0417880349540668	0.0416666666666667	0.0468870708951529	0.0431262649852094	0.0434105941859819	0.0435715511815529	0.0403832550961353	0.0492834924573422	0.0473015637187535	0.0381352107590938	0.0312295307118558	0.0421322537112011	0.0402920872792868	0.0303068756212593	0.0484284294754458	0.0479886952425813	0.045722460658083	0.0420274244997722	0.043847874720358	0.0422985704649797	0.0431227957678743	0.0402314687241665	0.0298932835111942	0.0347586754816559
"D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol) -- Consumption"	0.0401500216377362	0.0447505482456141	0.0492223100967876	0.0476686298116032	0.0463863900618078	0.0442817134199532	0.0433734085186368	0.0414875781130925	0.0440105070129356	0.044716071802752	0.0406752249064996	0.042013119959888	0.0353878819583347	0.0363112232170081	0.0406256226339909	0.0387118491921006	0.0358446107971725	0.0425672549408421	0.0405051276231352	0.044446111903154	0.0437040534160653	0.040948275862069	0.0410237109522017	0.040650097057816	0.0468178396439467	0.04149377593361	0.0430150796340224	0.044600648466698	0.0416935773232867	0.0413740968496955	0.0418109391757316	0.0425276590762747	0.0428612537295349	0.0393350588749954	0.0398373658067618	0.0421523881508184	0.0400614814668847	0.0417319470160946	0.0337369483197333	0.0426827500217473	0.0374693759907768	0.0411086952104204	0.040368743343983	0.0392593519329413	0.0424558191931282	0.0404104183109708	0.0474548440065682	0.043524535066099	0.0411330259562842	0.0424499336410277	0.0421142768176865	0.0403535100883775	0.0411970017737598	0.0374252459648898	0.0453458474926731	0.0414701184860529	0.0321779944038271	0.0262218184123228	0.0381376518218624	0.0447323689596559	0.0563416026901847	0.044680368878894	0.0442581252943947	0.0424892703862661	0.0391482662910643	0.0459145626930862	0.0472812724384778	0.0457411563535321	0.0440066133921191	0.0430032616612306	0.0515563374287092
"D-Fructose (Fructose) -- Consumption"	0.0394287637640044	0.0460868969298246	0.0428576808646857	0.0474733999284157	0.0493237867939539	0.0424682062347918	0.0425577189062667	0.0366407559823198	0.0410863854884275	0.0457637773276525	0.0421307995552411	0.0432666193122467	0.0368957134504724	0.0371982149291793	0.0442518429966129	0.0386837971274686	0.0369706195133141	0.0446823980434927	0.0420526999979366	0.0388184387584103	0.0491839212247926	0.0450790229885058	0.0459582653786643	0.0444943478095383	0.0484950937017129	0.0444384955159952	0.0456624872924433	0.0405539192634211	0.0466451381413707	0.0420428278599154	0.0438026658495481	0.0449716092021308	0.0472231056991837	0.0403558018300463	0.0420405383752604	0.0465129800284892	0.0465840345242083	0.0449722261786071	0.0329911380187769	0.0445385217618233	0.039294807128789	0.0464123874743452	0.0400359424920128	0.0204428875265858	0.0427609190546598	0.0402920284135754	0.0331143951833607	0.0406677123011427	0.0392332650273224	0.047342669809639	0.0429705744978982	0.0435217608804402	0.0418836184699892	0.0379396823355412	0.0499127964471295	0.0461872748207853	0.0311399945843488	0.0195659982673738	0.040944669365722	0.0381066361397302	0.0274940253368018	0.0470512351167129	0.0492322185586434	0.0459513590844063	0.0399353742905671	0.0502183871311388	0.0499793294022934	0.0498022870578177	0.0462661890327914	0.0343582760695399	0.0332264563175666
"Propanoate (Propionate) -- Production"	0.0373130740010579	0.0454358552631579	0.0424810755846797	0.0472781700452283	0.0489770107908533	0.0406317432624765	0.041812958825407	0.033531473860692	0.0403181840709719	0.0449814905357268	0.0405943596482361	0.0414072619395814	0.0354494261008709	0.0360340383069546	0.0436142657899981	0.0376739228007182	0.0353650144921493	0.04364685923282	0.0406702020097807	0.0386933793551937	0.048391448033992	0.0444055316091954	0.0453519006398194	0.0435047387051346	0.048323406278477	0.043735778342926	0.0446247034903423	0.0403930401207831	0.0454969501255831	0.0414613226336372	0.0424237781522905	0.0444155007902593	0.0463598224968574	0.0374029382815063	0.0408588367248839	0.0446524608273497	0.0454214042209391	0.044046432132175	0.0315872598052119	0.0434076608577145	0.0377576019599366	0.0445835280729918	0.0388378594249202	0.0186413111472539	0.0421976577718323	0.0391081294396212	0.0319376026272578	0.039911494510419	0.0384648224043716	0.0453419963155915	0.0423867351704811	0.0429103440609193	0.0400526406133776	0.0366535914089127	0.049786935649172	0.0454072725922074	0.0261305171946927	0.0155513765926427	0.038110661268556	0.0371006348215215	0.0247023243026035	0.0468071753569374	0.0477249175694772	0.0451502145922747	0.0375533369236505	0.0500053265153936	0.0497835026871777	0.049641979266859	0.0462661890327914	0.034231609613984	0.0320063558720881
"Glycerol -- Consumption"	0.0406789440784729	0.0448876096491229	0.0433472677286936	0.0454234861549475	0.0464271872386431	0.044373536568569	0.0436571266446786	0.0414875781130925	0.0440105070129356	0.0445344695117693	0.040190033356919	0.042013119959888	0.0354494261008709	0.0363112232170081	0.0406654712094043	0.0388521095152603	0.03592801885022	0.0426113204221474	0.0405670305181273	0.044446111903154	0.0437040534160653	0.0410380747126437	0.0410237109522017	0.0408784683896015	0.0468178396439467	0.0415272386561371	0.0431421552016266	0.0447739029280004	0.041227125941873	0.0416212365708637	0.0418569020989735	0.0422057015746649	0.0427703818135006	0.03882468739747	0.0395970197083801	0.0421814587633362	0.0401797150570477	0.0418031619427433	0.03246468368869	0.0416678748513933	0.0373973194984868	0.0412102985104956	0.038671458998935	0.0268234705367196	0.0406956276842921	0.0394238358326756	0.033223864258347	0.0392112928523415	0.0388703893442623	0.0426480201255869	0.0409465981628523	0.0402979267411483	0.0411111746867312	0.0387756414378497	0.045363827606667	0.041841548118709	0.0325390378192978	0.026285207175608	0.0380836707152497	0.0380025670378465	0.0275786223378382	0.044680368878894	0.0443711728685822	0.042689556509299	0.0391482662910643	0.0459145626930862	0.0473683065340848	0.0457411563535321	0.043510608983191	0.0305899490167516	0.033198081888602
"D-Mannitol (Mannitol) -- Consumption"	0.039765350771746	0.0446477521929825	0.0429706624486876	0.0452933328994892	0.0463863900618078	0.0441439786970295	0.0429123665638189	0.0414570949550374	0.0439609456311642	0.0443947754417825	0.0400080865258263	0.0419295533363975	0.0352647936732622	0.036228067743992	0.0406256226339909	0.0387679533213645	0.0358446107971725	0.0426113204221474	0.0404638590264738	0.0443960881418674	0.0437040534160653	0.0410380747126437	0.041002801823276	0.040650097057816	0.0468178396439467	0.0414268504885558	0.0430997966790919	0.0446130237853625	0.0411553641908863	0.0411705700204981	0.0417343343036617	0.0419276473687291	0.0426643645781272	0.0386241843170136	0.0394367889761257	0.0419779644757115	0.0400023646718032	0.0415895171627974	0.0318943581644292	0.0414648998173225	0.0371571311908537	0.0409258092702851	0.038638178913738	0.0262229450769423	0.0397568588795794	0.0389897395422258	0.0327586206896552	0.0387631637911719	0.0386996243169399	0.0423706990472041	0.0404795267009186	0.0399644266577733	0.0410253475997025	0.0371037232332326	0.0452919071506914	0.0411915462615608	0.0325390378192978	0.026285207175608	0.0380026990553307	0.0365629444617893	0.0272190850834338	0.044680368878894	0.0443711728685822	0.0425178826895565	0.0390861261858403	0.0457228081389155	0.0471942383428709	0.0455274126322539	0.043510608983191	0.0305899490167516	0.0323752234486281
"Nitrate (NO3-) -- Consumption"	0.0370245708515652	0.0452987938596492	0.0427070387526833	0.0472456317313637	0.0489158150256003	0.0401496717322437	0.0407844806185056	0.0327084285932023	0.0394012985082025	0.0448557658727387	0.0400080865258263	0.0404253541135671	0.03415699910761	0.0352302020677994	0.0432357043235705	0.0367762567324955	0.0339679296036033	0.0434485645669465	0.0398241957782226	0.0382681773842575	0.0483577257705537	0.0440912356321839	0.0450800819637854	0.0431621817074564	0.0482969928287484	0.0433007629500736	0.0443493730938665	0.0399846546048561	0.0454251883745964	0.0409525055606437	0.0420101118431133	0.0441667154481063	0.0461174973874325	0.0365644708541431	0.0396571062329755	0.0436059187767086	0.0452834650324157	0.0437971798889048	0.029700798455734	0.0432916751239597	0.0368448863909305	0.0439332669525106	0.038638178913738	0.0163643187789316	0.0427609190546598	0.0386345698500395	0.0317186644772852	0.0398274703114497	0.0380379098360656	0.0451439098310323	0.0419585863303753	0.0421877605469401	0.0397093322652629	0.0368786573210726	0.0497689555351781	0.0457601307432307	0.0201281704124921	0.00866313098231454	0.0375708502024292	0.0379505324869047	0.0237083095404268	0.046528249917194	0.0476118699952897	0.0450357653791131	0.0368490823977795	0.049813571961223	0.0496311930198656	0.0494282355455809	0.0461284100303114	0.0321099464834225	0.0321198535879465
