"","culi:1","culi:2","culi:3","culi:4","culi:6","culi:7","culi:8","culi:10","culi:11","culi:12","culi:15","culi:21","culi:25","culi:27","culi:28","culi:29","culi:30","culi:32","culi:36","culi:38","culi:39","culi:42","culi:43","culi:46","culi:48","culi:50","culi:51","culi:52","culi:54","culi:55","culi:58","culi:59","culi:61","culi:62","culi:64","culi:65","culi:68","culi:74","culi:75","culi:77","culi:81","culi:82","culi:83","culi:84","culi:85","culi:86","culi:87","culi:88","culi:89","culi:90","culi:91","culi:92","culi:93","culi:95","culi:96","culi:99","culi:100","culi:103","culi:105","culi:106","culi:107","culi:108","culi:109","culi:111","culi:113","culi:114","culi:115","culi:116","culi:117","culi:118","culi:119","culi:120","culi:121","culi:122","culi:123","culi:125","culi:126","culi:127","culi:128","culi:129","culi:133","culi:134","culi:135","culi:136","culi:137","culi:138","culi:139","culi:140","culi:141","culi:142","culi:143","culi:144","culi:145","culi:146","culi:147","culi:148","culi:150","culi:151","culi:152","culi:153","culi:154","culi:156","culi:157","culi:159","culi:161","culi:172","culi:174","culi:177","culi:178","culi:183","culi:187","culi:192","culi:196","culi:199","culi:200","culi:201","culi:202","culi:416"
"culi:103",1.5718358141118,1.78171255334896,3.23376076046699,2.4798607639709,1.42095867134455,1.87051559008121,1.7170939390426,2.20304980406837,1.44584510432311,1.99500299937164,1.9839091315383,1.91334170075868,1.48349886296852,1.62711465093806,1.70401369959968,2.38284671218695,1.70167541043829,1.50785077844365,2.33109105334441,1.77041145917844,1.75220897500171,1.70139062671973,1.47828345318893,1.25277806039394,1.39161684995944,1.66815659517652,1.81500964517275,1.14300255265162,1.69502237775025,1.89797146153231,1.83409901605779,2.53655644979665,1.48325434140918,1.52089432986011,1.47764209668181,1.64555269742976,1.39726851274609,1.87627937814065,2.20709832072226,5.64870432203853,2.49343736097666,1.39334281374931,2.05902939983058,1.78080561743796,2.34048681215966,3.02883014798631,2.0911153728019,2.20175083315478,2.18489120890961,2.0496430021478,1.82344373135444,2.2848983481314,1.59950512118434,3.00316944429756,1.44458258179461,1.42807240232643,1.70869416974367,0,1.62444071229074,2.20537926723174,1.87057210337307,2.01024884575421,2.98938013163107,1.18011176200954,3.21209517857085,4.80360813057891,1.47197786275611,2.29947716118655,1.88202362003892,4.54682057231558,2.97707869893615,2.66897287347428,1.20398760692233,1.75442445774577,2.44074691626919,1.84665676213923,1.67959887422512,1.94734196593292,1.63679294080418,1.57940323137766,1.93165271574044,1.31897378684896,1.94688926703307,1.65507725294632,2.62621294626786,1.64690341794125,5.8821383753446,1.67443328415102,1.82940197365514,2.47579459873603,3.5020631116899,1.67696379798536,2.9728998168989,0.968619314460293,1.34379231684432,1.72594713012412,1.99859319201576,3.81412583119979,5.31578121786502,4.92456044280337,1.54258469993243,2.26108116630684,2.25368554327672,1.96358505239,1.19302045726334,3.47836453362682,2.94138607077017,3.28049657180151,3.47487496639042,2.08715192254066,7.13669044104891,2.58844312272247,2.76097093887376,4.87319511523418,3.10556229408642,4.23636489660474,3.62566930257824,4.39576909163043
"culi:105",0.88052507302255,0.506737055492334,2.5576737938022,1.39030222465114,0.727697397782637,1.32439056547689,1.2667012674427,1.4242649328459,0.641996980476373,0.836976752649799,1.35560581400716,1.11760015436103,0.718597751230362,1.37738525130354,1.00490037881832,1.20411382608591,1.45937321926325,1.09376493492423,0.928987168232244,0.827166208062529,1.03712371477056,0.844069237472716,0.944060057674807,0.934921763448342,0.918915109887791,0.614963733056694,1.48240250895563,0.815412027330699,0.877738468252916,1.08699071515315,0.426534987423819,1.37958075699425,0.818840057995769,0.884636596985194,0.755814899511838,0.528902896903208,0.59808466672105,0.3683377041577,0.868143861841632,5.72082378491722,2.49349717002773,0.95821152975362,1.07642191774003,0.260136410778207,1.40643309383114,2.05587881037822,0.947524652760021,1.65227505209272,1.48370290175229,1.63216477581343,0.845398850305873,1.75408777642214,0.634439555087493,2.54698790677149,1.44852750164115,0.467912191054106,0.565281476709439,1.62444071229074,0,1.33137095234932,0.968228498904271,1.36532715723118,2.40118651613128,0.631988505961227,3.03083791277059,4.60683008327193,0.299997796920394,1.80203858296524,0.706370009860077,4.20554524593043,2.27460006142896,2.46650650855363,0.695580818859407,0.932612730498214,1.01037666269833,0.349538066071361,0.191128499424295,0.656038086041404,0.695020836633235,1.08213912802399,1.52262210496754,0.751048432210111,1.28671544062908,0.248624507378019,1.69060968215516,0.877046236292401,5.79518443938147,0.292734467289167,1.76333662573372,1.98408304240462,3.40144833917891,0.857701886723525,2.37637069653317,1.33992562016486,0.767585314354865,1.11019038701795,1.05858805532314,3.64037269968228,5.10487046857113,4.68009098627769,0.334054382654685,1.46322772440788,1.07443278423101,1.27187259193575,1.25666839227506,2.54435021856744,1.83326339082921,2.1606522083079,2.38027645410635,0.782181809529782,7.00343205113184,2.68567984009362,2.25905360778164,4.49139592280817,1.86512975737808,3.41637520536957,2.92549905511926,4.22458665183442
"culi:106",1.11658159745725,1.37328265198497,1.82732344163735,1.76483385891393,1.9272734703426,0.907733335460106,0.909350013477647,0.650885822755823,1.03282267247725,0.738163147883565,0.885187916395481,0.423477495392921,1.00050687675412,0.86704120400471,0.903925150806074,0.937273543254426,1.30450620182296,1.3101295722503,1.14870807240663,0.677641965277061,0.786133483797577,0.827700760789458,0.947832222048456,1.27456325803111,1.01467611060461,1.04079901179666,1.02634050750543,1.37630711267564,0.950724174723989,0.724355199478256,1.04507042399642,0.989802655817914,1.83020595383057,0.943132047699984,1.07196276347808,1.10528844634,1.24337640580853,1.45475326597322,1.8898187344044,5.8366174230468,2.54074634979734,1.07590327610144,1.74877294682798,1.29330130868759,1.03500877549629,1.29249652842018,2.0945894351602,0.734945068977998,0.808774662886073,0.91055083461658,0.945580458008298,0.651157120680435,0.930749361378932,1.76261073208757,1.74853338410277,1.38770246669487,1.29225983707687,2.20537926723174,1.33137095234932,0,1.08678490994145,0.591199347706496,1.5456242076023,1.38168298061932,2.29912908921233,3.76179836934755,1.35877657200779,1.24382097342082,1.02097481516256,3.26453962537335,1.48157002431263,1.98272546507199,1.28341195079021,0.63561728231557,1.47598883162421,1.51564027366594,1.32182493452313,0.805087608968846,0.885942984077861,1.10298838383924,1.04777731170854,1.13529613855217,2.39996812388194,1.48356996776524,2.8341230618184,1.9458382505124,5.21554133547856,1.1816574989677,1.38373663750693,1.19364206856039,2.50618632637539,0.899632616923782,1.64630501120174,2.16585338657146,1.93294836937086,1.2566942404122,0.593751091173037,2.87641290172145,4.20709435134808,3.75490371995392,1.25610286123961,2.27617171183904,1.93568269972854,0.673902348849192,1.34287254108381,3.39946877140635,2.90144947169501,3.11583172320584,3.35606083512721,1.16083484142617,6.10075156336244,2.08419488735031,1.71129170203751,3.56436657167729,2.62477956655185,2.66118909319505,2.49894903220711,3.45625849715233
"culi:107",0.800377524703223,0.811448127779467,1.7744726631768,0.900795312695898,1.27148860060122,1.06578663965937,1.39822913484411,1.41030898937285,1.10543250082668,1.0567218396802,1.31834345038919,1.07475338554729,1.01156474536066,1.32902650578053,1.00452077432202,1.15259606899733,1.1849613922129,1.22202725933444,1.05070377389633,0.710600808739305,1.11707910227392,1.02394822526016,1.15933673234356,1.2943072387034,1.22424680282666,0.746882759886791,1.23944919772099,1.24724851907248,1.06386150452832,1.10675904595395,1.00705628918879,1.1850045239222,1.24730516654319,1.07494229450645,1.06307370086018,0.754855831534707,1.03848590399959,1.13958594355988,1.28633427977186,5.23442145172259,2.05751579960029,1.09098560928471,0.917649058725584,0.973508613617908,1.24700620794201,1.70158629838459,1.49452118749908,1.17130588408735,1.3523041511167,0.934144968262915,0.85560696113559,1.27249930904703,0.802312986532404,1.99837117352238,1.4875422467265,1.00686439793264,0.679259491898927,1.87057210337307,0.968228498904271,1.08678490994145,0,1.22391763585977,1.67447233466185,0.961214640462754,2.43736126977424,3.8191406880349,0.923742963684918,1.244607325672,0.485391414674799,3.40266884835367,1.55999964736075,1.78437412717101,0.874996048561896,0.939434982770674,1.06598398042338,1.14371713103838,0.945354921342225,0.964197333119678,0.794544144454596,1.01094833686267,1.55789810918069,1.05918952704946,1.64999789979067,1.09437268460838,2.02983019878302,1.18639976968126,5.29600290474715,0.921900303700836,1.25262537880454,1.72636681327706,3.22521924248394,1.12297504838027,1.65041565809003,1.5376041714402,1.29958786654933,0.895945969699703,1.05867475889257,2.79819281201817,4.2484710454524,3.89666957786062,0.918548106282941,1.51081216443558,1.38670119134607,1.36046047578465,1.58166330088264,2.62605510776089,2.19613865349651,2.38607310807756,2.68145242401117,0.938018650730826,6.29449813194362,2.5617856307726,2.06594024553684,3.64763554307777,1.97430537943573,2.66392144426906,2.23118083976057,3.3263446646877
"culi:108",1.17255385410329,1.41030566735557,1.98308723215377,1.98077225264422,1.85894074160656,1.00533872789092,0.66309941373975,0.789154329720555,0.95504176005564,0.92522006229069,0.66382015327158,0.422733503610349,0.868028536860116,0.641733207168676,0.761777316665196,1.14122631216313,1.03647439847341,1.04541765202889,1.34018507988612,0.726304571877543,0.647191251695846,0.94496898505728,0.891870804697263,1.09308268071972,0.94328245254545,0.952511747806572,1.04864543201318,1.15998149874978,0.831772199298816,0.730767508183433,1.11532919285896,1.19193364767462,1.70193895032404,0.756862399165512,0.946727265118686,1.12786998360206,1.10344882644676,1.56852542623107,2.00583900388452,5.77915008968976,2.60726863672881,0.990412958132583,1.86932639507982,1.40284247534729,1.11921270134202,1.60339698179158,2.21631352059039,0.823199953341581,0.723838913987589,1.02465178982666,0.920762119961946,0.793989048708215,0.795249708484186,1.77766897013595,1.39557217713783,1.26367587858189,1.41375888635049,2.01024884575421,1.36532715723118,0.591199347706496,1.22391763585977,0,1.6432198609623,1.27310501115203,2.39086833958544,3.7387269165045,1.31046525794435,1.24883664271947,1.15181264933274,3.31162270267626,1.66701261316664,1.89373783377595,1.1715112101885,0.618631467426237,1.75973681542122,1.62375076752351,1.37268844492948,0.940937727074909,0.803023809515439,1.05480091225546,0.68206854361227,1.06720188542249,2.33813706080212,1.53180531613743,2.9175527241512,2.02842452383755,5.3985063071877,1.28896332994767,1.46369925758643,0.90920530941288,2.51307951886356,0.774004858437967,1.80058356520416,2.01091954880654,1.88289204759619,1.15140228575053,0.638559765212174,3.05031793860859,4.31886678075046,3.83568251903624,1.2272031807127,2.16807420143628,2.01927849335778,0.656733990768097,1.07704186356315,3.55239310565098,3.05402195458372,3.31177329131431,3.56025053893994,1.43019200805227,6.17711907889268,1.74958772989805,1.8918801153621,3.71034997485963,2.87374045459815,2.86857371662507,2.52426043866873,3.574570526695
"culi:109",2.18079804075677,2.33245919948384,0.907896161600339,2.03096649014607,2.80234702741759,2.07121216278949,2.13193629479356,2.07369560833963,2.27800972397856,2.14563891378822,1.92671058497058,1.81122055613615,2.21936253158135,1.97565712693447,2.07668434424472,2.13761879164835,2.03637946164345,2.34488332132763,2.26173252220031,1.77320101330567,2.07584296645206,2.13692293643652,2.17244285641761,2.33887526033105,2.26637366465289,2.06360509243648,2.06721351690895,2.4518826796885,2.19521999949384,2.08692799867249,2.28041233646536,2.05071906433844,2.72325026344032,2.16549058332634,2.1948026631104,2.20781592374655,2.33926003757756,2.54307558046722,2.79008786398365,5.56714389084902,2.95518686517805,2.22898794675136,2.19101963276862,2.4129214970269,2.16084821665807,2.18760449358613,2.89077953531097,1.56132442189617,1.86490678941796,1.2767946760636,1.94378156070149,1.49738346050707,1.95182378717603,1.551306312305,2.49913540324253,2.37781786031682,2.27182585024683,2.98938013163107,2.40118651613128,1.5456242076023,1.67447233466185,1.6432198609623,0,2.31773520201179,1.95782505274909,2.74539751293553,2.36617550065547,1.1441375458585,1.8361254199103,1.9250430978009,0.581059289533577,1.79157012892859,2.26906518881723,1.73798960287511,2.17299218621649,2.56365304084348,2.41845741083737,2.05035418207645,2.0107099456205,2.05105575369036,2.17708602951642,2.2078522986674,3.15573486905286,2.55938265490255,3.50773768701656,2.76744838413654,5.00357308170712,2.33519678920695,1.97326524697615,1.88335767704018,3.21403863130428,2.14857325976661,0.90519718846077,2.84509591857202,2.82432957611558,2.1038520503374,1.92316641800248,2.10789759892783,2.95376755042455,2.5515517331874,2.35732880959543,2.7769652057476,2.61894762101288,2.10826309696304,2.47600496610145,3.93652350337484,3.56509686076633,3.73750469571803,3.99432611339765,2.2660785898834,4.89246911344759,2.69630176280787,2.49780862173874,2.2734638832113,3.18337809558666,1.57234627305416,1.95056101401467,2.36705846310463
"culi:111",0.719445135735202,0.788034486004742,2.54996135436273,1.61112550288765,0.740127133534736,1.21925392313069,1.10753691934846,1.49158152004342,0.614047480022177,1.07531027135797,1.25112597512711,1.09918832651002,0.671234784176871,1.2085215455505,0.953375223699186,1.43917778818814,1.20418475005788,0.933493102616983,1.28261567184819,0.882723116985151,0.979471404321774,0.880320698748064,0.767858555399593,0.583470494588157,0.769132333751327,0.658029654024748,1.23721443493328,0.46795366544838,0.90007235785232,1.11627762426642,0.814129753283654,1.57864061653347,0.82112806800564,0.787732849462762,0.535528955996076,0.652366330053623,0.526109256974867,0.941435197280054,1.33409718832264,5.49174542936727,2.21921993377553,0.880742919315538,1.24868173776857,0.772975771223494,1.51999038452931,2.19559413213126,1.35736748650061,1.54993996064885,1.45565328078008,1.44559995624226,0.942379719145042,1.65913475370015,0.615264393995191,2.41041348859902,1.11741404598546,0.446253990336011,0.740259266035505,1.18011176200954,0.631988505961227,1.38168298061932,0.961214640462754,1.27310501115203,2.31773520201179,0,2.90260046327301,4.4314968708866,0.413262295806658,1.6166022206793,0.893737021293281,4.05745482090323,2.24702644190423,2.17736440489299,0.338319066065194,0.904267653627955,1.45571659503685,0.919783689169952,0.658610011346201,0.973121326165598,0.656422987619362,0.831836745145223,1.42227671095671,0.643975249081149,1.42972604572423,0.728370972891122,2.00936464491636,1.02692938086221,5.66540745773129,0.712629638336464,1.47469940226018,1.89547525626031,3.35878235050497,0.786386550134376,2.30016123948913,1.01663590553886,0.862350357929891,0.922401773177341,1.09366992491256,3.45225446211478,4.95167695033074,4.5198142116331,0.569101784682052,1.54308799963133,1.42987150409877,1.2760755340322,1.03200712499064,2.88212147158712,2.26447543561208,2.58251521998921,2.83399292946516,1.17173446842982,6.81368116995626,2.42499918036484,2.2572192516683,4.36961624525107,2.33215626144424,3.4598669049575,2.87382505671604,4.01159945407673
"culi:113",2.63740895850432,2.8850587252314,1.53857300720981,2.91070898219427,3.36539119214414,2.36836305022346,2.54306949608156,2.43485483488061,2.7997049174352,2.64997273773438,2.36410142136634,2.46166184808171,2.71289923747485,2.41068879002868,2.57859432616463,2.66008823473893,2.59672392225655,2.8032411135364,2.8921793196238,2.50939276202282,2.5905617772384,2.55524190102123,2.57222731624084,2.87446812902681,2.66840253070987,2.79755326174681,2.34330177898526,2.93421781825101,2.67269476981435,2.51605854580082,2.88279041370184,2.62432761150724,3.26392433477614,2.57047036268735,2.78322742376265,2.78608873582498,2.83322824367817,3.13475128610426,3.36754198755006,5.93889186341682,3.03358002409366,2.49509028707888,3.07480380162242,2.9924239789592,2.57558271812056,2.52146446941837,3.54305639360892,1.88290987824541,2.1520077707152,1.72975021800355,2.33861148746328,2.02686576394691,2.69548557980399,1.47275726341107,3.00913372977166,3.01528710443074,2.74875851765703,3.21209517857085,3.03083791277059,2.29912908921233,2.43736126977424,2.39086833958544,1.95782505274909,2.90260046327301,0,2.63007441657006,2.99681547258862,2.55213487727492,2.70798916611913,2.32086187614612,2.0013490115129,2.76960741816821,2.77050408220146,2.54980393649029,3.04805804092506,3.16962112179631,3.00857529913624,2.69650274056358,2.69854843472545,2.69977798482977,2.59573660677231,2.64291896818371,3.6859148525722,3.11592671017018,4.0802418850353,3.28237162976031,5.23679123845173,2.86652575846822,2.25080362887262,2.64845107095281,2.98763590848827,2.74856229097341,2.53289783821395,3.24855713652074,3.30391076938394,2.71731458176298,2.57673062939309,2.96249357747787,3.49734478516636,3.63597792399992,2.93548754619994,3.61851021011753,3.41002224462438,2.51894324419611,2.80430436789869,4.39828807468768,4.16898627580431,4.2736139082762,4.50078838819959,2.70269984960977,5.75848979677245,2.93052525168437,2.80205176186313,3.06923965582735,3.80222896685234,2.56758013262697,3.24246837993063,2.90264139639202
"culi:114",4.11119290445514,4.42389789537658,2.53876745029586,4.05747710578777,4.87659491308369,3.9181718718839,4.17058016364607,4.0652378015231,4.42806793119353,4.27999796028073,3.96929827635712,3.96831939548391,4.30347735748279,3.95302842184087,4.09423658955654,4.18964408891721,3.8717222187877,4.28050701257162,4.40225428057585,3.94347608809552,4.15174423784076,4.19332828345101,4.24201987146981,4.44494901305051,4.33089306010355,4.15987804183673,3.7989401229446,4.49645245086647,4.21532671960182,4.07105281404685,4.44920441841758,4.03513678993954,4.74910880988825,4.1639692234558,4.33180466127067,4.26103728423307,4.45231337532806,4.71774621113133,4.87202053681294,5.31117913718832,3.86008452593387,4.20925592946921,4.34858702493737,4.59392840298264,4.0552593553158,3.88655746605163,5.04936466234421,3.29598309647137,3.83951024612007,3.22423055397861,4.03399835602851,3.36781782197509,4.14859267811955,2.66137171388846,4.33398121203724,4.48722676346432,4.33767965027476,4.80360813057891,4.60683008327193,3.76179836934755,3.8191406880349,3.7387269165045,2.74539751293553,4.4314968708866,2.63007441657006,0,4.53027431159295,3.49106075235207,4.0576215961815,1.64904273363564,2.9298692781144,3.00497612707025,4.31008399502431,3.98913381916353,4.42005696696601,4.76397536722059,4.6016601466993,4.25557699238121,4.18028032412884,4.21880184752527,3.98760364560972,4.28583549383664,5.09884874541937,4.70988871852029,5.47950651213186,4.81982031418624,5.82265751589816,4.52510620667681,3.80862383900881,3.62874112684391,4.26315014260907,4.31057327225448,3.17961709378546,4.75201420866307,4.86887436148452,4.123208520899,4.09590696399056,2.83665505615038,2.5796624269684,2.69588406926598,4.50857850837693,4.71355480652844,4.66214796430666,4.14191553055005,4.4120931493842,5.6782363116707,5.55845198678999,5.62506969134476,5.89154007507662,4.35940913906018,4.54775151305114,4.11045978251863,4.19527899735667,1.96476845246728,5.13913212080349,2.4638332574251,3.19403862161356,1.95129636470103
"culi:115",0.812257133364066,0.513058795062711,2.55128657521553,1.4490424381415,0.598402244212663,1.25285006648367,1.17914833852908,1.44242197354369,0.594630091232659,0.913689716586496,1.25904798684747,1.09883516882029,0.650477474725074,1.31804886342643,0.933537836824509,1.24541301260817,1.32077284219754,0.960521844825143,1.00180085100973,0.840857345591542,0.967641664895639,0.853661621367687,0.868801276626802,0.77946519593342,0.868503804760158,0.51875813633653,1.3725816917494,0.62149751612831,0.83725643828445,1.06721981112072,0.56150085726639,1.41136842784911,0.688630583483885,0.799908986059352,0.597578882935996,0.482175285333801,0.447278165952949,0.631949894120948,0.999853558996553,5.57769323003896,2.36640817989893,0.913145009163416,1.13572714760282,0.44922866367706,1.39537951307903,2.0874819951923,1.11323437808865,1.61863889149308,1.4414969026588,1.5640384355912,0.818202255808702,1.72453382419679,0.563809452192177,2.49830088525362,1.23722502257078,0.323553551749056,0.58276360658613,1.47197786275611,0.299997796920394,1.35877657200779,0.923742963684918,1.31046525794435,2.36617550065547,0.413262295806658,2.99681547258862,4.53027431159295,0,1.74706118924899,0.760873854582345,4.145986997174,2.2795518075605,2.3196333832722,0.489655704535378,0.932095363448844,1.20753087604108,0.596113272678017,0.305531677339644,0.7710681290232,0.592118985759825,0.995517356391009,1.47449419065908,0.742635610163489,1.2474261331159,0.42086124030258,1.75494976872185,0.900124636104367,5.82067250405766,0.466337600290299,1.67476817140148,1.90755567227763,3.39765243874456,0.764069639035685,2.36272193226075,1.17943623033428,0.738187039574171,0.939846243713044,1.02617828129599,3.59986654005175,5.04924257796699,4.63499839663427,0.284477082842555,1.36988856200601,1.2214895536212,1.26066032097523,1.19215398264583,2.62498588189643,1.98166134852656,2.29554826193958,2.54524787196038,0.95687003372436,6.96367668849261,2.5423148739708,2.23189409970492,4.45586334965691,2.0437188427271,3.43398515638877,2.85459318345397,4.14219124853211
"culi:116",1.56110033653073,1.7981302549955,1.6834528451883,1.73577866005693,2.15506018251899,1.70536302890735,1.67985674130675,1.77137675160866,1.69548457110658,1.72752380318614,1.63404111371374,1.36480565849339,1.62066650982511,1.48271794534276,1.5511510875805,1.83120094207693,1.425242360616,1.74177747418382,1.88569318408605,1.22411759589254,1.57290866759159,1.6925769991217,1.66362153272537,1.71144756263966,1.71865916087012,1.50243266411323,1.69109852418638,1.8140804213836,1.64161232301433,1.6453060781755,1.74816524589212,1.76003502505344,2.06918389051697,1.66010946345551,1.60686067914317,1.67105339654569,1.75756606552419,1.99793132294632,2.29456315882615,5.57453274209935,2.66305159156059,1.74288395185768,1.60422475525176,1.88089424513065,1.85017150049164,2.12176042910678,2.34965500115671,1.37882331444027,1.67151601812936,1.13129850256148,1.63259589626642,1.32174569130242,1.35352580866713,1.83796235449151,1.85365244599097,1.6986156829346,1.73560363215332,2.29947716118655,1.80203858296524,1.24382097342082,1.244607325672,1.24883664271947,1.1441375458585,1.6166022206793,2.55213487727492,3.49106075235207,1.74706118924899,0,1.28559584581646,2.86596122496023,1.03345065645087,1.66751292667003,1.62780947590499,1.17478689609002,1.7886162188379,2.02213851181216,1.84448570855964,1.62869072987717,1.42853526529827,1.24548930556646,1.70706087939418,1.599617552933,2.54057359559618,1.98646563766896,2.99791876451141,2.17917459554402,4.73799153791308,1.78341999329189,1.44251908172638,1.60122876953823,3.18131944337001,1.60424918999104,0.824287093756009,2.12684915255742,2.17400285603955,1.51655443496332,1.48037472157181,2.20143427783333,3.70917648864286,3.06300681236145,1.75998169667672,2.20265854316534,2.04044683910354,1.70738560759783,1.86360682118252,3.56823254637235,3.11179986461366,3.35287533234412,3.61502846994695,1.84514128328995,5.32737929603539,2.4409611713562,2.33362251849343,2.99364813777553,2.86116596025113,2.30377747524967,2.02122899538411,2.96332621062438
"culi:117",0.830460703387905,0.727925859745393,2.0142852250588,0.939124842537997,1.1839057799912,1.19500135637171,1.36525968283176,1.36085189276772,0.949322714319315,0.897717308396086,1.36576142207731,0.981772376686824,0.88386620250454,1.29527792235755,0.959335085389517,1.11321686652645,1.25719165580334,1.18015670760554,0.942544536561097,0.506246710053163,1.064714817074,0.929332908630171,1.08622534641625,1.20496683068956,1.11090862319459,0.566029080456266,1.34339270777279,1.16244689860759,0.939492879668278,1.04280348868295,0.721537444311848,1.17530731851659,1.1645380515282,0.998283223036872,0.970283818484858,0.604083062678348,0.956854757230668,0.825053947695144,1.10770466080923,5.42305579186327,2.31401316799094,1.07470642528416,0.792110473888186,0.735579215627788,1.27315605032303,1.78335189269151,1.24239776978483,1.28662802900206,1.41391714099846,1.20855441564186,0.87410539292587,1.36677234839777,0.623049469642698,2.18246478793346,1.52428422902357,0.816952499078951,0.677246450354889,1.88202362003892,0.706370009860077,1.02097481516256,0.485391414674799,1.15181264933274,1.8361254199103,0.893737021293281,2.70798916611913,4.0576215961815,0.760873854582345,1.28559584581646,0,3.65145186491579,1.69799679690901,1.97702197104587,0.868346650127134,0.751154250470313,0.780515418867233,0.856383027200011,0.739708854354787,0.704015530343473,0.707631218204518,1.03820797156628,1.44349468172829,0.872459255006109,1.56992414695125,0.843729971870341,1.93034091521643,1.10771610429038,5.43642442195382,0.688575988345047,1.48547563942574,1.71090644088996,3.25787150266134,1.0283612913181,1.75051766774181,1.56020165610623,1.17997727713353,1.03431893152819,0.99726719840653,3.01812095124845,4.50114689705596,4.02951949799389,0.752070430684117,1.47679476515714,1.08118729024051,1.28190222887682,1.4512342189742,2.60331345070622,2.01404653998025,2.27401175187093,2.52452659594864,0.758174978120581,6.39247807327351,2.63945653565218,2.12749927642615,3.84435968347008,1.82831600428392,2.80449576856965,2.34748565484077,3.62308638337532
"culi:118",3.83558234791825,4.07045510015389,1.87115362800625,3.67760549699709,4.54667099899003,3.62252979417073,3.74140868517391,3.65490825318425,4.0256128346168,3.8682459638553,3.49862389269655,3.52874143195834,3.94898220108473,3.59628131852612,3.76422915200894,3.7853692156864,3.60439140017224,4.00559925000332,3.98105619610635,3.56417436199447,3.76465625356424,3.82769869466953,3.85331912470177,4.03847119974351,3.95453875354592,3.83013869755265,3.56212120351045,4.15195780321051,3.90437427385997,3.75126642728094,4.0619217498506,3.65321003541917,4.4532091030145,3.84078076177639,3.92561892899077,3.95273824562334,4.07199396538221,4.33708946342608,4.53628360828693,5.8499916818526,4.0278022004101,3.88602087133787,3.94082896342054,4.19840107580626,3.72828329569676,3.51955871585784,4.66118684868495,3.01592589186822,3.37892179328225,2.80829073775209,3.61863894166352,2.98588399684257,3.74127222051782,2.41609499384271,4.07822204457477,4.15215937261726,3.9846519180408,4.54682057231558,4.20554524593043,3.26453962537335,3.40266884835367,3.31162270267626,1.9250430978009,4.05745482090323,2.32086187614612,1.64904273363564,4.145986997174,2.86596122496023,3.65145186491579,0,2.14783048395725,2.87320237403897,3.98482982366086,3.53583469211552,3.95038082409923,4.3620431478593,4.20600315258869,3.83235722333574,3.77548809450787,3.73771445630074,3.73428377144212,3.94326509248784,4.84906037841658,4.34238604248802,5.183558636598,4.49800551519699,5.13500775903025,4.1214273802337,3.40544494911016,3.34207364215636,4.1117424853864,3.87235405767746,2.42491571791617,4.48318850752792,4.56629206122106,3.75682244185369,3.64223885537499,2.39786505787321,1.83990186339551,2.09215285672544,4.13284013424818,4.42667627844637,4.37276492822296,3.74140563248173,4.11180949146828,5.44819412378887,5.24393072838195,5.34076446192672,5.60300483575616,3.98949187773824,4.00041475354334,3.84801748519541,3.88426751514719,1.42606626946476,4.80333211464796,1.82836500276635,2.92107621448867,1.76556212984886
"culi:119",2.05251912032464,2.17628547010095,0.815595190568392,1.83856964025835,2.71030255190315,2.03948688721453,2.1362144771832,2.00820991549975,2.21983080665448,2.03781040935814,1.94430546242908,1.77796308004209,2.13763748067141,1.96059638657896,2.00850346005077,2.00759162945755,1.98974164833305,2.29268706577528,2.11717178815138,1.67111353602899,2.03023300221068,2.07688563362653,2.15391023025868,2.33944819758692,2.23515191444535,2.01562590453749,2.09691093234411,2.43424291299151,2.10307483940059,2.01585675214084,2.15830089191719,1.88794337126832,2.61784481232671,2.12871779752368,2.17519878470297,2.13062650934548,2.2708304057048,2.38709609133572,2.60054449297448,5.76633939384938,2.95431336069812,2.15763049328158,1.97134227838776,2.28291516335068,2.05476565937502,2.05410850153831,2.71669936559059,1.50055616318365,1.8274584489907,1.2398198478032,1.86637533215592,1.49500012675551,1.88753951188565,1.46274508945262,2.49247811458265,2.27658131168003,2.10308880510591,2.97707869893615,2.27460006142896,1.48157002431263,1.55999964736075,1.66701261316664,0.581059289533577,2.24702644190423,2.0013490115129,2.9298692781144,2.2795518075605,1.03345065645087,1.69799679690901,2.14783048395725,0,2.02741877756832,2.20613557179188,1.68264919591435,1.95962017993834,2.41698549213727,2.2926410695029,1.96063018896206,1.9466853710773,1.88294143063984,2.16269687115252,2.11675320855317,3.00815939984334,2.43736652909021,3.31580176264409,2.63005360388936,4.66447578259982,2.19513646425274,1.84609751518481,1.95547903743243,3.22718373245992,2.11539316643276,0.746084207218279,2.7529836407451,2.69386691334139,2.02750860796424,1.86810859016413,2.02941880524978,3.15568425305801,2.73889960603299,2.24822904150817,2.66415405563989,2.3907092486896,2.06878093520548,2.45276802688899,3.69385639775576,3.33867742275275,3.49540178084459,3.74255781102128,2.05349820161586,5.01922588706662,2.83106774000959,2.5039828785519,2.38689588973345,2.92151035780563,1.48682634648133,1.99012666692119,2.56501331601069
