"ID"	"buddy11"	"buddy16"	"buddy44"	"buddy46"	"buddy48"	"buddy50"	"buddy56"	"buddy57"
"ko00564"	0.00359452638227599	0.00421599731798072	0.0028750785519526	0.003381908251635	0.00327552320962895	0.00373065412846498	0.00394413701342184	0.00299612988524449
"ko00565"	0.000129731810188826	0.000121324848309614	9.31057377186847e-05	9.37929976908471e-05	0.00011330585926499	0.000189439927708206	0.000183269282405397	0.000109040818642931
"ko00571"	5.06487331942285e-05	8.56611470890104e-05	5.13046755303901e-05	8.55865926686985e-05	0.000116037592811806	3.75573578146905e-05	3.60321288878014e-05	8.14248935810774e-05
"ko00590"	0.000250213151943815	0.000297333090963735	0.000170717783236556	0.000335422176247706	0.000189951932501341	0.000191508167372623	0.000194916099994104	0.000160735860424406
"ko00591"	5.93080840028698e-05	6.57552706565635e-05	4.99001519280544e-06	1.11502165087021e-05	2.3834362290604e-06	7.17067577488346e-05	9.14648432293116e-05	4.3239968101733e-06
"ko00592"	0.00033570448043451	0.00027248253118507	0.000222674029135284	0.00020527908691785	0.000276714448698854	0.000388147654332181	0.000422395492446547	0.000263654716812639
"ko00600"	0.00130179184826815	0.0030588134944816	0.00184944208849122	0.00230495391577096	0.00119511855975342	0.00101637548661614	0.00110737874302648	0.00122691781512865
"ko00601"	4.12768955638189e-07	1.42800485023345e-05	1.8001640536979e-06	2.76826309515355e-06	7.50782412154026e-07	7.89069704294058e-07	3.01109584775138e-07	3.84922677742726e-07
"ko00603"	0.000585258099808751	0.000925018027090743	0.000785969869265315	0.0010036156194261	0.000592665604235672	0.000374864763163786	0.000437632601883701	0.000597812721746369
"ko00604"	0.000198719577574102	0.000555223431514788	0.000354791728710347	0.000592390618916839	0.000205667385742675	0.000104148711839681	7.08245664450223e-05	0.000209075622498886
"ko00620"	0.0108973751083642	0.0106690826584333	0.0111394926671191	0.0108280756638955	0.0107343165267114	0.0112057705760921	0.0110574302433603	0.0109469196924585
"ko00621"	0.000168773462761732	0.000169559980848268	9.2386570319384e-05	9.88468029029427e-05	9.90924307138018e-05	0.000301324895663765	0.000346332713533602	9.2926221259214e-05
"ko00622"	0.000272770552460517	0.000285531763980035	0.000179769616184397	0.00015713208401974	0.000166284477306301	0.000451243971701793	0.000523859494860562	0.00016351436012115
"ko00623"	0.0002265496745477	0.000217312777156511	0.00016525571953022	0.000168099480901896	0.000193012652026169	0.000279831518153733	0.000289641718583409	0.000182634663168324
"ko00624"	5.61274285633205e-06	3.04292372553406e-06	7.89302700467541e-06	4.77131525343539e-06	5.14424986105537e-06	6.22719021075237e-06	4.14638564122529e-06	5.8353754241474e-06
"ko00625"	0.00119743546520329	0.00146118879034132	0.0010784060590534	0.000946106975472832	0.00114678494518514	0.00150864679756833	0.00157759998917937	0.00108190139700859
"ko00626"	0.000736904541284033	0.00094631234472985	0.000679887708058002	0.000506234792410938	0.000583478845679188	0.000973235343672902	0.000989447694436882	0.000605801312479129
"ko00627"	0.00105387626951833	0.000939673210810973	0.000956380399226345	0.000707915607214843	0.00092380214918563	0.00124914693733534	0.00126798739604716	0.000962756977894535
"ko00630"	0.00893333912999151	0.00797535978682383	0.00861678990519372	0.00872964713463937	0.00864039760792028	0.00857850671676984	0.00893351496968289	0.00864146835170956
"ko00633"	0.00091695367154546	0.00133647761458146	0.000706263907225929	0.000687490979740652	0.000923402107884852	0.000999340440679661	0.00112845935005255	0.00079028963830575
"ko00640"	0.0079519377182407	0.00821029178031137	0.00764837258694864	0.00719190908753743	0.00736290647251956	0.0082064971213845	0.00852307836966861	0.00746338856578579
"ko00642"	0.000308034016572025	0.000239088023123014	0.000217684013942478	0.000194128870409148	0.000274331012469794	0.000373026337763152	0.000401263590653236	0.000259445069238317
"ko00643"	0.000515680749999826	0.000398540240792205	0.00054686822511761	0.000343036791764442	0.000450252162575072	0.000552999362207038	0.000519793471747251	0.000524605310024048
"ko00650"	0.00720735756783712	0.00725799857589384	0.00681154196891516	0.00607878441288147	0.00644262268273386	0.00815514216090399	0.00811687994195007	0.00667409512120465
"ko00660"	0.00197964190603976	0.00162811997501393	0.00209666018659849	0.00182886976980575	0.00205042482262524	0.00204382836887199	0.00193909625342898	0.00213543069144264
"ko00670"	0.00330236910110901	0.00303265703506861	0.00371812034464897	0.00408502348338791	0.00357892466408802	0.00303629094173571	0.0027188485308377	0.00363948929546118
"ko00680"	0.00755015569363331	0.0075380819429738	0.0076732892448207	0.00736219861994776	0.00722063132510967	0.00742407185944219	0.00740480286989833	0.00741085239794491
"ko00710"	0.00434327684986745	0.00407294978583029	0.0043218621594002	0.00439635932223064	0.00429905650649335	0.00425693066530994	0.00418659641445726	0.0043435225027224
"ko00720"	0.00825216606256965	0.0079985053918279	0.00850582566762443	0.00869501532984749	0.00842162399872429	0.00773039902299386	0.00770974116875581	0.00841772539761213
"ko00730"	0.00314534057435204	0.00303526289666837	0.00329851418217846	0.00343674667050713	0.00339705192615327	0.00289478842895157	0.0027073365206889	0.00338323119095241
"ko00740"	0.00261830953381314	0.00242982421968863	0.00254312582769789	0.00274157716752315	0.00242483732509528	0.00254129526940597	0.00246118588347423	0.00250599488563156
"ko00750"	0.00156456424046528	0.00154255852657214	0.00143710084844728	0.0016056796026899	0.00154298122998007	0.00147589568375867	0.00149197400157618	0.00149350419515924
"ko00760"	0.00435027837063099	0.00406802515431141	0.00398690320809471	0.00417466369072255	0.00398698014798027	0.00443429978432881	0.00445783117146964	0.00400900237293341
"ko00770"	0.00402957265325771	0.00321991968906811	0.00413385989734868	0.0038767706096876	0.00401029634887484	0.00398260379642498	0.00385054829335798	0.00417549709971765
"ko00780"	0.00395233257660745	0.00452145173918746	0.0038990909494035	0.00447175357232681	0.00404853937035	0.00383119324243469	0.00385442350269586	0.00389195013373471
"ko00785"	0.000310996772035049	0.000357456200411396	0.000241742030588809	0.000390548229353705	0.00028018881830091	0.000286447628552772	0.00032636351119427	0.000244200891427514
"ko00790"	0.00449753165542489	0.0042350048590278	0.004113077029133	0.00438702867048718	0.00445660031514908	0.00418656499254151	0.0044107989640022	0.00433105565396822
"ko00791"	0.000318686226445619	0.000271449851461502	0.000277630795732123	0.000313437794638262	0.00044245961191513	0.000222141033068567	0.000264114477379177	0.000373107440612334
"ko00830"	0.000507285944062757	0.000570237983937456	0.000435559537307284	0.000466673015993286	0.000391384345673828	0.000545914057868037	0.000568624086885603	0.000385268420957302
"ko00860"	0.00617974444535661	0.0053174107868418	0.00608159020134595	0.00575448443168185	0.00670222172953545	0.00495493418747818	0.00566505409628531	0.00646938108347352
"ko00900"	0.00377600200528484	0.00306498976260719	0.00405048614754609	0.00416741182080411	0.00419018976808519	0.00346065723176108	0.00312077820946496	0.00421216143944665
"ko00903"	0.000730114960746487	0.00043671524779705	0.00053155352429215	0.000387680938960838	0.000504395594121252	0.000842081050047151	0.00096462686088689	0.000540591230084903
"ko00906"	0.000101273578628156	7.12282188281995e-05	6.74369149346828e-05	0.000176924485017549	0.000124995901100847	4.28616396722106e-05	2.37798485061184e-05	9.06567896913606e-05
"ko00908"	0.000265856939416964	0.000272099512070457	0.00029530485147038	0.000382658840291117	0.000285247445378622	0.000217664121628795	0.000191092196375043	0.000281953116898546
"ko00909"	4.21024334750953e-05	6.69726089218397e-05	2.93565214910734e-05	7.12996543532231e-05	0.000105109537701564	3.0381323949058e-05	2.9358184515576e-05	6.76364133747934e-05
"ko00910"	0.00396068083595481	0.00379276424562165	0.00387448889754805	0.00393783862217357	0.00405661745609535	0.00409008860390565	0.00404671849745185	0.00400421122534112
"ko00920"	0.00519025891557349	0.00543379008938579	0.00443499627983921	0.00420366172273706	0.00457254783230723	0.005809953215672	0.00603286540711091	0.00456973637758608
"ko00930"	0.000714439144830189	0.000473579043468632	0.000737743935847275	0.000519419396638912	0.000641815124609939	0.000785937397210133	0.000740736610509143	0.000715172047310206
"ko00940"	0.000501870005225128	0.00112389787276734	0.000648177339341182	0.000627998327340203	0.000446050019168994	0.000522208988745411	0.000561203185237763	0.000473742945195697
"ko00941"	4.47013686908771e-05	8.51492205405108e-05	5.96299397281787e-05	0.000118751091886479	4.58714966558697e-05	1.92679271050238e-05	1.1436339184845e-05	4.27736996928045e-05
"ko00944"	6.09265594077121e-05	0.000102964884243102	6.19987270305843e-05	5.64455596963016e-05	3.36614350516696e-05	8.39247277259209e-05	9.38181225075835e-05	4.24638065174325e-05
"ko00945"	4.47013686908771e-05	8.51492205405108e-05	5.96299397281787e-05	0.000118751091886479	4.58714966558697e-05	1.92679271050238e-05	1.1436339184845e-05	4.27736996928045e-05
"ko00950"	0.000725693222476146	0.000552068144814132	0.000772771798358438	0.000767848020949117	0.00081241735771168	0.000621048582729804	0.000586963162076383	0.00081038664429346
"ko00960"	0.00122513934137837	0.000943089983765268	0.00120102599112765	0.00119516752947431	0.00127021303468671	0.00115105441283053	0.00113319223256127	0.00125767831601169
"ko00965"	0.000105436006639554	8.51555098137002e-05	0.000107332308948916	9.17047434744682e-05	0.000119211535390171	0.000133627100557593	0.000112667274524798	0.00012348448557695
"ko00966"	0.00023312738633733	0.000190499314705329	0.000293738967008957	0.000259135790116802	0.000309632697066451	0.00024757087257936	0.000204959572180357	0.000312696566436449
"ko00970"	0.0064253947425881	0.00546668422444595	0.00719253411999674	0.00753208333747073	0.00722688123445045	0.00582520570340608	0.00505278236904764	0.00732660762695193
"ko00980"	0.000615955985095373	0.000699717486960503	0.000391832365521608	0.000367911613005179	0.000427935333344898	0.000783510685201229	0.000876560420419743	0.000397842786208274
"ko00981"	0.000236640740777179	0.000154309164966922	0.000154444761771654	0.000126420563184016	0.000131314954447006	0.000338092069045147	0.000409570406087933	0.000145898244174979
"ko00982"	0.000637408570503117	0.000732833023115559	0.000405663296300477	0.000402953129638698	0.000480345109825079	0.000798030233641847	0.000891606938063715	0.000430110828098231
"ko00983"	0.00236451041907049	0.00224837043710215	0.0022731446492139	0.00247485216174844	0.00220669691333968	0.00224986902254997	0.00228832545322936	0.00223157550582192
"ko00984"	3.69384037425539e-05	0.000117592499741973	2.79717799113058e-05	1.38355281661611e-05	1.71309478963716e-05	6.43388079683645e-05	7.11040345104925e-05	2.06869780790151e-05
"ko01040"	0.00150618222258666	0.00168932957435718	0.0013498230678812	0.00146019801594263	0.00146898567480692	0.00164183629567448	0.00175681632638089	0.0013775571443984
"ko01051"	0.000666881034548701	0.000454994728621668	0.000719266098067032	0.000605040070130849	0.000633033278112502	0.000578295768326793	0.000616275287914293	0.000685783894088473
"ko01052"	8.68817704177488e-05	5.4821744863982e-05	9.51713105751713e-05	8.29450073504892e-05	0.000107840558380695	6.69465349872539e-05	4.35256409057334e-05	0.000127004630986103
"ko01053"	0.00127353086210441	0.00122093820490011	0.00057148889447699	0.000554909108249741	0.000546886192877427	0.00126583896997953	0.00147706671135111	0.000601316467334528
"ko01054"	0.000460703813200568	0.000323512567325515	0.000430759146326963	0.000269503755277013	0.000330317447690195	0.000350865178607794	0.000285565015351056	0.000470634294280343
"ko01055"	0.000374858647980142	0.000500988127027709	0.000499946176375553	0.000481848578386389	0.00042431178076916	0.00038699962257648	0.000294424329035868	0.000466053250972026
"ko01056"	0.000128048445995676	0.000101689367444293	0.000167101052535448	0.000146573261302973	0.000183701361157973	0.000100882181482216	8.35198922912574e-05	0.000183847057380859
"ko01057"	2.37239613355703e-06	2.03092945441786e-06	6.92370789883807e-07	5.40148896615326e-07	8.3420268017114e-07	3.70075090542611e-06	3.8452137193841e-06	4.15623507725122e-07
"ko01059"	0.0001635665680846	0.000169234754511495	6.99225260703657e-05	9.56063547009128e-05	0.000134626409201619	0.000153259210318641	0.000173125162991417	0.000111989095518189
"ko01062"	2.12163243198029e-05	3.34863044609198e-05	1.46782607455367e-05	3.56498271766115e-05	5.25547688507818e-05	1.52543963569132e-05	1.4679092257788e-05	3.38182066873967e-05
"ko01100"	0.14905164623303	0.145357436363435	0.150486015404714	0.153509696335057	0.149973281111724	0.145363426138515	0.144186291575505	0.15025115120111
"ko01110"	0.0632207746288235	0.0580041975123581	0.0634354358526036	0.0647777337393937	0.0647609059701352	0.0604700550212528	0.0598441750937556	0.0645619491165876
"ko01120"	0.050888628565532	0.0488927080513615	0.0494126791939956	0.0464505631447478	0.0486375515826537	0.0533090929047172	0.0542542957280817	0.0493995643079955
"ko01130"	0.0491633721701542	0.0459897026764395	0.0507394139341925	0.0511429719931186	0.050811660591267	0.0475028655379929	0.0462852567287968	0.0510811135218358
"ko01200"	0.0253380606559104	0.0246518807280707	0.0259156369251771	0.0260166612843241	0.0253955247460829	0.0248140398039976	0.024639983219226	0.0255766920174896
"ko01210"	0.00612677073357725	0.00483493528422769	0.00663569406050672	0.00582349045652394	0.00651369980261195	0.0062145414981932	0.0058864393717896	0.00676126487309836
"ko01212"	0.00646788898334517	0.00663951294680712	0.00671315071570116	0.00709617462059822	0.00677212141493614	0.00617975876799539	0.00591538769738262	0.00668043969411597
"ko01220"	0.00259047786967356	0.00228745297296131	0.00229064225396047	0.00181874212638677	0.00217028657276086	0.00359107881559075	0.00384963402467591	0.00226082414819038
"ko01230"	0.0292548215152415	0.0254581942480295	0.032125371272938	0.0307995536301819	0.0314223511276586	0.0282016541891152	0.0263735629737865	0.0322717656080918
"ko01501"	0.0063692985765657	0.00632247328299076	0.00536960712963768	0.00557319920887573	0.00520800070341118	0.00680322722599839	0.00726532992138909	0.00519747997027332
"ko01502"	0.00186046787096213	0.00160396515451651	0.00206235604177452	0.00208233083080027	0.00207749898606829	0.00165892440085743	0.00163914216987847	0.0020371993572752
"ko01503"	0.00456242686613638	0.00483800943480228	0.00355437241468312	0.00410310944421082	0.00360887123161724	0.0049129518110872	0.00546091353172932	0.00348293099537007
"ko01523"	0.00120985845933546	0.00109608429763646	0.00136014991558748	0.0015009901892219	0.0013334539580609	0.00108917823666016	0.000966943571459408	0.00134424297943954
"ko01524"	0.00100306254354339	0.000938428944750169	0.00088294431119757	0.00101796686118165	0.00121522832113589	0.00101011073218379	0.000980803242685946	0.00107866189363095
"ko02010"	0.0487572766954745	0.0421354970650411	0.0511943553582787	0.0406163424721072	0.0466060166340557	0.0533710094732084	0.0531044496850036	0.04966307966998
"ko02020"	0.0378624780248745	0.0537896791303322	0.0402658852696255	0.0397233596352584	0.0409670110992915	0.0409556041943626	0.0425980146420932	0.0389560951207819
"ko02024"	0.0227504074472804	0.0225643236849427	0.0231029868879435	0.0211984718156584	0.0243215409417282	0.023215393124126	0.023923928219606	0.0236235672863907
"ko02025"	0.00490834267609147	0.00849055614963111	0.00490992622882911	0.00616844774472244	0.00666148858371328	0.00502589116369504	0.00525769773377931	0.0055026153047853
"ko02026"	0.00692755241393399	0.00808609724520909	0.00623902409224503	0.0062416541197343	0.00673303769460858	0.00801526229912656	0.00831316678367564	0.00650950532751975
"ko02030"	0.0037723363835779	0.00496092801716126	0.00296917600092767	0.00348893682639612	0.00405211180804372	0.00438085264719274	0.00468771151702106	0.00340138207641811
"ko02040"	0.00349730993561695	0.0038786551696478	0.00165771370918495	0.00229512288433536	0.00290729515369009	0.0042602032676109	0.00478294837317784	0.00227432437474689
"ko02060"	0.0163617116191264	0.0143449835845496	0.0125210492440339	0.00878392109296812	0.0118032141723578	0.017666319487136	0.0194306412277706	0.013020572583912
"ko03008"	0.000281839081495768	0.000276080974422498	0.000252744819016222	0.000299120312188752	0.000295650151420042	0.000273369990132475	0.00026746930536789	0.000275661052600616
"ko03010"	0.0122046683555523	0.0108807708001469	0.0129992537581384	0.0143902563838876	0.0132966324185178	0.0110349136907749	0.0100148077209778	0.0132271025990465
"ko03013"	0.000646833163430364	0.000497517570644828	0.000641622593638271	0.000641764407791085	0.000607968466868646	0.000582532582581149	0.000616275752993558	0.000625640985743369
"ko03018"	0.00426102313490622	0.0042986726725914	0.00450137827192424	0.00529855491293881	0.00471429972008806	0.0039904092181803	0.00363900163817041	0.00456821667460056
"ko03020"	0.00119253015851002	0.000828277456087872	0.00126366757894164	0.0012552025071955	0.00129076646770856	0.00106836783699848	0.000980352732475765	0.00131592138288893
"ko03022"	1.53352074194921e-05	6.81097305689538e-06	2.40391138247658e-05	1.65182676860173e-05	2.0600563408425e-05	1.47992493253908e-05	1.53579330627498e-05	2.08038496194382e-05
