"ID"	"iris16"	"iris17"	"iris22"	"iris36"	"iris44"	"iris46"	"iris59"	"iris60"
"ko03022"	3.04583863488762e-05	3.23107354330202e-05	1.63488464668937e-05	1.64022033778411e-06	2.77290798003508e-05	2.30866346524636e-05	3.48045141411695e-05	3.06025403378074e-05
"ko03030"	0.00381843105302594	0.00380864672051756	0.00372169639615171	0.00469843701629746	0.003876670947676	0.00396257064663766	0.00403600766967448	0.00406882625531882
"ko03050"	0.000142567873000557	0.000164899623423503	0.000176535021533024	0.000212469476534076	0.000158153151951385	0.000144831220661711	0.000169923516435356	0.000131303562754159
"ko03060"	0.00388564429553147	0.00395295477844481	0.00425634045454051	0.00413249407088162	0.00401474451085219	0.00397971984681367	0.00386558666882552	0.00381658886313518
"ko03070"	0.00482316712953506	0.0048694776161059	0.00503348261793929	0.00814676888888883	0.00516822843681967	0.00525058918102672	0.0052943287656331	0.00495294689192558
"ko03320"	0.000959120298305194	0.0010605488489675	0.000897158682098401	0.000818805418523254	0.000979827085089593	0.00106541484023985	0.00113644978062685	0.00119181942711745
"ko03410"	0.00235721400229354	0.00241034109457168	0.00252503294961711	0.00268643128496691	0.00245319556416877	0.00245530516564592	0.00241046007568527	0.00235439295877208
"ko03420"	0.00226773934535456	0.00230227461741767	0.00232465529719762	0.00226253574920061	0.00229641289053882	0.00230084650785828	0.00231868897639022	0.0022936621891049
"ko03430"	0.00463189220654854	0.00470620035866511	0.00473449437737881	0.00502413141866256	0.00475042337045671	0.00480551860347612	0.0048719173160891	0.00482255312125416
"ko03440"	0.00529585579137551	0.00536073331871053	0.00553385804831713	0.00592003921962461	0.00541194620325731	0.00547052067960679	0.00543614143904991	0.00544297149456678
"ko03450"	4.69133204763283e-05	3.55222392478494e-05	1.50362085227163e-05	1.62243808283145e-06	2.62794574885906e-05	2.25417135033636e-05	2.92477898138364e-05	2.81842244059602e-05
"ko04011"	3.54077957996303e-05	1.74683386174261e-05	7.93221027946172e-06	8.35623988587773e-06	1.88348853643869e-05	2.97189343663657e-05	9.7040916407382e-06	3.78374251115824e-05
"ko04013"	0.000113501713875776	0.000100644886086974	6.58168828650935e-05	0.000191261665765861	0.000108194356666222	0.000130632919369132	0.000136221934217044	0.000153754978083567
"ko04014"	0	0	0	0	0	0	0	5.84896743344498e-10
"ko04016"	0.000895892223537024	0.000846825108959726	0.000945796605922831	0.00174640247800667	0.000951717837987866	0.000916671426232893	0.000903156145112758	0.000835118463096845
"ko04022"	5.65088604156255e-06	2.83999718081253e-06	1.68514330671417e-06	5.98289383797527e-06	2.49915339908606e-06	3.26736013446394e-06	1.58941668098999e-06	4.25024966830335e-06
"ko04024"	5.65088604156255e-06	2.83999718081253e-06	1.68514330671417e-06	5.98289383797527e-06	2.49915339908606e-06	3.26736013446394e-06	1.58941668098999e-06	4.25083456504669e-06
"ko04066"	0.000684705236423077	0.000668173850189034	0.000708440792438692	0.000544751130781714	0.000672809578577255	0.000676317019520507	0.000643706015865199	0.000689414460552257
"ko04068"	0.000150857646187452	0.000119449693965959	7.40151684035101e-05	0.000200170172775244	0.000128496998788803	0.000161591014629281	0.000149294075491309	0.000197051439466365
"ko04070"	0.000422776439297654	0.000345996547510471	0.00032065077888538	0.000824576200200518	0.000413341764639633	0.000429882559162939	0.000408492530147645	0.000454879583454415
"ko04071"	0	0	0	0	0	0	0	5.84896743344498e-10
"ko04072"	5.33767287329668e-05	3.06856922282289e-05	2.77856480143038e-05	0.000199472124663423	6.22435116918101e-05	7.01423966234564e-05	5.64353793030219e-05	7.69461169263359e-05
"ko04080"	4.15282988546925e-05	3.49828784387202e-05	2.5265324033648e-05	0.000180298023765452	5.01100091067541e-05	5.08537745507613e-05	6.27519590651604e-05	5.8863265524167e-05
"ko04112"	0.00591403208428394	0.00507302482703586	0.00458490911928334	0.00957847529183875	0.00574002218850729	0.00579078629301553	0.00575751379830849	0.00646189793004226
"ko04113"	9.74910685769844e-05	7.94165649921112e-05	6.77148863789716e-05	4.40401405442338e-05	8.59825887585485e-05	9.79874185818295e-05	8.8642597246287e-05	0.000125880548695074
"ko04115"	1.95897382774168e-05	9.10469684436959e-06	6.38580621491686e-06	0.000169877367190264	2.58907002931772e-05	2.39571267134691e-05	3.23181391801298e-05	2.51115668475904e-05
"ko04122"	0.0018400972059896	0.00165423307949982	0.00169864345854353	0.00410776744603918	0.00193744951908552	0.00185547888548235	0.00197546564256603	0.00174058642322297
"ko04138"	2.61143941745742e-05	1.5998650785244e-05	8.76865797844604e-06	3.87788763104087e-05	1.59205327645482e-05	1.09982413550494e-05	1.5694859003871e-05	1.25323875540614e-05
"ko04141"	0.00084577984563059	0.000872044234970423	0.00106562813896623	0.000743143839641387	0.000870908542873393	0.000799879903746033	0.00076276671403987	0.000693675612602369
"ko04142"	0.00158536808390434	0.0010637178945899	0.000702438754031135	0.000512416442140021	0.00104817158882558	0.00124522605679409	0.000964926150531534	0.00175435508690081
"ko04144"	0	0	0	0	3.96691015727945e-08	0	0	3.9578012966311e-08
"ko04146"	0.00118928189050529	0.001159354672167	0.00100847900961299	0.000914087433894572	0.00111913381859115	0.00122464260820176	0.00117270644683471	0.00137693764449836
"ko04151"	0.000307981398821122	0.000274840161131894	0.00027616457936943	0.00024586721788026	0.000292636553313541	0.000295054260042021	0.000279981291920325	0.000334651362089813
"ko04152"	0.000431723638797397	0.000391724908064174	0.000435892302540963	0.000451821722527732	0.000437785087083786	0.000453305326117427	0.000393341172358045	0.000470000291542175
"ko04210"	0.000146258790724012	9.30934370004579e-05	6.80519150403145e-05	0.000205294871450803	0.000112780389174357	0.000127114732905998	0.000112435912672345	0.000169131713209588
"ko04211"	0.000148909509675406	0.0001181132247044	7.37490931445553e-05	0.000199617905651739	0.000127029242030609	0.000160351853735498	0.000145926025857783	0.000191592403195149
"ko04212"	0.000945124828041825	0.000892774317387282	0.000877257942095301	0.00148374179636669	0.00096368181824771	0.000999689247210218	0.00100276478417485	0.00101576051234943
"ko04213"	0.000710625496824192	0.000637650764780643	0.000608564481475231	0.000726526961153379	0.000680633858954347	0.000731434948994807	0.000683559562365729	0.000803143109236222
"ko04214"	0.000342268297260331	0.000320603264378968	0.000303769042802636	0.000762694088967923	0.000386199887070771	0.000384894980720947	0.00043339807683845	0.000426436558109363
"ko04215"	1.95897382774168e-05	9.10469684436959e-06	6.38580621491686e-06	0.000169877367190264	2.58907002931772e-05	2.39571267134691e-05	3.23181391801298e-05	2.51115668475904e-05
"ko04216"	0.000667174532706614	0.000627760662768929	0.000488064592721843	0.00042192371816017	0.000615645048408464	0.000670589930829595	0.000654711365915169	0.000832247194995017
"ko04217"	0.00128405564540763	0.00121800432636539	0.00121696826194089	0.00155708926728447	0.00129782361770944	0.00129001687122274	0.00126992764177317	0.00132617208214496
"ko04260"	6.32589599063687e-05	3.01540877139213e-05	2.11086372104196e-05	0.000515394088559365	7.9933239669181e-05	7.41473632588933e-05	9.78626556438121e-05	7.86491154217234e-05
"ko04261"	5.65088604156255e-06	2.83999718081253e-06	1.68514330671417e-06	5.98289383797527e-06	2.49915339908606e-06	3.26736013446394e-06	1.58941668098999e-06	4.25024966830335e-06
"ko04310"	0	0	0	0	0	4.25499176260852e-08	0	0
"ko04330"	0	0	0	0	0	4.25499176260852e-08	0	0
"ko04380"	1.81403394571022e-05	1.312603739031e-05	1.12815909796865e-05	1.11358090846253e-05	1.49631851132581e-05	1.86806455120978e-05	1.30559227367035e-05	3.01539338197375e-05
"ko04612"	0.000234691286804574	0.000213696692415577	0.00022669654297123	0.00021996711704813	0.000226438267812731	0.000215685808102968	0.000209854137565761	0.000223905341571414
"ko04614"	5.6646262096773e-05	3.05275525446582e-05	1.63813667763215e-05	0.000177975431177609	4.24317345852302e-05	4.9531015217322e-05	4.29899368953483e-05	5.99611307872806e-05
"ko04621"	0.00112016243191169	0.000988921149115822	0.000860040549961676	0.00100119384153035	0.00103880686765903	0.00112205251769021	0.00105688620651736	0.00136556742068866
"ko04622"	0.000123745926138077	0.000139945833068398	0.000170209610178473	1.48046055984431e-05	0.000127939657052051	0.000108590967456333	0.000115933264551972	7.62482689779043e-05
"ko04626"	0.000687779359389905	0.000648698635304783	0.000562194004550031	0.00102318182729894	0.00071365071015426	0.000748807280584719	0.000780534241480656	0.000841934426910232
"ko04657"	0.000234691286804574	0.000213696692415577	0.00022669654297123	0.00021996711704813	0.000226438267812731	0.000215685808102968	0.000209854137565761	0.000223905341571414
"ko04659"	0.000234691286804574	0.000213696692415577	0.00022669654297123	0.00021996711704813	0.000226438267812731	0.000215685808102968	0.000209854137565761	0.000223905341571414
"ko04666"	0	0	0	0	0	0	0	5.84896743344498e-10
"ko04714"	0.000617181331891162	0.000549040236710861	0.000432085736971185	0.00106688212841445	0.000594500084810839	0.000639928291886258	0.000646687154353817	0.000762793946254418
"ko04723"	0	8.35293288474275e-08	0	0	3.1991210945802e-09	0	0	1.25784245880537e-08
"ko04724"	0.000469021550793432	0.000411301780895346	0.000364896877155751	0.000352314786146887	0.000424828711648752	0.000465368657009997	0.000403796997675285	0.000526422308264708
"ko04726"	3.8295308758563e-05	2.20238997061051e-05	1.34959284125442e-05	0.000181140381005414	3.54512381385403e-05	3.47240419346952e-05	4.77077292659059e-05	3.75254935940871e-05
"ko04727"	0.000520422865417023	0.000439597907083652	0.000384798039500532	0.000371099962142282	0.000458961140044887	0.000517957778652938	0.00042672127425757	0.000588714897667706
"ko04728"	3.8295308758563e-05	2.20238997061051e-05	1.34959284125442e-05	0.000181140381005414	3.54512381385403e-05	3.47240419346952e-05	4.77077292659059e-05	3.75254935940871e-05
"ko04910"	0.000624011596379012	0.000559447761609072	0.000630753996632445	0.000841682830183428	0.000624908252830139	0.000619594294501825	0.000576372375249765	0.000604190365240784
"ko04911"	5.65088604156255e-06	2.83999718081253e-06	1.68514330671417e-06	5.98289383797527e-06	2.49915339908606e-06	3.26736013446394e-06	1.58941668098999e-06	4.25024966830335e-06
"ko04912"	0	0	0	0	0	0	0	5.84896743344498e-10
"ko04914"	0.000234691286804574	0.000213696692415577	0.00022669654297123	0.00021996711704813	0.000226438267812731	0.000215685808102968	0.000209854137565761	0.000223905341571414
"ko04915"	0.000234691286804574	0.000213696692415577	0.00022669654297123	0.00021996711704813	0.000226438267812731	0.000215685808102968	0.000209854137565761	0.000223905341571414
"ko04917"	0.000111483065986167	0.000106422927970318	0.000146702283391491	5.64407557407703e-05	0.000105587861075082	8.45167974909185e-05	7.35632362034045e-05	5.01664617030282e-05
"ko04918"	0.000247741043902701	0.00021917402871507	0.000173788322411416	0.000419610304014931	0.000239928646634437	0.00025613127253309	0.000281372332156849	0.000326989803248452
"ko04919"	2.4748429564446e-05	1.19446940251821e-05	8.07094952163104e-06	0.000175786625411772	2.82047312182569e-05	2.68940278426071e-05	3.3680496335264e-05	2.904987158611e-05
"ko04920"	0.00054220516946665	0.000513934053072414	0.000406542512111518	0.000388208949868992	0.000492788650561353	0.000541613108641545	0.000521690885370248	0.000668820760971451
"ko04921"	0	0	8.86917529849565e-08	3.6817808233694e-08	7.93382031455891e-08	0	0	0
"ko04922"	0.0012434688792756	0.00116988197853073	0.0014238219257193	0.00126338683587825	0.00126331968096636	0.00119320347539019	0.00109363021152882	0.00109595253525522
"ko04925"	5.65088604156255e-06	2.83999718081253e-06	1.68514330671417e-06	5.98289383797527e-06	2.49915339908606e-06	3.26736013446394e-06	1.58941668098999e-06	4.25024966830335e-06
"ko04928"	6.8120270090069e-07	2.89568340004415e-07	5.439760849744e-07	4.90904109782586e-08	5.38177478004246e-07	2.53339560506896e-07	1.31189948272189e-07	2.59239234355689e-07
"ko04930"	0.000347812653225833	0.000356428595762921	0.000429084999328528	0.000259206518530321	0.000349400061973796	0.000339416525794078	0.000314884812293537	0.000295748596491005
"ko04931"	0.000663383066542385	0.00062520240114124	0.000665275149773435	0.000893146163932362	0.000672957556716368	0.000664064277794721	0.000651464839339211	0.000674019277704379
"ko04932"	7.71978121422229e-05	3.64187873774784e-05	2.58093001186223e-05	0.000679288561911653	0.000103324786563272	9.48371298378985e-05	0.000128591378142952	9.95104326010105e-05
"ko04934"	0.000210877774204556	0.000265826535733427	0.000217544609917384	0.000228485499632224	0.000232325209203458	0.000265183893919848	0.000299839312131384	0.000289085229973018
"ko04940"	0.000271609736153811	0.000253654231936341	0.00025837449191653	0.000257318147497056	0.000261286062340562	0.000281209724796181	0.000249004477538809	0.000285640199435369
"ko04960"	5.65088604156255e-06	2.83999718081253e-06	1.68514330671417e-06	5.98289383797527e-06	2.49915339908606e-06	3.26736013446394e-06	1.58941668098999e-06	4.25024966830335e-06
"ko04961"	5.65088604156255e-06	2.83999718081253e-06	1.68514330671417e-06	5.98289383797527e-06	2.49915339908606e-06	3.26736013446394e-06	1.58941668098999e-06	4.25024966830335e-06
"ko04964"	0.000147485545371522	0.000176116403713175	0.000110117357626877	4.61141963208104e-05	0.00014632367149209	0.000178832067634464	0.000177899165163337	0.000216571579763294
"ko04970"	5.65088604156255e-06	2.83999718081253e-06	1.68514330671417e-06	5.98289383797527e-06	2.49915339908606e-06	3.26736013446394e-06	1.58941668098999e-06	4.25024966830335e-06
"ko04971"	5.65088604156255e-06	2.83999718081253e-06	1.68514330671417e-06	5.98289383797527e-06	2.49915339908606e-06	3.26736013446394e-06	1.58941668098999e-06	4.25024966830335e-06
"ko04972"	5.65088604156255e-06	2.83999718081253e-06	1.68514330671417e-06	5.98289383797527e-06	2.49915339908606e-06	3.26736013446394e-06	1.58941668098999e-06	4.25024966830335e-06
"ko04973"	0.000229287399381062	0.000207762744416796	0.000244814156397652	9.14950298694938e-05	0.00022262237242062	0.000236345697529837	0.000181245486595497	0.000229692173184654
"ko04974"	0.000288553056001935	0.00024575679906629	0.000197630706931896	0.000132928793774851	0.000266212414303956	0.000321626578337335	0.000289456378048596	0.000415704962167775
"ko04976"	1.33402195593052e-05	1.29748890809671e-05	6.0014752853154e-06	6.25289109835569e-06	8.83945595064464e-06	1.06472516796648e-05	1.39010887496109e-05	1.21263001042498e-05
"ko04978"	7.57212278786229e-05	5.74055312503946e-05	3.43251866010612e-05	0.000352491855138974	8.57764983308536e-05	8.23203365598189e-05	0.000108688349259888	9.80198557448606e-05
"ko04979"	4.15282988546925e-05	3.49828784387202e-05	2.5265324033648e-05	0.000180298023765452	5.01100091067541e-05	5.08537745507613e-05	6.27519590651604e-05	5.8863265524167e-05
"ko05010"	0.000297731353143327	0.000261827683852945	0.000264371321443356	0.000917878960606915	0.000330746080305946	0.000334224516247263	0.000354671579099476	0.000323636602051503
"ko05012"	7.71978121422229e-05	3.64187873774784e-05	2.58093001186223e-05	0.000679288561911653	0.000103324786563272	9.48371298378985e-05	0.000128591378142952	9.95104326010105e-05
"ko05014"	7.33977479411487e-05	4.63735251793715e-05	2.42248853027982e-05	0.000179680020971037	6.32112448073266e-05	7.25464338664242e-05	6.44103000702412e-05	8.70257166419315e-05
"ko05016"	0.000209099739882101	0.000156864163182028	0.000101533051792136	0.000871996641572409	0.000230004802379257	0.00024434042199362	0.00028720138160937	0.000277342135367336
"ko05020"	1.84002138641016e-05	1.98004897175758e-05	9.90686880841964e-06	1.44641389489512e-06	1.84856591497625e-05	1.88703727865895e-05	2.23880692493733e-05	2.40767246827587e-05
"ko05030"	3.8295308758563e-05	2.20238997061051e-05	1.34959284125442e-05	0.000181140381005414	3.54512381385403e-05	3.47240419346952e-05	4.77077292659059e-05	3.75254935940871e-05
"ko05031"	3.8295308758563e-05	2.20238997061051e-05	1.34959284125442e-05	0.000181140381005414	3.54512381385403e-05	3.47240419346952e-05	4.77077292659059e-05	3.75254935940871e-05
"ko05034"	3.8295308758563e-05	2.20238997061051e-05	1.34959284125442e-05	0.000181140381005414	3.54512381385403e-05	3.47240419346952e-05	4.77077292659059e-05	3.75254935940871e-05
"ko05100"	1.47709701815835e-06	5.43440385629588e-07	7.23330518788423e-07	1.95597756641419e-06	1.17582629457597e-06	3.26602429511985e-05	3.34727539381207e-07	1.47244833971099e-06
"ko05110"	1.34176289571348e-07	1.69506403595146e-07	8.86917529849565e-08	2.58332920745646e-08	1.60524787368047e-07	5.05714771846727e-07	0	3.64550972613615e-07
"ko05111"	0.00614353307590469	0.00534214489156913	0.00534608060799532	0.00917956829386509	0.00613100918522942	0.00621668506366352	0.00576673089170244	0.00645263548635922
"ko05120"	0.00053179530483071	0.000537252121931238	0.0006043393752997	0.000647029008294565	0.000560376452864937	0.00054691341507202	0.000530418505212913	0.000507404243326122
"ko05130"	0	2.08058401524728e-08	0	4.29362195145119e-09	0	4.17767548783414e-06	0	0
"ko05131"	0	3.67161885043637e-08	0	4.29362195145119e-10	0	6.49970785158774e-06	0	0
"ko05132"	0.000763834837078643	0.000761265007726121	0.000601093996238392	0.00117629750428936	0.000793003178333149	0.000912144833928581	0.000910144350751682	0.0010291787800736
"ko05133"	0.00164946042463203	0.0014215022254144	0.00100562067150707	0.00129295244997364	0.00141607183278707	0.00176215193272533	0.00140713499714904	0.00209630631065573
"ko05134"	0.000996018013638732	0.0010270025984929	0.00109553330870603	0.00134711786908838	0.00103489753496291	0.00101596073479769	0.00104003549761946	0.00095442549446497
"ko05142"	5.67454192047971e-06	2.38655225278364e-08	0	1.92957374131035e-05	5.16835785724402e-08	5.14726503646011e-06	0	2.82109147424364e-07
"ko05143"	2.97282221394048e-05	1.37644401179297e-05	8.82482942200317e-06	0.000189578100493938	2.96877015745445e-05	3.26979422415851e-05	3.45130479300683e-05	2.96962617750355e-05
"ko05145"	1.95897382774168e-05	9.10469684436959e-06	6.38580621491686e-06	0.000169877367190264	2.58907002931772e-05	2.39571267134691e-05	3.23181391801298e-05	2.51115668475904e-05
"ko05146"	0.000134165845446244	9.85523438131098e-05	7.05132519662073e-05	0.000200220904451554	0.000120470913790688	0.000131528432161361	0.000133248455969121	0.000177017131177675
"ko05150"	0.000186043099409334	0.000174938456595483	0.000176493526462877	3.90019201237992e-05	0.000187857677856105	0.000153908429816058	0.000149774051423806	0.000160841026287747
"ko05152"	0.000865148020236009	0.000818440277479888	0.000830994071249383	0.00145670369747448	0.00089868711256928	0.000912270813097349	0.000921717250889588	0.000928683531528621
"ko05161"	1.95897382774168e-05	9.10469684436959e-06	6.38580621491686e-06	0.000169877367190264	2.58907002931772e-05	2.39571267134691e-05	3.23181391801298e-05	2.51115668475904e-05
"ko05163"	1.95897382774168e-05	9.10469684436959e-06	6.38580621491686e-06	0.000169877367190264	2.58907002931772e-05	2.39571267134691e-05	3.23181391801298e-05	2.51115668475904e-05
"ko05164"	1.95897382774168e-05	9.10469684436959e-06	6.38580621491686e-06	0.000169877367190264	2.58907002931772e-05	2.39571267134691e-05	3.23181391801298e-05	2.51115668475904e-05
"ko05165"	0.000235013890405586	0.000245745075383321	0.000261602871725183	0.000241634605920653	0.000243568943793057	0.000246370097894117	0.000245691485290548	0.00023686304918614
"ko05166"	4.15282988546925e-05	3.49828784387202e-05	2.5265324033648e-05	0.000180298023765452	5.01100091067541e-05	5.08537745507613e-05	6.27519590651604e-05	5.8863265524167e-05
"ko05167"	1.95897382774168e-05	9.10469684436959e-06	6.38580621491686e-06	0.000169877367190264	2.58907002931772e-05	2.39571267134691e-05	3.23181391801298e-05	2.51115668475904e-05
"ko05168"	1.95897382774168e-05	9.10469684436959e-06	6.38580621491686e-06	0.000169877367190264	2.58907002931772e-05	2.39571267134691e-05	3.23181391801298e-05	2.51115668475904e-05
"ko05200"	0.000533807782265905	0.000529562283410884	0.00047968575611485	0.000973022189174132	0.000558781459053244	0.000599105534709275	0.000628112200669816	0.00061792658324009
"ko05203"	0.000235013890405586	0.000245745075383321	0.000261602871725183	0.000241634605920653	0.000243568943793057	0.000246370097894117	0.000245691485290548	0.00023686304918614
"ko05204"	7.50344540468178e-05	5.2986034236948e-05	3.23872717983399e-05	0.000346436485775644	8.31419723453609e-05	9.9070352899874e-05	0.000103196031617801	8.33857311461235e-05
"ko05205"	0.000220175246074007	0.000224081147308678	0.000237985524930332	0.000238148155634262	0.000227238639162083	0.000226800175132724	0.000225934234118474	0.000222420966477558
"ko05206"	0.000319474164351403	0.000308782946442345	0.000217457290774862	0.000124653976166266	0.000293624069575164	0.000331622277965406	0.00032811204324745	0.000418680610594627
"ko05210"	1.95897382774168e-05	9.10469684436959e-06	6.38580621491686e-06	0.000169877367190264	2.58907002931772e-05	2.39571267134691e-05	3.23181391801298e-05	2.51115668475904e-05
"ko05211"	0.000210877774204556	0.000265826535733427	0.000217544609917384	0.000228485499632224	0.000232325209203458	0.000265183893919848	0.000299839312131384	0.000289085229973018
"ko05215"	0.000234691286804574	0.000213696692415577	0.00022669654297123	0.00021996711704813	0.000226438267812731	0.000215685808102968	0.000209854137565761	0.000223905341571414
"ko05219"	2.62970782912637e-05	3.7059178898642e-05	3.79664054027746e-05	2.76833811815952e-06	2.69930971104897e-05	3.30837934568659e-05	3.73879683792941e-05	2.41033063820479e-05
"ko05220"	0	0	0	0	0	4.25499176260852e-08	0	0
"ko05222"	1.95897382774168e-05	9.10469684436959e-06	6.38580621491686e-06	0.000169877367190264	2.58907002931772e-05	2.39571267134691e-05	3.23181391801298e-05	2.51115668475904e-05
"ko05225"	6.86489829793578e-05	4.09343584175113e-05	2.90587970113188e-05	0.000354692205303514	7.41272817438772e-05	9.42361560553634e-05	8.61006117925404e-05	7.98244448480676e-05
"ko05230"	0.00117990789383092	0.00107182455873972	0.00122474124940666	0.00105286295885403	0.00114559008490127	0.00115324990007739	0.000997446308338896	0.0011374458145259
"ko05231"	5.48983763245891e-05	3.1490082724712e-05	2.93273007349387e-05	0.000200197371081297	6.5266297231657e-05	7.38438687585862e-05	5.7376054481567e-05	7.82518292752879e-05
"ko05322"	0	0	4.43458764924782e-08	0	0	1.87837031041948e-11	0	0
"ko05323"	1.81403394571022e-05	1.312603739031e-05	1.12815909796865e-05	1.11358090846253e-05	1.49631851132581e-05	1.86806455120978e-05	1.30559227367035e-05	3.01539338197375e-05
"ko05340"	0.000243023827846006	0.000187164763786494	0.000199544829819928	0.000249309256348588	0.000221636303771059	0.000219745100860538	0.000185743987923427	0.000220395068242859
"ko05410"	9.28912773955488e-07	6.9607774039523e-07	2.6607525895487e-07	0	8.19828099171089e-07	7.4349653627024e-07	3.53203706886665e-07	1.27377512995024e-06
"ko05414"	9.28912773955488e-07	6.9607774039523e-07	2.6607525895487e-07	0	8.19828099171089e-07	7.4349653627024e-07	3.53203706886665e-07	1.27377512995024e-06
"ko05416"	1.95897382774168e-05	9.10469684436959e-06	6.38580621491686e-06	0.000169877367190264	2.58907002931772e-05	2.39571267134691e-05	3.23181391801298e-05	2.51115668475904e-05
"ko05418"	0.0013303267327443	0.00116787744292093	0.00107037832143651	0.001414623892516	0.00124594006664755	0.00134537399367124	0.00123519776858914	0.00154483588841314
