"","W1","W2","W4","W6","W7","W9","W10","W33","W42","W43","W52","W54","W57","W60","W63","W68","W73","W83","W84","W85","W87","W93","W94","W95","W96","W97","W100","W101","W104","W107","W108","W109","W111","W112","W114","W120","W121","W122","W123","W126","W127","W139","W140","W144","W150","W152","W153","W154","W164","W170","W181","W185","W187","W188","W189","W197","W221","W227","W228","W247","W251","W262","W265","W269","W280","W282","W318"
"W52",0.237963675327399,0.217082771130475,0.292967469160014,0.366607560773001,0.265561097292405,0.240921644063621,0.262856662385228,0.250305406176135,0.222340898551582,0.190668010690788,0,0.327499997695578,0.19684971080411,0.262561006401317,0.243575273607508,0.304332641003654,0.274013046731363,0.227530234608895,0.318374429228093,0.240020003087991,0.280420807676518,0.249229420660944,0.226387387773776,0.297995853254758,0.246610108223016,0.202634161480122,0.307195317242029,0.197337782316244,0.249116721909803,0.20034106716267,0.283259831599146,0.204941420497215,0.236697710099799,0.210691982595756,0.276301824124809,0.253338626995338,0.241061622422178,0.315253457787463,0.303338724911222,0.334928600376833,0.226573213779669,0.231168361271438,0.289842840697868,0.256015599372276,0.29926233347061,0.30734401861331,0.281768975012932,0.275937121440433,0.248019482512161,0.307699000351269,0.309975499790928,0.265595827138116,0.244370132001719,0.298442254081886,0.260400098766909,0.274295772652524,0.22942850616615,0.207960844517203,0.269217902396622,0.262484082267288,0.336118427146925,0.20834031629707,0.223499574639039,0.289775115198641,0.221579724092731,0.249214633078834,0.277912436787052
"W54",0.252891836277638,0.25995940298541,0.300241118842777,0.322380459702319,0.309793310689299,0.326198273593816,0.273857034730944,0.308046293963794,0.238692202840504,0.31362444176573,0.327499997695578,0,0.253686963753177,0.23010681361166,0.292197201299976,0.265144776994511,0.244825490617199,0.231415689884548,0.31991836007478,0.244927831880695,0.24276164887044,0.311210713216732,0.322711173676415,0.338470544856425,0.277487707801038,0.294987006945873,0.314348290890494,0.335580165015348,0.319598134359051,0.286941223644034,0.296395806531036,0.359609444084735,0.266547038052292,0.288615231278378,0.236183846826965,0.308569206695725,0.268524115766324,0.251764357340233,0.289750176501075,0.368624213833877,0.341649487483269,0.30470131413229,0.293979172147496,0.295007239196466,0.263173092064904,0.304795139152809,0.351260432435668,0.257640166789126,0.266806398528693,0.363340507964151,0.311710579447663,0.338144657590263,0.308126521290431,0.274203165697074,0.330613143600226,0.298154351433287,0.3174604748131,0.287349333615208,0.261637588034946,0.396503562021596,0.408350550943574,0.298480788464235,0.278451224009077,0.30971211850194,0.299146874224449,0.275908919211841,0.31143220959145
"W57",0.293620701661225,0.187476767452164,0.29848496580209,0.279477155716154,0.288509962352707,0.280890328770991,0.295059593574523,0.218771906096984,0.252164327222491,0.234121124195175,0.19684971080411,0.253686963753177,0,0.253667371403372,0.25797177366193,0.308356715767998,0.256387198990729,0.262271904132078,0.331362811323187,0.23756121855992,0.238247951629196,0.266815611991706,0.239026462203587,0.308245890245269,0.277345185653472,0.241477958076411,0.256202642672966,0.254395784177592,0.297372250201238,0.188278892765311,0.290830866495504,0.281876411854158,0.298147622794601,0.188973847906706,0.271957839685424,0.283688832781837,0.307312698250191,0.330964658271148,0.272393751299029,0.311797537472906,0.260316233181321,0.292398162095804,0.291329010179938,0.317460117679066,0.305444656989572,0.352446392498528,0.325635460659104,0.294196625812384,0.280207713580437,0.377693532334553,0.325296241781998,0.317276665764873,0.301682727936773,0.356903032017223,0.281922923055869,0.274828811557952,0.302142249517917,0.280653410296181,0.312385428509843,0.31077113989363,0.347849757476172,0.267469778706575,0.248071181366961,0.276062801647206,0.230231366941123,0.243065031897743,0.218821328949533
"W60",0.252317612665186,0.215928472999434,0.21636226428201,0.421516045721358,0.219082798908814,0.223074823127262,0.186739257787357,0.264356179356731,0.151714903796734,0.258348021860376,0.262561006401317,0.23010681361166,0.253667371403372,0,0.171483061440111,0.161307307434954,0.212553069460974,0.20047971977555,0.236327419790692,0.257807556724053,0.273431719237099,0.206484166314067,0.292021840902307,0.387545308787901,0.230495016289252,0.268145052083376,0.24127709260068,0.286284717624633,0.17533712473494,0.208363060006594,0.340452903787425,0.300265864076245,0.316999328319462,0.26958524925375,0.259500332756223,0.280420904483161,0.211447235720068,0.222918231690195,0.1969343935009,0.333368162331193,0.306837709520557,0.342091541310723,0.225044234098428,0.196081878514159,0.220070384441529,0.19826642694666,0.206141102535607,0.199352493116109,0.286790365429465,0.244262093430437,0.234560466144496,0.176342069003894,0.198016450067455,0.228561623560981,0.200378495097562,0.171938846870723,0.322293651449075,0.274535443963686,0.24326721633647,0.392075412982546,0.428295655226546,0.217249934821286,0.244712000077241,0.355437403671458,0.308446069781827,0.224262105387917,0.29912922583172
"W63",0.200895197444199,0.236729549019887,0.265460719427945,0.385394839498546,0.257355252511198,0.241939506928007,0.223803131201092,0.196884680796463,0.146801512104626,0.260322435609065,0.243575273607508,0.292197201299976,0.25797177366193,0.171483061440111,0,0.241207765319544,0.202780050373728,0.195686295567483,0.222400508244866,0.268818581847863,0.279093523932228,0.226438899818604,0.28488801775508,0.368987255244486,0.226488627494679,0.317978400068022,0.296347364447313,0.304224482657602,0.221449648450418,0.265789474912653,0.333210603783527,0.291463475240424,0.27408479662513,0.253695002746411,0.192203139641312,0.279878238739481,0.191482982807622,0.211243821766219,0.272315484642473,0.359806032330777,0.29065844703574,0.316819923312688,0.193061321575707,0.233447885471568,0.236699546306011,0.275924706420956,0.238982445994242,0.169667173446192,0.255010244442168,0.274002391954369,0.191522515125805,0.192056584046812,0.225966453110873,0.252720344524725,0.176370538010783,0.193462608178134,0.238222385457377,0.303690057284882,0.196347394376491,0.406907302409222,0.435993673465993,0.221709908013457,0.210348690782839,0.342463660516471,0.326731775348945,0.265588411572835,0.331676143467887
"W68",0.267973830741422,0.30109764856173,0.267280726241872,0.425799504417589,0.220707503624859,0.203414080064628,0.219570230877222,0.309680136129732,0.222793919056684,0.293641516916656,0.304332641003654,0.265144776994511,0.308356715767998,0.161307307434954,0.241207765319544,0,0.221371221530298,0.27133204386085,0.218232410890915,0.276701228487089,0.252118469231789,0.243988647574454,0.312127696972976,0.341480887496481,0.205665025139057,0.311942956649801,0.247951579154193,0.27539551882585,0.194605156189405,0.262413652399317,0.304077683163762,0.272880035707461,0.310384583749716,0.328042344223992,0.317690404262101,0.29529655716067,0.271458122963407,0.225300403138886,0.199329955752803,0.323003721896708,0.341755539991243,0.337635084093984,0.213704823086174,0.19739376536502,0.18087412726543,0.230488914169109,0.227828146565618,0.247167611165788,0.289706804207372,0.246045281307649,0.210013288685697,0.198169182448805,0.198202217655879,0.203817316404187,0.218036673901478,0.220483034625643,0.293871968429488,0.272775052243719,0.262659081444432,0.417206875334397,0.41290081894383,0.233253445008134,0.318279512013218,0.388015236341309,0.315693712895262,0.234103569354181,0.285637398950236
"W73",0.259825434380569,0.291918390922685,0.258016199524913,0.37633940337946,0.278424645836039,0.28424717096701,0.271994325400788,0.221125687043513,0.218845796941209,0.287466872850418,0.274013046731363,0.244825490617199,0.256387198990729,0.212553069460974,0.202780050373728,0.221371221530298,0,0.259481552396933,0.245825724484674,0.201215362654458,0.242562023959348,0.333837617394344,0.290407635869353,0.342425239004381,0.19325919160921,0.270391924448432,0.25896919666911,0.300736267308339,0.202918319622863,0.238827510017881,0.277522276426965,0.303900126887815,0.249300175817893,0.243184938985178,0.247315917704895,0.263206669693791,0.272487658044761,0.229021904628301,0.266682898570867,0.36660366917915,0.332020441317051,0.260702811857702,0.273237028023868,0.260910030002534,0.260711883128284,0.305209915019064,0.321453891513486,0.237829998300735,0.179715861378902,0.322534150910413,0.253006396500189,0.278579219082139,0.280215633122887,0.275651471103811,0.278119192334238,0.282779519859981,0.261680931597026,0.287519165878975,0.297454705298972,0.422172372047966,0.467699511963913,0.280111486760769,0.316852725084586,0.305950353499969,0.343842820056122,0.319793896640011,0.302778883102388
"W83",0.196686088258181,0.215844225092058,0.269417019009386,0.33525875166793,0.263356125151066,0.268961495389802,0.201714770814751,0.202548785639176,0.107204691956516,0.281124439221166,0.227530234608895,0.231415689884548,0.262271904132078,0.20047971977555,0.195686295567483,0.27133204386085,0.259481552396933,0,0.310936213798362,0.213387178527409,0.286690346617197,0.238216984876296,0.28017119593802,0.361500745681249,0.268521954623181,0.328830400497021,0.289331455329415,0.313669729004601,0.274391755988059,0.304341083412334,0.32460682474327,0.310912207786085,0.203350806800727,0.26122848739121,0.126739414663283,0.329078351192818,0.132195643528651,0.240426245445209,0.32163318468604,0.369433873504107,0.28519164998069,0.268644384293154,0.236185788985176,0.246590645998158,0.221194784771811,0.267982720648778,0.261643091396589,0.172401810719461,0.222909729493328,0.28662912493473,0.232779676674218,0.224129947694722,0.233421514761235,0.209938119338066,0.248956032899386,0.216015410964373,0.275278532136343,0.207863702281525,0.178070577581349,0.38498145693807,0.423863598210229,0.201755346024387,0.193697292437441,0.326879931874322,0.277561581901198,0.211249456519959,0.322305133517079
"W84",0.295282605355734,0.319798099458394,0.315247002168701,0.426212884976458,0.313173466904838,0.282891302567971,0.278917690342012,0.291358439723095,0.274903813156474,0.282483877553183,0.318374429228093,0.31991836007478,0.331362811323187,0.236327419790692,0.222400508244866,0.218232410890915,0.245825724484674,0.310936213798362,0,0.321841909634101,0.299127292351042,0.349979733896613,0.366272782038413,0.401332135612493,0.269211231831797,0.352380733903009,0.32347057160288,0.346240022247725,0.239120348437114,0.246034130840248,0.301161846720485,0.332495770261967,0.333152093073903,0.298305433957681,0.33691087082514,0.259516826730608,0.326586787649201,0.239459326777928,0.190662459614001,0.380327610460837,0.334430428487698,0.360041316666255,0.288989671400491,0.273241510644915,0.242012151172642,0.289848773973059,0.300945905045337,0.301987943652204,0.327385867586834,0.330758422666504,0.283262691317381,0.291914051224232,0.295096383675402,0.298239995665746,0.287155200269965,0.294897468694906,0.314675909675349,0.368242283046892,0.311755117677191,0.400104556884071,0.464968529390805,0.319463229276696,0.354421481781495,0.384950373850174,0.401205154360977,0.355179379795993,0.391835792543844
"W85",0.290617658893912,0.286729955774799,0.312197056105083,0.298698879147438,0.331018069054467,0.322946884947059,0.329897615031146,0.18521208860911,0.194908595399018,0.275714142435496,0.240020003087991,0.244927831880695,0.23756121855992,0.257807556724053,0.268818581847863,0.276701228487089,0.201215362654458,0.213387178527409,0.321841909634101,0,0.270187301055193,0.359546071856366,0.332254998612944,0.376965756198382,0.254805508414651,0.307339214735426,0.280515883986497,0.346540658162204,0.299329523773878,0.272884490968415,0.305631366272813,0.348637681472427,0.207816124215067,0.311488746781041,0.213838080686604,0.303435032115167,0.216181404930917,0.314998941237895,0.319659356174821,0.398888013724409,0.352291916369261,0.165022008988488,0.310583343875842,0.287714697286936,0.297016831890229,0.318570787707924,0.353454113018299,0.257401329828567,0.197027470517771,0.378414842503575,0.313501073063652,0.331424308256395,0.306168921810849,0.273092309780966,0.320743632082343,0.320891701816049,0.243159121170133,0.305231058128824,0.318473868294467,0.380239193961567,0.399004628611252,0.302175993868461,0.282704087286558,0.289374924220138,0.2867447708756,0.287680109502284,0.283288364302011
"W87",0.27478257595154,0.24012285807064,0.348762297766543,0.385810669980385,0.305831178546232,0.296401368221655,0.274934154136971,0.341764309654576,0.293078281764267,0.336798543775884,0.280420807676518,0.24276164887044,0.238247951629196,0.273431719237099,0.279093523932228,0.252118469231789,0.242562023959348,0.286690346617197,0.299127292351042,0.270187301055193,0,0.266129012734589,0.211393294821634,0.266824037790991,0.146965983575882,0.236671491495661,0.239442448460578,0.247068522772533,0.228801439457781,0.213944236891806,0.229978944496051,0.25562511747935,0.334293598744493,0.239939538226049,0.299877932646349,0.233948705569057,0.328247671041051,0.236645768975273,0.296647470691373,0.271916528133001,0.299749986035033,0.322814571026896,0.304379828874931,0.27631605122585,0.24674516234997,0.325759274630824,0.347031363512516,0.306527489616037,0.270779986559947,0.400242657983462,0.303898195618724,0.326392138793453,0.315025900640685,0.308623838328156,0.327172175748838,0.290612268019987,0.350324206587304,0.265416238968741,0.277852718593249,0.383267433982134,0.376028423263464,0.27831283516647,0.311611140242659,0.307052065993728,0.277856774857797,0.277468406741863,0.267407032109593
"W93",0.211804330716955,0.179224067855965,0.264444361098343,0.420820081276499,0.217811879442803,0.196622826231325,0.167192252198173,0.345352670924635,0.256530881746502,0.271450781144654,0.249229420660944,0.311210713216732,0.266815611991706,0.206484166314067,0.226438899818604,0.243988647574454,0.333837617394344,0.238216984876296,0.349979733896613,0.359546071856366,0.266129012734589,0,0.208556495867299,0.321775709346884,0.232328434170486,0.262357502240475,0.23534525958198,0.213207724140653,0.205271866829129,0.273022201695831,0.337968359834378,0.219476148343165,0.365433582919735,0.28326100294354,0.259624134313846,0.349016219308351,0.25705366976584,0.231178423667903,0.289306626197461,0.264406562176645,0.252262913502954,0.382928852380556,0.218094007448563,0.201549678638633,0.223244624838803,0.233633703051778,0.197205683794615,0.21265319040768,0.344222662725612,0.256322829649745,0.234795012317534,0.158606785450092,0.188993745892166,0.225248429396745,0.172643322966426,0.171637882656731,0.321195350013187,0.220256906225795,0.17192142992571,0.37263175474185,0.352649079886675,0.156768438586079,0.1886712940925,0.351505701292842,0.222559408041318,0.179945299615588,0.233154737043152
"W94",0.271088329790069,0.234115635489886,0.359883226994425,0.385559813533246,0.238376433157441,0.261166382081905,0.241780096122172,0.338594026820853,0.267594116656488,0.265609346420522,0.226387387773776,0.322711173676415,0.239026462203587,0.292021840902307,0.28488801775508,0.312127696972976,0.290407635869353,0.28017119593802,0.366272782038413,0.332254998612944,0.211393294821634,0.208556495867299,0,0.263252101401258,0.175281149439124,0.226855136455909,0.181588000033725,0.18293879217498,0.231655613465119,0.240011653330405,0.227862229331943,0.186924612012689,0.332823491257929,0.160282085216494,0.277271968538961,0.278084438004919,0.318773326346687,0.292530314975606,0.308686722866674,0.295938021892972,0.22298874635638,0.34677451963717,0.26420662986318,0.267377585508561,0.293537258686816,0.314435515631175,0.294863538679308,0.297836077028799,0.327685420332601,0.330884060037454,0.295439082559582,0.273912337589781,0.278323854951757,0.328353856272988,0.280151679269572,0.242925932973226,0.318395537068138,0.225608010957342,0.276293347708819,0.353402587782047,0.346669055435972,0.217983848055145,0.229371818258454,0.277968465887503,0.26302833558697,0.251320143981796,0.230878076093476
"W95",0.363508155393055,0.303511837979093,0.409430856647817,0.345300139294797,0.330547716030817,0.310012046725967,0.336506912773858,0.359527498520424,0.348473673197521,0.367211722023605,0.297995853254758,0.338470544856425,0.308245890245269,0.387545308787901,0.368987255244486,0.341480887496481,0.342425239004381,0.361500745681249,0.401332135612493,0.376965756198382,0.266824037790991,0.321775709346884,0.263252101401258,0,0.26795785217144,0.30869146411698,0.326369841219715,0.244923282295408,0.353369674619676,0.317866088138592,0.204183441969488,0.226553422554694,0.363447906435757,0.281181915982902,0.365839849279098,0.274482757721555,0.380980070378643,0.29373254273212,0.365476349604997,0.360881707255268,0.349616277022706,0.34550931347991,0.357354570005026,0.345532939879069,0.336715470970235,0.401623387695382,0.379186397731609,0.385758228185209,0.346658219509556,0.405525165881212,0.388107286480101,0.35885823689822,0.355989517087078,0.376634393552506,0.349709503137115,0.376909943436115,0.320529427620451,0.299365255321942,0.347004946570788,0.367742841207587,0.343429716245767,0.334378898129743,0.382459828946076,0.40637379908342,0.289850182646563,0.338559769333873,0.335294347398416
"W96",0.256519284518687,0.27893467565501,0.299162125530343,0.413948204661253,0.240277174033574,0.234385073865395,0.2455563578736,0.299951302275886,0.233525139402867,0.297208227074487,0.246610108223016,0.277487707801038,0.277345185653472,0.230495016289252,0.226488627494679,0.205665025139057,0.19325919160921,0.268521954623181,0.269211231831797,0.254805508414651,0.146965983575882,0.232328434170486,0.175281149439124,0.26795785217144,0,0.226480198074313,0.194297641346607,0.225843688063643,0.159678553334721,0.197616276819655,0.157928035190031,0.20770011562599,0.301444700079719,0.225911112780315,0.277998196916924,0.229805598505045,0.278854297118586,0.183184766955323,0.26578055053563,0.323074375112293,0.301692522589708,0.299620754352331,0.241902364800835,0.218702333940871,0.235949668647075,0.276017406955941,0.27239476973366,0.277643000382255,0.230452607407268,0.33107327431776,0.266886571322767,0.243056413208796,0.251325797551403,0.251490208537211,0.268634988690239,0.237903394468735,0.311621098780465,0.233241463756063,0.262023039983157,0.41092997641831,0.400678555294946,0.244027687002388,0.280937303202657,0.322430946121325,0.268976135043828,0.285953512120483,0.270124201913085
