"Taxa"	"W1"	"W2"	"W4"	"W6"	"W7"	"W9"	"W10"	"W33"	"W42"	"W43"	"W52"	"W54"	"W57"	"W60"	"W63"	"W68"	"W73"	"W83"	"W84"	"W85"	"W87"	"W93"	"W94"	"W95"	"W96"	"W97"	"W100"	"W101"	"W104"	"W107"	"W108"	"W109"	"W111"	"W112"	"W114"	"W120"	"W121"	"W122"	"W123"	"W126"	"W127"	"W139"	"W140"	"W144"	"W150"	"W152"	"W153"	"W154"	"W164"	"W170"	"W181"	"W185"	"W187"	"W188"	"W189"	"W197"	"W221"	"W227"	"W228"	"W247"	"W251"	"W262"	"W265"	"W269"	"W280"	"W282"	"W318"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena contorta"	0.00257142857142857	0.001	0.002	0	0.002	0.00157142857142857	0.00942857142857143	0.000428571428571429	0.000714285714285714	0.00114285714285714	0.001	0.00128571428571429	0.000428571428571429	0.00128571428571429	0.000714285714285714	0.00228571428571429	0.000714285714285714	0.000714285714285714	0.00214285714285714	0.00114285714285714	0.000285714285714286	0.004	0.00185714285714286	0.000571428571428571	0.00114285714285714	0.00157142857142857	0.00185714285714286	0.000714285714285714	0.004	0.00257142857142857	0.000857142857142857	0.00228571428571429	0.000571428571428571	0.00142857142857143	0.00157142857142857	0.000428571428571429	0.00185714285714286	0.00228571428571429	0.003	0.00185714285714286	0.00114285714285714	0.000857142857142857	0.00228571428571429	0.00314285714285714	0.00471428571428571	0.0131428571428571	0.00871428571428571	0.000571428571428571	0.000142857142857143	0.00785714285714286	0.00542857142857143	0.00614285714285714	0.00357142857142857	0.00285714285714286	0.00128571428571429	0.00328571428571429	0.000857142857142857	0.00185714285714286	0.00214285714285714	0.000142857142857143	0	0.00157142857142857	0.000857142857142857	0.00157142857142857	0.000714285714285714	0.00171428571428571	0.000857142857142857
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster bolteae"	0.005	0.001	0.001	0.000285714285714286	0.00185714285714286	0.00228571428571429	0.00585714285714286	0.002	0.003	0.000571428571428571	0.00114285714285714	0.002	0.000428571428571429	0.00314285714285714	0.00142857142857143	0.00114285714285714	0.000714285714285714	0.00371428571428571	0.000714285714285714	0.00342857142857143	0.000428571428571429	0.00171428571428571	0.000857142857142857	0.000285714285714286	0.000428571428571429	0.000142857142857143	0.001	0.000714285714285714	0.00142857142857143	0.000285714285714286	0.000428571428571429	0.00114285714285714	0.00142857142857143	0.000714285714285714	0.00671428571428571	0.000285714285714286	0.00342857142857143	0.00114285714285714	0.00114285714285714	0.003	0.000428571428571429	0.00171428571428571	0.00371428571428571	0.00328571428571429	0.00314285714285714	0.00342857142857143	0.00614285714285714	0.00114285714285714	0.002	0.00814285714285714	0.00514285714285714	0.00342857142857143	0.005	0.00242857142857143	0.00285714285714286	0.00342857142857143	0.000857142857142857	0.000714285714285714	0.00285714285714286	0.000142857142857143	0.000571428571428571	0.00385714285714286	0.00442857142857143	0.00114285714285714	0.000571428571428571	0.00228571428571429	0.00185714285714286
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium indicum"	0.00214285714285714	0.00128571428571429	0.00185714285714286	0.000142857142857143	0.002	0.00385714285714286	0.011	0.000428571428571429	0.000571428571428571	0.000571428571428571	0.001	0.000714285714285714	0.000428571428571429	0.00142857142857143	0.001	0.00142857142857143	0.00114285714285714	0.00114285714285714	0.00242857142857143	0	0.00114285714285714	0.00385714285714286	0.00185714285714286	0.000142857142857143	0.00142857142857143	0.001	0.00128571428571429	0.00214285714285714	0.00271428571428571	0.00271428571428571	0.000714285714285714	0.002	0.000428571428571429	0.000857142857142857	0.000714285714285714	0.000857142857142857	0.000428571428571429	0.00128571428571429	0.00228571428571429	0.000857142857142857	0.000428571428571429	0.001	0.00271428571428571	0.003	0.00428571428571429	0.0138571428571429	0.00985714285714286	0.000571428571428571	0.000142857142857143	0.0102857142857143	0.00414285714285714	0.006	0.00342857142857143	0.00285714285714286	0.00185714285714286	0.002	0.000714285714285714	0.001	0.00157142857142857	0.000142857142857143	0	0.00171428571428571	0.00157142857142857	0.001	0.00114285714285714	0.002	0.000857142857142857
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella flexneri"	0.000142857142857143	0.000428571428571429	0.000142857142857143	0.00157142857142857	0	0	0	0.000571428571428571	0	0.00171428571428571	0	0.000714285714285714	0	0.00657142857142857	0.000142857142857143	0	0	0.00142857142857143	0	0	0	0.000142857142857143	0	0	0	0	0	0	0.000142857142857143	0	0	0	0.00671428571428571	0	0.000285714285714286	0	0.0587142857142857	0	0	0	0.0241428571428571	0.000285714285714286	0	0	0.000142857142857143	0.000142857142857143	0	0.000285714285714286	0	0	0	0	0	0.008	0.000285714285714286	0.000285714285714286	0	0.000285714285714286	0.000571428571428571	0.00342857142857143	0.00814285714285714	0	0.0147142857142857	0	0	0	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Providencia|s__Providencia rettgeri"	0.000142857142857143	0.000285714285714286	0	0	0	0	0	0	0	0	0.000142857142857143	0	0.000428571428571429	0	0.00242857142857143	0	0.000142857142857143	0	0	0.000857142857142857	0.00128571428571429	0.0108571428571429	0.00285714285714286	0.000142857142857143	0	0.000142857142857143	0.000142857142857143	0.000857142857142857	0	0	0	0	0	0	0.001	0	0.0184285714285714	0	0.00485714285714286	0.000142857142857143	0.0337142857142857	0	0.0127142857142857	0	0.000142857142857143	0	0	0.0221428571428571	0	0	0	0	0	0.000571428571428571	0	0.00171428571428571	0	0	0.000714285714285714	0	0.0131428571428571	0	0.00657142857142857	0	0	0	0.000428571428571429
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinatimonas|s__Succinatimonas hippei"	0.00642857142857143	0.00214285714285714	0.00228571428571429	0.000142857142857143	0.000285714285714286	0.00314285714285714	0.00214285714285714	0.00128571428571429	0.00285714285714286	0.003	0.00314285714285714	0.00171428571428571	0.00185714285714286	0.00128571428571429	0.001	0.00257142857142857	0.000571428571428571	0.00157142857142857	0.001	0.00428571428571429	0.000857142857142857	0.00171428571428571	0.00128571428571429	0.00114285714285714	0.00142857142857143	0.00185714285714286	0.00128571428571429	0.000857142857142857	0.000857142857142857	0.000571428571428571	0.000857142857142857	0.000142857142857143	0.000857142857142857	0.003	0.00371428571428571	0.000428571428571429	0.00357142857142857	0.000428571428571429	0.00285714285714286	0	0.001	0.00142857142857143	0.00571428571428571	0.00171428571428571	0.00228571428571429	0.00142857142857143	0.00242857142857143	0.00228571428571429	0.00114285714285714	0.00342857142857143	0.00228571428571429	0.00142857142857143	0.00242857142857143	0.00314285714285714	0.002	0.00128571428571429	0.00185714285714286	0.005	0.00771428571428571	0.000142857142857143	0.000285714285714286	0.00471428571428571	0.00357142857142857	0.001	0.000428571428571429	0.00214285714285714	0.00185714285714286
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia fergusonii"	0.000142857142857143	0.000285714285714286	0.000285714285714286	0.00157142857142857	0.000142857142857143	0	0.000142857142857143	0.000714285714285714	0	0.00114285714285714	0	0.001	0	0.00642857142857143	0	0	0	0.000428571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009	0	0	0	0.0497142857142857	0	0	0	0.025	0.000714285714285714	0	0	0.000142857142857143	0.000285714285714286	0	0	0	0.000428571428571429	0	0	0	0.004	0.000285714285714286	0.000285714285714286	0	0.000142857142857143	0	0.00371428571428571	0.00942857142857143	0	0.0148571428571429	0	0	0.000142857142857143	0
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera paucivorans"	0.00285714285714286	0.00171428571428571	0.000571428571428571	0.00128571428571429	0.00128571428571429	0.00185714285714286	0.00228571428571429	0.001	0.00185714285714286	0.00242857142857143	0.00242857142857143	0.00285714285714286	0.00342857142857143	0.00142857142857143	0.00214285714285714	0.00157142857142857	0.00185714285714286	0.000428571428571429	0.00171428571428571	0.000857142857142857	0.00242857142857143	0.000428571428571429	0.000857142857142857	0.00185714285714286	0.00114285714285714	0.00142857142857143	0.00171428571428571	0.00114285714285714	0.00171428571428571	0.00114285714285714	0.002	0.00157142857142857	0.00114285714285714	0.001	0.000428571428571429	0.001	0.000285714285714286	0.00285714285714286	0.000857142857142857	0.000857142857142857	0.000714285714285714	0.00314285714285714	0.00114285714285714	0.00428571428571429	0.00328571428571429	0.000285714285714286	0.000714285714285714	0.000857142857142857	0.00114285714285714	0	0.00114285714285714	0.00185714285714286	0.00171428571428571	0.000571428571428571	0.00114285714285714	0.00142857142857143	0.00242857142857143	0.00271428571428571	0.00242857142857143	0.000285714285714286	0	0.004	0.005	0.005	0.00471428571428571	0.00228571428571429	0.00328571428571429
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella baroniae"	0.00171428571428571	0.00185714285714286	0.00142857142857143	0.001	0.000857142857142857	0.00185714285714286	0.00128571428571429	0.00214285714285714	0.00371428571428571	0.00142857142857143	0.002	0.00157142857142857	0.00128571428571429	0.00157142857142857	0.000571428571428571	0.002	0.00171428571428571	0.00514285714285714	0.00114285714285714	0.00528571428571429	0.00328571428571429	0.00157142857142857	0.00128571428571429	0.00157142857142857	0.00114285714285714	0.00128571428571429	0.00171428571428571	0.00157142857142857	0.00114285714285714	0.001	0.00157142857142857	0.00157142857142857	0.00271428571428571	0.00142857142857143	0.00242857142857143	0.00128571428571429	0.00314285714285714	0.00185714285714286	0.001	0.00171428571428571	0.000571428571428571	0.00271428571428571	0.00285714285714286	0.00114285714285714	0.001	0.000571428571428571	0.00128571428571429	0.00257142857142857	0.005	0.000857142857142857	0.00114285714285714	0.000857142857142857	0.002	0.00357142857142857	0.001	0.00128571428571429	0.00228571428571429	0.00228571428571429	0.00285714285714286	0	0	0.000857142857142857	0.00114285714285714	0.000571428571428571	0.000857142857142857	0.00171428571428571	0.00185714285714286
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium asaccharolyticum"	0.00242857142857143	0.00242857142857143	0.00171428571428571	0.000428571428571429	0.00285714285714286	0.00185714285714286	0.002	0.000857142857142857	0.001	0.00257142857142857	0.00242857142857143	0.00314285714285714	0.00171428571428571	0.001	0.000714285714285714	0.00257142857142857	0.00114285714285714	0.00242857142857143	0.000571428571428571	0.00114285714285714	0.00128571428571429	0.00214285714285714	0.000714285714285714	0.000714285714285714	0.000857142857142857	0.001	0.00128571428571429	0.000714285714285714	0.00228571428571429	0.00128571428571429	0.000714285714285714	0.00171428571428571	0.001	0.000714285714285714	0.00157142857142857	0.000428571428571429	0.00285714285714286	0.00128571428571429	0.001	0.00257142857142857	0.000428571428571429	0.00171428571428571	0.00114285714285714	0.002	0.00171428571428571	0.00228571428571429	0.00785714285714286	0.000857142857142857	0.001	0.00285714285714286	0.00328571428571429	0.00385714285714286	0.003	0.00114285714285714	0.00214285714285714	0.00128571428571429	0.00142857142857143	0.00185714285714286	0.00257142857142857	0.000714285714285714	0	0.00357142857142857	0.00214285714285714	0.00228571428571429	0.000714285714285714	0.00228571428571429	0.00128571428571429
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter faecalis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Prolinoborus|s__Prolinoborus fasciculus"	0.000428571428571429	0	0.007	0.000714285714285714	0.000142857142857143	0	0	0	0	0	0	0.00114285714285714	0	0	0	0	0	0.000285714285714286	0	0	0	0.000285714285714286	0	0	0	0.000142857142857143	0	0	0	0	0	0	0.00171428571428571	0	0	0	0.00142857142857143	0.000142857142857143	0	0.0365714285714286	0.0247142857142857	0	0	0	0	0	0	0	0.000142857142857143	0	0	0	0	0.000285714285714286	0	0	0	0.000714285714285714	0.000142857142857143	0.0354285714285714	0.001	0	0.000142857142857143	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Cellulosilyticum|s__Cellulosilyticum lentocellum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000285714285714286	0	0	0.000142857142857143	0	0	0.0987142857142857	0.00528571428571429	0	0	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__|g__Intestinimonas|s__Intestinimonas gabonensis"	0.00242857142857143	0.000285714285714286	0.00114285714285714	0	0.000428571428571429	0.00142857142857143	0.00271428571428571	0	0.000285714285714286	0	0	0.00185714285714286	0	0.000857142857142857	0.000714285714285714	0.000285714285714286	0.000285714285714286	0.00142857142857143	0.001	0.00114285714285714	0.000142857142857143	0.00271428571428571	0	0	0.000142857142857143	0	0	0	0	0	0	0	0.000857142857142857	0	0.00457142857142857	0	0.00114285714285714	0.001	0.000142857142857143	0	0	0	0.00928571428571429	0.00142857142857143	0.00342857142857143	0.00228571428571429	0.00557142857142857	0.000571428571428571	0	0.00942857142857143	0.00485714285714286	0.00271428571428571	0.006	0.00471428571428571	0.00471428571428571	0.0104285714285714	0.000142857142857143	0.000857142857142857	0.00242857142857143	0	0	0.00314285714285714	0.00185714285714286	0	0.000428571428571429	0.000142857142857143	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium urinimassiliense"	0.00171428571428571	0.000857142857142857	0.000857142857142857	0.000571428571428571	0.000428571428571429	0.000857142857142857	0.00142857142857143	0.00171428571428571	0.00157142857142857	0.000714285714285714	0.00114285714285714	0.000571428571428571	0.000285714285714286	0.000571428571428571	0.000857142857142857	0.00185714285714286	0.000714285714285714	0.00342857142857143	0.000571428571428571	0.00171428571428571	0.000428571428571429	0.000428571428571429	0.000285714285714286	0.000428571428571429	0.000714285714285714	0.000714285714285714	0.000571428571428571	0.000857142857142857	0.000571428571428571	0.000428571428571429	0.000428571428571429	0.00114285714285714	0.00371428571428571	0.000857142857142857	0.00385714285714286	0.000714285714285714	0.00457142857142857	0.001	0.000714285714285714	0.00157142857142857	0.000285714285714286	0.00228571428571429	0.003	0.002	0.00185714285714286	0.000857142857142857	0.00157142857142857	0.00128571428571429	0.00185714285714286	0.00142857142857143	0.00157142857142857	0.00157142857142857	0.003	0.00114285714285714	0.00185714285714286	0.00142857142857143	0.000714285714285714	0.000857142857142857	0.00114285714285714	0.000428571428571429	0.000714285714285714	0.00171428571428571	0.00142857142857143	0.00157142857142857	0.00428571428571429	0.00414285714285714	0.00142857142857143
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella vaginalis"	0.001	0.000571428571428571	0.001	0.000571428571428571	0.00257142857142857	0.000142857142857143	0.003	0.000142857142857143	0.00285714285714286	0.000857142857142857	0.000571428571428571	0.000142857142857143	0.000857142857142857	0.00114285714285714	0.003	0	0.00114285714285714	0.000714285714285714	0.000857142857142857	0.000714285714285714	0.000857142857142857	0.00228571428571429	0.000428571428571429	0.00114285714285714	0.000857142857142857	0.000428571428571429	0.001	0.000857142857142857	0.000285714285714286	0.000857142857142857	0.00257142857142857	0.000428571428571429	0.000428571428571429	0.000142857142857143	0.000142857142857143	0.00142857142857143	0.000714285714285714	0.00428571428571429	0.000571428571428571	0.00128571428571429	0.00114285714285714	0.000571428571428571	0.00185714285714286	0.00142857142857143	0.00614285714285714	0.00142857142857143	0.00157142857142857	0.000857142857142857	0.000285714285714286	0.00157142857142857	0.00414285714285714	0.0117142857142857	0.000714285714285714	0.000285714285714286	0.00142857142857143	0.000285714285714286	0.000714285714285714	0.000142857142857143	0.000142857142857143	0.000142857142857143	0.000142857142857143	0.000285714285714286	0.00314285714285714	0.000428571428571429	0.000714285714285714	0.000428571428571429	0.00185714285714286
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium phoceensis"	0.000571428571428571	0	0.000285714285714286	0	0	0.000285714285714286	0.000714285714285714	0	0.000428571428571429	0	0	0.00114285714285714	0.000142857142857143	0.001	0.00114285714285714	0.000142857142857143	0.000428571428571429	0.000571428571428571	0.000857142857142857	0.000714285714285714	0	0.00557142857142857	0	0	0	0	0	0	0	0	0	0	0.000142857142857143	0	0.00157142857142857	0	0.00414285714285714	0.00114285714285714	0.000285714285714286	0	0	0	0.00585714285714286	0.00285714285714286	0.00314285714285714	0.003	0.00628571428571429	0.000428571428571429	0	0.003	0.004	0.00314285714285714	0.005	0.00257142857142857	0.00228571428571429	0.00257142857142857	0.000142857142857143	0.001	0.00671428571428571	0	0	0.00385714285714286	0.00242857142857143	0	0.000714285714285714	0.00157142857142857	0.000714285714285714
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter freundii"	0.000285714285714286	0.000142857142857143	0	0	0	0	0.000142857142857143	0	0.000142857142857143	0	0.000142857142857143	0	0.000142857142857143	0.000142857142857143	0	0	0	0	0	0.000142857142857143	0	0.0432857142857143	0	0	0	0	0.000142857142857143	0.000142857142857143	0	0	0	0	0	0	0	0.000142857142857143	0	0	0	0	0.000857142857142857	0	0	0	0.000142857142857143	0	0	0	0	0	0	0	0.00171428571428571	0	0	0.000142857142857143	0	0	0	0	0.0315714285714286	0	0	0	0	0.00114285714285714	0.002
"k__Bacteria|p__Tenericutes|c__Mollicutes|o__Anaeroplasmatales|f__Anaeroplasmataceae|g__Asteroleplasma|s__Asteroleplasma anaerobium"	0.00114285714285714	0.000142857142857143	0	0.000857142857142857	0.00385714285714286	0.000285714285714286	0.00428571428571429	0.00171428571428571	0.000714285714285714	0.000142857142857143	0.000142857142857143	0.000285714285714286	0.00228571428571429	0.00114285714285714	0.00471428571428571	0.000142857142857143	0.00657142857142857	0.000428571428571429	0.000571428571428571	0.000857142857142857	0.00214285714285714	0.00128571428571429	0.00357142857142857	0.002	0.00214285714285714	0.00228571428571429	0.00114285714285714	0.00414285714285714	0.000142857142857143	0.00142857142857143	0.000142857142857143	0.000285714285714286	0.00185714285714286	0.00214285714285714	0.00114285714285714	0.000714285714285714	0.000285714285714286	0.000285714285714286	0.00142857142857143	0	0.000285714285714286	0.000428571428571429	0.000142857142857143	0.000428571428571429	0.000142857142857143	0.000714285714285714	0	0.00185714285714286	0.000428571428571429	0	0.000142857142857143	0.001	0.000142857142857143	0.000142857142857143	0.000285714285714286	0.000428571428571429	0.00371428571428571	0.000857142857142857	0.000714285714285714	0.000142857142857143	0	0.000714285714285714	0.000714285714285714	0.000857142857142857	0.000285714285714286	0.000857142857142857	0.000428571428571429
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Metaprevotella|s__Metaprevotella massiliensis"	0.00142857142857143	0.000714285714285714	0.001	0.000571428571428571	0.000428571428571429	0.000714285714285714	0.000428571428571429	0.000714285714285714	0.00285714285714286	0.000714285714285714	0.00157142857142857	0.001	0.00114285714285714	0.000714285714285714	0.000428571428571429	0.00142857142857143	0.00185714285714286	0.00228571428571429	0.001	0.00242857142857143	0.00285714285714286	0.001	0.00185714285714286	0.001	0.00114285714285714	0.000714285714285714	0.00214285714285714	0.00157142857142857	0.000571428571428571	0.000571428571428571	0.000857142857142857	0.00114285714285714	0.00171428571428571	0.002	0.002	0.00185714285714286	0.00128571428571429	0.000571428571428571	0.000714285714285714	0.000714285714285714	0.000428571428571429	0.00171428571428571	0.00228571428571429	0.001	0.000142857142857143	0.000714285714285714	0.00142857142857143	0.00257142857142857	0.00185714285714286	0	0.000428571428571429	0.000285714285714286	0.00157142857142857	0.00157142857142857	0.000857142857142857	0.000571428571428571	0.000571428571428571	0.00114285714285714	0.000714285714285714	0.000142857142857143	0.000142857142857143	0.000428571428571429	0.000571428571428571	0.000142857142857143	0.000714285714285714	0.00157142857142857	0.000571428571428571
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium varium"	0	0.000142857142857143	0.000285714285714286	0	0.00128571428571429	0.000285714285714286	0.000285714285714286	0	0	0.000857142857142857	0.001	0	0.000142857142857143	0.00114285714285714	0	0	0	0	0	0	0	0.0231428571428571	0.000571428571428571	0	0	0.00142857142857143	0.000142857142857143	0.001	0.000285714285714286	0.000142857142857143	0	0.00142857142857143	0	0.000285714285714286	0	0	0	0	0.000142857142857143	0.00328571428571429	0.001	0	0	0.000285714285714286	0	0.000142857142857143	0.000428571428571429	0	0	0.000714285714285714	0	0.00114285714285714	0.000142857142857143	0	0.000142857142857143	0.000142857142857143	0	0.000285714285714286	0	0.000142857142857143	0.00228571428571429	0.00271428571428571	0.000571428571428571	0.000285714285714286	0.000428571428571429	0.00528571428571429	0.02
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Waltera|s__Waltera intestinalis"	0.000571428571428571	0.00128571428571429	0.001	0.00142857142857143	0.00142857142857143	0.001	0.00271428571428571	0.00114285714285714	0.00228571428571429	0	0.000285714285714286	0.00142857142857143	0.000285714285714286	0.000428571428571429	0.00128571428571429	0.000428571428571429	0.000571428571428571	0.00128571428571429	0.000285714285714286	0.00114285714285714	0.000285714285714286	0.000857142857142857	0.000428571428571429	0	0.000285714285714286	0.000142857142857143	0.000142857142857143	0.000142857142857143	0.000571428571428571	0.001	0.000285714285714286	0.000428571428571429	0.00142857142857143	0.000285714285714286	0.00342857142857143	0	0.002	0.000142857142857143	0.000571428571428571	0.000571428571428571	0	0.00128571428571429	0.00185714285714286	0.00185714285714286	0.000714285714285714	0.001	0.00357142857142857	0.000857142857142857	0.00128571428571429	0.00414285714285714	0.00257142857142857	0.003	0.00271428571428571	0.001	0.00157142857142857	0.00142857142857143	0.000571428571428571	0.000857142857142857	0.00157142857142857	0	0	0.000857142857142857	0.000571428571428571	0.000285714285714286	0.001	0.00157142857142857	0.000857142857142857
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Macromonas|s__Macromonas bipunctata"	0	0.000142857142857143	0.000571428571428571	0	0.000428571428571429	0.000285714285714286	0.00457142857142857	0.00628571428571429	0.000571428571428571	0	0.000142857142857143	0	0.000285714285714286	0.000428571428571429	0.000571428571428571	0.000428571428571429	0.00671428571428571	0.000285714285714286	0.000285714285714286	0	0.000857142857142857	0.00171428571428571	0.00142857142857143	0.00142857142857143	0.00228571428571429	0.00214285714285714	0.000571428571428571	0.000428571428571429	0.000571428571428571	0.00257142857142857	0.00442857142857143	0.00142857142857143	0	0.000857142857142857	0	0.000428571428571429	0	0.00142857142857143	0.000714285714285714	0.00271428571428571	0.000428571428571429	0	0.00171428571428571	0.001	0.000714285714285714	0	0.000714285714285714	0.000285714285714286	0.00171428571428571	0.000285714285714286	0.000571428571428571	0.00471428571428571	0.000428571428571429	0.000571428571428571	0.00428571428571429	0.000142857142857143	0	0.000857142857142857	0.000142857142857143	0.000142857142857143	0	0.000142857142857143	0	0	0	0.000142857142857143	0.000714285714285714
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__|g__Emergencia|s__Emergencia timonensis"	0.000571428571428571	0.000285714285714286	0.000285714285714286	0	0.00157142857142857	0.00214285714285714	0.00114285714285714	0.000428571428571429	0.00242857142857143	0.000142857142857143	0.000142857142857143	0.000428571428571429	0.000142857142857143	0.00185714285714286	0.000571428571428571	0.001	0.000571428571428571	0.00128571428571429	0.000428571428571429	0.000714285714285714	0.00114285714285714	0.000571428571428571	0	0	0.000142857142857143	0	0	0	0	0.000142857142857143	0	0	0.000142857142857143	0	0.00385714285714286	0	0.00457142857142857	0.002	0.000857142857142857	0	0	0	0.00214285714285714	0.000571428571428571	0.000714285714285714	0.00271428571428571	0.00885714285714286	0.001	0.000142857142857143	0.00471428571428571	0.00371428571428571	0.00385714285714286	0.00214285714285714	0.001	0.000571428571428571	0.00128571428571429	0	0.000142857142857143	0.000714285714285714	0	0	0.000428571428571429	0.002	0	0.000285714285714286	0.000428571428571429	0.000142857142857143
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides ovatus"	0.000428571428571429	0.001	0.00142857142857143	0	0.000142857142857143	0.000857142857142857	0.00157142857142857	0.000142857142857143	0.000285714285714286	0.000142857142857143	0.000142857142857143	0.000142857142857143	0	0.00342857142857143	0.000428571428571429	0.000428571428571429	0.000285714285714286	0.000285714285714286	0	0.000142857142857143	0	0.0101428571428571	0.000571428571428571	0.000142857142857143	0.000571428571428571	0.000142857142857143	0.000571428571428571	0	0.000142857142857143	0	0.000142857142857143	0	0.000142857142857143	0.000571428571428571	0.000571428571428571	0	0.003	0.000428571428571429	0.000285714285714286	0.000142857142857143	0	0	0.00171428571428571	0.000571428571428571	0.000428571428571429	0.00285714285714286	0.00442857142857143	0.00242857142857143	0.000142857142857143	0.00928571428571429	0.00371428571428571	0.004	0.000857142857142857	0.00228571428571429	0.000285714285714286	0.001	0	0.000714285714285714	0.000142857142857143	0	0	0.000285714285714286	0	0	0.000142857142857143	0.00157142857142857	0.000714285714285714
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter massiliensis"	0.00142857142857143	0.00142857142857143	0.00142857142857143	0	0.000714285714285714	0.00171428571428571	0.00142857142857143	0	0	0.003	0	0.00257142857142857	0	0.0127142857142857	0.00257142857142857	0.005	0.000428571428571429	0	0.00171428571428571	0	0.000857142857142857	0.000857142857142857	0.000285714285714286	0	0.000428571428571429	0.000142857142857143	0.000142857142857143	0.000142857142857143	0.00357142857142857	0.00114285714285714	0	0.000142857142857143	0	0.00128571428571429	0	0	0	0.00142857142857143	0.002	0.000571428571428571	0.003	0	0.000428571428571429	0.000142857142857143	0.000428571428571429	0.001	0.00114285714285714	0.000571428571428571	0	0.00528571428571429	0.00114285714285714	0.000571428571428571	0.00171428571428571	0.000285714285714286	0.000142857142857143	0	0	0	0.000571428571428571	0	0	0	0.000857142857142857	0	0	0	0
