"ID"	"ivy24"	"ivy29"	"ivy36"	"ivy44"	"ivy46"	"ivy47"	"ivy70"
"ko04113"	4.93424748111419e-05	2.22571964971489e-05	0.000115517074241503	5.95096943465863e-05	3.80887471044993e-05	4.26177771552795e-05	2.54908413413387e-05
"ko04115"	1.81610407269097e-05	3.19220976124548e-05	0.000129153813260561	2.95830733597146e-05	1.83867226880929e-05	8.3350760369813e-05	2.37992661198753e-05
"ko04122"	0.00192326645409838	0.00209392541980846	0.00350717461744292	0.00211568061638929	0.00203011253499294	0.00287001966154736	0.00215429089054743
"ko04138"	2.10963717281196e-05	1.21763706452508e-05	3.03326548257026e-05	1.77166209872736e-05	1.98260453238577e-05	6.42085253767457e-06	1.66686241525254e-05
"ko04141"	0.000763041802803593	0.00101229537534195	0.000760910686772944	0.000837866641146165	0.00101777646623769	0.000887436800971313	0.000821407136565534
"ko04142"	0.000769421524323939	0.000400807527487912	0.000986812327130133	0.000469940696968948	0.000332789445249631	0.000858358157341559	0.000400538981919542
"ko04144"	2.77167045977547e-07	2.76621296468412e-08	0	0	9.24420446862389e-09	1.45845599947179e-08	1.70044622826069e-08
"ko04146"	0.00107271725809067	0.000928723479911937	0.00109490132051098	0.00099958831529062	0.00084375482259458	0.000997045160410045	0.000987587792739093
"ko04151"	0.000224574846212434	0.000217605569570977	0.00033266616500923	0.000232792108532659	0.000227615652446711	0.000253870310565199	0.000216731655654667
"ko04152"	0.000344292988574372	0.000403607123252357	0.000507232767436881	0.000347535072620808	0.000358289860159251	0.00049114847040855	0.000350743141987356
"ko04210"	5.09312359139775e-05	4.86513632763031e-05	0.000354268817979964	9.85642347126911e-05	2.87963572200827e-05	0.000121057369253871	3.7716763970553e-05
"ko04211"	9.61945170936398e-05	6.17221383929606e-05	0.000161533688221912	9.8103533974349e-05	5.41391305672641e-05	0.000133699969041435	0.000114782154799532
"ko04212"	0.000868650241612491	0.000909349381406036	0.00139689108401423	0.000947298282424279	0.000898294852987149	0.00111394851041065	0.000929897909885281
"ko04213"	0.000558081167687714	0.000518260792187985	0.000869609381879402	0.000595208498341689	0.000520869974260422	0.000653346200890236	0.000591142936465854
"ko04214"	0.000287245873241889	0.000304499302648127	0.000682158272342869	0.000335393402572932	0.000256736523146946	0.000510482153795405	0.000271940667162242
"ko04215"	1.81610407269097e-05	3.19220976124548e-05	0.000129153813260561	2.95830733597146e-05	1.83867226880929e-05	8.3350760369813e-05	2.37992661198753e-05
"ko04216"	0.000584723762952212	0.000424328326730541	0.000664208540274364	0.000494107777533404	0.000331509480048597	0.000498636912737838	0.000440539942546279
"ko04217"	0.00120068611494862	0.00124529707170189	0.00173441192787534	0.0012579374284988	0.00117307792401375	0.00137850281652818	0.00118392437599208
"ko04260"	5.47206939344242e-05	9.61259005227734e-05	0.00040787637088982	8.73862681058228e-05	5.51601680642788e-05	0.000250413248969308	7.18523553751555e-05
"ko04261"	1.1878587684752e-06	3.59607685408937e-07	2.05801598671057e-05	8.01708881704796e-07	2.49593520652845e-07	1.64076299940577e-07	3.4434036122279e-07
"ko04310"	4.52517626085791e-09	0	3.14721445654733e-09	2.47446954156744e-07	0	0	1.02489483308563e-06
"ko04330"	4.52517626085791e-09	0	3.14721445654733e-09	2.47446954156744e-07	0	0	1.02489483308563e-06
"ko04380"	2.1473092651836e-05	1.27324831031604e-05	1.07312144932123e-05	4.11849305515778e-06	9.13393431531961e-06	3.27852574646977e-05	9.26002285688336e-06
"ko04612"	0.000192216442065104	0.000200649474444025	0.000242052877715677	0.000200271742161639	0.000215334066509825	0.000215765543193285	0.000198765469569534
"ko04614"	2.48413321820012e-05	3.4193113108707e-05	0.000199567168907882	5.09985988819529e-05	1.89275086495074e-05	8.71310783204439e-05	4.40022493531978e-05
"ko04621"	0.000891232908579258	0.000748730707757799	0.00116802423313989	0.000798236524302399	0.000695992523454315	0.00102418473470079	0.000748214838113814
"ko04622"	0.000133532755159187	0.000147571917641885	1.92617081171446e-05	0.000149437018781799	0.000181244619792882	9.25466900604825e-05	0.000125738240178215
"ko04626"	0.000713389865148752	0.000574169222060303	0.000877314814641358	0.000677564698590669	0.000631198750354774	0.000810340681242949	0.000674742693312436
"ko04657"	0.000192216442065104	0.000200649474444025	0.000242052877715677	0.000200271742161639	0.000215334066509825	0.000215765543193285	0.000198765469569534
"ko04659"	0.000192216442065104	0.000200649474444025	0.000242052877715677	0.000200271742161639	0.000215334066509825	0.000215765543193285	0.000198765469569534
"ko04714"	0.000520108158339137	0.000491611976113746	0.00108446762644347	0.000518427727894862	0.000350823500830605	0.000763598442608877	0.000464816723611352
"ko04721"	2.63968615216711e-08	0	0	0	0	0	0
"ko04723"	0	0	0	1.61634855182418e-09	1.6639568043523e-07	0	7.65200802717311e-08
"ko04724"	0.000429435413144954	0.000370628068731637	0.000438310040235556	0.000353501917189156	0.000324706326048083	0.000427237938845125	0.000382172649202557
"ko04726"	2.84030229973181e-05	3.56011608554847e-05	0.000153391036326175	4.314544332584e-05	2.63182501221723e-05	8.57790896089335e-05	2.88990836492905e-05
"ko04727"	0.000459318732460727	0.000385324960728251	0.000455071496281271	0.000366582708263515	0.000335432551701428	0.000463566306809682	0.000433716941409086
"ko04728"	2.84030229973181e-05	3.56011608554847e-05	0.000153391036326175	4.314544332584e-05	2.63182501221723e-05	8.57790896089335e-05	2.88990836492905e-05
"ko04910"	0.000521919783580373	0.0006300588346491	0.000814596635462305	0.000557762688346066	0.000613576153572486	0.000754307791409813	0.000585292986513964
"ko04911"	1.1878587684752e-06	3.59607685408937e-07	2.05801598671057e-05	8.01708881704796e-07	2.49593520652845e-07	1.64076299940577e-07	3.4434036122279e-07
"ko04914"	0.000192216442065104	0.000200649474444025	0.000242052877715677	0.000200271742161639	0.000215334066509825	0.000215765543193285	0.000198765469569534
"ko04915"	0.000192216442065104	0.000200649474444025	0.000242052877715677	0.000200271742161639	0.000215334066509825	0.000215765543193285	0.000198765469569534
"ko04917"	0.000106077294643442	0.000138940326171166	5.35654432009917e-05	0.000105964519173775	0.00015515437476953	8.53928331637877e-05	0.000134880916022252
"ko04918"	0.000216683675139484	0.000161634952093751	0.000542577153568991	0.000240553981923933	0.000166091322752112	0.000285392258651926	0.000207739755864004
"ko04919"	1.89265497110382e-05	3.22263810385701e-05	0.000149678896874677	2.96632286230775e-05	1.88859097293986e-05	8.35148366697535e-05	2.42951254862746e-05
"ko04920"	0.000455042760633183	0.000366449646180615	0.000568246457104759	0.000399963480036767	0.000279446687077243	0.000432076809368944	0.000357811061612324
"ko04921"	1.58381169130027e-07	1.65972777881048e-07	5.50762529895782e-08	8.01708881704796e-08	1.6639568043523e-07	1.31261039952461e-07	7.65200802717311e-08
"ko04922"	0.00109343046650035	0.00134939544013754	0.00127416661278119	0.00110898646416603	0.00131707974858002	0.00129882845911903	0.00116611302610097
"ko04925"	1.1878587684752e-06	3.59607685408937e-07	2.05801598671057e-05	8.01708881704796e-07	2.49593520652845e-07	1.64076299940577e-07	3.4434036122279e-07
"ko04928"	9.96481522443084e-07	1.10648518587365e-07	0	4.81025329022877e-07	5.54652268117434e-08	0	1.53040160543462e-07
"ko04930"	0.000315538781843379	0.000389113165863674	0.000289940416192468	0.000336523862474102	0.000429338844937459	0.00032957857919078	0.000368910777785241
"ko04931"	0.000583128334075915	0.000669928990535445	0.000936535829528478	0.000618534682500752	0.000617703123238269	0.000768344466782016	0.000602841191148767
"ko04932"	7.16938758928588e-05	0.000127688390449819	0.000516450024283275	0.000116167632583833	7.32972972317189e-05	0.000333599933039181	9.5307281133808e-05
"ko04934"	0.000263130627992805	0.000215757492110792	0.000259072368016398	0.000275126730583683	0.000232784981757642	0.000213297471028179	0.000259586123947776
"ko04940"	0.000235288477229173	0.000244871062964697	0.000283970024168214	0.000234497603591381	0.000230824628152896	0.000262703631633	0.000258908154916737
"ko04960"	1.1878587684752e-06	3.59607685408937e-07	2.05801598671057e-05	8.01708881704796e-07	2.49593520652845e-07	1.64076299940577e-07	3.4434036122279e-07
"ko04961"	1.1878587684752e-06	3.59607685408937e-07	2.05801598671057e-05	8.01708881704796e-07	2.49593520652845e-07	1.64076299940577e-07	3.4434036122279e-07
"ko04964"	0.000209640193952439	0.00014584474476731	0.00012733382172641	0.000162252839596627	9.18817341020201e-05	0.000127847992475126	0.000170805971143769
"ko04970"	1.1878587684752e-06	3.59607685408937e-07	2.05801598671057e-05	8.01708881704796e-07	2.49593520652845e-07	1.64076299940577e-07	3.4434036122279e-07
"ko04971"	1.1878587684752e-06	3.59607685408937e-07	2.05801598671057e-05	8.01708881704796e-07	2.49593520652845e-07	1.64076299940577e-07	3.4434036122279e-07
"ko04972"	1.1878587684752e-06	3.59607685408937e-07	2.05801598671057e-05	8.01708881704796e-07	2.49593520652845e-07	1.64076299940577e-07	3.4434036122279e-07
"ko04973"	0.000148101507113277	0.000162721998286786	0.000174694731277748	0.000169279341999359	0.000202658010216027	0.000123712436313195	0.000190240189603508
"ko04974"	0.000206052729607429	0.000105648815112231	0.000282071190410959	0.000179406439268823	0.000124898436115374	0.000221183967669894	0.000116809095821294
"ko04976"	1.01363948243217e-05	3.87269815055778e-06	2.10942048950085e-05	1.37993422886304e-05	6.82222289784445e-06	2.4173908191245e-06	4.88453179067885e-06
"ko04978"	7.525217282598e-05	7.89656983963554e-05	0.000349124695950737	0.000113149841268044	5.69142558622002e-05	0.000175919327270288	7.25861721576832e-05
"ko04979"	5.22508792401188e-05	5.03874749201815e-05	0.000140680979582869	5.19449837785233e-05	3.69877972468699e-05	0.000117120475634154	4.31331390112035e-05
"ko05010"	0.00027886096813292	0.000357978234282486	0.000783696568793549	0.000343967808317904	0.000293874423774375	0.000560073642487588	0.000339258701411728
"ko05012"	7.17202727543804e-05	0.000127688390449819	0.000516450024283275	0.000116167632583833	7.32972972317189e-05	0.000333599933039181	9.5307281133808e-05
"ko05014"	5.75413117174213e-05	4.48416670373491e-05	0.000137406806183539	5.71520469170357e-05	3.38991741087561e-05	9.51075304446979e-05	8.53775400993667e-05
"ko05016"	0.000187098143311862	0.000195809174603375	0.000673888399693604	0.000230687644186983	0.000139969968315678	0.000466897211961619	0.000226188683735629
"ko05020"	2.92950106579376e-05	9.65910759274468e-06	2.07884005569806e-06	2.19927255930613e-05	1.4022995968679e-05	5.67703997794396e-06	3.88387608908901e-05
"ko05030"	2.84030229973181e-05	3.56011608554847e-05	0.000153391036326175	4.314544332584e-05	2.63182501221723e-05	8.57790896089335e-05	2.88990836492905e-05
"ko05031"	2.84030229973181e-05	3.56011608554847e-05	0.000153391036326175	4.314544332584e-05	2.63182501221723e-05	8.57790896089335e-05	2.88990836492905e-05
"ko05034"	2.84030229973181e-05	3.56011608554847e-05	0.000153391036326175	4.314544332584e-05	2.63182501221723e-05	8.57790896089335e-05	2.88990836492905e-05
"ko05100"	5.68881205713813e-06	1.44856810372918e-06	9.60234692259172e-07	1.89421059819282e-05	8.80684813956723e-07	6.25130702773597e-07	0.000117727233589981
"ko05110"	1.69216965346503e-06	3.54018806153758e-07	0	1.30877883923366e-06	1.12286496852524e-07	0	1.94425965735318e-06
"ko05111"	0.00597435337941297	0.00605173017913812	0.00793252642823502	0.00554268073547964	0.00548147459565547	0.00763025827741314	0.0060434893991289
"ko05120"	0.000490534602782048	0.000602982773103621	0.000674493507890863	0.000541853680563937	0.000564497288647508	0.000612578968000198	0.00053901592134898
"ko05130"	9.23505359358757e-09	0	0	7.68825202550458e-07	0	0	1.36887836248438e-05
"ko05131"	9.23505359358757e-10	1.696986973845e-07	0	8.65595705697743e-07	0	0	6.70904119309682e-06
"ko05132"	0.00084854649633814	0.000721946243162184	0.00106538387560593	0.000767245652248631	0.00057392140176931	0.000920085510493059	0.000814105886937332
"ko05133"	0.00139751268374627	0.00106577925447529	0.00106673490494972	0.00114838366386454	0.000902192671519206	0.00130025868958749	0.00140667618471305
"ko05134"	0.000992630324514269	0.00114750640674961	0.0013030075642487	0.00106945633124538	0.00107697798988237	0.00113999905680861	0.00105440376515025
"ko05142"	1.74322987999007e-07	1.63599771585272e-07	2.38027107531702e-05	3.59693393187731e-06	7.69104217371173e-08	2.0965304992407e-08	2.05215960461619e-05
"ko05143"	1.96156114987098e-05	3.26527710418003e-05	0.000154058049073523	3.4504427670149e-05	1.86740747056746e-05	8.37326935346746e-05	4.60793028569201e-05
"ko05145"	1.81610407269097e-05	3.19220976124548e-05	0.000129153813260561	2.95830733597146e-05	1.83867226880929e-05	8.3350760369813e-05	2.37992661198753e-05
"ko05146"	8.45638169403226e-05	5.95285632553172e-05	0.000218839442647207	8.61437076573104e-05	4.7178238468558e-05	0.000118658886275025	5.85084968421023e-05
"ko05150"	0.000218346527673374	0.000161979701029692	0.000106159004269658	0.000181218834427277	0.000166385783285273	0.000109661879565141	0.000171824347892357
"ko05152"	0.00083470968576185	0.000891205931421931	0.00136740204977235	0.000881211484848009	0.000858315573017455	0.0011100163287257	0.00085347292676375
"ko05161"	1.81610407269097e-05	3.19220976124548e-05	0.000129153813260561	2.95830733597146e-05	1.83867226880929e-05	8.3350760369813e-05	2.37992661198753e-05
"ko05163"	1.81610407269097e-05	3.19220976124548e-05	0.000129153813260561	2.95830733597146e-05	1.83867226880929e-05	8.3350760369813e-05	2.37992661198753e-05
"ko05164"	1.81610407269097e-05	3.19220976124548e-05	0.000129153813260561	2.95830733597146e-05	1.83867226880929e-05	8.3350760369813e-05	2.37992661198753e-05
"ko05165"	0.00023832343671623	0.000255289315058185	0.000269797194599079	0.000239852278453601	0.000255760417630108	0.000243492588769386	0.000257583534904572
"ko05166"	5.22508792401188e-05	5.03874749201815e-05	0.000140680979582869	5.19449837785233e-05	3.69877972468699e-05	0.000117120475634154	4.31331390112035e-05
"ko05167"	1.81610407269097e-05	3.19220976124548e-05	0.000129153813260561	2.95830733597146e-05	1.83867226880929e-05	8.3350760369813e-05	2.37992661198753e-05
"ko05168"	1.81610407269097e-05	3.19220976124548e-05	0.000129153813260561	2.95830733597146e-05	1.83867226880929e-05	8.3350760369813e-05	2.37992661198753e-05
"ko05200"	0.000548338122375463	0.000529970847793655	0.000917463951759807	0.000591847226756141	0.000518179479536258	0.00069957118247778	0.000622894147254238
"ko05203"	0.00023832343671623	0.000255289315058185	0.000269797194599079	0.000239852278453601	0.000255760417630108	0.000243492588769386	0.000257583534904572
"ko05204"	8.00416840258472e-05	8.11184612961265e-05	0.000272253563220974	0.000114145793254189	6.9665589156455e-05	0.000177703383571641	0.000175026459765158
"ko05205"	0.000207892157846152	0.000231039600452748	0.000266260469767464	0.000222942456692358	0.000222249660939463	0.000226548715756951	0.000207504646715578
"ko05206"	0.000340190746314496	0.000195270246664838	0.000235777351988384	0.000259305988456055	0.000182050126405529	0.000185707856882798	0.000329774809869657
"ko05210"	1.81610407269097e-05	3.19220976124548e-05	0.000129153813260561	2.95830733597146e-05	1.83867226880929e-05	8.3350760369813e-05	2.37992661198753e-05
"ko05211"	0.000263130627992805	0.000215757492110792	0.000259072368016398	0.000275126730583683	0.000232784981757642	0.000213297471028179	0.000259586123947776
"ko05215"	0.000192216442065104	0.000200649474444025	0.000242052877715677	0.000200271742161639	0.000215334066509825	0.000215765543193285	0.000198765469569534
"ko05219"	4.26538382888387e-05	2.8412418032099e-05	5.16071865173286e-06	4.92173402272438e-05	6.52173264551553e-05	1.91658046837731e-05	5.9072169177342e-05
"ko05220"	4.52517626085791e-09	0	3.14721445654733e-09	2.47446954156744e-07	0	0	1.02489483308563e-06
"ko05222"	1.81610407269097e-05	3.19220976124548e-05	0.000129153813260561	2.95830733597146e-05	1.83867226880929e-05	8.3350760369813e-05	2.37992661198753e-05
"ko05225"	7.48254864143833e-05	8.16417836263841e-05	0.000287181745552715	8.66182336969469e-05	5.16737085806983e-05	0.000187157407886503	0.000139718392783967
"ko05230"	0.00103187785335658	0.00115885626644556	0.00104205353457971	0.000943270084253383	0.00111719246398984	0.00120887198691361	0.00106538812795973
"ko05231"	6.51655183431991e-05	6.28363082878102e-05	0.000149209353770795	4.37809360589327e-05	4.15557796162704e-05	0.000130919683117014	7.50414112304329e-05
"ko05322"	0	0	0	1.82289422852386e-11	0	6.56305199762307e-08	4.00347213972836e-08
"ko05323"	2.1473092651836e-05	1.27324831031604e-05	1.07312144932123e-05	4.11849305515778e-06	9.13393431531961e-06	3.27852574646977e-05	9.26002285688336e-06
"ko05340"	0.000156284984555776	0.000171257239347118	0.000279416852935598	0.000170778013152599	0.000157031322555802	0.000197411160922361	0.000171893217782819
"ko05410"	1.68939913738695e-06	2.21297037174731e-07	7.34350039861044e-08	9.62050658045757e-07	1.10930453623487e-06	1.75014719936615e-07	4.08107094782567e-07
"ko05414"	1.68939913738695e-06	2.21297037174731e-07	7.34350039861044e-08	9.62050658045757e-07	1.10930453623487e-06	1.75014719936615e-07	4.08107094782567e-07
"ko05416"	1.81610407269097e-05	3.19220976124548e-05	0.000129153813260561	2.95830733597146e-05	1.83867226880929e-05	8.3350760369813e-05	2.37992661198753e-05
"ko05418"	0.00108312642542605	0.00100457740969787	0.00151639164651418	0.000990292458134886	0.000913974093921845	0.00134077201290084	0.000999393652288162
