"ID"	"henry29"	"henry36"	"henry42"	"henry48"	"henry59"	"henry66"
"ko04621"	0.000861806907025921	0.000882397961694404	0.000895110474013577	0.000735069820845103	0.000869394986610393	0.0012375145279858
"ko04622"	0.000104237982394746	0.000128093900824924	0.00012304537928175	0.000123079480977466	0.000122485220899361	8.20167765249901e-05
"ko04626"	0.000678960153624794	0.000646384543521906	0.000736016720700153	0.000652285771565694	0.000654958002851664	0.000784354725160422
"ko04657"	0.000207949562377832	0.000189511208825841	0.00021777762043828	0.000186429256447555	0.000212048717637075	0.00023426232976067
"ko04659"	0.000207949562377832	0.000189511208825841	0.00021777762043828	0.000186429256447555	0.000212048717637075	0.00023426232976067
"ko04666"	0	0	0	0	1.3338882230746e-09	4.99491419025961e-08
"ko04714"	0.00057697966271162	0.000554180531137573	0.000594937277468018	0.000372409557774816	0.000549839759658892	0.000757976426073728
"ko04721"	0	0	1.23669614279173e-08	0	0	1.40481961601051e-08
"ko04723"	0	0	0	0	1.25500236041965e-08	3.3987571355093e-09
"ko04724"	0.000425339078873332	0.000431854923888764	0.000393005259241149	0.000447411721469956	0.00038536179384337	0.000544552316736929
"ko04726"	4.30743439169058e-05	3.43427025443742e-05	5.77064905611035e-05	1.69616640223256e-05	4.55904508262922e-05	4.72307065445442e-05
"ko04727"	0.000482167089421894	0.000463734034771829	0.000413317766238232	0.000459392989976766	0.000402721448769719	0.000600538953503882
"ko04728"	4.30743439169058e-05	3.43427025443742e-05	5.77064905611035e-05	1.69616640223256e-05	4.55904508262922e-05	4.72307065445442e-05
"ko04910"	0.000631478903822198	0.000550836466772377	0.000664893888248658	0.000524959495491347	0.000658878760404454	0.0006403435063582
"ko04911"	8.66739847108469e-07	4.07837171902887e-07	1.2861639885034e-06	6.81365990640428e-07	1.63030782820229e-07	1.6436389507323e-06
"ko04912"	0	0	0	0	1.3338882230746e-09	4.99491419025961e-08
"ko04914"	0.000207949562377832	0.000189511208825841	0.00021777762043828	0.000186429256447555	0.000212048717637075	0.00023426232976067
"ko04915"	0.000207949562377832	0.000189511208825841	0.00021777762043828	0.000186429256447555	0.000212048717637075	0.00023426232976067
"ko04917"	0.000112967076137507	9.44678081010953e-05	0.000101947139264127	0.000134782928583836	9.93722557019345e-05	7.11322114149018e-05
"ko04918"	0.000232424987071698	0.000186603299069	0.000257150138865462	0.000163769323446291	0.000260069036387215	0.000331763256027722
"ko04919"	3.67970462363323e-05	2.16716235138741e-05	5.3078998448621e-05	1.12932788661467e-05	4.17803433427477e-05	3.97137302410557e-05
"ko04920"	0.000416526799875225	0.000466856008868082	0.000386955777460535	0.000329859591994949	0.000382782543775863	0.000594472939167429
"ko04921"	7.87945315553154e-08	0	1.48403537135007e-07	0	0	0
"ko04922"	0.0012085003469997	0.00108254559756554	0.00123914289276482	0.00112331976659487	0.00125769703747886	0.00111736460321309
"ko04925"	8.66739847108469e-07	4.07837171902887e-07	1.2861639885034e-06	6.81365990640428e-07	1.63030782820229e-07	1.6436389507323e-06
"ko04926"	2.06366630263921e-08	0	0	0	0	2.20757368230223e-08
"ko04928"	1.05059375407087e-07	3.02362041238347e-07	1.97871382846676e-07	7.97343180536671e-08	1.42133200658727e-07	1.62334711183437e-07
"ko04930"	0.000337923673966751	0.000325268828371	0.000368776053342877	0.000380211817560867	0.000419178510253119	0.000311121818421544
"ko04931"	0.000661462805290258	0.000601870460182906	0.000696574781707826	0.000580080593267715	0.000692375873329704	0.000693144869107771
"ko04932"	0.000143803750102489	8.52245994139493e-05	0.000207653649336159	4.2534758367435e-05	0.000166469307657551	0.000153380565863139
"ko04933"	2.06366630263921e-08	0	0	0	0	2.20757368230223e-08
"ko04934"	0.000237340234189276	0.000273785948116028	0.000262159744656168	0.000338836368187901	0.000295366880851732	0.000262932639133449
"ko04940"	0.000277453871017916	0.000248409953376516	0.000250088637732919	0.000229716005914693	0.000261416905939898	0.000284795175574743
"ko04960"	8.66739847108469e-07	4.07837171902887e-07	1.2861639885034e-06	6.81365990640428e-07	1.63030782820229e-07	1.6436389507323e-06
"ko04961"	8.66739847108469e-07	4.07837171902887e-07	1.2861639885034e-06	6.81365990640428e-07	1.63030782820229e-07	1.6436389507323e-06
"ko04964"	0.000170369028782558	0.000212833787933012	0.000130122938726329	0.000187502660166374	0.000142237615777918	0.000202149790918098
"ko04970"	8.66739847108469e-07	4.07837171902887e-07	1.2861639885034e-06	6.81365990640428e-07	1.63030782820229e-07	1.6436389507323e-06
"ko04971"	8.66739847108469e-07	4.07837171902887e-07	1.2861639885034e-06	6.81365990640428e-07	1.63030782820229e-07	1.6436389507323e-06
"ko04972"	8.66739847108469e-07	4.07837171902887e-07	1.2861639885034e-06	6.81365990640428e-07	1.63030782820229e-07	1.6436389507323e-06
"ko04973"	0.000189098526669349	0.000153830854578056	0.000189207673601945	0.000196348511918945	0.00019354445001627	0.00018944191028827
"ko04974"	0.000183719175898454	0.00020539395675135	0.00018545947780065	0.00013080741220885	0.00016876862177777	0.000358701708063803
"ko04976"	7.51174534160675e-06	1.19679114927365e-05	6.82656270821036e-06	6.59620267534884e-06	1.90023293905445e-06	1.0621065696509e-05
"ko04978"	0.000109433254837245	8.37729323133347e-05	0.000141354369121095	4.78580665220012e-05	0.000115335979096368	0.000141273154361989
"ko04979"	5.29304141783106e-05	4.53844419373705e-05	6.78069453162859e-05	2.42178396539763e-05	5.38964548722678e-05	6.6583822040927e-05
"ko05010"	0.000400222840390664	0.000307748110667269	0.000438873439838153	0.000261443956090219	0.000412548267379102	0.000391113526858267
"ko05012"	0.000143803750102489	8.52245994139493e-05	0.000207666016297587	4.2534758367435e-05	0.000166469307657551	0.000153394614059299
"ko05014"	9.60846342846248e-05	6.11225736468202e-05	7.73854093291757e-05	5.16248835850867e-05	5.29746463351733e-05	9.30482021913228e-05
"ko05016"	0.000287097446233887	0.000196646301124757	0.000313223210224153	0.000121979686910989	0.000238906206456434	0.000288914679751982
"ko05020"	2.98531148803131e-05	1.96004323074846e-05	1.3478877453771e-05	3.58169233506014e-05	3.951115209624e-06	1.24319060380466e-05
"ko05030"	4.30743439169058e-05	3.43427025443742e-05	5.77064905611035e-05	1.69616640223256e-05	4.55904508262922e-05	4.72307065445442e-05
"ko05031"	4.30743439169058e-05	3.43427025443742e-05	5.77064905611035e-05	1.69616640223256e-05	4.55904508262922e-05	4.72307065445442e-05
"ko05034"	4.30743439169058e-05	3.43427025443742e-05	5.77064905611035e-05	1.69616640223256e-05	4.55904508262922e-05	4.72307065445442e-05
"ko05100"	0.00010665628403992	1.74671384163838e-05	3.40270634014946e-06	3.74811517829968e-06	2.40107353846712e-06	3.03434112766195e-06
"ko05110"	1.79878584935258e-06	3.50822236316041e-07	3.08354409019623e-06	1.01049278927081e-07	8.91340235968665e-07	2.33248191309437e-06
"ko05111"	0.00626154771156119	0.00581873221976624	0.00646943741047201	0.00518245436209072	0.00607227530170815	0.00650322320844556
"ko05120"	0.000565450050041824	0.000519109514607217	0.000582216506310161	0.000503316792562811	0.000602486189057975	0.000535462866853223
"ko05130"	1.51829761656343e-05	2.70070073129836e-06	0	5.02538361538113e-07	5.75965395702475e-08	1.97092680835108e-07
"ko05131"	8.11894469194647e-06	1.46823109654164e-06	2.0231339348201e-06	2.90335055225417e-07	3.24158867280716e-08	9.68206019357039e-08
"ko05132"	0.000847694369755701	0.000858474032513201	0.00081292807579394	0.000612100249592612	0.000826890781310461	0.000924438883774575
"ko05133"	0.00158442880921194	0.00159777979071111	0.00126870640442093	0.00125090178842622	0.00120908328094909	0.00175784994064339
"ko05134"	0.00106434005007807	0.00102935184591693	0.00110642017619893	0.00103560262287824	0.00115992242145712	0.000986475072848343
"ko05142"	2.05095842187501e-05	3.28091742308252e-06	9.23198068245735e-07	5.48313592218002e-07	7.30067438943465e-07	3.11756075412796e-06
"ko05143"	5.71884386577494e-05	2.60213555943573e-05	5.41629670154297e-05	1.18125981608906e-05	4.2583988371057e-05	4.2393264210755e-05
"ko05145"	3.60128309348176e-05	2.14332403880357e-05	5.21638433029551e-05	1.06990197409163e-05	4.16173699777687e-05	3.83451946043656e-05
"ko05146"	9.50361481751685e-05	9.13077111136788e-05	0.000109669683930138	4.86932323305786e-05	9.06506674995353e-05	0.000166454168657145
"ko05150"	0.000164866087803915	0.000164877401668156	0.000168286930646778	0.000252049208088639	0.000118311278790398	0.000174851458739496
"ko05152"	0.000934332748029305	0.000842297807178322	0.000989761497426235	0.000806528361071976	0.000994849221189968	0.000983563713429762
"ko05161"	3.60128309348176e-05	2.14332403880357e-05	5.21638433029551e-05	1.06990197409163e-05	4.16173699777687e-05	3.83451946043656e-05
"ko05163"	3.60128309348176e-05	2.14332403880357e-05	5.21638433029551e-05	1.06990197409163e-05	4.16173699777687e-05	3.83451946043656e-05
"ko05164"	3.60128309348176e-05	2.14332403880357e-05	5.21638433029551e-05	1.06990197409163e-05	4.16173699777687e-05	3.83451946043656e-05
"ko05165"	0.000248420215148958	0.000235068103866771	0.000253159804345564	0.000253165433297527	0.000275210048782073	0.000243063124550232
"ko05166"	5.29304141783106e-05	4.53844419373705e-05	6.78069453162859e-05	2.42178396539763e-05	5.38964548722678e-05	6.6583822040927e-05
"ko05167"	3.60128309348176e-05	2.14332403880357e-05	5.21638433029551e-05	1.06990197409163e-05	4.16173699777687e-05	3.83451946043656e-05
"ko05168"	3.60128309348176e-05	2.14332403880357e-05	5.21638433029551e-05	1.06990197409163e-05	4.16173699777687e-05	3.83451946043656e-05
"ko05200"	0.000644752010783769	0.000561698909661034	0.000647045600226886	0.000571449448440917	0.000647806375138943	0.000660591157031809
"ko05203"	0.000248399578485932	0.000235068103866771	0.000253159804345564	0.000253165433297527	0.000275210048782073	0.000243041048813409
"ko05204"	0.000192072913740433	9.6639612077153e-05	0.000135635156529046	9.91553632614095e-05	9.62637694226962e-05	0.000129835684553002
"ko05205"	0.000219798698395979	0.000217556896589723	0.000229542925177481	0.000218435688313611	0.000244382394040204	0.000228787810351927
"ko05206"	0.000283830017794733	0.000282638028056138	0.000222524520546373	0.000331832606034374	0.000183503442838228	0.000347385562692947
"ko05210"	3.60128309348176e-05	2.14332403880357e-05	5.21638433029551e-05	1.06990197409163e-05	4.16173699777687e-05	3.83451946043656e-05
"ko05211"	0.000237340234189276	0.000273785948116028	0.000262159744656168	0.000338836368187901	0.000295366880851732	0.000262932639133449
"ko05215"	0.000207949562377832	0.000189511208825841	0.00021777762043828	0.000186429256447555	0.000212048717637075	0.00023426232976067
"ko05219"	3.66903452092515e-05	3.61800310047487e-05	3.90657967515231e-05	5.44729965614458e-05	5.16172433617374e-05	2.28502067105577e-05
"ko05220"	1.35891691820173e-06	1.94309331850506e-07	0	2.51515754210207e-08	1.52731457557318e-08	1.45424949417158e-08
"ko05222"	3.60128309348176e-05	2.14332403880357e-05	5.21638433029551e-05	1.06990197409163e-05	4.16173699777687e-05	3.83451946043656e-05
"ko05225"	0.000162090466363641	7.67742029992796e-05	0.000114944391829483	3.54596524891236e-05	9.87581335266118e-05	0.000125036451038383
"ko05230"	0.0010812998711778	0.00101189684311115	0.00108611759040707	0.00100735403960404	0.00112152580589261	0.00108998630421764
"ko05231"	8.55053728869014e-05	5.00675180110336e-05	8.00527042125354e-05	3.75843285139941e-05	6.11251653413157e-05	9.80704451958915e-05
"ko05322"	2.096171030462e-09	3.64534330627786e-10	0	7.91113164367278e-11	0	1.9165342646801e-11
"ko05323"	8.15410837981007e-06	9.70853374139661e-06	9.12787755906822e-06	6.38578691653708e-06	1.00981690335429e-05	1.97959152747539e-05
"ko05340"	0.000220226512039938	0.000174762145237817	0.000198392869197438	0.00017063983356043	0.000168912471929629	0.000238782883375199
"ko05410"	1.83853906962403e-07	6.75040836253056e-07	2.96807074270016e-07	1.73965784844365e-07	1.18567842051076e-07	1.68578353921262e-07
"ko05414"	1.83853906962403e-07	6.75040836253056e-07	2.96807074270016e-07	1.73965784844365e-07	1.18567842051076e-07	1.68578353921262e-07
"ko05416"	3.60128309348176e-05	2.14332403880357e-05	5.21638433029551e-05	1.06990197409163e-05	4.16173699777687e-05	3.83451946043656e-05
"ko05418"	0.00114563801261644	0.00110344241116092	0.00114386225487948	0.000945765826626538	0.00113580030878638	0.00147917407410717
