"identifier"	"nutrient"	"fed"	"fed_unit"	"relative_fed"	"relative_unit"
"HDZ-389-S266"	"Vitamin B1 (Thiamin)"	0.19693	"mg"	6.59	"mg/kg"
"HDZ-389-S266"	"Vitamin B2 (Riboflavin)"	0.27704	"mg"	9.26	"mg/kg"
"HDZ-389-S266"	"Vitamin B3 (Niacin)"	1.92509	"mg"	64.37	"mg/kg"
"HDZ-389-S266"	"Vitamin B5 (Pantothenic Acid)"	1.17367	"mg"	39.25	"mg/kg"
"HDZ-389-S266"	"Vitamin B6 (Pyridoxine)"	0.26179	"mg"	8.75	"mg/kg"
"HDZ-389-S266"	"Vitamin B7 (Biotin)"	0.00822	"mg"	0.27	"mg/kg"
"HDZ-389-S266"	"Vitamin B12 (Cobalamin)"	0.0452	"mg"	1.51	"ug/kg"
"HDZ-389-S266"	"Vitamin C (Ascorbic Acid)"	12.60268	"mg"	421.43	"mg/kg"
"HDZ-389-S266"	"Vitamin A"	760.41222	"mg"	25.43	"IU/g"
"HDZ-389-S266"	"Vitamin D3 (Cholecalciferol)"	130.858	"mg"	4.38	"IU/g"
"HDZ-389-S266"	"Vitamin E"	6.97048	"mg"	233.09	"mg/kg"
"HDZ-389-S266"	"Vitamin K"	0.04953	"mg"	1.66	"mg/kg"
"HDZ-395-S272"	"Beta-Carotene"	0.33946	"mg"	11.35	"mg/kg"
"HDZ-395-S272"	"Lycopene"	0.02571	"mg"	0.86	"ug/kg"
"HDZ-395-S272"	"Choline"	35.42382	"mg"	1184.56	"mg/kg"
"HDZ-395-S272"	"Folic Acid (Vitamin B9)"	0.2426	"mg"	8.11	"mg/kg"
"HDZ-395-S272"	"Vitamin B1 (Thiamin)"	0.19693	"mg"	6.59	"mg/kg"
"HDZ-395-S272"	"Vitamin B2 (Riboflavin)"	0.27704	"mg"	9.26	"mg/kg"
"HDZ-395-S272"	"Vitamin B3 (Niacin)"	1.92509	"mg"	64.37	"mg/kg"
"HDZ-395-S272"	"Vitamin B5 (Pantothenic Acid)"	1.17367	"mg"	39.25	"mg/kg"
"HDZ-395-S272"	"Vitamin B6 (Pyridoxine)"	0.26179	"mg"	8.75	"mg/kg"
"HDZ-395-S272"	"Vitamin B7 (Biotin)"	0.00822	"mg"	0.27	"mg/kg"
"HDZ-395-S272"	"Vitamin B12 (Cobalamin)"	0.0452	"mg"	1.51	"ug/kg"
"HDZ-395-S272"	"Vitamin C (Ascorbic Acid)"	12.60268	"mg"	421.43	"mg/kg"
"HDZ-395-S272"	"Vitamin A"	760.41222	"mg"	25.43	"IU/g"
"HDZ-395-S272"	"Vitamin D3 (Cholecalciferol)"	130.858	"mg"	4.38	"IU/g"
"HDZ-395-S272"	"Vitamin E"	6.97048	"mg"	233.09	"mg/kg"
"HDZ-395-S272"	"Vitamin K"	0.04953	"mg"	1.66	"mg/kg"
"HDZ-400-S331"	"Beta-Carotene"	0.33946	"mg"	11.35	"mg/kg"
"HDZ-400-S331"	"Lycopene"	0.02571	"mg"	0.86	"ug/kg"
"HDZ-400-S331"	"Choline"	35.42382	"mg"	1184.56	"mg/kg"
"HDZ-400-S331"	"Folic Acid (Vitamin B9)"	0.2426	"mg"	8.11	"mg/kg"
"HDZ-400-S331"	"Vitamin B1 (Thiamin)"	0.19693	"mg"	6.59	"mg/kg"
"HDZ-400-S331"	"Vitamin B2 (Riboflavin)"	0.27704	"mg"	9.26	"mg/kg"
"HDZ-400-S331"	"Vitamin B3 (Niacin)"	1.92509	"mg"	64.37	"mg/kg"
"HDZ-400-S331"	"Vitamin B5 (Pantothenic Acid)"	1.17367	"mg"	39.25	"mg/kg"
"HDZ-400-S331"	"Vitamin B6 (Pyridoxine)"	0.26179	"mg"	8.75	"mg/kg"
"HDZ-400-S331"	"Vitamin B7 (Biotin)"	0.00822	"mg"	0.27	"mg/kg"
"HDZ-400-S331"	"Vitamin B12 (Cobalamin)"	0.0452	"mg"	1.51	"ug/kg"
"HDZ-400-S331"	"Vitamin C (Ascorbic Acid)"	12.60268	"mg"	421.43	"mg/kg"
"HDZ-400-S331"	"Vitamin A"	760.41222	"mg"	25.43	"IU/g"
"HDZ-400-S331"	"Vitamin D3 (Cholecalciferol)"	130.858	"mg"	4.38	"IU/g"
"HDZ-400-S331"	"Vitamin E"	6.97048	"mg"	233.09	"mg/kg"
"HDZ-400-S331"	"Vitamin K"	0.04953	"mg"	1.66	"mg/kg"
"HDZ-399-S330"	"Beta-Carotene"	0.3	"mg"	10	"mg/kg"
"HDZ-399-S330"	"Lycopene"	0.0192825	"mg"	1	"ug/kg"
"HDZ-399-S330"	"Choline"	37.545567	"mg"	1168.98	"mg/kg"
"HDZ-399-S330"	"Folic Acid (Vitamin B9)"	0.24385	"mg"	8	"mg/kg"
"HDZ-399-S330"	"Vitamin B1 (Thiamin)"	0.196003	"mg"	7	"mg/kg"
"HDZ-399-S330"	"Vitamin B2 (Riboflavin)"	0.29455	"mg"	10	"mg/kg"
"HDZ-399-S330"	"Vitamin B3 (Niacin)"	1.957192	"mg"	67	"mg/kg"
"HDZ-399-S330"	"Vitamin B5 (Pantothenic Acid)"	1.195088	"mg"	41	"mg/kg"
"HDZ-399-S330"	"Vitamin B6 (Pyridoxine)"	0.26034	"mg"	9	"mg/kg"
"HDZ-399-S330"	"Vitamin B7 (Biotin)"	0.008388	"mg"	0.29	"mg/kg"
"HDZ-399-S330"	"Vitamin B12 (Cobalamin)"	0.0563012	"mg"	1.92	"ug/kg"
"HDZ-399-S330"	"Vitamin C (Ascorbic Acid)"	11.7	"mg"	400	"mg/kg"
"HDZ-399-S330"	"Vitamin A"	641	"mg"	22	"IU/g"
"HDZ-399-S330"	"Vitamin D3 (Cholecalciferol)"	131	"mg"	4	"IU/g"
"HDZ-399-S330"	"Vitamin E"	6	"mg"	190	"mg/kg"
"HDZ-399-S330"	"Vitamin K"	0.048859	"mg"	1.7	"mg/kg"
"HDZ-398-S329"	"Beta-Carotene"	0.33946	"mg"	11.35	"mg/kg"
"HDZ-398-S329"	"Lycopene"	0.02571	"mg"	0.86	"ug/kg"
"HDZ-398-S329"	"Choline"	35.42382	"mg"	1184.56	"mg/kg"
"HDZ-398-S329"	"Folic Acid (Vitamin B9)"	0.2426	"mg"	8.11	"mg/kg"
"HDZ-398-S329"	"Vitamin B1 (Thiamin)"	0.19693	"mg"	6.59	"mg/kg"
"HDZ-398-S329"	"Vitamin B2 (Riboflavin)"	0.27704	"mg"	9.26	"mg/kg"
"HDZ-398-S329"	"Vitamin B3 (Niacin)"	1.92509	"mg"	64.37	"mg/kg"
"HDZ-398-S329"	"Vitamin B5 (Pantothenic Acid)"	1.17367	"mg"	39.25	"mg/kg"
"HDZ-398-S329"	"Vitamin B6 (Pyridoxine)"	0.26179	"mg"	8.75	"mg/kg"
"HDZ-398-S329"	"Vitamin B7 (Biotin)"	0.00822	"mg"	0.27	"mg/kg"
"HDZ-398-S329"	"Vitamin B12 (Cobalamin)"	0.0452	"mg"	1.51	"ug/kg"
"HDZ-398-S329"	"Vitamin C (Ascorbic Acid)"	12.60268	"mg"	421.43	"mg/kg"
"HDZ-398-S329"	"Vitamin A"	760.41222	"mg"	25.43	"IU/g"
"HDZ-398-S329"	"Vitamin D3 (Cholecalciferol)"	130.858	"mg"	4.38	"IU/g"
"HDZ-398-S329"	"Vitamin E"	6.97048	"mg"	233.09	"mg/kg"
"HDZ-398-S329"	"Vitamin K"	0.04953	"mg"	1.66	"mg/kg"
"HDZ-339-S252"	"Beta-Carotene"	0.33946	"mg"	11.35	"mg/kg"
"HDZ-339-S252"	"Lycopene"	0.02571	"mg"	0.86	"ug/kg"
"HDZ-339-S252"	"Choline"	35.42382	"mg"	1184.56	"mg/kg"
"HDZ-339-S252"	"Folic Acid (Vitamin B9)"	0.2426	"mg"	8.11	"mg/kg"
"HDZ-339-S252"	"Vitamin B1 (Thiamin)"	0.19693	"mg"	6.59	"mg/kg"
"HDZ-339-S252"	"Vitamin B2 (Riboflavin)"	0.27704	"mg"	9.26	"mg/kg"
"HDZ-339-S252"	"Vitamin B3 (Niacin)"	1.92509	"mg"	64.37	"mg/kg"
"HDZ-339-S252"	"Vitamin B5 (Pantothenic Acid)"	1.17367	"mg"	39.25	"mg/kg"
"HDZ-339-S252"	"Vitamin B6 (Pyridoxine)"	0.26179	"mg"	8.75	"mg/kg"
"HDZ-339-S252"	"Vitamin B7 (Biotin)"	0.00822	"mg"	0.27	"mg/kg"
"HDZ-339-S252"	"Vitamin B12 (Cobalamin)"	0.0452	"mg"	1.51	"ug/kg"
"HDZ-339-S252"	"Vitamin C (Ascorbic Acid)"	12.60268	"mg"	421.43	"mg/kg"
"HDZ-339-S252"	"Vitamin A"	760.41222	"mg"	25.43	"IU/g"
"HDZ-339-S252"	"Vitamin D3 (Cholecalciferol)"	130.858	"mg"	4.38	"IU/g"
"HDZ-339-S252"	"Vitamin E"	6.97048	"mg"	233.09	"mg/kg"
"HDZ-339-S252"	"Vitamin K"	0.04953	"mg"	1.66	"mg/kg"
"HDZ-373-S219"	"Beta-Carotene"	0.33946	"mg"	11.35	"mg/kg"
"HDZ-373-S219"	"Lycopene"	0.02571	"mg"	0.86	"ug/kg"
"HDZ-373-S219"	"Choline"	35.42382	"mg"	1184.56	"mg/kg"
"HDZ-373-S219"	"Folic Acid (Vitamin B9)"	0.2426	"mg"	8.11	"mg/kg"
"HDZ-373-S219"	"Vitamin B1 (Thiamin)"	0.19693	"mg"	6.59	"mg/kg"
"HDZ-373-S219"	"Vitamin B2 (Riboflavin)"	0.27704	"mg"	9.26	"mg/kg"
"HDZ-373-S219"	"Vitamin B3 (Niacin)"	1.92509	"mg"	64.37	"mg/kg"
"HDZ-373-S219"	"Vitamin B5 (Pantothenic Acid)"	1.17367	"mg"	39.25	"mg/kg"
"HDZ-373-S219"	"Vitamin B6 (Pyridoxine)"	0.26179	"mg"	8.75	"mg/kg"
"HDZ-373-S219"	"Vitamin B7 (Biotin)"	0.00822	"mg"	0.27	"mg/kg"
"HDZ-373-S219"	"Vitamin B12 (Cobalamin)"	0.0452	"mg"	1.51	"ug/kg"
"HDZ-373-S219"	"Vitamin C (Ascorbic Acid)"	12.60268	"mg"	421.43	"mg/kg"
"HDZ-373-S219"	"Vitamin A"	760.41222	"mg"	25.43	"IU/g"
"HDZ-373-S219"	"Vitamin D3 (Cholecalciferol)"	130.858	"mg"	4.38	"IU/g"
"HDZ-373-S219"	"Vitamin E"	6.97048	"mg"	233.09	"mg/kg"
"HDZ-373-S219"	"Vitamin K"	0.04953	"mg"	1.66	"mg/kg"
"HDZ-337-S160"	"Beta-Carotene"	0.3	"mg"	10	"mg/kg"
"HDZ-337-S160"	"Lycopene"	0.0192825	"mg"	1	"ug/kg"
"HDZ-337-S160"	"Choline"	37.545567	"mg"	1168.98	"mg/kg"
"HDZ-337-S160"	"Folic Acid (Vitamin B9)"	0.24385	"mg"	8	"mg/kg"
"HDZ-337-S160"	"Vitamin B1 (Thiamin)"	0.196003	"mg"	7	"mg/kg"
"HDZ-337-S160"	"Vitamin B2 (Riboflavin)"	0.29455	"mg"	10	"mg/kg"
"HDZ-337-S160"	"Vitamin B3 (Niacin)"	1.957192	"mg"	67	"mg/kg"
"HDZ-337-S160"	"Vitamin B5 (Pantothenic Acid)"	1.195088	"mg"	41	"mg/kg"
"HDZ-337-S160"	"Vitamin B6 (Pyridoxine)"	0.26034	"mg"	9	"mg/kg"
"HDZ-337-S160"	"Vitamin B7 (Biotin)"	0.008388	"mg"	0.29	"mg/kg"
"HDZ-337-S160"	"Vitamin B12 (Cobalamin)"	0.0563012	"mg"	1.92	"ug/kg"
"HDZ-337-S160"	"Vitamin C (Ascorbic Acid)"	11.7	"mg"	400	"mg/kg"
"HDZ-337-S160"	"Vitamin A"	641	"mg"	22	"IU/g"
"HDZ-337-S160"	"Vitamin D3 (Cholecalciferol)"	131	"mg"	4	"IU/g"
"HDZ-337-S160"	"Vitamin E"	6	"mg"	190	"mg/kg"
"HDZ-337-S160"	"Vitamin K"	0.048859	"mg"	1.7	"mg/kg"
"HDZ-342-S171"	"Beta-Carotene"	0.33946	"mg"	11.35	"mg/kg"
"HDZ-342-S171"	"Lycopene"	0.02571	"mg"	0.86	"ug/kg"
"HDZ-342-S171"	"Choline"	35.42382	"mg"	1184.56	"mg/kg"
"HDZ-342-S171"	"Folic Acid (Vitamin B9)"	0.2426	"mg"	8.11	"mg/kg"
"HDZ-342-S171"	"Vitamin B1 (Thiamin)"	0.19693	"mg"	6.59	"mg/kg"
"HDZ-342-S171"	"Vitamin B2 (Riboflavin)"	0.27704	"mg"	9.26	"mg/kg"
"HDZ-342-S171"	"Vitamin B3 (Niacin)"	1.92509	"mg"	64.37	"mg/kg"
"HDZ-342-S171"	"Vitamin B5 (Pantothenic Acid)"	1.17367	"mg"	39.25	"mg/kg"
"HDZ-342-S171"	"Vitamin B6 (Pyridoxine)"	0.26179	"mg"	8.75	"mg/kg"
"HDZ-342-S171"	"Vitamin B7 (Biotin)"	0.00822	"mg"	0.27	"mg/kg"
"HDZ-342-S171"	"Vitamin B12 (Cobalamin)"	0.0452	"mg"	1.51	"ug/kg"
"HDZ-342-S171"	"Vitamin C (Ascorbic Acid)"	12.60268	"mg"	421.43	"mg/kg"
"HDZ-342-S171"	"Vitamin A"	760.41222	"mg"	25.43	"IU/g"
"HDZ-342-S171"	"Vitamin D3 (Cholecalciferol)"	130.858	"mg"	4.38	"IU/g"
"HDZ-342-S171"	"Vitamin E"	6.97048	"mg"	233.09	"mg/kg"
"HDZ-342-S171"	"Vitamin K"	0.04953	"mg"	1.66	"mg/kg"
"HDZ-383-S260"	"Beta-Carotene"	0.33946	"mg"	11.35	"mg/kg"
"HDZ-383-S260"	"Lycopene"	0.02571	"mg"	0.86	"ug/kg"
"HDZ-383-S260"	"Choline"	35.42382	"mg"	1184.56	"mg/kg"
"HDZ-383-S260"	"Folic Acid (Vitamin B9)"	0.2426	"mg"	8.11	"mg/kg"
"HDZ-383-S260"	"Vitamin B1 (Thiamin)"	0.19693	"mg"	6.59	"mg/kg"
"HDZ-383-S260"	"Vitamin B2 (Riboflavin)"	0.27704	"mg"	9.26	"mg/kg"
"HDZ-383-S260"	"Vitamin B3 (Niacin)"	1.92509	"mg"	64.37	"mg/kg"
"HDZ-383-S260"	"Vitamin B5 (Pantothenic Acid)"	1.17367	"mg"	39.25	"mg/kg"
"HDZ-383-S260"	"Vitamin B6 (Pyridoxine)"	0.26179	"mg"	8.75	"mg/kg"
"HDZ-383-S260"	"Vitamin B7 (Biotin)"	0.00822	"mg"	0.27	"mg/kg"
"HDZ-383-S260"	"Vitamin B12 (Cobalamin)"	0.0452	"mg"	1.51	"ug/kg"
"HDZ-383-S260"	"Vitamin C (Ascorbic Acid)"	12.60268	"mg"	421.43	"mg/kg"
"HDZ-383-S260"	"Vitamin A"	760.41222	"mg"	25.43	"IU/g"
"HDZ-383-S260"	"Vitamin D3 (Cholecalciferol)"	130.858	"mg"	4.38	"IU/g"
"HDZ-383-S260"	"Vitamin E"	6.97048	"mg"	233.09	"mg/kg"
"HDZ-383-S260"	"Vitamin K"	0.04953	"mg"	1.66	"mg/kg"
"HDZ-344-S316"	"Beta-Carotene"	0.3	"mg"	10	"mg/kg"
"HDZ-344-S316"	"Lycopene"	0.0192825	"mg"	1	"ug/kg"
"HDZ-344-S316"	"Choline"	37.545567	"mg"	1168.98	"mg/kg"
"HDZ-344-S316"	"Folic Acid (Vitamin B9)"	0.24385	"mg"	8	"mg/kg"
"HDZ-344-S316"	"Vitamin B1 (Thiamin)"	0.196003	"mg"	7	"mg/kg"
"HDZ-344-S316"	"Vitamin B2 (Riboflavin)"	0.29455	"mg"	10	"mg/kg"
"HDZ-344-S316"	"Vitamin B3 (Niacin)"	1.957192	"mg"	67	"mg/kg"
"HDZ-344-S316"	"Vitamin B5 (Pantothenic Acid)"	1.195088	"mg"	41	"mg/kg"
"HDZ-344-S316"	"Vitamin B6 (Pyridoxine)"	0.26034	"mg"	9	"mg/kg"
"HDZ-344-S316"	"Vitamin B7 (Biotin)"	0.008388	"mg"	0.29	"mg/kg"
"HDZ-344-S316"	"Vitamin B12 (Cobalamin)"	0.0563012	"mg"	1.92	"ug/kg"
"HDZ-344-S316"	"Vitamin C (Ascorbic Acid)"	11.7	"mg"	400	"mg/kg"
"HDZ-344-S316"	"Vitamin A"	641	"mg"	22	"IU/g"
"HDZ-344-S316"	"Vitamin D3 (Cholecalciferol)"	131	"mg"	4	"IU/g"
"HDZ-344-S316"	"Vitamin E"	6	"mg"	190	"mg/kg"
"HDZ-344-S316"	"Vitamin K"	0.048859	"mg"	1.7	"mg/kg"
"HDZ-382-S328"	"Beta-Carotene"	0.3	"mg"	10	"mg/kg"
"HDZ-382-S328"	"Lycopene"	0.0192825	"mg"	1	"ug/kg"
"HDZ-382-S328"	"Choline"	37.545567	"mg"	1168.98	"mg/kg"
"HDZ-382-S328"	"Folic Acid (Vitamin B9)"	0.24385	"mg"	8	"mg/kg"
"HDZ-382-S328"	"Vitamin B1 (Thiamin)"	0.196003	"mg"	7	"mg/kg"
"HDZ-382-S328"	"Vitamin B2 (Riboflavin)"	0.29455	"mg"	10	"mg/kg"
"HDZ-382-S328"	"Vitamin B3 (Niacin)"	1.957192	"mg"	67	"mg/kg"
"HDZ-382-S328"	"Vitamin B5 (Pantothenic Acid)"	1.195088	"mg"	41	"mg/kg"
"HDZ-382-S328"	"Vitamin B6 (Pyridoxine)"	0.26034	"mg"	9	"mg/kg"
"HDZ-382-S328"	"Vitamin B7 (Biotin)"	0.008388	"mg"	0.29	"mg/kg"
"HDZ-382-S328"	"Vitamin B12 (Cobalamin)"	0.0563012	"mg"	1.92	"ug/kg"
"HDZ-382-S328"	"Vitamin C (Ascorbic Acid)"	11.7	"mg"	400	"mg/kg"
"HDZ-382-S328"	"Vitamin A"	641	"mg"	22	"IU/g"
"HDZ-382-S328"	"Vitamin D3 (Cholecalciferol)"	131	"mg"	4	"IU/g"
"HDZ-382-S328"	"Vitamin E"	6	"mg"	190	"mg/kg"
"HDZ-382-S328"	"Vitamin K"	0.048859	"mg"	1.7	"mg/kg"
"HDZ-321-S132"	"Beta-Carotene"	0.33946	"mg"	11.35	"mg/kg"
"HDZ-321-S132"	"Lycopene"	0.02571	"mg"	0.86	"ug/kg"
"HDZ-321-S132"	"Choline"	35.42382	"mg"	1184.56	"mg/kg"
"HDZ-321-S132"	"Folic Acid (Vitamin B9)"	0.2426	"mg"	8.11	"mg/kg"
"HDZ-321-S132"	"Vitamin B1 (Thiamin)"	0.19693	"mg"	6.59	"mg/kg"
"HDZ-321-S132"	"Vitamin B2 (Riboflavin)"	0.27704	"mg"	9.26	"mg/kg"
"HDZ-321-S132"	"Vitamin B3 (Niacin)"	1.92509	"mg"	64.37	"mg/kg"
"HDZ-321-S132"	"Vitamin B5 (Pantothenic Acid)"	1.17367	"mg"	39.25	"mg/kg"
"HDZ-321-S132"	"Vitamin B6 (Pyridoxine)"	0.26179	"mg"	8.75	"mg/kg"
"HDZ-321-S132"	"Vitamin B7 (Biotin)"	0.00822	"mg"	0.27	"mg/kg"
"HDZ-321-S132"	"Vitamin B12 (Cobalamin)"	0.0452	"mg"	1.51	"ug/kg"
"HDZ-321-S132"	"Vitamin C (Ascorbic Acid)"	12.60268	"mg"	421.43	"mg/kg"
"HDZ-321-S132"	"Vitamin A"	760.41222	"mg"	25.43	"IU/g"
"HDZ-321-S132"	"Vitamin D3 (Cholecalciferol)"	130.858	"mg"	4.38	"IU/g"
"HDZ-321-S132"	"Vitamin E"	6.97048	"mg"	233.09	"mg/kg"
"HDZ-321-S132"	"Vitamin K"	0.04953	"mg"	1.66	"mg/kg"
"HDZ-338-S161"	"Beta-Carotene"	0.3	"mg"	10	"mg/kg"
"HDZ-338-S161"	"Lycopene"	0.0192825	"mg"	1	"ug/kg"
"HDZ-338-S161"	"Choline"	37.545567	"mg"	1168.98	"mg/kg"
"HDZ-338-S161"	"Folic Acid (Vitamin B9)"	0.24385	"mg"	8	"mg/kg"
"HDZ-338-S161"	"Vitamin B1 (Thiamin)"	0.196003	"mg"	7	"mg/kg"
"HDZ-338-S161"	"Vitamin B2 (Riboflavin)"	0.29455	"mg"	10	"mg/kg"
"HDZ-338-S161"	"Vitamin B3 (Niacin)"	1.957192	"mg"	67	"mg/kg"
"HDZ-338-S161"	"Vitamin B5 (Pantothenic Acid)"	1.195088	"mg"	41	"mg/kg"
"HDZ-338-S161"	"Vitamin B6 (Pyridoxine)"	0.26034	"mg"	9	"mg/kg"
"HDZ-338-S161"	"Vitamin B7 (Biotin)"	0.008388	"mg"	0.29	"mg/kg"
"HDZ-338-S161"	"Vitamin B12 (Cobalamin)"	0.0563012	"mg"	1.92	"ug/kg"
"HDZ-338-S161"	"Vitamin C (Ascorbic Acid)"	11.7	"mg"	400	"mg/kg"
"HDZ-338-S161"	"Vitamin A"	641	"mg"	22	"IU/g"
"HDZ-338-S161"	"Vitamin D3 (Cholecalciferol)"	131	"mg"	4	"IU/g"
"HDZ-338-S161"	"Vitamin E"	6	"mg"	190	"mg/kg"
"HDZ-338-S161"	"Vitamin K"	0.048859	"mg"	1.7	"mg/kg"
"HDZ-347-S318"	"Beta-Carotene"	0.33946	"mg"	11.35	"mg/kg"
"HDZ-347-S318"	"Lycopene"	0.02571	"mg"	0.86	"ug/kg"
"HDZ-347-S318"	"Choline"	35.42382	"mg"	1184.56	"mg/kg"
"HDZ-347-S318"	"Folic Acid (Vitamin B9)"	0.2426	"mg"	8.11	"mg/kg"
"HDZ-347-S318"	"Vitamin B1 (Thiamin)"	0.19693	"mg"	6.59	"mg/kg"
"HDZ-347-S318"	"Vitamin B2 (Riboflavin)"	0.27704	"mg"	9.26	"mg/kg"
"HDZ-347-S318"	"Vitamin B3 (Niacin)"	1.92509	"mg"	64.37	"mg/kg"
"HDZ-347-S318"	"Vitamin B5 (Pantothenic Acid)"	1.17367	"mg"	39.25	"mg/kg"
"HDZ-347-S318"	"Vitamin B6 (Pyridoxine)"	0.26179	"mg"	8.75	"mg/kg"
"HDZ-347-S318"	"Vitamin B7 (Biotin)"	0.00822	"mg"	0.27	"mg/kg"
"HDZ-347-S318"	"Vitamin B12 (Cobalamin)"	0.0452	"mg"	1.51	"ug/kg"
"HDZ-347-S318"	"Vitamin C (Ascorbic Acid)"	12.60268	"mg"	421.43	"mg/kg"
"HDZ-347-S318"	"Vitamin A"	760.41222	"mg"	25.43	"IU/g"
"HDZ-347-S318"	"Vitamin D3 (Cholecalciferol)"	130.858	"mg"	4.38	"IU/g"
"HDZ-347-S318"	"Vitamin E"	6.97048	"mg"	233.09	"mg/kg"
"HDZ-347-S318"	"Vitamin K"	0.04953	"mg"	1.66	"mg/kg"
"HDZ-384-S261"	"Beta-Carotene"	0.33946	"mg"	11.35	"mg/kg"
"HDZ-384-S261"	"Lycopene"	0.02571	"mg"	0.86	"ug/kg"
"HDZ-384-S261"	"Choline"	35.42382	"mg"	1184.56	"mg/kg"
"HDZ-384-S261"	"Folic Acid (Vitamin B9)"	0.2426	"mg"	8.11	"mg/kg"
"HDZ-384-S261"	"Vitamin B1 (Thiamin)"	0.19693	"mg"	6.59	"mg/kg"
"HDZ-384-S261"	"Vitamin B2 (Riboflavin)"	0.27704	"mg"	9.26	"mg/kg"
"HDZ-384-S261"	"Vitamin B3 (Niacin)"	1.92509	"mg"	64.37	"mg/kg"
"HDZ-384-S261"	"Vitamin B5 (Pantothenic Acid)"	1.17367	"mg"	39.25	"mg/kg"
"HDZ-384-S261"	"Vitamin B6 (Pyridoxine)"	0.26179	"mg"	8.75	"mg/kg"
"HDZ-384-S261"	"Vitamin B7 (Biotin)"	0.00822	"mg"	0.27	"mg/kg"
"HDZ-384-S261"	"Vitamin B12 (Cobalamin)"	0.0452	"mg"	1.51	"ug/kg"
"HDZ-384-S261"	"Vitamin C (Ascorbic Acid)"	12.60268	"mg"	421.43	"mg/kg"
"HDZ-384-S261"	"Vitamin A"	760.41222	"mg"	25.43	"IU/g"
"HDZ-384-S261"	"Vitamin D3 (Cholecalciferol)"	130.858	"mg"	4.38	"IU/g"
"HDZ-384-S261"	"Vitamin E"	6.97048	"mg"	233.09	"mg/kg"
"HDZ-384-S261"	"Vitamin K"	0.04953	"mg"	1.66	"mg/kg"
"HDZ-343-S172"	"Beta-Carotene"	0.3	"mg"	10	"mg/kg"
"HDZ-343-S172"	"Lycopene"	0.0192825	"mg"	1	"ug/kg"
"HDZ-343-S172"	"Choline"	37.545567	"mg"	1168.98	"mg/kg"
"HDZ-343-S172"	"Folic Acid (Vitamin B9)"	0.24385	"mg"	8	"mg/kg"
"HDZ-343-S172"	"Vitamin B1 (Thiamin)"	0.196003	"mg"	7	"mg/kg"
"HDZ-343-S172"	"Vitamin B2 (Riboflavin)"	0.29455	"mg"	10	"mg/kg"
"HDZ-343-S172"	"Vitamin B3 (Niacin)"	1.957192	"mg"	67	"mg/kg"
"HDZ-343-S172"	"Vitamin B5 (Pantothenic Acid)"	1.195088	"mg"	41	"mg/kg"
"HDZ-343-S172"	"Vitamin B6 (Pyridoxine)"	0.26034	"mg"	9	"mg/kg"
"HDZ-343-S172"	"Vitamin B7 (Biotin)"	0.008388	"mg"	0.29	"mg/kg"
"HDZ-343-S172"	"Vitamin B12 (Cobalamin)"	0.0563012	"mg"	1.92	"ug/kg"
"HDZ-343-S172"	"Vitamin C (Ascorbic Acid)"	11.7	"mg"	400	"mg/kg"
"HDZ-343-S172"	"Vitamin A"	641	"mg"	22	"IU/g"
"HDZ-343-S172"	"Vitamin D3 (Cholecalciferol)"	131	"mg"	4	"IU/g"
"HDZ-343-S172"	"Vitamin E"	6	"mg"	190	"mg/kg"
"HDZ-343-S172"	"Vitamin K"	0.048859	"mg"	1.7	"mg/kg"
"HDZ-396-S273"	"Beta-Carotene"	0.33946	"mg"	11.35	"mg/kg"
"HDZ-396-S273"	"Lycopene"	0.02571	"mg"	0.86	"ug/kg"
"HDZ-396-S273"	"Choline"	35.42382	"mg"	1184.56	"mg/kg"
"HDZ-396-S273"	"Folic Acid (Vitamin B9)"	0.2426	"mg"	8.11	"mg/kg"
"HDZ-396-S273"	"Vitamin B1 (Thiamin)"	0.19693	"mg"	6.59	"mg/kg"
"HDZ-396-S273"	"Vitamin B2 (Riboflavin)"	0.27704	"mg"	9.26	"mg/kg"
"HDZ-396-S273"	"Vitamin B3 (Niacin)"	1.92509	"mg"	64.37	"mg/kg"
"HDZ-396-S273"	"Vitamin B5 (Pantothenic Acid)"	1.17367	"mg"	39.25	"mg/kg"
"HDZ-396-S273"	"Vitamin B6 (Pyridoxine)"	0.26179	"mg"	8.75	"mg/kg"
"HDZ-396-S273"	"Vitamin B7 (Biotin)"	0.00822	"mg"	0.27	"mg/kg"
"HDZ-396-S273"	"Vitamin B12 (Cobalamin)"	0.0452	"mg"	1.51	"ug/kg"
"HDZ-396-S273"	"Vitamin C (Ascorbic Acid)"	12.60268	"mg"	421.43	"mg/kg"
"HDZ-396-S273"	"Vitamin A"	760.41222	"mg"	25.43	"IU/g"
"HDZ-396-S273"	"Vitamin D3 (Cholecalciferol)"	130.858	"mg"	4.38	"IU/g"
"HDZ-396-S273"	"Vitamin E"	6.97048	"mg"	233.09	"mg/kg"
"HDZ-396-S273"	"Vitamin K"	0.04953	"mg"	1.66	"mg/kg"
"HDZ-409-S339"	"Beta-Carotene"	0.3	"mg"	10	"mg/kg"
"HDZ-409-S339"	"Lycopene"	0.0192825	"mg"	1	"ug/kg"
"HDZ-409-S339"	"Choline"	37.545567	"mg"	1168.98	"mg/kg"
"HDZ-409-S339"	"Folic Acid (Vitamin B9)"	0.24385	"mg"	8	"mg/kg"
