"identifier"	"subject"	"rel_calcium"	"rel_magnesium"	"rel_phosphorus"	"rel_potassium"	"rel_copper"	"rel_iodine"	"rel_iron"	"rel_manganese"	"rel_zinc"	"rel_Ash_total"	"calcium"	"magnesium"	"phosphorus"	"potassium"	"copper"	"iodine"	"iron"	"manganese"	"zinc"	"Ash_total"
"HDZ-407-S337"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-219-S81"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-220-S85"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-393-S270"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-348-S259"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-340-S326"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-392-S269"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-341-S170"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-349-S173"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-229-S130"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-218-S204"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-211-S106"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-406-S336"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-405-S335"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-391-S268"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-350-S174"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-316-S256"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-224-S123"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-223-S122"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-390-S267"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-217-S89"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-215-S108"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-212-S250"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-228-S129"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-404"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-227-S128"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-216"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-226-S124"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-403-S334"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-402-S333"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-388-S265"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-387-S264"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-401-S332"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-377-S287"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-376-S286"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-370-S216"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-371-S217"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-375-S285"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-369-S215"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-372-S218"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-378-S288"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-381-S327"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-363-S209"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-364-S210"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-379-S289"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-365-S211"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-366-S212"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-357-S180"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-358-S181"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-359-S182"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-352-S176"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-351-S175"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-353-E1"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-354-S177"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-367-S213"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-361-S184"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-355-S178"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-386-S263"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-360-S183"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-374-S284"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-380-S290"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-368-S214"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-362-S208"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-356-S179"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-450-S322"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-451-S343"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-452-S344"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-453-S345"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-449-S299"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-448-S298"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-438-S275"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-439-S276"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-437-S253"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-432-S228"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-433-S229"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-431-S227"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-426-S226"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-425-S225"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-434-S230"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-440-S293"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-444-S296"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-430-S292"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-442-S294"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-443-S295"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-445-S297"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-424-S224"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-166-S197"	"culi"	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337	319.66248	190.93112	157.15731	322.43378	0.45601	0.02172	5.31891	1.46863	2.43729	1816.25337
"HDZ-165-S196"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-214-S251"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-446-S341"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-436-E1-S357"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-447-S342"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-189-S200"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-427-E1-S353"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-475-S377"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-441-S340"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-160-S242"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-435-E1-S356"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-464-S372"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-428-E1-S354"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-164-S195"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-474-S376"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-429-E1-S355"	"culi"	257.32	257.78	157.91	334.71	0.1	0	4.3	0.4	1.2	1431	257.32	257.78	157.91	334.71	0.1	0	4.3	0.4	1.2	1431
"HDZ-422-S291"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-423-S223"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-420-S207"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-178-S199"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-416-S220"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-417-S221"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-415-S206"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-419-E1-S352"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-414-S321"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-418-E1-S351"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-171-S303"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-172-S304"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-413-S320"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-412-S319"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-159-S302"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-471"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-470-E1-S368"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-469-E1-S367"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-468-E1-S366"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-473-S375"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-465-S373"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
"HDZ-472"	"warble"	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000	321.7701592	157.3827213	167.1484216	322.688967	0.5	0	5.5	1.5	2.5	2000
