"identifier"	"nutrient"	"fed"	"fed_unit"	"relative_fed"	"relative_unit"
"HDZ-091-S236"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-091-S236"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-091-S236"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-091-S236"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-091-S236"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-105-S97"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-105-S97"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-105-S97"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-105-S97"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-105-S97"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-105-S97"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-087-S78"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-087-S78"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-087-S78"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-087-S78"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-087-S78"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-087-S78"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-082-S41"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-082-S41"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-082-S41"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-082-S41"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-082-S41"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-082-S41"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-086-S42"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-086-S42"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-086-S42"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-086-S42"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-086-S42"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-086-S42"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-090-S235"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-090-S235"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-090-S235"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-090-S235"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-090-S235"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-090-S235"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-081-S40"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-081-S40"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-081-S40"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-081-S40"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-081-S40"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-081-S40"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-109-S240"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-109-S240"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-109-S240"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-109-S240"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-109-S240"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-109-S240"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-085-S92"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-085-S92"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-085-S92"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-085-S92"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-085-S92"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-085-S92"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-106-S83"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-106-S83"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-106-S83"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-106-S83"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-106-S83"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-106-S83"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-080-E1"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-080-E1"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-080-E1"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-080-E1"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-080-E1"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-080-E1"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-107-S55"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-107-S55"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-107-S55"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-107-S55"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-107-S55"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-107-S55"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-190-S59"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-190-S59"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-190-S59"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-190-S59"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-190-S59"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-190-S59"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-193-S70"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-193-S70"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-193-S70"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-193-S70"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-193-S70"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-193-S70"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-192-S75"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-192-S75"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-192-S75"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-192-S75"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-192-S75"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-192-S75"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-191-S56"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-191-S56"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-191-S56"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-191-S56"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-191-S56"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-191-S56"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-264-S167"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-264-S167"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-264-S167"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-264-S167"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-264-S167"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-264-S167"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-268-S308"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-268-S308"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-268-S308"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-268-S308"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-268-S308"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-268-S308"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-263-S166"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-263-S166"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-263-S166"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-263-S166"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-263-S166"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-263-S166"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-257-E1"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-257-E1"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-257-E1"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-257-E1"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-257-E1"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-257-E1"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-258-S162"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-258-S162"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-258-S162"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-258-S162"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-258-S162"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-258-S162"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-256-E1"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-256-E1"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-256-E1"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-256-E1"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-256-E1"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-256-E1"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-259-S163"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-259-S163"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-259-S163"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-259-S163"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-259-S163"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-259-S163"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-269-S309"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-269-S309"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-269-S309"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-269-S309"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-269-S309"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-269-S309"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-274-S314"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-274-S314"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-274-S314"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-274-S314"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-274-S314"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-274-S314"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-255-E1"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-255-E1"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-255-E1"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-255-E1"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-255-E1"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-255-E1"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-245-S145"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-245-S145"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-245-S145"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-245-S145"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-245-S145"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-245-S145"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-251-S151"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-251-S151"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-251-S151"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-251-S151"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-251-S151"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-251-S151"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-253-S153"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-253-S153"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-253-S153"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-253-S153"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-253-S153"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-253-S153"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-323-S134"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-323-S134"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-323-S134"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-323-S134"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-323-S134"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-323-S134"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-252-S152"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-252-S152"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-252-S152"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-252-S152"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-252-S152"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-252-S152"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-246-S146"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-246-S146"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-246-S146"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-246-S146"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-246-S146"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-246-S146"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-249-S149"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-249-S149"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-249-S149"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-249-S149"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-249-S149"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-249-S149"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-240-S140"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-240-S140"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-240-S140"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-240-S140"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-240-S140"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-240-S140"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-247-S147"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-247-S147"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-247-S147"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-247-S147"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-247-S147"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-247-S147"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-250-S150"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-250-S150"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-250-S150"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-250-S150"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-250-S150"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-250-S150"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-272-S312"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-272-S312"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-272-S312"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-272-S312"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-272-S312"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-272-S312"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-248-S148"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-248-S148"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-248-S148"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-248-S148"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-248-S148"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-248-S148"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-270-S310"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-270-S310"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-270-S310"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-270-S310"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-270-S310"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-270-S310"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-267-S255"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-267-S255"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-267-S255"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-267-S255"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-267-S255"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-267-S255"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-273-S313"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-273-S313"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-273-S313"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-273-S313"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-273-S313"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-273-S313"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-265-S205"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-265-S205"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-265-S205"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-265-S205"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-265-S205"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-265-S205"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-262-S165"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-262-S165"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-262-S165"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-262-S165"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-262-S165"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-262-S165"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-271-S311"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-271-S311"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-271-S311"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-271-S311"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-271-S311"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-271-S311"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-203-S203"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-203-S203"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-203-S203"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-203-S203"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-203-S203"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-203-S203"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-209-S104"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-209-S104"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-209-S104"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-209-S104"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-209-S104"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-209-S104"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-202-E1-S348"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-202-E1-S348"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-202-E1-S348"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-202-E1-S348"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-202-E1-S348"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-202-E1-S348"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-207-S102"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-207-S102"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-207-S102"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-207-S102"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-207-S102"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-207-S102"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-266-S254"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-266-S254"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-266-S254"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-266-S254"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-266-S254"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-266-S254"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-260-S164"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-260-S164"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-260-S164"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-260-S164"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-260-S164"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-260-S164"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-204-S249"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-204-S249"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-204-S249"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-204-S249"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-204-S249"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-204-S249"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-205-S101"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-205-S101"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-205-S101"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-205-S101"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-205-S101"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-205-S101"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-208-S103"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-208-S103"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-208-S103"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-208-S103"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-208-S103"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-208-S103"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-394-S271"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-394-S271"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-394-S271"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-394-S271"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-394-S271"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-394-S271"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-411-E1-S350"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-411-E1-S350"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-411-E1-S350"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-411-E1-S350"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-411-E1-S350"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-411-E1-S350"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-254-S154"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-254-S154"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-254-S154"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-254-S154"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-254-S154"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-254-S154"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-194-S87"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-194-S87"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-194-S87"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-194-S87"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-194-S87"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-194-S87"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-201-E1-S347"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-201-E1-S347"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-201-E1-S347"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-201-E1-S347"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
