"Taxa"	"hdz.013"	"hdz.014"	"hdz.021"	"hdz.011"	"hdz.010"	"hdz.016"	"hdz.026"	"hdz.024"	"hdz.020"	"hdz.028"	"hdz.035"	"hdz.040"	"hdz.047"	"hdz.054"	"hdz.069"	"hdz.064"	"hdz.063"	"hdz.057"	"hdz.071"	"hdz.065"	"hdz.187"	"hdz.184"	"hdz.181"	"hdz.180"	"hdz.167"	"hdz.060"	"hdz.174"	"hdz.169"	"hdz.163"	"hdz.098"	"hdz.102"	"hdz.097"	"hdz.088"	"hdz.091"	"hdz.087"	"hdz.085"	"hdz.192"	"hdz.264"	"hdz.258"	"hdz.269"	"hdz.274"	"hdz.245"	"hdz.253"	"hdz.252"	"hdz.249"	"hdz.240"	"hdz.272"	"hdz.250"	"hdz.270"	"hdz.273"	"hdz.262"	"hdz.271"	"hdz.203"	"hdz.266"	"hdz.204"	"hdz.394"	"hdz.254"	"hdz.196"	"hdz.235"	"hdz.198"	"hdz.326"	"hdz.330"	"hdz.318"	"hdz.317"	"hdz.308"	"hdz.314"	"hdz.319"	"hdz.324"	"hdz.305"	"hdz.310"	"hdz.320"	"hdz.301"	"hdz.241"	"hdz.327"	"hdz.236"	"hdz.233"	"hdz.230"	"hdz.222"	"hdz.400"	"hdz.398"	"hdz.339"	"hdz.321"	"hdz.384"	"hdz.347"	"hdz.396"	"hdz.345"	"hdz.221"	"hdz.408"	"hdz.219"	"hdz.220"	"hdz.348"	"hdz.392"	"hdz.341"	"hdz.229"	"hdz.405"	"hdz.350"	"hdz.224"	"hdz.390"	"hdz.215"	"hdz.227"	"hdz.226"	"hdz.388"	"hdz.377"	"hdz.357"	"hdz.352"	"hdz.354"	"hdz.361"	"hdz.362"	"hdz.452"	"hdz.437"	"hdz.426"	"hdz.442"	"hdz.445"	"hdz.311"
"Isovalerate (3-Methylbutanoic acid) -- Production"	0.00057745055579616	6.82547266398198e-05	0	0	0	9.18505591402788e-05	0.000154083204930663	0.000191271637604004	0.000183088706478289	9.3179276928811e-05	8.82378893496867e-05	0.000142083296332475	8.04084750532705e-05	0	0.000256386777767604	0.00015330369461904	8.37918610172333e-05	0.000172617163899997	0.000161596574152628	0.00029393856683953	0.000431167231290422	0.000609536475216801	0.000198917886696372	0.000620714950766019	0.000395239559088314	0.000835637969797657	0.000132193531329867	0.000125036468970116	0.000496452433651201	8.87311446317658e-05	0.000451512567099784	3.37843544654471e-05	0.000422976059555029	0.000117633219621221	0.000179872290673622	0.000125315900499175	0.00015180265654649	7.91713399749291e-05	0.000200534759358289	0.000210304942166141	8.46722126965983e-05	3.5810205908684e-05	0.00012559264027128	0.000122067829023661	0.00037117228580266	0.000143153675470618	0.000411908414294642	0.000232011832603463	0.000368335430798981	0.000204561726500972	0.000151329429034064	0.000729235032450958	0.00024675618432687	0.000400112031368783	0.000118795414497	0.000174565767652963	0.000217249619813165	0	7.11566513679866e-05	0.000881096083527909	5.79945485124398e-05	0.000530567948872543	0.000567166718656949	0.000121946262347059	6.67066906810753e-05	0.00152843898772237	0.000143933214988245	0.000187393127357054	0.000237257305547867	0.000165184593783553	0.000335664335664336	0.00051305072789072	0.00019822784308284	0.000231454692743895	0.000221975582685905	0.000262260687123	0.000114465588782372	0.000576941568640021	0.000200596775406835	0.000127093063896038	0	0	0.000165098233448902	0	4.43965947811803e-05	0	7.39344201693098e-05	0.0021649903026476	0.00406043008801379	0	0	0	0	9.27228051739326e-05	0.000486345840527199	0.000104195609891637	0.000253876912010494	3.18527130548345e-05	0.000243974696338637	3.76711683712871e-05	0	0.000331902005932748	0.000223284061983656	0	0	0	0	0.00012226059846563	0	0.00348603535249969	0.00201312402005381	5.52196361025981e-05	0.00212300769986375	5.67826926352847e-05
"Trimethylamine -- Production"	0.00067369231509552	0.000204764179919459	0.000376676209130631	6.51550690643732e-05	8.15494393476045e-05	0.000137775838710418	0.000231124807395994	0	0	0.000186358553857622	0	3.55208240831187e-05	0.000321633900213082	0	0	0	0.000167583722034467	2.87695273166662e-05	0.000121197430614471	0	6.15953187557746e-05	0	3.97835773392744e-05	5.64286318878199e-05	0	7.95845685521578e-05	0	0	8.27420722752002e-05	4.43655723158829e-05	5.01680630110872e-05	0	0.000126892817866509	0	8.99361453368109e-05	0	0.00015180265654649	0	0	0.000315457413249211	0.000127008319044897	0.000143240823634736	0	4.06892763412203e-05	0.000197958552428086	7.15768377353088e-05	0.000255667291631157	0.000145007395377164	9.20838576997453e-05	0.000263007934072678	6.05317716136258e-05	0.00018230875811274	4.1126030721145e-05	0.00024006721882127	0	5.81885892176544e-05	0.00038018683467304	7.87866850502265e-05	0.000142313302735973	8.81096083527909e-05	0.000289972742562199	4.82334498975039e-05	5.67166718656949e-05	0.000121946262347059	0	0.00045101478326234	9.59554766588302e-05	0.000843269073106744	0.000237257305547867	0.000385430718828291	0.00027972027972028	0.000213771136621133	3.96455686165679e-05	0.00015430312849593	0	0.000174840458082	0.000114465588782372	0.00153851084970672	0	0.000127093063896038	0	3.59337381867836e-05	0	7.56215143208243e-05	0.010344406584015	5.22070531728837e-05	0.000646926176481461	0.00027062378783095	0.00186008529171582	0	0.000611118537898898	0.000207921821395155	4.59516588548847e-05	0.000154538008623221	4.86345840527199e-05	0.00137190886357322	0.000338502549347325	9.55581391645034e-05	0	0.000113013505113861	0.000228382197607696	0	0	4.5533193698206e-05	0	4.35473686502493e-05	0	0	0.00109990834097159	0.000246073083705861	0.000561351890207313	5.52196361025981e-05	0.0018695142431636	0.000624609618988132
"L-Malate ([S]-Malate, L-Malic acid, Malate, D-Malate, [R]-Malate) -- Consumption"	0.00125114287089168	0.000204764179919459	0.000376676209130631	6.51550690643732e-05	8.15494393476045e-05	0.000137775838710418	0.000231124807395994	0	0	0.000186358553857622	0	3.55208240831187e-05	0.000321633900213082	0	0	0	0.000167583722034467	5.75390546333324e-05	0.000161596574152628	0.000209956119171093	0.000123190637511549	0.000110824813675782	7.95671546785487e-05	5.64286318878199e-05	8.78310131307365e-05	7.95845685521578e-05	0	8.33576459800775e-05	0.0001241131084128	8.87311446317658e-05	0	0.000101353063396341	0.000169190423822012	0	0.000134904218005216	4.17719668330583e-05	0.000303605313092979	2.63904466583097e-05	6.68449197860962e-05	0.000420609884332282	0.000169344425393197	0.000143240823634736	0.00012559264027128	4.06892763412203e-05	0.000173213733374575	7.15768377353088e-05	0.000284074768479064	0.000174008874452597	9.20838576997453e-05	0.000321454141644384	6.05317716136258e-05	0.00018230875811274	4.1126030721145e-05	0.00024006721882127	7.91969429980002e-05	5.81885892176544e-05	0.00038018683467304	7.87866850502265e-05	0.000142313302735973	8.81096083527909e-05	0.000289972742562199	4.82334498975039e-05	5.67166718656949e-05	0.000121946262347059	0	0.00045101478326234	9.59554766588302e-05	0.000843269073106744	0.000237257305547867	0.000385430718828291	0.00027972027972028	0.000213771136621133	7.92911372331358e-05	0.00015430312849593	0	0.000174840458082	0.000114465588782372	0.00153851084970672	0	0.000127093063896038	0	3.59337381867836e-05	0	7.56215143208243e-05	0.010344406584015	5.22070531728837e-05	0.000591475361354479	0.00121780704523928	0.000430995372470738	0	0.000611118537898898	0.000207921821395155	4.59516588548847e-05	0.000154538008623221	4.86345840527199e-05	0.00137190886357322	0.000338502549347325	9.55581391645034e-05	0	0.000113013505113861	0.000228382197607696	0	0	4.5533193698206e-05	0	4.35473686502493e-05	0	0	0.00109990834097159	0.000246073083705861	0.00023228354077544	0	0	0.000624609618988132
"Cellulose (Beta-D-glucan) -- Macromolecule"	0.00038496703719744	0.000204764179919459	0.000150670483652253	6.51550690643732e-05	0.000163098878695209	0.000137775838710418	0.000231124807395994	0.000255028850138672	0.000122059137652192	0.000372717107715244	8.82378893496867e-05	0.000142083296332475	0.000402042375266353	7.53338230031828e-05	0.000109880047614687	0.00015330369461904	2.79306203390778e-05	0.000143847636583331	8.0798287076314e-05	0.000125973671502656	0.000246381275023098	0.000166237220513673	0.000159134309357097	5.64286318878199e-05	0.000263493039392209	0	0.000132193531329867	0.000208394114950194	0.0001654841445504	0	5.01680630110872e-05	0.000168921772327235	4.22976059555029e-05	7.84221464141474e-05	8.99361453368109e-05	0.000125315900499175	0.000227703984819734	2.63904466583097e-05	0.000267379679144385	0.00010515247108307	0.000254016638089795	7.16204118173679e-05	6.279632013564e-05	4.06892763412203e-05	4.94896381070214e-05	0.000143153675470618	2.84074768479064e-05	2.90014790754329e-05	0.000153473096166242	0.000116892415143412	9.07976574204386e-05	7.29235032450958e-05	0.000205630153605725	0.000280078421958148	0.000237590828994001	0.000116377178435309	0.000108624809906583	0.000275753397675793	0.000142313302735973	0.000264328825058373	0.00011598909702488	0.00024116724948752	0.000510450046791254	0.000203243770578432	0.000533653525448603	0.000250563768479078	9.59554766588302e-05	0.000374786254714109	0.000158171537031911	0.000165184593783553	0.000167832167832168	0.000171016909296907	0.00019822784308284	0	0.000221975582685905	0.000174840458082	0.000171698383173558	6.41046187377801e-05	0.000300895163110253	0.000254186127792076	7.00709468336691e-05	3.59337381867836e-05	0.000165098233448902	0.000189053785802061	2.21982973905902e-05	0.000156621159518651	3.69672100846549e-05	0.00243561409047855	0.00108883041466292	0.000161716349522937	0.000229169451712087	0.000207921821395155	0	0	0.000291807504316319	0.00031258682967491	8.46256373368313e-05	0.000222968991383841	3.48535280483767e-05	7.53423367425741e-05	0.000114191098803848	0.000124463252224781	0.000178627249586925	0	4.256315307838e-05	0	0	0	0	0.00418324242299963	0.00689107837633805	5.52196361025981e-05	0	0.000454261541082278
"Urea -- Consumption"	0.0014436263894904	0.000273018906559279	0.000753352418261263	0.000130310138128746	0	4.59252795701394e-05	7.70416024653313e-05	0	0	0	0	0	0	0	0	0	8.37918610172333e-05	0	4.0399143538157e-05	0	6.15953187557746e-05	0	0	0	0	0	0	0	4.13710361376001e-05	0	5.01680630110872e-05	0	0	0	0	0	0.00015180265654649	0	6.68449197860962e-05	0.000262881177707676	0	0.000143240823634736	0	0	0.000148468914321064	7.15768377353088e-05	0.000284074768479064	0.000116005916301731	9.20838576997453e-05	0.000204561726500972	3.02658858068129e-05	0.00018230875811274	4.1126030721145e-05	0.000280078421958148	0	0	0.000488811644579622	7.87866850502265e-05	7.11566513679866e-05	8.81096083527909e-05	0.000173983645537319	4.82334498975039e-05	5.67166718656949e-05	0.000162595016462745	6.67066906810753e-05	0.000300676522174893	0	0.000796420791267481	0.000158171537031911	0.000385430718828291	0.00027972027972028	0.00012826268197268	3.96455686165679e-05	7.71515642479651e-05	0	0.000174840458082	5.72327943911861e-05	0.00141030161223116	0	0.000127093063896038	0	3.59337381867836e-05	0	3.78107571604122e-05	0.0101890185022809	5.22070531728837e-05	0.000591475361354479	0	0	0	0.000534728720661536	0	0	9.27228051739326e-05	4.86345840527199e-05	0.00133717699360934	0.000296189730678909	0	0	0	0.000114191098803848	0	0	0	0	4.35473686502493e-05	0	0.000244521196931259	0.00139321723189734	0	0.000154855693850293	0	0.00199626097151367	0.000624609618988132
"Citrate -- Consumption"	0.00067369231509552	0.000204764179919459	0.000376676209130631	6.51550690643732e-05	8.15494393476045e-05	0.000137775838710418	0.000231124807395994	0	0	0.000186358553857622	0	3.55208240831187e-05	0.000321633900213082	0	0	0	0.000167583722034467	2.87695273166662e-05	8.0798287076314e-05	0	6.15953187557746e-05	0	3.97835773392744e-05	5.64286318878199e-05	0	3.97922842760789e-05	0	0	8.27420722752002e-05	4.43655723158829e-05	0	0	0.000126892817866509	0	8.99361453368109e-05	0	0.00015180265654649	0	0	0.000315457413249211	0.000127008319044897	0.000143240823634736	0	4.06892763412203e-05	0.000173213733374575	7.15768377353088e-05	0.000255667291631157	0.000145007395377164	9.20838576997453e-05	0.000263007934072678	6.05317716136258e-05	0.00018230875811274	4.1126030721145e-05	0.000200056015684392	0	5.81885892176544e-05	0.00038018683467304	7.87866850502265e-05	0.000142313302735973	8.81096083527909e-05	0.000289972742562199	4.82334498975039e-05	5.67166718656949e-05	0.000121946262347059	0	0.00045101478326234	9.59554766588302e-05	0.000843269073106744	0.000237257305547867	0.000385430718828291	0.00027972027972028	0.000213771136621133	3.96455686165679e-05	0.00015430312849593	0	0.000174840458082	0.000114465588782372	0.00153851084970672	0	0.000127093063896038	0	3.59337381867836e-05	0	7.56215143208243e-05	0.010344406584015	5.22070531728837e-05	0.000591475361354479	0.00027062378783095	9.07358678885764e-05	0	0.000611118537898898	0.000207921821395155	4.59516588548847e-05	0.000154538008623221	4.86345840527199e-05	0.00137190886357322	0.000338502549347325	9.55581391645034e-05	0	0.000113013505113861	0.000228382197607696	0	0	4.5533193698206e-05	0	4.35473686502493e-05	0	0	0.00109990834097159	0	0.000154855693850293	0	0	0.000624609618988132
"Formaldehyde -- Production"	0.00067369231509552	0.000204764179919459	0.000376676209130631	6.51550690643732e-05	8.15494393476045e-05	0.000137775838710418	0.000231124807395994	0	0	0.000186358553857622	0	3.55208240831187e-05	0.000321633900213082	0	0	0	0.000167583722034467	2.87695273166662e-05	8.0798287076314e-05	0	6.15953187557746e-05	0	3.97835773392744e-05	5.64286318878199e-05	0	3.97922842760789e-05	0	0	8.27420722752002e-05	4.43655723158829e-05	0	0	0.000126892817866509	0	8.99361453368109e-05	0	0.00015180265654649	0	0	0.000315457413249211	0.000127008319044897	0.000143240823634736	0	4.06892763412203e-05	0.000173213733374575	7.15768377353088e-05	0.000255667291631157	0.000145007395377164	9.20838576997453e-05	0.000263007934072678	6.05317716136258e-05	0.00018230875811274	4.1126030721145e-05	0.000200056015684392	0	5.81885892176544e-05	0.00038018683467304	7.87866850502265e-05	0.000142313302735973	8.81096083527909e-05	0.000289972742562199	4.82334498975039e-05	5.67166718656949e-05	0.000121946262347059	0	0.00045101478326234	9.59554766588302e-05	0.000843269073106744	0.000237257305547867	0.000385430718828291	0.00027972027972028	0.000213771136621133	3.96455686165679e-05	0.00015430312849593	0	0.000174840458082	0.000114465588782372	0.00153851084970672	0	0.000127093063896038	0	3.59337381867836e-05	0	7.56215143208243e-05	0.010344406584015	5.22070531728837e-05	0.000591475361354479	0.00027062378783095	9.07358678885764e-05	0	0.000611118537898898	0.000207921821395155	4.59516588548847e-05	0.000154538008623221	4.86345840527199e-05	0.00137190886357322	0.000338502549347325	9.55581391645034e-05	0	0.000113013505113861	0.000228382197607696	0	0	4.5533193698206e-05	0	4.35473686502493e-05	0	0	0.00109990834097159	0	0.000154855693850293	0	0	0.000624609618988132
"D-Tagatose -- Consumption"	0.00028872527789808	0.000204764179919459	7.53352418261263e-05	0	8.15494393476045e-05	0.000137775838710418	0.000154083204930663	0	0	0.000186358553857622	0	0.000106562472249356	0.000402042375266353	0	0.000439520190458749	5.11012315396801e-05	0.0015082534983102	0.000517851491699992	0.000161596574152628	0.000167964895336874	0.000246381275023098	0.000110824813675782	0.000556970082749841	0.00234178822334452	0.000307408545957578	0.000198961421380394	0.000176258041773156	0	0.0001241131084128	4.43655723158829e-05	0	3.37843544654471e-05	0.000380678453599526	7.84221464141474e-05	0.000404712654015649	0	0.000303605313092979	5.27808933166194e-05	6.68449197860962e-05	0.000210304942166141	0.000127008319044897	0.000214861235452104	0.00012559264027128	4.06892763412203e-05	7.42344571605321e-05	7.15768377353088e-05	8.52224305437191e-05	0.00020301035352803	9.20838576997453e-05	0.000233784830286825	3.02658858068129e-05	0.000109385254867644	0.000205630153605725	0.000320089625095027	0	0.000290942946088272	5.43124049532913e-05	0	0.000142313302735973	8.81096083527909e-05	0.000347967291074639	9.64668997950079e-05	0.00022686668746278	4.06487541156864e-05	6.67066906810753e-05	0.000927085943372588	0.000383821906635321	0.000327937972874845	0.000237257305547867	0	0	0.000342033818593813	0.000317164548932543	7.71515642479651e-05	0.000110987791342952	0.000174840458082	5.72327943911861e-05	0.000576941568640021	0.000100298387703418	0	3.50354734168346e-05	7.18674763735672e-05	0.000412745583622255	0.000113432271481237	0.000233082122601197	0.000313242319037302	0	0.000586351540300392	0.000249523636693585	0	0.000114584725856043	0.00213119866930034	6.8927488282327e-05	6.18152034492884e-05	0	3.47318699638789e-05	4.23128186684156e-05	9.55581391645034e-05	0	0.000339040515341584	0.000228382197607696	0	0	0.000182132774792824	4.256315307838e-05	0.000130642105950748	0	0.00012226059846563	0.00362969752520623	8.20243612352869e-05	0.00011614177038772	0.000220878544410392	0	0
"XOS (Xylooligosaccharide) -- Consumption"	0.0004812087964968	6.82547266398198e-05	0.000376676209130631	6.51550690643732e-05	0	4.59252795701394e-05	7.70416024653313e-05	0	0	0	0	0	0	0	0	0	8.37918610172333e-05	0	4.0399143538157e-05	0	6.15953187557746e-05	0	0	0	0	3.97922842760789e-05	0	0	4.13710361376001e-05	0	5.01680630110872e-05	0	0	0	0	0	0	0	0	0.000210304942166141	0	0.000143240823634736	0	0	0.000173213733374575	7.15768377353088e-05	0.000227259814783251	0.000116005916301731	6.13892384664969e-05	0.000175338622715119	3.02658858068129e-05	0.00018230875811274	4.1126030721145e-05	0.000160044812547513	0	0	0.00038018683467304	7.87866850502265e-05	7.11566513679866e-05	8.81096083527909e-05	0.000173983645537319	4.82334498975039e-05	5.67166718656949e-05	0.000121946262347059	0	0.000250563768479078	0	0.000796420791267481	0.000158171537031911	0.000385430718828291	0.00027972027972028	0.00012826268197268	3.96455686165679e-05	7.71515642479651e-05	0	0.000174840458082	5.72327943911861e-05	0.00141030161223116	0	0.000127093063896038	0	3.59337381867836e-05	0	3.78107571604122e-05	0.0101890185022809	5.22070531728837e-05	0.000646926176481461	0	0.00176934942382724	0	0.000534728720661536	0	0	9.27228051739326e-05	4.86345840527199e-05	0.00133717699360934	0.000296189730678909	0	0	0	0.000114191098803848	0	0	0	0	0	0	0	7.33272227314391e-05	0.000246073083705861	0.000561351890207313	5.52196361025981e-05	0.0018695142431636	0.000624609618988132
"Tyramine -- Production"	0.00038496703719744	0.00013650945327964	0	0	8.15494393476045e-05	9.18505591402788e-05	0.000231124807395994	0	0	0.000186358553857622	0	0.000106562472249356	0.000402042375266353	0	3.66266825382291e-05	5.11012315396801e-05	0.000111722481356311	8.63085819499986e-05	0.000201995717690785	0.000125973671502656	0.000184785956267324	0.000166237220513673	7.95671546785487e-05	0.00011285726377564	8.78310131307365e-05	0.000278545989932552	4.4064510443289e-05	0	0.000330968289100801	8.87311446317658e-05	5.01680630110872e-05	0	0.000211488029777515	0.000117633219621221	0.000179872290673622	0	0.000227703984819734	2.63904466583097e-05	6.68449197860962e-05	0.000157728706624606	0.000127008319044897	0	6.279632013564e-05	4.06892763412203e-05	4.94896381070214e-05	7.15768377353088e-05	0.000142037384239532	5.80029581508657e-05	0.000122778476932994	0.000175338622715119	6.05317716136258e-05	0.00018230875811274	4.1126030721145e-05	0.000280078421958148	7.91969429980002e-05	5.81885892176544e-05	0.000108624809906583	0	7.11566513679866e-05	0.000440548041763954	0.000173983645537319	0.00024116724948752	0.000283583359328475	0	0	0.00142821348033074	0.000143933214988245	9.36965636785271e-05	0.000158171537031911	5.50615312611844e-05	0.000111888111888112	0.000299279591269587	0	0.00015430312849593	0	0.000174840458082	0.000171698383173558	0.00044873233116446	0	0	0	0	0	3.78107571604122e-05	0.000155388081734131	0	3.69672100846549e-05	0.00130801497451626	0.00272207603665729	0	7.63898172373623e-05	0.000207921821395155	4.59516588548847e-05	9.27228051739326e-05	0.000291807504316319	6.94637399277578e-05	0.000211564093342078	9.55581391645034e-05	0	0.000113013505113861	0.000114191098803848	0.000165951002966374	0.000178627249586925	4.5533193698206e-05	0	4.35473686502493e-05	0	0	0.000989917506874428	0.00246073083705861	0.000909777201370473	5.52196361025981e-05	0.00212300769986375	0
"1,3-Propanediol -- Production"	0.0004812087964968	6.82547266398198e-05	0.000376676209130631	6.51550690643732e-05	0	4.59252795701394e-05	7.70416024653313e-05	0	0	0	0	0	0	0	0	0	8.37918610172333e-05	0	0	0	6.15953187557746e-05	0	0	0	0	0	0	0	4.13710361376001e-05	0	0	0	0	0	0	0	0	0	0	0.000210304942166141	0	0.000143240823634736	0	0	0.000148468914321064	7.15768377353088e-05	0.000227259814783251	0.000116005916301731	6.13892384664969e-05	0.000175338622715119	3.02658858068129e-05	0.00018230875811274	4.1126030721145e-05	0.000120033609410635	0	0	0.00038018683467304	7.87866850502265e-05	7.11566513679866e-05	8.81096083527909e-05	0.000173983645537319	4.82334498975039e-05	5.67166718656949e-05	0.000121946262347059	0	0.000250563768479078	0	0.000796420791267481	0.000158171537031911	0.000385430718828291	0.00027972027972028	0.00012826268197268	3.96455686165679e-05	7.71515642479651e-05	0	0.000174840458082	5.72327943911861e-05	0.00141030161223116	0	0.000127093063896038	0	3.59337381867836e-05	0	3.78107571604122e-05	0.0101890185022809	5.22070531728837e-05	0.000591475361354479	0	0	0	0.000534728720661536	0	0	9.27228051739326e-05	4.86345840527199e-05	0.00133717699360934	0.000296189730678909	0	0	0	0.000114191098803848	0	0	0	0	0	0	0	7.33272227314391e-05	0	0.000154855693850293	0	0	0.000624609618988132
"Adenosylcobalamin (Vitamin B12, Cobamide coenzyme, Cob[II]alamin, Vitamin B12r, Cob[I]alamin, Vitamin B12s, Aquacobalamin, Cobalamin [III]) -- Production"	0.0004812087964968	6.82547266398198e-05	0.000376676209130631	6.51550690643732e-05	0	4.59252795701394e-05	7.70416024653313e-05	0	0	0	0	0	0	0	0	0	8.37918610172333e-05	0	0	0	6.15953187557746e-05	0	0	0	0	0	0	0	4.13710361376001e-05	0	0	0	0	0	0	0	0	0	0	0.000210304942166141	0	0.000143240823634736	0	0	0.000148468914321064	7.15768377353088e-05	0.000227259814783251	0.000116005916301731	6.13892384664969e-05	0.000175338622715119	3.02658858068129e-05	0.00018230875811274	4.1126030721145e-05	0.000120033609410635	0	0	0.00038018683467304	7.87866850502265e-05	7.11566513679866e-05	8.81096083527909e-05	0.000173983645537319	4.82334498975039e-05	5.67166718656949e-05	0.000121946262347059	0	0.000250563768479078	0	0.000796420791267481	0.000158171537031911	0.000385430718828291	0.00027972027972028	0.00012826268197268	3.96455686165679e-05	7.71515642479651e-05	0	0.000174840458082	5.72327943911861e-05	0.00141030161223116	0	0.000127093063896038	0	3.59337381867836e-05	0	3.78107571604122e-05	0.0101890185022809	5.22070531728837e-05	0.000591475361354479	0	0	0	0.000534728720661536	0	0	9.27228051739326e-05	4.86345840527199e-05	0.00133717699360934	0.000296189730678909	0	0	0	0.000114191098803848	0	0	0	0	0	0	0	7.33272227314391e-05	0	0.000154855693850293	0	0	0.000624609618988132
"Benzoate -- Consumption"	0.0004812087964968	6.82547266398198e-05	0.000376676209130631	6.51550690643732e-05	0	4.59252795701394e-05	7.70416024653313e-05	0	0	0	0	0	0	0	0	0	8.37918610172333e-05	0	0	0	6.15953187557746e-05	0	0	0	0	0	0	0	4.13710361376001e-05	0	0	0	0	0	0	0	0	0	0	0.000210304942166141	0	0.000143240823634736	0	0	0.000148468914321064	7.15768377353088e-05	0.000227259814783251	0.000116005916301731	6.13892384664969e-05	0.000175338622715119	3.02658858068129e-05	0.00018230875811274	4.1126030721145e-05	0.000120033609410635	0	0	0.00038018683467304	7.87866850502265e-05	7.11566513679866e-05	8.81096083527909e-05	0.000173983645537319	4.82334498975039e-05	5.67166718656949e-05	0.000121946262347059	0	0.000250563768479078	0	0.000796420791267481	0.000158171537031911	0.000385430718828291	0.00027972027972028	0.00012826268197268	3.96455686165679e-05	7.71515642479651e-05	0	0.000174840458082	5.72327943911861e-05	0.00141030161223116	0	0.000127093063896038	0	3.59337381867836e-05	0	3.78107571604122e-05	0.0101890185022809	5.22070531728837e-05	0.000591475361354479	0	0	0	0.000534728720661536	0	0	9.27228051739326e-05	4.86345840527199e-05	0.00133717699360934	0.000296189730678909	0	0	0	0.000114191098803848	0	0	0	0	0	0	0	7.33272227314391e-05	0	0.000154855693850293	0	0	0.000624609618988132
"D-Gluconate (D-Gluconic acid, Gluconate) -- Consumption"	0.0004812087964968	6.82547266398198e-05	0.000376676209130631	6.51550690643732e-05	0	4.59252795701394e-05	7.70416024653313e-05	0	0	0	0	0	0	0	0	0	8.37918610172333e-05	0	0	0	6.15953187557746e-05	0	0	0	0	0	0	0	4.13710361376001e-05	0	0	0	0	0	0	0	0	0	0	0.000210304942166141	0	0.000143240823634736	0	0	0.000148468914321064	7.15768377353088e-05	0.000227259814783251	0.000116005916301731	6.13892384664969e-05	0.000175338622715119	3.02658858068129e-05	0.00018230875811274	4.1126030721145e-05	0.000120033609410635	0	0	0.00038018683467304	7.87866850502265e-05	7.11566513679866e-05	8.81096083527909e-05	0.000173983645537319	4.82334498975039e-05	5.67166718656949e-05	0.000121946262347059	0	0.000250563768479078	0	0.000796420791267481	0.000158171537031911	0.000385430718828291	0.00027972027972028	0.00012826268197268	3.96455686165679e-05	7.71515642479651e-05	0	0.000174840458082	5.72327943911861e-05	0.00141030161223116	0	0.000127093063896038	0	3.59337381867836e-05	0	3.78107571604122e-05	0.0101890185022809	5.22070531728837e-05	0.000591475361354479	0	0	0	0.000534728720661536	0	0	9.27228051739326e-05	4.86345840527199e-05	0.00133717699360934	0.000296189730678909	0	0	0	0.000114191098803848	0	0	0	0	0	0	0	7.33272227314391e-05	0	0.000154855693850293	0	0	0.000624609618988132
"Ethanolamine (Phosphatidylethanolamine) -- Consumption"	0.0004812087964968	6.82547266398198e-05	0.000376676209130631	6.51550690643732e-05	0	4.59252795701394e-05	7.70416024653313e-05	0	0	0	0	0	0	0	0	0	8.37918610172333e-05	0	0	0	6.15953187557746e-05	0	0	0	0	0	0	0	4.13710361376001e-05	0	0	0	0	0	0	0	0	0	0	0.000210304942166141	0	0.000143240823634736	0	0	0.000148468914321064	7.15768377353088e-05	0.000227259814783251	0.000116005916301731	6.13892384664969e-05	0.000175338622715119	3.02658858068129e-05	0.00018230875811274	4.1126030721145e-05	0.000120033609410635	0	0	0.00038018683467304	7.87866850502265e-05	7.11566513679866e-05	8.81096083527909e-05	0.000173983645537319	4.82334498975039e-05	5.67166718656949e-05	0.000121946262347059	0	0.000250563768479078	0	0.000796420791267481	0.000158171537031911	0.000385430718828291	0.00027972027972028	0.00012826268197268	3.96455686165679e-05	7.71515642479651e-05	0	0.000174840458082	5.72327943911861e-05	0.00141030161223116	0	0.000127093063896038	0	3.59337381867836e-05	0	3.78107571604122e-05	0.0101890185022809	5.22070531728837e-05	0.000591475361354479	0	0	0	0.000534728720661536	0	0	9.27228051739326e-05	4.86345840527199e-05	0.00133717699360934	0.000296189730678909	0	0	0	0.000114191098803848	0	0	0	0	0	0	0	7.33272227314391e-05	0	0.000154855693850293	0	0	0.000624609618988132
