"ID"	"korra21"	"korra29"	"korra44"	"korra48"	"korra58"
"ko05012"	5.13196087344872e-05	3.08019274419719e-05	0.000265066823992352	9.57235096765616e-05	0.0001887244780679
"ko05014"	0.000106443979840919	0.000161721420385668	9.1201755634299e-05	0.00010577906568151	0.000175339492880948
"ko05016"	0.000229408659563887	0.00027669070585287	0.000389258516412928	0.000249602694996495	0.000433574898516628
"ko05020"	5.26555802266903e-05	8.01882400397673e-05	1.48494504022507e-05	4.80927639791537e-05	6.55103918067882e-05
"ko05030"	2.15498197015552e-05	1.04915653677074e-05	9.19916735091238e-05	2.88073360404111e-05	5.39017820781908e-05
"ko05031"	2.15498197015552e-05	1.04915653677074e-05	9.19916735091238e-05	2.88073360404111e-05	5.39017820781908e-05
"ko05034"	2.15498197015552e-05	1.04915653677074e-05	9.19916735091238e-05	2.88073360404111e-05	5.39017820781908e-05
"ko05100"	0.000239598607733893	0.000467092999628705	7.96546812151665e-06	0.000167035735783972	0.000386859406144171
"ko05110"	3.82088232587799e-06	7.24757403627071e-06	4.62391809961898e-07	2.73812376941838e-06	6.08899293309312e-06
"ko05111"	0.00592080645575421	0.00645585608467589	0.00646137950478091	0.00607270092326991	0.00698743146413795
"ko05120"	0.000519480662724159	0.000533138872936174	0.00061069253206745	0.00053440631240556	0.000586324523898559
"ko05130"	2.68359633871982e-05	4.93892671559498e-05	8.18821099848359e-07	1.62439601200206e-05	3.72945126437954e-05
"ko05131"	1.17859947157722e-05	2.29834312906185e-05	6.53974946187854e-07	7.32488622998253e-06	1.68302844940678e-05
"ko05132"	0.000907272470682475	0.00100042252358731	0.000923185911450753	0.000871940251405911	0.00111000919938812
"ko05133"	0.00173831440681573	0.00213360639848696	0.00111292326469747	0.00162105623827082	0.00193583010950671
"ko05134"	0.00101441438531479	0.0010153752025332	0.00118286633052062	0.00104219407465725	0.00109379259397008
"ko05142"	4.16674410799064e-05	8.12950199629065e-05	2.30487206678337e-05	3.04117753148358e-05	7.73160037102036e-05
"ko05143"	5.52015334532196e-05	8.90507465146328e-05	9.05034143402411e-05	5.49298086193096e-05	0.000124562511529596
"ko05145"	1.31341338240679e-05	7.76064273490154e-06	6.65308958449923e-05	2.41178627409789e-05	4.71912712377561e-05
"ko05146"	6.31174750374086e-05	2.07005827685744e-05	0.000193838216743839	8.17851539513522e-05	0.000113416944405537
"ko05150"	0.000154095758228889	0.000116735512009775	0.000191161778096246	0.000185493495964718	0.000124271837940589
"ko05152"	0.000844245616484886	0.000827908501376474	0.00112551410077537	0.000880182827340551	0.00105405144641154
"ko05161"	1.31341338240679e-05	7.76064273490154e-06	6.65308958449923e-05	2.41178627409789e-05	4.71912712377561e-05
"ko05163"	1.31341338240679e-05	7.76064273490154e-06	6.65308958449923e-05	2.41178627409789e-05	4.71912712377561e-05
"ko05164"	1.31341338240679e-05	7.76064273490154e-06	6.65308958449923e-05	2.41178627409789e-05	4.71912712377561e-05
"ko05165"	0.000257252551197521	0.000265395716212151	0.000272146598624888	0.000261397024154528	0.000284943565998235
"ko05166"	3.08199824623577e-05	1.42844491154726e-05	8.38966835847294e-05	3.57672564689895e-05	5.34386265540497e-05
"ko05167"	1.31341338240679e-05	7.76064273490154e-06	6.65308958449923e-05	2.41178627409789e-05	4.71912712377561e-05
"ko05168"	1.31341338240679e-05	7.76064273490154e-06	6.65308958449923e-05	2.41178627409789e-05	4.71912712377561e-05
"ko05200"	0.000682758744070014	0.000752503551366292	0.000757826223064353	0.000703631291270229	0.000901035606520867
"ko05203"	0.000257231452130613	0.000265395716212151	0.000272146598624888	0.000261397024154528	0.000284943565998235
"ko05204"	0.000254142982965946	0.000411954194925667	0.000176745178432237	0.000228655651352959	0.000432741984182966
"ko05205"	0.000202459874575768	0.00018244190218088	0.000263727109541028	0.000213156853941621	0.000217408409312262
"ko05206"	0.000354178993362936	0.00036073628311559	0.000361356049050843	0.000355581467023377	0.000404435316838449
"ko05210"	1.31341338240679e-05	7.76064273490154e-06	6.65308958449923e-05	2.41178627409789e-05	4.71912712377561e-05
"ko05211"	0.000282948056711152	0.00023333063204035	0.000283765947296581	0.000305198598449221	0.000265140807410266
"ko05215"	0.000186525436752017	0.000176976996737628	0.000237137816751356	0.000200475473858166	0.000213753468081145
"ko05219"	6.99080002025853e-05	8.49485022794101e-05	1.64468808747485e-05	6.03068137340046e-05	6.62274744951897e-05
"ko05220"	1.86194725360804e-06	3.677011511601e-06	6.07049217467294e-08	1.56546209993394e-06	3.69723790073598e-06
"ko05222"	1.31341338240679e-05	7.76064273490154e-06	6.65308958449923e-05	2.41178627409789e-05	4.71912712377561e-05
"ko05225"	0.000198289169529169	0.000330758268341811	0.000170330858249676	0.000172273894121929	0.000371252821890964
"ko05230"	0.00099512071535563	0.00108309317758176	0.000987274498485198	0.00101996188709589	0.001017782380279
"ko05231"	8.33668318240926e-05	0.000120671637185943	9.33921435682857e-05	7.93890167625355e-05	0.000142372772266661
"ko05322"	3.31545550949793e-09	5.73554703777161e-09	8.00395763981047e-11	1.27371585067919e-09	2.23857048605586e-08
"ko05323"	7.14337681642474e-06	3.05496025061064e-06	1.00382675254176e-05	4.24020481367818e-06	5.17658244334324e-06
"ko05340"	0.000196134298579955	0.000232212871474964	0.000261080871387898	0.000204485148471644	0.000274754303966114
"ko05410"	4.02800368253369e-07	0	6.16024599748014e-07	1.35309234572152e-07	1.14620348906822e-07
"ko05414"	4.02800368253369e-07	0	6.16024599748014e-07	1.35309234572152e-07	1.14620348906822e-07
"ko05416"	1.31341338240679e-05	7.76064273490154e-06	6.65308958449923e-05	2.41178627409789e-05	4.71912712377561e-05
"ko05418"	0.00103808375484909	0.000976017310827894	0.00142059688173462	0.00108225480036808	0.00127180249943236
