"SequenceID"	"LibraryCode"	"LibraryTube"	"LibraryBarcode"	"ExtractID"	"SampVolPool"	"TotalPoolVol"	"BeadVol"	"Conc_QC2"	"reads_unclassified"	"FlowCellSerial"	"protocol_group_id"	"SeqRunID"	"SeqDate"	"SeqDateTime"	"SampleSet"	"LibPrepDate"	"LibPrepWorkflow"	"LibPrepKit"	"FlowCellType"	"FlongleAdapter"	"SeqDevice"	"strands"	"fragment_type"	"Length"	"InputMassStart"	"TemplateVolPrep"	"PoolSamples"	"InputMassFinal"	"ExtractDate"	"ExtractedBy"	"ExtractKit"	"SampleID"	"ExtractBox"	"ExtractNotes"	"ExtractConc"	"SampleCollectedBy"	"SampleNotes"	"CollectionDate"	"Subject"	"Subj_Certainty"
"HDZ-028-S36"	"hdz2"	13	13	"HDZ-028-E1"	1	41	24.6	5.3	1958	"AUD789"	"HDZ-PL-002"	"PL002"	2024-06-10	2024-06-10 20:32:18.00607	"loris"	2024-06-10	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-01-10	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-028"	"HDZ Loris DNA Extracts Box 1"	""	20	"HDZ Keepers"	""	2023-11-05	"Culi"	"yes"
"HDZ-030-S37"	"hdz2"	14	14	"HDZ-030-E1"	1	41	24.6	3.83	1646	"AUD789"	"HDZ-PL-002"	"PL002"	2024-06-10	2024-06-10 20:32:18.00607	"loris"	2024-06-10	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-01-17	"SA/MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-030"	"HDZ Loris DNA Extracts Box 1"	""	21	"HDZ Keepers"	""	2023-11-06	"Warble"	"yes"
"PL-NTC-002-CTRL"	"hdz2"	15	15	"PL-NTC-002-E1"	1	41	24.6	2.72	2	"AUD789"	"HDZ-PL-002"	"PL002"	2024-06-10	2024-06-10 20:32:18.00607	"loris"	2024-06-10	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"HDZ-077-S38"	"hdz2"	16	16	"HDZ-077-E1"	5	41	24.6	0.854	189	"AUD789"	"HDZ-PL-002"	"PL002"	2024-06-10	2024-06-10 20:32:18.00607	"loris"	2024-06-10	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-02-29	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-077"	"HDZ Loris DNA Extracts Box 2"	""	28	"HDZ Keepers"	""	2023-11-27	"Culi"	"no"
"HDZ-083-S39"	"hdz2"	17	17	"HDZ-083-E1"	7	41	24.6	0.597	2	"AUD789"	"HDZ-PL-002"	"PL002"	2024-06-10	2024-06-10 20:32:18.00607	"loris"	2024-06-10	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-03-06	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-083"	"HDZ Loris DNA Extracts Box 2"	""	56	"HDZ Keepers"	""	2023-12-26	"Warble"	"yes"
"HDZ-081-S40"	"hdz2"	18	18	"HDZ-081-E1"	2	41	24.6	0.52	325	"AUD789"	"HDZ-PL-002"	"PL002"	2024-06-10	2024-06-10 20:32:18.00607	"loris"	2024-06-10	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-03-06	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-081"	"HDZ Loris DNA Extracts Box 2"	""	65	"HDZ Keepers"	""	2023-12-31	"Culi"	"yes"
"HDZ-082-S41"	"hdz2"	19	19	"HDZ-082-E1"	2	41	24.6	0.912	0	"AUD789"	"HDZ-PL-002"	"PL002"	2024-06-10	2024-06-10 20:32:18.00607	"loris"	2024-06-10	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-03-06	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-082"	"HDZ Loris DNA Extracts Box 2"	""	79	"HDZ Keepers"	""	2023-12-29	"Warble"	"yes"
"HDZ-086-S42"	"hdz2"	20	20	"HDZ-086-E1"	2	41	24.6	1.56	0	"AUD789"	"HDZ-PL-002"	"PL002"	2024-06-10	2024-06-10 20:32:18.00607	"loris"	2024-06-10	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-03-06	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-086"	"HDZ Loris DNA Extracts Box 2"	""	83	"HDZ Keepers"	""	2023-12-30	"Culi"	"yes"
"HDZ-033-S43"	"hdz2"	21	21	"HDZ-033-E1"	2	41	24.6	1.48	9	"AUD789"	"HDZ-PL-002"	"PL002"	2024-06-10	2024-06-10 20:32:18.00607	"loris"	2024-06-10	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-02-12	"SA/WJ"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-033"	"HDZ Loris DNA Extracts Box 2"	""	86	"HDZ Keepers"	""	2023-11-11	"Warble"	"yes"
"HDZ-034-S44"	"hdz2"	22	22	"HDZ-034-E1"	2	41	24.6	0.776	4484	"AUD789"	"HDZ-PL-002"	"PL002"	2024-06-10	2024-06-10 20:32:18.00607	"loris"	2024-06-10	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-02-12	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-034"	"HDZ Loris DNA Extracts Box 2"	""	89	"HDZ Keepers"	""	2023-11-12	"Warble"	"yes"
"HDZ-038-S45"	"hdz2"	23	23	"HDZ-038-E1"	2	41	24.6	0.672	1977	"AUD789"	"HDZ-PL-002"	"PL002"	2024-06-10	2024-06-10 20:32:18.00607	"loris"	2024-06-10	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-01-06	"SA/WJ"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-038"	"HDZ Loris DNA Extracts Box 2"	""	90	"HDZ Keepers"	""	2023-11-12	"Culi"	"yes"
"HDZ-032-S46"	"hdz2"	24	24	"HDZ-032-E1"	1	41	24.6	2.89	105	"AUD789"	"HDZ-PL-002"	"PL002"	2024-06-10	2024-06-10 20:32:18.00607	"loris"	2024-06-10	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-02-12	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-032"	"HDZ Loris DNA Extracts Box 2"	""	93	"HDZ Keepers"	""	2023-11-11	"Culi"	"yes"
"HDZ-177-S47"	"hdz3"	1	1	"HDZ-177-E1"	2	60	36	2.68	4141	"AUA949"	"HDZ-PL-003"	"PL003"	2024-06-12	2024-06-12 20:06:58.563653	"loris"	2024-06-12	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-15	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-177"	"HDZ Loris DNA Extracts Box 2"	""	4.9	"HDZ Keepers"	""	2023-12-13	"Warble"	"yes"
"HDZ-046-S48"	"hdz3"	2	2	"HDZ-046-E1"	6	60	36	0.701	881	"AUA949"	"HDZ-PL-003"	"PL003"	2024-06-12	2024-06-12 20:06:58.563653	"loris"	2024-06-12	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-01-06	"SA/WJ"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-046"	"HDZ Loris DNA Extracts Box 1"	""	6.3	"HDZ Keepers"	""	2023-11-14	"Culi"	"yes"
"HDZ-045-S49"	"hdz3"	3	3	"HDZ-045-E1"	3	60	36	1.47	3140	"AUA949"	"HDZ-PL-003"	"PL003"	2024-06-12	2024-06-12 20:06:58.563653	"loris"	2024-06-12	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-08	"WJ/MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-045"	"HDZ Loris DNA Extracts Box 2"	""	7.2	"HDZ Keepers"	""	2023-11-07	"Warble"	"yes"
"HDZ-052-S50"	"hdz3"	4	4	"HDZ-052-E1"	2	60	36	2.19	3285	"AUA949"	"HDZ-PL-003"	"PL003"	2024-06-12	2024-06-12 20:06:58.563653	"loris"	2024-06-12	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-08	"WJ"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-052"	"HDZ Loris DNA Extracts Box 2"	""	7.5	"HDZ Keepers"	""	2023-11-13	"Warble"	"yes"
"HDZ-176-S51"	"hdz3"	5	5	"HDZ-176-E1"	4	60	36	1.13	2017	"AUA949"	"HDZ-PL-003"	"PL003"	2024-06-12	2024-06-12 20:06:58.563653	"loris"	2024-06-12	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-15	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-176"	"HDZ Loris DNA Extracts Box 2"	""	7.7	"HDZ Keepers"	""	2023-12-09	"Culi"	"yes"
"HDZ-182-S52"	"hdz3"	6	6	"HDZ-182-E1"	4	60	36	1.07	3451	"AUA949"	"HDZ-PL-003"	"PL003"	2024-06-12	2024-06-12 20:06:58.563653	"loris"	2024-06-12	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-15	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-182"	"HDZ Loris DNA Extracts Box 2"	""	13	"HDZ Keepers"	""	2023-12-08	"Culi"	"yes"
"HDZ-041-S53"	"hdz3"	7	7	"HDZ-041-E1"	3	60	36	1.43	2777	"AUA949"	"HDZ-PL-003"	"PL003"	2024-06-12	2024-06-12 20:06:58.563653	"loris"	2024-06-12	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-02-12	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-041"	"HDZ Loris DNA Extracts Box 1"	""	15	"HDZ Keepers"	""	2023-11-13	"Warble"	"yes"
"HDZ-051-S54"	"hdz3"	8	8	"HDZ-051-E1"	1	60	36	5.4	4318	"AUA949"	"HDZ-PL-003"	"PL003"	2024-06-12	2024-06-12 20:06:58.563653	"loris"	2024-06-12	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-01-06	"SA/WJ"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-051"	"HDZ Loris DNA Extracts Box 1"	""	17	"HDZ Keepers"	""	2023-11-14	"Warble"	"yes"
"HDZ-107-S55"	"hdz3"	9	9	"HDZ-107-E1"	1	60	36	5.2	4519	"AUA949"	"HDZ-PL-003"	"PL003"	2024-06-12	2024-06-12 20:06:58.563653	"loris"	2024-06-12	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-08	"WJ"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-107"	"HDZ Loris DNA Extracts Box 2"	""	17	"HDZ Keepers"	""	2024-01-02	"Warble"	"yes"
"HDZ-191-S56"	"hdz3"	10	10	"HDZ-191-E1"	3	60	36	1.57	2218	"AUA949"	"HDZ-PL-003"	"PL003"	2024-06-12	2024-06-12 20:06:58.563653	"loris"	2024-06-12	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-15	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-191"	"HDZ Loris DNA Extracts Box 2"	""	18	"HDZ Keepers"	"Tests indicate Warble is not pregnant, no metaboilte evidence of conception"	2024-01-07	"Warble"	"yes"
"HDZ-101-S57"	"hdz3"	11	11	"HDZ-101-E1"	5	60	36	0.878	17548	"AUA949"	"HDZ-PL-003"	"PL003"	2024-06-12	2024-06-12 20:06:58.563653	"loris"	2024-06-12	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-04	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-101"	"HDZ Loris DNA Extracts Box 2"	""	20	"HDZ Keepers"	"Very little stabilizer in the tube"	2023-12-24	"Warble"	"yes"
"HDZ-168-S58"	"hdz3"	12	12	"HDZ-168-E1"	2	60	36	1.62	2278	"AUA949"	"HDZ-PL-003"	"PL003"	2024-06-12	2024-06-12 20:06:58.563653	"loris"	2024-06-12	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-09	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-168"	"HDZ Loris DNA Extracts Box 2"	""	20	"HDZ Keepers"	""	2023-12-17	"Culi"	"yes"
"HDZ-190-S59"	"hdz3"	13	13	"HDZ-190-E1"	1	60	36	3.55	2793	"AUA949"	"HDZ-PL-003"	"PL003"	2024-06-12	2024-06-12 20:06:58.563653	"loris"	2024-06-12	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-15	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-190"	"HDZ Loris DNA Extracts Box 2"	""	20	"HDZ Keepers"	""	2024-01-06	"Culi"	"yes"
"HDZ-108-S60"	"hdz3"	14	14	"HDZ-108-E1"	1	60	36	3.88	2548	"AUA949"	"HDZ-PL-003"	"PL003"	2024-06-12	2024-06-12 20:06:58.563653	"loris"	2024-06-12	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-08	"WJ"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-108"	"HDZ Loris DNA Extracts Box 2"	""	21	"HDZ Keepers"	""	2023-12-27	"Culi"	"yes"
"HDZ-175-S61"	"hdz3"	15	15	"HDZ-175-E1"	2	60	36	1.89	2709	"AUA949"	"HDZ-PL-003"	"PL003"	2024-06-12	2024-06-12 20:06:58.563653	"loris"	2024-06-12	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-15	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-175"	"HDZ Loris DNA Extracts Box 2"	""	22	"HDZ Keepers"	""	2023-12-13	"Culi"	"yes"
"HDZ-188-S62"	"hdz3"	16	16	"HDZ-188-E1"	2	60	36	1.77	2389	"AUA949"	"HDZ-PL-003"	"PL003"	2024-06-12	2024-06-12 20:06:58.563653	"loris"	2024-06-12	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-15	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-188"	"HDZ Loris DNA Extracts Box 2"	""	24	"HDZ Keepers"	""	2023-12-05	"Warble"	"yes"
"HDZ-058-S63"	"hdz3"	17	17	"HDZ-058-E1"	1	60	36	3.9	4247	"AUA949"	"HDZ-PL-003"	"PL003"	2024-06-12	2024-06-12 20:06:58.563653	"loris"	2024-06-12	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-02-12	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-058"	"HDZ Loris DNA Extracts Box 1"	""	25	"HDZ Keepers"	""	2023-11-21	"Culi"	"yes"
"HDZ-089-S64"	"hdz3"	18	18	"HDZ-089-E1"	1	60	36	6.9	3800	"AUA949"	"HDZ-PL-003"	"PL003"	2024-06-12	2024-06-12 20:06:58.563653	"loris"	2024-06-12	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-03	"WJ"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-089"	"HDZ Loris DNA Extracts Box 1"	""	25	"HDZ Keepers"	""	2023-12-24	"Culi"	"yes"
"HDZ-093-S65"	"hdz3"	19	19	"HDZ-093-E1"	2	60	36	1.69	2597	"AUA949"	"HDZ-PL-003"	"PL003"	2024-06-12	2024-06-12 20:06:58.563653	"loris"	2024-06-12	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-03	"WJ"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-093"	"HDZ Loris DNA Extracts Box 1"	""	25	"HDZ Keepers"	""	2023-12-23	"Warble"	"yes"
"HDZ-094-S66"	"hdz3"	20	20	"HDZ-094-E1"	3	60	36	1.46	2656	"AUA949"	"HDZ-PL-003"	"PL003"	2024-06-12	2024-06-12 20:06:58.563653	"loris"	2024-06-12	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-04	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-094"	"HDZ Loris DNA Extracts Box 2"	""	25	"HDZ Keepers"	""	2023-11-20	"Culi"	"yes"
"HDZ-155-S67"	"hdz3"	21	21	"HDZ-155-E1"	2	60	36	1.71	2292	"AUA949"	"HDZ-PL-003"	"PL003"	2024-06-12	2024-06-12 20:06:58.563653	"loris"	2024-06-12	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-09	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-155"	"HDZ Loris DNA Extracts Box 2"	""	25	"HDZ Keepers"	""	2023-12-15	"Warble"	"yes"
"HDZ-156-S68"	"hdz3"	22	22	"HDZ-156-E1"	2	60	36	2.31	2566	"AUA949"	"HDZ-PL-003"	"PL003"	2024-06-12	2024-06-12 20:06:58.563653	"loris"	2024-06-12	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-09	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-156"	"HDZ Loris DNA Extracts Box 2"	""	25	"HDZ Keepers"	""	2023-12-15	"Culi"	"yes"
"HDZ-104-S69"	"hdz3"	23	23	"HDZ-104-E1"	2	60	36	2.51	2606	"AUA949"	"HDZ-PL-003"	"PL003"	2024-06-12	2024-06-12 20:06:58.563653	"loris"	2024-06-12	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-08	"WJ"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-104"	"HDZ Loris DNA Extracts Box 2"	""	26	"HDZ Keepers"	""	2023-11-20	"Warble"	"yes"
"PL-NTC-003-CTRL"	"hdz3"	24	24	"PL-NTC-003-E1"	5	60	36	0.757	4	"AUA949"	"HDZ-PL-003"	"PL003"	2024-06-12	2024-06-12 20:06:58.563653	"loris"	2024-06-12	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"HDZ-193-S70"	"hdz4"	1	1	"HDZ-193-E1"	2	42	25.2	2.73	13588	"AUD364"	"HDZ-PL-004"	"PL004"	2024-06-13	2024-06-13 21:37:11.220383	"loris"	2024-06-13	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-05-20	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-193"	"HDZ Loris DNA Extracts Box 3"	""	26	"HDZ Keepers"	""	2024-01-06	"Warble"	"yes"
"HDZ-187-S71"	"hdz4"	2	2	"HDZ-187-E1"	2	42	25.2	2.38	9793	"AUD364"	"HDZ-PL-004"	"PL004"	2024-06-13	2024-06-13 21:37:11.220383	"loris"	2024-06-13	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-15	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-187"	"HDZ Loris DNA Extracts Box 2"	""	32	"HDZ Keepers"	""	2023-12-06	"Culi"	"yes"
"HDZ-099-S72"	"hdz4"	3	3	"HDZ-099-E1"	1	42	25.2	4.72	12417	"AUD364"	"HDZ-PL-004"	"PL004"	2024-06-13	2024-06-13 21:37:11.220383	"loris"	2024-06-13	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-04	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-099"	"HDZ Loris DNA Extracts Box 2"	""	32	"HDZ Keepers"	""	2023-12-21	"Warble"	"yes"
"HDZ-186-S73"	"hdz4"	4	4	"HDZ-186-E1"	1	42	25.2	3.47	11597	"AUD364"	"HDZ-PL-004"	"PL004"	2024-06-13	2024-06-13 21:37:11.220383	"loris"	2024-06-13	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-15	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-186"	"HDZ Loris DNA Extracts Box 2"	""	33	"HDZ Keepers"	""	2023-12-06	"Warble"	"yes"
"HDZ-181-S74"	"hdz4"	5	5	"HDZ-181-E1"	3	42	25.2	1.43	8877	"AUD364"	"HDZ-PL-004"	"PL004"	2024-06-13	2024-06-13 21:37:11.220383	"loris"	2024-06-13	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-15	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-181"	"HDZ Loris DNA Extracts Box 2"	""	33	"HDZ Keepers"	""	2023-12-10	"Culi"	"yes"
"HDZ-192-S75"	"hdz4"	6	6	"HDZ-192-E1"	1	42	25.2	3	14200	"AUD364"	"HDZ-PL-004"	"PL004"	2024-06-13	2024-06-13 21:37:11.220383	"loris"	2024-06-13	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-15	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-192"	"HDZ Loris DNA Extracts Box 2"	""	33	"HDZ Keepers"	""	2024-01-07	"Culi"	"yes"
"HDZ-196-S76"	"hdz4"	7	7	"HDZ-196-E1"	2	42	25.2	2.56	9965	"AUD364"	"HDZ-PL-004"	"PL004"	2024-06-13	2024-06-13 21:37:11.220383	"loris"	2024-06-13	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-05-20	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-196"	"HDZ Loris DNA Extracts Box 3"	""	33	"HDZ Keepers"	""	2024-02-05	"Culi"	"yes"
"HDZ-161-S77"	"hdz4"	8	8	"HDZ-161-E1"	2	42	25.2	2.17	10520	"AUD364"	"HDZ-PL-004"	"PL004"	2024-06-13	2024-06-13 21:37:11.220383	"loris"	2024-06-13	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-09	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-161"	"HDZ Loris DNA Extracts Box 2"	""	34	"HDZ Keepers"	""	2023-12-16	"Warble"	"yes"
"HDZ-087-S78"	"hdz4"	9	9	"HDZ-087-E1"	1	42	25.2	4.23	12171	"AUD364"	"HDZ-PL-004"	"PL004"	2024-06-13	2024-06-13 21:37:11.220383	"loris"	2024-06-13	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-03	"WJ"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-087"	"HDZ Loris DNA Extracts Box 2"	""	34	"HDZ Keepers"	""	2023-12-29	"Culi"	"yes"
"HDZ-071-S79"	"hdz4"	10	10	"HDZ-071-E1"	3	42	25.2	1.19	7484	"AUD364"	"HDZ-PL-004"	"PL004"	2024-06-13	2024-06-13 21:37:11.220383	"loris"	2024-06-13	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-01-24	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-071"	"HDZ Loris DNA Extracts Box 1"	""	35	"HDZ Keepers"	""	2023-12-02	"Culi"	"yes"
"HDZ-060-S80"	"hdz4"	11	11	"HDZ-060-E1"	1	42	25.2	4.24	12381	"AUD364"	"HDZ-PL-004"	"PL004"	2024-06-13	2024-06-13 21:37:11.220383	"loris"	2024-06-13	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-08	"WJ/MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-060"	"HDZ Loris DNA Extracts Box 2"	""	35	"HDZ Keepers"	""	2023-12-15	"Culi"	"yes"
"HDZ-219-S81"	"hdz4"	12	12	"HDZ-219-E1"	1	42	25.2	4.43	13064	"AUD364"	"HDZ-PL-004"	"PL004"	2024-06-13	2024-06-13 21:37:11.220383	"loris"	2024-06-13	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-05-02	"WJ"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-219"	"HDZ Loris DNA Extracts Box 2"	""	37	"HDZ Keepers"	""	2024-03-16	"Culi"	"yes"
"HDZ-163-S82"	"hdz4"	13	13	"HDZ-163-E1"	1	42	25.2	3.7	12286	"AUD364"	"HDZ-PL-004"	"PL004"	2024-06-13	2024-06-13 21:37:11.220383	"loris"	2024-06-13	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-09	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-163"	"HDZ Loris DNA Extracts Box 2"	""	40	"HDZ Keepers"	""	2023-12-19	"Culi"	"yes"
