"ID"	"DateBirth"	"LocBirth"	"DateLast"	"LocLast"	"TypeEvent"	"DateEvent"	"DateEst"	"LocEvent"	"Sex"	"Sire"	"Dam"	"Status"	"OffspringID"	"IconBirth"	"ColorBirth"	"IconLocEvent"	"ColorLocEvent"	"IconLocLast"	"ColorLocLast"	"LocLastName"
2623	2010-09-17	"DUK"	2025-03-13	"NYB"	"Breed"	2021-03-11	"N"	"NYB"	"M"	"2498"	"2502"	"A"	2713	"🇺🇸"	"#3C3044"	"🇺🇸"	"#9CB090"	"🇺🇸"	"#9CB090"	"Bronx Zoo/Wildlife Conservation Society"
2623	2010-09-17	"DUK"	2025-03-13	"NYB"	"Breed"	2021-03-11	"N"	"NYB"	"M"	"2498"	"2502"	"A"	2713	"🇺🇸"	"#3C3044"	"🇺🇸"	"#9CB090"	"🇺🇸"	"#9CB090"	"Bronx Zoo/Wildlife Conservation Society"
2624	2010-03-14	"GAR"	2017-12-25	"DUK"	"Transfer"	2017-10-25	"N"	"DUK"	"M"	"2402"	"2451"	"D"	NA	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#3C3044"	"🇺🇸"	"#3C3044"	"Duke Lemur Center"
2625	2010-12-06	"GAR"	2011-12-13	"CIN"	"Transfer"	2011-10-13	"N"	"CIN"	"F"	"2402"	"2451"	"D"	NA	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#000000"	"🇺🇸"	"#000000"	"Cincinnati Zoo & Botanical Garden"
2626	2010-12-06	"GAR"	2025-03-13	"MIL"	"Transfer"	2014-04-22	"N"	"CBR"	"F"	"2402"	"2451"	"A"	NA	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#C0A480"	"Milwaukee County Zoological Gardens"
2626	2010-12-06	"GAR"	2025-03-13	"MIL"	"Breed"	2015-04-24	"N"	"CBR"	"F"	"2402"	"2451"	"A"	2657	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#C0A480"	"Milwaukee County Zoological Gardens"
2626	2010-12-06	"GAR"	2025-03-13	"MIL"	"Breed"	2015-04-24	"N"	"CBR"	"F"	"2402"	"2451"	"A"	2657	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#C0A480"	"Milwaukee County Zoological Gardens"
2626	2010-12-06	"GAR"	2025-03-13	"MIL"	"Transfer"	2022-11-02	"N"	"MIL"	"F"	"2402"	"2451"	"A"	NA	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#C0A480"	"🇺🇸"	"#C0A480"	"Milwaukee County Zoological Gardens"
2626	2010-12-06	"GAR"	2025-03-13	NA	"Breed"	2015-04-28	"N"	"CBR"	"F"	"2402"	"2451"	"A"	2658	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#CCC4A8"	NA	NA	NA
2626	2010-12-06	"GAR"	2025-03-13	NA	"Breed"	2015-04-28	"N"	"CBR"	"F"	"2402"	"2451"	"A"	2658	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#CCC4A8"	NA	NA	NA
2626	2010-12-06	"GAR"	2025-03-13	NA	"Breed"	2016-11-03	"N"	"CBR"	"F"	"2402"	"2451"	"A"	2675	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#CCC4A8"	NA	NA	NA
2626	2010-12-06	"GAR"	2025-03-13	NA	"Breed"	2016-11-03	"N"	"CBR"	"F"	"2402"	"2451"	"A"	2675	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#CCC4A8"	NA	NA	NA
2626	2010-12-06	"GAR"	2025-03-13	NA	"Breed"	2016-11-03	"N"	"CBR"	"F"	"2402"	"2451"	"A"	2676	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#CCC4A8"	NA	NA	NA
2626	2010-12-06	"GAR"	2025-03-13	NA	"Breed"	2016-11-03	"N"	"CBR"	"F"	"2402"	"2451"	"A"	2676	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#CCC4A8"	NA	NA	NA
2626	2010-12-06	"GAR"	2025-03-13	NA	"Breed"	2020-08-26	"N"	"CBR"	"F"	"2402"	"2451"	"A"	2707	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#CCC4A8"	NA	NA	NA
2626	2010-12-06	"GAR"	2025-03-13	NA	"Breed"	2020-08-26	"N"	"CBR"	"F"	"2402"	"2451"	"A"	2707	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#CCC4A8"	NA	NA	NA
2626	2010-12-06	"GAR"	2025-03-13	NA	"Breed"	2020-08-26	"N"	"CBR"	"F"	"2402"	"2451"	"A"	2708	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#CCC4A8"	NA	NA	NA
2626	2010-12-06	"GAR"	2025-03-13	NA	"Breed"	2020-08-26	"N"	"CBR"	"F"	"2402"	"2451"	"A"	2708	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#CCC4A8"	NA	NA	NA
2630	2010-03-22	"MOO"	2025-03-13	"CIN"	"Breed"	2020-01-16	"N"	"MOO"	"F"	"1121"	"1145"	"A"	2705	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#000000"	"Cincinnati Zoo & Botanical Garden"
2630	2010-03-22	"MOO"	2025-03-13	"CIN"	"Breed"	2020-01-16	"N"	"MOO"	"F"	"1121"	"1145"	"A"	2705	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#000000"	"Cincinnati Zoo & Botanical Garden"
2630	2010-03-22	"MOO"	2025-03-13	"CIN"	"Transfer"	2021-06-15	"N"	"CIN"	"F"	"1121"	"1145"	"A"	NA	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#000000"	"🇺🇸"	"#000000"	"Cincinnati Zoo & Botanical Garden"
2631	2010-03-22	"MOO"	2025-03-13	"MIL"	"Transfer"	2014-02-20	"N"	"CBR"	"M"	"1121"	"1145"	"A"	NA	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#C0A480"	"Milwaukee County Zoological Gardens"
2631	2010-03-22	"MOO"	2025-03-13	"MIL"	"Breed"	2015-04-24	"N"	"CBR"	"M"	"1121"	"1145"	"A"	2657	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#C0A480"	"Milwaukee County Zoological Gardens"
2631	2010-03-22	"MOO"	2025-03-13	"MIL"	"Breed"	2015-04-24	"N"	"CBR"	"M"	"1121"	"1145"	"A"	2657	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#C0A480"	"Milwaukee County Zoological Gardens"
2631	2010-03-22	"MOO"	2025-03-13	"MIL"	"Transfer"	2022-11-02	"N"	"MIL"	"M"	"1121"	"1145"	"A"	NA	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#C0A480"	"🇺🇸"	"#C0A480"	"Milwaukee County Zoological Gardens"
2631	2010-03-22	"MOO"	2025-03-13	NA	"Breed"	2015-04-28	"N"	"CBR"	"M"	"1121"	"1145"	"A"	2658	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#CCC4A8"	NA	NA	NA
2631	2010-03-22	"MOO"	2025-03-13	NA	"Breed"	2015-04-28	"N"	"CBR"	"M"	"1121"	"1145"	"A"	2658	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#CCC4A8"	NA	NA	NA
2631	2010-03-22	"MOO"	2025-03-13	NA	"Breed"	2016-11-03	"N"	"CBR"	"M"	"1121"	"1145"	"A"	2675	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#CCC4A8"	NA	NA	NA
2631	2010-03-22	"MOO"	2025-03-13	NA	"Breed"	2016-11-03	"N"	"CBR"	"M"	"1121"	"1145"	"A"	2675	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#CCC4A8"	NA	NA	NA
2631	2010-03-22	"MOO"	2025-03-13	NA	"Breed"	2016-11-03	"N"	"CBR"	"M"	"1121"	"1145"	"A"	2676	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#CCC4A8"	NA	NA	NA
2631	2010-03-22	"MOO"	2025-03-13	NA	"Breed"	2016-11-03	"N"	"CBR"	"M"	"1121"	"1145"	"A"	2676	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#CCC4A8"	NA	NA	NA
2631	2010-03-22	"MOO"	2025-03-13	NA	"Breed"	2020-08-26	"N"	"CBR"	"M"	"1121"	"1145"	"A"	2707	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#CCC4A8"	NA	NA	NA
2631	2010-03-22	"MOO"	2025-03-13	NA	"Breed"	2020-08-26	"N"	"CBR"	"M"	"1121"	"1145"	"A"	2707	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#CCC4A8"	NA	NA	NA
2631	2010-03-22	"MOO"	2025-03-13	NA	"Breed"	2020-08-26	"N"	"CBR"	"M"	"1121"	"1145"	"A"	2708	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#CCC4A8"	NA	NA	NA
2631	2010-03-22	"MOO"	2025-03-13	NA	"Breed"	2020-08-26	"N"	"CBR"	"M"	"1121"	"1145"	"A"	2708	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#CCC4A8"	NA	NA	NA
2632	2010-08-09	"PHI"	2025-03-13	"ELP"	"Transfer"	2012-02-01	"N"	"ELP"	"F"	"1130"	"2436"	"A"	NA	"🇺🇸"	"#803034"	"🇺🇸"	"#C0B090"	"🇺🇸"	"#C0B090"	"El Paso Zoo"
2632	2010-08-09	"PHI"	2025-03-13	"ELP"	"Breed"	2013-04-26	"N"	"ELP"	"F"	"1130"	"2436"	"A"	2646	"🇺🇸"	"#803034"	"🇺🇸"	"#C0B090"	"🇺🇸"	"#C0B090"	"El Paso Zoo"
2632	2010-08-09	"PHI"	2025-03-13	"ELP"	"Breed"	2013-04-26	"N"	"ELP"	"F"	"1130"	"2436"	"A"	2646	"🇺🇸"	"#803034"	"🇺🇸"	"#C0B090"	"🇺🇸"	"#C0B090"	"El Paso Zoo"
2632	2010-08-09	"PHI"	2025-03-13	"ELP"	"Breed"	2013-04-26	"N"	"ELP"	"F"	"1130"	"2436"	"A"	2647	"🇺🇸"	"#803034"	"🇺🇸"	"#C0B090"	"🇺🇸"	"#C0B090"	"El Paso Zoo"
2632	2010-08-09	"PHI"	2025-03-13	"ELP"	"Breed"	2013-04-26	"N"	"ELP"	"F"	"1130"	"2436"	"A"	2647	"🇺🇸"	"#803034"	"🇺🇸"	"#C0B090"	"🇺🇸"	"#C0B090"	"El Paso Zoo"
2632	2010-08-09	"PHI"	2025-03-13	"ELP"	"Breed"	2014-08-22	"N"	"ELP"	"F"	"1130"	"2436"	"A"	2653	"🇺🇸"	"#803034"	"🇺🇸"	"#C0B090"	"🇺🇸"	"#C0B090"	"El Paso Zoo"
2632	2010-08-09	"PHI"	2025-03-13	"ELP"	"Breed"	2014-08-22	"N"	"ELP"	"F"	"1130"	"2436"	"A"	2653	"🇺🇸"	"#803034"	"🇺🇸"	"#C0B090"	"🇺🇸"	"#C0B090"	"El Paso Zoo"
2632	2010-08-09	"PHI"	2025-03-13	"ELP"	"Breed"	2014-08-22	"N"	"ELP"	"F"	"1130"	"2436"	"A"	2654	"🇺🇸"	"#803034"	"🇺🇸"	"#C0B090"	"🇺🇸"	"#C0B090"	"El Paso Zoo"
2632	2010-08-09	"PHI"	2025-03-13	"ELP"	"Breed"	2014-08-22	"N"	"ELP"	"F"	"1130"	"2436"	"A"	2654	"🇺🇸"	"#803034"	"🇺🇸"	"#C0B090"	"🇺🇸"	"#C0B090"	"El Paso Zoo"
2632	2010-08-09	"PHI"	2025-03-13	"ELP"	"Breed"	2016-09-28	"N"	"ELP"	"F"	"1130"	"2436"	"A"	2670	"🇺🇸"	"#803034"	"🇺🇸"	"#C0B090"	"🇺🇸"	"#C0B090"	"El Paso Zoo"
2632	2010-08-09	"PHI"	2025-03-13	"ELP"	"Breed"	2016-09-28	"N"	"ELP"	"F"	"1130"	"2436"	"A"	2670	"🇺🇸"	"#803034"	"🇺🇸"	"#C0B090"	"🇺🇸"	"#C0B090"	"El Paso Zoo"
2632	2010-08-09	"PHI"	2025-03-13	"ELP"	"Breed"	2016-09-28	"N"	"ELP"	"F"	"1130"	"2436"	"A"	2671	"🇺🇸"	"#803034"	"🇺🇸"	"#C0B090"	"🇺🇸"	"#C0B090"	"El Paso Zoo"
2632	2010-08-09	"PHI"	2025-03-13	"ELP"	"Breed"	2016-09-28	"N"	"ELP"	"F"	"1130"	"2436"	"A"	2671	"🇺🇸"	"#803034"	"🇺🇸"	"#C0B090"	"🇺🇸"	"#C0B090"	"El Paso Zoo"
2632	2010-08-09	"PHI"	2025-03-13	"ELP"	"Breed"	2016-09-28	"N"	"ELP"	"F"	"1130"	"2436"	"A"	2672	"🇺🇸"	"#803034"	"🇺🇸"	"#C0B090"	"🇺🇸"	"#C0B090"	"El Paso Zoo"
2632	2010-08-09	"PHI"	2025-03-13	"ELP"	"Breed"	2016-09-28	"N"	"ELP"	"F"	"1130"	"2436"	"A"	2672	"🇺🇸"	"#803034"	"🇺🇸"	"#C0B090"	"🇺🇸"	"#C0B090"	"El Paso Zoo"
2634	2010-08-12	"ABQ"	2025-03-13	"LIT"	"Transfer"	2014-04-24	"N"	"LIT"	"M"	"1131"	"2414"	"A"	NA	"🇺🇸"	"#7C7460"	"🇺🇸"	"#747060"	"🇺🇸"	"#747060"	"Little Rock Zoological Gardens"
2634	2010-08-12	"ABQ"	2025-03-13	"LIT"	"Breed"	2017-08-08	"N"	"LIT"	"M"	"1131"	"2414"	"A"	2682	"🇺🇸"	"#7C7460"	"🇺🇸"	"#747060"	"🇺🇸"	"#747060"	"Little Rock Zoological Gardens"
2634	2010-08-12	"ABQ"	2025-03-13	"LIT"	"Breed"	2017-08-08	"N"	"LIT"	"M"	"1131"	"2414"	"A"	2682	"🇺🇸"	"#7C7460"	"🇺🇸"	"#747060"	"🇺🇸"	"#747060"	"Little Rock Zoological Gardens"
2634	2010-08-12	"ABQ"	2025-03-13	"LIT"	"Breed"	2017-08-08	"N"	"LIT"	"M"	"1131"	"2414"	"A"	2683	"🇺🇸"	"#7C7460"	"🇺🇸"	"#747060"	"🇺🇸"	"#747060"	"Little Rock Zoological Gardens"
2634	2010-08-12	"ABQ"	2025-03-13	"LIT"	"Breed"	2017-08-08	"N"	"LIT"	"M"	"1131"	"2414"	"A"	2683	"🇺🇸"	"#7C7460"	"🇺🇸"	"#747060"	"🇺🇸"	"#747060"	"Little Rock Zoological Gardens"
2634	2010-08-12	"ABQ"	2025-03-13	"LIT"	"Breed"	2021-06-18	"N"	"LIT"	"M"	"1131"	"2414"	"A"	2714	"🇺🇸"	"#7C7460"	"🇺🇸"	"#747060"	"🇺🇸"	"#747060"	"Little Rock Zoological Gardens"
2634	2010-08-12	"ABQ"	2025-03-13	"LIT"	"Breed"	2021-06-18	"N"	"LIT"	"M"	"1131"	"2414"	"A"	2714	"🇺🇸"	"#7C7460"	"🇺🇸"	"#747060"	"🇺🇸"	"#747060"	"Little Rock Zoological Gardens"
2634	2010-08-12	"ABQ"	2025-03-13	"LIT"	"Breed"	2021-06-18	"N"	"LIT"	"M"	"1131"	"2414"	"A"	2715	"🇺🇸"	"#7C7460"	"🇺🇸"	"#747060"	"🇺🇸"	"#747060"	"Little Rock Zoological Gardens"
2634	2010-08-12	"ABQ"	2025-03-13	"LIT"	"Breed"	2021-06-18	"N"	"LIT"	"M"	"1131"	"2414"	"A"	2715	"🇺🇸"	"#7C7460"	"🇺🇸"	"#747060"	"🇺🇸"	"#747060"	"Little Rock Zoological Gardens"
2634	2010-08-12	"ABQ"	2025-03-13	"LIT"	"Breed"	2023-11-18	"N"	"LIT"	"M"	"1131"	"2414"	"A"	2729	"🇺🇸"	"#7C7460"	"🇺🇸"	"#747060"	"🇺🇸"	"#747060"	"Little Rock Zoological Gardens"
2634	2010-08-12	"ABQ"	2025-03-13	"LIT"	"Breed"	2023-11-18	"N"	"LIT"	"M"	"1131"	"2414"	"A"	2729	"🇺🇸"	"#7C7460"	"🇺🇸"	"#747060"	"🇺🇸"	"#747060"	"Little Rock Zoological Gardens"
2634	2010-08-12	"ABQ"	2025-03-13	"LIT"	"Breed"	2023-11-18	"N"	"LIT"	"M"	"1131"	"2414"	"A"	2730	"🇺🇸"	"#7C7460"	"🇺🇸"	"#747060"	"🇺🇸"	"#747060"	"Little Rock Zoological Gardens"
2634	2010-08-12	"ABQ"	2025-03-13	"LIT"	"Breed"	2023-11-18	"N"	"LIT"	"M"	"1131"	"2414"	"A"	2730	"🇺🇸"	"#7C7460"	"🇺🇸"	"#747060"	"🇺🇸"	"#747060"	"Little Rock Zoological Gardens"
2635	2010-08-12	"ABQ"	2017-03-03	"BLO"	"Transfer"	2013-12-12	"N"	"BUS"	"M"	"1131"	"2414"	"D"	NA	"🇺🇸"	"#7C7460"	"🇺🇸"	"#747C78"	"🇺🇸"	"#A8243C"	"Miller Park Zoo"
2635	2010-08-12	"ABQ"	2017-03-03	"BLO"	"Transfer"	2017-01-03	"N"	"BLO"	"M"	"1131"	"2414"	"D"	NA	"🇺🇸"	"#7C7460"	"🇺🇸"	"#A8243C"	"🇺🇸"	"#A8243C"	"Miller Park Zoo"
2637	2011-02-04	"DUK"	2025-03-13	"CHI"	"Transfer"	2011-10-26	"N"	"CBR"	"F"	"2406"	"2608"	"A"	NA	"🇺🇸"	"#3C3044"	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#602038"	"Lincoln Park Zoological Gardens"
2637	2011-02-04	"DUK"	2025-03-13	"CHI"	"Transfer"	2015-07-08	"N"	"CHI"	"F"	"2406"	"2608"	"A"	NA	"🇺🇸"	"#3C3044"	"🇺🇸"	"#602038"	"🇺🇸"	"#602038"	"Lincoln Park Zoological Gardens"
2637	2011-02-04	"DUK"	2025-03-13	"CHI"	"Breed"	2016-04-25	"N"	"CHI"	"F"	"2406"	"2608"	"A"	2668	"🇺🇸"	"#3C3044"	"🇺🇸"	"#602038"	"🇺🇸"	"#602038"	"Lincoln Park Zoological Gardens"
2637	2011-02-04	"DUK"	2025-03-13	"CHI"	"Breed"	2016-04-25	"N"	"CHI"	"F"	"2406"	"2608"	"A"	2668	"🇺🇸"	"#3C3044"	"🇺🇸"	"#602038"	"🇺🇸"	"#602038"	"Lincoln Park Zoological Gardens"
2637	2011-02-04	"DUK"	2025-03-13	"CHI"	"Breed"	2016-04-25	"N"	"CHI"	"F"	"2406"	"2608"	"A"	2669	"🇺🇸"	"#3C3044"	"🇺🇸"	"#602038"	"🇺🇸"	"#602038"	"Lincoln Park Zoological Gardens"
2637	2011-02-04	"DUK"	2025-03-13	"CHI"	"Breed"	2016-04-25	"N"	"CHI"	"F"	"2406"	"2608"	"A"	2669	"🇺🇸"	"#3C3044"	"🇺🇸"	"#602038"	"🇺🇸"	"#602038"	"Lincoln Park Zoological Gardens"
2637	2011-02-04	"DUK"	2025-03-13	"CHI"	"Breed"	2017-03-01	"N"	"CHI"	"F"	"2406"	"2608"	"A"	2681	"🇺🇸"	"#3C3044"	"🇺🇸"	"#602038"	"🇺🇸"	"#602038"	"Lincoln Park Zoological Gardens"
2637	2011-02-04	"DUK"	2025-03-13	"CHI"	"Breed"	2017-03-01	"N"	"CHI"	"F"	"2406"	"2608"	"A"	2681	"🇺🇸"	"#3C3044"	"🇺🇸"	"#602038"	"🇺🇸"	"#602038"	"Lincoln Park Zoological Gardens"
2637	2011-02-04	"DUK"	2025-03-13	"CHI"	"Breed"	2017-11-28	"N"	"CHI"	"F"	"2406"	"2608"	"A"	2684	"🇺🇸"	"#3C3044"	"🇺🇸"	"#602038"	"🇺🇸"	"#602038"	"Lincoln Park Zoological Gardens"
2637	2011-02-04	"DUK"	2025-03-13	"CHI"	"Breed"	2017-11-28	"N"	"CHI"	"F"	"2406"	"2608"	"A"	2684	"🇺🇸"	"#3C3044"	"🇺🇸"	"#602038"	"🇺🇸"	"#602038"	"Lincoln Park Zoological Gardens"
2637	2011-02-04	"DUK"	2025-03-13	"CHI"	"Breed"	2017-11-28	"N"	"CHI"	"F"	"2406"	"2608"	"A"	2685	"🇺🇸"	"#3C3044"	"🇺🇸"	"#602038"	"🇺🇸"	"#602038"	"Lincoln Park Zoological Gardens"
2637	2011-02-04	"DUK"	2025-03-13	"CHI"	"Breed"	2017-11-28	"N"	"CHI"	"F"	"2406"	"2608"	"A"	2685	"🇺🇸"	"#3C3044"	"🇺🇸"	"#602038"	"🇺🇸"	"#602038"	"Lincoln Park Zoological Gardens"
2638	2011-06-14	"MOO"	2023-02-24	"MOO"	"Breed"	2016-12-16	"N"	"MOO"	"F"	"1121"	"1145"	"D"	2673	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#9C8C74"	"Aquarium & Rainforest at Moody Gardens"
2638	2011-06-14	"MOO"	2023-02-24	"MOO"	"Breed"	2016-12-16	"N"	"MOO"	"F"	"1121"	"1145"	"D"	2673	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#9C8C74"	"Aquarium & Rainforest at Moody Gardens"
2638	2011-06-14	"MOO"	2023-02-24	"MOO"	"Breed"	2016-12-16	"N"	"MOO"	"F"	"1121"	"1145"	"D"	2674	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#9C8C74"	"Aquarium & Rainforest at Moody Gardens"
2638	2011-06-14	"MOO"	2023-02-24	"MOO"	"Breed"	2016-12-16	"N"	"MOO"	"F"	"1121"	"1145"	"D"	2674	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#9C8C74"	"Aquarium & Rainforest at Moody Gardens"
2638	2011-06-14	"MOO"	2023-02-24	"MOO"	"Breed"	2020-12-04	"N"	"MOO"	"F"	"1121"	"1145"	"D"	2710	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#9C8C74"	"Aquarium & Rainforest at Moody Gardens"
2638	2011-06-14	"MOO"	2023-02-24	"MOO"	"Breed"	2020-12-04	"N"	"MOO"	"F"	"1121"	"1145"	"D"	2710	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#9C8C74"	"Aquarium & Rainforest at Moody Gardens"
2638	2011-06-14	"MOO"	2023-02-24	"MOO"	"Breed"	2022-12-24	"N"	"MOO"	"F"	"1121"	"1145"	"D"	2723	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#9C8C74"	"Aquarium & Rainforest at Moody Gardens"
2638	2011-06-14	"MOO"	2023-02-24	"MOO"	"Breed"	2022-12-24	"N"	"MOO"	"F"	"1121"	"1145"	"D"	2723	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#9C8C74"	"Aquarium & Rainforest at Moody Gardens"
2639	2011-06-14	"MOO"	2025-03-13	"COL"	"Transfer"	2013-12-04	"N"	"COL"	"M"	"1121"	"1145"	"A"	NA	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2639	2011-06-14	"MOO"	2025-03-13	"COL"	"Breed"	2015-06-09	"N"	"COL"	"M"	"1121"	"1145"	"A"	2661	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2639	2011-06-14	"MOO"	2025-03-13	"COL"	"Breed"	2015-06-09	"N"	"COL"	"M"	"1121"	"1145"	"A"	2661	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2639	2011-06-14	"MOO"	2025-03-13	"COL"	"Breed"	2015-06-09	"N"	"COL"	"M"	"1121"	"1145"	"A"	2662	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2639	2011-06-14	"MOO"	2025-03-13	"COL"	"Breed"	2015-06-09	"N"	"COL"	"M"	"1121"	"1145"	"A"	2662	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2639	2011-06-14	"MOO"	2025-03-13	"COL"	"Breed"	2016-03-25	"N"	"COL"	"M"	"1121"	"1145"	"A"	2666	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2639	2011-06-14	"MOO"	2025-03-13	"COL"	"Breed"	2016-03-25	"N"	"COL"	"M"	"1121"	"1145"	"A"	2666	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2639	2011-06-14	"MOO"	2025-03-13	"COL"	"Breed"	2016-03-25	"N"	"COL"	"M"	"1121"	"1145"	"A"	2667	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2639	2011-06-14	"MOO"	2025-03-13	"COL"	"Breed"	2016-03-25	"N"	"COL"	"M"	"1121"	"1145"	"A"	2667	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2639	2011-06-14	"MOO"	2025-03-13	"COL"	"Breed"	2017-02-05	"N"	"COL"	"M"	"1121"	"1145"	"A"	2679	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2639	2011-06-14	"MOO"	2025-03-13	"COL"	"Breed"	2017-02-05	"N"	"COL"	"M"	"1121"	"1145"	"A"	2679	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2639	2011-06-14	"MOO"	2025-03-13	"COL"	"Breed"	2017-02-05	"N"	"COL"	"M"	"1121"	"1145"	"A"	2680	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2639	2011-06-14	"MOO"	2025-03-13	"COL"	"Breed"	2017-02-05	"N"	"COL"	"M"	"1121"	"1145"	"A"	2680	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2639	2011-06-14	"MOO"	2025-03-13	"COL"	"Breed"	2018-05-27	"N"	"COL"	"M"	"1121"	"1145"	"A"	2686	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2639	2011-06-14	"MOO"	2025-03-13	"COL"	"Breed"	2018-05-27	"N"	"COL"	"M"	"1121"	"1145"	"A"	2686	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2639	2011-06-14	"MOO"	2025-03-13	"COL"	"Breed"	2018-05-27	"N"	"COL"	"M"	"1121"	"1145"	"A"	2687	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2639	2011-06-14	"MOO"	2025-03-13	"COL"	"Breed"	2018-05-27	"N"	"COL"	"M"	"1121"	"1145"	"A"	2687	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
