"identifier"	"nutrient"	"fed"	"fed_unit"	"relative_fed"	"relative_unit"
"HDZ-169-S244"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-169-S244"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-169-S244"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-169-S244"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-169-S244"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-169-S244"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-170-S245"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-170-S245"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-170-S245"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-170-S245"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-170-S245"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-170-S245"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-170-S245"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-170-S245"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-170-S245"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-163-S82"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-163-S82"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-163-S82"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-163-S82"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-163-S82"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-163-S82"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-163-S82"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-163-S82"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-163-S82"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-084-S35"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-084-S35"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-084-S35"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-084-S35"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-084-S35"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-084-S35"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-084-S35"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-084-S35"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-084-S35"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-099-S72"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-099-S72"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-099-S72"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-099-S72"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-099-S72"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-099-S72"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-099-S72"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-099-S72"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-099-S72"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-098-S238"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-098-S238"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-098-S238"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-098-S238"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-098-S238"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-098-S238"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-098-S238"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-098-S238"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-098-S238"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-103-S239"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-103-S239"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-103-S239"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-103-S239"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-103-S239"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-103-S239"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-103-S239"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-103-S239"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-103-S239"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-102-S96"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-102-S96"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-102-S96"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-102-S96"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-102-S96"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-102-S96"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-102-S96"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-102-S96"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-102-S96"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-093-S65"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-093-S65"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-093-S65"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-093-S65"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-093-S65"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-093-S65"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-093-S65"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-093-S65"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-093-S65"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-089-S64"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-089-S64"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-089-S64"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-089-S64"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-089-S64"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-089-S64"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-089-S64"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-089-S64"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-089-S64"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-101-S57"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-101-S57"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-101-S57"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-101-S57"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-101-S57"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-101-S57"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-101-S57"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-101-S57"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-101-S57"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-097-S91"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-097-S91"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-097-S91"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-097-S91"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-097-S91"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-097-S91"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-097-S91"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-097-S91"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-097-S91"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-092-S237"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-092-S237"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-092-S237"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-092-S237"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-092-S237"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-092-S237"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-092-S237"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-092-S237"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-092-S237"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-088-S234"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-088-S234"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-088-S234"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-088-S234"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-088-S234"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-088-S234"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-088-S234"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-088-S234"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-088-S234"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-083-S39"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-083-S39"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-083-S39"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-083-S39"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-083-S39"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-083-S39"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-083-S39"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-083-S39"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-083-S39"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-108-S60"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-108-S60"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-108-S60"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-108-S60"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-108-S60"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-108-S60"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-108-S60"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-108-S60"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-108-S60"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-096-S95"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-096-S95"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-096-S95"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-096-S95"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-096-S95"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-096-S95"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-096-S95"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-096-S95"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-096-S95"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-091-S236"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-091-S236"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-091-S236"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-091-S236"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-091-S236"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-091-S236"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-091-S236"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-091-S236"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-091-S236"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-105-S97"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-105-S97"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-105-S97"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-105-S97"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-105-S97"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-105-S97"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-105-S97"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-105-S97"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-105-S97"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-087-S78"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-087-S78"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-087-S78"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-087-S78"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-087-S78"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-087-S78"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-087-S78"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-087-S78"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-087-S78"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-082-S41"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-082-S41"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-082-S41"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-082-S41"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-082-S41"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-082-S41"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-082-S41"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-082-S41"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-082-S41"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-086-S42"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-086-S42"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-086-S42"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-086-S42"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-086-S42"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-086-S42"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-086-S42"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-086-S42"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-086-S42"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-090-S235"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-090-S235"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-090-S235"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-090-S235"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-090-S235"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-090-S235"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-090-S235"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-090-S235"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-090-S235"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-081-S40"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-081-S40"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-081-S40"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-081-S40"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-081-S40"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-081-S40"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-081-S40"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-081-S40"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-081-S40"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-109-S240"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-109-S240"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-109-S240"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-109-S240"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-109-S240"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-109-S240"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-109-S240"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-109-S240"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-109-S240"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-085-S92"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-085-S92"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-085-S92"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-085-S92"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-085-S92"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-085-S92"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-085-S92"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-085-S92"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-085-S92"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-106-S83"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-106-S83"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-106-S83"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-106-S83"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-106-S83"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-106-S83"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-106-S83"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-106-S83"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-106-S83"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-080-E1"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-080-E1"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-080-E1"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-080-E1"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-080-E1"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-080-E1"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-080-E1"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-080-E1"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-080-E1"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-107-S55"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-107-S55"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-107-S55"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-107-S55"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-107-S55"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-107-S55"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-107-S55"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-107-S55"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-107-S55"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-190-S59"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-190-S59"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-190-S59"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-190-S59"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-190-S59"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-190-S59"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-190-S59"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-190-S59"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-190-S59"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-193-S70"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-193-S70"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-193-S70"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-193-S70"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-193-S70"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-193-S70"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-193-S70"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-193-S70"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-193-S70"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-192-S75"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-192-S75"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-192-S75"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-192-S75"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-192-S75"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-192-S75"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-192-S75"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-192-S75"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-192-S75"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-191-S56"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-191-S56"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-191-S56"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-191-S56"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-191-S56"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-191-S56"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-191-S56"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-191-S56"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-191-S56"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-264-S167"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-264-S167"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-264-S167"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-264-S167"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-264-S167"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-264-S167"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-264-S167"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-264-S167"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-264-S167"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-268-S308"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-268-S308"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-268-S308"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-268-S308"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-268-S308"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-268-S308"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-268-S308"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-268-S308"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-268-S308"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-263-S166"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-263-S166"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-263-S166"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-263-S166"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-263-S166"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-263-S166"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-263-S166"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-263-S166"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-263-S166"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-257-E1"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-257-E1"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-257-E1"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-257-E1"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-257-E1"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-257-E1"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-257-E1"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-257-E1"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
