"ID"	"OrderLoc"	"Location"	"StartLoc"	"TypeEvent"	"Date"	"EndLoc"	"Status"	"NameLoc"	"Country"	"Sex"	"Sire"	"Dam"	"DateBirth"
1000	1	"VIE"	1985-01-01	"Birth"	1985-01-01	1986-01-01	"D"	"Wild"	"Vietnam"	"F"	NA	NA	1985-01-01
1000	2	"SKA"	1986-01-01	"Transfer"	1986-01-01	1987-12-01	"D"	"Skansen Akvariet"	"Sweden"	"F"	NA	NA	1985-01-01
1000	2	"SKA"	1986-01-01	"End"	1987-12-01	1987-12-01	"D"	"Skansen Akvariet"	"Sweden"	"F"	NA	NA	1985-01-01
1001	1	"VIE"	1984-01-01	"Birth"	1984-01-01	1985-01-01	"D"	"Wild"	"Vietnam"	"F"	NA	NA	1984-01-01
1001	2	"SKA"	1985-01-01	"Transfer"	1985-01-01	1987-01-01	"D"	"Skansen Akvariet"	"Sweden"	"F"	NA	NA	1984-01-01
1001	2	"SKA"	1985-01-01	"End"	1987-01-01	1987-01-01	"D"	"Skansen Akvariet"	"Sweden"	"F"	NA	NA	1984-01-01
1002	1	"VIE"	1966-06-10	"Birth"	1966-06-10	1967-06-10	"D"	"Wild"	"Vietnam"	"M"	NA	NA	1966-06-10
1002	2	"USD"	1967-06-10	"Transfer"	1967-06-10	1968-06-10	"D"	"US Dept of the Interior (USDI)"	"United States"	"M"	NA	NA	1966-06-10
1002	3	"HON"	1968-06-10	"Transfer"	1968-06-10	1984-04-28	"D"	"Honolulu Zoo"	"United States"	"M"	NA	NA	1966-06-10
1002	3	"HON"	1968-06-10	"End"	1984-04-28	1984-04-28	"D"	"Honolulu Zoo"	"United States"	"M"	NA	NA	1966-06-10
1003	1	"VIE"	1969-01-05	"Birth"	1969-01-05	1970-01-05	"D"	"Wild"	"Vietnam"	"U"	NA	NA	1969-01-05
1003	2	"HON"	1970-01-05	"Transfer"	1970-01-05	1982-01-29	"D"	"Honolulu Zoo"	"United States"	"U"	NA	NA	1969-01-05
1003	2	"HON"	1970-01-05	"End"	1982-01-29	1982-01-29	"D"	"Honolulu Zoo"	"United States"	"U"	NA	NA	1969-01-05
1004	1	"VIE"	1971-10-18	"Birth"	1971-10-18	1972-10-18	"D"	"Wild"	"Vietnam"	"F"	NA	NA	1971-10-18
1004	2	"HON"	1972-10-18	"Transfer"	1972-10-18	1973-10-18	"D"	"Honolulu Zoo"	"United States"	"F"	NA	NA	1971-10-18
1004	2	"HON"	1972-10-18	"End"	1973-10-18	1973-10-18	"D"	"Honolulu Zoo"	"United States"	"F"	NA	NA	1971-10-18
1005	1	"VIE"	1971-10-18	"Birth"	1971-10-18	1972-10-18	"D"	"Wild"	"Vietnam"	"F"	NA	NA	1971-10-18
1005	2	"HON"	1972-10-18	"Transfer"	1972-10-18	1973-10-18	"D"	"Honolulu Zoo"	"United States"	"F"	NA	NA	1971-10-18
1005	2	"HON"	1972-10-18	"End"	1973-10-18	1973-10-18	"D"	"Honolulu Zoo"	"United States"	"F"	NA	NA	1971-10-18
1006	1	"UND"	1989-01-01	"Birth"	1989-01-01	1989-01-01	"D"	"Wild"	"Undetermined"	"M"	NA	NA	1989-01-01
1006	2	"PUB"	1989-01-01	"Transfer"	1989-01-01	1991-06-02	"D"	"General Public"	"Undetermined"	"M"	NA	NA	1989-01-01
1006	3	"FIT"	1991-06-02	"Transfer"	1991-06-02	1991-06-12	"D"	"Helena Fitch-Snyder (extinct)"	"United States"	"M"	NA	NA	1989-01-01
1006	3	"FIT"	1991-06-02	"End"	1991-06-12	1991-06-12	"D"	"Helena Fitch-Snyder (extinct)"	"United States"	"M"	NA	NA	1989-01-01
1007	1	"VIE"	1983-03-01	"Birth"	1983-03-01	1986-03-01	"D"	"Wild"	"Vietnam"	"F"	NA	NA	1983-03-01
1007	2	"SKA"	1986-03-01	"Transfer"	1986-03-01	1987-04-05	"D"	"Skansen Akvariet"	"Sweden"	"F"	NA	NA	1983-03-01
1007	3	"DUK"	1987-04-05	"Transfer"	1987-04-05	1990-05-12	"D"	"Duke Lemur Center"	"United States"	"F"	NA	NA	1983-03-01
1007	3	"DUK"	1987-04-05	"End"	1990-05-12	1990-05-12	"D"	"Duke Lemur Center"	"United States"	"F"	NA	NA	1983-03-01
1008	1	"VIE"	1983-03-01	"Birth"	1983-03-01	1984-06-01	"D"	"Wild"	"Vietnam"	"F"	NA	NA	1983-03-01
1008	2	"BAN"	1984-06-01	"Transfer"	1984-06-01	1986-12-19	"D"	"Dusit (Bangkok) Zoological Park"	"Thailand"	"F"	NA	NA	1983-03-01
1008	3	"SKA"	1986-12-19	"Transfer"	1986-12-19	1987-04-05	"D"	"Skansen Akvariet"	"Sweden"	"F"	NA	NA	1983-03-01
1008	4	"DUK"	1987-04-05	"Transfer"	1987-04-05	1998-10-15	"D"	"Duke Lemur Center"	"United States"	"F"	NA	NA	1983-03-01
1008	4	"DUK"	1987-04-05	"End"	1998-10-15	1998-10-15	"D"	"Duke Lemur Center"	"United States"	"F"	NA	NA	1983-03-01
1009	1	"VIE"	1984-01-01	"Birth"	1984-01-01	1986-04-01	"D"	"Wild"	"Vietnam"	"M"	NA	NA	1984-01-01
1009	2	"SKA"	1986-04-01	"Transfer"	1986-04-01	1987-04-05	"D"	"Skansen Akvariet"	"Sweden"	"M"	NA	NA	1984-01-01
1009	3	"DUK"	1987-04-05	"Transfer"	1987-04-05	1990-09-28	"D"	"Duke Lemur Center"	"United States"	"M"	NA	NA	1984-01-01
1009	3	"DUK"	1987-04-05	"End"	1990-09-28	1990-09-28	"D"	"Duke Lemur Center"	"United States"	"M"	NA	NA	1984-01-01
1010	1	"VIE"	1984-01-01	"Birth"	1984-01-01	1986-04-01	"D"	"Wild"	"Vietnam"	"F"	NA	NA	1984-01-01
1010	2	"SKA"	1986-04-01	"Transfer"	1986-04-01	1987-04-05	"D"	"Skansen Akvariet"	"Sweden"	"F"	NA	NA	1984-01-01
1010	3	"DUK"	1987-04-05	"Transfer"	1987-04-05	1993-04-18	"D"	"Duke Lemur Center"	"United States"	"F"	NA	NA	1984-01-01
1010	3	"DUK"	1987-04-05	"End"	1993-04-18	1993-04-18	"D"	"Duke Lemur Center"	"United States"	"F"	NA	NA	1984-01-01
1011	1	"VIE"	1984-01-01	"Birth"	1984-01-01	1985-10-24	"D"	"Wild"	"Vietnam"	"F"	NA	NA	1984-01-01
1011	2	"SKA"	1985-10-24	"Transfer"	1985-10-24	1987-04-05	"D"	"Skansen Akvariet"	"Sweden"	"F"	NA	NA	1984-01-01
1011	3	"DUK"	1987-04-05	"Transfer"	1987-04-05	1989-05-19	"D"	"Duke Lemur Center"	"United States"	"F"	NA	NA	1984-01-01
1011	3	"DUK"	1987-04-05	"End"	1989-05-19	1989-05-19	"D"	"Duke Lemur Center"	"United States"	"F"	NA	NA	1984-01-01
1012	1	"VIE"	1984-01-01	"Birth"	1984-01-01	1986-04-01	"D"	"Wild"	"Vietnam"	"M"	NA	NA	1984-01-01
1012	2	"SKA"	1986-04-01	"Transfer"	1986-04-01	1987-04-05	"D"	"Skansen Akvariet"	"Sweden"	"M"	NA	NA	1984-01-01
1012	3	"DUK"	1987-04-05	"Transfer"	1987-04-05	1998-07-21	"D"	"Duke Lemur Center"	"United States"	"M"	NA	NA	1984-01-01
1012	3	"DUK"	1987-04-05	"End"	1998-07-21	1998-07-21	"D"	"Duke Lemur Center"	"United States"	"M"	NA	NA	1984-01-01
1013	1	"VIE"	1984-01-01	"Birth"	1984-01-01	1985-01-01	"D"	"Wild"	"Vietnam"	"M"	NA	NA	1984-01-01
1013	2	"SKA"	1985-01-01	"Transfer"	1985-01-01	1987-01-01	"D"	"Skansen Akvariet"	"Sweden"	"M"	NA	NA	1984-01-01
1013	2	"SKA"	1985-01-01	"End"	1987-01-01	1987-01-01	"D"	"Skansen Akvariet"	"Sweden"	"M"	NA	NA	1984-01-01
1014	1	"VIE"	1985-05-01	"Birth"	1985-05-01	1986-05-01	"D"	"Wild"	"Vietnam"	"F"	NA	NA	1985-05-01
1014	2	"SKA"	1986-05-01	"Transfer"	1986-05-01	1987-05-01	"D"	"Skansen Akvariet"	"Sweden"	"F"	NA	NA	1985-05-01
1014	3	"CRY"	1987-05-01	"Transfer"	1987-05-01	1995-12-31	"D"	"Crystal Garden Conservation Center (extinct 2004)"	"Canada"	"F"	NA	NA	1985-05-01
1014	3	"CRY"	1987-05-01	"End"	1995-12-31	1995-12-31	"D"	"Crystal Garden Conservation Center (extinct 2004)"	"Canada"	"F"	NA	NA	1985-05-01
1015	1	"VIE"	1985-05-01	"Birth"	1985-05-01	1986-05-01	"D"	"Wild"	"Vietnam"	"M"	NA	NA	1985-05-01
1015	2	"SKA"	1986-05-01	"Transfer"	1986-05-01	1987-05-01	"D"	"Skansen Akvariet"	"Sweden"	"M"	NA	NA	1985-05-01
1015	3	"CRY"	1987-05-01	"Transfer"	1987-05-01	1994-12-07	"D"	"Crystal Garden Conservation Center (extinct 2004)"	"Canada"	"M"	NA	NA	1985-05-01
1015	3	"CRY"	1987-05-01	"End"	1994-12-07	1994-12-07	"D"	"Crystal Garden Conservation Center (extinct 2004)"	"Canada"	"M"	NA	NA	1985-05-01
1016	1	"UND"	1985-01-01	"Birth"	1985-01-01	1986-03-01	"D"	"Wild"	"Undetermined"	"M"	NA	NA	1985-01-01
1016	2	"SKA"	1986-03-01	"Transfer"	1986-03-01	1987-04-05	"D"	"Skansen Akvariet"	"Sweden"	"M"	NA	NA	1985-01-01
1016	3	"SOZ"	1987-04-05	"Transfer"	1987-04-05	1993-04-22	"D"	"San Diego Zoo"	"United States"	"M"	NA	NA	1985-01-01
1016	3	"SOZ"	1987-04-05	"End"	1993-04-22	1993-04-22	"D"	"San Diego Zoo"	"United States"	"M"	NA	NA	1985-01-01
1017	1	"UND"	1985-03-01	"Birth"	1985-03-01	1986-03-01	"D"	"Wild"	"Undetermined"	"M"	NA	NA	1985-03-01
1017	2	"SKA"	1986-03-01	"Transfer"	1986-03-01	1987-04-05	"D"	"Skansen Akvariet"	"Sweden"	"M"	NA	NA	1985-03-01
1017	3	"SOZ"	1987-04-05	"Transfer"	1987-04-05	1997-01-17	"D"	"San Diego Zoo"	"United States"	"M"	NA	NA	1985-03-01
1017	3	"SOZ"	1987-04-05	"End"	1997-01-17	1997-01-17	"D"	"San Diego Zoo"	"United States"	"M"	NA	NA	1985-03-01
1018	1	"UND"	1985-03-01	"Birth"	1985-03-01	1986-03-01	"D"	"Wild"	"Undetermined"	"M"	NA	NA	1985-03-01
1018	2	"SKA"	1986-03-01	"Transfer"	1986-03-01	1987-04-05	"D"	"Skansen Akvariet"	"Sweden"	"M"	NA	NA	1985-03-01
1018	3	"SOZ"	1987-04-05	"Transfer"	1987-04-05	1993-11-01	"D"	"San Diego Zoo"	"United States"	"M"	NA	NA	1985-03-01
1018	3	"SOZ"	1987-04-05	"End"	1993-11-01	1993-11-01	"D"	"San Diego Zoo"	"United States"	"M"	NA	NA	1985-03-01
1019	1	"UND"	1985-03-01	"Birth"	1985-03-01	1986-03-01	"D"	"Wild"	"Undetermined"	"F"	NA	NA	1985-03-01
1019	2	"SKA"	1986-03-01	"Transfer"	1986-03-01	1987-04-05	"D"	"Skansen Akvariet"	"Sweden"	"F"	NA	NA	1985-03-01
1019	3	"SOZ"	1987-04-05	"Transfer"	1987-04-05	1995-03-02	"D"	"San Diego Zoo"	"United States"	"F"	NA	NA	1985-03-01
1019	3	"SOZ"	1987-04-05	"End"	1995-03-02	1995-03-02	"D"	"San Diego Zoo"	"United States"	"F"	NA	NA	1985-03-01
1020	1	"UND"	1985-03-01	"Birth"	1985-03-01	1986-03-01	"D"	"Wild"	"Undetermined"	"F"	NA	NA	1985-03-01
1020	2	"SKA"	1986-03-01	"Transfer"	1986-03-01	1987-04-05	"D"	"Skansen Akvariet"	"Sweden"	"F"	NA	NA	1985-03-01
1020	3	"SOZ"	1987-04-05	"Transfer"	1987-04-05	1990-12-05	"D"	"San Diego Zoo"	"United States"	"F"	NA	NA	1985-03-01
1020	3	"SOZ"	1987-04-05	"End"	1990-12-05	1990-12-05	"D"	"San Diego Zoo"	"United States"	"F"	NA	NA	1985-03-01
1021	1	"UND"	1985-03-01	"Birth"	1985-03-01	1986-03-01	"D"	"Wild"	"Undetermined"	"F"	NA	NA	1985-03-01
1021	2	"SKA"	1986-03-01	"Transfer"	1986-03-01	1987-04-05	"D"	"Skansen Akvariet"	"Sweden"	"F"	NA	NA	1985-03-01
1021	3	"SOZ"	1987-04-05	"Transfer"	1987-04-05	1999-07-08	"D"	"San Diego Zoo"	"United States"	"F"	NA	NA	1985-03-01
1021	3	"SOZ"	1987-04-05	"End"	1999-07-08	1999-07-08	"D"	"San Diego Zoo"	"United States"	"F"	NA	NA	1985-03-01
1022	1	"VIE"	1985-01-01	"Birth"	1985-01-01	1986-04-01	"D"	"Wild"	"Vietnam"	"M"	NA	NA	1985-01-01
1022	2	"SKA"	1986-04-01	"Transfer"	1986-04-01	1987-04-05	"D"	"Skansen Akvariet"	"Sweden"	"M"	NA	NA	1985-01-01
1022	3	"DUK"	1987-04-05	"Transfer"	1987-04-05	1998-06-23	"D"	"Duke Lemur Center"	"United States"	"M"	NA	NA	1985-01-01
1022	4	"MIN"	1998-06-23	"Transfer"	1998-06-23	2000-04-10	"D"	"Minnesota Zoological Garden"	"United States"	"M"	NA	NA	1985-01-01
1022	4	"MIN"	1998-06-23	"End"	2000-04-10	2000-04-10	"D"	"Minnesota Zoological Garden"	"United States"	"M"	NA	NA	1985-01-01
1023	1	"VIE"	1985-03-01	"Birth"	1985-03-01	1986-12-19	"D"	"Wild"	"Vietnam"	"M"	NA	NA	1985-03-01
1023	2	"SKA"	1986-12-19	"Transfer"	1986-12-19	1987-04-05	"D"	"Skansen Akvariet"	"Sweden"	"M"	NA	NA	1985-03-01
1023	3	"DUK"	1987-04-05	"Transfer"	1987-04-05	1996-05-31	"D"	"Duke Lemur Center"	"United States"	"M"	NA	NA	1985-03-01
1023	3	"DUK"	1987-04-05	"End"	1996-05-31	1996-05-31	"D"	"Duke Lemur Center"	"United States"	"M"	NA	NA	1985-03-01
1024	1	"VIE"	1985-03-01	"Birth"	1985-03-01	1986-03-01	"D"	"Wild"	"Vietnam"	"F"	NA	NA	1985-03-01
1024	2	"SKA"	1986-03-01	"Transfer"	1986-03-01	1987-07-20	"D"	"Skansen Akvariet"	"Sweden"	"F"	NA	NA	1985-03-01
1024	3	"CIN"	1987-07-20	"Transfer"	1987-07-20	1988-10-12	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"F"	NA	NA	1985-03-01
1024	4	"CBR"	1988-10-12	"Transfer"	1988-10-12	1990-06-29	"D"	"Chicago Zoological Park / Brookfield Zoo"	"United States"	"F"	NA	NA	1985-03-01
1024	4	"CBR"	1988-10-12	"End"	1990-06-29	1990-06-29	"D"	"Chicago Zoological Park / Brookfield Zoo"	"United States"	"F"	NA	NA	1985-03-01
1025	1	"VIE"	1985-01-01	"Birth"	1985-01-01	1986-09-25	"D"	"Wild"	"Vietnam"	"M"	NA	NA	1985-01-01
1025	2	"SKA"	1986-09-25	"Transfer"	1986-09-25	1987-07-20	"D"	"Skansen Akvariet"	"Sweden"	"M"	NA	NA	1985-01-01
1025	3	"CIN"	1987-07-20	"Transfer"	1987-07-20	1997-05-26	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"M"	NA	NA	1985-01-01
1025	3	"CIN"	1987-07-20	"End"	1997-05-26	1997-05-26	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"M"	NA	NA	1985-01-01
1026	1	"VIE"	1985-03-01	"Birth"	1985-03-01	1986-03-01	"D"	"Wild"	"Vietnam"	"M"	NA	NA	1985-03-01
1026	2	"SKA"	1986-03-01	"Transfer"	1986-03-01	1987-07-20	"D"	"Skansen Akvariet"	"Sweden"	"M"	NA	NA	1985-03-01
1026	3	"CIN"	1987-07-20	"Transfer"	1987-07-20	1990-12-15	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"M"	NA	NA	1985-03-01
1026	3	"CIN"	1987-07-20	"End"	1990-12-15	1990-12-15	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"M"	NA	NA	1985-03-01
1029	1	"VIE"	1983-01-01	"Birth"	1983-01-01	1985-01-01	"D"	"Wild"	"Vietnam"	"M"	NA	NA	1983-01-01
1029	2	"SKA"	1985-01-01	"Transfer"	1985-01-01	1987-12-01	"D"	"Skansen Akvariet"	"Sweden"	"M"	NA	NA	1983-01-01
1029	2	"SKA"	1985-01-01	"End"	1987-12-01	1987-12-01	"D"	"Skansen Akvariet"	"Sweden"	"M"	NA	NA	1983-01-01
1030	1	"VIE"	1986-01-01	"Birth"	1986-01-01	1986-09-25	"D"	"Wild"	"Vietnam"	"M"	NA	NA	1986-01-01
1030	2	"SKA"	1986-09-25	"Transfer"	1986-09-25	1987-07-20	"D"	"Skansen Akvariet"	"Sweden"	"M"	NA	NA	1986-01-01
1030	3	"CIN"	1987-07-20	"Transfer"	1987-07-20	1988-10-12	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"M"	NA	NA	1986-01-01
1030	4	"CBR"	1988-10-12	"Transfer"	1988-10-12	1989-06-01	"D"	"Chicago Zoological Park / Brookfield Zoo"	"United States"	"M"	NA	NA	1986-01-01
1030	4	"CBR"	1988-10-12	"End"	1989-06-01	1989-06-01	"D"	"Chicago Zoological Park / Brookfield Zoo"	"United States"	"M"	NA	NA	1986-01-01
1031	1	"VIE"	1986-01-01	"Birth"	1986-01-01	1986-09-25	"D"	"Wild"	"Vietnam"	"M"	NA	NA	1986-01-01
1031	2	"SKA"	1986-09-25	"Transfer"	1986-09-25	1987-07-20	"D"	"Skansen Akvariet"	"Sweden"	"M"	NA	NA	1986-01-01
1031	3	"CIN"	1987-07-20	"Transfer"	1987-07-20	1992-07-16	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"M"	NA	NA	1986-01-01
1031	4	"SEA"	1992-07-16	"Transfer"	1992-07-16	2004-01-19	"D"	"Woodland Park Zoo"	"United States"	"M"	NA	NA	1986-01-01
1031	4	"SEA"	1992-07-16	"End"	2004-01-19	2004-01-19	"D"	"Woodland Park Zoo"	"United States"	"M"	NA	NA	1986-01-01
1032	1	"VIE"	1985-01-01	"Birth"	1985-01-01	1986-03-01	"D"	"Wild"	"Vietnam"	"M"	NA	NA	1985-01-01
1032	2	"SKA"	1986-03-01	"Transfer"	1986-03-01	1987-07-20	"D"	"Skansen Akvariet"	"Sweden"	"M"	NA	NA	1985-01-01
1032	3	"CIN"	1987-07-20	"Transfer"	1987-07-20	1997-03-11	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"M"	NA	NA	1985-01-01
1032	3	"CIN"	1987-07-20	"End"	1997-03-11	1997-03-11	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"M"	NA	NA	1985-01-01
1033	1	"VIE"	1986-01-01	"Birth"	1986-01-01	1986-03-01	"D"	"Wild"	"Vietnam"	"M"	NA	NA	1986-01-01
1033	2	"SKA"	1986-03-01	"Transfer"	1986-03-01	1987-07-20	"D"	"Skansen Akvariet"	"Sweden"	"M"	NA	NA	1986-01-01
1033	3	"CIN"	1987-07-20	"Transfer"	1987-07-20	1988-07-27	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"M"	NA	NA	1986-01-01
1033	3	"CIN"	1987-07-20	"End"	1988-07-27	1988-07-27	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"M"	NA	NA	1986-01-01
1034	1	"LAO"	1985-01-01	"Birth"	1985-01-01	1985-12-30	"D"	"Wild"	"Laos"	"F"	NA	NA	1985-01-01
1034	2	"FOR"	1985-12-30	"Transfer"	1985-12-30	1986-12-29	"D"	"Zoo-Forss (Ingvar Forss) (extinct 1985)"	"Denmark"	"F"	NA	NA	1985-01-01
1034	3	"POZ"	1986-12-29	"Transfer"	1986-12-29	1987-03-14	"D"	"Ogrod Zoologiczny w Poznaniu"	"Poland"	"F"	NA	NA	1985-01-01
1034	4	"SKA"	1987-03-14	"Transfer"	1987-03-14	1987-04-14	"D"	"Skansen Akvariet"	"Sweden"	"F"	NA	NA	1985-01-01
1034	4	"SKA"	1987-04-14	"Transfer"	1987-04-14	1987-07-20	"D"	"Skansen Akvariet"	"Sweden"	"F"	NA	NA	1985-01-01
1034	5	"CIN"	1987-07-20	"Transfer"	1987-07-20	1992-02-14	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"F"	NA	NA	1985-01-01
1034	5	"CIN"	1987-07-20	"End"	1992-02-14	1992-02-14	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"F"	NA	NA	1985-01-01
1035	1	"VIE"	1985-01-01	"Birth"	1985-01-01	1985-12-30	"D"	"Wild"	"Vietnam"	"F"	NA	NA	1985-01-01
1035	2	"FOR"	1985-12-30	"Transfer"	1985-12-30	1986-12-29	"D"	"Zoo-Forss (Ingvar Forss) (extinct 1985)"	"Denmark"	"F"	NA	NA	1985-01-01
1035	3	"POZ"	1986-12-29	"Transfer"	1986-12-29	1987-03-14	"D"	"Ogrod Zoologiczny w Poznaniu"	"Poland"	"F"	NA	NA	1985-01-01
1035	4	"SKA"	1987-03-14	"Transfer"	1987-03-14	1987-07-20	"D"	"Skansen Akvariet"	"Sweden"	"F"	NA	NA	1985-01-01
1035	5	"CIN"	1987-07-20	"Transfer"	1987-07-20	1990-11-23	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"F"	NA	NA	1985-01-01
1035	5	"CIN"	1987-07-20	"End"	1990-11-23	1990-11-23	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"F"	NA	NA	1985-01-01
1036	1	"VIE"	1986-01-01	"Birth"	1986-01-01	1986-07-01	"D"	"Wild"	"Vietnam"	"F"	NA	NA	1986-01-01
1036	2	"FOR"	1986-07-01	"Transfer"	1986-07-01	1986-12-29	"D"	"Zoo-Forss (Ingvar Forss) (extinct 1985)"	"Denmark"	"F"	NA	NA	1986-01-01
1036	3	"POZ"	1986-12-29	"Transfer"	1986-12-29	1987-04-14	"D"	"Ogrod Zoologiczny w Poznaniu"	"Poland"	"F"	NA	NA	1986-01-01
1036	4	"SKA"	1987-04-14	"Transfer"	1987-04-14	1987-07-20	"D"	"Skansen Akvariet"	"Sweden"	"F"	NA	NA	1986-01-01
1036	5	"CIN"	1987-07-20	"Transfer"	1987-07-20	1989-10-25	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"F"	NA	NA	1986-01-01
1036	5	"CIN"	1987-07-20	"End"	1989-10-25	1989-10-25	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"F"	NA	NA	1986-01-01
1037	1	"VIE"	1986-01-01	"Birth"	1986-01-01	1986-03-01	"D"	"Wild"	"Vietnam"	"F"	NA	NA	1986-01-01
1037	2	"SKA"	1986-03-01	"Transfer"	1986-03-01	1987-07-20	"D"	"Skansen Akvariet"	"Sweden"	"F"	NA	NA	1986-01-01
1037	3	"CIN"	1987-07-20	"Transfer"	1987-07-20	1990-06-01	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"F"	NA	NA	1986-01-01
1037	3	"CIN"	1987-07-20	"End"	1990-06-01	1990-06-01	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"F"	NA	NA	1986-01-01
1038	1	"VIE"	1985-05-11	"Birth"	1985-05-11	1986-05-11	"D"	"Wild"	"Vietnam"	"F"	NA	NA	1985-05-11
1038	2	"SKA"	1986-05-11	"Transfer"	1986-05-11	1987-07-20	"D"	"Skansen Akvariet"	"Sweden"	"F"	NA	NA	1985-05-11
1038	3	"CIN"	1987-07-20	"Transfer"	1987-07-20	1989-07-13	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"F"	NA	NA	1985-05-11
1038	3	"CIN"	1987-07-20	"End"	1989-07-13	1989-07-13	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"F"	NA	NA	1985-05-11
1039	1	"UND"	1985-10-15	"Birth"	1985-10-15	1986-10-15	"D"	"Wild"	"Undetermined"	"M"	NA	NA	1985-10-15
1039	2	"WOR"	1986-10-15	"Transfer"	1986-10-15	1987-10-15	"D"	"Worldwide Primates (Matt Block)"	"United States"	"M"	NA	NA	1985-10-15
1039	3	"CIN"	1987-10-15	"Transfer"	1987-10-15	1990-11-28	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"M"	NA	NA	1985-10-15
1039	4	"PHI"	1990-11-28	"Transfer"	1990-11-28	1997-05-18	"D"	"Philadelphia Zoo"	"United States"	"M"	NA	NA	1985-10-15
1039	4	"PHI"	1990-11-28	"End"	1997-05-18	1997-05-18	"D"	"Philadelphia Zoo"	"United States"	"M"	NA	NA	1985-10-15
1040	1	"SKA"	1986-01-01	"Birth"	1986-01-01	1988-10-11	"D"	"Skansen Akvariet"	"Sweden"	"F"	1013	1001	1986-01-01
1040	2	"PHI"	1988-10-11	"Transfer"	1988-10-11	2002-08-17	"D"	"Philadelphia Zoo"	"United States"	"F"	1013	1001	1986-01-01
1040	2	"PHI"	1988-10-11	"End"	2002-08-17	2002-08-17	"D"	"Philadelphia Zoo"	"United States"	"F"	1013	1001	1986-01-01
1041	1	"SKA"	1986-12-01	"Birth"	1986-12-01	1988-10-11	"D"	"Skansen Akvariet"	"Sweden"	"M"	1029	1000	1986-12-01
1041	2	"PHI"	1988-10-11	"Transfer"	1988-10-11	2001-04-07	"D"	"Philadelphia Zoo"	"United States"	"M"	1029	1000	1986-12-01
1041	2	"PHI"	1988-10-11	"End"	2001-04-07	2001-04-07	"D"	"Philadelphia Zoo"	"United States"	"M"	1029	1000	1986-12-01
1042	1	"UND"	1988-05-07	"Birth"	1988-05-07	1989-05-07	"D"	"Wild"	"Undetermined"	"M"	NA	NA	1988-05-07
1042	2	"SAN"	1989-05-07	"Transfer"	1989-05-07	1989-08-15	"D"	"San Francisco Zoological Gardens"	"United States"	"M"	NA	NA	1988-05-07
1042	3	"HOU"	1989-08-15	"Transfer"	1989-08-15	1999-11-05	"D"	"Houston Zoo, Inc."	"United States"	"M"	NA	NA	1988-05-07
1042	3	"HOU"	1989-08-15	"End"	1999-11-05	1999-11-05	"D"	"Houston Zoo, Inc."	"United States"	"M"	NA	NA	1988-05-07
1043	1	"UND"	1987-08-20	"Birth"	1987-08-20	1988-08-20	"D"	"Wild"	"Undetermined"	"F"	NA	NA	1987-08-20
1043	2	"CAF"	1988-08-20	"Transfer"	1988-08-20	1989-08-20	"D"	"Calif. Fish & Game (San Diego)"	"United States"	"F"	NA	NA	1987-08-20
1043	3	"SEA"	1989-08-20	"Transfer"	1989-08-20	1996-09-15	"D"	"Woodland Park Zoo"	"United States"	"F"	NA	NA	1987-08-20
1043	3	"SEA"	1989-08-20	"End"	1996-09-15	1996-09-15	"D"	"Woodland Park Zoo"	"United States"	"F"	NA	NA	1987-08-20
1044	1	"THA"	1984-01-01	"Birth"	1984-01-01	1986-10-26	"D"	"Wild"	"Thailand"	"F"	NA	NA	1984-01-01
1044	2	"CAF"	1986-10-26	"Transfer"	1986-10-26	1989-08-20	"D"	"Calif. Fish & Game (San Diego)"	"United States"	"F"	NA	NA	1984-01-01
1044	3	"SEA"	1989-08-20	"Transfer"	1989-08-20	1992-06-18	"D"	"Woodland Park Zoo"	"United States"	"F"	NA	NA	1984-01-01
1044	4	"DUK"	1992-06-18	"Transfer"	1992-06-18	1997-04-24	"D"	"Duke Lemur Center"	"United States"	"F"	NA	NA	1984-01-01
1044	5	"HOU"	1997-04-24	"Transfer"	1997-04-24	2003-01-01	"D"	"Houston Zoo, Inc."	"United States"	"F"	NA	NA	1984-01-01
