"Cohort"	"Sex"	"N0"	"Date"	"Year"	"Age"	"Nx"	"lx"	"Px"	"qx"	"ax"	"Lx_life"	"Risk"	"Tx"	"ex"	"Births"	"mx"	"Fx"	"R0"	"T"	"lambda_life"	"lambda_5"	"mleAll"	"mleAge1"	"FirstRepro"	"LastRepro"
1993	"Total"	5	2005-01-01	2005	12	1	0.2	1	0	0	0.2	1	1.3	6.5	0	0	0	0.22	7.90909090909091	0.825767982761894	0.802741561760231	7.5	8	7	9
1993	"Total"	5	2006-01-01	2006	13	1	0.2	1	0	0	0.2	1	1.1	5.5	0	0	0	0.22	7.90909090909091	0.825767982761894	0.870550563296124	7.5	8	7	9
1993	"Total"	5	2007-01-01	2007	14	1	0.2	1	0	0	0.2	1	0.9	4.5	0	0	0	0.22	7.90909090909091	0.825767982761894	0.870550563296124	7.5	8	7	9
1993	"Total"	5	2008-01-01	2008	15	1	0.2	1	0	0	0.2	1	0.7	3.5	0	0	0	0.22	7.90909090909091	0.825767982761894	0.870550563296124	7.5	8	7	9
1993	"Total"	5	2009-01-01	2009	16	1	0.2	1	0	0	0.2	1	0.5	2.5	0	0	0	0.22	7.90909090909091	0.825767982761894	1	7.5	8	7	9
1993	"Total"	5	2010-01-01	2010	17	1	0.2	1	0	0	0.2	1	0.3	1.5	0	0	0	0.22	7.90909090909091	0.825767982761894	1	7.5	8	7	9
1993	"Total"	5	2011-01-01	2011	18	1	0.2	0	2	0	0.1	0.5	0.1	0.5	0	0	0	0.22	7.90909090909091	0.825767982761894	1	7.5	8	7	9
1993	"Total"	5	2012-01-01	2012	19	0	0	0	0	1	0	0	0	0	0	0	0	0.22	7.90909090909091	0.825767982761894	0	7.5	8	7	9
1993	"Total"	5	2013-01-01	2013	20	0	0	0	0	0	0	0	0	0	0	0	0	0.22	7.90909090909091	0.825767982761894	0	7.5	8	7	9
1993	"Total"	5	2014-01-01	2014	21	0	0	0	0	0	0	0	0	0	0	0	0	0.22	7.90909090909091	0.825767982761894	0	7.5	8	7	9
1994	"Female"	5	1994-01-01	1994	0	5	1	0.4	0.571428571428571	0	0.7	3.5	6.7	6.7	0	0	0	0.4	7.75	0.888490732291527	0	0.833333333333333	13	6	10
1994	"Female"	5	1995-01-01	1995	1	2	0.4	1	0	2	0.4	2	6	15	0	0	0	0.4	7.75	0.888490732291527	0	0.833333333333333	13	6	10
1994	"Female"	5	1996-01-01	1996	2	2	0.4	1	0	0	0.4	2	5.6	14	0	0	0	0.4	7.75	0.888490732291527	0	0.833333333333333	13	6	10
1994	"Female"	5	1997-01-01	1997	3	2	0.4	1	0	0	0.4	2	5.2	13	0	0	0	0.4	7.75	0.888490732291527	0	0.833333333333333	13	6	10
1994	"Female"	5	1998-01-01	1998	4	2	0.4	1	0	0	0.4	2	4.8	12	0	0	0	0.4	7.75	0.888490732291527	0	0.833333333333333	13	6	10
1994	"Female"	5	1999-01-01	1999	5	2	0.4	1	0	0	0.4	2	4.4	11	0	0	0	0.4	7.75	0.888490732291527	0.832553207401873	0.833333333333333	13	6	10
1994	"Female"	5	2000-01-01	2000	6	2	0.4	1	0	0	0.4	2	4	10	1	0.25	0.1	0.4	7.75	0.888490732291527	1	0.833333333333333	13	6	10
1994	"Female"	5	2001-01-01	2001	7	2	0.4	1	0	0	0.4	2	3.6	9	1	0.25	0.1	0.4	7.75	0.888490732291527	1	0.833333333333333	13	6	10
1994	"Female"	5	2002-01-01	2002	8	2	0.4	1	0	0	0.4	2	3.2	8	1	0.25	0.1	0.4	7.75	0.888490732291527	1	0.833333333333333	13	6	10
1994	"Female"	5	2003-01-01	2003	9	2	0.4	1	0	0	0.4	2	2.8	7	0	0	0	0.4	7.75	0.888490732291527	1	0.833333333333333	13	6	10
1994	"Female"	5	2004-01-01	2004	10	2	0.4	1	0	0	0.4	2	2.4	6	1	0.25	0.1	0.4	7.75	0.888490732291527	1	0.833333333333333	13	6	10
1994	"Female"	5	2005-01-01	2005	11	2	0.4	1	0	0	0.4	2	2	5	0	0	0	0.4	7.75	0.888490732291527	1	0.833333333333333	13	6	10
1994	"Female"	5	2006-01-01	2006	12	2	0.4	0.5	0.666666666666667	0	0.3	1.5	1.6	4	0	0	0	0.4	7.75	0.888490732291527	1	0.833333333333333	13	6	10
1994	"Female"	5	2007-01-01	2007	13	1	0.2	1	0	1	0.2	1	1.3	6.5	0	0	0	0.4	7.75	0.888490732291527	0.870550563296124	0.833333333333333	13	6	10
1994	"Female"	5	2008-01-01	2008	14	1	0.2	1	0	0	0.2	1	1.1	5.5	0	0	0	0.4	7.75	0.888490732291527	0.870550563296124	0.833333333333333	13	6	10
1994	"Female"	5	2009-01-01	2009	15	1	0.2	1	0	0	0.2	1	0.9	4.5	0	0	0	0.4	7.75	0.888490732291527	0.870550563296124	0.833333333333333	13	6	10
1994	"Female"	5	2010-01-01	2010	16	1	0.2	1	0	0	0.2	1	0.7	3.5	0	0	0	0.4	7.75	0.888490732291527	0.870550563296124	0.833333333333333	13	6	10
1994	"Female"	5	2011-01-01	2011	17	1	0.2	1	0	0	0.2	1	0.5	2.5	0	0	0	0.4	7.75	0.888490732291527	0.870550563296124	0.833333333333333	13	6	10
1994	"Female"	5	2012-01-01	2012	18	1	0.2	1	0	0	0.2	1	0.3	1.5	0	0	0	0.4	7.75	0.888490732291527	1	0.833333333333333	13	6	10
1994	"Female"	5	2013-01-01	2013	19	1	0.2	0	2	0	0.1	0.5	0.1	0.5	0	0	0	0.4	7.75	0.888490732291527	1	0.833333333333333	13	6	10
1994	"Female"	5	2014-01-01	2014	20	0	0	0	0	1	0	0	0	0	0	0	0	0.4	7.75	0.888490732291527	0	0.833333333333333	13	6	10
1994	"Female"	5	2015-01-01	2015	21	0	0	0	0	0	0	0	0	0	0	0	0	0.4	7.75	0.888490732291527	0	0.833333333333333	13	6	10
1994	"Male"	3	1994-01-01	1994	0	3	1	0.666666666666667	0.4	0	0.833333333333333	2.5	10.5	10.5	0	0	0	1	11	1	0	14.5	15	7	16
1994	"Male"	3	1995-01-01	1995	1	2	0.666666666666667	1	0	1	0.666666666666667	2	9.66666666666667	14.5	0	0	0	1	11	1	0	14.5	15	7	16
1994	"Male"	3	1996-01-01	1996	2	2	0.666666666666667	1	0	0	0.666666666666667	2	9	13.5	0	0	0	1	11	1	0	14.5	15	7	16
1994	"Male"	3	1997-01-01	1997	3	2	0.666666666666667	1	0	0	0.666666666666667	2	8.33333333333333	12.5	0	0	0	1	11	1	0	14.5	15	7	16
1994	"Male"	3	1998-01-01	1998	4	2	0.666666666666667	1	0	0	0.666666666666667	2	7.66666666666667	11.5	0	0	0	1	11	1	0	14.5	15	7	16
1994	"Male"	3	1999-01-01	1999	5	2	0.666666666666667	1	0	0	0.666666666666667	2	7	10.5	0	0	0	1	11	1	0.922107911481728	14.5	15	7	16
1994	"Male"	3	2000-01-01	2000	6	2	0.666666666666667	1	0	0	0.666666666666667	2	6.33333333333333	9.5	0	0	0	1	11	1	1	14.5	15	7	16
1994	"Male"	3	2001-01-01	2001	7	2	0.666666666666667	1	0	0	0.666666666666667	2	5.66666666666667	8.5	1	0.25	0.166666666666667	1	11	1	1	14.5	15	7	16
1994	"Male"	3	2002-01-01	2002	8	2	0.666666666666667	1	0	0	0.666666666666667	2	5	7.5	1	0.25	0.166666666666667	1	11	1	1	14.5	15	7	16
1994	"Male"	3	2003-01-01	2003	9	2	0.666666666666667	1	0	0	0.666666666666667	2	4.33333333333333	6.5	1	0.25	0.166666666666667	1	11	1	1	14.5	15	7	16
1994	"Male"	3	2004-01-01	2004	10	2	0.666666666666667	1	0	0	0.666666666666667	2	3.66666666666667	5.5	1	0.25	0.166666666666667	1	11	1	1	14.5	15	7	16
1994	"Male"	3	2005-01-01	2005	11	2	0.666666666666667	1	0	0	0.666666666666667	2	3	4.5	0	0	0	1	11	1	1	14.5	15	7	16
1994	"Male"	3	2006-01-01	2006	12	2	0.666666666666667	1	0	0	0.666666666666667	2	2.33333333333333	3.5	0	0	0	1	11	1	1	14.5	15	7	16
1994	"Male"	3	2007-01-01	2007	13	2	0.666666666666667	1	0	0	0.666666666666667	2	1.66666666666667	2.5	0	0	0	1	11	1	1	14.5	15	7	16
1994	"Male"	3	2008-01-01	2008	14	2	0.666666666666667	0.5	0.666666666666667	0	0.5	1.5	1	1.5	0	0	0	1	11	1	1	14.5	15	7	16
1994	"Male"	3	2009-01-01	2009	15	1	0.333333333333333	1	0	1	0.333333333333333	1	0.5	1.5	0	0	0	1	11	1	0.870550563296124	14.5	15	7	16
1994	"Male"	3	2010-01-01	2010	16	1	0.333333333333333	0	2	0	0.166666666666667	0.5	0.166666666666667	0.5	1	1	0.333333333333333	1	11	1	0.870550563296124	14.5	15	7	16
1994	"Male"	3	2011-01-01	2011	17	0	0	0	0	1	0	0	0	0	0	0	0	1	11	1	0	14.5	15	7	16
1994	"Male"	3	2012-01-01	2012	18	0	0	0	0	0	0	0	0	0	0	0	0	1	11	1	0	14.5	15	7	16
1994	"Male"	3	2013-01-01	2013	19	0	0	0	0	0	0	0	0	0	0	0	0	1	11	1	0	14.5	15	7	16
1994	"Male"	3	2014-01-01	2014	20	0	0	0	0	0	0	0	0	0	0	0	0	1	11	1	0	14.5	15	7	16
1994	"Male"	3	2015-01-01	2015	21	0	0	0	0	0	0	0	0	0	0	0	0	1	11	1	0	14.5	15	7	16
1994	"Total"	8	1994-01-01	1994	0	8	1	0.5	0.5	0	0.75	6	8.125	8.125	0	0	0	0.583333333333333	9.25	0.943395298257885	0	1	15	6	16
1994	"Total"	8	1995-01-01	1995	1	4	0.5	1	0	3	0.5	4	7.375	14.75	0	0	0	0.583333333333333	9.25	0.943395298257885	0	1	15	6	16
1994	"Total"	8	1996-01-01	1996	2	4	0.5	1	0	0	0.5	4	6.875	13.75	0	0	0	0.583333333333333	9.25	0.943395298257885	0	1	15	6	16
1994	"Total"	8	1997-01-01	1997	3	4	0.5	1	0	0	0.5	4	6.375	12.75	0	0	0	0.583333333333333	9.25	0.943395298257885	0	1	15	6	16
1994	"Total"	8	1998-01-01	1998	4	4	0.5	1	0	0	0.5	4	5.875	11.75	0	0	0	0.583333333333333	9.25	0.943395298257885	0	1	15	6	16
1994	"Total"	8	1999-01-01	1999	5	4	0.5	1	0	0	0.5	4	5.375	10.75	0	0	0	0.583333333333333	9.25	0.943395298257885	0.870550563296124	1	15	6	16
1994	"Total"	8	2000-01-01	2000	6	4	0.5	1	0	0	0.5	4	4.875	9.75	1	0.125	0.0625	0.583333333333333	9.25	0.943395298257885	1	1	15	6	16
1994	"Total"	8	2001-01-01	2001	7	4	0.5	1	0	0	0.5	4	4.375	8.75	2	0.25	0.125	0.583333333333333	9.25	0.943395298257885	1	1	15	6	16
1994	"Total"	8	2002-01-01	2002	8	4	0.5	1	0	0	0.5	4	3.875	7.75	2	0.25	0.125	0.583333333333333	9.25	0.943395298257885	1	1	15	6	16
1994	"Total"	8	2003-01-01	2003	9	4	0.5	1	0	0	0.5	4	3.375	6.75	1	0.125	0.0625	0.583333333333333	9.25	0.943395298257885	1	1	15	6	16
1994	"Total"	8	2004-01-01	2004	10	4	0.5	1	0	0	0.5	4	2.875	5.75	2	0.25	0.125	0.583333333333333	9.25	0.943395298257885	1	1	15	6	16
1994	"Total"	8	2005-01-01	2005	11	4	0.5	1	0	0	0.5	4	2.375	4.75	0	0	0	0.583333333333333	9.25	0.943395298257885	1	1	15	6	16
1994	"Total"	8	2006-01-01	2006	12	4	0.5	0.75	0.285714285714286	0	0.4375	3.5	1.875	3.75	0	0	0	0.583333333333333	9.25	0.943395298257885	1	1	15	6	16
1994	"Total"	8	2007-01-01	2007	13	3	0.375	1	0	1	0.375	3	1.4375	3.83333333333333	0	0	0	0.583333333333333	9.25	0.943395298257885	0.944087511294902	1	15	6	16
1994	"Total"	8	2008-01-01	2008	14	3	0.375	0.666666666666667	0.4	0	0.3125	2.5	1.0625	2.83333333333333	0	0	0	0.583333333333333	9.25	0.943395298257885	0.944087511294902	1	15	6	16
1994	"Total"	8	2009-01-01	2009	15	2	0.25	1	0	1	0.25	2	0.75	3	0	0	0	0.583333333333333	9.25	0.943395298257885	0.870550563296124	1	15	6	16
1994	"Total"	8	2010-01-01	2010	16	2	0.25	0.5	0.666666666666667	0	0.1875	1.5	0.5	2	1	0.333333333333333	0.0833333333333333	0.583333333333333	9.25	0.943395298257885	0.870550563296124	1	15	6	16
1994	"Total"	8	2011-01-01	2011	17	1	0.125	1	0	1	0.125	1	0.3125	2.5	0	0	0	0.583333333333333	9.25	0.943395298257885	0.757858283255199	1	15	6	16
1994	"Total"	8	2012-01-01	2012	18	1	0.125	1	0	0	0.125	1	0.1875	1.5	0	0	0	0.583333333333333	9.25	0.943395298257885	0.802741561760231	1	15	6	16
1994	"Total"	8	2013-01-01	2013	19	1	0.125	0	2	0	0.0625	0.5	0.0625	0.5	0	0	0	0.583333333333333	9.25	0.943395298257885	0.802741561760231	1	15	6	16
1994	"Total"	8	2014-01-01	2014	20	0	0	0	0	1	0	0	0	0	0	0	0	0.583333333333333	9.25	0.943395298257885	0	1	15	6	16
1994	"Total"	8	2015-01-01	2015	21	0	0	0	0	0	0	0	0	0	0	0	0	0.583333333333333	9.25	0.943395298257885	0	1	15	6	16
1995	"Female"	6	1995-01-01	1995	0	6	1	1	0	0	1	6	12.3333333333333	12.3333333333333	0	0	0	1.39924242424242	8.00270709258257	1.04287066564102	0	10	10	3	13
1995	"Female"	6	1996-01-01	1996	1	6	1	1	0	0	1	6	11.3333333333333	11.3333333333333	0	0	0	1.39924242424242	8.00270709258257	1.04287066564102	0	10	10	3	13
1995	"Female"	6	1997-01-01	1997	2	6	1	1	0	0	1	6	10.3333333333333	10.3333333333333	0	0	0	1.39924242424242	8.00270709258257	1.04287066564102	0	10	10	3	13
1995	"Female"	6	1998-01-01	1998	3	6	1	0.833333333333333	0.181818181818182	0	0.916666666666667	5.5	9.33333333333333	9.33333333333333	1	0.0909090909090909	0.0909090909090909	1.39924242424242	8.00270709258257	1.04287066564102	0	10	10	3	13
1995	"Female"	6	1999-01-01	1999	4	5	0.833333333333333	1	0	1	0.833333333333333	5	8.41666666666667	10.1	0	0	0	1.39924242424242	8.00270709258257	1.04287066564102	0	10	10	3	13
1995	"Female"	6	2000-01-01	2000	5	5	0.833333333333333	1	0	0	0.833333333333333	5	7.58333333333333	9.1	1	0.1	0.0833333333333333	1.39924242424242	8.00270709258257	1.04287066564102	0.964192504002627	10	10	3	13
1995	"Female"	6	2001-01-01	2001	6	5	0.833333333333333	1	0	0	0.833333333333333	5	6.75	8.1	3	0.3	0.25	1.39924242424242	8.00270709258257	1.04287066564102	0.964192504002627	10	10	3	13
1995	"Female"	6	2002-01-01	2002	7	5	0.833333333333333	1	0	0	0.833333333333333	5	5.91666666666667	7.1	3	0.3	0.25	1.39924242424242	8.00270709258257	1.04287066564102	0.964192504002627	10	10	3	13
1995	"Female"	6	2003-01-01	2003	8	5	0.833333333333333	1	0	0	0.833333333333333	5	5.08333333333333	6.1	2	0.2	0.166666666666667	1.39924242424242	8.00270709258257	1.04287066564102	0.964192504002627	10	10	3	13
1995	"Female"	6	2004-01-01	2004	9	5	0.833333333333333	0.6	0.5	0	0.666666666666667	4	4.25	5.1	2	0.25	0.208333333333333	1.39924242424242	8.00270709258257	1.04287066564102	1	10	10	3	13
1995	"Female"	6	2005-01-01	2005	10	3	0.5	1	0	2	0.5	3	3.58333333333333	7.16666666666667	1	0.166666666666667	0.0833333333333333	1.39924242424242	8.00270709258257	1.04287066564102	0.902880451447434	10	10	3	13
1995	"Female"	6	2006-01-01	2006	11	3	0.5	1	0	0	0.5	3	3.08333333333333	6.16666666666667	1	0.166666666666667	0.0833333333333333	1.39924242424242	8.00270709258257	1.04287066564102	0.902880451447434	10	10	3	13
1995	"Female"	6	2007-01-01	2007	12	3	0.5	1	0	0	0.5	3	2.58333333333333	5.16666666666667	1	0.166666666666667	0.0833333333333333	1.39924242424242	8.00270709258257	1.04287066564102	0.902880451447434	10	10	3	13
1995	"Female"	6	2008-01-01	2008	13	3	0.5	0.666666666666667	0.4	0	0.416666666666667	2.5	2.08333333333333	4.16666666666667	1	0.2	0.1	1.39924242424242	8.00270709258257	1.04287066564102	0.902880451447434	10	10	3	13
1995	"Female"	6	2009-01-01	2009	14	2	0.333333333333333	1	0	1	0.333333333333333	2	1.66666666666667	5	0	0	0	1.39924242424242	8.00270709258257	1.04287066564102	0.832553207401873	10	10	3	13
1995	"Female"	6	2010-01-01	2010	15	2	0.333333333333333	1	0	0	0.333333333333333	2	1.33333333333333	4	0	0	0	1.39924242424242	8.00270709258257	1.04287066564102	0.922107911481728	10	10	3	13
1995	"Female"	6	2011-01-01	2011	16	2	0.333333333333333	1	0	0	0.333333333333333	2	1	3	0	0	0	1.39924242424242	8.00270709258257	1.04287066564102	0.922107911481728	10	10	3	13
1995	"Female"	6	2012-01-01	2012	17	2	0.333333333333333	1	0	0	0.333333333333333	2	0.666666666666667	2	0	0	0	1.39924242424242	8.00270709258257	1.04287066564102	0.922107911481728	10	10	3	13
1995	"Female"	6	2013-01-01	2013	18	2	0.333333333333333	0.5	0.666666666666667	0	0.25	1.5	0.333333333333333	1	0	0	0	1.39924242424242	8.00270709258257	1.04287066564102	0.922107911481728	10	10	3	13
1995	"Female"	6	2014-01-01	2014	19	1	0.166666666666667	0	2	1	0.0833333333333333	0.5	0.0833333333333333	0.5	0	0	0	1.39924242424242	8.00270709258257	1.04287066564102	0.870550563296124	10	10	3	13
1995	"Female"	6	2015-01-01	2015	20	0	0	0	0	1	0	0	0	0	0	0	0	1.39924242424242	8.00270709258257	1.04287066564102	0	10	10	3	13
1995	"Female"	6	2016-01-01	2016	21	0	0	0	0	0	0	0	0	0	0	0	0	1.39924242424242	8.00270709258257	1.04287066564102	0	10	10	3	13
1995	"Male"	7	1995-01-01	1995	0	7	1	0.857142857142857	0.153846153846154	0	0.928571428571429	6.5	12.9285714285714	12.9285714285714	0	0	0	1.30663780663781	7.71617890668139	1.03526960570628	0	14.5	15	3	13
1995	"Male"	7	1996-01-01	1996	1	6	0.857142857142857	1	0	1	0.857142857142857	6	12	14	0	0	0	1.30663780663781	7.71617890668139	1.03526960570628	0	14.5	15	3	13
1995	"Male"	7	1997-01-01	1997	2	6	0.857142857142857	1	0	0	0.857142857142857	6	11.1428571428571	13	0	0	0	1.30663780663781	7.71617890668139	1.03526960570628	0	14.5	15	3	13
1995	"Male"	7	1998-01-01	1998	3	6	0.857142857142857	1	0	0	0.857142857142857	6	10.2857142857143	12	1	0.0833333333333333	0.0714285714285714	1.30663780663781	7.71617890668139	1.03526960570628	0	14.5	15	3	13
1995	"Male"	7	1999-01-01	1999	4	6	0.857142857142857	1	0	0	0.857142857142857	6	9.42857142857143	11	1	0.0833333333333333	0.0714285714285714	1.30663780663781	7.71617890668139	1.03526960570628	0	14.5	15	3	13
1995	"Male"	7	2000-01-01	2000	5	6	0.857142857142857	1	0	0	0.857142857142857	6	8.57142857142857	10	2	0.166666666666667	0.142857142857143	1.30663780663781	7.71617890668139	1.03526960570628	0.969640266095579	14.5	15	3	13
1995	"Male"	7	2001-01-01	2001	6	6	0.857142857142857	1	0	0	0.857142857142857	6	7.71428571428571	9	3	0.25	0.214285714285714	1.30663780663781	7.71617890668139	1.03526960570628	1	14.5	15	3	13
1995	"Male"	7	2002-01-01	2002	7	6	0.857142857142857	1	0	0	0.857142857142857	6	6.85714285714286	8	3	0.25	0.214285714285714	1.30663780663781	7.71617890668139	1.03526960570628	1	14.5	15	3	13
1995	"Male"	7	2003-01-01	2003	8	6	0.857142857142857	1	0	0	0.857142857142857	6	6	7	1	0.0833333333333333	0.0714285714285714	1.30663780663781	7.71617890668139	1.03526960570628	1	14.5	15	3	13
1995	"Male"	7	2004-01-01	2004	9	6	0.857142857142857	1	0	0	0.857142857142857	6	5.14285714285714	6	2	0.166666666666667	0.142857142857143	1.30663780663781	7.71617890668139	1.03526960570628	1	14.5	15	3	13
1995	"Male"	7	2005-01-01	2005	10	6	0.857142857142857	0.833333333333333	0.181818181818182	0	0.785714285714286	5.5	4.28571428571429	5	2	0.181818181818182	0.155844155844156	1.30663780663781	7.71617890668139	1.03526960570628	1	14.5	15	3	13
1995	"Male"	7	2006-01-01	2006	11	5	0.714285714285714	1	0	1	0.714285714285714	5	3.5	4.9	1	0.1	0.0714285714285714	1.30663780663781	7.71617890668139	1.03526960570628	0.964192504002627	14.5	15	3	13
1995	"Male"	7	2007-01-01	2007	12	5	0.714285714285714	0.8	0.222222222222222	0	0.642857142857143	4.5	2.78571428571429	3.9	1	0.111111111111111	0.0793650793650794	1.30663780663781	7.71617890668139	1.03526960570628	0.964192504002627	14.5	15	3	13
1995	"Male"	7	2008-01-01	2008	13	4	0.571428571428571	1	0	1	0.571428571428571	4	2.14285714285714	3.75	1	0.125	0.0714285714285714	1.30663780663781	7.71617890668139	1.03526960570628	0.922107911481728	14.5	15	3	13
1995	"Male"	7	2009-01-01	2009	14	4	0.571428571428571	0.75	0.285714285714286	0	0.5	3.5	1.57142857142857	2.75	0	0	0	1.30663780663781	7.71617890668139	1.03526960570628	0.922107911481728	14.5	15	3	13
1995	"Male"	7	2010-01-01	2010	15	3	0.428571428571429	0.666666666666667	0.4	1	0.357142857142857	2.5	1.07142857142857	2.5	0	0	0	1.30663780663781	7.71617890668139	1.03526960570628	0.870550563296124	14.5	15	3	13
1995	"Male"	7	2011-01-01	2011	16	2	0.285714285714286	1	0	1	0.285714285714286	2	0.714285714285714	2.5	0	0	0	1.30663780663781	7.71617890668139	1.03526960570628	0.832553207401873	14.5	15	3	13
1995	"Male"	7	2012-01-01	2012	17	2	0.285714285714286	0.5	0.666666666666667	0	0.214285714285714	1.5	0.428571428571429	1.5	0	0	0	1.30663780663781	7.71617890668139	1.03526960570628	0.832553207401873	14.5	15	3	13
1995	"Male"	7	2013-01-01	2013	18	1	0.142857142857143	1	0	1	0.142857142857143	1	0.214285714285714	1.5	0	0	0	1.30663780663781	7.71617890668139	1.03526960570628	0.757858283255199	14.5	15	3	13
1995	"Male"	7	2014-01-01	2014	19	1	0.142857142857143	0	2	0	0.0714285714285714	0.5	0.0714285714285714	0.5	0	0	0	1.30663780663781	7.71617890668139	1.03526960570628	0.757858283255199	14.5	15	3	13
1995	"Male"	7	2015-01-01	2015	20	0	0	0	0	1	0	0	0	0	0	0	0	1.30663780663781	7.71617890668139	1.03526960570628	0	14.5	15	3	13
1995	"Male"	7	2016-01-01	2016	21	0	0	0	0	0	0	0	0	0	0	0	0	1.30663780663781	7.71617890668139	1.03526960570628	0	14.5	15	3	13
1995	"Total"	13	1995-01-01	1995	0	13	1	0.923076923076923	0.08	0	0.961538461538462	12.5	12.6538461538462	12.6538461538462	0	0	0	1.34425409989054	7.8460891568589	1.03842518256853	0	13.5	14	3	13
1995	"Total"	13	1996-01-01	1996	1	12	0.923076923076923	1	0	1	0.923076923076923	12	11.6923076923077	12.6666666666667	0	0	0	1.34425409989054	7.8460891568589	1.03842518256853	0	13.5	14	3	13
1995	"Total"	13	1997-01-01	1997	2	12	0.923076923076923	1	0	0	0.923076923076923	12	10.7692307692308	11.6666666666667	0	0	0	1.34425409989054	7.8460891568589	1.03842518256853	0	13.5	14	3	13
1995	"Total"	13	1998-01-01	1998	3	12	0.923076923076923	0.916666666666667	0.0869565217391304	0	0.884615384615385	11.5	9.84615384615385	10.6666666666667	2	0.0869565217391304	0.0802675585284281	1.34425409989054	7.8460891568589	1.03842518256853	0	13.5	14	3	13
1995	"Total"	13	1999-01-01	1999	4	11	0.846153846153846	1	0	1	0.846153846153846	11	8.96153846153846	10.5909090909091	1	0.0454545454545455	0.0384615384615385	1.34425409989054	7.8460891568589	1.03842518256853	0	13.5	14	3	13
1995	"Total"	13	2000-01-01	2000	5	11	0.846153846153846	1	0	0	0.846153846153846	11	8.11538461538461	9.59090909090909	3	0.136363636363636	0.115384615384615	1.34425409989054	7.8460891568589	1.03842518256853	0.967141160000606	13.5	14	3	13
1995	"Total"	13	2001-01-01	2001	6	11	0.846153846153846	1	0	0	0.846153846153846	11	7.26923076923077	8.59090909090909	6	0.272727272727273	0.230769230769231	1.34425409989054	7.8460891568589	1.03842518256853	0.982748269656146	13.5	14	3	13
1995	"Total"	13	2002-01-01	2002	7	11	0.846153846153846	1	0	0	0.846153846153846	11	6.42307692307692	7.59090909090909	6	0.272727272727273	0.230769230769231	1.34425409989054	7.8460891568589	1.03842518256853	0.982748269656146	13.5	14	3	13
1995	"Total"	13	2003-01-01	2003	8	11	0.846153846153846	1	0	0	0.846153846153846	11	5.57692307692308	6.59090909090909	3	0.136363636363636	0.115384615384615	1.34425409989054	7.8460891568589	1.03842518256853	0.982748269656146	13.5	14	3	13
1995	"Total"	13	2004-01-01	2004	9	11	0.846153846153846	0.818181818181818	0.2	0	0.769230769230769	10	4.73076923076923	5.59090909090909	4	0.2	0.169230769230769	1.34425409989054	7.8460891568589	1.03842518256853	1	13.5	14	3	13
1995	"Total"	13	2005-01-01	2005	10	9	0.692307692307692	0.888888888888889	0.117647058823529	2	0.653846153846154	8.5	3.96153846153846	5.72222222222222	3	0.176470588235294	0.122171945701357	1.34425409989054	7.8460891568589	1.03842518256853	0.960660568372437	13.5	14	3	13
1995	"Total"	13	2006-01-01	2006	11	8	0.615384615384615	1	0	1	0.615384615384615	8	3.30769230769231	5.375	2	0.125	0.0769230769230769	1.34425409989054	7.8460891568589	1.03842518256853	0.938295125978054	13.5	14	3	13
1995	"Total"	13	2007-01-01	2007	12	8	0.615384615384615	0.875	0.133333333333333	0	0.576923076923077	7.5	2.69230769230769	4.375	2	0.133333333333333	0.082051282051282	1.34425409989054	7.8460891568589	1.03842518256853	0.938295125978054	13.5	14	3	13
1995	"Total"	13	2008-01-01	2008	13	7	0.538461538461538	0.857142857142857	0.153846153846154	1	0.5	6.5	2.11538461538462	3.92857142857143	2	0.153846153846154	0.0828402366863905	1.34425409989054	7.8460891568589	1.03842518256853	0.913568403993486	13.5	14	3	13
1995	"Total"	13	2009-01-01	2009	14	6	0.461538461538462	0.833333333333333	0.181818181818182	1	0.423076923076923	5.5	1.61538461538462	3.5	0	0	0	1.34425409989054	7.8460891568589	1.03842518256853	0.885832710344757	13.5	14	3	13
1995	"Total"	13	2010-01-01	2010	15	5	0.384615384615385	0.8	0.222222222222222	1	0.346153846153846	4.5	1.19230769230769	3.1	0	0	0	1.34425409989054	7.8460891568589	1.03842518256853	0.8890895361322	13.5	14	3	13
1995	"Total"	13	2011-01-01	2011	16	4	0.307692307692308	1	0	1	0.307692307692308	4	0.846153846153846	2.75	0	0	0	1.34425409989054	7.8460891568589	1.03842518256853	0.870550563296124	13.5	14	3	13
1995	"Total"	13	2012-01-01	2012	17	4	0.307692307692308	0.75	0.285714285714286	0	0.269230769230769	3.5	0.538461538461539	1.75	0	0	0	1.34425409989054	7.8460891568589	1.03842518256853	0.870550563296124	13.5	14	3	13
1995	"Total"	13	2013-01-01	2013	18	3	0.230769230769231	0.666666666666667	0.4	1	0.192307692307692	2.5	0.269230769230769	1.16666666666667	0	0	0	1.34425409989054	7.8460891568589	1.03842518256853	0.84412087984411	13.5	14	3	13
1995	"Total"	13	2014-01-01	2014	19	2	0.153846153846154	0	2	1	0.0769230769230769	1	0.0769230769230769	0.5	0	0	0	1.34425409989054	7.8460891568589	1.03842518256853	0.802741561760231	13.5	14	3	13
1995	"Total"	13	2015-01-01	2015	20	0	0	0	0	2	0	0	0	0	0	0	0	1.34425409989054	7.8460891568589	1.03842518256853	0	13.5	14	3	13
1995	"Total"	13	2016-01-01	2016	21	0	0	0	0	0	0	0	0	0	0	0	0	1.34425409989054	7.8460891568589	1.03842518256853	0	13.5	14	3	13
