"","hdz-095","hdz-005","hdz-004","hdz-019","hdz-025","hdz-002","hdz-023","hdz-001","hdz-030","hdz-050","hdz-036","hdz-067","hdz-186","hdz-183","hdz-195","hdz-157","hdz-173","hdz-161","hdz-162","hdz-170","hdz-099","hdz-103","hdz-101","hdz-096","hdz-106","hdz-107","hdz-193","hdz-259","hdz-251","hdz-323","hdz-246","hdz-247","hdz-248","hdz-267","hdz-265","hdz-209","hdz-207","hdz-260","hdz-205","hdz-208","hdz-194","hdz-200","hdz-239","hdz-199","hdz-237","hdz-307","hdz-315","hdz-306","hdz-331","hdz-303","hdz-312","hdz-313","hdz-333","hdz-335","hdz-332","hdz-325","hdz-242","hdz-334","hdz-302","hdz-232","hdz-309","hdz-337","hdz-344","hdz-338","hdz-409","hdz-346","hdz-210","hdz-393","hdz-340","hdz-349","hdz-218","hdz-406","hdz-391","hdz-316","hdz-223","hdz-217","hdz-228","hdz-403","hdz-402","hdz-387","hdz-376","hdz-378","hdz-379","hdz-359","hdz-355","hdz-360","hdz-380","hdz-451","hdz-453","hdz-449","hdz-448","hdz-439","hdz-432","hdz-440","hdz-443","hdz-165","hdz-214","hdz-446","hdz-447","hdz-189","hdz-475","hdz-441","hdz-160","hdz-464","hdz-164","hdz-474","hdz-423","hdz-416","hdz-415","hdz-414","hdz-171","hdz-412","hdz-159","hdz-473","hdz-463","hdz-158","hdz-461","hdz-466","hdz-488","hdz-483","hdz-489","hdz-477","hdz-484","hdz-509","hdz-479","hdz-480","hdz-517","hdz-487","hdz-481","hdz-525","hdz-522"
"hdz-099",0.599206915688336,0.709845311497216,0.673215212866546,0.636280009902474,0.570144813211124,0.619149477503891,0.646345348013692,0.700933056088724,0.638734835189883,0.621838077104076,0.606369480550947,0.581601732212169,0.604304233325677,0.647000534358041,0.613957769449129,0.612845054847555,0.549151501063924,0.367740547785238,0.460135934230728,0.4707682008902,0,0.643225833855075,0.679699866609688,0.439265944703879,0.715332512190531,0.562709853676018,0.6570971414589,0.463561367718953,0.598908975657057,0.534986603033557,0.721419235879445,0.543962401825125,0.60945541455176,0.448397436227893,0.645296095730532,0.834320565468073,0.558373768339598,0.435290337557717,0.532733497659717,0.618566133684168,0.545289580566042,0.509167894684027,0.685260820710638,0.413808367707225,0.616835240426821,0.621694634025689,0.549803854665935,0.567815251073836,0.447761909716443,0.609781620377705,0.460701317435794,0.592686114487653,0.445627356506158,0.622173913598176,0.527789873595395,0.429376926258545,0.879370385681628,0.438039424548595,0.733473255406394,0.735818576883552,0.899153508326129,0.516459406215594,0.700053444751388,0.7449758331685,0.462507592946465,0.641732918084204,0.538282143158148,0.649831604331696,0.747521834170065,0.700364836004095,0.440291401928995,0.656930940370413,0.532528071654534,0.666237836612394,0.60020022663732,0.642298686017163,0.578902542768892,0.734353649183792,0.448780619274089,0.624650073933653,0.651509533988109,0.534594859129532,0.832683250512511,0.678893421371549,0.531755658378692,0.68305806303216,0.509425639212582,0.625979863739884,0.527361057880351,0.673865955340438,0.565601792026346,0.5387458661994,0.949209433610994,0.684370825633514,0.726711035148427,0.724090035292778,0.488555032466753,0.494717438347374,0.561214905918006,0.825244124184759,0.644176290191528,0.721059545290045,0.718173549140315,0.6358168582317,0.527830577052822,0.673176718565179,0.628680186099825,0.870414011555969,0.806114308233635,0.64513167886925,0.883613486822331,0.488075842942207,0.947719598876722,0.727879243099202,0.517430825983935,0.821057033871999,0.2882310726762,0.579896095574089,0.547611908198065,0.480676808635172,0.615695491524101,0.766993407297713,0.529943327622592,0.815372965662617,0.538084467328808,0.545524961322158,0.756785174478997,0.45291786361822,0.304366099684164,0.637355677202944,0.628964203310458
"hdz-103",0.620766218674435,0.661443731755958,0.458634014703784,0.627040135450454,0.732976041775318,0.342192796230985,0.498436814756331,0.431176547712084,0.454815244702193,0.516730718382959,0.741406590696433,0.566800308557056,0.555469283034924,0.627936065440124,0.46233087965692,0.338654101935794,0.563656268849438,0.55047473706141,0.477009293428066,0.6731157917857,0.643225833855075,0,0.43305014930998,0.489318908487621,0.407885367414156,0.36056134365338,0.613545992120548,0.545406975792528,0.618459120436715,0.562716328712468,0.710814117371799,0.671006723409175,0.590482763084001,0.412991250067746,0.549862764106774,0.798521537522437,0.608003108040752,0.601285286370611,0.52710966357138,0.61249257666404,0.581480396471495,0.53198864754609,0.756032834960993,0.539332257579648,0.319755703186387,0.518913906259133,0.511467457033179,0.486621057184124,0.561332598369223,0.715258252732494,0.42513991539159,0.503932518165574,0.470219497758392,0.380313288213478,0.306678292516356,0.5729515253481,0.780161042131339,0.545900969853386,0.532027844186875,0.71321288147403,0.798903032657421,0.572743686074569,0.474482287814006,0.533863165073258,0.627082235877225,0.455086573574639,0.540890780204624,0.431749972398093,0.531366983401242,0.711265944048271,0.67421298833783,0.558093684700478,0.441185132392766,0.418584373882658,0.645976499347105,0.583213473768371,0.69237331822731,0.548660624807419,0.560501982443687,0.643128117073926,0.441438891730107,0.489506322457211,0.694874371184729,0.510547386515445,0.586214820990433,0.538607175929359,0.530444717059291,0.549952070386639,0.455426534518989,0.688755524622924,0.469993260417342,0.51960805765271,0.879745212617262,0.584131557414433,0.617505551697332,0.71539778858621,0.424118587666536,0.548503885328502,0.602173660491912,0.746040513862213,0.660306592056939,0.638496115079811,0.724105943760399,0.621762333155454,0.595445062077537,0.512751633735088,0.524406055234893,0.847443761993071,0.720738479936513,0.76425075453855,0.912930957789395,0.464445558900648,0.892880601716189,0.70073900730811,0.396353414326376,0.745468732740304,0.604949917953855,0.538253088813895,0.535971471815676,0.529350173579647,0.551425136864012,0.546747253214972,0.548440093368444,0.735632174856754,0.417275598311537,0.603719109225546,0.575140304236441,0.587215159306135,0.639002295196036,0.619207827932283,0.347861113120682
"hdz-101",0.600494542235044,0.537298181917462,0.523014004752631,0.544510749630084,0.758286554971108,0.444513223881081,0.450617346431366,0.403143726407904,0.521216951730116,0.717230018257554,0.797092953629238,0.67634849932206,0.594455515032216,0.587031237828113,0.572238198495596,0.505819984471975,0.549746348490023,0.651736566870536,0.60295395923962,0.730479003873099,0.679699866609688,0.43305014930998,0,0.604825546817353,0.505685051394917,0.401103065460153,0.717678995182784,0.580627149334536,0.613785626854225,0.688215160930848,0.681063949463583,0.660477130177949,0.753926336069706,0.530752143721978,0.632081129026986,0.591539132679459,0.54474843417447,0.732009294358418,0.583824149341784,0.615960498332339,0.607380351283373,0.583910731404595,0.742492363287134,0.62535945075288,0.592099587895277,0.688431235874661,0.640074414654214,0.62825593346262,0.634260190314905,0.660436226959019,0.597133949949937,0.580611602077216,0.665828162743665,0.562705703249085,0.468841823801071,0.659216762151782,0.683923616499879,0.657264221115881,0.545957812305391,0.742844999407785,0.759565465301272,0.534384191123977,0.554269800490185,0.470777352078764,0.694030241047451,0.443422474165191,0.479048716343762,0.554280044796767,0.545945647166497,0.635102541764684,0.777450159367656,0.540689406560229,0.595096085792385,0.501733277253974,0.575056321568206,0.637532965632965,0.67999618881316,0.521583581472574,0.503646288397775,0.594547562967529,0.682595066414416,0.641769215876233,0.607803504899602,0.366728819704604,0.563156221714452,0.617819655264777,0.568545896889284,0.528410721005078,0.539685657728707,0.6269996529345,0.609778569834008,0.560878509904503,0.820007701671386,0.574083096081713,0.559841676100181,0.516284636090272,0.657544185083444,0.520550316214047,0.683821296620586,0.730409066656814,0.655735985053307,0.644366680084184,0.630456607816479,0.460170279131164,0.586432174706298,0.589726510960189,0.565840711616668,0.778984185227804,0.647174918781081,0.631682076153181,0.827897461367309,0.590947438972614,0.815630665219553,0.624355649775956,0.537035512314917,0.682312159663892,0.713962259477468,0.645746877845658,0.636506597135417,0.566384182903621,0.436694156736163,0.552703593980798,0.676906617688645,0.655648428963306,0.452413770129459,0.669554970939843,0.600747274444293,0.529775942540053,0.737466270936059,0.547260881229159,0.414337307827683
"hdz-096",0.547017625813268,0.635324025522189,0.611351558714736,0.645449589284265,0.54662818189866,0.52584850404973,0.661064735376112,0.581461351136319,0.632626721421486,0.601632872900398,0.673542133888457,0.576470500225983,0.503318469320742,0.531388455234163,0.412945347197788,0.591868389675465,0.521105341874194,0.405835204970128,0.429512942868914,0.471488673699383,0.439265944703879,0.489318908487621,0.604825546817353,0,0.589474936858145,0.453190382322,0.578616151441713,0.401656274337688,0.460957142425626,0.49739051398691,0.639277095507204,0.488120389461303,0.622176257173304,0.413759990999693,0.622227926063888,0.69388913457501,0.418711508032887,0.518634292655907,0.338003473814039,0.475237034813737,0.416227353853261,0.313623082116162,0.633177914831213,0.385817761216702,0.489677452022574,0.55730961693058,0.348828679399088,0.406706860992383,0.388131998571485,0.51633954117604,0.431348929295991,0.385589789631059,0.442554030383139,0.482640309001049,0.441432594036769,0.345672738937297,0.804066118967335,0.317829483888594,0.560430835458509,0.631672373954925,0.81678801631668,0.56025005793479,0.61728093094376,0.579953382929723,0.525339830187577,0.574050151495829,0.44899072061054,0.553191266999825,0.64898785080876,0.748359414670913,0.626851538696237,0.543403837868695,0.40508621858061,0.581746642552216,0.508828937353063,0.527871366389755,0.626431254982199,0.560299320265128,0.484227853832537,0.641043553497155,0.574133958899469,0.53863861258306,0.786464327420325,0.689293265537703,0.587084969432623,0.578521260231852,0.436901418086493,0.434282250016382,0.466415817958364,0.5944143433813,0.451736167861375,0.470242059261044,0.867876831973955,0.510562511540104,0.596565968857949,0.652960226768941,0.506453870044973,0.450628610437559,0.42907066272302,0.667683452693017,0.573497392883295,0.611635814712514,0.667573263781845,0.485883491376674,0.589229385844291,0.579055033020484,0.405082380564304,0.812559042071083,0.742649033010985,0.682251894686927,0.880039202585431,0.494306641183257,0.895652614283229,0.594946450082791,0.482144912517485,0.739080610031015,0.427723078576836,0.57248651728143,0.449497204579909,0.538515392234661,0.56891357510376,0.679277963223986,0.550165333180758,0.707422140041191,0.50372243906791,0.534748915083704,0.693751422179108,0.398988279873879,0.535633719124062,0.523933715707425,0.431740633851848
"hdz-106",0.619321995947436,0.586579320216994,0.440179221820403,0.542181977971839,0.785355183624097,0.472739803693413,0.4474116256315,0.456533598421691,0.500312212012893,0.560050258155066,0.704490425579939,0.549563305088787,0.584532487693182,0.612038552693616,0.575623806218123,0.428163772332292,0.622026242024498,0.660706383954743,0.597172543446018,0.73473500763388,0.715332512190531,0.407885367414156,0.505685051394917,0.589474936858145,0,0.483921068791202,0.565234715053824,0.591894282718556,0.625338955533155,0.515119591692547,0.714007058740632,0.671290584251423,0.635047646563522,0.540295639345055,0.594776660062204,0.730290314857319,0.671737070953739,0.773312055973433,0.556744449384536,0.605302312402316,0.587543873453151,0.589499932749058,0.774210556491485,0.567285828413346,0.480509894788684,0.473638646513016,0.542390595499062,0.506627939061171,0.626190104479178,0.732589286039709,0.595463440325214,0.546219940132508,0.564278516388664,0.488694137515512,0.421403349351135,0.650415909552631,0.728711428649774,0.616371693972123,0.495691846496806,0.752269139795994,0.758837950639514,0.598096506423153,0.622471737148099,0.555797530184683,0.678346111338132,0.490807782335793,0.50669028149401,0.431180694674228,0.480507069172648,0.49024020810504,0.743596886526398,0.531423760840046,0.558873343698163,0.422153868067184,0.593152434968306,0.589552114803621,0.748467562075734,0.273130384834578,0.515582745787417,0.553275937296117,0.502296866972374,0.670082892603565,0.55540699456689,0.5507908141079,0.572101755130811,0.551721176932821,0.508155610315516,0.538048674697892,0.572642094069244,0.712898707914518,0.439222510106383,0.596404524804775,0.836892908228399,0.592553725611497,0.63061064399609,0.623193753257547,0.632975565972751,0.574174626740368,0.61776185471947,0.706432440977786,0.64156088152587,0.655034199873835,0.651604457660454,0.621176407600021,0.584074123519192,0.56997277168091,0.599361092093517,0.812819450212238,0.682586636137886,0.719928966177908,0.885973797114824,0.584422210349727,0.8677448361024,0.690147604845056,0.547732912032086,0.704139557009572,0.648721926252335,0.628118363925469,0.646664139644355,0.553352096783987,0.517413985842698,0.418710636039662,0.498530053789178,0.683828393488682,0.490744377237642,0.547651602387308,0.441930036074064,0.659493171045184,0.723200627952203,0.641732115378856,0.484924472134081
"hdz-107",0.606598246161568,0.622505561161928,0.504055388330228,0.602528263072306,0.659877915348486,0.49768616525501,0.565689440006189,0.398328768114157,0.558554944453255,0.558620138618252,0.703621222850651,0.528581459626725,0.571464563765139,0.544162040775859,0.527373658851879,0.39144168516202,0.541775957650938,0.611513735519501,0.544520233038585,0.642066987342153,0.562709853676018,0.36056134365338,0.401103065460153,0.453190382322,0.483921068791202,0,0.536179675398629,0.515558950719269,0.614439352824957,0.595724943903536,0.658912878206268,0.526719191759394,0.584760602317949,0.504831645275404,0.627159783473488,0.748682769276277,0.488492605759489,0.659878492423765,0.456981561624553,0.500026837676377,0.526021395127642,0.44831832459891,0.69123424538554,0.507189288721803,0.348152783140444,0.449088551969779,0.475224982785601,0.49434019291928,0.536053780218089,0.643708241877559,0.440988467856353,0.496707566492383,0.466161824071165,0.425450452660503,0.314416149677352,0.631463287302069,0.787373167097023,0.520716400469167,0.405721634162855,0.691279741464435,0.799582023233917,0.551191927310176,0.55151125884566,0.548783474459501,0.659115031847788,0.409760576178677,0.482265913465068,0.524936169480884,0.547205887176216,0.706945888611753,0.650562628994791,0.582116109067138,0.492913822022214,0.545650755504833,0.646318267268496,0.627985294169062,0.593462572229104,0.565970673883264,0.465616365586171,0.589614437022152,0.530853686776873,0.561744429621114,0.696734043091565,0.513902303136131,0.579089004697888,0.562484230232824,0.583751570321955,0.595795314989606,0.56982467567701,0.664928958205322,0.448507942876945,0.587178746147821,0.864382568701851,0.514615626369705,0.560210951046996,0.648264555718113,0.58251874822155,0.469156117390324,0.614658475487329,0.751986497115387,0.580572526999055,0.604167155307453,0.706363827703677,0.582690457303329,0.595250303534822,0.542781922412665,0.524240112790252,0.840017099160466,0.712076625439167,0.71383757784183,0.8782518647626,0.499471792271634,0.878020568595532,0.708499455596028,0.536538268460198,0.743760305340821,0.591952378358188,0.545905644973853,0.584337264709753,0.498791967127398,0.463131497349424,0.576861839013797,0.560423008583848,0.696382770921157,0.403628021524182,0.49046776681345,0.661522439232361,0.530148410620979,0.561473162736343,0.6260648417988,0.249058129452737
"hdz-193",0.734242996839267,0.665824080238295,0.621985288057604,0.732400047160235,0.756390998758822,0.607897782929411,0.67879288708239,0.625882583024903,0.679739671387238,0.376893105467417,0.646777181908688,0.364521956575078,0.586606544152171,0.629831222567343,0.660881136586507,0.631251153406978,0.692789609768914,0.599806723511342,0.691747498709732,0.699208963425661,0.6570971414589,0.613545992120548,0.717678995182784,0.578616151441713,0.565234715053824,0.536179675398629,0,0.64823739344982,0.701597671674303,0.473645276771917,0.581812899072585,0.622579595521689,0.357313919475978,0.62315801322523,0.719057088202711,0.806471892783125,0.60060824725385,0.704125926625623,0.565183742514878,0.597887151850175,0.610433672035592,0.644874341390949,0.689846436158861,0.675891191155086,0.538523966228015,0.360082753309198,0.592631756749935,0.587945217651411,0.605806646792998,0.70980146322758,0.598325011750876,0.657851104470678,0.615113542569981,0.583884439318515,0.56444799755974,0.669160169697047,0.810300133136177,0.61368885309792,0.483464140933479,0.702747434117867,0.828571342926996,0.754933827436129,0.716347156190351,0.737794394579845,0.667252144860287,0.608763413884214,0.671229818622235,0.509055315849928,0.621515056648835,0.667572514067855,0.697452039090658,0.712202435046987,0.655153670389571,0.599856602048369,0.767325396364138,0.731708768766358,0.629540399223921,0.583620566668671,0.719101754180592,0.619886830439031,0.428692240149198,0.588944636662622,0.719811694261714,0.697319299789542,0.779298287805888,0.670145637525939,0.716861540152037,0.686172551918311,0.718060201129647,0.764099844575178,0.462357579571943,0.648983785012608,0.872382874285602,0.643558573641456,0.626024066345043,0.693489121206057,0.582763715890062,0.734757422659407,0.702111364279904,0.810816075784662,0.670036577059694,0.709807040834066,0.816588705730761,0.732758380919059,0.77373354872481,0.656118984452966,0.678153962178995,0.860371122895985,0.737954619015368,0.71392006748865,0.919948424263922,0.667259346421907,0.868507055742248,0.799317559154804,0.717294072614777,0.719218115566629,0.661815624033567,0.651294579141781,0.587184712398366,0.615669584990958,0.650708141360431,0.59427856787288,0.450398253737756,0.766514328365057,0.64951020888711,0.471649849714919,0.684860902780453,0.649820529737397,0.621128309071984,0.695166148318443,0.591729253494935
"hdz-259",0.370431489671992,0.561895022746247,0.661082486650567,0.634322630416754,0.662174724145664,0.487261944647317,0.603217095075964,0.582749297704587,0.573751768346539,0.669224199345783,0.64362794960418,0.595678420437016,0.451600024626753,0.444081289411758,0.526649878085059,0.613963272031705,0.371245118247173,0.272993590122208,0.326724957718496,0.478082274153365,0.463561367718953,0.545406975792528,0.580627149334536,0.401656274337688,0.591894282718556,0.515558950719269,0.64823739344982,0,0.391645994092632,0.687314707342588,0.547154970732787,0.405998203495212,0.664105954712809,0.341526928606008,0.588122868925607,0.693754858760297,0.35762924156126,0.558179357132536,0.372474238510026,0.392727387796006,0.411532754993442,0.303495129784191,0.636915969111385,0.237882773421959,0.596060792391921,0.588791762083183,0.473761046338715,0.421904600088708,0.237821699420285,0.524724858951961,0.358231143515155,0.466082190549944,0.33688321952531,0.413780544378111,0.48482129876666,0.490422266817072,0.730826178430137,0.43376826736636,0.596049083934268,0.577290375278404,0.795698782345929,0.473615030806364,0.579726363956744,0.58151342173619,0.393176229713385,0.531543444604563,0.426087102109123,0.589494452803613,0.517477883080354,0.692655661129531,0.615143555217803,0.442905509179021,0.484686650190612,0.599351396324576,0.472956760613256,0.410981236267389,0.691197967625954,0.630971144929985,0.407596029026161,0.505355278238989,0.687788818474658,0.470906145260921,0.789087259704037,0.690755076606602,0.536558976601716,0.572548579648,0.417198769991443,0.453018237997448,0.469326091525747,0.533428826999962,0.567873833327099,0.40251482227523,0.862764644718385,0.446930383778812,0.508419667891627,0.586131182649845,0.456927551915481,0.339800510149261,0.419386266786146,0.746597623508813,0.552735786221703,0.517514658389907,0.565229294346421,0.43293524401928,0.418851900948583,0.506387551820583,0.35730456044285,0.822004184219757,0.636960758461708,0.489599565338293,0.880689263426858,0.411909153491412,0.864129760309728,0.590099462575358,0.414388337833882,0.683860517811154,0.401009325954828,0.547167786780991,0.558966669084888,0.414497461861436,0.468623436431012,0.666036879862754,0.595123188008308,0.665537129217452,0.454133632138901,0.484821290161645,0.61560528948171,0.364588646085522,0.539579184981289,0.484994321083802,0.492921520452117
"hdz-251",0.365462932880727,0.596204446205179,0.69530719951982,0.448539570147817,0.505615751634994,0.599930805680647,0.643507673577205,0.66198416247522,0.626886944895273,0.686873611725581,0.725497553278744,0.66524126892233,0.426796936682115,0.462983450788992,0.497937402565661,0.725580369075103,0.558479701137101,0.500363661970095,0.501862056500174,0.422614540029534,0.598908975657057,0.618459120436715,0.613785626854225,0.460957142425626,0.625338955533155,0.614439352824957,0.701597671674303,0.391645994092632,0,0.659777033799115,0.58129223179393,0.500941092860766,0.711782396849022,0.553184492083954,0.442988003668363,0.624231967484068,0.487371799388014,0.71600826637877,0.533259156753289,0.485747661279762,0.375838390226418,0.43272977664387,0.579683417552241,0.447190359229276,0.661149513557239,0.672558758839784,0.574755432962954,0.470495745270187,0.445994821292992,0.332652329053878,0.58230686546131,0.43094449802745,0.587577853328502,0.523718062863901,0.588614573529895,0.556353307570528,0.624001212637224,0.503516900339275,0.662230590645113,0.590939600862205,0.779078450606892,0.63378374626626,0.687145215437182,0.662443280814089,0.462293002844057,0.631252325690557,0.566144176022532,0.611370658195161,0.595765437270062,0.732922621076346,0.773832713291081,0.417327838975269,0.461028114984661,0.614117497936889,0.488953900423694,0.503836740955905,0.715687868158621,0.678289182430838,0.559469274968817,0.64997660390133,0.677715107364515,0.64206221641803,0.776994369023351,0.730890576844465,0.645432856278363,0.598658131305219,0.52506191728667,0.55218259159951,0.54868873575297,0.497581617157538,0.655740306428139,0.590762444103611,0.657194991621605,0.51040512775707,0.567687568357158,0.630609175039295,0.613669642307384,0.472564744720841,0.200225997165612,0.699984281477214,0.520961433661323,0.408852760845935,0.419646882317732,0.45751760547233,0.614923615117396,0.4125898951271,0.408573661312843,0.768556935386259,0.693521273547802,0.633695549082305,0.849838642329,0.55696005890399,0.800525553680315,0.561755431065676,0.599918269096824,0.560213446207649,0.549612993146569,0.459278250080587,0.525019201369916,0.524738652980318,0.533431393538956,0.728142752306746,0.695761535386806,0.627406206617858,0.601632616680139,0.613852591123256,0.70960743340793,0.530861635895684,0.680791446082864,0.553717979302246,0.56693320178795
"hdz-323",0.708431690579251,0.734352122463076,0.502443837416058,0.630790114044154,0.631406649916507,0.583849186346055,0.611346659017471,0.64616784315407,0.670996283836487,0.353413385204159,0.58198475556068,0.535065719067758,0.582012802117849,0.706749740261545,0.596225049988919,0.625845610427529,0.726076674827887,0.56243163776119,0.60527904358365,0.593726921160252,0.534986603033557,0.562716328712468,0.688215160930848,0.49739051398691,0.515119591692547,0.595724943903536,0.473645276771917,0.687314707342588,0.659777033799115,0,0.741835676102945,0.603886083572442,0.437420888378269,0.583205288361123,0.628221471680934,0.842233061672032,0.656910907208498,0.620139657582126,0.630593871985256,0.653207844917986,0.622394049937475,0.613991986977746,0.731187354219818,0.615677845986437,0.537211394055305,0.431085597888165,0.602943469890314,0.623437702283203,0.598623981128726,0.645206223182148,0.660862669567599,0.642005203165143,0.637257790235857,0.545269394459663,0.526800402503782,0.547090996329196,0.845003975696513,0.536797705702135,0.568561663522328,0.79397268519734,0.870800779473093,0.734081269464687,0.740019161938042,0.76315501695183,0.661924229137751,0.675010342942245,0.681868384797769,0.356347233612885,0.572108533550373,0.648602310962858,0.714990369532011,0.719777579013526,0.594227764041844,0.465616361605843,0.692557004127781,0.735781914207152,0.700987521204186,0.508440823774842,0.628357678898138,0.646515749519725,0.462761477858412,0.731409199973135,0.716700681447781,0.730186982180461,0.688560275750197,0.641285973689756,0.582413593891044,0.649481572441929,0.664511539170008,0.786042980445594,0.46819558156524,0.661893056435002,0.88583282820373,0.658212406105344,0.707233925182935,0.808511600748744,0.667047093442093,0.678066776414218,0.622713491629999,0.842552353762693,0.738376405316457,0.735771580789796,0.793472664956053,0.732410341926025,0.764136072863604,0.658943971855258,0.648640704837974,0.841821939060944,0.835303838062451,0.835812856065459,0.9113265458248,0.652060382556353,0.913434394496579,0.743219796865169,0.660938441623508,0.783795081267683,0.54544665998992,0.61058293534835,0.582713230243725,0.656191342884749,0.654273976474843,0.575080105195381,0.502495037690836,0.798704103691355,0.626373372130656,0.460375765056986,0.672225006433022,0.709684653908784,0.610209732820827,0.747771671662945,0.624659350583606
"hdz-246",0.629743836849653,0.400668727909567,0.657790868451703,0.657810601150518,0.810319663249486,0.613791181850231,0.632071160415072,0.61102250100907,0.64241266633806,0.716137039325845,0.728862913340368,0.610283395610459,0.48351808506125,0.492521841078992,0.565149022369295,0.771000042293876,0.527555908135556,0.590236789876313,0.629780518707137,0.696869765873331,0.721419235879445,0.710814117371799,0.681063949463583,0.639277095507204,0.714007058740632,0.658912878206268,0.581812899072585,0.547154970732787,0.58129223179393,0.741835676102945,0,0.479504964241455,0.696973289397217,0.625802313777917,0.75529279340526,0.540614921515653,0.503127282204266,0.740674631691895,0.578644247288134,0.548442293974897,0.511497056166487,0.594783003982809,0.597311363405824,0.633764354292006,0.651710823126782,0.703316095322466,0.647946109555632,0.612514902227694,0.558910962086895,0.645774494951105,0.699109872918685,0.536803184579,0.686618759236223,0.688046177654169,0.699367879407274,0.735106288783161,0.539673986490098,0.642768327487481,0.641739549252924,0.574821156646573,0.685450984313675,0.67435827891387,0.703716753317597,0.65902951326651,0.566598415103681,0.608724782559427,0.639111293183343,0.644261129095968,0.58445625262297,0.717839012029438,0.824372448630482,0.543624262664567,0.595311356814639,0.67852169466822,0.62332419761064,0.646811477176273,0.514573987631519,0.688762129144886,0.627987811548341,0.591869691519268,0.679112232287307,0.616703573944333,0.725512821778544,0.689009567046343,0.675961670411325,0.490026209860858,0.622274110682225,0.598434875114577,0.641132973042251,0.67649322963716,0.633411114654949,0.578921145668116,0.765739541282746,0.353169539500162,0.264128283743087,0.463807246280554,0.689244630685661,0.577067601863585,0.667486158065098,0.769109470075828,0.636631085017512,0.407910647121086,0.658658922980285,0.564510910865869,0.643089379776887,0.650376956740846,0.551316270674652,0.764132121088779,0.397585702844278,0.480773487840437,0.783770580985238,0.622787256343026,0.7663016987002,0.69222203517934,0.66283641773376,0.525001697147358,0.721893559548831,0.684265151876724,0.587231342729243,0.522616289371652,0.541324643808018,0.657444579744525,0.683452300104047,0.499657641902734,0.658373809098629,0.641134414422199,0.72464624799615,0.601796453062438,0.69261064616904,0.520476343719282,0.623084445829785
"hdz-247",0.536701142854903,0.384777436411424,0.619770766002237,0.554529431110497,0.646117895327117,0.610107520781266,0.59506598856826,0.670852831709537,0.653786365135212,0.621429293793587,0.629237323382243,0.611640519408096,0.316017707189259,0.391766074821024,0.570316051972034,0.684202738796833,0.54131516773611,0.45233837132309,0.545443964436248,0.533886529700256,0.543962401825125,0.671006723409175,0.660477130177949,0.488120389461303,0.671290584251423,0.526719191759394,0.622579595521689,0.405998203495212,0.500941092860766,0.603886083572442,0.479504964241455,0,0.670137361193856,0.563926174460013,0.623631433722509,0.627540577036013,0.413274372659729,0.68385922447853,0.472742678047169,0.273719432518401,0.402228016680088,0.36426311700147,0.598485848296217,0.452352806535603,0.634492424224992,0.540816589171451,0.52899506903527,0.50653327737737,0.441788898525247,0.479744129679492,0.539061939087508,0.525306463885103,0.480317854568305,0.518555284867864,0.551888474110821,0.543533090735791,0.744750617711098,0.520318160726798,0.63086869034079,0.671689900764868,0.827067842454165,0.659872822559758,0.721948891169407,0.719287825332732,0.554912313170414,0.65951658187065,0.60885135638056,0.616491421217019,0.565539848315259,0.718298690597761,0.742179960679572,0.584452987327474,0.52369663602045,0.692457356226966,0.513518520045052,0.612921987953193,0.489203147355609,0.62896831287848,0.550661604808064,0.546870159691014,0.678836800817231,0.634063306751458,0.813695840955984,0.747179797004712,0.661878715205961,0.454762878533707,0.570972488771592,0.601649648357683,0.677097043043273,0.618101779242687,0.567915708063429,0.636986420255718,0.877459319852017,0.35126045343064,0.441607570907816,0.517448853031307,0.647779771931695,0.520071172073848,0.494938834827702,0.788460327318962,0.565988566963435,0.504318627055074,0.609841218012288,0.531449316040095,0.608630184061287,0.589551451487803,0.415200323687729,0.769889845385739,0.602940797084193,0.587950769876635,0.854146764919146,0.646130511541822,0.897029518740228,0.541022872227516,0.650463998026815,0.695549908186255,0.543902183968994,0.628990004734016,0.562935783874287,0.598020833403974,0.465042262898473,0.680526879612859,0.614033789824939,0.653428207864775,0.567748272861919,0.415544154204894,0.645576538858828,0.508812128076243,0.654829489651715,0.615427919698551,0.575109147460594
