"ID"	"culi.1"	"culi.2"	"culi.3"	"culi.4"	"culi.6"	"culi.7"	"culi.8"	"culi.10"	"culi.11"	"culi.12"	"culi.15"	"culi.21"	"culi.25"	"culi.27"	"culi.28"	"culi.29"	"culi.30"	"culi.32"	"culi.36"	"culi.38"	"culi.39"	"culi.42"	"culi.43"	"culi.46"	"culi.48"	"culi.50"	"culi.51"	"culi.52"	"culi.54"	"culi.55"	"culi.58"	"culi.59"	"culi.61"	"culi.62"	"culi.64"	"culi.65"	"culi.68"	"culi.74"	"culi.75"	"culi.77"	"culi.81"	"culi.82"	"culi.83"	"culi.84"	"culi.85"	"culi.86"	"culi.87"	"culi.88"	"culi.89"	"culi.90"	"culi.91"	"culi.92"	"culi.93"	"culi.95"	"culi.96"	"culi.99"	"culi.100"	"culi.103"	"culi.105"	"culi.106"	"culi.107"	"culi.108"	"culi.109"	"culi.111"	"culi.113"	"culi.114"	"culi.115"	"culi.116"	"culi.117"	"culi.118"	"culi.119"	"culi.120"	"culi.121"	"culi.122"	"culi.123"	"culi.125"	"culi.126"	"culi.127"	"culi.128"	"culi.129"	"culi.133"	"culi.134"	"culi.135"	"culi.136"	"culi.137"	"culi.138"	"culi.139"	"culi.140"	"culi.141"	"culi.142"	"culi.143"	"culi.144"	"culi.145"	"culi.146"	"culi.147"	"culi.148"	"culi.150"	"culi.151"	"culi.152"	"culi.153"	"culi.154"	"culi.156"	"culi.157"	"culi.159"	"culi.161"	"culi.172"	"culi.174"	"culi.177"	"culi.178"	"culi.183"	"culi.187"	"culi.192"	"culi.196"	"culi.199"	"culi.200"	"culi.201"	"culi.202"	"culi.416"
"njc1"	0.11	0.02	0.09	0.02	0	0.02	0.01	0	0	0	0	0	0.02	0	0	0	0.07	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.09	0	0.09	0	0	0.11	0.02	0.12	0.05	0.11	0	0.09	0.02	0.07	0	0	0.13	0.05	0.02	0.02	0.07	0.02	0.02	0.07	0	0.09	0	0.34	0.04	0.13	0.11	0.07	0.02	0	0.02	0	0.02	0	0.02	0.45	0	0.02	0	0	0	0.01	9.17	0.02	0.34	0	0	0	0.29	0	0	0.07	0.02	0.77	0.14	0	0	0	0.04	0	0	0	0	0	0	0	0.02	0	0.09	0.07	0	0	0	0.23
"njc2"	0.11	0.02	0.09	0.02	0	0.02	0.01	0	0	0	0	0	0.02	0	0	0	0.07	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.09	0	0.09	0	0	0.11	0.02	0.12	0.05	0.11	0	0.09	0.02	0.07	0	0	0.13	0.05	0.02	0.02	0.07	0.02	0.02	0.07	0	0.09	0	0.34	0.04	0.13	0.11	0.07	0.02	0	0.02	0	0.02	0	0.02	0.45	0	0.02	0	0	0	0.01	9.17	0.02	0.34	0	0	0	0.29	0	0	0.07	0.02	0.77	0.14	0	0	0	0.04	0	0	0	0	0	0	0	0.02	0	0.09	0.07	0	0	0	0.23
"njc3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0	0.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.2	0.53	0.02	0.58	0.07	0
"njc4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0	0.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.2	0.53	0.02	0.58	0.07	0
"njc5"	0.11	0.02	0.09	0.02	0	0.02	0.01	0	0	0	0	0	0.02	0	0	0	0.07	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.09	0	0.09	0	0	0.11	0.02	0.12	0.05	0.11	0	0.09	0.02	0.07	0	0	0.13	0.05	0.02	0.02	0.07	0.02	0.02	0.07	0	0.09	0	0.34	0.04	0.13	0.11	0.07	0.02	0	0.02	0	0.02	0	0.02	0.45	0	0.02	0	0	0	0.01	9.17	0.02	0.34	0	0	0	0.29	0	0	0.07	0.02	0.77	0.14	0	0	0	0.04	0	0	0	0	0	0	0	0.02	0	0.09	0.07	0	0	0	0.23
"njc6"	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.04	0.09	0.02	0.02	0.02	0	0.04	0.02	0	0.02	0.02	0.02	0	0.04	0.02	0	0.02	0.02	0.02	0	0.02	0.02	0.02	0	0.02	0	0	0	0.02	0	0.04	0	0	0	0.02	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.21	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0.02	0	0	0	0	0
"njc7"	0.22	0.07	0.09	0.02	0.07	0.13	0.22	0.02	0.09	0.09	0.11	0.04	0.02	0.07	0.04	0	0.11	0.02	0	0.11	0.04	0.09	0.05	0.02	0.02	0.02	0.02	0.02	0.09	0.07	0.04	0.02	0	0.07	0.09	0.02	0.02	0.07	0	0.05	0.11	0.04	0.09	0.09	0	0.13	0.02	0.15	0.09	0.16	0.09	0.11	0.07	0.09	0.04	0.07	0.13	0.11	0.09	0.13	0.09	0.07	0.13	0.11	0.04	0.11	0.07	0.43	0.11	0.16	0.18	0.11	0.02	0	0.11	0.04	0.09	0.09	0.02	0.52	0.02	0.09	0.02	0.18	0.02	0.09	9.19	0.16	0.34	0.02	0.05	0.04	0.41	0.09	0.02	0.09	0.09	0.83	0.18	0.05	0	0.02	0.09	0.05	0.02	0.31	0.09	0.07	0.04	0.04	0.02	0	0.14	0.07	0	0	0	0.29
"njc8"	10.73	14.96	14.35	16.13	24.83	21.99	14.84	17.87	11.09	13.07	29.86	13.98	29.37	18.88	29.83	20.74	37.87	36.37	18.22	27.21	25.5	20.11	22.41	27.84	21.77	25.24	30.3	25.3	25.77	26.51	24.85	21.74	30.94	25.6	27.29	24.88	26.12	15.26	39.07	17.06	20.29	24.83	30.27	17.72	24.99	41.74	16.46	39.63	35.51	37.35	35.17	31.28	26.86	27.85	26.09	18.11	19.81	27.85	16.09	14.94	18.97	24.35	20.79	26.82	17.65	25.48	22.53	23.36	14.81	23.35	21.34	27.1	26.9	20.67	15.07	10.93	12.84	16.83	19.29	16.91	24.27	18.26	29.5	23.63	28.77	21.11	36.49	20.35	28.01	11.22	20.78	20.93	28.61	9.77	44.83	33.15	22.3	32.16	31.41	37.78	30.44	27.08	19.76	27.63	26.3	21.83	24	23.31	9.7	18.84	11.53	11.52	27.91	21.02	19.78	18.2	9.35	22.55
"njc9"	0.02	0.02	0	0	0.02	0.04	0.01	0	0.04	0	0.02	0.09	0	0.02	0	0	0.07	0.02	0	0.04	0	0	0	0	0.02	0	0.02	0	0	0.02	0.02	0	0	0.04	0	0.04	0	0.04	0	0	0.05	0.04	0	0	0.02	0.02	0	0.02	0.02	0.04	0.02	0	0	0.04	0	0.02	0	0	0.02	0	0.04	0	0	0	0	0.09	0.04	0.02	0.02	0	0	0.04	0	0.04	0.02	0	0	0.09	0.02	0.02	0	0	0	0	0	0.01	0.16	0	0	0.07	0.05	0	0.05	0.02	0.02	0.05	0	0	0.02	0.07	0	0.07	0.04	0	0	0.02	0	0.02	0	0	0.25	0	0	4.9	0.09	0.36	0.56	0
"njc10"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0.07	0.02	0	1.62	0
"njc11"	0.47	0.16	1.96	0.78	0	0.2	0.1	0.33	0.11	0.27	0.27	0.52	0.22	0.58	0.22	0.18	0.53	0.49	0.25	0.92	0.49	0.52	0.38	0.22	0.38	0.54	1.03	0.34	0.29	0.58	0.2	0.16	0.07	0.2	0.22	0.18	0.2	0.13	0.07	0.07	0.32	0.09	0.7	0.11	0.22	0.42	0.2	0.68	0.52	0.83	0.22	0.97	0.25	0.89	0.47	0.51	0.45	0.34	0.16	0.7	0.67	0.49	2.34	0.76	0.72	6.33	0.18	1.59	0.42	5.78	1.96	1.61	0.27	0.38	0.4	0.07	0.16	0.36	0.31	0.9	0.61	0.29	0.2	0.54	0.04	0.12	11.46	0.63	0.88	0.83	2.48	1	2.57	0.02	0.18	0.25	0.51	5.8	15.25	9.58	0.13	0.18	0.22	0.5	0.36	0	0.02	0.02	0	0.16	55.07	1.21	1.09	11.14	0.22	5.42	1.95	7.19
"njc12"	0.11	0.02	0.09	0.02	0	0.02	0.01	0	0	0	0	0	0.02	0	0	0	0.07	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.09	0	0.09	0	0	0.11	0.02	0.12	0.05	0.11	0	0.09	0.02	0.07	0	0	0.13	0.05	0.02	0.02	0.07	0.02	0.02	0.07	0	0.09	0	0.34	0.04	0.13	0.11	0.07	0.02	0	0.02	0	0.02	0	0.02	0.45	0	0.02	0	0	0	0.01	9.17	0.02	0.34	0	0	0	0.29	0	0	0.07	0.02	0.77	0.14	0	0	0	0.04	0	0	0	0	0	0	0	0.02	0	0.09	0.07	0	0	0	0.23
"njc13"	0.02	0.02	0	0	0.02	0.02	0.02	0.02	0.02	0	0.02	0.02	0	0	0	0	0	0.02	0	0.02	0	0.02	0.02	0.02	0	0.02	0	0.02	0.07	0.02	0	0	0	0.02	0.02	0.02	0	0.02	0	0.02	0	0.02	0	0	0	0.02	0	0	0.02	0.02	0.02	0	0.02	0.02	0.02	0	0	0.07	0.02	0	0	0	0.02	0	0.04	0.02	0	0.07	0	0.02	0	0.02	0	0	0	0	0	0.04	0	0	0	0	0.02	0	0	0.01	0.02	0	0	0.02	0.05	0.02	0.07	0	0	0	0.02	0.02	0	0	0	0.02	0.02	0.02	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.02
"njc14"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0	0.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.2	0.53	0.02	0.58	0.07	0
"njc15"	1.21	0.8	0.72	0.34	0.31	2.7	1.45	3.39	1.2	2.05	1.54	2.32	1.52	1.84	1.95	2.84	1.74	1.5	2.12	1.46	1.85	1.41	1.4	0.96	1.4	1.32	2.84	0.94	1.68	2.47	1.21	3.13	0.49	1.46	1.17	1.34	0.85	0.76	0.8	0.95	1.61	1.48	0.2	0.92	3.27	5.66	0.2	3.23	2.61	1.75	1.05	3.52	0.83	2.03	0.87	0.69	1.01	0.3	0.36	1.64	0.65	1.7	1.21	0.78	0.97	4.83	0.65	0.81	0.85	1.66	0.97	1.79	0.92	1.23	0.47	0.34	0.69	1.17	1.5	1.28	2.53	1.12	0.27	0.54	0.04	0.27	0.89	0.83	1.01	3.45	9.74	1.05	0.68	0.14	0.29	0.83	2.1	2.12	2.08	0.52	1.09	0.42	0.38	2.64	1.46	0	0	0	0.02	1.36	0.02	3.55	3.91	0.6	0.02	0.67	0.16	1.09
"njc16"	0.11	0.02	0.09	0.02	0	0.02	0.01	0	0	0	0	0	0.02	0	0	0	0.07	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.09	0	0.09	0	0	0.11	0.02	0.12	0.05	0.11	0	0.09	0.02	0.07	0	0	0.13	0.05	0.02	0.02	0.07	0.02	0.02	0.07	0	0.09	0	0.34	0.04	0.13	0.11	0.07	0.02	0	0.02	0	0.02	0	0.02	0.45	0	0.02	0	0	0	0.01	9.17	0.02	0.34	0	0	0	0.29	0	0	0.07	0.02	0.77	0.14	0	0	0	0.04	0	0	0	0	0	0	0	0.02	0	0.09	0.07	0	0	0	0.23
"njc17"	0.02	0.02	0	0	0.02	0.04	0.01	0	0.04	0	0.02	0.09	0	0.02	0	0	0.07	0.02	0	0.04	0	0	0	0	0.02	0.02	0.02	0	0	0.02	0.02	0	0	0.04	0	0.04	0	0.04	0	0	0.05	0.04	0	0	0.02	0.02	0	0.02	0.02	0.04	0.02	0	0	0.04	0	0.02	0	0	0.02	0	0.04	0	0	0	0	0.09	0.04	0.02	0.02	0	0	0.04	0	0.04	0.02	0	0	0.09	0.02	0.02	0	0	0	0	0	0.01	0.16	0	0	0.07	0.05	0	0.05	0.02	0.02	0.05	0	0	0.02	0.07	0	0.07	0.04	0	0	0.02	0	0.02	0	0	0.3	0	0	0.21	0.02	0	1.69	0
"njc18"	0.02	0	0	0	0	0	0.01	0	0	0	0.04	0.02	0	0.18	0.02	0.02	0.02	0.04	0	0.07	0.07	0.04	0.05	0	0.02	0.04	0.13	0.02	0	0.16	0.02	0.02	0	0.04	0.07	0.04	0	0.02	0.02	0.02	0.02	0	0	0.02	0	0.02	0.02	0.05	0.05	0.07	0	0.11	0.02	0.11	0.04	0	0.02	0	0	0.11	0.02	0.09	0.11	0	0	0.48	0.02	0.02	0.02	0.02	0.05	0.09	0	0.04	0.02	0	0.02	0.11	0.04	0.09	0	0	0	0	0	0	0	0	0.02	0.21	1.16	0	0	0	0	0.02	0.11	0.02	0.07	0	0	0	0	0.09	0.09	0	0	0	0	0	0	0.57	0.48	0.6	0.02	0.67	0.16	0
"njc19"	0.31	0.04	0.02	0	0.07	0.11	0.21	0.02	0.09	0.09	0.13	0.04	0	0.2	0.13	0.09	0.09	0.09	0.09	0.18	0.2	0.16	0.23	0.13	0.2	0.18	0.4	0.04	0.18	0.11	0.09	0.11	0.07	0.18	0.09	0.07	0.07	0.11	0.04	0.11	0.11	0.07	0.02	0.11	0.02	0.11	0.02	0.11	0.25	0.13	0.16	0.27	0.16	0.13	0.11	0.09	0.02	0.07	0.07	0.2	0.02	0.11	0.16	0.09	0.07	0.07	0.11	0.13	0.11	0.07	0.16	0.18	0.09	0.09	0.13	0.04	0.07	0.16	0	0.13	0.07	0.09	0.02	0.18	0.02	0.08	0.09	0.13	0	0.46	0.8	0.04	0.14	0.09	0.02	0.05	0.09	0.09	0.07	0.07	0.11	0.04	0.04	0.11	0.02	0.31	0.09	0.07	0.07	0.04	0	0.45	0.8	0	0	0.65	0.07	0.07
"njc20"	9.95	14.38	12.19	14.9	24.47	21.12	13.78	15.24	9.58	10.39	27.76	11.44	25.87	14.71	26.63	18.49	35.02	34.71	16.72	25.05	23.7	16.59	18.52	25.62	17.35	22.28	25.07	22.57	23.44	23.31	21.83	18.57	29.69	23.26	24.92	21.53	24.2	12.52	37.51	14.46	18.43	23.18	27.8	15.4	23.6	38.49	13.66	32.94	31.5	32.9	32.94	25.8	23.68	24.32	25.17	16.88	17.73	25.97	14.16	10.73	17.09	21.23	17.15	23.94	15.07	17.58	21.18	20.51	12.8	15.86	16.82	22.9	24.95	17.17	12.92	8.8	11.5	14.25	17.51	14.91	18.55	15.07	28.57	21.42	27.8	19.12	34.47	18.49	26.21	8.85	15.84	18.86	25.27	9.56	43.66	32.22	19.78	25.53	17.7	27.97	28.32	26.59	17.22	23.94	23.34	22.08	23.58	22.97	9.34	15.98	0.42	9.79	20.72	9.71	18.84	12.85	6.85	14.5
"njc21"	0.09	0.04	0.04	0.02	0.09	0.07	0.07	0.04	0.07	0.02	0.07	0.11	0.02	0.04	0.07	0.04	0.02	0.11	0.09	0.04	0.07	0.07	0.07	0.09	0.02	0.11	0	0.07	0.09	0.09	0	0.02	0.11	0.02	0.04	0.04	0.07	0.04	0.02	0.07	0.05	0.11	0.04	0.02	0.02	0.04	0	0.02	0.11	0.07	0.07	0.02	0.11	0.13	0.11	0.04	0.02	0.16	0.07	0.04	0.04	0.11	0.18	0.09	0.13	0.11	0.02	0.18	0.04	0.07	0.05	0.09	0.07	0.09	0	0.04	0.04	0.13	0.07	0.02	0.11	0.09	0.04	0.02	0.02	0.08	0.02	0.04	0.02	0.53	0.5	0.07	0.14	0.02	0	0	0.11	0.18	0.05	0.14	0.02	0.04	0.04	0.07	0.07	0	0.02	0	0	0	0	1.02	3.57	0	0.02	0	0	0.16
"njc22"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0	0.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.2	0.53	0.02	0.58	0.07	0
"njc23"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76	0.09	0.36	0.49	0
"njc24"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0	0.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.2	0.53	0.02	0.58	0.07	0
"njc25"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76	0.09	0.36	0.49	0
"njc26"	0.02	0	0	0	0	0	0.01	0	0	0	0.04	0.02	0	0.18	0.02	0.02	0.02	0.04	0	0.07	0.07	0.04	0.05	0	0.02	0.04	0.13	0.02	0	0.16	0.02	0.02	0	0.04	0.07	0.04	0	0.02	0.02	0.02	0.02	0	0	0.02	0	0.02	0.02	0.05	0.05	0.07	0	0.11	0.02	0.11	0.04	0	0.02	0	0	0.11	0.02	0.09	0.11	0	0	0.48	0.02	0.02	0.02	0.02	0.05	0.09	0	0.04	0.02	0	0.02	0.11	0.04	0.09	0	0	0	0	0	0	0	0	0.02	0.21	1.16	0	0	0	0	0.02	0.11	0.02	0.07	0	0	0	0	0.09	0.09	0	0	0	0	0	0	0.57	0.48	0.6	0.02	0.67	0.16	0
"njc27"	0.13	0.04	0.09	0.02	0.02	0.07	0.02	0	0.04	0	0.02	0.09	0.02	0.02	0	0	0.13	0.02	0	0.04	0	0.02	0	0	0.02	0	0.02	0	0	0.04	0.02	0	0	0.04	0	0.04	0	0.04	0	0	0.14	0.04	0.09	0	0.02	0.13	0.02	0.15	0.07	0.16	0.02	0.09	0.02	0.11	0	0.02	0.13	0.05	0.04	0.02	0.11	0.02	0.02	0.07	0	0.18	0.04	0.36	0.07	0.13	0.11	0.11	0.02	0.04	0.04	0	0.02	0.09	0.04	0.47	0	0.02	0	0	0	0.02	9.33	0.02	0.34	0.07	0.05	0	0.34	0.02	0.02	0.11	0.02	0.77	0.16	0.07	0	0.07	0.09	0	0	0.02	0	0.02	0	0	0.28	0	0.09	0.21	0	0	0.07	0.23
"njc28"	0.16	0.11	0.11	0.04	0.07	0.18	0.16	0.2	0.07	0.25	0.22	0.31	0.11	0.31	0.25	0.31	0.13	0.34	0.2	0.29	0.49	0.45	0.32	0.25	0.29	0.31	0.65	0.11	0.29	0.45	0.07	0.11	0.13	0.09	0.16	0.18	0.2	0.11	0.04	0.16	0.2	0.25	0.09	0.11	0.13	0.29	0.07	0.4	0.36	0.31	0.13	0.54	0.22	0.76	0.36	0.31	0.18	0.2	0.09	0.47	0.16	0.38	0.34	0.45	0.16	1.02	0.16	0.2	0.22	0.31	0.16	0.34	0.16	0.18	0.11	0.09	0.09	0.25	0.25	0.38	0.38	0.36	0.04	0.14	0.04	0.09	0.23	0.42	0.18	1.41	2.43	0.22	0.2	0.07	0.02	0.07	0.38	0.36	0.59	0.23	0.18	0.07	0.09	0.38	0.4	0.02	0.02	0.04	0.02	0	0.42	2.77	5.07	0.74	0.25	0.76	0.19	0.25
"njc29"	0.38	0.16	1.71	0.74	0.16	0.38	0.37	0.22	0.2	0.27	0.38	0.47	0.16	0.58	0.34	0.31	0.56	0.38	0.2	0.63	0.58	0.52	0.32	0.25	0.32	0.31	0.69	0.13	0.38	0.52	0.13	0.13	0.13	0.2	0.25	0.22	0.18	0.18	0.04	0.2	0.36	0.29	0.49	0.18	0.16	0.42	0.11	0.68	0.5	1.08	0.31	1.12	0.52	1.07	0.47	0.4	0.29	0.32	0.25	0.79	0.63	0.56	2.18	0.56	0.7	6.15	0.25	1.72	0.56	5.6	1.87	1.81	0.18	0.54	0.58	0.11	0.18	0.4	0.31	0.85	0.38	0.43	0.07	0.25	0.04	0.17	10.25	0.42	0.59	1.48	2.53	0.29	3.02	0.16	0.07	0.27	0.49	5.91	13.74	9.42	0.16	0.16	0.22	0.38	0.4	0.34	0.11	0.09	0.04	0.04	10.68	2.82	5.21	15.4	0.42	5.62	3.09	7.58
"njc30"	9.55	14.24	12.19	14.9	24.38	20.52	13.71	14.55	9.47	10.23	27.56	11.26	25.43	14.75	26.51	18.49	34.6	34.24	16.81	24.85	23.23	16.52	18.59	25.58	17.31	22.08	24.96	22.51	23.33	22.97	21.5	18.66	29.33	22.16	24.92	21.33	24.07	12.34	37.45	14.33	18.21	22.86	27.57	15.29	23.6	38.51	13.37	32.81	31.03	32.76	32.56	24.56	23.63	24.16	24.85	16.72	17.62	25.83	14.05	10.75	16.89	20.83	17.02	23.8	15.07	17.3	20.98	20.43	12.49	15.73	16.7	22.79	24.19	17.15	12.78	8.74	10.99	14.02	17.06	14.78	18.51	14.87	28.41	21.4	27.77	19.03	34.22	18.4	26.17	8.67	15.34	18.83	25.2	9.27	43.37	31.99	19.55	25.39	17.67	27.57	28.41	25.99	17.13	23.3	22.23	21.99	23.49	22.91	9.32	15.94	1.3	9.39	21.06	4.97	18.75	12.47	4.32	14.43
"njc31"	8.16	13.46	11.38	14.56	24.16	18.49	12.27	11.96	8.35	8.38	25.7	8.72	24.24	12.6	24.27	15.9	32.79	32.18	14.74	20.88	20.66	11.98	13.39	22.15	13.77	20.01	18.29	20.25	21.34	20.39	20.6	15.53	29.13	21.28	23.68	20.08	22	11.69	36.67	13.24	16.44	21.54	26.77	14.43	20.42	32.81	12.97	29.36	28.58	30.77	31.17	22.09	22.8	20.99	24.03	16.01	16.57	23.6	12.64	7.51	15.35	16.35	13.37	22.82	11.99	8.17	19.13	18.23	10.19	12.08	14.52	18.36	23.83	14.09	11.06	7.8	9.82	11.85	14.65	11.82	15.3	13.64	28.16	20.92	27.75	18.35	24.55	17.67	24.95	6.84	8.61	15.14	22.77	9.41	43.22	31.3	17.14	21.94	12.97	25.73	27.05	26.12	16.09	19.27	18.68	22.08	23.58	22.97	9.32	13.53	0.3	8.59	22.13	9.25	16.85	11.11	4.74	11.71
"njc32"	0.56	0.22	0.11	0.04	0.18	0.82	0.22	1.07	0.29	0.45	0.47	0.65	0.65	0.63	0.29	0.27	0.62	1.05	0.4	0.83	1	0.6	0.63	0.4	0.61	1.03	1.32	0.51	0.56	0.94	0.58	0.25	0.52	1.37	0.27	0.4	0.38	0.29	0.18	0.27	0.41	0.51	0.29	0.25	0.29	0.47	0.32	0.64	1.13	0.49	0.65	2	0.38	0.85	0.74	0.69	0.4	0.57	0.29	0.56	0.4	0.85	0.7	0.96	0.36	1.32	0.4	0.38	0.38	0.49	0.41	0.65	1.1	0.36	0.2	0.13	0.69	0.72	0.74	0.56	0.85	0.61	0.4	0.59	0.09	0.27	1.67	0.74	0.47	1.55	3.71	1.07	0.56	0.34	0.47	0.38	0.78	0.68	1.43	0.75	0.29	0.87	0.31	1.33	1.53	0.09	0.11	0.07	0.02	0.11	0.3	1.73	1.64	5.57	0.13	1.05	4.34	0.45
"njc33"	0.02	0	0	0	0	0	0.01	0	0	0	0.04	0.02	0	0.18	0.02	0.02	0.02	0.04	0	0.07	0.07	0.04	0.05	0	0.02	0.04	0.13	0.02	0	0.16	0.02	0.02	0	0.04	0.07	0.04	0	0.02	0.02	0.02	0.02	0	0	0.02	0	0.02	0.02	0.05	0.05	0.07	0	0.11	0.02	0.11	0.04	0	0.02	0	0	0.11	0.02	0.09	0.11	0	0	0.48	0.02	0.02	0.02	0.02	0.05	0.09	0	0.04	0.02	0	0.02	0.11	0.04	0.09	0	0	0	0	0	0	0	0	0.02	0.21	1.16	0	0	0	0	0.02	0.11	0.02	0.07	0	0	0	0	0.09	0.09	0	0	0	0	0	0	0.57	0.48	0.6	0.02	0.67	0.16	0
"njc34"	0.11	0.02	0.09	0.02	0	0.02	0.01	0	0	0	0	0	0.02	0	0	0	0.07	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.09	0	0.09	0	0	0.11	0.02	0.12	0.05	0.11	0	0.09	0.02	0.07	0	0	0.13	0.05	0.02	0.02	0.07	0.02	0.02	0.07	0	0.09	0	0.34	0.04	0.13	0.11	0.07	0.02	0	0.02	0	0.02	0	0.02	0.45	0	0.02	0	0	0	0.01	9.17	0.02	0.34	0	0	0	0.29	0	0	0.07	0.02	0.77	0.14	0	0	0	0.04	0	0	0	0	0	0	0	0.02	0	0.09	0.07	0	0	0	0.23
"njc35"	0.02	0	0	0	0	0	0.01	0	0	0	0.04	0.02	0	0.18	0.02	0.02	0.02	0.04	0	0.07	0.07	0.04	0.05	0	0.02	0.04	0.13	0.02	0	0.16	0.02	0.02	0	0.04	0.07	0.04	0	0.02	0.02	0.02	0.02	0	0	0.02	0	0.02	0.02	0.05	0.05	0.07	0	0.11	0.02	0.11	0.04	0	0.02	0	0	0.11	0.02	0.09	0.11	0	0	0.48	0.02	0.02	0.02	0.02	0.05	0.09	0	0.04	0.02	0	0.02	0.11	0.04	0.09	0	0	0	0	0	0	0	0	0.02	0.21	1.16	0	0	0	0	0.02	0.11	0.02	0.07	0	0	0	0	0.09	0.09	0	0	0	0	0	0	0.57	0.48	0.6	0.02	0.67	0.16	0
