"ID"	"grogu22"	"grogu36"	"grogu37"	"grogu41"	"grogu45"	"grogu50"	"grogu56"	"grogu70"
"ko00500"	0.0106190649239137	0.0114753915364603	0.0120026671986729	0.010337185094972	0.0132870301970679	0.0117091794688106	0.0123924875206159	0.00959505588599927
"ko00510"	0.000180726607144947	0.000367448184662435	0.000149322773913167	0.000297154563395058	0.000178568865699174	9.86530389374272e-05	0.000194818785691656	0.000216499893893141
"ko00511"	0.00322906884759695	0.00635678647467651	0.00252175338513491	0.00406610108465524	0.00101732373554689	0.00111444148244973	0.00328799502848729	0.00314957783984445
"ko00513"	0.000565765450737614	0.00116402677679721	0.000358172898558977	0.000754803235307337	0.000212659093512582	0.000148590552335218	0.000549161803703628	0.000585873455293923
"ko00514"	9.23235731391441e-07	0	0	3.9040971795512e-07	2.22462310117787e-07	2.67654941032533e-07	1.56759409763499e-06	2.67374302620153e-07
"ko00515"	9.23235731391441e-07	0	0	3.9040971795512e-07	2.22462310117787e-07	2.67654941032533e-07	1.56759409763499e-06	2.67374302620153e-07
"ko00520"	0.0142657118386382	0.0163797464731317	0.0150426272610429	0.014964871683089	0.0162060809714988	0.0144122076535656	0.0156739896662245	0.0143123772778234
"ko00521"	0.00278237737022488	0.00334174205963317	0.00268070005536422	0.00312708662024629	0.00201216478954973	0.00228022236450138	0.00267715169875091	0.00288169248588625
"ko00522"	5.83836691089445e-06	3.33378586504256e-06	1.01463455037712e-05	4.68491661546144e-06	2.51520212490684e-06	7.06609044325888e-06	1.06596398639179e-05	6.83402444481105e-06
"ko00523"	0.00144534592984297	0.00173864540468726	0.0013527722659123	0.00162938058695688	0.000803288995162796	0.00111169969047636	0.00133522167173	0.00151831608764792
"ko00524"	0.000599408160789518	0.000767488757163681	0.000660468422950757	0.000716943019944687	0.000620980560044567	0.000575408068269935	0.000635670603691684	0.00063221680597713
"ko00525"	0.000735740487427207	0.000917021526848191	0.000630192651810579	0.000819583336717525	0.000376843354448903	0.000525961941892091	0.000654652991082944	0.000784295248123613
"ko00531"	0.00116079703452427	0.00214197903558097	0.000869845509810722	0.00146405274103466	0.000499000954678023	0.000478047714459802	0.00114958953295027	0.00123185921286949
"ko00532"	0	0	0	0	6.5034781753397e-10	0	0	1.59642403275494e-08
"ko00540"	0.00443279532908617	0.00406632037124009	0.00350294401975538	0.00430667382989222	0.00447281000883507	0.00420827658611628	0.00377359979179135	0.00475924750797573
"ko00550"	0.00613542023946812	0.00524193157940763	0.00576003521222574	0.00542789507769123	0.0063337032825206	0.00627581447868579	0.00574473653724493	0.00554533940579831
"ko00561"	0.00250284049511024	0.00231188685354105	0.00280338800864961	0.00225572755968557	0.0036264295320982	0.00306592448671385	0.002868911379111	0.00223448887388001
"ko00562"	0.00131410692226276	0.00142464729429862	0.00147142371518449	0.00134739016241693	0.000928684187703931	0.0011686139155712	0.0013684965839512	0.00126604205046956
"ko00564"	0.00288520090671896	0.00369011340548287	0.0029633851521693	0.00381423948217806	0.00272260498076144	0.00257209596884196	0.00283522346613717	0.00366772107155509
"ko00565"	0.000121860082366669	8.71443981521378e-05	9.92202153855181e-05	0.000118509799432224	5.85455154776821e-05	9.96249926943237e-05	8.51446198864242e-05	0.000158474776086831
"ko00571"	3.0743749855335e-05	0.000112770638697475	8.19679768911804e-05	0.000181060196590071	3.55179822216071e-05	3.62088470682284e-05	4.43629129630701e-05	0.000141927567265278
"ko00590"	0.000109576650778537	0.000184945739655933	0.000121773401734887	0.000194730170336364	9.72803796255671e-05	7.83846613023848e-05	0.000104521202643262	0.000152727096808291
"ko00591"	2.35732856748615e-06	3.59396227514509e-06	4.76257033850487e-06	4.24988864402574e-06	8.76051196178101e-06	3.53686886364419e-06	5.45858658997897e-06	1.45016643549459e-05
"ko00592"	0.000200356661702008	0.000167434544325134	0.000213877370716059	0.000240576665183595	0.000254546916280527	0.000252672637071403	0.000196425138984012	0.000277586184298501
"ko00600"	0.00269303598377076	0.00527819333322944	0.00215419339141598	0.00346121603255016	0.00121461958792851	0.00108759916790236	0.00282876460521822	0.00266500993611576
"ko00601"	2.64045419177952e-05	6.91760566996332e-05	1.59442572202119e-05	3.95875454006492e-05	2.11339194611897e-07	1.47210217567893e-06	2.43368983657831e-05	3.52934079458601e-05
"ko00603"	0.000994688461732325	0.0017455887552797	0.000786317618576785	0.00118227849233634	0.000662425747555887	0.000524236962394168	0.00104495635930003	0.000910065565352167
"ko00604"	0.000546931441817228	0.00115810004637046	0.000352954778014181	0.00074814024278757	0.000116688852927769	0.000105123389911535	0.000520945109946198	0.000576996628446934
"ko00620"	0.0112133784467376	0.0103176407553396	0.0108229933922655	0.0100592027721541	0.0113895667857699	0.0115067568409707	0.0109045752932528	0.0104693662001841
"ko00621"	6.82788623325758e-05	8.51147733971006e-05	0.000100256618652047	0.000129631947831893	7.58406103936779e-05	8.36406003990195e-05	9.5167460536321e-05	0.000121985543340529
"ko00622"	0.000183953265298922	0.000257530887517926	0.000225622654968371	0.00024067686557763	0.000202433622609738	0.000211041803235829	0.000213461097037376	0.000235627243450124
"ko00623"	0.000168312908009661	0.000160492096952737	0.000181785239137975	0.000227270510478941	0.000116377577985423	0.000167597876790543	0.000147943559147751	0.000255911261509395
"ko00624"	6.95064614918986e-06	4.0128903931068e-06	1.95679520429874e-05	3.81733946445007e-06	4.7443769323874e-06	1.12415075233664e-05	1.26713856225495e-05	4.64443736966342e-06
"ko00625"	0.00100150116361235	0.00116979111601113	0.00156277108854332	0.0012983961660507	0.00122036964936571	0.00126087088379687	0.00124538618441424	0.00121294690997677
"ko00626"	0.000698490800209049	0.000690550922303305	0.0010035210898375	0.00061438609954232	0.000745341545057517	0.000818313171706525	0.000845450007888214	0.000622975820828831
"ko00627"	0.000976403558254086	0.000610812219435918	0.000950909288565172	0.000677034013843928	0.0010627209375441	0.00116934075515782	0.000877561570057459	0.000870374382250572
"ko00630"	0.00855634683031053	0.0088203036523876	0.00799904509668297	0.00856197142956607	0.00919318295997392	0.00857142776880753	0.00847898167824155	0.008570215771288
"ko00633"	0.000659142560973462	0.000732738288480034	0.000736892544971313	0.000966903472255215	0.000818876744117236	0.000759334393833762	0.000600445529765698	0.000968252496908786
"ko00640"	0.00751699049916739	0.00735048738873141	0.00738126008213443	0.00701278973788905	0.00837464722702576	0.00795606036868925	0.00762463227214008	0.00714940619120816
"ko00642"	0.000198132103225417	0.000163840582049989	0.000209114800377555	0.000236326776539569	0.00024654236614029	0.000249135768207759	0.000190966552394033	0.000270849802748603
"ko00643"	0.000568104449863107	0.000237549205390455	0.000581615761718572	0.000226420668567924	0.000597289722260205	0.000747976046862444	0.000517276623942072	0.000364216598329069
"ko00650"	0.00697952198686981	0.00526655354053668	0.00654655936813381	0.00528891827550748	0.00670947075656534	0.00743433453193899	0.0063885485815642	0.00623747336701303
"ko00660"	0.00230586771218182	0.00191827446744048	0.00199350602031101	0.00196545776722449	0.00194327900708878	0.00225957678324465	0.00203027466344458	0.00217628029535237
"ko00670"	0.00386136868477087	0.00363517818367504	0.00321675840720428	0.00350376736015812	0.00325789395286143	0.00338556914061712	0.00345717159226648	0.00353629835155856
"ko00680"	0.00782808475521654	0.00691929581710479	0.00745109146882687	0.00652776248394275	0.00758108928181078	0.00790422087414605	0.00751181918577268	0.00687624173196452
"ko00710"	0.00424612994891727	0.00396018353799791	0.00434479283681812	0.00423236635066578	0.00419310388059948	0.00432253205422886	0.00429611106030945	0.00420069343388984
"ko00720"	0.00836390926536723	0.00782563386244606	0.00756648690220152	0.00755301113702811	0.00890273564971083	0.00833663207530912	0.00801252424423518	0.00770069407194388
"ko00730"	0.00333597132747953	0.00320062629409451	0.002957551667185	0.00331523101180416	0.00325049729487852	0.00320595727366121	0.00309110937284896	0.00329645717555045
"ko00740"	0.00254588627654097	0.0023221463812519	0.00215703022679153	0.00212732833610247	0.00244269377828205	0.00237974533993114	0.00237432094249729	0.00229769300374595
"ko00750"	0.0013573981897072	0.00155369794790217	0.00126587500217355	0.00160179109555487	0.0015225271603452	0.00132298540463847	0.00133761454957007	0.00153119640871886
"ko00760"	0.00393678632366926	0.0036430353949537	0.00370950285429017	0.00377550827482527	0.00385691667121815	0.00392424742847422	0.00373052354054047	0.00391969772807324
"ko00770"	0.00417579271053975	0.0034687955902484	0.00371815485707179	0.00352266169521852	0.0042938891374611	0.00430729420798287	0.0039262376636302	0.00378676009865454
"ko00780"	0.00393795578941385	0.00480916357823401	0.00369161188980729	0.0047299669776622	0.00340482709495964	0.00333940172933296	0.00384984975069942	0.00452620544839526
"ko00785"	0.000204387245123625	0.000402298869991513	0.000232969065725196	0.000388937588959259	0.000191947750641809	0.000144898652168067	0.000235193233965285	0.000318132644589993
"ko00790"	0.00372938912715235	0.00388969425698175	0.00339621704843553	0.00413647822626208	0.00474644717352672	0.00403358965029163	0.0036023786087143	0.00411679326275066
"ko00791"	0.000219125604485133	0.000391667403848588	0.00031579982709799	0.000484383805699795	0.000417808470192819	0.000278971646848856	0.000305208704626082	0.000414816234913494
"ko00830"	0.000428285673976624	0.000467185103976499	0.000448936764136093	0.000414177426651879	0.000405015953729592	0.000407726365481377	0.000430939512831375	0.000398274020927741
"ko00860"	0.00486463163917672	0.00460889180451643	0.00499218383627695	0.00502886788032856	0.00843143569675562	0.00628580474615265	0.0054686140243112	0.00479618801244211
"ko00900"	0.00392460668001005	0.00323933582294162	0.00347544296350807	0.00351815301536196	0.00406494771191917	0.00398739886042237	0.00360743252060087	0.0037099029735164
"ko00903"	0.000467745513135784	0.000200855152423766	0.000432817560770225	0.000199441662851439	0.000784496773179381	0.000666194422777313	0.00046510703495175	0.000343692001312774
"ko00906"	3.30386501019366e-05	5.43504110934518e-05	5.62190368219161e-05	0.000103855181955712	3.24617174904742e-05	2.89067336315136e-05	2.5016189141425e-05	7.64904850292143e-05
"ko00908"	0.000292143439208757	0.000344317748542393	0.00024307399757385	0.000311532355546024	0.000254232464253998	0.00023549220242355	0.000268829324460253	0.000283642925110137
"ko00909"	1.47717717022631e-05	8.8900956401135e-05	4.63832937315256e-05	0.000163451535250544	2.49157787331921e-05	1.17768174054315e-05	1.72435350739848e-05	0.000131548156889115
"ko00910"	0.00385970009682264	0.0038491343067866	0.0041646044126515	0.0040770130768725	0.00376817856510392	0.00395648362735706	0.00393605192239146	0.00409206584535515
"ko00920"	0.00448176155409886	0.00416203418298981	0.00468755056414823	0.00455894400634902	0.00426072480276944	0.00468444434325216	0.00442118784299196	0.0048766169944748
"ko00930"	0.000818263828732234	0.000398505567726188	0.000668903004043008	0.000344432390183127	0.000819926716807086	0.000912647500573935	0.000688433208361248	0.000568878140537322
"ko00940"	0.00102944125284221	0.00213864063840687	0.00108265302776958	0.00139230030656865	0.000534664504145425	0.000557374034509274	0.0012179310370568	0.00111469534860176
"ko00941"	5.0903261504361e-05	9.6543087226689e-05	3.66924984340462e-05	6.77788452247989e-05	1.88489137329799e-05	1.49351457096154e-05	4.84106648651776e-05	4.74267176534317e-05
"ko00944"	0.000134404218139903	0.000246240655138032	0.000139822853090235	0.000164721869901615	3.63481852910229e-05	6.31884651243078e-05	0.000148837461020093	0.000143309561157767
"ko00945"	5.0903261504361e-05	9.6543087226689e-05	3.66924984340462e-05	6.77788452247989e-05	1.88489137329799e-05	1.49351457096154e-05	4.84106648651776e-05	4.74267176534317e-05
"ko00950"	0.000736287529961676	0.000668921999693813	0.000684968051090646	0.000714180535712829	0.000915159416428637	0.000825269169781098	0.000699342916807408	0.000696881324807134
"ko00960"	0.00118331739182929	0.0010700883606583	0.00108203527408075	0.00111833801936505	0.00137923509595589	0.00126837447375513	0.00109996025029252	0.00115643535570598
"ko00965"	0.000131896094402957	9.0106293442288e-05	0.000118788167428505	0.000121758256164797	6.44210693076314e-05	0.000125504676397493	9.95982107033087e-05	0.000150718309714533
"ko00966"	0.000340703440499634	0.000295568877484433	0.000295451917883624	0.000330484771430545	0.00024385834875333	0.000309775370391445	0.000292318975539933	0.000355756407553315
"ko00970"	0.00703864137002039	0.00580593859194294	0.0060545877104713	0.00624007394947312	0.00710395523049758	0.00694855000318386	0.00632360697659763	0.00644656250089331
"ko00980"	0.00039099046751691	0.00045833469626335	0.000475786617203896	0.000508476865987166	0.000425586809763679	0.000414077434867877	0.000414033756961762	0.000526054595078457
"ko00981"	0.000110437897825107	6.33309672544068e-05	0.00014813664435506	6.8072968101568e-05	0.000248006066444096	0.000190201973834409	0.000145829173299394	8.85768601561989e-05
"ko00982"	0.000397927924584223	0.000507614540391553	0.000498322547863633	0.000599714884702955	0.00043241076889852	0.000419390211645463	0.000419861847874754	0.000592231702666618
"ko00983"	0.00220836522622563	0.00226316127561812	0.00212033188797022	0.00214035908589211	0.00227291993633086	0.00216291766220643	0.00220558393669676	0.00211072049838193
"ko00984"	4.64704110854943e-05	9.06825033448879e-05	5.59532992015792e-05	5.61037355640458e-05	1.16664754036987e-05	2.79699413378997e-05	6.08226509882374e-05	5.12360826602835e-05
"ko01040"	0.00131688586181425	0.0017538442055449	0.00158780989061618	0.00185873257232194	0.0012562179566334	0.00126716168402882	0.00147416735559939	0.00173214047188993
"ko01051"	0.000657747866292206	0.000434379944288053	0.000795155982806431	0.000478848327306358	0.00086118174406002	0.000849292533220076	0.000787258819116437	0.000437252196749167
"ko01052"	0.000105719283965571	0.000103391459512947	0.00019923419249412	0.000164031572545791	5.89218288212349e-05	0.00012748787205581	0.000193217169634209	0.000121444837755703
"ko01053"	0.000541912996163022	0.000625771297267712	0.000986773513896869	0.000764029612615308	0.000355310215799585	0.000649926564023648	0.000881265944204847	0.000802778119244901
"ko01054"	0.00046748788640312	0.000329224583481941	0.00088445072551547	0.000444432507752669	0.000243154461003624	0.000603458653693964	0.000848562945434662	0.000373094987830663
"ko01055"	0.000629548899057804	0.000704591171233089	0.0005238952144265	0.00060471395088971	0.000339157548672989	0.000498011635713535	0.000545695439722346	0.000619023761702487
"ko01056"	0.00015917023645251	0.000105238116826256	0.000115371540881317	0.00013848817101324	0.000187751769128531	0.000172224483628391	0.000131551003726768	0.000155506839579028
"ko01057"	4.61617865695721e-07	0	0	0	3.39878438139117e-08	0	0	3.1449789745291e-07
"ko01059"	6.31721851024281e-05	0.00011754682013039	0.000146638850494979	0.000199629502447718	5.02113531375636e-05	7.66563751117175e-05	0.000104584652880547	0.000183550303675604
"ko01062"	7.38588585113153e-06	4.44504782005675e-05	2.31916468657628e-05	8.17257676252718e-05	1.29028139868316e-05	5.88840870271573e-06	8.62176753699242e-06	6.57740784445575e-05
"ko01100"	0.149867267127679	0.14874438026651	0.14300554319119	0.147003354327451	0.151421317793227	0.147898740152672	0.146774151177224	0.14731930814301
"ko01110"	0.062519184527794	0.0608581108668518	0.0584271845072578	0.0618558950145041	0.0657273131909727	0.0625290949934091	0.0606379341406634	0.0621457077284565
"ko01120"	0.0496759609593793	0.0450980712611263	0.0501522485424584	0.045742429743105	0.050418093503893	0.0520441208277342	0.0494584693075268	0.0479425477565108
"ko01130"	0.0506114411976582	0.0487376337205728	0.0476548516959755	0.0494184151483552	0.0514238834602401	0.050434457836301	0.0489511153245386	0.0496352164717588
"ko01200"	0.0260892476831677	0.0248234660446658	0.0250316866228717	0.0244118800891556	0.0258396964616221	0.0260468089546334	0.0253273938934745	0.0247894029540315
"ko01210"	0.00717750569601504	0.00626668216124086	0.00646006190545024	0.0063584408378733	0.00674900196544971	0.00718301040160313	0.00664171100886021	0.00675855739108051
"ko01212"	0.00671625198425175	0.0069697320477919	0.00641778095282467	0.00704363371982018	0.00635395462264648	0.00639622428133594	0.00653602013985179	0.00692906688916851
"ko01220"	0.00231305346217	0.00184710116052658	0.00254209625037846	0.00183451887887085	0.00264321465975775	0.00268120305004484	0.00243842592306817	0.00210112649831649
"ko01230"	0.0330409340789179	0.0295243368947402	0.0304453377582231	0.0296606570072753	0.0321277188078533	0.0328080435217518	0.0314675379542237	0.0304793858720236
"ko01501"	0.00518641270390739	0.00539869692287622	0.00562823200726013	0.0051452348824114	0.00525572097043271	0.00530798280396553	0.00543065958531394	0.00523166969415708
"ko01502"	0.00198237203298897	0.00173658501619004	0.00198048514238665	0.0017807377003799	0.00219719679689588	0.0020701953415956	0.00199125219330388	0.00174036973649085
"ko01503"	0.00361427103289594	0.00433629191105216	0.00325352152122974	0.00404328141530991	0.00352310546243916	0.00314235001723773	0.00350024899193794	0.00406170381809117
"ko01523"	0.00136201450363679	0.0012324629714121	0.0011828775242917	0.00125118023396791	0.00122015056879685	0.001260649442338	0.00122846377644615	0.00124334133117613
"ko01524"	0.000802103686344384	0.000876155740447465	0.000832162534791784	0.00125707386823172	0.000899159790065534	0.000831992754594187	0.000737883337407834	0.00122201462943967
"ko02010"	0.0514584557707015	0.0347687463730782	0.0643570247315181	0.0371625485138699	0.0498167388651188	0.0607279838684486	0.0563513608568596	0.0410506649804342
"ko02020"	0.0452872509481028	0.0604156141297195	0.0498463771082305	0.0570407360221456	0.0356590664559516	0.0388726728418214	0.0478402859911781	0.0527120311187226
"ko02024"	0.0219149036410905	0.020156604696431	0.0266023621446274	0.0230058654341896	0.0234267682740591	0.0248688503164528	0.023809230114631	0.0225274059781238
"ko02025"	0.00555388473880278	0.0110890804662668	0.00663712704979341	0.0115336452337933	0.00402399558808806	0.00394989101788059	0.00595791110334651	0.00985812071888374
"ko02026"	0.00731139729850598	0.00940395480360839	0.00714486430192041	0.0089925235008445	0.00567250270031258	0.00603315631656775	0.00720108083603296	0.00903002126646823
"ko02030"	0.00309825821463247	0.00518940505706782	0.00511550786082941	0.00615337619403964	0.00211042914490192	0.00293337637651179	0.00375943962243376	0.00552316525307059
"ko02040"	0.00135229283138524	0.00256383273230949	0.00285642058327682	0.00402193150820157	0.0011464860754967	0.00155044477691916	0.00180326320837991	0.00376632893985696
"ko02060"	0.00938314074847396	0.0052224481734477	0.0138508580126197	0.00546360633183035	0.017605000780163	0.0151244637893271	0.013385201222666	0.00733724572283669
"ko03008"	0.000236308340354516	0.000268953148593626	0.000224551740322578	0.000326278590425703	0.000250823181490475	0.000226992941432399	0.000217949698891301	0.000300039288159862
"ko03010"	0.0124973098318468	0.0115948436992784	0.0108372070365517	0.0121812404546052	0.0129828675705701	0.012093161159987	0.0114306073321774	0.0120821140069161
"ko03013"	0.000616648049347035	0.000529413426938796	0.000585858272118775	0.000463258931929616	0.000708243065733859	0.000649226374063189	0.000628355164569388	0.000492329995211087
"ko03018"	0.00445816949934594	0.004862207865736	0.00409161390739562	0.00507845262560753	0.0040560466755067	0.00397696762631523	0.00412179832901934	0.0048656636401065
"ko03020"	0.00122899162200547	0.000903797633472959	0.00104501146640576	0.000981333608459695	0.00138360484217133	0.00128833261052479	0.00112000306054086	0.00105969463689801
"ko03022"	2.82378242987011e-05	1.42832439376625e-05	5.11217061045453e-05	1.47550085468435e-05	1.85533566638234e-05	3.63207754981148e-05	3.60677275297516e-05	1.51847803907137e-05
"ko03030"	0.00398985516478151	0.00409526340531782	0.00371834174946411	0.00431810610355611	0.00367211303359647	0.00370922981296696	0.0036982486155431	0.00416433676511049
