"ID"	"ginger14"	"ginger27"	"ginger43"	"ginger46"	"ginger49"	"ginger50"	"ginger52"	"ginger55"	"ginger66"
"ko00523"	0.000664711577397515	0.000961635436670139	0.00167107825561463	0.00127332113567646	0.000750949005661085	0.00088134282912068	0.00107951784254601	0.000939092179697694	0.00170048424509839
"ko00524"	0.000626741927049667	0.000575030637637301	0.000827010989702566	0.000655359941706913	0.000541028804952423	0.000579032316624155	0.000602971701826516	0.000595368707361392	0.000657325987380291
"ko00525"	0.000296570254399836	0.000448768006745817	0.000746565445593578	0.000582875911609885	0.000359306918706241	0.00041935026895179	0.0004973816922982	0.000429458039924109	0.000741543476191845
"ko00531"	0.000549067762616318	0.000595051491383703	0.000826620896902937	0.000634635554610184	0.00046302489321815	0.000496364975579024	0.000557813411155975	0.000576307225973877	0.00109932498910411
"ko00532"	0	0	0	0	0	0	6.87877525901996e-10	0	5.50457767165667e-10
"ko00540"	0.00446650845407134	0.00466846185269277	0.0040143204836241	0.00449784216288522	0.00462870085056956	0.00463599677131452	0.00447905368488421	0.004350666564644	0.00518006286200038
"ko00550"	0.00574892855446183	0.00612387745416018	0.00614181170022081	0.00596456151743208	0.00630523565527496	0.00627335368697356	0.0062110000712825	0.00612926465969105	0.00639043289026631
"ko00561"	0.00371825590648406	0.00325854486354167	0.00242356300062393	0.00299278191248953	0.00369106299345212	0.00349565711092509	0.00324147126679905	0.00342262927131317	0.00223080310724906
"ko00562"	0.000965050257713738	0.000996417424121777	0.00121199311377513	0.00107375653656751	0.000729415616096284	0.000871220058855004	0.00102564663039508	0.000977565922693007	0.0012121772643726
"ko00564"	0.00293395275222149	0.00286166951201541	0.00398804189956778	0.00315708442341098	0.00252921143228305	0.00269350720357591	0.00291889235728929	0.00277743585176521	0.00433824516887903
"ko00565"	5.03916906810401e-05	8.55930255580663e-05	0.000117374356007439	9.59108942155047e-05	5.48025846919473e-05	6.50775779479555e-05	7.85889719876627e-05	6.98708565695475e-05	0.000119775883709154
"ko00571"	7.62814109320876e-05	6.89062952794549e-05	0.000212712742826971	0.000130990099404642	2.62561318199618e-05	4.64087231988686e-05	8.10198972254582e-05	5.83184677682679e-05	0.000220556180956526
"ko00590"	8.89363115405841e-05	0.000121754252213565	0.000279768887537434	0.00018014653544461	0.000102303766962589	0.000117172918242065	0.000165841520909744	0.000126877308051727	0.000474655552602857
"ko00591"	2.00524357200525e-06	3.84979181332536e-06	1.84008821956568e-05	8.87673631765973e-06	2.12288559111201e-06	3.66832998626669e-06	4.54419496467862e-06	5.45059958055636e-06	7.72238857571959e-06
"ko00592"	0.000249648164779185	0.000253128711277677	0.000237597177734616	0.000292714824986665	0.000288272419728434	0.000276605396942914	0.000264055703151432	0.000253746736277744	0.000246096799390886
"ko00600"	0.00138122526964233	0.00130376477186618	0.00203855927135121	0.00138455908718522	0.000953972874526993	0.00107114881042799	0.00118947635099288	0.00131297155728925	0.00241357280798229
"ko00601"	2.63195151975188e-06	3.05328316229252e-06	1.5022008160568e-06	7.37211637126316e-07	2.1492058788509e-07	3.3995871614498e-07	6.0728154631201e-07	5.59389740941153e-07	5.08640996257983e-06
"ko00603"	0.00078816557061452	0.000681588912182893	0.000845658628850982	0.000612040562470168	0.000591687280834617	0.000617969042565403	0.00061086318894821	0.000687693155689145	0.00096427238261328
"ko00604"	0.000124634865191089	0.000175018989189343	0.000418676761322087	0.000239662573423831	8.65396154669665e-05	0.000116085820561555	0.000176584749673229	0.000176069861277514	0.000667770486588798
"ko00620"	0.0104275583473961	0.0107974776507545	0.0095310575749702	0.0111778693450925	0.0119749492545496	0.0115193477609279	0.011151169677116	0.0112077716891257	0.00982921571287869
"ko00621"	6.16019972269023e-05	6.47560107407104e-05	0.000112649265730826	0.000131513018237968	8.30309239975173e-05	7.71847675004127e-05	8.69155128144861e-05	8.15133349302621e-05	0.000130504482491443
"ko00622"	0.000142314837467302	0.000144540960726654	0.000152828368011269	0.00026131295148994	0.000249559678453411	0.000213016879739235	0.000207152138252071	0.00020254520579033	0.000166235759530129
"ko00623"	0.000114159062935802	0.000153004728777915	0.000225248388395864	0.000219067102957153	0.000123179249470153	0.000141308723603107	0.000172352754685559	0.000143700743955403	0.000244584555354783
"ko00624"	5.52572963431214e-06	8.98837887450246e-06	1.04142278796559e-06	7.88305512966755e-06	6.4228847117564e-06	6.28612307362587e-06	1.18266978466474e-05	8.15428826347055e-06	1.43330898752623e-06
"ko00625"	0.0010735713211465	0.00107360034786668	0.00134608049357994	0.00140284774698976	0.00127944928687929	0.0011698739125305	0.00130476073190647	0.00123151747599523	0.00108572341045243
"ko00626"	0.000572897103652359	0.000590529830630662	0.000570375531396596	0.000682302048914073	0.000769344592794948	0.000665802085088299	0.000711695864083792	0.000724717560158983	0.000340716100992929
"ko00627"	0.000871816862684211	0.000945334951963624	0.000676469919371815	0.00100703423574227	0.00124355919136071	0.00112388119876443	0.00102595145487458	0.00103449528328395	0.00052576468212711
"ko00630"	0.00917061137556138	0.00891172316953441	0.00825819460041796	0.00890220516109333	0.00951899353889988	0.0092663780403342	0.00882687708459969	0.00905383593778484	0.00842197640081026
"ko00633"	0.00085919508586265	0.000760830087865259	0.000978334158412895	0.00103952584291943	0.00085911550351057	0.000838611902428926	0.000850114106557318	0.000807154611451179	0.00101135273656165
"ko00640"	0.00779076906187741	0.00760242483929953	0.00663402155482128	0.00790246901094464	0.00897196061454058	0.0083588584431902	0.00784120941928762	0.00811525355936521	0.00632554007307029
"ko00642"	0.000247724547326376	0.000249278919464352	0.000219250478879052	0.000283856815287389	0.000286198265483448	0.000273054301928725	0.000259580842187117	0.000248296136697187	0.000238570345278766
"ko00643"	0.000388886681387397	0.000506704361670022	0.000114734860265911	0.000557951200984343	0.000770169503923966	0.000675725560064493	0.000610614141797893	0.000579171980424712	9.58151112970356e-05
"ko00650"	0.00582813571882867	0.0063995416993906	0.00488784906538598	0.00659496472201279	0.00767500700985848	0.00707605254147635	0.00671328418868906	0.00676600271774627	0.00496603310029305
"ko00660"	0.00190476381307835	0.00211368558344655	0.00190802524706999	0.00203551391603189	0.0021096025041127	0.00215025717793988	0.00207253882118785	0.00200960851575305	0.00167439670449498
"ko00670"	0.00323690155805491	0.00348994433400154	0.0035633199891525	0.00324028591687762	0.00317315369817974	0.00332474057121252	0.00335254303466394	0.00331851509603627	0.00409429710868931
"ko00680"	0.00729745932357704	0.00739525933788641	0.00617040915313711	0.00717380967401884	0.00781949516179732	0.00771435718022476	0.00749451809272534	0.00754912907753053	0.00663715641977168
"ko00710"	0.00402229953808469	0.00410285789672935	0.00428967444750271	0.00423844477007614	0.00399187404704839	0.0040831319823211	0.0041497716009911	0.00411268920824066	0.0045193411397835
"ko00720"	0.00888816723321949	0.00861902341376089	0.00741608735489993	0.00815904013582256	0.00913128709854124	0.00886404060978139	0.00841368743622554	0.00870648418237781	0.00806640046394022
"ko00730"	0.00322060862598724	0.0033157622857215	0.00357536780740994	0.00323145902178854	0.003224095058323	0.00330466395167279	0.00325781109609877	0.00320064852641713	0.00365603428125322
"ko00740"	0.00241247682372416	0.00252377694457374	0.00209393304233492	0.00219888679547005	0.0024955518740743	0.00247980516730658	0.0024064567652071	0.00244077342690964	0.00250280390785526
"ko00750"	0.001521815070112	0.00149717922417511	0.00182932083469609	0.00151968425908031	0.00152193891710503	0.0014988456511368	0.00147449528492297	0.00147991571881753	0.00180449017057347
"ko00760"	0.00370133583581772	0.0038755806585123	0.00432987758535762	0.00383096058609737	0.00388088941230098	0.00390863275451403	0.00390935193016944	0.00383929689817654	0.00430302172918481
"ko00770"	0.00406000586286807	0.00420043183275635	0.00355029403663403	0.00394688736016722	0.00442245268579372	0.00436545590577426	0.00410549634544667	0.00415766401352344	0.0033735710819681
"ko00780"	0.00365163293969002	0.00370630799345661	0.00424077535192053	0.00398650138028333	0.00322470585835541	0.00343273228284123	0.00365745165840678	0.00354606816113714	0.00512605952605938
"ko00785"	0.000253429934816486	0.000239221324791072	0.000431737541071139	0.000281252032520134	0.000177815813461618	0.000200561349592947	0.000245698697542921	0.000227586959760481	0.00051599643680582
"ko00790"	0.00455152635987011	0.00440858306745524	0.00434882727738802	0.00469286034735397	0.00497363742064423	0.00481761711974109	0.00453901171089015	0.0044787898663628	0.00465393796624703
"ko00791"	0.000564659187823156	0.000441104594492813	0.000470374861860017	0.000440563027038441	0.000406881772253669	0.000406384324775667	0.000404486146426267	0.00041416202031957	0.000483804082613026
"ko00830"	0.000353510469872574	0.000368907207306326	0.000442473965852411	0.0004114813185372	0.000434880670586912	0.000399385899487103	0.000417343951377248	0.000418043293984013	0.000463298227543768
"ko00860"	0.00897345595940049	0.0075209666153814	0.00485098193930701	0.00718034906392783	0.00878729233031848	0.00826192139331305	0.00730337235520634	0.00779259451019188	0.00494164289175889
"ko00900"	0.00402064962610117	0.00414219549771782	0.0038776776562799	0.00378253388637077	0.0041075508355385	0.00411575932848972	0.00397830859801708	0.00398908573941697	0.00411285548788635
"ko00903"	0.000686811070514228	0.000635292994471096	0.000209672655336091	0.000562954998523354	0.000904562501412672	0.000782785922731731	0.000638455369596686	0.000706281039635204	0.00012178572174044
"ko00906"	5.50289205945398e-05	7.27611294256577e-05	0.000194825328059292	9.70679367752316e-05	3.96217190939347e-05	5.38591490847281e-05	9.45162536062844e-05	6.4440322778885e-05	0.000325980805744059
"ko00908"	0.000242238760203349	0.000263031213629868	0.000344323502473154	0.000260954917930565	0.00024688047686045	0.000253875058523638	0.000263933401193522	0.000257470939618453	0.00041220800848894
"ko00909"	5.98995863115945e-05	5.31005767355221e-05	0.000182429432436447	0.000112990456858568	1.39698382125308e-05	3.2078155779834e-05	6.08900963768842e-05	3.77379347620001e-05	0.000208121640761865
"ko00910"	0.00393910700161551	0.00400516056555085	0.00410019159122317	0.00403517457119332	0.00373513129418904	0.00384941373786193	0.00404618561602549	0.0039127685324614	0.00429092878635807
"ko00920"	0.00415016473302821	0.00438957056124973	0.00443060236650186	0.00475119418192654	0.00429826707078906	0.00442238193119796	0.00456994410096795	0.00432526873165784	0.00450280602513026
"ko00930"	0.000626605550175086	0.000716426450666587	0.000214174486550824	0.000622259912204956	0.00098562040879591	0.000841411531570272	0.000707207371702181	0.000778003848832981	0.000142920809548625
"ko00940"	0.000589403010519303	0.000546842540678079	0.000878649580256909	0.000519826543013101	0.000406722656016315	0.000441224416353586	0.000503930963518671	0.000544191065865404	0.000600213737737586
"ko00941"	1.94986769126069e-05	2.91471915069216e-05	7.47543072762576e-05	3.74424264016008e-05	1.71514304867583e-05	2.21290586055915e-05	3.51691202553721e-05	3.06608674562718e-05	0.000134047035255869
"ko00944"	3.96230150222494e-05	4.95123140511694e-05	5.3937205625041e-05	5.28737617080085e-05	2.6130860977301e-05	3.10615632262472e-05	4.85511786153419e-05	4.51117586001896e-05	4.68952559315513e-05
"ko00945"	1.94986769126069e-05	2.91471915069216e-05	7.47543072762576e-05	3.74424264016008e-05	1.71514304867583e-05	2.21290586055915e-05	3.51691202553721e-05	3.06608674562718e-05	0.000134047035255869
"ko00950"	0.000838156946109494	0.000843268613811342	0.000907644276061278	0.000842050931964195	0.00100255927319612	0.000934852794381005	0.000867425510045338	0.000870773263818987	0.000754427429099763
"ko00960"	0.00127987246075951	0.00129469382576876	0.00131022184252839	0.00127255943424776	0.00147959349535654	0.00139813071683535	0.00130981296626149	0.00132003652227926	0.00116593318738604
"ko00965"	5.77471652094857e-05	0.000103287338341398	0.000102248384434385	0.00011788087068901	7.50569215933841e-05	9.35549783230687e-05	0.000109952618832269	8.13292138149856e-05	0.000114528137184586
"ko00966"	0.000260177643424555	0.000299134236677383	0.000323379902388996	0.0002910628676954	0.00024762429469863	0.000271192954578993	0.000278793793539986	0.000265219347502284	0.000279406596353623
"ko00970"	0.00667568059784869	0.00707241923973669	0.00726106790652761	0.00659117502401683	0.00693485621672026	0.00704071548603171	0.00689239266843459	0.00682499531178289	0.00752727210168031
"ko00980"	0.000395756077654231	0.000389949891212084	0.000526227815795366	0.000492221112418852	0.000428314334911337	0.000405641388918175	0.000435680425471891	0.000423104496055798	0.000441128920640556
"ko00981"	0.000197466665926706	0.000178312944158179	0.000113592409478576	0.000197528089636069	0.00025404176353515	0.000229660052434011	0.000204146411638371	0.000211556414460284	5.74319353936326e-05
"ko00982"	0.000425141160905407	0.000414110653626747	0.00065523157375426	0.000543755021230813	0.00043443402807947	0.000419976107237285	0.000463631570776812	0.000439789974838895	0.00055150086823881
"ko00983"	0.00222775088194816	0.00224440220159959	0.00222920537998234	0.0021747631614165	0.00228351549112281	0.00227825960544917	0.00225219512959836	0.00224803352748998	0.00238042127167366
"ko00984"	2.25754895979048e-05	1.52103125235426e-05	4.34188498907463e-06	1.05834547808645e-05	7.55403397495258e-06	8.78140022746435e-06	1.19305682758077e-05	1.44409622354904e-05	1.35749758347182e-05
"ko01040"	0.00133985764807106	0.00129910476194809	0.00178668007791395	0.00157642629387255	0.00114467196154496	0.00119847877183054	0.00134742897875662	0.00131930104141946	0.00178175316233798
"ko01051"	0.000745633959835673	0.000677781554462878	0.000437224090219457	0.000711620315701844	0.000836631524098844	0.000786529962962343	0.000719931487445095	0.00077424868145589	0.000398542405477201
"ko01052"	5.63671861501183e-05	6.12647904086086e-05	0.000106155313903727	8.40413179829698e-05	1.67124950441295e-05	3.28132886543465e-05	4.90076121079834e-05	5.14431822031682e-05	0.000116903842471593
"ko01053"	0.000392619472037152	0.000392176856595027	0.00057944211821244	0.00051165675161294	0.000247573893894585	0.000296594796105261	0.00041474226062975	0.000419203161756268	0.000661015151111744
"ko01054"	0.000225864544374882	0.000239865261472491	0.000169539060898724	0.000233090091342092	0.000108773232813788	0.000150756261968857	0.000203828177518883	0.000245215867980427	0.000181119135837256
"ko01055"	0.000227896328758638	0.000380160446281136	0.000463770274573079	0.000482096170981775	0.000376640823961616	0.000400195698668818	0.000428923531001107	0.000370854869837181	0.000463714682451985
"ko01056"	0.000187660355513159	0.000186731891970087	0.000118002569974626	0.00017662666269698	0.000197957212912731	0.000193533225458242	0.000173297120248192	0.00017366049755765	0.000133824012362485
"ko01057"	3.72330067920922e-09	0	3.15646429975425e-09	1.7024198530758e-09	2.08863545077832e-09	6.09928174290163e-09	1.85443688306403e-09	2.0872751527655e-08	7.6963348266891e-09
"ko01059"	8.05390616393787e-05	8.26764917151926e-05	0.000188394187241371	0.000137047138999901	3.03246335493601e-05	5.05563635466563e-05	9.04234544250088e-05	6.51631399644605e-05	0.000215231427249125
"ko01062"	2.99497931557972e-05	2.65502883677611e-05	9.12147162182235e-05	5.6495228429284e-05	6.98491910626541e-06	1.6039077889917e-05	3.04450481884421e-05	1.88689673810001e-05	0.000104190410443673
"ko01100"	0.150069876679371	0.150579078324524	0.147458257078518	0.148219774168874	0.152844436724551	0.151800725116615	0.149510539015305	0.15022893455227	0.151537540318121
"ko01110"	0.0659076661713412	0.0653319620893011	0.0644134490675391	0.0632492234306726	0.0663971131112902	0.0659420020068661	0.0640052728111377	0.064622988899569	0.0645692181816375
"ko01120"	0.0489760014979779	0.0494907801934285	0.0442585968869107	0.0498075333712006	0.0519892229609203	0.051058467895252	0.0501674402263378	0.0502434813768239	0.0434606867137709
"ko01130"	0.0501487532686516	0.0507729614368988	0.0514181237436363	0.0504171293640034	0.0519076094361179	0.0515493311095044	0.0503871715071662	0.050647553146189	0.0504710524371265
"ko01200"	0.025075342636957	0.0253869090092588	0.0239069332600228	0.0255227657548997	0.0265225668682531	0.0260735043448819	0.0255735605505928	0.0257936557433383	0.0248945090252215
"ko01210"	0.00650857833799002	0.00686439916813125	0.00639158568407913	0.00655189366290127	0.00709953898062816	0.00703092861364043	0.00668074525589302	0.00671747579547915	0.00517932616138583
"ko01212"	0.00607450373648322	0.00630509626053476	0.00659570283471829	0.00676187825556588	0.00650422451080793	0.00636370868060806	0.00638500132049239	0.00640658760933901	0.00741629120314854
"ko01220"	0.00239092300150009	0.00236478617484064	0.00168894534571785	0.00234542872842683	0.00278734944398731	0.00257891470669732	0.00244687185473971	0.0025347432563106	0.00125121925427727
"ko01230"	0.0315587622585543	0.0323617612102427	0.0310360948047282	0.0302991030924049	0.032327806363919	0.0324004623291738	0.0314075311992107	0.0317658788432208	0.0286611598293896
"ko01501"	0.00529114946062701	0.00530595269621142	0.00523279564882346	0.00530749314790784	0.00536011990586211	0.0053008725148254	0.00547406700811616	0.00544023056535077	0.00563223815045182
"ko01502"	0.00223522317083821	0.00208696601245131	0.00188378370800485	0.00196403325156827	0.00210453152554883	0.00210895352110625	0.00204707372751508	0.00212633251632899	0.001923303247986
