"","hdz-095","hdz-005","hdz-004","hdz-019","hdz-025","hdz-002","hdz-023","hdz-001","hdz-050","hdz-036","hdz-067","hdz-186","hdz-183","hdz-195","hdz-161","hdz-162","hdz-170","hdz-099","hdz-101","hdz-096","hdz-106","hdz-193","hdz-259","hdz-251","hdz-323","hdz-246","hdz-247","hdz-209","hdz-207","hdz-260","hdz-205","hdz-208","hdz-194","hdz-200","hdz-239","hdz-199","hdz-307","hdz-315","hdz-306","hdz-331","hdz-303","hdz-312","hdz-313","hdz-333","hdz-332","hdz-325","hdz-242","hdz-334","hdz-302","hdz-232","hdz-309","hdz-344","hdz-409","hdz-346","hdz-210","hdz-393","hdz-340","hdz-349","hdz-406","hdz-391","hdz-316","hdz-223","hdz-217","hdz-228","hdz-403","hdz-402","hdz-387","hdz-378","hdz-379","hdz-359","hdz-355","hdz-360","hdz-380","hdz-451","hdz-453","hdz-449","hdz-448","hdz-439","hdz-432","hdz-440","hdz-443","hdz-165","hdz-214","hdz-446","hdz-447","hdz-475","hdz-441","hdz-464","hdz-164","hdz-474","hdz-415","hdz-171","hdz-159","hdz-463","hdz-158","hdz-461","hdz-466","hdz-488","hdz-483","hdz-479","hdz-487"
"hdz-344",0.248201668044648,0.241566021135067,0.24508078021214,0.24831195773339,0.307035763279861,0.227229941867371,0.199778504568741,0.173549722739696,0.265779405933171,0.340084258229847,0.293478888609436,0.297267632510485,0.280601286097208,0.206937043312865,0.309181829480976,0.245131700095042,0.275935039149085,0.282353861366583,0.2693233205525,0.280550238087533,0.333266534399856,0.270826351734571,0.251584323724142,0.307540238753732,0.28704683730366,0.250972815999742,0.25412878533543,0.192173016939054,0.24247047390716,0.270561789469505,0.248997970518616,0.268606154694972,0.254975159850814,0.279845685406002,0.300211411467859,0.242585288288414,0.339217445507394,0.287697316849145,0.282018583867375,0.242670119698136,0.294912266482082,0.305123510075668,0.310095295083998,0.313188203979182,0.389900993040943,0.333713758062026,0.276327070986958,0.255872819307462,0.368363401251413,0.319410418978493,0.314179855827322,0,0.24587011250779,0.17552033371606,0.142588702560455,0.207629477944965,0.223551979154557,0.123930501762214,0.14670918185392,0.238382307179119,0.237567446370893,0.206742895517225,0.0599235067203137,0.312756342550457,0.168735165265083,0.184308958615722,0.201284237664666,0.257510668991627,0.18725252900075,0.198158683758015,0.0981318406578374,0.180179330899193,0.13507834250562,0.172228815563037,0.104514875761522,0.287618540335879,0.214198305708385,0.201761303952667,0.366619098928042,0.231381280022197,0.192271137273236,0.18637020239532,0.290088464063016,0.232172660313557,0.241287017829257,0.229656263824458,0.217583822360131,0.203283305495488,0.152993274828605,0.266204335579758,0.223866291677769,0.37861947889357,0.366370936705588,0.226161880561122,0.247752473790676,0.272490673177025,0.26639500037526,0.225816363658796,0.184190576903586,0.210006999607341,0.238954269802096
"hdz-409",0.153890626200741,0.161410386448633,0.168437294675081,0.186149455016488,0.159553460061239,0.180444964202333,0.167406309052517,0.166474870107243,0.165494897147707,0.231128102085098,0.193644010008033,0.218142619523343,0.135094901557984,0.123020683595689,0.202440289859345,0.145983027105406,0.136438089940053,0.180693333002227,0.188462071835033,0.162853755519915,0.242311639359762,0.180799686922375,0.191390110994032,0.188297688162795,0.208455588457437,0.152565044549791,0.158392922068005,0.204334155420288,0.152184752541112,0.15706491662639,0.150643977415584,0.181938953251125,0.131907702309325,0.185428385186039,0.245245211626749,0.134102353629802,0.285763957923222,0.194621085805867,0.214418034019118,0.133462022183631,0.196673085500596,0.203646657629654,0.227678461456036,0.227831882919353,0.31012462005995,0.253429857478748,0.202690294803599,0.163980347541344,0.255680646755594,0.302111951076738,0.291600336810504,0.24587011250779,0,0.154432012162496,0.193259584779121,0.130446766179914,0.153942204515298,0.252835184386663,0.182186737191679,0.169566140103755,0.210202272296543,0.166595125334205,0.219630727546273,0.190515584228546,0.232765206968448,0.130701199357477,0.166545552581002,0.187753999034175,0.308434020163088,0.195296707084413,0.206407494933337,0.135626976472187,0.179732587391869,0.183194751665652,0.205148558592243,0.250745136522499,0.129758982135114,0.184204963442066,0.347604780408327,0.135532100270953,0.159556579448789,0.179663518686219,0.198710499143143,0.175448677773558,0.143967575531736,0.172238988216291,0.160559392628972,0.197561678117954,0.192039903126256,0.181526530681043,0.189806055082606,0.347592788295044,0.332918018130352,0.137153441096849,0.211571939038538,0.181373033724211,0.194259687903769,0.127527502823672,0.13833559532267,0.115516645741087,0.177741082104483
"hdz-346",0.163844296771744,0.140443010301755,0.168834398511471,0.193750733930963,0.225658819387946,0.147838762965621,0.112068765134191,0.11252128608978,0.184959241602351,0.291741729017425,0.219947481280836,0.231778580594064,0.175748882946458,0.104753652728616,0.229025734673745,0.160526627765314,0.184211522413883,0.198140076203091,0.180478229066868,0.180231715259769,0.273154874111849,0.198560271722936,0.171757569893063,0.244654405823701,0.213946226618319,0.12728540316359,0.134564729779855,0.135133503628225,0.120497346107891,0.173645734080454,0.135946799417164,0.164103937817076,0.134847671223033,0.189269306730105,0.236719428773574,0.161162670108011,0.288797608118462,0.204611528648013,0.217502398402474,0.132479501940398,0.21408179203406,0.24764425347462,0.248328903834749,0.253005061446861,0.339974159981466,0.277277307364261,0.199085159235298,0.164011447697166,0.307659778600687,0.281655963533399,0.281467062602583,0.17552033371606,0.154432012162496,0,0.079559329715108,0.095200578012646,0.130921215900147,0.203292651860905,0.150602374738741,0.153093130233171,0.170742702727243,0.156272618371947,0.179467670684378,0.219184263610737,0.172815292864077,0.0886581953399786,0.0951628782490488,0.158935117068475,0.279021175089571,0.144915163332753,0.151754374108168,0.0932718002149422,0.118663829818993,0.111917212366625,0.127636319644426,0.231531671339567,0.112897580412397,0.125959648942579,0.348719777615185,0.114023013306179,0.0938356450149578,0.119157322173811,0.217616364464882,0.154016440645534,0.13947582017834,0.134547502840066,0.111237599768696,0.144007415529157,0.147404576574584,0.167783960566107,0.163415141624056,0.349202898470262,0.334664641823317,0.145380974539447,0.204189223217189,0.193652682087925,0.199287467780169,0.128519521812969,0.107842042923393,0.117157351094281,0.127212671981455
"hdz-210",0.210220606080109,0.177215789677844,0.203395938534887,0.222410527230292,0.268861231984475,0.173180838698447,0.155803800904561,0.124456494603666,0.234850103465187,0.32631707645484,0.266779701113528,0.278228826804446,0.217793436369954,0.154063028963778,0.273454956356379,0.20829564817801,0.234188593792072,0.230337857271036,0.22302506878305,0.210501432750895,0.314262819465866,0.244974467792821,0.209534822929354,0.287912735226445,0.258280675148181,0.164605843914649,0.158172214803988,0.106519742681116,0.147000659845949,0.207054077746546,0.165838803202226,0.205462740212122,0.162926386374437,0.215399599207274,0.256521448686635,0.209511451110453,0.330275504667213,0.253033731612703,0.263227212161,0.169985796731286,0.259083799618823,0.292168343745313,0.292041557853691,0.296451623551442,0.370328292658644,0.315932352460063,0.226645139961004,0.216888208003405,0.34032397914604,0.29388256869502,0.283429146665071,0.142588702560455,0.193259584779121,0.079559329715108,0,0.129823006430623,0.13924471045274,0.163684158464367,0.135858438137363,0.179555824036209,0.204388109751416,0.186347780256425,0.146574129545865,0.268159359540037,0.132392320681528,0.10571392510812,0.102388492605348,0.204494403216202,0.258906386955598,0.161685697871657,0.113038619484278,0.129773306117202,0.110865541040298,0.109584164809855,0.0937457903812531,0.241144782773394,0.122181797142487,0.142253428648021,0.351501355179785,0.16703414804519,0.133424471276731,0.0981668854240691,0.259528423499151,0.148338039090275,0.189673193816822,0.174334377076155,0.159373667857349,0.133806848517523,0.135942949191283,0.207593349575561,0.156443068894072,0.346787566728471,0.339764024102214,0.193706125873333,0.219163094776086,0.220465647768577,0.244249945931271,0.169417316282598,0.117406813071468,0.133221353252133,0.143449055146296
"hdz-393",0.123233192044634,0.163087480249247,0.113215764847236,0.180441741121325,0.185029826690943,0.125102568083172,0.0864431870479262,0.0971403242691253,0.133714922797965,0.240895106307627,0.182688299482896,0.183244888321061,0.135739605742829,0.076744125712304,0.16957135929263,0.111107235452782,0.130609950544262,0.152603891859385,0.168936265026883,0.111927704605866,0.235698281125098,0.158944038828865,0.163634411238554,0.195217638143947,0.176500522182028,0.123749272142976,0.112134852657392,0.180470266277649,0.120502819881719,0.137060472404349,0.0896518599491535,0.168692931490008,0.109748878234637,0.133374221591129,0.252586047176129,0.120565028909945,0.264378580659115,0.168102410821069,0.176370283765765,0.0840186579248211,0.189904729027282,0.209633325820752,0.192758734549524,0.205437066985886,0.300050798740978,0.24024725968246,0.225953700779928,0.12320490902851,0.26542886292589,0.301146661057491,0.317453457483152,0.207629477944965,0.130446766179914,0.095200578012646,0.129823006430623,0,0.12061057536811,0.20900028225783,0.173331398350627,0.103638998940653,0.127627609071524,0.143061302572091,0.206460468726953,0.213287599443165,0.213706697047732,0.105766145969439,0.127970268950038,0.149242756470044,0.280835304833021,0.137247687672302,0.162109338242741,0.118871037853978,0.116371669261429,0.0955547266241988,0.162461826878946,0.257116215740436,0.107754409231194,0.107476547174994,0.376579539188376,0.119116082150981,0.121940025360679,0.167112988458989,0.160810672576012,0.148089497257622,0.0976001639398714,0.135734737633934,0.0996063906121203,0.174507040021672,0.163661704263051,0.169467575566108,0.185298274823817,0.373967562705215,0.36330505929506,0.0968050304844677,0.233671326752538,0.128076732556309,0.147752611516751,0.113607684694769,0.138483090997731,0.0914283304459115,0.123988499774914
"hdz-340",0.143309188403182,0.14691486545599,0.167498633112305,0.159921789432731,0.230359558375616,0.13561408321254,0.126348759155678,0.106103039254587,0.208098216502213,0.282489926292906,0.216541558261459,0.23695930240957,0.17697860354813,0.149477545912477,0.247723917797164,0.173397562822411,0.180742981272907,0.212149682943509,0.176934076039941,0.178717062469358,0.244792428624111,0.212727602369553,0.170563760197669,0.206355866169675,0.232896784453133,0.130852844421239,0.140527534501087,0.162022314410235,0.113705540959841,0.214896256623332,0.119634762204757,0.161687568338836,0.129587856144382,0.169712641959351,0.26327790272863,0.160847442470521,0.307822043512611,0.231201557321213,0.224426800329393,0.145336536426719,0.218645592591545,0.22731597975278,0.241868885801801,0.27175979179864,0.324072087299867,0.284675359512584,0.209341697818426,0.18059950339068,0.282414625694609,0.318639601352159,0.294855065508009,0.223551979154557,0.153942204515298,0.130921215900147,0.13924471045274,0.12061057536811,0,0.225900076032262,0.188126528059322,0.111570651582239,0.170267768346558,0.134713120060249,0.195710514954118,0.223424368785669,0.190417068753781,0.124575723066953,0.142663287137925,0.175397949167405,0.306037366610237,0.168611447586609,0.190640434603695,0.128159747450906,0.156268674597321,0.123420863986528,0.192356664863212,0.230773832745428,0.116609257763084,0.0993865200333296,0.355295877044447,0.0983824433727149,0.122169840907301,0.14585712353652,0.226296511586225,0.155729923592513,0.155073432254673,0.129748230548072,0.131893197034341,0.176056759622917,0.187724975549501,0.148373924438321,0.184504035848618,0.347170628553122,0.347894033068475,0.132622161065981,0.232465326399251,0.183583160240015,0.201348642843179,0.156795698676212,0.122318876075783,0.118994755854244,0.142954648756987
"hdz-349",0.257638967343952,0.252774069256857,0.22435426710204,0.25649235329613,0.313858707980112,0.215492683138951,0.204214211056217,0.195218852067433,0.267660251277407,0.342043551382986,0.29311483045663,0.299571324143993,0.271634219386617,0.229013815978013,0.307496680331531,0.250626762382981,0.280061613517353,0.276575979335021,0.271351583083669,0.265717579975695,0.315974575018564,0.268938157384826,0.254652199629681,0.309477684665881,0.283760415265144,0.237619773739218,0.242243593509076,0.196494322076706,0.234804912150035,0.256367039886453,0.23293137087194,0.281577962356605,0.240100673907208,0.255949751500212,0.3093493112819,0.252208170131062,0.332561843983154,0.280745072067411,0.277199155447405,0.240949470034193,0.306036010121873,0.309983401147745,0.305066352075416,0.310891832058451,0.364192203276213,0.329580046019001,0.288060816842834,0.252998069791325,0.349858847121688,0.335721979846836,0.337124866021159,0.123930501762214,0.252835184386663,0.203292651860905,0.163684158464367,0.20900028225783,0.225900076032262,0,0.164136875598911,0.225259391818075,0.215481165112012,0.242471454576294,0.129089384987303,0.323555621961511,0.165927791445775,0.187770480598651,0.195229213747169,0.257887460292024,0.168781394664221,0.201138715589377,0.157174767471799,0.207121293722882,0.126044906289556,0.164984837919523,0.16482576940021,0.299857047843424,0.213106779535346,0.213986860563837,0.378998724018228,0.249969605027099,0.237377090713152,0.177375652482168,0.286759699116332,0.241543258859164,0.248516323582373,0.25790750564305,0.252243134275408,0.220611848621516,0.139758395239792,0.290787001330974,0.234230245440366,0.396736469585024,0.37850391111732,0.242955840604022,0.276267923123156,0.260346205579197,0.272103973115579,0.237817389089206,0.220738351162421,0.210160522152344,0.233548637861915
"hdz-406",0.212629163323825,0.191648888372337,0.225454669501953,0.221442600758501,0.272271517316072,0.220113904120282,0.201009013149461,0.179624331657309,0.241826132232654,0.324125414282143,0.277680145775628,0.277962175960952,0.235820497952446,0.17221702717889,0.276035296920323,0.213421524953229,0.237526880559446,0.263144943315495,0.239798017979773,0.246008826179522,0.305071553906834,0.248122156292475,0.22254966286844,0.268350526986342,0.269367482144759,0.179901069612484,0.219451804984609,0.147109024322305,0.19524080185825,0.238857988091608,0.195624021742143,0.225709888007357,0.183989995597817,0.257027952986043,0.263365110351851,0.198824952220231,0.335708423533007,0.26723790836357,0.268994778627633,0.20419765880845,0.264126215646539,0.2758926036094,0.292084539534987,0.297400430558457,0.374898690350545,0.319999549166201,0.226978070384244,0.227050748358251,0.324952374950924,0.302914604961783,0.299963595535888,0.14670918185392,0.182186737191679,0.150602374738741,0.135858438137363,0.173331398350627,0.188126528059322,0.164136875598911,0,0.218192839622607,0.244275732401381,0.1510326451223,0.135887667305308,0.259984009281553,0.170318757735639,0.150981517908542,0.173708571552048,0.222137890484153,0.242308216793938,0.177863697032649,0.144976070022017,0.145823534509372,0.139986498156734,0.168870170208411,0.130663911412426,0.249551190380714,0.186103550112092,0.202293481313922,0.352584938983969,0.184052496025768,0.183176823384717,0.136761877993412,0.264660015673589,0.20382070027186,0.203217977985554,0.200628819013184,0.191914725745503,0.172079877486662,0.123391815798474,0.224832585432193,0.184262917087448,0.369944757350082,0.353005010498557,0.171254128163673,0.228226536838093,0.250807216402451,0.243361153871938,0.181506633199243,0.135094376232817,0.170631724683745,0.207705298881576
"hdz-391",0.109298204507883,0.173726703813505,0.115523401249957,0.143072545274946,0.189579672757942,0.109933627167363,0.0905448570499706,0.113982732142168,0.145296489527724,0.218511806270911,0.151708917350765,0.165210846365636,0.137259027777498,0.144562541462691,0.176330317182824,0.14159016098708,0.124095724608605,0.165301995379681,0.141012042316136,0.11976415938968,0.204389945419849,0.154285104141029,0.148484357215839,0.162002360171506,0.168266561527213,0.135353146609956,0.119017330065619,0.216586686460593,0.147929401730419,0.180956486849709,0.100020085810366,0.158015191592217,0.136331605293608,0.110202817053433,0.257752394799202,0.140774460224056,0.247758106411133,0.1643791683428,0.161640984619106,0.118121712919416,0.166108922570283,0.182290568704223,0.17843197259607,0.202195781540117,0.267110762417142,0.218282064847633,0.241896099190436,0.119880949284531,0.242360337478652,0.318933345721774,0.32705354779648,0.238382307179119,0.169566140103755,0.153093130233171,0.179555824036209,0.103638998940653,0.111570651582239,0.225259391818075,0.218192839622607,0,0.102599941056276,0.141313232151886,0.230424603731357,0.205726863481509,0.205519154609137,0.139704257751953,0.164067700383292,0.137450555682127,0.296394293361301,0.151602324860984,0.216434195340573,0.165428638698871,0.160353698689193,0.109700537042353,0.206664545067299,0.269312751277162,0.136600216432212,0.102815132043306,0.385393299355221,0.126178168883479,0.146093188771242,0.18320915597356,0.159143807938049,0.18114607425791,0.117038788825185,0.135759304998645,0.141228434317626,0.209855107937616,0.191101986063028,0.165513097428587,0.226260097731497,0.378596717526394,0.370986466124705,0.11881463374857,0.264852586920486,0.135894852782419,0.137021394910492,0.156310944533633,0.180122720343505,0.137743716049657,0.161328435243497
"hdz-316",0.139282852950862,0.209847055375846,0.0984770430909198,0.143279768458196,0.216203303721903,0.128213890275339,0.0926566167968595,0.147692310874134,0.143889253920156,0.195100205553425,0.140333945078136,0.134871924107666,0.168248112558917,0.161604085710135,0.165795484043527,0.164695561996459,0.154937542982336,0.186745234547472,0.141528655952809,0.124694623969581,0.160945553960658,0.14867370773072,0.155985649442981,0.159507496575688,0.137224343556378,0.164119756744015,0.17185020824692,0.242497209445771,0.1661832807498,0.18659858388123,0.13537305169112,0.183033397465576,0.172827848915035,0.11643604942451,0.288678140753986,0.160903979626957,0.194901313919099,0.142771058282444,0.118355953202383,0.147500020088891,0.170650065181797,0.153757222489273,0.141029203262487,0.159106248130957,0.226805932288813,0.184633079848747,0.258635284473436,0.115062903234201,0.210613503624499,0.331391776600749,0.34857944730946,0.237567446370893,0.210202272296543,0.170742702727243,0.204388109751416,0.127627609071524,0.170267768346558,0.215481165112012,0.244275732401381,0.102599941056276,0,0.166180683628341,0.242758216125436,0.219066558464438,0.252204846101677,0.177337627606422,0.189296040438485,0.137822074119267,0.304799267399729,0.154016592437834,0.230068438648213,0.179973251125127,0.162245284196254,0.133497179881042,0.229876530369994,0.284162336606924,0.189270375080201,0.152783005420283,0.402145040212814,0.166491637686939,0.179695262156574,0.224858820564666,0.155235751100702,0.239931474042718,0.14621016876262,0.185318513101393,0.172746575556222,0.238248675868928,0.19975452864702,0.207629173893011,0.248018760586906,0.405747524372335,0.394322654218195,0.143524522320366,0.297199851176988,0.150945998441654,0.119587070661719,0.188999090781362,0.215945268765072,0.17875046600547,0.199076972654156
"hdz-223",0.163237509607584,0.170540023744014,0.169778151195324,0.149815150817126,0.225887031863854,0.159367054802211,0.140473424229758,0.115663223688662,0.1935923216907,0.259231991491145,0.208778508128311,0.21975045353765,0.200388495559328,0.165238768159851,0.231378909873898,0.190001656051632,0.188584769624681,0.235450220815103,0.192100555784811,0.201099983569163,0.243386463089274,0.211662705148257,0.186165759250991,0.200296970887992,0.22803086048501,0.166457417797793,0.20492721506678,0.211321390973373,0.174477157642715,0.220007009219564,0.15712654902879,0.187979755149097,0.169982217543393,0.211140926591166,0.266791814716417,0.167144715355672,0.290444710157657,0.223609037988504,0.219378632417023,0.182198228855274,0.215792296685453,0.214461230041969,0.231284028746134,0.24982086551838,0.322893434648255,0.273120833369163,0.230417414995302,0.18484337275035,0.271756927462745,0.325117741650971,0.315931653215623,0.206742895517225,0.166595125334205,0.156272618371947,0.186347780256425,0.143061302572091,0.134713120060249,0.242471454576294,0.1510326451223,0.141313232151886,0.166180683628341,0,0.189150482307314,0.215573150839944,0.222909690899384,0.156344491438212,0.19609599976108,0.196766224687678,0.285925042065526,0.162677520822727,0.185965988858303,0.155789301367166,0.169363081809716,0.14397445323764,0.198917242866263,0.243115239749623,0.180977037367248,0.142882366580565,0.366476710178961,0.140689754211294,0.139914989986316,0.19705003382373,0.219893217414039,0.215014998588242,0.166960187960659,0.161922861421989,0.166804608827052,0.21411451995745,0.189859876315751,0.175186023176044,0.223044718160072,0.374077706370907,0.374807092736361,0.132621369856593,0.260197682217757,0.208196363769625,0.187498000755457,0.186554233196468,0.155994082539375,0.156642275521375,0.206810886442682
"hdz-217",0.254755894637965,0.239856238235739,0.245518754271716,0.231639134609815,0.30460865730509,0.225041414194581,0.199941219081682,0.174886805413103,0.274089387892241,0.345301563230955,0.286973459746761,0.308305063392963,0.27646535929861,0.224198348198884,0.317553446805305,0.252286379991358,0.273451503723771,0.281965767395395,0.277380230757821,0.276628994277698,0.317155599540721,0.284672604489378,0.255613714401497,0.289729922055403,0.298891851364641,0.232032483764638,0.256155766785773,0.177720328096103,0.220955834657827,0.270106387399925,0.23133704523093,0.245572520509589,0.230282710602887,0.279480380533713,0.303156315604524,0.228083769748057,0.355522511794374,0.295242362255467,0.295555702764574,0.24022903290977,0.301458617571629,0.286586495888881,0.316072527371784,0.327724034929794,0.388868415345963,0.343884270752409,0.27242166469628,0.251227124333632,0.344112927158899,0.331040624634505,0.311028446816742,0.0599235067203137,0.219630727546273,0.179467670684378,0.146574129545865,0.206460468726953,0.195710514954118,0.129089384987303,0.135887667305308,0.230424603731357,0.242758216125436,0.189150482307314,0,0.299368101399546,0.172914824218663,0.186344545746149,0.204510607140112,0.269170744545891,0.196754957674532,0.204209783711216,0.113733378993364,0.185329522969615,0.138090874157891,0.169632818952889,0.122549606903952,0.283269916833578,0.213176749065376,0.204884997324388,0.360234946610413,0.215256231566874,0.206389307900726,0.162502772021103,0.305113492412796,0.235731356174261,0.236991059464719,0.235762101601195,0.227021061867466,0.215704941394181,0.15721834320285,0.250593868713106,0.210059148282117,0.363548175139062,0.365296863385899,0.210366013221609,0.242117362796144,0.270592133076176,0.274759237604082,0.237850058779092,0.176509457759912,0.204596327129323,0.243984387018877
"hdz-228",0.186416789923062,0.190527231607037,0.197181115636143,0.187715319967076,0.190504384420014,0.222820391363371,0.210211994402055,0.248604350803227,0.18094273301677,0.17144373879987,0.197893573599273,0.1668547460025,0.159853908262768,0.197363675265241,0.154892868569237,0.185837929714009,0.17959035729223,0.168829186731865,0.177964416793314,0.168310288731099,0.207568460177035,0.170017520487477,0.184005055103081,0.171360431493584,0.167906487090775,0.168251639729779,0.192541873716544,0.256602708408948,0.176040624992786,0.212383872262521,0.191095354282297,0.156633787609501,0.192309200660029,0.184478166955765,0.251174021245251,0.154555790074656,0.222592136828197,0.172242308455672,0.182039905343386,0.195180254472872,0.16142376988246,0.163045712357219,0.203837476070827,0.177569375505912,0.250909554197962,0.178642336310554,0.191502276240504,0.188923530357334,0.203545342520033,0.27583844430902,0.264434670817936,0.312756342550457,0.190515584228546,0.219184263610737,0.268159359540037,0.213287599443165,0.223424368785669,0.323555621961511,0.259984009281553,0.205726863481509,0.219066558464438,0.215573150839944,0.299368101399546,0,0.305733007890404,0.243511117411344,0.25294617738677,0.165281171795936,0.365099778570505,0.199312998310928,0.308521271552843,0.223110046211436,0.264737204371749,0.237247421618368,0.277644838779834,0.245311949741429,0.252664543596703,0.255052328545583,0.330928592465007,0.168377043348216,0.212784760078448,0.236746242038779,0.168871245603618,0.274473443095118,0.187902286094304,0.211962415476745,0.201223483191923,0.271421061036665,0.253971605609762,0.192065237562689,0.241977191460115,0.361884587628664,0.334831266185659,0.156473665482875,0.247443428445359,0.199387022155857,0.202465654936797,0.195150797136025,0.237144514317169,0.244604322017677,0.214516495333015
"hdz-403",0.242112794878741,0.199137658730575,0.262919200732435,0.241616932709674,0.306291651793802,0.197209356561034,0.209691905867487,0.170915169887674,0.278409353870854,0.35023509000396,0.300154561317482,0.31601647245162,0.249385259539276,0.216667283712123,0.313774535916289,0.236928746551511,0.268455635426947,0.278458718105455,0.258988488606699,0.270710947201964,0.343905936745753,0.281562996672545,0.245993666117506,0.310585562589136,0.294812399688195,0.225709528518752,0.213696695746012,0.169737686974048,0.207098823049544,0.256968660793273,0.232192215749666,0.243683668735667,0.223082518522271,0.269010919560212,0.269306157817966,0.258589813941608,0.363544982686679,0.296193306521838,0.30434332814742,0.233350619468937,0.294352908530724,0.330932296082212,0.325652912839361,0.332092952883295,0.388438231338549,0.347540717913863,0.257282020344548,0.269825551730462,0.369781429270852,0.324081774464616,0.294604546265607,0.168735165265083,0.232765206968448,0.172815292864077,0.132392320681528,0.213706697047732,0.190417068753781,0.165927791445775,0.170318757735639,0.205519154609137,0.252204846101677,0.222909690899384,0.172914824218663,0.305733007890404,0,0.147377468338621,0.154046105161541,0.243272344448939,0.238164231099129,0.204272818025081,0.158872179841266,0.184061140683226,0.151969400765242,0.171843253216923,0.143068173506039,0.255605154980304,0.170687304093312,0.144731958762483,0.358665582175157,0.213816990196945,0.183563111320919,0.126869426077284,0.289520170498675,0.180663350489083,0.233234678579384,0.196403036497179,0.230911738567537,0.17782680927659,0.141220176373423,0.227022666624817,0.203853602048099,0.356835477132233,0.352730172084769,0.253049967751141,0.245622802405326,0.276562641629738,0.29199356973436,0.206476938683361,0.172752487610676,0.18943419544091,0.195804620072107
"hdz-402",0.150759855153421,0.127914232829011,0.16661980263323,0.167363736130851,0.21108242208137,0.116948323649362,0.121184206716379,0.0899037038936698,0.184746123360377,0.279866942286145,0.217069722987653,0.235210553900751,0.1529550974678,0.112046707144075,0.232525910487417,0.148684631391952,0.169344167905179,0.178597723128227,0.179628823375875,0.180613720435725,0.280626999353297,0.192731237199144,0.165378100123833,0.227439850115622,0.219956598919731,0.149201420367544,0.14130817591219,0.144671498463832,0.12874390589659,0.164423550718603,0.132356294702361,0.172945834755961,0.117797890225046,0.185171227104022,0.223836547091573,0.162877923809858,0.298689274553289,0.209763307948747,0.227120802960813,0.113159218555123,0.215078129179374,0.25574685870823,0.248508342547586,0.262326782669819,0.343855638925051,0.283142439258232,0.211752821125038,0.170266187073467,0.312831932697593,0.290674314300441,0.293658125678627,0.184308958615722,0.130701199357477,0.0886581953399786,0.10571392510812,0.105766145969439,0.124575723066953,0.187770480598651,0.150981517908542,0.139704257751953,0.177337627606422,0.156344491438212,0.186344545746149,0.243511117411344,0.147377468338621,0,0.0854502748429703,0.171200689776502,0.258516056352488,0.151457170168768,0.149892778398378,0.105817474082028,0.119545931157709,0.109320711751971,0.130750409584431,0.231615396786333,0.0895194569003034,0.124269346281287,0.36129954499484,0.123216438630837,0.118490674507677,0.125114056497185,0.210828836250841,0.15443997001264,0.131263205403674,0.120093325627589,0.143377793734747,0.134949129495981,0.139521394625695,0.177339027967874,0.177274722860726,0.349494986522834,0.344747961060695,0.153319234265323,0.219721160472328,0.186800980460849,0.196324155782631,0.109636545955482,0.0926088694415221,0.0850245703915951,0.139297572134969
"hdz-387",0.186369742799116,0.146803238889722,0.185217052997171,0.212689996683422,0.244693107657012,0.163361378060524,0.146595539045717,0.139756595714959,0.204912457282861,0.318064861181358,0.246033894604776,0.2545427075218,0.183411082946613,0.126946753980479,0.256557315078194,0.163848451807831,0.205895840819693,0.199087447438104,0.206633924221759,0.191402667597271,0.29498889078033,0.210643249330742,0.187823351849679,0.268514363266694,0.245653400901123,0.147599529753295,0.141986021198373,0.126716037944133,0.119830646486809,0.168430952222773,0.138195486517243,0.169940014361122,0.123507619726967,0.18900066158559,0.223933243173978,0.186266205547725,0.323563589155986,0.234456964008327,0.25010872394418,0.13510022382474,0.243115596109027,0.282814541669137,0.269621148807897,0.280350369522455,0.355238863990164,0.30647827463573,0.201921879423921,0.199804295255968,0.327221322212396,0.276395733612633,0.271810758135123,0.201284237664666,0.166545552581002,0.0951628782490488,0.102388492605348,0.127970268950038,0.142663287137925,0.195229213747169,0.173708571552048,0.164067700383292,0.189296040438485,0.19609599976108,0.204510607140112,0.25294617738677,0.154046105161541,0.0854502748429703,0,0.182500392177109,0.28531295229033,0.178520338789285,0.15719509415619,0.116487043332948,0.136153434358237,0.135241026433002,0.147139615580647,0.232741022546428,0.0886990001918309,0.138574547904665,0.348660324645557,0.153587663913068,0.140573273820315,0.111246920306016,0.22839440638615,0.136944190855033,0.158350171256088,0.14485398232562,0.14861166638014,0.144843457805262,0.156189990943899,0.180706579088727,0.148551697723755,0.3317330383004,0.326496615040894,0.179130738838983,0.195651933030352,0.202125614542845,0.22221419501995,0.131440085169916,0.118153419566941,0.122684899031968,0.112025469500117
