"Taxa"	"culi.1"	"culi.2"	"culi.3"	"culi.4"	"culi.6"	"culi.7"	"culi.8"	"culi.10"	"culi.11"	"culi.12"	"culi.15"	"culi.21"	"culi.25"	"culi.27"	"culi.28"	"culi.29"	"culi.30"	"culi.32"	"culi.36"	"culi.38"	"culi.39"	"culi.42"	"culi.43"	"culi.46"	"culi.48"	"culi.50"	"culi.51"	"culi.52"	"culi.54"	"culi.55"	"culi.58"	"culi.59"	"culi.61"	"culi.62"	"culi.64"	"culi.65"	"culi.68"	"culi.74"	"culi.75"	"culi.77"	"culi.81"	"culi.82"	"culi.83"	"culi.84"	"culi.85"	"culi.86"	"culi.87"	"culi.88"	"culi.89"	"culi.90"	"culi.91"	"culi.92"	"culi.93"	"culi.95"	"culi.96"	"culi.99"	"culi.100"	"culi.103"	"culi.105"	"culi.106"	"culi.107"	"culi.108"	"culi.109"	"culi.111"	"culi.113"	"culi.114"	"culi.115"	"culi.116"	"culi.117"	"culi.118"	"culi.119"	"culi.120"	"culi.121"	"culi.122"	"culi.123"	"culi.125"	"culi.126"	"culi.127"	"culi.128"	"culi.129"	"culi.133"	"culi.134"	"culi.135"	"culi.136"	"culi.137"	"culi.138"	"culi.139"	"culi.140"	"culi.141"	"culi.142"	"culi.143"	"culi.144"	"culi.145"	"culi.146"	"culi.147"	"culi.148"	"culi.150"	"culi.151"	"culi.152"	"culi.153"	"culi.154"	"culi.156"	"culi.157"	"culi.159"	"culi.161"	"culi.172"	"culi.174"	"culi.177"	"culi.178"	"culi.183"	"culi.187"	"culi.192"	"culi.196"	"culi.199"	"culi.200"	"culi.201"	"culi.202"	"culi.416"
"Human Diseases|Neurodegenerative diseases"	0.00527119866603813	0.00539969944797079	0.00550068038051867	0.0050232258973952	0.00522127585609341	0.00434485931469749	0.00513854583668584	0.00399852256894228	0.00479126545179243	0.00550808475794138	0.00403591965896889	0.00435350731147483	0.00243353168315024	0.00376238702091189	0.0035642809962915	0.00350580927651834	0.00277830552973885	0.00324245243255325	0.0044080330488434	0.00392396921648518	0.00413193491324691	0.00361279051134573	0.00451909264215578	0.00367981862399153	0.00422660344638481	0.0037476775442377	0.00215354926555621	0.00352395994333783	0.00304343263999526	0.00303316822391409	0.00415027922174085	0.00477207413880527	0.00225825674036386	0.00316724151986404	0.00314535206507205	0.00290419990667693	0.00288937933451126	0.00433336965844465	0.00310097336839758	0.00223215170226021	0.0035880683220305	0.00371674261323899	0.00370887724677874	0.00496181276876337	0.003033304418347	0.0022065669571732	0.00408290846738315	0.00313972577173099	0.002646108519579	0.00237695443213366	0.00364620784901257	0.00290314924797423	0.00319017620501901	0.00312323681438073	0.0017587282756255	0.00400495647674287	0.0031578435849815	0.00314506347877977	0.00435403641515712	0.00446276326069678	0.00357776445172354	0.00327693968169321	0.00351678652469276	0.00260319718806252	0.00278551736377206	0.00235901326084851	0.00296683195968575	0.0031525691078139	0.00517803500597865	0.0029691793419391	0.00404318007641057	0.00352625846555661	0.00335228109345272	0.00350674039326861	0.00557356779316363	0.00474063797541341	0.00424066632843002	0.00492066035838265	0.00376257009328053	0.00374575144073612	0.00349434978111803	0.00509051878787634	0.0026546875143532	0.00544102227215903	0.00408047798849101	0.00416451369222106	0.0024486611017256	0.00518551363826559	0.00359125908291138	0.00164611643259832	0.00240367309105729	0.00246493163577217	0.00374520440555544	0.00504589256353814	0.00278272086605506	0.00310471531182964	0.00349695607208126	0.0026328521069563	0.00218282368031888	0.00188541960235712	0.00446372455110363	0.00235305303469466	0.00322751867263007	0.00334240364626484	0.00203839545673427	0.00523654843273711	0.0048839038197173	0.0047280781523447	0.00547567031181329	0.00365150349874042	0.00259516781744142	0.00121694285514813	0.00159767294397283	0.00298647999293232	0.00515541086687132	0.00293095699184573	0.00206685749489559	0.0027727933505154
"Organismal Systems|Aging"	0.00409307939125488	0.00415426763316471	0.00428496401473832	0.00396950201863048	0.00400529914820537	0.00361585344815476	0.00395551320999399	0.00342400320460543	0.00374229462727946	0.00411110898629167	0.00345819884187913	0.00363387548989374	0.00252449961522237	0.00326442259158171	0.00310094136578734	0.00305132195116794	0.00276131552934809	0.00297706224192798	0.00347457175321228	0.00329844398333478	0.00346988472440467	0.00316066086313367	0.00372724362833776	0.00323189291186988	0.00360325717201585	0.00326219042213274	0.00254460484907875	0.0031973763119426	0.00292492945567724	0.00283676840339751	0.00344043760364843	0.00378045386372249	0.00236634988633893	0.002915137899091	0.0029351083870654	0.00279176738845619	0.00271818192485788	0.00347646481172775	0.00283353812476989	0.00297199513123814	0.00326493565729887	0.0031647688793077	0.00319309860137417	0.00384519830608438	0.00288583255564155	0.00248679620250557	0.00334281156564387	0.00307479061508983	0.00269070585528135	0.00266648822521208	0.00323393680564642	0.00288054607880232	0.00295188568251222	0.00302906765143294	0.00221790065325154	0.00333912606785204	0.00294621375285978	0.00296949165919578	0.00349450878243132	0.00361708214482379	0.0031767715527423	0.00300411610088236	0.00326870416626121	0.00263320984165932	0.00314858426193695	0.00292619712616689	0.00275370717464705	0.00297404900440785	0.0040197479722609	0.00318938071289324	0.00354891267562944	0.0032429989964102	0.00305564891124649	0.00305251073625997	0.00410095840941053	0.00381845811416302	0.00340312538979743	0.00364153209293768	0.00329028975278216	0.00328985565568573	0.00301883300382744	0.00390628553200363	0.0026169634182191	0.00395736551708841	0.00323304288951917	0.00345203500089041	0.00286649744575235	0.00392817646401853	0.00304592340162747	0.00226155210271657	0.00279748020848224	0.00247719358588589	0.00333391881770271	0.00395170406425979	0.00271394705132513	0.00278642414702422	0.00304559417670856	0.0029993909631487	0.00290462849768525	0.002725307995284	0.00333412282079733	0.00252803471335946	0.0030232676326325	0.00307461996940545	0.00223729526806863	0.00407463154949663	0.00370573336491954	0.00355447577064794	0.00381987159589932	0.00313941877778868	0.00313782291642605	0.0020856180502467	0.00247584969483679	0.00333970768303935	0.00417600274444388	0.00325163740898772	0.00282113246033316	0.00307916090924384
"Human Diseases|Cancers: Overview"	0.00283412032865665	0.00269236289992483	0.00289322660985873	0.00281847994879991	0.00264240926679451	0.00269235562734401	0.00272650600919157	0.0026195513593165	0.00269309637463832	0.00269565800247708	0.00257991461278951	0.0026964640215439	0.0025029484833872	0.00270437399737831	0.00264790192864197	0.00264094992823612	0.00263069528324235	0.00261424090163204	0.00268387479152777	0.0026965762230688	0.00265002156652223	0.00259484393140026	0.00271761100288529	0.00254911218555888	0.00266271314679655	0.00278216278817099	0.00279009705017526	0.0025559415707903	0.00262676157930686	0.00257687091253399	0.00264460624109772	0.00264932920515959	0.00238164144743016	0.00254745361926679	0.00259146750574762	0.00254335696990643	0.0024177630050803	0.00255044644638516	0.0025148419648794	0.00367402895225985	0.00302700110843756	0.00273530633703518	0.00263972531514129	0.00265615715284656	0.00260352118842089	0.00268707688163057	0.0025892299693624	0.00290984338765545	0.00258575604383487	0.00290665521710236	0.00257945727540942	0.00280187083203245	0.00263416162647138	0.00317408378271738	0.00248159007856831	0.00264053904921872	0.00258411324001304	0.00256455568073936	0.00265190197024584	0.00270370010116279	0.00272421319061589	0.0027632317981603	0.00291463947812628	0.0025443112093639	0.00334443150699829	0.00353271944876621	0.00248447493212253	0.00282757106665936	0.00275244551936501	0.00332442017279944	0.00295906102035019	0.00300692810011992	0.0026429668894491	0.00267299592496275	0.00283047016974344	0.00270041523378535	0.00263867062274706	0.00285152886437741	0.00264469808402965	0.00269144118890466	0.0027777216537495	0.00283452633450243	0.00243969363965756	0.00285776469283693	0.00260769071063845	0.0027089045010999	0.00350399740167882	0.00283154153651815	0.00285870821153776	0.00286721913163119	0.00309917283892141	0.00253795601560566	0.00297706924904061	0.0027954445551628	0.00252413242680358	0.00267484387046635	0.00267214901181981	0.00334276932587879	0.0035660916226817	0.00357753430192433	0.00272403273889272	0.00255063038124448	0.00287025353639619	0.00266380997878725	0.00263393595608198	0.00262015248131491	0.00264802413442916	0.00275023702367621	0.00281736160485798	0.00266059035224501	0.00379943252432356	0.00262482033103202	0.00286757793300505	0.00368597417612394	0.00312719433682137	0.0034902682917197	0.00331100649460065	0.00341429627318657
"Organismal Systems|Endocrine system"	0.00209808408443621	0.00199987511554935	0.00191104139258577	0.00210353876458539	0.00202154926971224	0.00241692684883187	0.00212098088353139	0.00261729260101951	0.00228029525011579	0.00195013763383565	0.00252578478106639	0.00250559394296395	0.00318032569748058	0.00279952027830872	0.00283256776189644	0.00287617590462159	0.00309083988191609	0.00291083412807248	0.00239141476395606	0.00265497773857934	0.00251444381757363	0.00270105353820537	0.00243752431076115	0.00268213236661581	0.00249794562030164	0.00274572416368234	0.00348735517895378	0.0027667520786056	0.00294864621166067	0.00298366325711826	0.00247701044535872	0.00223268008592362	0.00323612198321608	0.0028670402287996	0.00287711152287826	0.00298816596649028	0.00291310187949166	0.00241327583335392	0.00292494543630084	0.00318990938630247	0.00265963799270681	0.00279527004246547	0.00256298246971503	0.00216679882326097	0.00308568920755422	0.00332954151294484	0.00247418211013875	0.0028859867708222	0.00316349279565872	0.00320568509539952	0.00271995081605116	0.00300490544138563	0.00283368468564068	0.00289175283343933	0.00346932634442491	0.00254221541109482	0.00283378570448286	0.00300056720963167	0.00239303724084004	0.00237456511250391	0.00263016327413046	0.00283726002742982	0.00271122700076041	0.00305148789537729	0.00360143950776322	0.002901383757316	0.00287835733261422	0.00273075322151391	0.0020779192259009	0.0027564876536625	0.00248620462518815	0.00271861125866764	0.00283110467994168	0.00270906185050656	0.00193732117517026	0.00230758497527875	0.0024357580069857	0.0022193853633252	0.00268430989520838	0.00268194555924836	0.00288693212664151	0.0022174742112818	0.00309703085838321	0.00208074105999261	0.00250543931163434	0.00251460147166409	0.00271999715447512	0.00218928042308274	0.00272710721794952	0.00365026228743417	0.00406555313727606	0.00308868442483324	0.00246484367418895	0.00221754393807798	0.00307027677884016	0.00286214613608414	0.00276845308354275	0.00289102123073726	0.00298556770225702	0.00315609639510964	0.00237246097182751	0.0031789371082093	0.00284596834222803	0.00291764887150178	0.0036028080671298	0.00204747819238871	0.00217442652158117	0.00225802193583502	0.00194712540305211	0.00275920449013583	0.00291898574558999	0.00384967075026573	0.00396957739652833	0.00298806804541141	0.00264441234107274	0.00302833492775711	0.00331390685512195	0.00287126997498278
"Organismal Systems|Immune system"	0.00272044104696663	0.00272125048950311	0.00264388708365955	0.00255645962586457	0.00266637723229257	0.00245295149217957	0.00272189229354221	0.00249481179106679	0.00265491461892259	0.00279342806533951	0.00245500011447445	0.00257366239541673	0.00210139614602834	0.00241767191080846	0.00234527878199716	0.00239649454468578	0.00207239768847161	0.00229147981753658	0.00263033806433004	0.00244600185049374	0.00255128588392392	0.00239924790896518	0.00266984715893536	0.00240043786108369	0.00248631380832995	0.00247678343571327	0.00223114001437229	0.00240832647230997	0.00228682517012605	0.0022403334628584	0.00248073647346758	0.00262425966506566	0.00199276422359346	0.00227869365277493	0.00226977313650723	0.00214748702249169	0.00214837278615321	0.00248911147702238	0.00223256551207952	0.00194540830434829	0.00231755728452725	0.0023410394339922	0.00227445945378113	0.00264355394419746	0.00225929166473329	0.00205586105843856	0.00243127464683338	0.00223325862347213	0.00220751147443705	0.00196000165552188	0.00232095614439107	0.00220200447271025	0.00228140091974086	0.00222382754196745	0.00203047497884929	0.00248359135581929	0.00218036957684713	0.00221378711396488	0.00251538001620714	0.00255021474727026	0.00226605921259316	0.00235284261006312	0.00217302613350833	0.00216784116386852	0.00204536014024908	0.00172900041046966	0.00219331820701924	0.0021270367351189	0.00265361789018926	0.00183555007301108	0.00230722444279276	0.00230060065168324	0.00225912960120402	0.00236226451859504	0.00279585999570706	0.00257032726951161	0.00252668866695439	0.00276051123485922	0.00240726012597284	0.00246528208521447	0.00239728965846735	0.00272668479154611	0.00211071078435853	0.0028241683447485	0.00244930415669415	0.00247376392542141	0.00163409143952462	0.00274361232771668	0.00227497402698149	0.00209411011374865	0.00219174443192303	0.00220602151920487	0.0021746882588903	0.00262798228777819	0.00214401081311296	0.00227282314230653	0.00239526745162848	0.00170897065303967	0.00144962575330491	0.00137701885077051	0.00265201484065671	0.00204552548857898	0.00220356894548589	0.00235806580142049	0.00208330162247666	0.00263222648885269	0.00263855341393502	0.00258851107796714	0.00279809218425361	0.00246117516378304	0.00152024664630703	0.00209512480224404	0.00231517119899178	0.00168791929309179	0.00276601031214507	0.00190472408027102	0.00163305954661925	0.00175948132999353
"Human Diseases|Endocrine and metabolic diseases"	0.00252680333250472	0.00252758151378412	0.00249472342117836	0.00246549090772462	0.00248840422640822	0.0022420781287394	0.00250430790252668	0.00219490347095666	0.00243529051338643	0.00260759281630155	0.00214494365833881	0.00231042662882737	0.0018470468273676	0.0021007376183602	0.00216584282559527	0.00224348487601624	0.00186087084804452	0.0020511205516672	0.00244957420777642	0.00228097345583071	0.00223931947599012	0.00211360842432914	0.00231829153361059	0.00211615827096222	0.00216327389470482	0.00227304361624444	0.00180955004221536	0.002087266560712	0.00200529928435738	0.00200914833501397	0.00226307928467881	0.00240480503438292	0.00178431217667513	0.0019400243807006	0.00199420657221425	0.00194076485632567	0.00191368472231483	0.0023481360003591	0.00214360727886659	0.00151035472873354	0.00207720433368131	0.00217485067051267	0.00215310020882998	0.0024689126999264	0.00212952982604606	0.00189609146179756	0.00229687020103584	0.00193771492055853	0.00189846310013668	0.00176528991751621	0.00211492674099028	0.00190763976181787	0.00202091169117957	0.00197327004125486	0.0017340995272734	0.00225400405367193	0.00199823996801992	0.00189623356987145	0.00233960915695674	0.00231868419522342	0.00208044115363932	0.00207517469834584	0.00210710711525847	0.00188212971397995	0.00207905027272397	0.00160221640928572	0.00195666754255074	0.00194996147991706	0.00248921240807933	0.0018598839474612	0.00220403294158827	0.00209811695157676	0.00204747585384105	0.00211156635804811	0.00269001043148177	0.00239715888469017	0.00232669834874852	0.00265246107128392	0.00219949712566112	0.00215891725120561	0.00217960938430133	0.00259158757010572	0.00197266723222949	0.00278701032689833	0.00238690151524244	0.00230529228063784	0.0016104687840334	0.00265221566269151	0.00219990797543228	0.00162440683509692	0.00181847741146517	0.00190399955921195	0.00211391717974345	0.00247302998987399	0.00193151679067205	0.00209241914580803	0.0021997291550428	0.00175649378149569	0.00166470971233944	0.00160211843096525	0.00254201523776624	0.00187355171660634	0.00205639618998719	0.00208231085575651	0.00179962592273819	0.00244972441564382	0.00253150296320102	0.00260680888299664	0.0028390288618761	0.00223082852948563	0.00186704468030377	0.00155049508457528	0.00159601974530947	0.00200704177818723	0.00280254141792439	0.00201748205984826	0.00166601975630427	0.00183509041785859
"Human Diseases|Drug resistance: Antineoplastic"	0.00207963885724037	0.00212734530891961	0.00211175726205215	0.0020837532019416	0.00214938384567766	0.00206278459443248	0.00209494038891929	0.00204768608911961	0.0020849582577369	0.00212905348572778	0.00201341011116651	0.00198090661901717	0.00192601091609143	0.00199542167342849	0.00203644026452808	0.00198965058718697	0.00204566053204813	0.00203518893738538	0.00206215085846372	0.00202385520283893	0.0020192173999184	0.00193732171823581	0.0020398670023032	0.00203333105434053	0.00209252622542127	0.00202729346814227	0.00189351196687806	0.00200312488918851	0.00196544721665177	0.00192345869745024	0.00201412121589933	0.0020718933753242	0.00191304134941855	0.00192556088670388	0.00193661431939192	0.00194674573318949	0.00188962138068459	0.00204093711877753	0.00202244222283568	0.00189230916145243	0.00197688480329119	0.00203621691640789	0.00202353073147266	0.00207882775117863	0.00199972438736895	0.00198907099658303	0.00203069802445662	0.00202512823526934	0.00195290381193284	0.00194170674332474	0.00203398695871233	0.00194120007677021	0.0019705274584601	0.00198458223771192	0.00187556971966659	0.00206576710860948	0.0019365721797925	0.00202205658290072	0.00202002544687331	0.00197060265013013	0.00194599875019302	0.00195138668948919	0.00189785637350263	0.00195397051920494	0.00196802550698679	0.00183721544505448	0.00193626341291941	0.00189308002837153	0.00207669865708562	0.00185370527576991	0.00195976986542639	0.00192288858628574	0.00200071768576496	0.00191218279486304	0.00210349359109794	0.00202710138763158	0.00201831631552544	0.00209694306404083	0.00200179400715391	0.00199004591688914	0.00201663395658541	0.00210045843676586	0.00198448044879931	0.00211491010088863	0.00208776486101775	0.00207554841301869	0.00194302266541551	0.00209952980362175	0.00201755856453365	0.00172512901527082	0.00199279267595343	0.00188288939125967	0.00197028875190308	0.00214866878709926	0.00208230428572833	0.00199718442801699	0.00196409266357169	0.00189249073831167	0.00175239312051336	0.00178708111232374	0.00207106564954376	0.00200315300197716	0.00206861231289564	0.0020143698814326	0.00200492939757512	0.0021274599712768	0.00213510535286895	0.00211614897842572	0.00217293126974231	0.00202534459771388	0.00168315023731573	0.00172347252859964	0.00174361033234505	0.00187001428575819	0.00200746953664664	0.00179262321361951	0.00198797805583784	0.00184414649543159
"Organismal Systems|Environmental adaptation"	0.00241115537320902	0.00238090527322718	0.00241912341914757	0.00229256859803514	0.00230313230502966	0.00213998500076736	0.00235194628678866	0.00210348165040765	0.00230556161069729	0.00246530979967561	0.00204306895517326	0.0022002225906434	0.00164521810749307	0.00214747310437519	0.00197171977595228	0.00197207735405507	0.00171998000499831	0.00182693273060021	0.00216718323317566	0.00211266074626392	0.00211609905848826	0.0020637090890562	0.0022495619984374	0.00201643511822257	0.00212359770831393	0.00204803147999994	0.00172843070140282	0.00194223498203664	0.00177900339770215	0.00184017849721558	0.00204327489729697	0.00225766290341335	0.00158212005840606	0.00184741222601316	0.00183169802535157	0.00175491952373586	0.00174526921426538	0.00217242404018736	0.0017184199893563	0.00208770269165258	0.00208828075024921	0.00201511155880713	0.00191929570116995	0.00229348616522251	0.00180952401446366	0.00149459948675455	0.00204460137707722	0.00183554285555867	0.00168232887052774	0.00160232724907049	0.00186357390310171	0.00176448320308318	0.00178494683104483	0.00193282930202455	0.00151418804137303	0.00206329003967701	0.00178801635576384	0.00196057901244465	0.00216112977729157	0.00222361240555995	0.00190096166529687	0.00191287490880721	0.00194318930744267	0.00169306109329098	0.0017392448630404	0.00170015235065593	0.00175944103339586	0.0018092799645987	0.00233514196225802	0.00178026302888666	0.00204164033903364	0.00202440560776356	0.00183214213227882	0.00193970535575902	0.00246159328703619	0.00218930014639869	0.00213606663215747	0.00236638151192919	0.00199386166150047	0.00205849191378462	0.00197258782894755	0.0023534475359074	0.00164225377664629	0.00247373636152145	0.00203846075144276	0.00207783454771844	0.00153202638049522	0.00237683438915598	0.00197636270538644	0.00157474033331052	0.00201360340136008	0.00174953564386907	0.00192848281029273	0.00228511685656697	0.0016713143663419	0.00181376502342798	0.00193405063067562	0.00167164191314408	0.00154913011734108	0.00147784973355048	0.00221989574135475	0.00158921791791506	0.00187201034400921	0.00189149403076098	0.00176509343754343	0.002290639176946	0.00228279996999582	0.00221457705425778	0.00245954091346215	0.00207047111033189	0.00162435213194246	0.00149495285802817	0.00165108188420725	0.00173808162973451	0.00239664178959563	0.00177671031066554	0.00136259404258458	0.00176788210261025
"Genetic Information Processing|Transcription"	0.00192712083688803	0.00195546315913162	0.00187185422936377	0.00186782154029565	0.00195670612926268	0.00175155855185338	0.00194114898943852	0.0017015338378767	0.00188595636973089	0.00201244547844744	0.00171053580131568	0.00177304680342156	0.0014948026013305	0.00161420549631729	0.00169856325676888	0.00170715979138734	0.00154743049166294	0.00164557284645579	0.00189343903042807	0.00177570401416334	0.00174924574445424	0.00165554025417314	0.00178180720547252	0.00173106655904795	0.0017129542136603	0.00176065419709632	0.0013654830857582	0.00166597897100667	0.00159269438990144	0.00158524162309432	0.0017680584635996	0.00184702946546078	0.00148297351990801	0.00156510879258905	0.00160593902099034	0.00157119084228733	0.00155964657355024	0.0018386580611298	0.00171980618627126	0.00112671665791287	0.0016084387318957	0.00169365460176245	0.00172403454089094	0.00192136934498267	0.00162849786903864	0.00148933262780046	0.00180242960602728	0.00154029353587367	0.00156220923881636	0.0013835923335778	0.00173093917113982	0.00146714841487677	0.00161761208824281	0.00149192565204237	0.00142328979437295	0.00179776126050307	0.00156591864623313	0.00155799971927708	0.00181749481942392	0.00177818170413477	0.0016192268520436	0.00163311526793982	0.00156766102814295	0.00154649911540724	0.00152343067492844	0.00109072050573106	0.00159147796442131	0.00150911069374167	0.00190621254453277	0.00128238511769409	0.00163905795541287	0.00157236506395499	0.00161337925087496	0.00166533109722428	0.00206428138160107	0.00181911111603972	0.00180611332528977	0.00205643597979518	0.00170761634173036	0.00167233555796114	0.00168671890475529	0.00199914333062559	0.00161449249200571	0.00215246045999464	0.00189943414216757	0.0018240190139705	0.00111443752172241	0.00203803940429907	0.00168570076135593	0.00119678703652027	0.00117828885212844	0.00152086955042102	0.00158252942846484	0.00190781145157851	0.00167465313378915	0.00168621878477415	0.00171351222584129	0.00122963308495382	0.00102537527134564	0.00101463591132269	0.002011943668028	0.00155226058957757	0.00161426498853804	0.00165318828428331	0.00143370787084476	0.00189821775698335	0.00199819830225973	0.00200031225932396	0.00217668116885182	0.00176154255156492	0.00111674600630463	0.00118313699934037	0.00105148655408532	0.00136241695377292	0.00205200911346272	0.00130992263761778	0.0014308503112698	0.00124031481254637
"Cellular Processes|Transport and catabolism"	0.00168202799242872	0.00159371817686418	0.00166273236497447	0.00153755186006376	0.00153391420041391	0.00155531863451557	0.00160215479874064	0.00164035798261141	0.00157870287629662	0.00160861130448261	0.00154962262943325	0.00165632742980274	0.00137910191235209	0.00169063325657173	0.00150012785193973	0.00150367244473766	0.00148945210246908	0.00156880140196009	0.00150916211450058	0.00156405517509915	0.00166063738597129	0.00154781952468356	0.00170648652838696	0.00147002204560942	0.00162339513278199	0.00157676109510844	0.00184631172101956	0.00154460521631092	0.00149915437341735	0.00155349921683978	0.00152757174375519	0.00155305584127685	0.00124050323215855	0.00151264128089021	0.0014780025639744	0.00138873507692462	0.00131459519340529	0.00141548694270844	0.00127436643265925	0.00172299379948784	0.00160654964342343	0.0014691819179328	0.00135665868154631	0.00152341371227002	0.00142361015399308	0.0013798445086163	0.00139839277738511	0.00165007144746536	0.00152915037426469	0.0015675086382156	0.00143692735209009	0.00167424939909199	0.00142811930065378	0.00167435109726527	0.00138155738296611	0.00151710867548843	0.00141595601748055	0.00147133924488368	0.00146158164344289	0.00156633099319003	0.00147329549282151	0.00155573565000878	0.00156394640844037	0.00144330785145137	0.00170416870678728	0.00180095965956029	0.00135170950061578	0.00146383950664032	0.00158880068665891	0.00158647825197839	0.0015932617742491	0.00168028616307845	0.00144055272019395	0.00148831906759731	0.00158030150436793	0.00154375344075009	0.00146806270648243	0.00156194877015319	0.00149940973630029	0.00166670488936908	0.00161741557333329	0.00159594298644419	0.00126658717008393	0.00154747549373358	0.00132530444097623	0.00148204327857039	0.00148517690152481	0.00158739595172921	0.00143425296667061	0.00181214024787352	0.00237197729217724	0.00144215250883725	0.00150933721757235	0.00157321541532229	0.0013302959710442	0.00134026576841163	0.00151855488637481	0.00153339539333177	0.00158724778759854	0.00149806121472662	0.00139943952816649	0.00124850498128738	0.00142632471234344	0.00161969701273197	0.00154891870145905	0.00154195714654715	0.00142064938896724	0.00137147778630711	0.00141949852734808	0.00144128311944377	0.00153505261708723	0.00222149097091705	0.00295779146845267	0.00160487839281047	0.00168314666615126	0.00181417296606456	0.00145962796933564	0.00157888625966567
"Human Diseases|Cardiovascular diseases"	0.00144036885562005	0.00141054715996091	0.00146244961970094	0.00137695118149222	0.00138630084587308	0.00133280272659936	0.00140229698752053	0.00136014617567471	0.00139471318621286	0.00144611181674009	0.00127033625289132	0.00135548866037296	0.00113606546643174	0.00138419347828308	0.00127962059591394	0.00129006380558795	0.00115916286092502	0.00124725679698584	0.00139430298549527	0.00129929126585733	0.00134865599835298	0.00125718309833538	0.00145120321960329	0.00125220587121023	0.00138910143250077	0.00135968139003012	0.00136410267833456	0.00126260092395557	0.00123667470137172	0.00120305515371366	0.00130911893374232	0.00140283043956268	0.00102825945702981	0.00122173797636176	0.00119261450725522	0.00114674496126766	0.00109643576708428	0.00126566349265069	0.00116050752458843	0.00137835076575003	0.00132339635502139	0.00130125347471193	0.00121662696357178	0.00136070086785117	0.00123169553199616	0.00122470433581058	0.0012552403729338	0.00137026075022735	0.00123959354175615	0.00122647677763889	0.00123701383094691	0.00133133411298063	0.00122927513326482	0.00136969789070627	0.00105446937071112	0.0013009704306112	0.00118783060712011	0.00124245966990276	0.00129388305132942	0.00133069341619039	0.00123395195831597	0.0012526692272444	0.00124888648347582	0.00119705313494518	0.00141632509110713	0.00133232735421485	0.00115066116735414	0.00120828196628653	0.00139024547555487	0.00125858122997568	0.0013187608948032	0.00134020922932313	0.00124260834648519	0.00125391922167683	0.0014434466987121	0.00133422932452552	0.00129389179884048	0.00142571642009713	0.00126881367009711	0.00133465587887997	0.00133718191208256	0.00143826234628965	0.00108916773406549	0.00143807488240873	0.00125171466693125	0.00131463650093334	0.00139137785982558	0.00142176824395683	0.00126979323314741	0.0012762952911178	0.00165239485599257	0.00113674175038247	0.00128217565938161	0.00141915952479726	0.00115383203293976	0.00118459326568837	0.0012629560484674	0.0012661183297405	0.00119212142074274	0.00116383410162684	0.00136830932459715	0.0011151755429617	0.00127606040200935	0.00130885686022432	0.00123286906729164	0.00137696095089547	0.00134655522405398	0.00133023448141875	0.00143452775468532	0.00125981995348093	0.00115843674882506	0.00124391484767174	0.00174932505032389	0.00121011105489979	0.00144442817109841	0.00128216207005226	0.00110107592309332	0.00124716117848949
"Human Diseases|Cancers: Specific types"	0.00136664191390558	0.00135273695806697	0.00142749628705035	0.00136861820323749	0.00132538427492415	0.00120992379450646	0.00131890689539686	0.00114990452845147	0.00130482737070429	0.00139297933511115	0.00106528807146373	0.00120938639289417	0.000899854145150998	0.00114196200854733	0.00111041246492128	0.00117143374990429	0.000952741611341305	0.00102746149604384	0.00131120849992849	0.00116033039347619	0.00114189126400157	0.00104370381774301	0.00120301997791009	0.00101437532101244	0.00116220476050707	0.00116851814639851	0.000895454769228396	0.00102843030413285	0.000976541216338795	0.00097460002063856	0.00117492081200218	0.00128956859208035	0.000823051841702844	0.000978082280548053	0.000973608536504968	0.000945178040566734	0.000908396568306619	0.0011893310382219	0.00104511616946941	0.00117601625354272	0.00117968904745363	0.00117977296329242	0.00110576785042722	0.00129998750658274	0.00110919141444819	0.00094298719276383	0.00118616311541776	0.00105566375190676	0.000892743816784867	0.000945740738203091	0.00102881887185884	0.00100340073307042	0.00100256546368216	0.0011389090260017	0.000752228558839081	0.00117691151851863	0.00104126115126429	0.00098198512348999	0.00122091343709161	0.00117969241174781	0.0011119824650402	0.0010418218624475	0.00116640735674252	0.000924841748629451	0.00128392003694009	0.00116761211919812	0.000968856430977103	0.00107593678946413	0.00134500161311941	0.00119977755058	0.00122952505377685	0.00116411048572068	0.00106174711852831	0.00108082806983206	0.00145696524714419	0.00126417232102353	0.00122195255511813	0.0014133987220527	0.00113991688850795	0.00113735060824651	0.00114145196842403	0.00139822689544875	0.000942543010862991	0.00146569748921011	0.0012205437435512	0.00121539466147556	0.00127579107139759	0.00140506079192404	0.00116082039628813	0.000820249656300521	0.00109951511047598	0.000888860344613054	0.00122727593364589	0.00137973497067851	0.000883969088556457	0.00103293073362642	0.00109396041313716	0.00119573043041507	0.00119441091870582	0.00116176727078187	0.00131646933306347	0.000920179621623813	0.00115612745688051	0.001033880251794	0.00094385517328971	0.00132173259509808	0.00131865040374704	0.00139702361397964	0.00154684978848087	0.00114269965183427	0.00129363460795724	0.00066898220766291	0.000770747493793815	0.00128746397476593	0.00144570596950418	0.00121613730878066	0.000948219562740131	0.00122276264521142
