"Taxa"	"C1"	"C2"	"C3"	"C4"	"C6"	"C7"	"C8"	"C10"	"C29"	"C30"	"C38"	"C39"	"C42"	"C43"	"C46"	"C48"	"C51"	"C52"	"C55"	"C59"	"C61"	"C65"	"C68"	"C74"	"C75"	"C77"	"C82"	"C86"	"C87"	"C88"	"C89"	"C90"	"C91"	"C92"	"C95"	"C99"	"C103"	"C105"	"C106"	"C107"	"C108"	"C111"	"C113"	"C114"	"C116"	"C117"	"C118"	"C119"	"C120"	"C121"	"C123"	"C125"	"C128"	"C129"	"C137"	"C141"	"C142"	"C143"	"C144"	"C151"	"C152"	"C154"	"C156"	"C157"	"C159"	"C174"	"C177"	"C178"	"C200"	"C201"	"C416"
"Genetic Information Processing|Replication and repair"	0.0231081384280264	0.0230672679784773	0.0225312892343557	0.0226033417232431	0.0230989125394613	0.0216248657880705	0.0229310974333823	0.0214273339518993	0.0212738570926301	0.0199087737368593	0.0219943531573415	0.0216136243395112	0.0210687702209931	0.0220455428871133	0.0214390035214693	0.0215261141977339	0.0195710304749843	0.0208689938586848	0.0202988174821051	0.0226834980318473	0.0191138087259153	0.0199871958426647	0.0196298598538852	0.0224915603065662	0.0211256485485306	0.017762580570165	0.020826383400247	0.0194622570650145	0.0219880449631981	0.0196294922984205	0.0197803224684332	0.0182463230621452	0.0208096597659911	0.0193646539932115	0.0198045376630164	0.0221468456882074	0.0198650269587368	0.0220880056087172	0.0217837206967642	0.0204988907949922	0.0204990005421186	0.0199257455531684	0.0219558379301528	0.0172706866010504	0.0194226381499543	0.0227601704594036	0.018315159255061	0.02072958583684	0.0204960141061074	0.020265103771776	0.0240318886774008	0.0219396069542972	0.0212597755722495	0.0211443385083851	0.0226607265040635	0.0207783711465581	0.0171598497961864	0.0174413086864963	0.0198907680933029	0.0178695970832154	0.0164377397190363	0.0237348480793998	0.020071959932233	0.0207258492070123	0.020769327686502	0.0236631456318916	0.0238424657970024	0.0253550474650478	0.0239685323699284	0.0186617549022325	0.0181846891522071
"Metabolism|Lipid metabolism"	0.017819650500583	0.0172891856548871	0.0176233133006786	0.0177978607032907	0.0170883140254326	0.0182360241707011	0.0178529501673199	0.0184533327754692	0.0192158609508143	0.0194012136048263	0.0188873446152634	0.018492676992509	0.0193970228972788	0.0184336197561885	0.0186490990237258	0.0186736118758544	0.0206771707437239	0.0185281031214939	0.0194044720712574	0.0179223130209619	0.0194381929105343	0.0191222508464702	0.0188953611377418	0.0182612315919434	0.0183066754403258	0.0228047681625031	0.0190149079159924	0.0191969495368665	0.0179658273052654	0.0195847652275573	0.0190850319096142	0.0200194281269902	0.0179347772414714	0.0197245768154194	0.0199534152940745	0.0181083092773166	0.0192252564851813	0.018391845111341	0.0188091283087958	0.0187130122806473	0.0195419838659018	0.0188307797156526	0.018183099388676	0.0211900997668687	0.0190751471635734	0.0176774331892156	0.020184499193895	0.0188535119171074	0.0199074858772015	0.0188033829825941	0.0172640607430567	0.0179018270881351	0.0184784592661296	0.0191537211536959	0.0179359131538708	0.0197337747001244	0.0226733099840932	0.0241068331691082	0.019942719176891	0.0202974709006092	0.0212976881369989	0.0178409275028884	0.019176966764955	0.0190496702902481	0.0190998337607892	0.0174649112696242	0.0178581615038244	0.0173955609321273	0.0182830228196293	0.0210313246031658	0.0203111955649705
"Cellular Processes|Cell motility"	0.0197586490275718	0.0196916346237111	0.0206472260316218	0.019057829038238	0.0189254673243706	0.0168494581396449	0.0198261891996582	0.0158474459839174	0.0139194811150358	0.0123675508246489	0.0160720425033758	0.0170081943728943	0.0157078748047442	0.0177142057897993	0.0154632611538085	0.016598838154344	0.0122695419485693	0.0149019599811221	0.0131546641497888	0.017984612171044	0.0107798855732298	0.0123481505965178	0.0130647747505983	0.0166432541402726	0.0121929814981726	0.0155445588445968	0.0157443659568523	0.00875016125879711	0.0160272951516216	0.0132018218331165	0.0115579234882242	0.0113692992302204	0.0139941095714128	0.0128839598917908	0.0148574505920389	0.0165993503051072	0.0144819975111817	0.0177134961877236	0.0182927458930478	0.0153753275430556	0.0157067099702759	0.012187034324369	0.0109261693755371	0.0137186396335632	0.0150682944088833	0.0194284675054248	0.0154712516181555	0.0172794907459507	0.0162157321566915	0.0139341492384195	0.0211462708540801	0.0178948450404079	0.0155515930981442	0.0161968618415956	0.0158242627811198	0.0156145366989199	0.0120390741503625	0.0128757653696667	0.0136479318422767	0.0138774371520812	0.0141377292004891	0.0179535216622439	0.0103660025046205	0.0135998103942135	0.0141846402721891	0.018446950142853	0.0179308500386494	0.0205353198228787	0.0181350948503624	0.0149693588089844	0.0152660609300408
"Metabolism|Metabolism of other amino acids"	0.0128498696248004	0.0130036365523087	0.0132707028204893	0.0132573128997538	0.0130059316543612	0.0130758845382879	0.0126405613484659	0.0130697998060214	0.0131322890528375	0.0129706581696682	0.012765560595264	0.0126621595288176	0.0124796993190888	0.0127744886608397	0.0125270757912379	0.0129887469083651	0.0131906312957985	0.0128743257526133	0.0127638149196734	0.0130511578043429	0.0128649160109509	0.0129914966320277	0.0126684934173423	0.012844937220694	0.0132371992127255	0.0153814814721109	0.013016077560217	0.013769097448062	0.0129887612082424	0.0134284032844434	0.0127298988892661	0.0132985814322403	0.0129368166766388	0.0130578545011637	0.0131692485633021	0.012813426011313	0.0128734488496794	0.0126851121463769	0.0123815718637047	0.012903040602112	0.0124665237664353	0.0129093595786561	0.0134705653467205	0.0143659174638243	0.0130662052733799	0.0129102686102227	0.0140293604257559	0.0132134845972577	0.0131369375606584	0.0131220992214292	0.0126449420264365	0.0130176922702675	0.0130470227815552	0.0128148162610153	0.0128920671359861	0.0127460206826978	0.0124304368679181	0.0135200931103882	0.0122480915137297	0.0140953782693432	0.0145595978546228	0.0124474084680597	0.0134572637451259	0.0137160984137925	0.0127253270895661	0.0127953864373638	0.012992705655093	0.0126668740926985	0.0131669716192927	0.0140775157110358	0.0141187136692856
"Genetic Information Processing|Folding, sorting and degradation"	0.0147561467022406	0.014937724263335	0.0147473716990964	0.0145245574767256	0.014921150298137	0.013697850628782	0.01450970934334	0.013545679143786	0.0129409721355373	0.0120494857936573	0.0135770147490564	0.0135065685463895	0.0130188874133166	0.0140406829221293	0.0134152051604898	0.0135694557401149	0.0120988556656674	0.0130505728158344	0.0124990649659894	0.0144966526233788	0.011771515608669	0.0124445765550317	0.012086052293329	0.0141430314598604	0.013065450948156	0.0119569971809278	0.0129311114372664	0.012107369178726	0.0137246331228967	0.0125094273940776	0.0121887782539914	0.0114467282615056	0.0132740773243352	0.0120342594942769	0.0123383074823334	0.0137127536858665	0.0124736617097829	0.0137434594432723	0.0136557780237207	0.0127052903692751	0.0124248697942232	0.0122051595690282	0.013908107333146	0.0108983478859078	0.0119586942762378	0.0145633041751721	0.011709757055284	0.0131581810590051	0.0127373704453757	0.0127294422727326	0.0150308836212777	0.0140351192369151	0.0132214182222954	0.0130270235057606	0.0139797908438003	0.0129447417895819	0.00995363732251902	0.0108302412599622	0.0116621809993185	0.0113457463578942	0.0103930687580331	0.0142687417847377	0.0124529954833252	0.0130343495492685	0.0128891110336324	0.0148553393202	0.0146690058710565	0.0154931874977341	0.0150001120954521	0.0117096752620668	0.0116331009398366
"Metabolism|Glycan biosynthesis and metabolism"	0.0135975692273249	0.013716079755097	0.0135249207239767	0.0134216926635666	0.0138111594352463	0.0130716122323905	0.0133926289733319	0.0134452438539842	0.0132646882061306	0.012320253429401	0.0133707718362391	0.0133212552767954	0.0128817148021095	0.0137310760638952	0.0132369941406902	0.0133304021918907	0.0134156534523452	0.0131279565543537	0.0129610560239566	0.0137017210490417	0.0119309586856613	0.0124913472244014	0.0121064162267854	0.0134163286712661	0.0131332924451976	0.0103781156117288	0.0123480960969672	0.0130098255286071	0.0130852617264038	0.0129441614394319	0.0128078244873323	0.0121668077977371	0.0131166748357235	0.0126345000835175	0.0124303237376015	0.0131742028463854	0.0123785235044732	0.0128486759538622	0.0128723137704218	0.0123388967133859	0.0123796822663283	0.0127137813504508	0.0140519429550915	0.0118048333054559	0.0118583652192105	0.0133656983003806	0.0118011330875936	0.0127352666759783	0.0126610182453217	0.0125504964305039	0.0135471083273115	0.0131647145645654	0.0129173158258954	0.0131290042839797	0.0132682952985419	0.0122795226467876	0.0113571478332338	0.0132921829238174	0.0121170592869082	0.0115572155146195	0.0111555688504182	0.0132912526267283	0.0126165828331775	0.0127346930204232	0.0129570298332163	0.0137373018920667	0.0134676284189939	0.0137959853500251	0.0140878094310733	0.0125601397020693	0.0116348295376964
"Metabolism|Biosynthesis of other secondary metabolites"	0.0125838499847642	0.0128689193489979	0.0128306106823026	0.0125515647042777	0.0128786442087006	0.0125892791068134	0.012542228316567	0.0126946552352766	0.0121875636399127	0.0118665145191651	0.01221592314824	0.012453932667681	0.012108872041859	0.0126759120965648	0.0122605012015406	0.0128087945092366	0.0122380809667486	0.0124147282644166	0.0119965468162031	0.0127679614424243	0.0115682147947188	0.0118622726584039	0.0117081380679739	0.0123980969820537	0.012021629366439	0.011700767694691	0.0119358106238577	0.0121211380664158	0.01223165165499	0.0122055593699697	0.0120717433733607	0.0116561828265394	0.0122170765337026	0.0120550234276933	0.0117590826734749	0.0125316212840878	0.0122251826258096	0.0121930531018157	0.0121268842376666	0.0119703485530972	0.0117811702109491	0.0121900587705791	0.0121606642367099	0.011712922628758	0.011587134029877	0.0125605807667111	0.0114758534498397	0.0119929260561699	0.0117818527401373	0.0121401248008014	0.0123471777029605	0.0124666796567679	0.012291265717278	0.0124128299761006	0.0121042814914161	0.0117187306581557	0.0113026027698808	0.0126382225471042	0.0116653691116679	0.0115956579100841	0.0110385178652948	0.0118878996164987	0.0120512649953836	0.0121765406994994	0.0122639674128133	0.0125398250528666	0.0122216271101539	0.0123518360475301	0.0117006827143467	0.0111437952494034	0.011380052958163
"Metabolism|Xenobiotics biodegradation and metabolism"	0.00931465481492734	0.00909072561189638	0.00933454860036839	0.00998766108038989	0.00887788106056076	0.0107576966588039	0.00945839273583881	0.010860434235575	0.0123675382902267	0.0121707089382566	0.0108981708769739	0.0103740210824226	0.0118867355960497	0.0101499595017646	0.0107281637272338	0.0108317855802458	0.0132093941175569	0.0111629852940727	0.0122180814846253	0.0102441130724723	0.0137203995673823	0.0124487319432601	0.0123226670585582	0.0107558532287907	0.011959687062095	0.0154717818651763	0.0120323609082743	0.0134468780884768	0.0106866575063659	0.0120999705176265	0.0119581150977924	0.0135147596517158	0.0105347030292781	0.0128907147507854	0.0130127808470278	0.0105652952251865	0.0119697144171997	0.0109533577032134	0.0109419903088895	0.0117562946907143	0.0119761264253893	0.0118223450753758	0.00946645843465151	0.0146057679819679	0.0120749932765944	0.00961628658675991	0.0135563472797923	0.0114181098818737	0.0119835598894474	0.0123192550872519	0.00823120751099059	0.0104975965567492	0.0114841296302038	0.0116282399702824	0.0104535357303176	0.0127795445936359	0.0161299172444059	0.0170140803960189	0.0129599766013372	0.014369795236032	0.0156227943958507	0.00909051456292907	0.0130837701144529	0.0125857465380439	0.0120132715386303	0.0091556987521806	0.0102505073863314	0.00865248633295288	0.00995581914518193	0.0141892477934235	0.0138214079703912
"Human Diseases|Drug resistance: Antimicrobial"	0.0105438245338542	0.0102935884759479	0.0110136872922996	0.0107464547209172	0.0101908100409846	0.0108245489587228	0.010609687634717	0.010755804591664	0.0106335107501095	0.0112271043342523	0.0107542444327072	0.0109603366108102	0.0108865414277057	0.010816850550745	0.0107777408613586	0.0108234152331059	0.0118130195897735	0.0109792898595505	0.0108943775374682	0.0101905755631383	0.0108750440017305	0.010822142128647	0.0108497085093654	0.0100722461431721	0.0103986437713813	0.0139802832113576	0.0110128984843801	0.0113415533535428	0.0103652977531433	0.0121607038051935	0.0112470674885702	0.0125838805884274	0.0107417005039579	0.0118862443109805	0.012516234386174	0.0106895301958365	0.011289912020323	0.0105981661377413	0.0108652737536869	0.0113775343290054	0.0116999634214361	0.0112327411047047	0.0119648214071671	0.0144016867366039	0.0121590096604475	0.0104782218056208	0.0137738933836242	0.0118754051611316	0.0120782608041546	0.0110292836033028	0.0102822338775421	0.0105589617566095	0.0108406096748248	0.0112991385091644	0.0101739339581297	0.0114248188364484	0.0129467373502567	0.0124999896533988	0.0115972242502541	0.0140467406260528	0.0152794435862264	0.0101813165456537	0.0106981354264511	0.0111254943377733	0.011089815717485	0.00998673219917844	0.0100043336993496	0.00967025753322762	0.0104219663078272	0.0139125250977572	0.0140856134087398
"Metabolism|Metabolism of terpenoids and polyketides"	0.010552580128002	0.0107727318189675	0.0110174960811756	0.0109023129075885	0.0108019696845108	0.0104884172046516	0.0105567917096065	0.0104400535473966	0.0101913061462899	0.00997841036551577	0.0104068829146279	0.0102392426181823	0.0102018907622489	0.0104467441867233	0.0101711866672295	0.0104864283514515	0.00966780485491456	0.0100757290641037	0.00994633714784234	0.0108148313794825	0.00991564765342665	0.00997404595925605	0.00990212918732733	0.0106888600901575	0.0101225891699645	0.00911908591782449	0.0100719689249623	0.00978674441337814	0.0104510572095736	0.00963060070267354	0.00962882796791082	0.00964090249282876	0.0100064990894094	0.0100672377077236	0.00962372215878372	0.0103399659966859	0.00993116398661432	0.010461940033746	0.0104175438138535	0.010168266559292	0.00975651622987297	0.00981625460165735	0.00858263684231616	0.010321691071418	0.0101148260964594	0.0107174268787701	0.0108714899739097	0.0105253369965673	0.0102382436961663	0.0100744532351024	0.0106550356689811	0.0104793518521506	0.0102121021383414	0.010058177643437	0.010461737483956	0.0103099894043673	0.00901029460530218	0.00948268147547936	0.00977610544776413	0.0106070888820131	0.0113766163546032	0.0103382081411368	0.0100624324743595	0.0101220001748063	0.0100011996322772	0.0107424586647716	0.0107328671039789	0.0109696249153227	0.0100557877015133	0.010696609060939	0.0108366478527887
