"","W1","W2","W4","W6","W7","W9","W10","W33","W42","W43","W52","W54","W57","W60","W63","W68","W73","W83","W84","W85","W87","W93","W94","W95","W96","W97","W100","W101","W104","W107","W108","W109","W111","W112","W114","W120","W121","W122","W123","W126","W127","W139","W140","W144","W150","W152","W153","W154","W164","W170","W181","W185","W187","W188","W189","W197","W221","W227","W228","W247","W251","W262","W265","W269","W280","W282","W318"
"W52",0.612694405117081,0.593052416403,0.685775533896006,0.639747766356452,0.608467549113771,0.543545734249291,0.691591585985746,0.638590819601281,0.505449158208747,0.233696769101221,0,0.427815937524972,0.42008628834565,0.56874071416607,0.363056075786317,0.558360204354093,0.533835488031047,0.412830662540981,0.608728517275996,0.539613734181222,0.449696766268374,0.668980148958759,0.366816798775923,0.70834971503452,0.441884572482137,0.330926152200779,0.201003836188062,0.326699096003548,0.356812158749377,0.608254331266295,0.550919949877258,0.594118764341067,0.597034308440592,0.501196887889312,0.457050341054046,0.61828838310036,0.621203459643418,0.317805201935426,0.54705810540618,0.438504722308616,0.51609939482438,0.433980729292162,0.498503309954411,0.474180349837689,0.3933065308239,0.636721185208873,0.562816562135449,0.552282936007623,0.649447407204048,0.817166516535697,0.649378487576461,0.645250556777826,0.470539326068411,0.411326890145917,0.448252566235663,0.417039578985534,0.568412717243947,0.379768906395814,0.453981346949645,0.852003846987518,0.87875204354928,0.450738142662956,0.318806153849182,0.693188621435035,0.415408600127128,0.519175514457051,0.469264699686548
"W54",0.515895551580317,0.650925697614873,0.643708062058073,0.713045264061642,0.574244484003746,0.554677542643358,0.562322924149602,0.605237405687195,0.531323490263417,0.492745393907241,0.427815937524972,0,0.568976066917365,0.58165350818556,0.368177924752537,0.532107487284566,0.494038248865947,0.488614184022078,0.535639440017516,0.579424219768988,0.647712280088354,0.709938141107112,0.359015475441579,0.698294170705766,0.357595182467208,0.482396925241909,0.441064988419256,0.410210204721665,0.569121253576382,0.594234830587754,0.524127788055527,0.682617953092448,0.574964083958852,0.572039775269249,0.499839115913142,0.600912364233681,0.698892363569622,0.36155468096024,0.530295300260342,0.555146375676053,0.580644137170781,0.655734554219276,0.480555406476953,0.545869648706126,0.363185082659188,0.682702621015966,0.632904008214885,0.549550060513169,0.652730008331264,0.810097808099194,0.540765850339828,0.681014992648688,0.428630565119581,0.546768936319732,0.31835792300145,0.378745575251236,0.534265678737882,0.328586465999313,0.449428893789135,0.82785259631949,0.894092221409615,0.561258947045793,0.421796832129063,0.663379383094209,0.348579526111547,0.54664300426731,0.339652139572336
"W57",0.707656662567307,0.740542536567531,0.750763864680921,0.617117623351117,0.749638340015753,0.668226788940415,0.801727368232782,0.581826842497341,0.511925841736443,0.508472267271176,0.42008628834565,0.568976066917365,0,0.673004121712607,0.567679501205785,0.715426005790161,0.528102162983081,0.570147945916153,0.401553229123116,0.577543425828619,0.356290835526018,0.767679364626343,0.608291041302686,0.608824750227373,0.47866739595833,0.339365600106202,0.528366742494638,0.478734081653327,0.611056784240704,0.427176231920875,0.493376350010445,0.562345897532241,0.426950961549879,0.542846448511215,0.557195449696355,0.428755205383019,0.755760176357628,0.452275588056232,0.49898087378165,0.47010011268509,0.713095288675903,0.547599133911048,0.555731945470719,0.524526288005734,0.606468686237066,0.674575552651851,0.615979965462606,0.531461781789312,0.623043801085032,0.867891836066922,0.757482502273206,0.734848507383885,0.533516892369011,0.624664809468224,0.570993432743125,0.563806512544627,0.440887379092501,0.514813736158855,0.628614829316124,0.8204397523906,0.885503066553882,0.570638824969934,0.624246834460169,0.623242373751959,0.491337849528771,0.711307040733699,0.657050773969965
"W60",0.406281592851091,0.587253164441571,0.444740479999771,0.685916578705483,0.46018661834579,0.313111306489158,0.400682974055557,0.765304986698834,0.608364167807029,0.528645737309835,0.56874071416607,0.58165350818556,0.673004121712607,0,0.497825518780891,0.365415163022184,0.721311271342085,0.626533350391858,0.760090882047705,0.639351642341376,0.642149354251697,0.535985826916336,0.668423219750219,0.813973030654582,0.577012152999272,0.639105638070474,0.540417736547776,0.552710425119607,0.625337331348979,0.745412741233178,0.698920976852271,0.705988621160654,0.707937393409166,0.466327051906783,0.555790475393761,0.778259413290584,0.61507921873214,0.568353473712115,0.719532626979802,0.669941803947464,0.597115993079803,0.690364741961689,0.397345031617924,0.577268348916913,0.434200189601028,0.462633843427218,0.586646329318628,0.536917988428498,0.693763687419245,0.629114870459086,0.494853006836553,0.427092053949259,0.454890672806071,0.463243306269839,0.65204503268154,0.570587497979198,0.687551814703052,0.410940445775765,0.627528615002333,0.871511184221332,0.890659732411659,0.469311114259429,0.613753330042765,0.800991815814054,0.582330896802363,0.501987139519979,0.585190925548985
"W63",0.447071824840665,0.598296510168317,0.650157043110783,0.69819075306203,0.508144098339532,0.405805791931799,0.570285681981187,0.640977839192988,0.463580193391718,0.354042038048851,0.363056075786317,0.368177924752537,0.567679501205785,0.497825518780891,0,0.451555509930566,0.521428932275864,0.492040442043703,0.619287303038145,0.517418248953346,0.590471086941616,0.598215549757264,0.498283754825573,0.690392969600792,0.323098952235717,0.467305482590106,0.316286477291752,0.317175136863233,0.404040864968147,0.637508394189907,0.520238832988019,0.647976377926878,0.589667223638785,0.500614071449198,0.39455263825377,0.662310155607672,0.618390009366967,0.350157824473911,0.550924493873317,0.510671384474709,0.417669247115191,0.598027502687888,0.374685775388958,0.494111506194051,0.316581956406941,0.573922445743048,0.587877317714571,0.48879970675832,0.594902670045211,0.750590820887959,0.579408362072768,0.578797513798067,0.411268387945012,0.482864286663635,0.453199469463604,0.40949554123353,0.54131512389204,0.398119521980857,0.517301593641487,0.834837928009126,0.874431039932417,0.378447768905482,0.410696823514104,0.692010035211032,0.259775418328827,0.412795275723774,0.442615679794957
"W68",0.451082244515589,0.575278390530744,0.471522351446912,0.7829747902466,0.333298854407602,0.397637026615117,0.504084109596788,0.668765796348901,0.621164899976094,0.497619047916874,0.558360204354093,0.532107487284566,0.715426005790161,0.365415163022184,0.451555509930566,0,0.632325985128401,0.619568260412598,0.65500874987558,0.633988920338738,0.713691003073005,0.661083217122691,0.605414330357981,0.786162686454513,0.576387460807576,0.629600242089142,0.527779266349048,0.489192178621689,0.482960596001024,0.660937423155422,0.611005040928741,0.674774637897606,0.719926525312989,0.404639197660479,0.599139111862409,0.707443850016578,0.606263149574585,0.574512619381668,0.617976035795659,0.637156736927788,0.508986174595345,0.720946875136835,0.472693940386607,0.645839082401621,0.472151111627054,0.617632873694134,0.67559937416266,0.572830327986342,0.63311164006646,0.673007752933393,0.453705012195606,0.595949776710293,0.534892697226887,0.383665788217009,0.509053233658898,0.497539271980235,0.580005967891354,0.457775277546578,0.598869889543533,0.865292393479553,0.914071467247456,0.436758134407633,0.629178388975938,0.82295055737301,0.60138531716833,0.499788447551409,0.524318336762673
"W73",0.616254361870278,0.733864109753086,0.702508419762678,0.732096218141984,0.653951757873933,0.641087298824718,0.72989656410631,0.542091189882463,0.614372138055998,0.611459660201355,0.533835488031047,0.494038248865947,0.528102162983081,0.721311271342085,0.521428932275864,0.632325985128401,0,0.639125628590055,0.405323407311722,0.663700816104269,0.642679184584706,0.775096098180281,0.583179542442374,0.565247676335135,0.377327861400244,0.475615648882039,0.565220135804433,0.607594130049329,0.470653015263051,0.408968635957957,0.249747181935583,0.605777987785996,0.714947203018209,0.628836331510263,0.515639455869352,0.39403742698815,0.677850122843953,0.402652724833093,0.257717073030097,0.43546883512536,0.582620621044779,0.673022970508244,0.521802520843286,0.633045475340071,0.582790766393501,0.762472549822066,0.692492526194084,0.611492653011328,0.516997540161763,0.776736187292754,0.635646555272339,0.722592459027636,0.472799482373343,0.663184947245475,0.435185439133167,0.656812189204108,0.344667061446652,0.492617040862699,0.57356464465193,0.826693698100688,0.869873784948799,0.698401026043143,0.625875610607266,0.814853169990534,0.381779367568861,0.702523450859717,0.566599202304689
"W83",0.635822692348626,0.677527547852628,0.687236611592054,0.717613092216042,0.623132872955828,0.590599479963927,0.660745486507591,0.606978285261948,0.250009757212995,0.445910984900734,0.412830662540981,0.488614184022078,0.570147945916153,0.626533350391858,0.492040442043703,0.619568260412598,0.639125628590055,0,0.689018434451818,0.294420287453071,0.52515901525112,0.603715572482227,0.478937039304007,0.708956723566904,0.505362967493199,0.336539370089461,0.433084378694072,0.485583262722808,0.572183832648142,0.67147103665645,0.61477284295579,0.596663146577653,0.449206066414973,0.604092517074246,0.44185339657929,0.68787604263079,0.547430764291192,0.549905397951847,0.612848843043924,0.40818225448756,0.627925748690344,0.403110451332005,0.562960828466391,0.401856404986814,0.52474543536214,0.626526216422921,0.564477453802659,0.493525154049582,0.601173493349427,0.819058608143886,0.670820876426726,0.629042035822268,0.542841944372543,0.54519999300952,0.548735787126499,0.494923365164442,0.60559712230133,0.534324545526811,0.440941950970646,0.826957020558184,0.848245041685168,0.510406192553083,0.382186221712196,0.620534012088796,0.46432507845309,0.529388503989484,0.605872354381664
"W84",0.748461713425185,0.783902108551028,0.727144542850083,0.685529299228267,0.693185427688553,0.741798205022397,0.805794607390148,0.422875133295447,0.709538452151124,0.676060391835477,0.608728517275996,0.535639440017516,0.401553229123116,0.760090882047705,0.619287303038145,0.65500874987558,0.405323407311722,0.689018434451818,0,0.666337897871581,0.645328837908586,0.828450940979414,0.645278215124746,0.536994809421283,0.493778655696363,0.519071205987179,0.663340696824743,0.661775302519973,0.679518008071667,0.238616631457166,0.378664871799921,0.676321116040252,0.613546517602175,0.676872846284535,0.659004216311284,0.22587093706877,0.78225490806889,0.517970346744561,0.403920436300842,0.55094352739958,0.698507651414892,0.697233721638836,0.614272968926063,0.750784340770197,0.651638032102573,0.84397234302666,0.728760945755902,0.698637587886503,0.551592236035702,0.864634417493825,0.69693176070852,0.81820490014787,0.578703748867611,0.69318595591165,0.471173415142744,0.697556065715492,0.28881857499902,0.585541745415829,0.672806042118028,0.784652016145569,0.890102702454994,0.768075061273356,0.702268729361184,0.778170283975947,0.526873748747847,0.766575598716337,0.620310083136803
"W85",0.65591935787247,0.661769497188534,0.738570458022609,0.739933978134703,0.674892528118888,0.623097118365272,0.6671032386721,0.581876328934218,0.388838287054155,0.449640365453199,0.539613734181222,0.579424219768988,0.577543425828619,0.639351642341376,0.517418248953346,0.633988920338738,0.663700816104269,0.294420287453071,0.666337897871581,0,0.600447608231288,0.526286491217276,0.542704169617658,0.656685364694307,0.529516613485955,0.47909084436597,0.514176347040198,0.574770398092452,0.644901579824835,0.648348934100682,0.651468815807983,0.634662922143525,0.476358706035608,0.664051002009231,0.47141066341387,0.662399453563246,0.438944976777325,0.562115719749318,0.621168762219561,0.512689734772321,0.592055415709464,0.501704458300165,0.608744106107773,0.500808452805779,0.569188015185824,0.635294868196551,0.601141573446894,0.549200073017031,0.572736342142403,0.813092788038045,0.700288044775649,0.650492199575539,0.614983299968664,0.626980578287396,0.642658749885709,0.588913883693653,0.589581015849684,0.58717764895267,0.507729194796132,0.837519143901243,0.764579201439105,0.530348420242039,0.50696428298499,0.674865986278984,0.50349333680186,0.455309625625635,0.658905020956127
"W87",0.709118552194713,0.75826262209397,0.729994524050273,0.528470414149424,0.742889536257397,0.651802191818586,0.783243350824565,0.588336104981983,0.448240075279308,0.540591365198662,0.449696766268374,0.647712280088354,0.356290835526018,0.642149354251697,0.590471086941616,0.713691003073005,0.642679184584706,0.52515901525112,0.645328837908586,0.600447608231288,0,0.734564588435534,0.658693446368538,0.687054939076528,0.579606876661978,0.484395526721134,0.53750805840602,0.463959533972743,0.608344123560515,0.640398656844738,0.642660593420948,0.380516380079328,0.480256675776579,0.531641935626091,0.484064328934328,0.649459976956004,0.670411239666893,0.532924894571432,0.62237862591865,0.629601619804734,0.719222487474943,0.421124106846935,0.619384916505008,0.445527927324064,0.634569643631504,0.658942613590075,0.707894110849545,0.610450176282511,0.612421626137372,0.868544147130082,0.776119229437278,0.693459722601966,0.627865227030083,0.623731605447884,0.640321672592399,0.584719278174589,0.628951492943676,0.56748534315571,0.688762547527202,0.821254801753326,0.89383549627259,0.56586417924107,0.669234143924512,0.512875694508235,0.580122000686793,0.715480581104915,0.677982876681708
"W93",0.517460018310039,0.539559161422608,0.564788000624569,0.83084395963458,0.656120696128275,0.585980461328391,0.531214441598731,0.828202310466784,0.605132737190411,0.55452383424653,0.668980148958759,0.709938141107112,0.767679364626343,0.535985826916336,0.598215549757264,0.661083217122691,0.775096098180281,0.603715572482227,0.828450940979414,0.526286491217276,0.734564588435534,0,0.608749613206956,0.823725908971363,0.631479654166572,0.632440014770146,0.566634888912046,0.61618873388348,0.683837047293912,0.825471877138616,0.758145871337531,0.753594717898132,0.684729810567901,0.664842121034586,0.703987941450331,0.835429747790106,0.550200807304224,0.733979158373764,0.763921430559577,0.623567934928431,0.59862132887569,0.661127310451497,0.618090695759664,0.670199375125953,0.66793436099337,0.532057207119354,0.571542944289977,0.557325710413438,0.739941521199928,0.583729150952587,0.634817799512447,0.600707523345157,0.636724998883286,0.618420496014755,0.79693576670092,0.654092235978784,0.76448439978347,0.717257949603331,0.585970014493592,0.905668207828504,0.809920533548635,0.543629467235864,0.580204697186242,0.777508858566477,0.638029512583208,0.484047577443212,0.672908836682037
"W94",0.560716248833189,0.577356548533633,0.708715180819114,0.751805768528781,0.637445964154647,0.635641388602681,0.60946604855609,0.667829617058003,0.563229648185576,0.384074374404791,0.366816798775923,0.359015475441579,0.608291041302686,0.668423219750219,0.498283754825573,0.605414330357981,0.583179542442374,0.478937039304007,0.645278215124746,0.542704169617658,0.658693446368538,0.608749613206956,0,0.747400550083618,0.449905619275931,0.427474106983529,0.318435694422146,0.375142160624175,0.491441064719959,0.608327550666847,0.579554572718494,0.647621102358031,0.628209843608001,0.548396120773445,0.605909627873558,0.627878372429015,0.583682587066875,0.445606897212626,0.597118062118688,0.467806199179962,0.579424900399706,0.578997820947913,0.534161695908363,0.58892189478117,0.470675085529376,0.650992816905965,0.567747222769843,0.565666672385308,0.663474599670386,0.815203385955018,0.617819209727188,0.715462988036989,0.496585572063191,0.525767303497894,0.454047741779906,0.394770983638744,0.60356875016133,0.41233338893054,0.258907363584758,0.889380573567684,0.878707551022031,0.503134394595083,0.379653273721434,0.683202372186173,0.468298748246879,0.481382254648493,0.333362168909385
"W95",0.766009463377069,0.852313497875452,0.804257346664689,0.637313796230353,0.802233173392362,0.770750852047309,0.841237198941744,0.407058186266762,0.68511246336656,0.762196481798321,0.70834971503452,0.698294170705766,0.608824750227373,0.813973030654582,0.690392969600792,0.786162686454513,0.565247676335135,0.708956723566904,0.536994809421283,0.656685364694307,0.687054939076528,0.823725908971363,0.747400550083618,0,0.689092112779414,0.707239033782898,0.73135701623451,0.741714410796511,0.678017234454167,0.496322101100768,0.488677342710312,0.635848723009168,0.666164914053523,0.759183069828872,0.626274271876486,0.452569257134602,0.734761053184331,0.649372167770476,0.575893908772009,0.651757192627901,0.702385494993354,0.694693555967541,0.73948200909544,0.731983715277035,0.775760828410752,0.869509026956016,0.871375548371068,0.789762692937128,0.331045701358462,0.845859400494019,0.810638585049152,0.825347172584131,0.730392818994815,0.805195353716649,0.657888330791181,0.816449627501039,0.551689120362254,0.743588312196291,0.788851861999647,0.77473061280829,0.831964128198218,0.822109233317283,0.791714470594055,0.8326295229088,0.6279003769451,0.825317408610258,0.765369185027468
"W96",0.538240842191694,0.680589911024099,0.6799579543506,0.690061134541992,0.619708408108722,0.550529880768769,0.608034117739323,0.614385707933222,0.473319018142416,0.523900086758367,0.441884572482137,0.357595182467208,0.47866739595833,0.577012152999272,0.323098952235717,0.576387460807576,0.377327861400244,0.505362967493199,0.493778655696363,0.529516613485955,0.579606876661978,0.631479654166572,0.449905619275931,0.689092112779414,0,0.31275745648398,0.431239884917559,0.400564433986004,0.548859149690433,0.468668601490026,0.385647660749377,0.571294399066757,0.586732860503309,0.589688857971882,0.378638279924889,0.518258562726529,0.622969293799974,0.289512983527394,0.322922831170167,0.440360939797859,0.587973062868504,0.625832443165206,0.371526055540276,0.502383190291381,0.413267002579807,0.631408436462521,0.531809008862614,0.485143918068885,0.579621864008332,0.809722299921825,0.607067473058637,0.630615311429588,0.319290662965206,0.602710174962007,0.413425087940815,0.530640721975351,0.415794490269684,0.338215562973388,0.471530337822777,0.85728365175015,0.880006368276515,0.478665407430542,0.475356809610275,0.702286828775021,0.279001028612567,0.53729837612157,0.427405137241882
