"ID"	"kubo14"	"kubo15"	"kubo21"	"kubo30"	"kubo48"	"kubo58"
"ko01052"	5.61035865170641e-05	8.94220464217429e-05	0.00010556183058303	8.62060708239419e-05	8.20379617402707e-05	0.000127085314756101
"ko01053"	0.00227968970503555	0.000870144572720354	0.000776844492299872	0.000705190038123452	0.000509160435515323	0.000822019128715944
"ko01054"	0.000506113245036423	0.000458230946474888	0.000512414498294712	0.000451648908527168	0.000348149771659861	0.000353187196045961
"ko01055"	0.000347291002811768	0.000273261292253756	0.000408523716198361	0.000390707588163507	0.000458726466127356	0.000457331199471021
"ko01056"	6.33020979293955e-05	0.00013898858225305	0.000154113846500741	0.000163382359933497	0.00016399828126282	0.000144257258241436
"ko01057"	4.97225666378212e-06	4.53809723703489e-06	4.53287366539831e-06	4.83291015055092e-06	1.52429459559046e-06	1.08809731323982e-06
"ko01059"	0.000255199261325713	0.000100774184219315	8.31125366591672e-05	8.20690346503706e-05	7.13494570832425e-05	0.00018656570753263
"ko01062"	7.90557052650348e-06	8.53983252748737e-06	5.66341398018713e-06	8.9986002300563e-06	1.90283158200715e-05	7.24186530693245e-05
"ko01100"	0.143134934172844	0.146712515267119	0.14791490418546	0.147935921927985	0.151634782250361	0.148486639454308
"ko01110"	0.0585004156828217	0.0625331485504147	0.0627547955780088	0.0632725636542507	0.0638162995409684	0.0628402550708581
"ko01120"	0.0543617430078628	0.0511144306110679	0.0511152020632808	0.0510381483073339	0.0482066829504046	0.0471306051252647
"ko01130"	0.0457074650790768	0.0486047184160688	0.049879219949679	0.0500954971323975	0.0504907470864231	0.0496909046799087
"ko01200"	0.0246800417657314	0.0253242214504929	0.0258554556513681	0.0255300848697782	0.0258321979177831	0.0248056060034686
"ko01210"	0.00578488134391035	0.00635952628904751	0.00674459463746299	0.00687553343866049	0.00630316451501769	0.00585853625386858
"ko01212"	0.00607253946800406	0.00600047251798492	0.00637221089973718	0.00634150751472358	0.00685058054992734	0.00701902861204594
"ko01220"	0.00321946518657999	0.00279095707508419	0.0027081455057036	0.00276288059895899	0.00215938645860217	0.00205500655708263
"ko01230"	0.0255626783906048	0.0302704888164063	0.0315226431695054	0.0319498123996003	0.0314595884487268	0.0290330853174354
"ko01501"	0.00760150176731409	0.00577876755630706	0.00560974567756774	0.00556435718495625	0.0055377330214199	0.00573598184132464
"ko01502"	0.00143839407996674	0.0022917009123903	0.00218836309044255	0.00214628834654378	0.00209137952196291	0.00187060511816565
"ko01503"	0.00579302244818942	0.00406559383823511	0.00381628154605134	0.00350450817685222	0.0037980751412902	0.00423321424695906
"ko01523"	0.00091217529940012	0.0011175646535871	0.00120868745134417	0.00120468407064427	0.00139232669896903	0.00132282722408998
"ko01524"	0.00090831003952238	0.0008552923271691	0.000819100950483908	0.000896617244111681	0.000896819233960779	0.00128653716856525
"ko02010"	0.0540765763576484	0.0571475473482652	0.0559512846348893	0.0570994699745404	0.0473922022491701	0.0406316516996197
"ko02020"	0.0433049610486957	0.0433590358359806	0.0422726461539113	0.0392793017836512	0.0410224508581424	0.0470761189447817
"ko02024"	0.0227553250558471	0.0262852471611464	0.024669123231683	0.0249530544296857	0.0225062970705307	0.0237580880331109
"ko02025"	0.00496536626965592	0.00439884986225288	0.0042996754071445	0.00407165672457181	0.00530330995069424	0.00901060948771216
"ko02026"	0.00869401830150062	0.00642735903464072	0.00639451677926745	0.00626397455264711	0.00624352453915888	0.00753499236732156
"ko02030"	0.00487203764842774	0.00315916757712771	0.00298481637057871	0.003033106240829	0.0030749913955952	0.005381236727489
"ko02040"	0.00555686167976017	0.00224428933953637	0.0019247002340102	0.00208511736068109	0.00178014910065897	0.00415904524884094
"ko02060"	0.0211127684757944	0.0181138692598825	0.0150140275536459	0.0169159755059562	0.0116006673517855	0.00854061312563769
"ko03008"	0.000263988088382657	0.000232211596508316	0.000231527509364746	0.00024138263869067	0.000260244128937751	0.000337858842072411
"ko03010"	0.00946408695432156	0.0112626337788009	0.0118168494246954	0.0121740254954107	0.0131442421464516	0.0129988328009085
"ko03013"	0.000588849768465623	0.0007002515547157	0.000665357921148635	0.000651667438978692	0.000666255122563875	0.000521821908390421
"ko03018"	0.00356171413066403	0.00355504331552582	0.0039014598386304	0.00392785278504215	0.00467440279131216	0.00514210670015721
"ko03020"	0.000903536106434956	0.00121688999022228	0.00123373865076984	0.00128873214315833	0.00125270218363203	0.0010937578658987
"ko03022"	1.00957447969342e-05	3.36711120723306e-05	3.06381764040378e-05	2.64758254823143e-05	2.20926237865224e-05	1.31744470893422e-05
"ko03030"	0.00320121301714432	0.00336075744401348	0.00359076624429339	0.00360774575277162	0.00411294364961236	0.00445749942157015
"ko03050"	6.10187872358465e-05	0.000152248917269765	0.00015122320209471	0.000156305457790841	0.000142748630125846	0.000136419170158565
"ko03060"	0.00331293027283326	0.00384051185646915	0.00390160378828415	0.00392159851102082	0.00412019301859745	0.00403356845054258
"ko03070"	0.00683661855954308	0.00530672614769546	0.00524647604124597	0.00536418393812185	0.00551598007960126	0.00677058627804307
"ko03320"	0.0007788032135911	0.000777629856104662	0.000984571199090134	0.000956132844420581	0.00109951408806737	0.0010019009249882
"ko03410"	0.00228928929491905	0.00238761507049384	0.00242892725438187	0.00247676724330155	0.00249024463127579	0.00250587531528531
"ko03420"	0.00186528299985851	0.00215669514161216	0.00225520137807119	0.00227954817601226	0.00239722791993554	0.00236235795945058
"ko03430"	0.00398293327546829	0.00429365561442784	0.00447821687051459	0.0045011267881768	0.00493975306102653	0.00506701439453613
"ko03440"	0.00462040460434078	0.004957760885087	0.00518610496018905	0.00525449169567119	0.00597051089614042	0.00615033045709268
"ko03450"	1.10225563525858e-05	3.98206867481967e-05	3.03672017132964e-05	1.99771430028565e-05	1.81921688599931e-05	9.24963263604186e-06
"ko04011"	8.96007976326917e-05	2.31791069824032e-05	1.84376215695282e-05	1.54778862333392e-05	9.48767554752464e-06	2.03239083408156e-05
"ko04013"	0.000198911305955645	7.70878979599895e-05	7.18881818932461e-05	6.8141841606115e-05	7.56533824522429e-05	0.00013289391701402
"ko04014"	5.69870215839107e-10	0	0	8.17395376548957e-08	0	0
"ko04016"	0.000753967296485136	0.000901388923978942	0.00087378080733447	0.000944191179036382	0.000951442667155864	0.00118043988738444
"ko04022"	3.03930781780857e-07	2.38987850582669e-07	4.65939048263803e-07	2.45218612964688e-07	5.67385437196106e-07	3.63181400719337e-06
"ko04024"	3.04500651996696e-07	2.38987850582669e-07	4.65939048263803e-07	3.26958150619583e-07	5.67385437196106e-07	3.63181400719337e-06
"ko04066"	0.000593305824804643	0.000648096345901442	0.000662577227784595	0.000677386882470607	0.000639997630423397	0.000620018866029112
"ko04068"	0.000290082412627537	0.00010541852083273	9.75704041486824e-05	9.14394769417726e-05	8.83960586657873e-05	0.000154114285774332
"ko04070"	0.000445304641337996	0.000356910497312865	0.000344758412402331	0.000332583839210165	0.000407006871564546	0.000576920413955952
"ko04071"	5.69870215839107e-10	0	0	8.17395376548957e-08	0	0
"ko04072"	0.000112129282387515	4.88697896381655e-05	4.39511917265258e-05	4.34889958605628e-05	5.83888674517859e-05	0.000113475296879916
"ko04080"	1.84338694181563e-05	2.45967813202861e-05	3.05011860294792e-05	2.53703955445053e-05	5.36772219923029e-05	9.63083590507916e-05
"ko04112"	0.00354395141462153	0.00459447334160242	0.00474588487079949	0.00460008822466999	0.00538663504713683	0.00682811838503563
"ko04113"	1.67737301330795e-05	2.37344054369428e-05	4.00819906141113e-05	3.12729825360615e-05	9.01209235211894e-05	9.48363615094414e-05
"ko04115"	8.05828713046267e-06	8.44549497290344e-06	5.77233511622552e-06	9.4018531901494e-06	1.93508296475304e-05	7.25443489250392e-05
"ko04122"	0.00237165320171418	0.00197257425484946	0.00173190837474338	0.00177947856853217	0.00186028596021067	0.00278223103247718
"ko04138"	6.30909647846763e-06	2.4443146273483e-05	2.04291727225859e-05	2.32794203241143e-05	1.12222866999104e-05	2.04114456481328e-05
"ko04141"	0.000434767158825987	0.000865725382324416	0.000843071810492997	0.000868461559750271	0.000870711857764919	0.000755328617885229
"ko04142"	0.000411528325062472	0.000501200963664037	0.0006348883046535	0.000365257358579459	0.00118300553334428	0.00103873234501713
"ko04144"	9.01239193197401e-09	0	0	8.17395376548957e-08	0	0
"ko04146"	0.00125893784332789	0.00101691286904501	0.00110149468823691	0.00102094984267823	0.00121863051858003	0.00115150080772355
"ko04151"	0.000184157654037526	0.000220105578320374	0.000215873025061647	0.000202701468400267	0.000281966278583543	0.00030114926350932
"ko04152"	0.000323428817190835	0.0003601332910252	0.000366612506915869	0.000335856771446302	0.000469273190056715	0.000468787099507634
"ko04210"	2.47618637332114e-05	2.54128234727628e-05	4.51460784937179e-05	3.13316636338963e-05	0.000182936583303005	0.000248712628734492
"ko04211"	0.000288512103588336	0.000100267004942393	9.03258034627742e-05	8.36197278394542e-05	8.51410579997676e-05	0.000153217825354835
"ko04212"	0.00105469941872714	0.000841122443232203	0.000849722052689464	0.000894662492192755	0.000930508244735473	0.00117213867569587
"ko04213"	0.000824075214641576	0.000586198704081293	0.000579630006904977	0.000546354053630288	0.000685033660809903	0.000806850710060052
"ko04214"	0.000196108472713331	0.000243141181688554	0.000232317722836169	0.000217011076435308	0.000312694433247816	0.000485797715831119
"ko04215"	8.05828713046267e-06	8.44549497290344e-06	5.77233511622552e-06	9.4018531901494e-06	1.93508296475304e-05	7.25443489250392e-05
"ko04216"	0.00046421251026048	0.000468687480894408	0.000537806400901103	0.000456207555441291	0.000708604653459259	0.000657111448767886
"ko04217"	0.00101874438379842	0.00120289398369251	0.00121014869797578	0.00118103769983031	0.00141805995846872	0.00153019233571697
"ko04260"	2.40105317606877e-05	2.55717000123456e-05	1.72397447857607e-05	2.69740474261156e-05	5.75448282882577e-05	0.000220851069500721
"ko04261"	3.03930781780857e-07	2.38987850582669e-07	4.65939048263803e-07	2.45218612964688e-07	5.67385437196106e-07	3.63181400719337e-06
"ko04310"	4.51014764281928e-06	9.427731467876e-07	5.18136431035273e-07	4.7810850953571e-07	0	3.94586119311497e-08
"ko04330"	4.51014764281928e-06	9.427731467876e-07	5.18136431035273e-07	4.7810850953571e-07	0	3.94586119311497e-08
"ko04380"	7.77737161235658e-06	8.31108701335825e-06	1.43917191930552e-05	5.86189255753681e-06	2.70489275529467e-05	2.02797079074366e-05
"ko04612"	0.000170569053513048	0.000202449307657644	0.000181466110328058	0.000180668381407443	0.000203571955203491	0.000224136417625138
"ko04614"	9.36859632282363e-05	2.98938591992178e-05	2.48105501558108e-05	2.46196025139892e-05	6.35147141251665e-05	0.000135594030868365
