"ID"	"hdz.095"	"hdz.005"	"hdz.004"	"hdz.019"	"hdz.025"	"hdz.002"	"hdz.023"	"hdz.001"	"hdz.030"	"hdz.050"	"hdz.036"	"hdz.067"	"hdz.186"	"hdz.183"	"hdz.195"	"hdz.157"	"hdz.173"	"hdz.161"	"hdz.162"	"hdz.170"	"hdz.099"	"hdz.103"	"hdz.101"	"hdz.096"	"hdz.106"	"hdz.107"	"hdz.193"	"hdz.259"	"hdz.251"	"hdz.323"	"hdz.246"	"hdz.247"	"hdz.248"	"hdz.267"	"hdz.265"	"hdz.209"	"hdz.207"	"hdz.260"	"hdz.205"	"hdz.208"	"hdz.194"	"hdz.200"	"hdz.239"	"hdz.199"	"hdz.237"	"hdz.307"	"hdz.315"	"hdz.306"	"hdz.331"	"hdz.303"	"hdz.312"	"hdz.313"	"hdz.333"	"hdz.335"	"hdz.332"	"hdz.325"	"hdz.242"	"hdz.334"	"hdz.302"	"hdz.232"	"hdz.309"	"hdz.337"	"hdz.344"	"hdz.338"	"hdz.409"	"hdz.346"	"hdz.210"	"hdz.393"	"hdz.340"	"hdz.349"	"hdz.218"	"hdz.406"	"hdz.391"	"hdz.316"	"hdz.223"	"hdz.217"	"hdz.228"	"hdz.403"	"hdz.402"	"hdz.387"	"hdz.376"	"hdz.378"	"hdz.379"	"hdz.359"	"hdz.355"	"hdz.360"	"hdz.380"	"hdz.451"	"hdz.453"	"hdz.449"	"hdz.448"	"hdz.439"	"hdz.432"	"hdz.440"	"hdz.443"	"hdz.165"	"hdz.214"	"hdz.446"	"hdz.447"	"hdz.189"	"hdz.475"	"hdz.441"	"hdz.160"	"hdz.464"	"hdz.164"	"hdz.474"	"hdz.423"	"hdz.416"	"hdz.415"	"hdz.414"	"hdz.171"	"hdz.412"	"hdz.159"	"hdz.473"	"hdz.463"	"hdz.158"	"hdz.461"	"hdz.466"	"hdz.488"	"hdz.483"	"hdz.489"	"hdz.477"	"hdz.484"	"hdz.509"	"hdz.479"	"hdz.480"	"hdz.517"	"hdz.487"	"hdz.481"	"hdz.525"	"hdz.522"
"txid831"	1	0	1	0	0	0	1	1	2	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	1	1	0	1	0	1	1	1	0	1	1	1	0	0	1	0	0	0	0	1	2	1	1	1	0	7	4	1	1	0	0	0	2	0	2	3	3	1	5	0	0	1	2	1	1	1	0	7	1	3	2	1	0	0	1	0	0	0	1	0	1	0	0	0	3	0	1	2	0	1	0	1	2	0	1	1	0	4	0	0	1	1	1	0	2	0	1	1	0	0	0	1	2	1
"txid185008"	19	13	22	22	19	20	22	58	30	14	7	16	25	14	34	16	11	10	18	18	9	24	39	18	49	29	29	14	26	23	12	25	18	32	25	53	11	5	6	4	16	8	12	34	12	17	10	18	8	30	30	27	17	24	24	8	40	31	34	32	16	176	101	159	54	32	36	48	52	74	26	29	39	51	65	108	11	49	25	16	22	7	194	24	156	12	33	35	26	30	28	75	0	39	71	14	3	21	11	25	7	7	23	27	29	6	16	15	13	108	2	15	1	41	35	70	20	42	78	79	115	70	70	46	68	20	37	13	10	66	21
"txid673271"	1	0	1	0	0	0	1	6	3	0	0	0	0	0	2	0	0	0	0	0	0	2	1	1	2	0	0	1	1	2	0	1	2	1	0	1	0	0	0	0	0	0	1	1	3	1	0	1	1	0	0	0	2	1	1	1	1	1	1	1	1	2	2	4	0	0	1	1	2	8	0	0	1	2	7	4	0	3	0	1	0	0	4	2	4	1	5	2	3	1	1	4	0	1	4	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	3	1	2	1	0	0	1	0	0	1	0
"txid642492"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	25	3	0	1	0	0	0	1	0	216	0	29	493	26	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2850323"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	6	13	5	0	1	0	0	2	4	0	2	1	5	5	8	0	1	1	0	0	0	31	5	6	4	2	2	2	0	0	0	0	2	8	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1720294"	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12	10	3	1	1	1	0	1	2	0	0	0	1	3	12	0	1	0	0	1	0	17	0	4	0	4	3	4	1	2	1	0	0	7	0	0	0	1	0	1	0	0	0	0	0	4	0	1	2	0	3	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	2	0
"txid2652274"	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	40	10	0	3	0	0	2	11	0	2	1	1	10	51	0	2	1	1	0	0	88	1	12	1	15	10	5	4	0	12	0	1	14	0	0	0	0	0	0	1	0	1	0	0	3	0	1	2	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
"txid1432052"	15	11	20	6	5	7	16	10	14	11	6	18	31	9	6	11	27	11	18	20	6	14	8	8	33	31	6	43	55	18	34	5	9	28	45	33	12	4	9	19	8	13	15	20	20	13	5	31	21	20	25	14	11	5	7	10	57	16	17	21	5	0	7	1	43	54	43	28	21	24	5	33	5	7	11	9	13	13	9	10	38	38	5	5	7	24	16	19	19	12	36	42	0	18	21	15	11	13	27	6	22	21	18	32	22	18	32	0	36	57	3	30	1	7	44	26	11	26	31	53	18	45	119	9	10	27	46	27	14	23	25
"txid358742"	0	0	1	1	0	1	0	3	1	0	0	2	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	4	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	2	0	0	2	0	0	1	0	0	3	1	0	0	1	2	1	1	0	0	0	1	1	1	1	0	0	0	0	1	3	1	3	2	1	0	2	0	1	1	0	0	2	0	1	0	0	0	0	0	2	1	1	1	0	0	0	0	0	1	0	0	1	1	0	1	1	2	0	2	0	0	1	0	0	1	0	0	1
"txid208479"	25	5	17	5	2	9	12	30	14	2	10	10	15	3	31	3	16	6	15	10	3	15	15	7	6	5	4	8	19	3	17	2	4	8	26	8	4	1	3	1	5	4	4	8	14	2	2	6	5	7	3	34	2	4	5	2	17	5	6	15	2	26	27	41	9	19	20	17	37	17	2	18	16	13	17	30	6	13	8	6	5	10	41	12	55	32	26	17	25	12	14	23	0	17	30	9	5	12	10	6	3	14	12	8	8	9	10	2	16	18	1	11	3	11	19	22	6	12	3	11	10	9	12	3	10	4	3	9	3	6	13
"txid358743"	2	4	18	3	0	9	9	6	5	1	1	2	5	1	12	3	5	2	0	6	0	3	9	1	10	8	0	4	5	4	1	0	2	8	3	11	3	1	4	1	2	3	1	12	1	5	2	4	4	0	4	2	4	11	19	2	4	3	19	5	6	45	16	26	4	5	4	4	6	9	2	7	0	2	12	16	1	4	2	1	2	1	8	4	10	13	6	3	13	7	4	10	0	4	9	3	1	6	1	0	0	5	7	7	6	1	4	0	1	10	0	12	0	14	4	6	1	9	2	9	21	5	7	2	1	3	4	1	0	2	3
"txid1531"	1	0	1	0	0	1	2	1	1	1	1	0	1	0	1	0	2	0	2	0	0	0	0	0	0	0	1	1	2	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	2	1	0	0	0	1	0	3	0	2	0	1	0	0	1	0	2	3	1	0	2	0	1	2	0	1	2	0	1	1	1	0	1	4	1	1	3	4	1	0	3	1	0	1	0	0	1	2	2	1	1	1	0	1	2	2	0	1	1	0	1	0	0
"txid460384"	0	0	3	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	2	19	0	3	0	1	2	9	0	2	1	3	5	2	0	1	1	0	0	0	3	1	1	1	0	0	0	0	0	5	0	2	2	0	0	1	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"txid39482"	13	5	15	10	0	10	8	47	12	7	0	2	4	6	8	3	5	5	2	6	3	8	6	4	12	21	4	9	4	11	6	1	4	8	4	20	9	3	6	8	9	4	4	20	11	13	4	11	4	3	7	8	8	9	11	2	9	11	15	9	6	23	34	37	4	11	15	16	23	21	2	7	24	29	66	43	0	15	9	9	9	1	40	28	54	15	27	31	18	14	7	34	0	16	48	4	5	14	12	3	9	11	5	10	19	8	5	1	1	6	1	9	0	12	8	4	7	9	3	9	12	6	7	6	8	5	3	4	11	6	7
"txid1544"	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	3	1	0	1	0	0	0	2	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	2	1	4	0	1	0	1	0	1	0	2	1	0	5	1	0	2	0	0	0	0	22	2	7	1	1	1	0	3	1	2	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0
"txid1912090"	1	1	0	1	1	2	1	2	2	0	0	1	1	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	2	2	0	1	0	1	0	2	1	0	0	1	1	1	0	0	0	2	0	0	1	1	2	3	3	1	1	1	0	0	3	0	1	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	2	0	1	0	0	1	1	0	0	0	1	0	0	0
"txid2885351"	1	1	0	1	1	1	1	1	1	0	0	1	1	0	1	0	2	0	2	1	0	3	0	0	1	0	1	1	0	0	1	1	0	1	1	1	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	2	5	3	0	0	2	1	2	1	0	0	1	0	1	3	0	1	0	1	1	0	1	1	5	3	3	2	2	1	1	1	0	0	0	2	2	2	1	2	0	0	2	1	2	2	0	0	0	1	0	1	0	1	1	2	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0
"txid1469948"	3	3	4	3	2	3	2	6	8	1	1	2	4	0	3	3	5	0	2	3	1	2	0	1	1	1	1	2	3	2	1	0	1	2	3	6	1	2	2	0	1	2	1	2	2	2	1	7	1	2	0	8	3	0	0	0	7	3	0	6	1	6	15	12	1	5	6	9	7	4	0	11	7	5	3	6	0	3	6	1	2	1	6	6	23	9	4	9	6	1	6	6	0	3	6	2	3	4	1	1	1	3	5	5	3	1	3	0	1	8	0	5	1	3	4	4	2	3	1	4	3	2	3	4	6	2	3	4	3	3	0
"txid1512"	0	0	1	0	0	2	1	2	3	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	13	0	0	0	2	1	6	0	0	2	5	5	4	0	0	1	1	0	0	8	4	9	3	0	4	3	2	0	1	0	0	4	0	0	1	0	0	0	0	0	1	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
"txid1917870"	4	2	5	2	1	7	4	10	15	1	3	8	7	1	8	1	3	3	1	2	1	2	3	1	4	0	1	6	12	2	5	1	5	1	9	2	2	1	3	2	1	2	2	1	2	2	0	6	1	10	2	10	2	2	2	1	6	3	1	3	0	2	19	6	6	8	8	6	3	4	1	3	5	5	3	16	5	5	4	3	7	11	40	6	27	23	8	6	10	6	2	6	0	3	16	3	1	5	3	3	2	9	5	8	4	1	5	2	4	5	0	7	0	6	13	7	3	2	4	13	3	5	5	4	2	1	5	1	2	2	7
"txid1852382"	9	5	7	4	2	2	4	7	13	1	4	9	8	4	9	5	5	6	3	3	1	5	3	5	10	6	3	15	17	3	8	2	5	4	17	2	2	2	4	4	3	5	5	3	5	2	2	6	4	19	4	20	6	2	6	4	23	5	3	8	1	2	4	2	11	15	22	10	13	4	10	10	9	3	4	8	4	7	4	2	14	9	7	4	9	5	8	8	15	6	9	6	0	7	6	6	4	6	6	1	5	6	8	8	10	15	3	1	21	13	2	26	4	12	9	7	8	10	22	21	10	18	5	5	10	4	17	7	7	10	6
"txid253257"	9	6	15	12	1	16	11	45	16	4	2	1	4	4	6	4	9	5	3	3	1	8	10	4	11	10	5	1	5	9	4	5	5	4	1	26	7	1	6	6	6	5	9	12	9	12	3	12	6	1	7	9	5	7	8	4	5	10	16	7	5	28	47	47	5	11	17	14	24	20	0	16	33	40	75	42	2	18	9	6	13	3	68	38	49	21	29	25	27	12	7	42	0	12	48	6	3	20	9	2	9	13	6	14	22	8	3	1	4	19	1	10	0	14	13	12	9	9	4	11	16	5	4	3	11	5	10	2	5	5	6
"txid1286362"	3	1	4	1	0	2	0	5	3	1	0	1	0	0	0	0	0	0	0	2	0	1	1	1	3	3	0	2	2	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	4	1	0	2	0	4	1	3	2	0	2	17	4	0	6	1	0	5	3	0	2	1	2	2	13	0	2	1	1	1	0	2	4	29	3	3	2	4	2	3	6	0	1	4	3	1	3	3	2	5	5	1	4	4	1	5	0	1	1	0	3	1	1	4	3	1	2	2	9	5	2	2	2	1	1	2	1	1	1	1
"txid69825"	1	0	0	1	0	0	1	2	1	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	1	3	0	2	0	1	0	0	0	10	0	0	1	1	1	1	1	0	0	2	1	1	6	0	1	2	1	0	0	4	0	12	0	1	2	2	2	0	2	0	1	1	1	0	1	0	1	1	1	0	0	3	3	1	0	0	0	0	1	0	1	2	1	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0
"txid84030"	1	1	0	1	0	1	1	3	2	0	0	1	0	0	1	0	0	0	1	0	0	2	1	0	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	3	5	4	0	1	1	0	0	1	0	1	3	1	3	6	0	3	1	0	0	0	6	1	2	4	1	1	0	1	0	2	0	2	4	1	1	1	1	2	3	1	0	0	3	1	2	1	2	3	1	3	0	2	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1
"txid29370"	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	3	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	5	0	1	5	1	1	0	2	0	1	4	4	3	5	7	2	24	17	3	2	6	6	0	2	4	6	0	15	0	6	6	3	0	2	1	2	1	0	2	0	0	0	0	0	1	0	0
"txid2219695"	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	2	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	2	3	0	1	0	1	1	1	12	1	14	0	0	0	0	1	0	1	0	1	1	7	3	0	2	0	1	0	0	11	0	5	0	0	1	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	1
"txid168384"	4	2	1	1	1	10	3	8	3	3	0	1	3	0	3	0	7	3	3	1	1	3	0	2	2	1	2	6	4	2	6	1	5	3	0	0	0	0	1	1	2	1	1	1	2	1	1	1	4	1	1	3	2	4	1	0	4	1	0	6	2	11	23	8	4	5	3	6	6	1	2	5	3	4	4	11	1	2	3	4	2	1	10	0	10	10	5	5	8	1	1	13	0	3	6	6	2	9	4	2	1	3	7	4	4	2	3	0	5	9	0	4	0	1	6	5	2	3	3	2	1	4	3	4	1	1	3	0	1	2	3
"txid2594882"	7	3	10	4	0	1	2	4	3	0	0	0	0	8	10	5	3	0	0	7	1	3	38	9	15	14	2	1	0	4	0	0	0	4	0	2	0	0	0	0	0	0	0	9	0	2	0	0	5	0	4	0	2	6	31	0	0	2	6	1	7	33	3	35	0	1	0	2	4	2	0	0	2	1	5	5	0	1	1	1	0	0	18	12	11	2	5	2	8	2	0	8	0	2	5	0	0	13	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	1	0	0	3	1	3	0	0	0	0	0	0	0	0
"txid1720300"	7	7	11	7	0	3	8	7	4	1	0	0	0	15	22	4	7	0	2	13	0	15	64	13	25	17	2	3	0	9	0	4	4	8	0	4	1	0	2	1	1	1	1	18	0	5	0	1	9	0	7	0	10	16	48	0	0	7	10	3	15	47	8	61	0	2	0	1	4	2	0	1	2	10	5	6	0	5	2	2	0	0	26	15	24	4	6	3	9	1	1	13	0	0	7	0	0	15	0	2	0	3	0	1	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	3	0	7	0	0	0	0	0	0	0	5
"txid796944"	12	12	17	9	2	15	9	10	16	7	4	4	5	13	13	5	15	12	9	16	9	11	5	4	13	7	6	10	12	3	6	6	15	8	12	11	3	3	4	5	6	4	4	11	5	7	3	9	2	5	4	8	9	2	2	2	14	7	5	13	2	19	33	24	9	6	9	10	18	17	2	20	9	11	11	39	2	12	13	6	12	5	14	7	40	30	17	19	15	6	10	21	0	6	10	10	7	19	6	5	9	13	17	12	18	13	13	1	8	10	3	17	0	4	18	11	11	11	4	11	10	11	2	7	9	2	17	7	8	5	8
"txid796943"	203	229	346	217	89	703	211	313	356	162	100	161	127	179	220	103	379	169	211	201	122	353	183	130	227	96	127	223	145	114	190	108	170	214	115	246	107	78	157	129	105	134	148	174	149	142	123	252	111	122	174	206	136	107	161	86	223	134	172	313	109	467	806	485	210	194	277	389	311	288	71	264	253	252	222	665	65	263	191	123	194	115	263	111	664	450	296	412	282	82	165	505	0	190	320	234	309	320	173	229	171	288	300	249	248	339	187	22	190	365	35	262	40	179	329	196	194	207	156	211	168	238	148	200	129	92	282	104	107	144	191
"txid237576"	100	94	155	108	47	153	128	143	222	78	52	87	67	107	138	45	199	116	105	98	68	117	75	67	144	56	69	114	71	46	104	75	114	132	97	101	45	38	79	51	87	72	72	97	91	64	46	129	52	68	76	106	62	37	85	42	103	70	91	133	45	228	388	262	97	80	118	196	185	163	44	164	165	145	147	361	37	145	130	76	103	70	120	73	297	179	146	202	95	71	81	283	0	106	159	95	156	142	90	83	111	169	201	152	130	167	114	15	136	125	17	157	9	120	190	127	98	96	85	135	104	120	59	101	77	47	145	76	60	58	104
"txid2606632"	1	2	3	1	1	0	1	1	4	2	2	2	1	2	4	1	8	0	0	4	1	3	1	0	1	0	0	4	2	1	3	2	3	3	2	2	0	3	0	0	1	1	1	2	2	2	1	0	0	1	2	0	1	2	2	1	1	2	1	2	1	4	7	2	2	0	2	7	7	0	0	4	3	3	0	7	0	1	0	1	2	3	0	1	5	6	2	7	4	1	3	7	0	2	6	2	3	3	1	1	3	1	0	3	4	5	5	0	2	5	1	3	0	1	3	3	2	2	1	1	2	3	0	5	1	0	2	0	1	0	5
"txid180332"	0	1	2	1	0	1	1	7	2	1	0	0	0	0	0	0	0	1	0	2	0	1	1	1	2	0	0	1	1	1	0	1	1	4	1	0	2	0	1	1	1	0	1	2	2	3	1	1	1	0	2	0	1	0	0	0	0	1	2	2	0	2	2	2	0	0	1	3	1	2	0	1	1	3	7	13	0	2	1	1	0	0	6	5	7	2	1	3	1	1	1	4	0	2	5	0	1	1	1	0	1	2	0	1	2	1	1	0	1	1	1	1	0	2	1	1	0	0	1	0	2	0	1	3	0	0	0	0	0	1	1
"txid585394"	0	0	0	0	1	0	0	1	0	0	2	2	4	1	2	0	0	1	1	1	0	1	1	0	5	4	1	1	6	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	14	10	0	0	1	1	1	2	0	1	0	2	1	0	1	1	0	0	1	1	0	0	0	1	0	0	0	7	1	0	0	4	2	1	0	1	0	2	3	3	1	3	1	0	3	0	0	2	2
"txid2606635"	3	6	6	5	7	7	5	13	7	4	10	5	11	0	5	4	15	1	5	7	1	2	2	7	3	1	3	4	6	2	6	2	4	3	4	4	2	0	1	1	1	0	1	3	7	5	1	2	1	7	2	17	0	0	3	0	10	1	3	3	0	4	15	3	6	9	15	9	6	8	1	8	3	7	5	18	2	6	6	4	3	7	21	8	27	45	13	15	13	5	8	23	0	7	12	8	3	7	3	6	4	8	12	5	4	5	9	0	6	13	0	5	0	5	4	3	1	5	5	8	3	5	6	5	5	6	3	4	2	1	2
"txid2763667"	73	28	52	29	5	105	31	37	35	7	5	13	13	12	21	7	40	7	14	15	8	34	17	5	18	6	9	24	19	10	16	7	15	7	16	22	8	7	9	8	7	9	5	14	12	9	7	21	6	11	11	32	13	6	4	4	31	10	11	32	6	96	128	41	16	28	35	17	20	37	4	16	24	25	13	108	2	18	21	9	8	14	83	18	132	55	33	27	33	11	26	50	0	24	39	32	10	26	11	30	9	21	8	16	26	13	24	1	14	48	1	50	6	33	65	39	14	47	12	22	92	23	16	21	14	4	30	9	4	9	30
"txid169435"	0	0	6	2	0	3	3	4	0	0	0	0	3	0	0	1	0	0	0	1	0	0	1	0	0	2	0	0	2	0	1	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	25	5	0	6	8	2	5	10	0	2	5	6	12	24	0	2	5	4	0	0	22	16	42	3	2	5	3	1	3	7	0	3	11	1	0	4	0	0	1	0	0	23	0	0	5	0	0	4	0	3	0	0	0	0	0	5	0	10	4	2	3	0	0	0	0	0	0	0	2
"txid1871018"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	1	1	0	1	0	0	6	1	5	9	1	0	5	0	0	0	0	5	14	7	1	26	0	4	1	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid642589"	0	0	3	1	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	1	0	0	7	3	4	0	3	1	1	1	2	0	5	0	1	1	3	0	0	1	1	0	0	1	2	7	3	3	3	1	6	2	7	0	5	14	2	1	6	0	1	0	1	0	0	0	0	3	0	0	0	0	7	0	2	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
"txid292800"	27	3	39	10	0	4	11	39	14	0	1	6	15	18	26	5	14	1	4	6	2	4	30	12	40	9	5	2	8	12	4	1	2	6	3	43	4	0	14	1	5	7	1	36	2	6	1	20	16	2	19	9	1	4	21	2	32	5	22	18	12	177	60	179	17	8	10	14	17	35	3	11	7	14	31	34	2	8	2	4	9	10	109	47	63	16	21	26	19	14	8	27	0	12	33	2	1	34	2	3	7	13	9	55	9	7	19	2	19	82	1	38	1	38	26	8	1	22	5	30	41	19	13	8	18	9	5	1	2	3	20
"txid2764322"	2	0	3	0	0	0	3	3	1	1	0	0	0	3	27	3	2	0	0	0	0	1	1	1	1	1	2	0	0	14	0	0	0	12	0	28	1	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	2	0	0	7	0	0	1	23	10	8	0	4	0	1	3	4	0	6	16	17	17	9	0	8	3	9	0	0	1	1	8	1	3	6	4	0	3	7	0	3	5	1	0	1	0	3	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1841867"	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	0	2	13	0	0	1	1	2	1	9	0	15	1	3	5	13	0	0	3	1	0	0	13	2	3	1	5	3	6	0	1	2	0	3	3	1	0	0	0	0	0	0	0	5	2	0	3	0	0	1	0	1	0	3	0	0	0	5	0	1	4	2	0	0	3	0	0	0	0	0	0
"txid1550024"	2	3	7	1	0	3	2	5	5	0	0	0	0	3	13	1	4	0	0	0	0	3	7	1	3	3	1	3	0	6	0	0	1	1	0	8	0	0	0	0	0	3	0	6	0	0	0	1	1	0	0	0	1	4	6	0	0	4	2	3	2	29	47	32	0	0	0	0	3	17	0	11	1	5	23	30	0	8	5	4	0	0	63	24	23	1	21	17	6	6	5	11	0	4	22	2	1	6	0	1	0	3	0	6	0	0	2	1	0	6	0	5	0	2	1	0	0	1	0	0	3	4	1	0	0	0	0	0	0	0	0
"txid44749"	1	0	5	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	2	0	3	4	1	1	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	3	0	0	2	3	0	0	7	11	1	0	3	1	2	2	0	0	4	2	1	3	1	0	1	2	0	1	0	1	4	2	2	1	3	2	1	4	2	0	1	3	0	0	1	0	2	0	2	1	3	0	0	3	0	0	0	0	0	0	0	7	3	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0
"txid1535"	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	3	16	0	4	1	0	0	1	0	0	0	1	3	1	0	0	2	0	0	0	16	2	20	2	3	1	0	0	1	2	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1	2	0	0	0	0	0	0	0	0
"txid2741"	5	1	1	1	1	0	2	3	1	0	1	3	3	0	0	0	2	2	0	0	1	0	2	1	2	1	0	0	1	1	1	0	0	2	1	1	0	0	0	0	0	0	1	0	4	2	0	0	0	0	0	2	1	0	1	0	5	0	3	2	0	35	43	12	1	3	3	2	1	1	1	3	1	1	5	33	2	2	1	1	1	0	46	11	22	10	17	6	2	1	1	14	0	2	1	6	1	1	0	0	0	2	12	1	11	0	1	1	18	11	0	3	2	0	1	4	0	1	2	1	2	3	1	4	1	0	3	1	0	1	2
