"Taxa"	"warble.1"	"warble.2"	"warble.3"	"warble.4"	"warble.6"	"warble.7"	"warble.9"	"warble.10"	"warble.12"	"warble.14"	"warble.15"	"warble.20"	"warble.33"	"warble.42"	"warble.43"	"warble.45"	"warble.49"	"warble.50"	"warble.52"	"warble.53"	"warble.54"	"warble.57"	"warble.58"	"warble.60"	"warble.63"	"warble.68"	"warble.69"	"warble.73"	"warble.80"	"warble.83"	"warble.84"	"warble.85"	"warble.87"	"warble.88"	"warble.89"	"warble.90"	"warble.93"	"warble.94"	"warble.95"	"warble.96"	"warble.97"	"warble.100"	"warble.101"	"warble.103"	"warble.104"	"warble.106"	"warble.107"	"warble.108"	"warble.109"	"warble.110"	"warble.111"	"warble.112"	"warble.114"	"warble.117"	"warble.118"	"warble.119"	"warble.120"	"warble.121"	"warble.122"	"warble.123"	"warble.125"	"warble.126"	"warble.127"	"warble.135"	"warble.136"	"warble.137"	"warble.139"	"warble.140"	"warble.141"	"warble.144"	"warble.145"	"warble.147"	"warble.148"	"warble.149"	"warble.150"	"warble.151"	"warble.152"	"warble.153"	"warble.154"	"warble.157"	"warble.158"	"warble.159"	"warble.161"	"warble.162"	"warble.164"	"warble.170"	"warble.173"	"warble.178"	"warble.180"	"warble.181"	"warble.185"	"warble.187"	"warble.188"	"warble.189"	"warble.191"	"warble.192"	"warble.197"	"warble.200"	"warble.202"	"warble.221"	"warble.222"	"warble.224"	"warble.225"	"warble.227"	"warble.228"	"warble.229"	"warble.230"	"warble.232"	"warble.234"	"warble.236"	"warble.240"	"warble.243"	"warble.245"	"warble.247"	"warble.250"	"warble.251"	"warble.257"	"warble.262"	"warble.263"	"warble.265"	"warble.269"	"warble.272"	"warble.280"	"warble.282"	"warble.283"	"warble.286"	"warble.292"	"warble.293"	"warble.296"	"warble.307"	"warble.308"	"warble.310"	"warble.315"	"warble.318"	"warble.319"	"warble.324"	"warble.325"	"warble.326"
"CO2 -- Production"	0.0021381880383652	0.00470317317825221	0.00437603280494522	0.00211157378695254	0.000296920128485438	0.0026858778051107	0.00207839205809717	0.005490036600244	0.0019609479305741	0.000236942260132984	0.000565171317555634	0.000292147961706144	0.000339647692711469	0.00118280348564946	0.00113529312302229	0.0012288908269246	0.00386896428844147	0.00134745352338042	0.000491025151399422	0.00051748049098549	0.000805400015340953	0.000179011854562813	0.00173099115271189	0.00394806772454635	0.000759122559028323	0.00133648148973137	0.00198474377675219	0.000253911209203305	0.00126111068905265	0.00126351256493051	0.000237725153149858	0.00130837359098229	0.000253110336636748	0.000468800517297123	0.000743648006610205	0.000440910403965153	0.00836308964480361	0.000752386882523868	3.91554176414734e-05	0.00066011882138785	0.000719397220854948	0.000669456066945607	0.000611745513866232	0.000515936711763357	0.000677557780621847	0.000380048950304799	0.000327580815676231	0.000333823953386037	0.000814426992437464	0.000725873770551301	0.00338131281796749	0.000948926658512926	0.000834197022169418	0.000465783541072793	0.000423710240638195	0.000722290826906499	0.000135491155438464	0.016615367853349	0.000431555325392715	0.000367451925039807	0.000905624404194471	0.00189519023689878	0.0089919545669664	0.0379299260687881	0.0317770716206307	0.0230784508440913	0.000738721308592032	0.00218557015426059	0.0027149724051985	0.0027643400138217	0.00509405814503511	0.0185497470489039	0.000317281252203342	0.0060928274012562	0.00164354560142626	0.00389699931053089	0.0072289156626506	0.0256260693731529	0.000225411375760763	0.00492512212701209	0.00224394043358122	0.00138550043673383	0.000272438322990767	0.00115535599406567	0.000670321158314962	0.0505174500878045	0.0097892176732874	0.0160136286201022	0.00214741891401958	0.00592865381113292	0.00863520169586631	0.00474318715825995	0.00830452658062141	0.000370458182680339	0.00824112494236976	0.0544067165722321	0.00244997958350347	0.00369813053125558	0.00385572894529116	0.000619578686493185	0.00693592526186656	0.000855457227138643	0.0127118644067797	0.000814584949573313	0.00215012791900278	0.00398630060075234	0.00755091473938556	0.00599193393508738	0.000799491605338145	0.00250095234940458	0.0789786223277909	0.00474341110551125	0.00941361864477067	0.00567831131959017	0.0021681723419041	0.0251832111925383	0.054055166735282	0.00201225930282955	0.00182343535220355	0.00997972035436012	0.00171673819742489	0.00109409190371991	0.000481373519107855	0.0029756984625558	0.00289901755516186	0.00429776452099169	0.00232364021927945	0.00176292492239298	0.000146455770357352	0.0023408016051211	0.00221492400519362	0.000913809488997733	0.00188077175038566	0.00111805210477745	0.000549917512373144	0.00058561304124389	0.00341508848183794	0.00280492987675308
"Menaquinone (Vitamin K2) -- Production"	0.00441892194595475	0.00784512704422153	0.00789522002570537	0.00543398009509465	0.000661322104353929	0.00640092374115166	0.00420568745873781	0.00685528379713008	0.00621662216288385	0.00228056925377997	0.00858353938537619	0.00766326576475347	0.00436910441078845	0.00743476476693944	0.00381651730718133	0.00558947118052802	0.00608343726932573	0.00557929974524707	0.00263698692418208	0.00416054314752334	0.00205185242003528	0.00318243297000557	0.0113796640594948	0.00938931490901728	0.00371708287524213	0.00487815743751949	0.00671943375020923	0.00347663040293756	0.00575856567651751	0.00835322195704058	0.00146292401938374	0.0118256843800322	0.00459492611125173	0.00248949240219851	0.00493699648832886	0.00462195733811747	0.0125916181168953	0.00284090909090909	0.000959307732216099	0.0067212098177672	0.00666389004581425	0.00366341236634124	0.005573681348559	0.00546510739127111	0.00207784386057366	0.00460619327769417	0.00348426867582901	0.0027312868913403	0.00488656195462478	0.0045730047544732	0.00580096786201762	0.00404875374298849	0.00846836370990166	0.00337227283736702	0.00267375772540654	0.00337845709359491	0.00197214904027098	0.00939721624492687	0.00334886932504747	0.00406238517127343	0.00397998093422307	0.00634601579325198	0.00158542356838618	0.0101024016163843	0.00831092642385725	0.0139026812313803	0.00432679623603905	0.0070395689852347	0.0121283603346982	0.0073255010366275	0.00822326529127097	0.0111811716401496	0.00440668405837975	0.00689265802535934	0.00300852415176333	0.00437662999490392	0.00640060240963855	0.00696064706797324	0.00503418739199038	0.00842876591655322	0.00791869888544777	0.0047588928044336	0.00178598456182836	0.0034529389368099	0.0046326640052434	0.00709256133531106	0.00522902310498582	0.00868824531516184	0.00239841592994394	0.00238764897513203	0.00660889082860527	0.00272294077603812	0.00413180879134366	0.00180783593148006	0.00587828492392808	0.000103395508499111	0.00449162923642303	0.00410620010711826	0.00772663792579999	0.00359355638166047	0.009153534019062	0.00519174041297935	0.00430148947098099	0.00674941815360745	0.00653203418431223	0.0104616996986881	0.0100535036244391	0.0115997695410025	0.00586293843914639	0.00498534210046872	0.00178147268408551	0.00761910408822745	0.00771336153271958	0.00345636341192445	0.00717164697706741	0.00133244503664224	0.00325236722931247	0.00538666336449755	0.00429208629057143	0.00544348382965097	0.00362422508345255	0.00431558473133965	0.00251383948867435	0.00697084917617237	0.00463842808825898	0.0099105166939286	0.00277483249486769	0.0028168474303453	0.000292911540714704	0.00148091530119906	0.00493902594261565	0.0039111046129103	0.00471249550939329	0.00495137360687158	0.00304954256861471	0.00143415438671973	0.00151578793578903	0.00269868253293668
"Polypeptide -- Macromolecule"	0.0043781945547478	0.00763045938878264	0.00774221188567232	0.00524201884173533	0.000661322104353929	0.00640092374115166	0.00403452575983569	0.00647766223203393	0.00621662216288385	0.00228056925377997	0.00865418580007065	0.00761831992449099	0.00433822734781468	0.00738648707364762	0.00381651730718133	0.00543090462221517	0.00593071499478199	0.00515822051919069	0.00263698692418208	0.0041191447082445	0.00201350003835238	0.00318243297000557	0.0106744454417233	0.0085288386100777	0.00361237631537616	0.0047890586715374	0.00662378344771515	0.0034375671399832	0.00569778925776799	0.00828302681454444	0.00146292401938374	0.0118760064412238	0.00459492611125173	0.00248949240219851	0.00497831026647387	0.00462195733811747	0.010693478669423	0.00275010377750104	0.000959307732216099	0.00664119541517473	0.00662602703419031	0.00362622036262204	0.005573681348559	0.00550332492547581	0.00207784386057366	0.00453018348763321	0.00348426867582901	0.00276163452346631	0.00491980387268346	0.0045730047544732	0.0057389254249907	0.00394331744759816	0.00836724891933568	0.0033350101540812	0.00267375772540654	0.00337845709359491	0.00197214904027098	0.00863454362215019	0.00334886932504747	0.00406238517127343	0.00405147759771211	0.00640344580043073	0.00163274964505442	0.00578592092574734	0.00743094597897825	0.0131876861966236	0.00432679623603905	0.00658212406922667	0.0117722983799181	0.00709513936880903	0.00705890914383437	0.00608549013857321	0.00440668405837975	0.00402267755063634	0.00300852415176333	0.00416679157049072	0.00534638554216867	0.00556074039508477	0.00503418739199038	0.00736766236886362	0.00775179422509876	0.00469865365501039	0.00172544271227486	0.0034529389368099	0.0046326640052434	0.00545581641177774	0.00504661532225375	0.00814310051107325	0.00234263881529408	0.00174015094797758	0.00548662634827607	0.00252530797777729	0.00364090081613451	0.00176338094955841	0.00547487321346243	0.000103395508499111	0.00382080149332089	0.00351960009181565	0.00745339729188172	0.00359355638166047	0.00905916768896857	0.00513274336283186	0.00398048279404211	0.00657486423584174	0.00658646780251483	0.0101622592779743	0.00850017259233689	0.00942961398117918	0.00567844037637605	0.00468721533034103	0.00138558986539984	0.00711511665826687	0.00746454341876089	0.00345636341192445	0.00711605281445448	0.00159893404397069	0.0031700288184438	0.00554145254163829	0.00359076500126238	0.00544348382965097	0.00343347639484978	0.00382932166301969	0.00246035354210681	0.00611671350636469	0.0043485263327428	0.00962186086789185	0.00232364021927945	0.00260606292875484	0.000292911540714704	0.00140925810920556	0.00493902594261565	0.00372834271511075	0.00418418883793665	0.00466742386597572	0.00304954256861471	0.0010636645034838	0.00157057545154044	0.00246493837654059
"Formate -- Production"	0.00103854847577738	0.0016197650364935	0.00205030907644287	0.00109270251912229	0.000539854779064432	0.000627541543250163	0.000806905151967137	0.00177191657468193	0.00104305740987984	5.9235565033246e-05	0.00102437301306959	0.000853970964987191	0.000447717413119664	0.00144833079875444	0.00113529312302229	0.000634266233251407	0.00279990836663527	0.000589510916478936	0.000200047283903468	0.000186292976754776	0.000651990488609343	7.95608242501392e-05	6.41107834337735e-05	0.00417584086250095	0.00047117951939689	0.000645966053370161	0.00229560725985796	0.000136721420340241	0.000136746942186432	0.00135710608825869	7.31462009691872e-05	0.000452898550724638	3.89400517902689e-05	6.46621403168445e-05	0.000268539557942574	0.000744986544630776	0.00202969366660402	0.00020755500207555	6.85219808725785e-05	0.00018003240583305	7.57260232478892e-05	0.000297536029753603	0.000305872756933116	0.000171978903921119	0.000331250470526236	3.04039160243839e-05	5.95601483047693e-05	0.000166911976693019	0.000116346713205352	0.000199615286901608	0.00580096786201762	0.000611530513263886	0.000455016557546955	0.000167682074786205	0.00023377116724866	0.000302896153218854	3.01091456529921e-05	0.0309971944542805	0.000310719834282755	8.16559833421794e-05	0.00116777883698761	0.000143575017946877	0.0127543776620918	0.000964320154291224	0.00097775604986556	0.00154915590863952	0.000598012487907836	0.000508272128897812	0.000200284849563824	0.000506795669200645	0.00338391005348761	0.000989808636996847	0.000951843756610026	0.000258768731327484	0.00100284138392111	0.00155879972421236	0.00169427710843373	0.000622180743505988	0.000450822751521527	0.00140145751581645	0.000370899245220036	0.000135538086202223	3.02709247767519e-05	0.00192996967190515	0.00029792051480665	0.00150034951323888	0.00143899473044183	0.00156729131175468	0.000446216917198873	0.000789138220594484	0.00380322962778228	0.000351347196908145	0.00388635480373908	0.00020745658230099	0.00507146150299678	0.121696513503453	0.00125415621536487	0.00170879134892499	0.000576841338271905	0.000223048327137546	0.00660564310653959	0.000471976401179941	0.0238186954288649	0.000252133436772692	0.00133362364596375	0.00290082907566485	0.00388332758025543	0.00192049164586134	0.000655993112072324	6.62503933617106e-05	0.155581947743468	0.00225312027511784	0.00613751347764784	0.00999876558449574	0.00136205698401668	0.0270486342438374	0.106010703993413	0.00111448207541329	0.00120627261761158	0.0165972889315829	0.00104911778731521	0.000759786044249939	0.000106971893135079	0.00104700501460296	0.00196488967627637	0.0013791333910645	0.000203036524014709	0.00111140919020427	0.000266283218831549	0.00250800171977261	0.00216400621197077	0.000694495211638277	0.000993216542338497	0.00079860864626961	0.000549917512373144	0.00047805146223991	0.00593531420640283	0.00276243093922652
"H2 (Hydrogen) -- Production"	0.00205673325595129	0.00374692634947894	0.00452904094497827	0.00217063878798618	0.000121467325289497	0.0023093528791606	0.00239626378462968	0.00595480160343926	0.00212783711615487	0.00029617782516623	0.000883080183680678	0.000943862645512158	0.00151297608571473	0.00253457889782026	0.000966206913210463	0.00285419804963133	0.00570163158296637	0.00189485651725372	0.000491025151399422	0.000972863323052721	0.00132315716806014	0.000616596387938579	0.00208360046159764	0.00265735327613697	0.00185854143762107	0.00129193210674032	0.00112389105430546	0.0004296958924979	0.00112436374686622	0.00163788665824325	0.000237725153149858	0.00108192431561997	0.00161601214929616	0.000404138376980278	0.000784961784755216	0.0010490626852964	0.00977259913550085	0.00147882938978829	0.000244721360259209	0.00134024124342382	0.00109802733709439	0.00161785216178522	0.00117251223491028	0.00061148054727509	0.000798012497176842	0.000516866572414527	0.000625381557200078	0.000576605010394064	0.00099725754176016	0.00121583856567343	0.00139595483310585	0.00153936991269875	0.00146616446320686	0.000782516349002292	0.000452931636544278	0.000931988163750321	0.000270982310876929	0.00302345218315038	0.000655964094596927	0.000449107908381987	0.000857959961868446	0.00209619526202441	0.00137245622337908	0.0377003260320521	0.0296748961134197	0.0235551142005958	0.000474892269809164	0.0026938422831584	0.00440626669040413	0.00433079935498733	0.00967871047556671	0.0191729598944204	0.00126912500881337	0.00832764826272083	0.0032592344977436	0.00545579903474324	0.00978915662650602	0.0258593871519676	0.000551005585192977	0.00714743333066389	0.00241084509393024	0.00138550043673383	0.000332980172544271	0.00186432444496961	0.0011023059047846	0.0503640052512233	0.0114511552492906	0.016695059625213	0.00200797612739493	0.0069808381052589	0.0121578652035663	0.0050945343551681	0.00781361860541226	0.00122992116649873	0.0140041493775934	0.000620373050994665	0.00262497812518229	0.00329006095539289	0.00434149007225697	0.000768277571251549	0.0146739643295272	0.00100294985250737	0.00475089881869543	0.00147401086113266	0.00323880028305481	0.00482847678400988	0.0070762858129099	0.00912233531784137	0.00127098665464013	0.00235188896434073	0.0160332541567696	0.00637395867303074	0.00978684581570872	0.00111097395383286	0.00230715774843641	0.00186542305129913	0.00148209139563606	0.0025075846696799	0.00131848402390103	0.00202796456398762	0.00534096328087744	0.00240092389982981	0.000668574332094243	0.00333388438860418	0.00724754388790466	0.00436191026011097	0.00236875944683827	0.00197370942398344	0.000292911540714704	0.00140925810920556	0.0041498001476616	0.00153519994151619	0.00342342723103908	0.00303471285582452	0.000549917512373144	0.000669272047135874	0.00140621290428621	0.00280492987675308
"Nitrite (NO2-) -- Consumption"	0.00570183476897388	0.00392256352211077	0.00302956117265439	0.00494669383656714	0.0032526250438632	0.00587378884482152	0.00496368926816148	0.00299192470806948	0.00371328437917223	0.00621973432849083	0.00321441186859767	0.00229223785338667	0.00444629706822287	0.00362082699688609	0.00845431049059155	0.00531197970348053	0.00391987171328938	0.00477924921573994	0.0094385945769	0.00502991037237896	0.00586791439748408	0.00934839684939136	0.00342992691370688	0.00361906208083416	0.00523532799329878	0.0055686728738807	0.00593031875463306	0.00892595558507002	0.00600167135151561	0.00072534980579344	0.00709518149401116	0.000452898550724638	0.00716496952940948	0.00779178790817977	0.00568064449493906	0.00211332917762608	0.00202969366660402	0.00642123287671233	0.00767446185772879	0.00534096137304715	0.00586876680171141	0.00874012087401209	0.00598151169113649	0.00707024382786823	0.00915455845817962	0.00732734376187653	0.00662606649890559	0.00597848352882267	0.00606665004570764	0.00707726926287519	0.0011788063035116	0.00757032600902535	0.000631967441037438	0.00616697408380378	0.00628260011980773	0.00636081921759594	0.00704554008280015	0.000190668155694168	0.00738822717072329	0.00661413465071653	0.000738798856053384	0.0049102656137832	0.00534784666351159	0	0.000879980444879003	0.000198609731876862	0.000861841526690704	0.0037866273602887	0.00340484244258501	0.00308684634876756	0.0028745042389841	0.000329936212332282	0.00141013889868152	0.00301112705544708	0.00384422530503092	0.0032974609550646	0.00237198795180723	0.00209986000933271	0.000726325544118016	0.00286297749659646	0.00400571184837639	0.00576789855727237	0.00520659906160133	0.000774613677839484	0.000536256926651969	3.40988525736109e-05	0.000648561005269559	0.000238500851788756	0.000697213933123239	0.00115335586086886	0.00127813454704158	0.00395265596521663	0.00480680725725623	0.00423804160986308	0.000922083909635777	0.00237809669547955	0.0042291314239048	0.00239740875819327	0.00426558989616856	0.00503097893432466	0.00117957912616778	0.00421828908554572	0.00500770416024653	0.00432505818463925	0.00457242392901856	0.00205865289240731	0.00146703486365205	0.00203572114461302	0.00414095651995654	0.00596253540255395	0	0.0025495834692123	0.00103674214149457	0.00456733736575731	0.00425295343988881	0.0022651565622918	0.00230547550432276	0.00318865704909913	0.00518977754088703	0.00432276657060518	0.00314735336194564	0.00540967663505957	0.00454630545824085	0.00407780900424313	0.00331776453535191	0.00131498765194522	0.0055947842172942	0.00739661978308359	0.00607125738935932	0.00556537524482874	0.00420071794088444	0.00288763798523284	0.00386720483506266	0.00521757648896145	0.0063990401439784	0.00601149713766687	0.00692148948992823	0.00569485762855929
"Adenosylcobalamin (Vitamin B12, Cobamide coenzyme, Cob[II]alamin, Vitamin B12r, Cob[I]alamin, Vitamin B12s, Aquacobalamin, Cobalamin [III]) -- Consumption"	0.00187345999551999	0.00339565200421529	0.00419242303690556	0.00214110628746936	0.000242934650578994	0.00240975952608063	0.00173606866029293	0.00351478533666415	0.00204439252336449	0.00029617782516623	0.000141292829388908	0.00024720212144366	0.000416840350145894	0.00123108117894127	0.00123191381434334	0.0012288908269246	0.00391987171328938	0.0014316693685917	0.000363722334369942	0.000683074248100847	0.000517757152719184	7.95608242501392e-05	0.00157071419412745	0.00389745147166755	0.000811475838961311	0.00140330556421794	0.00155431741552883	0.000390632629543546	0.000607764187495252	0.001006130375778	0.000201152052665265	0.00181159420289855	0.000428340569692958	0.000210151956029745	0.000743648006610205	0.00027366852659906	0.00629580905844766	0.000583748443337484	6.85219808725785e-05	0.000440079214258567	0.000549013668547197	0.000576476057647606	0.000526780859162589	0.000515936711763357	0.000542046224497478	0.000273635244219455	0.0001935704819905	0.000333823953386037	0.000598354525056096	0.000489964795122128	0.00254373991810398	0.000885664881278731	0.000682524836320433	0.000372626832858234	0.000423710240638195	0.000629092010531467	0.000135491155438464	0.0182224280227712	0.000310719834282755	0.000326623933368718	0.00059580552907531	0.000660445082555636	0.00887363937529579	0.00826560132249621	0.00366658518699585	0.0147765640516385	0.000897018731861753	0.00132150753513431	0.00215862560085455	0.0018428933425478	0.0034566823127024	0.00956815015763619	0.000246774307269266	0.0043049707120845	0.00094712797370327	0.00215833807967865	0.00338855421686747	0.00423860631513454	0.000551005585192977	0.00414431008248579	0.00187304118836118	0.00103912532755038	0.000408657484486151	0.00111596885790434	0.00137043436811059	0.00664927625185412	0.00478313741386299	0.00838160136286201	0.000892433834397746	0.00331842738916655	0.00505019016148138	0.00118579678956499	0.00435680827998118	0.000340821528065912	0.00547487321346243	0.0798420116630134	0.00104999125007292	0.0025759391976332	0.00212520493047544	0.000446096654275093	0.00363310370859677	0.00117994100294985	0.0130328710837185	0.000562451512800621	0.00141527407326765	0.00394887054816312	0.00569554711770797	0.00656808142884579	0.000799491605338145	0.00115938188382994	0.0779889152810767	0.00720405561649521	0.00771336153271958	0.00567831131959017	0.00144544822793607	0.0337108594270486	0.0534376286537669	0.00195034363197325	0.0021600695710719	0.00987298537730814	0.00152598950882213	0.000486263068319961	0.000668574332094243	0.00308590951672453	0.00186825575777098	0.00445812886878989	0.000902384551176484	0.000862300233779174	5.32566437663099e-05	0.0022930301437921	0.00211308841874793	0.00109657138679728	0.00169058134866127	0.00092283665791155	9.99850022496625e-05	0.00037048988323593	0.00317767591358182	0.00214619634509137
"Ethanol -- Production"	0.000997821084570428	0.00247843565824909	0.00198910582042965	0.00104840376834707	0.00033740923691527	0.000727948190170189	0.000806905151967137	0.00188810782548074	0.000917890520694259	5.9235565033246e-05	0.000953726598375132	0.000853970964987191	0.000339647692711469	0.00144833079875444	0.00113529312302229	0.000515341314516768	0.00318171405299463	0.000568456955176117	0.000290977867495954	0.000144894537475937	0.000556109534402086	7.95608242501392e-05	0.000128221566867547	0.00265735327613697	0.000523532799329878	0.000645966053370161	0.00148257968865826	0.000136721420340241	0.000243105674998101	0.00121671580326641	0.000164578952180671	0.000779991948470209	7.78801035805378e-05	6.46621403168445e-05	0.000268539557942574	0.000744986544630776	0.00240556286412329	0.000324304690743047	3.91554176414734e-05	0.000140025204536817	0.000132520540683806	0.000371920037192004	0.000339858618814573	0.000210196438125812	0.000331250470526236	0	5.95601483047693e-05	0.000136564344567015	6.6483836117344e-05	0.000235908975429173	0.00372254622161559	0.000611530513263886	0.000328623069339468	0.000204944758072029	0.000262992563154742	0.000302896153218854	3.01091456529921e-05	0.0153079290714461	0.000224408769204212	4.08279916710897e-05	0.00107244995233556	0.000258435032304379	0.00882631329862754	0.00450016072002571	0.00141774627230506	0.00794438927507447	0.000633189693078885	0.000736994586901828	0.00024479259391134	0.00073715733701912	0.00371138521995415	0.00148471295549527	0.000951843756610026	0.000541061892775647	0.00100284138392111	0.00182859198417219	0.00248493975903614	0.00124436148701198	0.000400731334685802	0.00154160326739809	0.000463624056525045	0.000135538086202223	0	0.00254703480509932	0.000268128463325985	0.00284725418989651	0.00172274017024726	0.00514480408858603	0.000892433834397746	0.00087007547398879	0.00399027370783714	0.000505061595555458	0.00143181492769335	0.00020745658230099	0.00564776394651914	0.0544067165722321	0.00137082190981742	0.00188732178836492	0.000546481267836542	0.000223048327137546	0.0054260639803718	0.000471976401179941	0.0116846430405752	0.000213343677269201	0.00117032279135594	0.0029756891808433	0.00232999654815326	0.0018628768964855	0.000655993112072324	0.000115938188382994	0.0783847980997624	0.00397260680086567	0.00717425561914241	0.00518454511788668	0.00136205698401668	0.0238507661558961	0.0535199670646356	0.000897777227416259	0.00100990265660504	0.00880563560678834	0.00152598950882213	0.000759786044249939	0.000106971893135079	0.0019837989750372	0.00267353841198261	0.00131498765194522	0.000203036524014709	0.000555704595102135	0.000266283218831549	0.00207805856781159	0.00216400621197077	0.000584838072958549	0.00145812641322035	0.000834102363881593	0.000549917512373144	0.000932200351367825	0.00334203846083606	0.0022311942201445
"CO2 -- Consumption"	0.00183273260431303	0.00240037469263495	0.00410061815288573	0.00211157378695254	2.69927389532216e-05	0.00251016617300065	0.00195613370173851	0.004705745657352	0.00158544726301736	0.00019251558635805	7.06464146944542e-05	0.000292147961706144	0.000169823846355735	0.0010138315591281	0.000314017246793401	0.000991040989455323	0.0030798992032988	0.00124218371686633	0.000400094567806936	0.000372585953509553	0.000345171435146123	0.000179011854562813	0.00157071419412745	0.00202465011515197	0.000706769279095335	0.00120283334075823	0.000789114995576173	0.00021484794624895	0.00109397553749145	0.000795544948289579	0.000164578952180671	0.00062902576489533	0.00017523023305621	0.000468800517297123	0.000702334228465193	0.000304076140665623	0.00778049238864875	0.000466998754669987	1.95777088207367e-05	0.00054009721749915	0.000624739691795086	0.000502092050209205	0.000492794997281131	0.000343957807842238	0.000572159903636227	0.000334443076268223	0.000357360889828616	0.000303476321260034	0.000781185074378792	0.000562552172177258	0.000217148529594243	0.000948926658512926	0.00091003311509391	0.000409889516144058	0.000394488844732113	0.000722290826906499	0.000165600301091457	0.00198839648081061	0.000345244260314172	0.000367451925039807	0.000309818875119161	0.00169418521177315	0.000662565073355419	0.0343481654957065	0.0296748961134197	0.0160476663356504	0.000281417641368393	0.00182977966403212	0.0027149724051985	0.00225754434462105	0.00352945457191719	0.0179631937825354	0.000246774307269266	0.00557528993860124	0.00119783831968355	0.0032974609550646	0.00602409638554217	0.0243039352932027	0.00010018283367145	0.00472491391046689	0.0020028559241882	0.00124996235053161	0.000272438322990767	0.000183806635419539	0.000610737055353632	0.0485056177859615	0.00922172679367653	0.0115161839863714	0.0017012019968207	0.00560490479755569	0.00813641748238667	0.00439183996135181	0.00709771114156559	0.000296366546144271	0.00720378054402951	0.00028950742379751	0.00157498687510937	0.00239740875819327	0.00379500880442043	0.000545229244114003	0.00245352458242899	0.000648967551622419	0.00179763739085773	0.000698215671062839	0.000979805127646835	0.00374300525892239	0.00560925094925785	0.00581908968695986	0.000471495049301983	0.00238501416102158	0.000395882818685669	0.00183807180338561	0.00709131624782284	0.000617207752129367	0.000806115357887422	0.000932711525649567	0.000741045697818031	0.00157884960683549	0.00106600835974977	0.00154765716725371	0.000381497377205532	0.000759786044249939	0.000481373519107855	0.00168071857607318	0.000934127878885489	0.00384874434715674	0.00227852099172062	0.00124554478212547	9.31991265910423e-05	0.000812114842593035	0.00157845158990809	0.000584838072958549	0.00128906827835422	0.000603393199403706	0.000249962505624156	2.39025731119955e-05	0.000200887557755173	0.00152996175095623
"D-Galactose -- Consumption"	0.0019549147779339	0.00261504234807385	0.0037027969887998	0.00211157378695254	0.000148460064242719	0.0019077262914805	0.00202948871555371	0.00438621971765526	0.00250333778371162	0.000459075629007657	0.000635817732250088	0.00114611892669333	0.000509471539067204	0.00275182851763343	0.000700500012077586	0.00257670657258384	0.00422531626237687	0.001979072362465	0.000527397384836416	0.00138684771584111	0.00107386668712127	0.000218792266687883	0.00208360046159764	0.00248019639106117	0.00123030207842521	0.00153695371319107	0.00100432817618786	0.000703138733178383	0.000850869862493353	0.00156769151574711	0.000292584803876749	0.00130837359098229	0.000564630750958899	0.000436469447138701	0.000867589341045239	0.00101865507122984	0.00633339597819959	0.00101183063511831	0.00017619937938663	0.000800144025924667	0.000719397220854948	0.00124593212459321	0.000713703099510604	0.000515936711763357	0.000572159903636227	0.000471260698377951	0.000297800741523847	0.000576605010394064	0.000930773705642816	0.000762167459078866	0.00111676386648468	0.00122306102652777	0.00141560706792386	0.00054030890764444	0.000584427918121649	0.000885388755562805	0.000270982310876929	0.00264211587176205	0.000655964094596927	0.000449107908381987	0.000905624404194471	0.00169418521177315	0.00108849976336962	0.0118014418882307	0.0103153263260817	0.0108043694141013	0.00102013894996043	0.00251594703804417	0.00336033469823749	0.00373185901865929	0.00713168140304916	0.0120426717501283	0.00133963195374744	0.00773953750970383	0.00300852415176333	0.00443658383045055	0.00662650602409638	0.00863275781614558	0.0010018283367145	0.00664691278930087	0.00229957532036423	0.00124996235053161	0.000544876645981535	0.00227132485197001	0.0017875230888399	0.00577975551122705	0.00472233481961897	0.0109710391822828	0.00234263881529408	0.00501810971044697	0.0093522040027433	0.00237159357912998	0.00206590439567183	0.000533459783059688	0.0120447210696173	0.000103395508499111	0.00204164965291956	0.00275446963707312	0.00308154714918939	0.00111524163568773	0.00754930640747381	0.0015929203539823	0.00192604006163328	0.00126066718386346	0.0029394153829405	0.00546478767802669	0.00824128408698653	0.010082581140772	0.00116848773087883	0.0015568842440002	0.00178147268408551	0.00432836263377902	0.00845981587459567	0.000864090852981114	0.00355802640722724	0.00159893404397069	0.000946891724989707	0.00340536189709615	0.00207591101635481	0.0031486818230334	0.00600858369098712	0.00206661804035983	0.00125691974433718	0.00413291453132749	0.00389756804638428	0.00545238782513871	0.00126333837164708	0.000594029049936765	0.000412738989188901	0.00119428653322505	0.00313144428320477	0.00153519994151619	0.00363474989962173	0.00271526939731667	0.0007998800179973	0.000609515614355886	0.000821812736271161	0.00252868678283043
