"","C1","C2","C3","C4","C6","C7","C8","C10","C29","C30","C38","C39","C42","C43","C46","C48","C51","C52","C55","C59","C61","C65","C68","C74","C75","C77","C82","C86","C87","C88","C89","C90","C91","C92","C95","C99","C103","C105","C106","C107","C108","C111","C113","C114","C116","C117","C118","C119","C120","C121","C123","C125","C128","C129","C137","C141","C142","C143","C144","C151","C152","C154","C156","C157","C159","C174","C177","C178","C200","C201","C416"
"C74",0.147135127318436,0.172003629880584,0.244795872760814,0.208888981456042,0.19174761460833,0.156460828155887,0.137003055480886,0.23906387625218,0.22468518560556,0.21179982565227,0.132398578500012,0.159311581372906,0.139871842334712,0.187591155756674,0.178702523485684,0.151230335282466,0.183208188871086,0.203142392132928,0.140870197624836,0.255842744573855,0.154729720012172,0.151574592698443,0.203594078463308,0,0.212458223511759,0.172474966440876,0.199054028766695,0.324490876201342,0.173272653895457,0.217312872992347,0.18785298618688,0.216127923080556,0.183783732637964,0.178353877126288,0.192313456590045,0.170648739660908,0.223034610283554,0.222817134809089,0.189665213286106,0.166324773355952,0.170942941146889,0.229405356991205,0.281995775815211,0.221200838045179,0.170468993929324,0.114920089602584,0.204317426504976,0.202554329655012,0.209284707161537,0.185293455919818,0.175007279098802,0.210248502161943,0.213906522904537,0.172593116564857,0.262342765480335,0.204645316730623,0.19475450180472,0.223581675264164,0.225467389637084,0.203584218478578,0.291692718654346,0.255716191528703,0.20043346579101,0.194781862245446,0.266778238013142,0.410064121288645,0.326336128721069,0.403622803008738,0.347564663337439,0.357974297528564,0.236136753363166
"C75",0.186242687656002,0.214999228371228,0.292561523267285,0.288614004072972,0.277555977699957,0.243786738429751,0.208573874263225,0.2620778498506,0.19172930531067,0.228729100171103,0.200751924911562,0.181262342794785,0.149905584774075,0.145126904152328,0.191345247463569,0.228507799300262,0.205470137654068,0.162685290651047,0.173023375708001,0.234603256515759,0.131382761213427,0.189183360823733,0.142758455910557,0.212458223511759,0,0.151334806236212,0.209251552705459,0.319739477996702,0.165430438327204,0.207524669051116,0.185654680167213,0.212485693179289,0.181929546111282,0.173831171831381,0.168518415166959,0.212168207369569,0.247969798681856,0.172264319329204,0.16252354206778,0.207557323240349,0.176244454169139,0.186121441090834,0.258933250616351,0.242607604306805,0.18752629988303,0.173996160449887,0.218221733510055,0.202516265675942,0.238579445280838,0.18096237105671,0.241870341541603,0.210971446287001,0.170203010632745,0.19052720133296,0.319214929971809,0.248844547622761,0.143474025075835,0.194894172420023,0.20182422395621,0.238899888052093,0.26749183815264,0.202590548346186,0.233861320092413,0.245897106647399,0.232994330587607,0.417533208194174,0.369481461934584,0.431635555730132,0.358865262666884,0.369399133406171,0.26238583270538
"C77",0.15336503284737,0.171857246228355,0.236323168915412,0.250543580476422,0.26287427679775,0.202006006576016,0.213071540519797,0.272699034241082,0.141004376687696,0.199387511122902,0.144570911976039,0.120255866006236,0.0926162663016519,0.0590889917364344,0.0755579426456284,0.132575649479335,0.106921429802437,0.126516782039483,0.0737563847810787,0.191007938958002,0.13298736024583,0.165056738726085,0.153012857110551,0.172474966440876,0.151334806236212,0,0.125996028699658,0.325627721325602,0.197746021531256,0.125403538243965,0.106003475354285,0.118886334054466,0.125318198479579,0.126464231007891,0.1025461778023,0.187290013471269,0.20442111677999,0.173814046232574,0.106907696104176,0.173479562718183,0.114908386819752,0.105774185610946,0.204896614897318,0.144621228025389,0.144997279446038,0.15811683689665,0.11987674013551,0.12104287498266,0.165468119715486,0.102598399484923,0.243165113961699,0.235079829389182,0.172900536403693,0.0833494580064272,0.30822370225612,0.176412811156192,0.106994145609156,0.156223240895921,0.20795497991952,0.15213062200384,0.181840743278598,0.207263631823886,0.218517395525213,0.204835399442512,0.194498497744734,0.427432015297781,0.381023435366482,0.435376240929308,0.420640882252346,0.41062063082592,0.162153142867565
"C82",0.177241485808767,0.132983147630467,0.240633243306082,0.266504991004719,0.263161904678167,0.186963607484773,0.202336465756813,0.206343992713943,0.190713824826534,0.188986085244441,0.174837490637259,0.184225137924378,0.144932354393274,0.137945614361758,0.11194717452189,0.167348076666651,0.172890575478564,0.164118519609593,0.135913461557061,0.263024822338578,0.146903373231876,0.172635260714677,0.16982036088754,0.199054028766695,0.209251552705459,0.125996028699658,0,0.332725276361734,0.188095203727903,0.164871880974825,0.159849522338391,0.107284211560585,0.144735761727088,0.166485865219436,0.161164025970874,0.210714864009038,0.194781272333849,0.189397768439814,0.169814108021249,0.180557794661403,0.159470680208454,0.142931226888407,0.224905665581309,0.128594608556263,0.149880538310138,0.158408227135108,0.139015909094027,0.140872046582982,0.170218305341597,0.139391911412749,0.219124480417206,0.221822832580273,0.158981999041494,0.127414770384265,0.322270071750413,0.170339512571337,0.156027514767796,0.220701673122112,0.196967040806494,0.160790837546148,0.181035992310247,0.208180410417243,0.244569841628764,0.245983959361855,0.162694635067854,0.432065574557899,0.368063021943931,0.442265457216388,0.421565097065797,0.424607379584989,0.172389422524668
"C86",0.287160206067935,0.302548068395008,0.261090850520631,0.303330287961692,0.258656625448103,0.277496219584312,0.303716403515768,0.306864960117848,0.298072191432314,0.316303594886991,0.316310074568073,0.320815579723565,0.325198448409674,0.329061726583891,0.337275833921874,0.305057159628417,0.301926223372267,0.266363166488807,0.320758844669834,0.337252817018731,0.31922495230959,0.308168064961095,0.363661311211459,0.324490876201342,0.319739477996702,0.325627721325602,0.332725276361734,0,0.289021468163758,0.295860661888609,0.349936304037568,0.346002115636201,0.29927297153212,0.322235336910921,0.317945383291851,0.279173197834724,0.294860473898796,0.236639960121627,0.316483899478343,0.318914495162615,0.329506995883318,0.292482760180214,0.29715265838891,0.355155753798491,0.330172010640689,0.344085957767789,0.333051731676836,0.32977542475384,0.315244510891966,0.305157931778207,0.266094328027001,0.305260347070448,0.292025309374751,0.321692485762408,0.264150500838167,0.285459630654635,0.290429393408175,0.288888220729089,0.284567857610558,0.295899581869407,0.33261135906568,0.297607382729039,0.284265988034921,0.273109542217379,0.339780724633192,0.36987776530333,0.366898913421758,0.336434485493801,0.408842380920069,0.35391564881251,0.33041814983397
"C87",0.167779336839288,0.153488639937213,0.276475877727906,0.231333592039803,0.212912233569999,0.204264346776907,0.159392670277101,0.232091636554511,0.226891274232281,0.194624458832935,0.164619965902899,0.18478747062136,0.164730692011674,0.189529499030266,0.19039651798189,0.155801343222765,0.224606006523137,0.149473134616806,0.19470644476795,0.257231937288522,0.12331461278566,0.154205872429338,0.181657657068572,0.173272653895457,0.165430438327204,0.197746021531256,0.188095203727903,0.289021468163758,0,0.235901464158257,0.188330374788932,0.226525915018542,0.185465373714475,0.157797590924743,0.17133566474798,0.201452092236044,0.167584421872123,0.149683239400261,0.155873159486369,0.182173257473121,0.174336549560732,0.188223630262322,0.24311352442502,0.217304463940017,0.16223163097157,0.12302106291924,0.185393343159541,0.183784824190102,0.200626078795325,0.193211339306106,0.165230061337342,0.14268112543669,0.10711938571532,0.208214398197733,0.252256061232917,0.183482558890864,0.180608722920371,0.217130262227657,0.163890697110865,0.212126348647329,0.24283507290942,0.162477734743404,0.193336294426151,0.21308346123243,0.21971682259274,0.392299426815755,0.37567253895362,0.407418266269449,0.341109988989362,0.36185434212862,0.213856857284219
"C88",0.117483439165021,0.147541352135847,0.180722749670019,0.290676378329597,0.283709801351088,0.196096197661697,0.185187748629019,0.309802657916174,0.133590807754622,0.1346887908934,0.146637840989347,0.14793717482269,0.121609084609711,0.115108188931179,0.128461589887795,0.164896423423662,0.0918863318507392,0.172816636211008,0.0992212696701509,0.249427392500579,0.168358448381184,0.145042204617029,0.194718728604643,0.217312872992347,0.207524669051116,0.125403538243965,0.164871880974825,0.295860661888609,0.235901464158257,0,0.105040800108092,0.0762732314020646,0.102649777931805,0.0919679682257107,0.107518644599839,0.216435326101346,0.163841827297082,0.206745483906142,0.164313111890765,0.143803839461685,0.109025960410953,0.163722301957653,0.220756885102686,0.121842022917874,0.127200078226172,0.166768799421761,0.103326363894718,0.0948772642826851,0.1344780087765,0.103497900467868,0.226303169512155,0.245516157923189,0.189408155549552,0.0763644220323974,0.338267325016086,0.191733955951329,0.138435306699104,0.134081653718876,0.24204038300884,0.144513153318061,0.201646806317418,0.26568507847616,0.226535681246669,0.19936361236859,0.189694345871368,0.466423453315279,0.3898257391534,0.433564810179465,0.436817400502559,0.4124560426939,0.159772091367725
"C89",0.148666789782986,0.138123508596356,0.225015818344115,0.281631396852703,0.254928052943872,0.183265828245154,0.175461767593916,0.297794885495633,0.184581758978168,0.164258193107794,0.148770829509731,0.152640777457057,0.10383544365973,0.0978899603270793,0.130075280274746,0.149186182681624,0.132356028618572,0.146184043673215,0.095132733777689,0.213895628719371,0.136266810458776,0.133028662499593,0.166554099919945,0.18785298618688,0.185654680167213,0.106003475354285,0.159849522338391,0.349936304037568,0.188330374788932,0.105040800108092,0,0.112517725870916,0.08956430187178,0.0740162514762858,0.109041802723325,0.186972448423169,0.186512577802276,0.198204415935792,0.120887545887188,0.130339964049918,0.086072537739869,0.133624008003797,0.209354355135034,0.129188880964182,0.107142594937702,0.113558085562553,0.105024776928779,0.1111043921998,0.105582878417982,0.098980366824005,0.196381822134985,0.205675977019169,0.18232413113328,0.0795924584932287,0.32363439682048,0.180832763334578,0.158112959211499,0.171319390144515,0.23612621323052,0.122590581496915,0.181346890430448,0.238690481763151,0.182910082292627,0.181072394740703,0.178863236176087,0.444071194895209,0.381820064010971,0.466076466980474,0.422360727856593,0.433243001077359,0.173536580932542
"C90",0.17329607207632,0.164650127024404,0.245892238797581,0.314488377911291,0.301702632175315,0.207595100704229,0.201277154155706,0.27484267107672,0.192807795065189,0.146693535137199,0.155933863298873,0.149135845782448,0.102115001433896,0.119487489700151,0.132882760273982,0.162327413264186,0.130643656862739,0.166643982473121,0.0987997057826684,0.255812662963563,0.176061137743475,0.144473274911232,0.188446695646432,0.216127923080556,0.212485693179289,0.118886334054466,0.107284211560585,0.346002115636201,0.226525915018542,0.0762732314020646,0.112517725870916,0,0.0933416312238862,0.0961048805283416,0.10372067907203,0.215556408747579,0.165049269779614,0.206814367605405,0.170203253075477,0.131356571618658,0.117916485561875,0.15546667088403,0.203094039787314,0.072656586421822,0.129798175951049,0.170197784684538,0.100360957447595,0.097236221494925,0.140897234710043,0.105815162982805,0.222891512724601,0.239089822982541,0.185267449016611,0.0801570476705951,0.347730403333321,0.199104427816989,0.144534510892377,0.19352292953482,0.244508573069441,0.155347836212608,0.203417013162876,0.257253837783212,0.236566399994527,0.21441739898691,0.149564534500758,0.475713890771113,0.399638103624469,0.494213326260074,0.457755637670163,0.459903890511878,0.171485874952318
"C91",0.160667081993641,0.124046881609108,0.212924667002288,0.263900664950571,0.246317699661677,0.176376846738497,0.184270088870092,0.267332214416694,0.174326119761224,0.140592949766302,0.114518938040068,0.118627510871838,0.103605332945925,0.129186153789953,0.144421067090804,0.15089632988677,0.135677313262111,0.113106673181429,0.0880088865708863,0.226371549518388,0.144063546492975,0.125444750538929,0.1724192622402,0.183783732637964,0.181929546111282,0.125318198479579,0.144735761727088,0.29927297153212,0.185465373714475,0.102649777931805,0.08956430187178,0.0933416312238862,0,0.0949107920728268,0.139679130485429,0.165133403186233,0.143410502199914,0.164749400940575,0.157182385484017,0.118625055182779,0.102511246224646,0.123598562787638,0.217265163743244,0.134142897555533,0.139352313355918,0.123023665199542,0.118630162117302,0.104547374729736,0.136418989550426,0.104060891252779,0.171271549692113,0.191627512803643,0.142640730564662,0.0785066762753393,0.296888757128789,0.166847513244384,0.146903752629783,0.179174067162895,0.193138252386033,0.143592743714807,0.191897078837063,0.242912174479125,0.195876249915806,0.164863644184534,0.167924352378258,0.42498762206258,0.349175480636794,0.440712078841298,0.412934469365868,0.417765760742007,0.18015045063798
"C92",0.123057904957701,0.140036038231172,0.24826323262961,0.272940113409676,0.253699020758287,0.195977487610178,0.128777497703426,0.274154438327524,0.153804848719035,0.133125449496987,0.128285589574532,0.151788777335755,0.07509721203986,0.112774196366801,0.145627576335283,0.119667514650869,0.110157038004284,0.123550040619214,0.0781550675288249,0.191808558600474,0.116701568463486,0.124348640175564,0.141229460858641,0.178353877126288,0.173831171831381,0.126464231007891,0.166485865219436,0.322235336910921,0.157797590924743,0.0919679682257107,0.0740162514762858,0.0961048805283416,0.0949107920728268,0,0.0935305514680278,0.195378057291775,0.169627681565067,0.176263660108909,0.0877717201671587,0.118344958676186,0.072095942117734,0.138745663798976,0.192701977000027,0.114884879829063,0.053872203847197,0.0984935970072025,0.096872627250396,0.0964847042588539,0.0911492840966673,0.0774142838666353,0.196092811207554,0.172293549736168,0.183729734258352,0.0838316139481608,0.303637692378674,0.19205714180473,0.128237939112238,0.164617308926504,0.207733791383269,0.146275602480991,0.210641049726593,0.217403984877974,0.200882785183933,0.196016426455034,0.188464960932682,0.45057859900144,0.380630789637319,0.455404807238986,0.39986680953665,0.415960796793578,0.162469140155198
"C95",0.167721780515072,0.183159873697011,0.264057011306388,0.279642695843877,0.314547603531968,0.228697382636208,0.187803466161425,0.31304322545678,0.176670587976771,0.205921752577678,0.156531321350193,0.151313314837198,0.110372600626184,0.0928334420483701,0.124927098211784,0.170393414316749,0.141388790656196,0.154952208455553,0.116973092518291,0.212244814597751,0.124067219830605,0.140681998824614,0.164124009481385,0.192313456590045,0.168518415166959,0.1025461778023,0.161164025970874,0.317945383291851,0.17133566474798,0.107518644599839,0.109041802723325,0.10372067907203,0.139679130485429,0.0935305514680278,0,0.190434371652771,0.198207897159235,0.202115317233222,0.129088980878828,0.14097928497647,0.112704166011965,0.148091257154335,0.172174116907891,0.130578155105943,0.117387162281708,0.169401571611787,0.110043786432992,0.12763780862098,0.145744603715253,0.119393327359393,0.217757678110534,0.244154970796381,0.179245876533368,0.103926349086745,0.321883423843155,0.189981951292315,0.127132027887395,0.185556523004266,0.238359071653018,0.172958199655764,0.20175917158845,0.225605952279312,0.201277911112455,0.234941459875346,0.224835924212835,0.46028899463512,0.423546741234244,0.481903372925712,0.402231423713568,0.412479170478526,0.136837373503849
"C99",0.209047588142988,0.213306195085151,0.265871148810608,0.246756891318303,0.229963053277365,0.186911034231629,0.210302994754201,0.256892303193315,0.231302565667138,0.24933236495493,0.20923652655267,0.202255483313038,0.181830138444642,0.160645210972395,0.179295728722161,0.197017013416796,0.217337251382448,0.166066752387478,0.192014530782146,0.234390330384123,0.182825419423995,0.163351163785432,0.198551842845341,0.170648739660908,0.212168207369569,0.187290013471269,0.210714864009038,0.279173197834724,0.201452092236044,0.216435326101346,0.186972448423169,0.215556408747579,0.165133403186233,0.195378057291775,0.190434371652771,0,0.196213224209831,0.155901872049359,0.180184594075536,0.165363475096214,0.171325108779891,0.156089983435801,0.24398517357899,0.236678876000679,0.205057425436896,0.192744310736241,0.216737053765717,0.220781450398091,0.213404378838253,0.202799463040877,0.16361716766478,0.234887384746325,0.176975259566486,0.163298960775502,0.233671325250387,0.209431177091619,0.174003078214326,0.230699346655553,0.259486299937875,0.223281744735718,0.240760450156863,0.228342064355181,0.180712078025771,0.154053340620507,0.218991598936608,0.37033541218826,0.36995534839907,0.397945047629132,0.390041276937742,0.397222089508618,0.246705514928245
"C103",0.207390595543618,0.123557114791511,0.206682205734464,0.253698012202605,0.204231593207902,0.132402190060499,0.169901389106691,0.246279299884998,0.251476918590839,0.200592042606548,0.180566169124269,0.183678813135991,0.186619474378735,0.209558325814766,0.188638824722774,0.182087483539932,0.224803326291355,0.1728387307722,0.18960699070134,0.304507675966169,0.180254484819552,0.122430920372777,0.250467735106864,0.223034610283554,0.247969798681856,0.20442111677999,0.194781272333849,0.294860473898796,0.167584421872123,0.163841827297082,0.186512577802276,0.165049269779614,0.143410502199914,0.169627681565067,0.198207897159235,0.196213224209831,0,0.144076767069491,0.204810443629923,0.109404347527151,0.161048134063075,0.172032498065117,0.193221162768276,0.16206347068317,0.179997573792858,0.171710287113202,0.132943789624505,0.133847479047165,0.184451756356504,0.176816616244538,0.208595348613402,0.166395143025841,0.11583400237134,0.172499636630635,0.276703016544421,0.146743649633413,0.215425898753832,0.219565615882406,0.196178614344674,0.142272254529746,0.205579985925777,0.196730985074337,0.161999847545329,0.134248354794379,0.183764135135498,0.402088399850401,0.351796831220579,0.417827775885459,0.391365238096005,0.417003201725522,0.195491572065243
"C105",0.183887547677528,0.136273090664377,0.231742522302102,0.194872383867175,0.173768343608251,0.150502720534025,0.18182282972056,0.204565916304988,0.196949008894024,0.206782977885911,0.186755562559682,0.165562508897525,0.168527877762753,0.183575996658753,0.176165794987715,0.17987082505934,0.196390572614819,0.123821788454995,0.180342093729526,0.261231013259611,0.175093119534205,0.181993707407651,0.207700988944205,0.222817134809089,0.172264319329204,0.173814046232574,0.189397768439814,0.236639960121627,0.149683239400261,0.206745483906142,0.198204415935792,0.206814367605405,0.164749400940575,0.176263660108909,0.202115317233222,0.155901872049359,0.144076767069491,0,0.138172976516692,0.157235974588124,0.184970567397404,0.122053317325631,0.208355476322097,0.233287020826107,0.166303026609507,0.18469717754064,0.184718177664922,0.180207476332161,0.227548074689837,0.167808417692665,0.206727628396967,0.170526420543698,0.129777821459058,0.179684449702182,0.228041940837048,0.170946702917479,0.167374162867018,0.205041587326094,0.149443533058977,0.168345307214872,0.192795983743286,0.134617018353095,0.156885650008018,0.154879964763864,0.18725641573883,0.370038451933066,0.335843318769277,0.360353591369595,0.380060220505719,0.3830428622941,0.235029968169222
"C106",0.132659753953782,0.152011456885474,0.242577821824871,0.241892187481309,0.26017497984932,0.199958997996658,0.149798313137459,0.25085825407801,0.128332539142667,0.181824517627608,0.152466383215706,0.141275412054071,0.0884792612749138,0.103262177682872,0.108735700712192,0.137841653829209,0.118973887458737,0.105882563718611,0.101818791639428,0.185965250308543,0.126330377547715,0.178796325015749,0.138574817655099,0.189665213286106,0.16252354206778,0.106907696104176,0.169814108021249,0.316483899478343,0.155873159486369,0.164313111890765,0.120887545887188,0.170203253075477,0.157182385484017,0.0877717201671587,0.129088980878828,0.180184594075536,0.204810443629923,0.138172976516692,0,0.151926385521759,0.102597117331245,0.123606040827259,0.186473100418383,0.170975424422631,0.0946421916896262,0.12196013066921,0.132087278110849,0.142272182586144,0.153093225053913,0.136737283071856,0.222129421397499,0.179474776021285,0.158104975215778,0.11758516732566,0.290941900352451,0.174687516604031,0.118381418924083,0.17780770560634,0.181218613393363,0.149077597455724,0.169841669265565,0.172614654156801,0.209292867854814,0.221825099772608,0.192691763821719,0.42303465228484,0.390263525761482,0.427519225614649,0.381166375135811,0.367266594125587,0.190154206042728
"C107",0.172622755910334,0.109365088118036,0.19714664909734,0.235541747243931,0.224579645526196,0.138755807466571,0.135808147087159,0.261316439861084,0.232721855122477,0.18592581403821,0.169011155723689,0.176239119950201,0.126527685095917,0.162037501863979,0.176502645046966,0.180736530602006,0.19491922553965,0.161493662674252,0.163664066145036,0.268868100190359,0.154019114483679,0.124128730757937,0.200370487321089,0.166324773355952,0.207557323240349,0.173479562718183,0.180557794661403,0.318914495162615,0.182173257473121,0.143803839461685,0.130339964049918,0.131356571618658,0.118625055182779,0.118344958676186,0.14097928497647,0.165363475096214,0.109404347527151,0.157235974588124,0.151926385521759,0,0.0996114976899379,0.148685597063457,0.173551438789142,0.150355152670968,0.122362332970699,0.111709795909114,0.122639505292475,0.127590096615249,0.154791922644539,0.168493658765804,0.19203554148622,0.177726648817319,0.139451434520393,0.137246403661076,0.283708823178523,0.12563608559136,0.203296661709553,0.248671180534757,0.201348149328355,0.144344353536584,0.202955279700833,0.243403827103422,0.166733561911542,0.17531809146461,0.199965416336324,0.406151265888876,0.341284187988203,0.43106162013109,0.379257609759339,0.386043829847452,0.162429635092283
"C108",0.150768224696175,0.13309500597232,0.217783049307492,0.257522190596728,0.244693451701243,0.175863343808932,0.155814343530312,0.28380671943019,0.190316386162135,0.156797544928305,0.1593927478755,0.136976345419792,0.0969601770839593,0.111720649054507,0.140402509726867,0.13419924956824,0.143937033319417,0.167667609426443,0.111074224903999,0.202980160191229,0.142546817540586,0.129073236470317,0.142226062940853,0.170942941146889,0.176244454169139,0.114908386819752,0.159470680208454,0.329506995883318,0.174336549560732,0.109025960410953,0.086072537739869,0.117916485561875,0.102511246224646,0.072095942117734,0.112704166011965,0.171325108779891,0.161048134063075,0.184970567397404,0.102597117331245,0.0996114976899379,0,0.13340647301094,0.19479591653472,0.113711011679604,0.0920864484311055,0.0922561260191756,0.11002549451308,0.0996907801059605,0.113515719417271,0.111108577366766,0.184984515190553,0.179622114395837,0.163342123742229,0.0859792188957465,0.306129308157821,0.161944228969262,0.143735445463759,0.192706148186347,0.211055485896973,0.132160119097679,0.187126872327201,0.230977105258564,0.180932156353039,0.183134055277788,0.180694510527224,0.436680584975123,0.376796861906067,0.443425894452478,0.388974446089907,0.416016581963219,0.14713110549452
"C111",0.190713015921289,0.16388438813645,0.227738192018231,0.218599054350204,0.243272631747479,0.191795376580383,0.231708505709006,0.253611343432625,0.190467865872395,0.211502765855292,0.170323593217913,0.17242584613723,0.136803057171568,0.131992686496669,0.11666640216433,0.166218817810392,0.153636612290962,0.143521511488448,0.154567442516766,0.216828780032074,0.166058807638248,0.183541160508275,0.178474218982193,0.229405356991205,0.186121441090834,0.105774185610946,0.142931226888407,0.292482760180214,0.188223630262322,0.163722301957653,0.133624008003797,0.15546667088403,0.123598562787638,0.138745663798976,0.148091257154335,0.156089983435801,0.172032498065117,0.122053317325631,0.123606040827259,0.148685597063457,0.13340647301094,0,0.172884144581609,0.165264966796827,0.137536869765582,0.158238030867806,0.11748266689349,0.139232238882408,0.161221192330292,0.118606893714563,0.223774812030686,0.210478327251611,0.166842894811935,0.123979105980366,0.271919897160375,0.165765651707889,0.156992234761174,0.200713365774605,0.205814644003447,0.158014224056771,0.180041694063093,0.159533416896119,0.204574679336152,0.185244843019738,0.191378570137297,0.388125876896211,0.359907440276638,0.404846357445646,0.398963031636716,0.390631473498415,0.17483408416702
"C113",0.260004644314285,0.221292406261871,0.249950933192,0.297253590529993,0.302650628898897,0.243603478427602,0.243028417010952,0.293010543853291,0.27927964070281,0.305997849776568,0.290737920086913,0.247805589152489,0.20569227171882,0.198025381230618,0.188271085701266,0.253643858751703,0.24890514170487,0.21887382598103,0.244023955998435,0.261639194307857,0.242426240104461,0.231253252965731,0.25942444941134,0.281995775815211,0.258933250616351,0.204896614897318,0.224905665581309,0.29715265838891,0.24311352442502,0.220756885102686,0.209354355135034,0.203094039787314,0.217265163743244,0.192701977000027,0.172174116907891,0.24398517357899,0.193221162768276,0.208355476322097,0.186473100418383,0.173551438789142,0.19479591653472,0.172884144581609,0,0.178356671945904,0.176987956514125,0.23763087411394,0.154180944623527,0.181625265140663,0.15605863614734,0.23416082583261,0.231843303313816,0.229661233699258,0.21032298229244,0.209139193751359,0.34099127506857,0.192575421662419,0.235585874010218,0.308451408616751,0.21514080804661,0.155735382973602,0.175909503618914,0.2257521177777,0.263640245483629,0.271392883050225,0.273947572893852,0.390043377682754,0.416141436038286,0.476797324369159,0.421787100049166,0.399681713148314,0.169578595302194
"C114",0.178783474489312,0.151656013300071,0.235674397063192,0.295956932075157,0.27511422186949,0.202686253385311,0.187702592003097,0.275301277508429,0.230125320483589,0.161873614608465,0.196940255766618,0.17743516840613,0.150082216134661,0.160027139794888,0.129103207731328,0.136305624503735,0.160341657897919,0.183240819459728,0.145445610518474,0.268707202543661,0.203915391797075,0.171806399202435,0.22467955567623,0.221200838045179,0.242607604306805,0.144621228025389,0.128594608556263,0.355155753798491,0.217304463940017,0.121842022917874,0.129188880964182,0.072656586421822,0.134142897555533,0.114884879829063,0.130578155105943,0.236678876000679,0.16206347068317,0.233287020826107,0.170975424422631,0.150355152670968,0.113711011679604,0.165264966796827,0.178356671945904,0,0.110172263276501,0.145994774195708,0.0600702473109941,0.091424646662019,0.114638445482489,0.142856213697628,0.233369340375295,0.237940753469157,0.178372066221267,0.110534579352805,0.367404705887729,0.173111842328928,0.160265673209622,0.212528046214277,0.248832363779218,0.123034794791176,0.198910491897258,0.243336920916735,0.226045832348993,0.233551737044195,0.166919082799657,0.488159721970526,0.410997838261615,0.485798512839003,0.437817066793861,0.457217938556648,0.146184269251021
"C116",0.111472177025666,0.121690542317822,0.217881812135554,0.242034967960763,0.235032929107416,0.178512909483866,0.114735750755188,0.274448549362354,0.189430246151672,0.174349054828517,0.157624939522771,0.152027070527877,0.0931460528307016,0.144716873742357,0.112960221017796,0.114624183252043,0.120553148728353,0.158012453845601,0.109956710484619,0.226534348723191,0.146221709119756,0.155406227536257,0.16646379895816,0.170468993929324,0.18752629988303,0.144997279446038,0.149880538310138,0.330172010640689,0.16223163097157,0.127200078226172,0.107142594937702,0.129798175951049,0.139352313355918,0.053872203847197,0.117387162281708,0.205057425436896,0.179997573792858,0.166303026609507,0.0946421916896262,0.122362332970699,0.0920864484311055,0.137536869765582,0.176987956514125,0.110172263276501,0,0.0926843382385719,0.060636197096146,0.0948639532220121,0.0851626184959168,0.110185536033484,0.183079707139844,0.176501710123787,0.178834288967609,0.106608296254682,0.331512532493982,0.186770100601044,0.160516224204021,0.191800072864461,0.210545497508903,0.130152940490593,0.178677734847578,0.193099309358562,0.209528471046116,0.224315574378624,0.208079259607624,0.433887466967662,0.363049204948557,0.435721679948207,0.397746748296549,0.392348618415637,0.152669264014606
"C117",0.115070175198364,0.103809599436784,0.206840281147162,0.222544025738909,0.193496806497618,0.146044406087481,0.10583317639708,0.245323069765023,0.196616933894227,0.140775365591334,0.112383539822055,0.159518330385118,0.105967080473984,0.15295790903331,0.158246478194645,0.128936768256028,0.155998408584188,0.161325431263504,0.12649599640436,0.218062256690367,0.118233363269569,0.131296226530232,0.163416618407547,0.114920089602584,0.173996160449887,0.15811683689665,0.158408227135108,0.344085957767789,0.12302106291924,0.166768799421761,0.113558085562553,0.170197784684538,0.123023665199542,0.0984935970072025,0.169401571611787,0.192744310736241,0.171710287113202,0.18469717754064,0.12196013066921,0.111709795909114,0.0922561260191756,0.158238030867806,0.23763087411394,0.145994774195708,0.0926843382385719,0,0.128314059457137,0.125358121979576,0.130079153351198,0.145776504195356,0.166587235293124,0.129447151902013,0.137645520485252,0.140592799404497,0.273923100642726,0.14686598527992,0.169172768172908,0.19562430091249,0.17495338900822,0.160733236895444,0.223580335994935,0.219080939528548,0.188258192928844,0.186958974409623,0.215561401971494,0.413986596810493,0.336770491208101,0.408593106487729,0.34804603826854,0.37583843954924,0.185705343189414
"C118",0.147285189412869,0.113138793491868,0.185540783838383,0.253937557201666,0.251956897219891,0.167684804827356,0.157220679702392,0.291777572750325,0.208292394697946,0.184951444223721,0.163223680790174,0.140728664507875,0.122681591200461,0.138725326403692,0.079045415850849,0.122570259901412,0.123931613420887,0.159851444217155,0.123350683420104,0.258769420386289,0.169101526180202,0.15397042865556,0.211805266696205,0.204317426504976,0.218221733510055,0.11987674013551,0.139015909094027,0.333051731676836,0.185393343159541,0.103326363894718,0.105024776928779,0.100360957447595,0.118630162117302,0.096872627250396,0.110043786432992,0.216737053765717,0.132943789624505,0.184718177664922,0.132087278110849,0.122639505292475,0.11002549451308,0.11748266689349,0.154180944623527,0.0600702473109941,0.060636197096146,0.128314059457137,0,0.061811461268527,0.0987282175097202,0.122228599546418,0.201560650418163,0.216547754694724,0.152374560185685,0.0880371928506356,0.34175556345059,0.16012705453675,0.154429652899117,0.180891204554322,0.220028373018816,0.105675293831731,0.149300594620505,0.201162681461472,0.20482582291101,0.211275750449277,0.185725420768035,0.440961695582828,0.376188811078929,0.449392924632872,0.420764577745089,0.411246643783764,0.12374248896172
