"","W1","W2","W4","W6","W7","W9","W10","W33","W42","W43","W52","W54","W57","W60","W63","W68","W73","W83","W84","W85","W87","W93","W94","W95","W96","W97","W100","W101","W104","W107","W108","W109","W111","W112","W114","W120","W121","W122","W123","W126","W127","W139","W140","W144","W150","W152","W153","W154","W164","W170","W181","W185","W187","W188","W189","W197","W221","W227","W228","W247","W251","W262","W265","W269","W280","W282","W318"
"W52",0.507335274893043,0.656122329646668,0.52428545129837,0.675020390187688,0.499848965686694,0.589796429517693,0.677261644305731,0.602022469206506,0.505049193453208,0.578455656931835,0,0.42073678427217,0.383232054240915,0.595928034851903,0.471944087574266,0.461928522307629,0.418625994402882,0.524556737197554,0.5412030487572,0.626782499604512,0.441632641894794,0.783607952186258,0.38488108792267,0.46652823521877,0.462612293056042,0.429306424577204,0.429472713832642,0.423604739997526,0.273896201506997,0.618199400202967,0.47173866274676,0.491651895696958,0.557971555975587,0.456676662010404,0.560713329252073,0.509174992559069,0.791288641234043,0.450858120854489,0.486540596425024,0.627513628252521,0.837384227731736,0.42776741778618,0.589231618515516,0.344589096891028,0.507999438693297,0.550034955477531,0.564035210971444,0.56565814046027,0.46652799532814,0.794168907037119,0.448620352571101,0.552520747080717,0.526489446661534,0.66288461117656,0.569616840178042,0.567789267620711,0.503392441400262,0.587065546697351,0.617895059488468,0.912706030034016,0.887743221567072,0.456657523640928,0.712686418378235,0.38100702106431,0.544396817423727,0.508548996235238,0.442427417255318
"W54",0.428245347565107,0.702127639009191,0.505004045562678,0.383620734007136,0.697772132471097,0.717235378339032,0.758469626246405,0.648729267638053,0.607593604174603,0.613670822878587,0.42073678427217,0,0.495785324302963,0.691919873219017,0.50151863571216,0.623462831637086,0.552675624423694,0.460984596614253,0.599554617182419,0.694254841823196,0.550738716127028,0.805236788467708,0.58007044404684,0.584950542967825,0.58662444162605,0.586555291206506,0.557496879656988,0.526168993321981,0.449143274125084,0.718855057487688,0.563325965851443,0.616886536263932,0.305862841425697,0.579515165171978,0.579092702554318,0.625413115032031,0.710606905186821,0.463715184861464,0.572406451638686,0.695334449930118,0.820853569530039,0.546825072274531,0.682735144701197,0.540246199046066,0.555714625954895,0.616312874481831,0.678489784236107,0.709677450180049,0.621444719162819,0.862983735097254,0.538095638613136,0.61614074212422,0.665748324963446,0.60289345029584,0.629144408950245,0.64509978978086,0.620774786857602,0.497702718957851,0.501735578927856,0.903338865437241,0.808751329191076,0.563561777124064,0.630439111184912,0.525191521059984,0.561316627401235,0.6216937645637,0.602326704827324
"W57",0.567839118139281,0.70946036910625,0.588391345134512,0.582600358260622,0.616894600972862,0.67449670535694,0.761160170290171,0.594808862694867,0.558681562646943,0.630382451629103,0.383232054240915,0.495785324302963,0,0.641757282298934,0.480135611610226,0.625405377886364,0.530811553821915,0.54813612270301,0.551114355818069,0.693968422206845,0.475596819225859,0.837042017372562,0.495078701534089,0.517136379067729,0.539252128939654,0.56083120106131,0.501627025674692,0.401004409938143,0.434420828520717,0.618888001065211,0.505072198459498,0.489722502483042,0.503167676786833,0.384365865491869,0.570635572363981,0.482133246252957,0.869862017846588,0.402609991061367,0.64681071095701,0.685346248830593,0.882469071148003,0.35040285428064,0.662065760117226,0.49264026083764,0.544971110620078,0.544250451374885,0.590714475515369,0.627122350499788,0.56763956020871,0.838434671868245,0.593030848816467,0.622489144586553,0.504277521586523,0.675768061694597,0.644091009684905,0.579157080389378,0.484948377846397,0.582666628436324,0.678000410697642,0.905713849411254,0.903704655967366,0.428568803868939,0.797748872576495,0.253180360655029,0.552937514466863,0.492217428975576,0.416980241374663
"W60",0.58646039727449,0.527568840458253,0.579452944567338,0.702067489205745,0.396584465488956,0.47205095931964,0.448484493731738,0.639566917150948,0.57046328985423,0.606493308543709,0.595928034851903,0.691919873219017,0.641757282298934,0,0.612530868786143,0.493758661369791,0.680593126986608,0.594001980183137,0.665257679015174,0.66793278542808,0.626258115314634,0.604297679502105,0.557349907444722,0.765599959998215,0.524222684098759,0.54936998297229,0.58929197244958,0.537942730580976,0.588627284778247,0.612898681715178,0.622982916809225,0.61081615443752,0.623576529521214,0.629894832634459,0.582345197848349,0.680719495542091,0.667080055962595,0.61068350493836,0.549081543460798,0.737153507593404,0.740647912737444,0.665868974010843,0.365270245395253,0.625406963076281,0.621825059836335,0.562754155139191,0.638565546591263,0.593360066173797,0.622244163867566,0.622329172266514,0.552497256851105,0.49902378450826,0.55985916553802,0.589236101195945,0.56931879593547,0.53327314759887,0.667688210157426,0.606843476741325,0.608146888118004,0.845251322808569,0.794645809762105,0.593462433363056,0.656276748337508,0.66222490772222,0.663124169840165,0.544248274805857,0.536262362698471
"W63",0.49981244677168,0.691808701570331,0.61218448894798,0.593001615679469,0.581335697288615,0.614612574603785,0.605818665849825,0.576351379611683,0.464074756814717,0.554231331778705,0.471944087574266,0.50151863571216,0.480135611610226,0.612530868786143,0,0.560220975505034,0.468114469616035,0.48550565912493,0.544106743594724,0.630151602553636,0.497015483087524,0.709782666139772,0.453753510303859,0.52084456226069,0.308120752566039,0.494347840100007,0.387421067946605,0.339441347702153,0.359885037832262,0.593528909681597,0.346600524675626,0.42539226077404,0.54032930413996,0.401184291558523,0.346180049795636,0.347729696029696,0.801495725630457,0.300648071514844,0.486999848317212,0.610968148700309,0.77713179835112,0.505955831141085,0.556996780679002,0.472371210459912,0.411604595229519,0.506261726268552,0.496815641336781,0.612441074174861,0.527353643439377,0.744083987633476,0.464586496429493,0.43194646663727,0.488289326377955,0.60306351814183,0.519591515437803,0.55240338231816,0.519698126318771,0.564440635799397,0.603702891532857,0.894249753425549,0.848741482015607,0.421315424233515,0.756269524136082,0.412496920717605,0.414056623495713,0.516299076726028,0.447088699860583
"W68",0.547153490200714,0.600710110596972,0.48100917896779,0.81130048370471,0.483874914814657,0.518674868816715,0.476326595878023,0.631579346010807,0.557115809894735,0.654234691558721,0.461928522307629,0.623462831637086,0.625405377886364,0.493758661369791,0.560220975505034,0,0.481207449050233,0.593467514299685,0.666179545145575,0.711838533288343,0.663172288410395,0.740970167133591,0.600293136152258,0.596942440730866,0.490511690374518,0.611904218214376,0.566660613294016,0.52787286995202,0.416492443708729,0.596259286555357,0.453208343765876,0.504206743608564,0.70206977474399,0.529876242713853,0.513630593170119,0.548752818019398,0.736733136607917,0.533046451495359,0.367404565330978,0.698135730967506,0.763540794810028,0.597856892310456,0.524791829534058,0.383768061062788,0.544820253811255,0.573176447935008,0.537248815146913,0.671360679188117,0.45039836206158,0.644409648078921,0.356289749503261,0.476313056632653,0.460779450658209,0.681867849800638,0.591972308104712,0.611685187990115,0.510989949092039,0.543059796371367,0.651910294872572,0.894479033180296,0.847482345095459,0.515286893152532,0.707147216218203,0.536042890044973,0.618553326578915,0.484200555772749,0.571456822992174
"W73",0.609262928928398,0.664046964958031,0.608128435131607,0.752798036258556,0.624226751774742,0.681998962966207,0.543719409537569,0.482365816957744,0.594492851891225,0.590820166125261,0.418625994402882,0.552675624423694,0.530811553821915,0.680593126986608,0.468114469616035,0.481207449050233,0,0.67047808932795,0.666127262279736,0.550091213515128,0.603568751692317,0.751597591649248,0.518015788429019,0.464831810019488,0.474787540535744,0.562913573343363,0.486769232936474,0.581813638909347,0.42739363129487,0.593318627427453,0.479424004354493,0.58194376086869,0.669142992312505,0.58696010110616,0.592017900055639,0.593676926949312,0.787119086610958,0.486338372754364,0.351184998004892,0.590211983356134,0.784955464073253,0.55721963645384,0.50533275505141,0.435525214683695,0.598566955357429,0.667306738047382,0.6890226366757,0.644637491593025,0.365986697086391,0.761001340010061,0.570845024551653,0.600077774717068,0.546223743547095,0.726058083642583,0.579911342565049,0.645026674638912,0.526542045651089,0.59149335208944,0.669202787409081,0.884949767533079,0.831790600212243,0.636692395417534,0.721042762397923,0.570896129845034,0.485038171508768,0.472123470952897,0.534456466895611
"W83",0.428389482790151,0.6467792799501,0.436965761407245,0.579656207778166,0.607300260837471,0.643319599242103,0.681950426986752,0.65867586931334,0.393080831201399,0.480100062181575,0.524556737197554,0.460984596614253,0.54813612270301,0.594001980183137,0.48550565912493,0.593467514299685,0.67047808932795,0,0.704494061190627,0.57852774960938,0.496193328506367,0.680166176906465,0.50323322087523,0.732141884662923,0.54661967047795,0.470884236789296,0.382317694190334,0.451660482437997,0.482844220673331,0.702442432004815,0.587276974546329,0.481111167934924,0.395203916153527,0.518610093817586,0.437610337211888,0.527291325051281,0.685314586804411,0.505644623111529,0.637217793601495,0.603194527685315,0.788687883761391,0.486577464596307,0.63766816812635,0.57566327403363,0.478321015351493,0.508441644537209,0.479721655787398,0.598579993232903,0.649440117040268,0.768898023364764,0.531180133455116,0.56431067710089,0.58747140352727,0.49654808315536,0.679922084259688,0.537523808310322,0.609773922928119,0.514033623283735,0.425802399835797,0.866767507653811,0.797530145917656,0.531807334477062,0.615110923010673,0.539424111394379,0.521702291277024,0.54422324207279,0.528297777369202
"W84",0.737147605515507,0.745500407192934,0.678882865895753,0.645950794696217,0.614677038959927,0.619186326739848,0.661885712779547,0.535085854856563,0.655945687193827,0.75593094194283,0.5412030487572,0.599554617182419,0.551114355818069,0.665257679015174,0.544106743594724,0.666179545145575,0.666127262279736,0.704494061190627,0,0.761280065541197,0.602462994543662,0.839870006116245,0.669632035186123,0.654212465475666,0.657200468380189,0.694736769223745,0.640355845931791,0.654187623128898,0.62775475227094,0.503411305980529,0.615762304179843,0.697559206861985,0.644551359391598,0.632254595886756,0.643571006714625,0.504593870484106,0.856548004590134,0.539048952884391,0.702783427647277,0.809941991094299,0.876992575341423,0.675048052620752,0.703093057233439,0.566028844976491,0.617085581212096,0.69266636664849,0.765718101246049,0.727193801314474,0.715537222254566,0.717837539033289,0.634100179515074,0.674410646328679,0.674684783218463,0.795777939024117,0.497554502302277,0.672173596495523,0.696346118962002,0.74672283668055,0.753801757044306,0.921110252121146,0.89535971377368,0.641955077341435,0.799925178302564,0.556349503227071,0.600001440945302,0.696913142378372,0.735521841651111
"W85",0.63753855348101,0.325694623313628,0.661056528086567,0.81114071197182,0.615421922990556,0.64947769919522,0.606081979740762,0.563969148305685,0.470731456890161,0.494844527119451,0.626782499604512,0.694254841823196,0.693968422206845,0.66793278542808,0.630151602553636,0.711838533288343,0.550091213515128,0.57852774960938,0.761280065541197,0,0.492095957341311,0.51428622662938,0.507658932743784,0.764794494745976,0.582808900917876,0.543614314813573,0.530871801812482,0.606261954085564,0.652816271221241,0.717830383151518,0.668157199857833,0.591588646923545,0.653612539888164,0.677254451811117,0.551084612575396,0.736690908441683,0.533587318926538,0.641102145326628,0.631192858234925,0.59039083260715,0.691223482274182,0.592186679668921,0.619580202080185,0.616407606600897,0.598216524737868,0.621647726831663,0.633792537515867,0.395153722740714,0.620182315909395,0.729227551783113,0.628083253819523,0.602177682029148,0.655978509327414,0.668260231232574,0.64366338359896,0.365783550052486,0.680531146753742,0.624180105402496,0.410796130329813,0.787669143495,0.759418877730547,0.640935656830908,0.524616577720405,0.729157312847338,0.601142650068715,0.520100373816933,0.596459773092522
"W87",0.561720701298,0.44978689876109,0.560560348938619,0.659565205440734,0.619760317548148,0.594239682745695,0.676491773392177,0.59137197121602,0.316648302353519,0.410983751994486,0.441632641894794,0.550738716127028,0.475596819225859,0.626258115314634,0.497015483087524,0.663172288410395,0.603568751692317,0.496193328506367,0.602462994543662,0.492095957341311,0,0.602378997357445,0.425927708164376,0.715078535549533,0.502446323078282,0.313553164542018,0.392095179693368,0.38799036930151,0.481823244247528,0.568030087776119,0.533864467253073,0.472761679578131,0.495656779222816,0.430437284780045,0.531319068693028,0.590024098628664,0.752355285498941,0.529661983056392,0.627227073102403,0.684066273062395,0.819772168698999,0.574178878005203,0.658607988397643,0.530644410061977,0.52364772508153,0.51394648776179,0.601483145850274,0.42581082743221,0.634061130416769,0.809047139186268,0.568319395685998,0.606365764410475,0.686792206004043,0.624425173812233,0.614901186058129,0.357176182954063,0.63290944252528,0.570213918690275,0.518048032590031,0.861705447272516,0.872551726348278,0.535035371973226,0.703647904274649,0.547858746999448,0.557108774541909,0.597488541428981,0.478995861612329
"W93",0.664512708169349,0.475339343808621,0.694670753773753,0.841810671752966,0.760990287726958,0.606798405439516,0.684036329733146,0.785525913941796,0.552351434096952,0.539410135970491,0.783607952186258,0.805236788467708,0.837042017372562,0.604297679502105,0.709782666139772,0.740970167133591,0.751597591649248,0.680166176906465,0.839870006116245,0.51428622662938,0.602378997357445,0,0.617066736938705,0.857686667615013,0.700411548135841,0.596357531391716,0.571158436581649,0.722582389760572,0.714693973373263,0.85763967497507,0.740676708029985,0.716111794141314,0.68353528294261,0.791251167983687,0.677006228700947,0.804782162469239,0.468449891155578,0.740589448198818,0.706393793104895,0.691480770601103,0.620629149700108,0.737142070674653,0.628724013438844,0.72169925655186,0.725569462812674,0.567972193973697,0.620891376325529,0.529333705301349,0.77758643923471,0.696992344044328,0.668943661744784,0.599059917245141,0.687925913877027,0.602570183642429,0.821477742090401,0.560663227057723,0.837987108147342,0.711314283200399,0.601095791511231,0.767762087475867,0.689937685649986,0.738933043026744,0.585498245157533,0.821898627208012,0.696469903256119,0.615268503111942,0.698278029360305
"W94",0.461481410323802,0.544880330898241,0.650128210740444,0.721342469299713,0.573808934639698,0.678954367279809,0.634508692253223,0.617930287598983,0.54130041536225,0.377591699301849,0.38488108792267,0.58007044404684,0.495078701534089,0.557349907444722,0.453753510303859,0.600293136152258,0.518015788429019,0.50323322087523,0.669632035186123,0.507658932743784,0.425927708164376,0.617066736938705,0,0.606418638951128,0.335610623048972,0.407704428224866,0.400161490434436,0.374035157504639,0.459392011901937,0.616708571261441,0.436444299859694,0.44740938693577,0.504706984069662,0.455287437978855,0.568501443439311,0.518893476954118,0.734530565711456,0.520186182155385,0.457621012261154,0.577366431121442,0.815215257452304,0.457037009079472,0.577054411993974,0.53424970827683,0.552529177757819,0.587645416913276,0.525622710477895,0.582184236148586,0.5785464166212,0.798791937592622,0.583526067723839,0.494873881459533,0.557871356824475,0.516846546481704,0.626216564010056,0.503869257953874,0.507099077260789,0.50838113102244,0.541748503701669,0.868883772568539,0.861406104380902,0.470169246225501,0.614591291639945,0.525858024011823,0.602710637384372,0.441388468916318,0.32924611723526
"W95",0.645423644937291,0.800359453608851,0.70142883903885,0.709101195274466,0.668097632868797,0.739387150247162,0.738723980139393,0.692310657056175,0.685800720363841,0.761877828985376,0.46652823521877,0.584950542967825,0.517136379067729,0.765599959998215,0.52084456226069,0.596942440730866,0.464831810019488,0.732141884662923,0.654212465475666,0.764794494745976,0.715078535549533,0.857686667615013,0.606418638951128,0,0.575236493127425,0.690559085490238,0.646299143249244,0.633600194561922,0.463742985441421,0.654160743293493,0.49423628788501,0.593869906989475,0.739766385270955,0.597891500556909,0.589055728518502,0.506447839706889,0.905937146475288,0.551205668075192,0.517796862074703,0.694428877353064,0.885053982043736,0.535007596041096,0.686110726796827,0.531992308079313,0.56992089476265,0.744634152570609,0.720718756369081,0.766057213706991,0.402175703147365,0.829590679287499,0.571007520767279,0.660410409580722,0.572339050045186,0.790434731329526,0.627431332881627,0.790044039329499,0.511198403826934,0.680720150956972,0.783773054560195,0.939555561830083,0.897495973037402,0.628957359424182,0.862196793962812,0.596567051320266,0.590674068406388,0.695548881639174,0.629724626151907
"W96",0.420745141795336,0.626768593154816,0.626060918051035,0.692246897744954,0.517043552975723,0.554745971116608,0.518822532974066,0.580356498060807,0.470872087242035,0.499709353013246,0.462612293056042,0.58662444162605,0.539252128939654,0.524222684098759,0.308120752566039,0.490511690374518,0.474787540535744,0.54661967047795,0.657200468380189,0.582808900917876,0.502446323078282,0.700411548135841,0.335610623048972,0.575236493127425,0,0.355244779613806,0.403836982497558,0.308820932653139,0.407870749885317,0.503768660887408,0.317584317990354,0.246155640665862,0.601091468803233,0.37463766169068,0.406508015963503,0.450003181263234,0.729073631665719,0.323678407153715,0.406145574888217,0.589747832551616,0.779964048853972,0.494997531346779,0.536567223391828,0.515227638909162,0.469121444278614,0.514469212914724,0.435383021100113,0.622950924693239,0.46956695476321,0.743886797978861,0.398346676423472,0.30639007695278,0.455227072880497,0.541338412425633,0.560835062977555,0.569145347501626,0.456575894815756,0.469192484635969,0.568184667612339,0.913281604267752,0.8235373944615,0.392608506254005,0.696273966312301,0.519050850079667,0.470681307589173,0.407156196123633,0.357844716660764
