"Taxa"	"iris16"	"iris17"	"iris22"	"iris36"	"iris44"	"iris46"	"iris59"	"iris60"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella marseillensis"	0.00185873605947955	0.00242961269115335	0.00200028575510787	0.000858246316692891	0.00371853546910755	0.00314555333142694	0.00414285714285714	0.00486409155937053
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella clara"	0.0130111524163569	0.00471630698870945	0.00171453064723532	0.000429123158346445	0.0011441647597254	0.000714898484415213	0.000428571428571429	0.000858369098712446
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Colibacter|s__Colibacter massiliensis"	0.00328853302830998	0.00185793911676433	0.00371481640234319	0.000143041052782148	0.00371853546910755	0.00314555333142694	0.00242857142857143	0.00314735336194564
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides ovatus"	0.00586216757220475	0.00185793911676433	0.00142877553936277	0.000429123158346445	0.00200228832951945	0.00343151272519302	0.001	0.00457796852646638
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium myosotis"	0.00586216757220475	0	0	0.0141610642254327	0	0	0	0
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium aesculapii"	0.00557620817843866	0	0	0.0130167358031755	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera micronuciformis"	0.00157277666571347	0.0012862655423753	0.00300042863266181	0.000143041052782148	0.00328947368421053	0.00285959393766085	0.00257142857142857	0.00243204577968526
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium fessum"	0.00543322848155562	0.00271544947834786	0.00042863266180883	0.000286082105564297	0.00157322654462243	0.0010008578781813	0.00214285714285714	0.00271816881258941
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium callitrichos"	0.00471832999714041	0	0	0.0113002431697897	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Bilifractor|s__Bilifractor porci"	0.00114383757506434	0.00214377590395884	0.00200028575510787	0.000286082105564297	0.0011441647597254	0.00328853302830998	0.00328571428571429	0.00243204577968526
