"","C1","C2","C3","C4","C6","C7","C8","C10","C29","C30","C38","C39","C42","C43","C46","C48","C51","C52","C55","C59","C61","C65","C68","C74","C75","C77","C82","C86","C87","C88","C89","C90","C91","C92","C95","C99","C103","C105","C106","C107","C108","C111","C113","C114","C116","C117","C118","C119","C120","C121","C123","C125","C128","C129","C137","C141","C142","C143","C144","C151","C152","C154","C156","C157","C159","C174","C177","C178","C200","C201","C416"
"C38",0.158960211743159,0.208175902986916,0.234681088258223,0.192633277713833,0.215737943578337,0.111339838582169,0.172499398397569,0.106205746546332,0.109374970297047,0.147310051306171,0,0.115363000172398,0.10189756112675,0.124093602895209,0.118986120371268,0.145251827634981,0.169994187311653,0.090382978734754,0.111747550341721,0.16484531926717,0.176619635193349,0.115860687252139,0.169689696996021,0.143042784950797,0.154550925701203,0.268081332421866,0.105132154072082,0.170773600758944,0.106268005240143,0.128751522955841,0.1497878945331,0.179406277869155,0.0971609613109693,0.136928462117214,0.131074009896257,0.112493345087662,0.159540164771363,0.150788479561601,0.119743035557969,0.0909909484221019,0.0936274916575085,0.160113668725234,0.204365921615956,0.226538903105953,0.121485540974625,0.143483767173341,0.201925150105853,0.128973287578067,0.116696915540009,0.109619682441982,0.236053609170859,0.169386658952334,0.0693304322997327,0.0882129643626788,0.149408156263241,0.152376068702593,0.251119912003172,0.263347584388356,0.189350403685431,0.22252233940469,0.298569812136184,0.152575190743626,0.183640864863659,0.122581618848335,0.148699179145673,0.221195736847609,0.216257809857537,0.265452469321914,0.151689350303857,0.254563754039415,0.236335917265618
"C39",0.137493006735952,0.177100113915742,0.250006573185713,0.197683140837762,0.191930104174428,0.117805750371136,0.149128059195537,0.117014177153999,0.147294084834252,0.196159856971784,0.115363000172398,0,0.10287147635589,0.0861794874430073,0.129525264288929,0.15285059907011,0.209623008988565,0.113369718614258,0.145935429719917,0.135353602338298,0.213420244465325,0.172804188704262,0.160428738026631,0.128089238245251,0.163126682246346,0.260728576829898,0.141318215293931,0.219123575178732,0.105694993865314,0.18490992484229,0.179303016148077,0.220833091254862,0.136837951266766,0.184705295391338,0.162858822787192,0.135977438934334,0.197422596663042,0.100230817116858,0.0989356510900157,0.136969409827239,0.125598146836521,0.188689805946743,0.208915256670068,0.261717105431914,0.156875158079566,0.169770879673075,0.209301348113696,0.134111680797534,0.150087669373183,0.152821197256975,0.230878891796,0.120010522628356,0.100765532649521,0.124871067340949,0.16082317150218,0.153753270220642,0.296371838537665,0.293306972056242,0.15525793042801,0.270142294441935,0.327245768475413,0.146101728149976,0.210001298245361,0.185398505487193,0.168254352618348,0.209439378867093,0.18872672236331,0.248853595370715,0.178488980993419,0.266008060072373,0.244583480936509
"C42",0.181577955861492,0.222849850708378,0.278101296974982,0.241501305479349,0.225016834757533,0.133965534020472,0.179095372283689,0.109075789969445,0.0946818586233697,0.160578087794973,0.10189756112675,0.10287147635589,0,0.112250123257054,0.0975838041940527,0.1387304468722,0.145219559273826,0.0758514124015205,0.0781524516501245,0.168136988936809,0.155621002645181,0.112437652437217,0.137107806110286,0.153337528433495,0.118678203551175,0.24963738085272,0.0960007469486004,0.17146303229277,0.125976253096962,0.158985911585632,0.147592139172805,0.171490057575697,0.122055867196827,0.139295501444489,0.131543741812338,0.139767318001511,0.145642277569264,0.146058466580174,0.125838362183199,0.0944366948047025,0.0838678246116067,0.143422132256565,0.218816077709356,0.219610774106483,0.118446042456659,0.188723806505898,0.209995716838962,0.139654595348782,0.121339172247062,0.110318457064655,0.271237672365006,0.183208525685449,0.0813388404354592,0.097843643797776,0.174139631830777,0.143313903949678,0.238223178695118,0.250141339825351,0.157117246253669,0.230267002693807,0.303731770955535,0.155962161913055,0.172810467896095,0.13963129214833,0.121858933228896,0.21874400280455,0.221981018317119,0.264763822200765,0.181932339767788,0.245459856531381,0.235959384629806
"C43",0.128851221685527,0.170986744540108,0.235589215392774,0.192448167855211,0.170252503730254,0.128840913105629,0.126673614438098,0.112200661064809,0.127620765147097,0.213809554555587,0.124093602895209,0.0861794874430073,0.112250123257054,0,0.128840795397236,0.136010942036958,0.194100361239891,0.107462204333786,0.138525396866206,0.0978482458661434,0.217474134416706,0.167853480936108,0.166201798907329,0.120784638051667,0.166280719270416,0.263944252700328,0.138211854981509,0.215920903964649,0.138654070779217,0.197585366872178,0.197207028089877,0.215591440369365,0.144944969781225,0.194718587730861,0.166844907296022,0.129410784724556,0.207677230912132,0.12649946307279,0.116227489317057,0.152117633296033,0.157527392062092,0.20430066143424,0.222461796914481,0.273854816014974,0.18131296564817,0.159189398838828,0.223674484374596,0.134725432732153,0.162637287329471,0.165946958864918,0.231452279879926,0.143578765201755,0.131772322562454,0.125593212140626,0.147064157235704,0.172889749108541,0.29093024742337,0.282678031604365,0.212768930576876,0.275912779154542,0.335083777811028,0.142430388599362,0.222912711163696,0.176780779366514,0.172083464542469,0.189917592186844,0.183075972361389,0.237293955928371,0.173448492594713,0.280832383279023,0.252086702258888
"C46",0.18461517397925,0.230680609648715,0.25481943004466,0.23989869091024,0.220134824104395,0.119322239854782,0.173651878479829,0.119747324141306,0.131875998464609,0.175164601504948,0.118986120371268,0.129525264288929,0.0975838041940527,0.128840795397236,0,0.108099025689242,0.178201383440331,0.0872992462670057,0.123622257319323,0.173974198356789,0.16639210092273,0.124749575254245,0.164127258897308,0.155769854534128,0.141356789454082,0.264580594741906,0.122674086111476,0.178297332010295,0.139076828282693,0.174339595054114,0.175220863218929,0.203987013837916,0.113854027936722,0.169811766512092,0.181994304235246,0.12528027824491,0.125679274688212,0.142651473956433,0.148727517465227,0.118764142065806,0.123357658521399,0.168787643175686,0.220489887923107,0.228693770576828,0.147214502993251,0.182644280840218,0.220412829799492,0.162048625352034,0.161648088474014,0.126550235981991,0.270485598879498,0.187047953207882,0.102679523795472,0.133444176349304,0.177077218474678,0.15547598469463,0.248758375362571,0.24596803110207,0.19565722355443,0.218537850022744,0.296013055996786,0.163279910396611,0.165991367412614,0.141022423613034,0.11810221243633,0.229159654653723,0.233438471915471,0.274228772726851,0.198637422766488,0.278814105273409,0.227960172978112
"C48",0.20232179195703,0.242568607466449,0.236060513842136,0.233513329176573,0.233182583259808,0.108263963206083,0.194120112673514,0.0971881074768382,0.14091231059392,0.151551336149832,0.145251827634981,0.15285059907011,0.1387304468722,0.136010942036958,0.108099025689242,0,0.194886670101922,0.13063079212679,0.164135832471954,0.170459677774033,0.215268737160175,0.157126873268207,0.205199992275517,0.17528195950299,0.186135091648309,0.291483475611437,0.13279336204576,0.205300481717317,0.171941115740282,0.16882132680551,0.169792225844213,0.215628723950356,0.139671822307869,0.178383829973982,0.19724436798698,0.118360382445181,0.153891687980299,0.160212470372102,0.173724175360059,0.13690731881787,0.16666410971637,0.165376877336878,0.24583717226608,0.252143109246187,0.186825246946154,0.195088695369717,0.249541661460236,0.171433868777063,0.185152932046117,0.135616307357218,0.266688325418762,0.195939786620846,0.134488393299382,0.131487011208082,0.205699600675432,0.179610810925702,0.25946969649845,0.238272353933396,0.239273462727,0.226354082925518,0.309066339047986,0.188482558491381,0.18280803031803,0.170083071939085,0.117580404739813,0.241156699131581,0.241133807186547,0.289874767566399,0.210671057957106,0.283231833408794,0.253894593590696
"C51",0.279053231545766,0.321346804110041,0.334975894488923,0.304546991703358,0.310478969092582,0.217970044294838,0.275244487919341,0.176844011363534,0.11001660906219,0.13297948827133,0.169994187311653,0.209623008988565,0.145219559273826,0.194100361239891,0.178201383440331,0.194886670101922,0,0.143797135886414,0.0958688369000407,0.255826071470856,0.129167853215841,0.111463948746226,0.154590265266251,0.24873362883933,0.167933096272117,0.233565905992302,0.15353592676647,0.129495961764718,0.225950149304286,0.120175088603405,0.115934407014079,0.0926323633092396,0.177222007486522,0.100647819107535,0.111493648477409,0.209467271678063,0.159013422153319,0.251332446390216,0.235864008813805,0.155769308922457,0.140676513103288,0.130320073434855,0.223916180566504,0.19900226444498,0.145536990261473,0.273690212558236,0.212987991009924,0.205532100090017,0.153683886466675,0.14353434325957,0.351745483809272,0.280214589516975,0.167203291950596,0.138106135302021,0.238833683567457,0.184267102643741,0.144838177082491,0.16358084000025,0.174634492696067,0.21035452700047,0.292462935227279,0.251493205216213,0.149481696912304,0.137824874886011,0.167996936918484,0.301095256913069,0.299434150845883,0.340094903262728,0.245116448254478,0.224683069298793,0.225537472586076
"C52",0.181876464153888,0.221797303623425,0.281742411906187,0.243106450128606,0.210857322701801,0.133394917884063,0.167649711798378,0.0942173958402994,0.0758164577765462,0.149419659306516,0.090382978734754,0.113369718614258,0.0758514124015205,0.107462204333786,0.0872992462670057,0.13063079212679,0.143797135886414,0,0.0753459321618997,0.141888512306974,0.136310077106265,0.0945558816507342,0.119329144633862,0.143161840081238,0.10935918667159,0.257813113036493,0.0933123913672044,0.150721962572856,0.125281468717075,0.137567769107077,0.136420744537419,0.168322295211955,0.0826875491292899,0.13252996311824,0.139434319087665,0.100488504663622,0.140541589192447,0.151530014746723,0.15006165135587,0.103202376836667,0.101785292802447,0.145084778774364,0.224801772402703,0.234447172383374,0.13359107665603,0.183244952832399,0.217549860423712,0.153767588027909,0.137584829127969,0.0928352835177796,0.270168654565473,0.182083092445399,0.0688620978641663,0.0800482387838584,0.148122163558886,0.159839268057458,0.233822076906337,0.241354354782249,0.170145666927481,0.224554487472929,0.306762736500765,0.156229272277459,0.158622978658966,0.108206470310188,0.1207441380804,0.217747998640028,0.215532422560411,0.26533603039934,0.190887983236818,0.260709096823383,0.247138076090235
"C55",0.221175324673823,0.25983461964333,0.309764604432932,0.270577934769275,0.25319899810925,0.162299417142936,0.208750748280731,0.125076873483034,0.0640958207619277,0.125799298765461,0.111747550341721,0.145935429719917,0.0781524516501245,0.138525396866206,0.123622257319323,0.164135832471954,0.0958688369000407,0.0753459321618997,0,0.187685464095189,0.112670197576318,0.0677073113477035,0.0984297827375636,0.183903897195119,0.115826869480013,0.249874454104428,0.100531568687023,0.133479947075958,0.16197931485443,0.126600497746687,0.0996047516896471,0.132313315142209,0.114660249186409,0.0983637643244045,0.117656934734565,0.147754260581018,0.137550753699108,0.184420355773983,0.174210117584184,0.113463763714554,0.0935690770913371,0.118640224279813,0.218424287201654,0.210112676436804,0.113829985483501,0.223200637036241,0.212562696412799,0.167163883080772,0.127205613497713,0.0994712513760711,0.306767054518159,0.223016162012496,0.106092150954399,0.0974282788697013,0.180535545338556,0.162248709028322,0.19455840834803,0.214298690957226,0.144284236079779,0.216910893177857,0.29707645550131,0.187521501063657,0.149795142928924,0.11732324006549,0.119923520677177,0.251057168127156,0.245636662168175,0.294768677697321,0.208608613086151,0.240258358053348,0.239376388224477
"C59",0.119816330869188,0.135139829439119,0.203335173480793,0.150925660199416,0.129794019671469,0.141520790537898,0.112864924853644,0.146531099777335,0.177172686142594,0.248073073617938,0.16484531926717,0.135353602338298,0.168136988936809,0.0978482458661434,0.173974198356789,0.170459677774033,0.255826071470856,0.141888512306974,0.187685464095189,0,0.238594610771767,0.20216614382814,0.176472685795753,0.103096915812871,0.17086285795095,0.258293204351608,0.164508207649772,0.244553192893403,0.13454883004168,0.239610371688994,0.243677031467676,0.278016400795253,0.158870814016358,0.239636681497078,0.226964074272798,0.125110914565147,0.221653700049469,0.122366684328054,0.137321018746745,0.191551900495887,0.202243835786534,0.234145541385418,0.244699882014274,0.309513019099863,0.22316643199578,0.141071730833,0.235017352780538,0.154728680792246,0.213090246578847,0.186279166470332,0.198459683879898,0.119924989744166,0.159480186361254,0.17576251882524,0.121496944616829,0.203057852520831,0.337828151581271,0.328773882718545,0.224826820840931,0.285560387443798,0.33812823146862,0.123278705270567,0.238908460504628,0.186616820851569,0.209302437227084,0.144610146653834,0.125934865022813,0.199984803434999,0.186546625309102,0.308032606883676,0.262481587308515
"C61",0.27246305286821,0.290134263709546,0.343240256335974,0.306031451660818,0.276081032715404,0.217610064214399,0.250074237719021,0.175952130899128,0.14387327291569,0.150271455777971,0.176619635193349,0.213420244465325,0.155621002645181,0.217474134416706,0.16639210092273,0.215268737160175,0.129167853215841,0.136310077106265,0.112670197576318,0.238594610771767,0,0.0922829172427748,0.106072515532622,0.207938267288209,0.142801826773188,0.22679648667219,0.157167605741224,0.122136874546641,0.190191396820743,0.171775288840826,0.134506518191629,0.151038140068188,0.158313149626772,0.13851131661403,0.174967006164469,0.180069589901869,0.155899903069961,0.219287894957653,0.217597230980671,0.156400663295132,0.156976443219109,0.140907851463354,0.251833623042201,0.233093131361263,0.164046361836257,0.253090125892707,0.226108025515608,0.216718338328684,0.194988349862083,0.139755871744198,0.331688279042335,0.242971306779258,0.159493344331109,0.175842707247816,0.202737272466475,0.198117510787971,0.201864178022518,0.22561889784355,0.148827930872992,0.212218589224202,0.286055765495664,0.213984730230801,0.113285617556622,0.142034547072877,0.173906587714397,0.292479992215651,0.287266110220063,0.328575601524483,0.262992596290792,0.261118751926994,0.239111481012945
"C65",0.218099505572937,0.270947972356448,0.30163547282415,0.269156361713751,0.263576047744724,0.164183590001132,0.218805861986657,0.121379315900678,0.100708566406265,0.103988699870055,0.115860687252139,0.172804188704262,0.112437652437217,0.167853480936108,0.124749575254245,0.157126873268207,0.111463948746226,0.0945558816507342,0.0677073113477035,0.20216614382814,0.0922829172427748,0,0.0992882209031253,0.189410954057442,0.125097910409025,0.239074430531225,0.109432615255174,0.113025179199703,0.166215714238262,0.109566696903644,0.0945315934074871,0.141149754315106,0.100886603470393,0.0940140508894765,0.135135225664237,0.132700681590455,0.118910689690126,0.20251142766716,0.182463539682904,0.101731162551421,0.110994430872562,0.103319828421295,0.21316260546918,0.221347496005947,0.121717107723207,0.219758275702957,0.19988848651551,0.172116998078168,0.147527509077936,0.0781614446335644,0.301590595415471,0.225136564836096,0.105675480414544,0.124799564752035,0.190257426826333,0.165398869719272,0.204968996295236,0.212382062060241,0.157788723951059,0.205802792145593,0.283817189404516,0.198254144194646,0.100824371445538,0.0941382396898366,0.127449098490793,0.271995666058513,0.260026613137631,0.313755789715321,0.222025130909682,0.239719472108035,0.232102969737887
"C68",0.230117673622254,0.251248282986599,0.308222544577117,0.259657349179743,0.241998571294127,0.19274995818147,0.214584482207562,0.167094847766699,0.129491624706019,0.157190515482097,0.169689696996021,0.160428738026631,0.137107806110286,0.166201798907329,0.164127258897308,0.205199992275517,0.154590265266251,0.119329144633862,0.0984297827375636,0.176472685795753,0.106072515532622,0.0992882209031253,0,0.162074393636895,0.118312772644,0.21543438891297,0.139021124538873,0.17027293761243,0.163190495646347,0.170535089757488,0.148503632849296,0.1815675158315,0.146253116997305,0.149832711116531,0.154695910673877,0.164479057356636,0.159340973278588,0.161448518928404,0.173728253619951,0.149808209045267,0.142624730707587,0.146693154641039,0.232320807925288,0.248769239205603,0.15011746549822,0.242318851579072,0.188982466282723,0.15905391885677,0.171713224789053,0.129993467231718,0.305874356158669,0.195350498536077,0.148230238888138,0.160731446570408,0.166110276241569,0.156041059487428,0.236723527530337,0.241692371375002,0.11438094780931,0.232647020454762,0.292463697265739,0.185052700179778,0.154997211211983,0.150868739134477,0.151182562315052,0.271455647003875,0.234962666002906,0.30353618578791,0.260494601535615,0.256626934512098,0.216531614053799
