"Taxa"	"warble.1"	"warble.2"	"warble.3"	"warble.4"	"warble.6"	"warble.7"	"warble.9"	"warble.10"	"warble.12"	"warble.14"	"warble.15"	"warble.20"	"warble.33"	"warble.42"	"warble.43"	"warble.45"	"warble.49"	"warble.50"	"warble.52"	"warble.53"	"warble.54"	"warble.57"	"warble.58"	"warble.60"	"warble.63"	"warble.68"	"warble.69"	"warble.73"	"warble.80"	"warble.83"	"warble.84"	"warble.85"	"warble.87"	"warble.88"	"warble.89"	"warble.90"	"warble.93"	"warble.94"	"warble.95"	"warble.96"	"warble.97"	"warble.100"	"warble.101"	"warble.103"	"warble.104"	"warble.106"	"warble.107"	"warble.108"	"warble.109"	"warble.110"	"warble.111"	"warble.112"	"warble.114"	"warble.117"	"warble.118"	"warble.119"	"warble.120"	"warble.121"	"warble.122"	"warble.123"	"warble.125"	"warble.126"	"warble.127"	"warble.135"	"warble.136"	"warble.137"	"warble.139"	"warble.140"	"warble.141"	"warble.144"	"warble.145"	"warble.147"	"warble.148"	"warble.149"	"warble.150"	"warble.151"	"warble.152"	"warble.153"	"warble.154"	"warble.157"	"warble.158"	"warble.159"	"warble.161"	"warble.162"	"warble.164"	"warble.170"	"warble.173"	"warble.178"	"warble.180"	"warble.181"	"warble.185"	"warble.187"	"warble.188"	"warble.189"	"warble.191"	"warble.192"	"warble.197"	"warble.200"	"warble.202"	"warble.221"	"warble.222"	"warble.224"	"warble.225"	"warble.227"	"warble.228"	"warble.229"	"warble.230"	"warble.232"	"warble.234"	"warble.236"	"warble.240"	"warble.243"	"warble.245"	"warble.247"	"warble.250"	"warble.251"	"warble.257"	"warble.262"	"warble.263"	"warble.265"	"warble.269"	"warble.272"	"warble.280"	"warble.282"	"warble.283"	"warble.286"	"warble.292"	"warble.293"	"warble.296"	"warble.307"	"warble.308"	"warble.310"	"warble.315"	"warble.318"	"warble.319"	"warble.324"	"warble.325"	"warble.326"
"Metabolism|Glycan biosynthesis and metabolism|Glycosphingolipid biosynthesis - globo and isoglobo series"	0.000356392127617072	0.000478179008542397	0.000431235655080854	0.000588903016324871	0.000323589928275686	0.000514290356399955	0.000457679716018058	0.000602677586930577	0.000387700035671855	0.000309902659409472	0.000125492284467023	0.000343725748673984	0.000221431487186259	0.000218222156891803	0.000201480212390452	0.000357251032295178	0.000308386575185176	0.000426945122061176	0.000189787758187002	0.000339482198879498	0.000263106723374726	0.000176043832056449	0.00046577241296426	0.000344976414675682	0.000215516272689005	0.000251027093484464	0.00022425076399043	0.000236171492069255	0.000466332985535816	0.000259438194367535	0.000203961524106734	0.000364401397167365	0.000309096245529402	0.00035619437506508	0.000304795657337016	0.000399639519531484	0.000650847654286746	0.000369050947837566	0.000435444504998252	0.000287506544370344	0.000190224449421063	0.000341926464581358	0.000224635805754115	0.000165703480448552	0.000334201364801396	0.000353090510795234	0.000123464837894919	0.000208700068446792	0.000220920151076363	0.000287094105568459	0.000192740883075641	0.000261345751152194	0.000246640438326868	0.000196896118395334	0.000226386124976586	0.000117658871145476	0.000144474896463541	0.000266208511526798	0.000316847083250371	0.000140893189791204	0.000286259487363449	0.000103913379492029	0.000113008351765943	0.000757027990651673	0.00108403524405401	0.000656883215904605	0.000477373721162635	0.000458808481143417	0.000651988490186358	0.000378842805829528	0.000439729375696623	0.00167355232564243	0.000129711633224179	0.00105998068314416	0.000319226817898391	0.00038930029092865	0.000610384553134378	0.00111579213143471	0.000166316073160762	0.000908703560861497	0.000597931690657321	0.000493751979889855	0.000326757092165949	0.000321635422671013	0.000315466506018709	0.00173934575106872	0.00067350939536206	0.000860194900477677	0.000446699485344605	0.00081610382110176	0.00061968448742864	0.000752301570391439	0.000526179499859203	0.000445878537348621	0.000463059989520896	0.000132992042818456	0.000342904575439215	0.000484988737320796	0.000691682336326812	0.000201571932272926	0.000332808324361827	0.00027074193437822	9.215919770536e-05	0.000332505137192029	0.000307417326789154	0.000882482976721258	0.000626458478570691	0.00113161632147814	0.000278358797703937	0.0004791317333388	5.9512510650214e-05	0.000309808965554671	0.000661554730823051	1.90589469323176e-05	0.000326958557721468	0.000106033607151729	0.000196601115099401	0.000366503000116826	0.000487960040922776	0.000283370666542623	0.000163900183049983	0.000270297886708164	0.000418980707557944	0.000540011395328871	0.0004940061698721	0.000686530413277335	0.000755579183830415	0.000454163383121462	0.000404747445767956	0.000301182702981663	0.000577451253729268	0.000282392895367514	0.000430103393039404	0.000258032472510048	9.66323674709712e-05	0.000205246457198551	0.000233928523154366	0.000345076703667593
"Human Diseases|Cancers: Specific types|Renal cell carcinoma"	0.000471830558355374	0.000380799157571478	0.000480094391549621	0.000441910236363499	0.000380529941571079	0.000408795855738546	0.000429444231682909	0.000369247131424466	0.000423139028881548	0.000435113165867652	0.000536664438698431	0.000417211375204594	0.00048189111552026	0.000500564936379453	0.000470472137874305	0.000423378936159652	0.00053367843893875	0.000418056592660886	0.000498627899601805	0.000430542353631341	0.000470166317117161	0.000456864184321497	0.000418022260366559	0.000483299675971236	0.000505519472115919	0.000538198372872258	0.000492769957992265	0.000464018130559986	0.000379561626491044	0.000459583126420003	0.000513942652328354	0.000349964470127095	0.000387013377443796	0.000391625964890928	0.000453482342749278	0.000360493551502087	0.000315521686315609	0.000381351207955513	0.000348103527489753	0.000439642705934786	0.000441504065545342	0.000408714531614213	0.000475257082229348	0.000356113661130932	0.000441225714760189	0.000417404935034078	0.000561469374785753	0.000489533579784644	0.000511696039008163	0.000442315747348221	0.000467450780380661	0.000521946007103746	0.000504214482518271	0.000522100283064816	0.000505571387311242	0.000575222402552022	0.000537309463488594	0.000358405993176975	0.000459646597392272	0.000549627961550558	0.000460219064773938	0.000390534066490823	0.000343620907012661	0.000385947482066287	0.00022568014683524	0.000404254049036937	0.000334402827781057	0.000368722572927255	0.00031692325218314	0.000424150473277251	0.000383767006436317	0.000274192038989673	0.000537214766668998	0.000289304712688677	0.000435149362831251	0.000478566207717931	0.000319203598261616	0.00021796562954252	0.00040911416522096	0.000290154945137216	0.000376514456403666	0.000349791597787174	0.000443567801838363	0.000280880257560855	0.000428616568537526	0.00014582448157842	0.000425682618875562	0.000254849389217333	0.000360872687361545	0.00034764514807893	0.000390534803805177	0.000295330143803931	0.000361473227676477	0.000340503071120601	0.000368318255945575	0.000293624607338188	0.00041896137297139	0.000362897187348343	0.000286962957154685	0.00048883086009249	0.000365655118038946	0.000445011146200147	0.000277394517478656	0.000407271616464885	0.000435409629252516	0.000381622423220998	0.000405317615996733	0.000346050711532311	0.000397301611182036	0.000442888194074535	0.00025095585230627	0.000290517710107006	0.000334435301811333	0.000368385835633389	0.000465143086392252	0.000270677448237312	0.000327948806379747	0.000448094140926314	0.000387024618172394	0.000317771928117372	0.000465220012979834	0.000476958192066559	0.000383196141285415	0.000343425613780432	0.000352136537285113	0.000352867889767828	0.000319701138512634	0.00035444761153491	0.000330723360313232	0.000313633341607607	0.000378334828804417	0.000419628789913804	0.000411582628897058	0.000360314787456803	0.000521420042934194	0.000450609009945751	0.000302138388122526	0.000464767223393313
"Human Diseases|Endocrine and metabolic diseases|Cushing's syndrome"	0.000471830558355374	0.000380799157571478	0.000480094391549621	0.000441910236363499	0.000380529941571079	0.000408795855738546	0.000429444231682909	0.000369247131424466	0.000423139028881548	0.000435113165867652	0.000536664438698431	0.000417211375204594	0.00048189111552026	0.000500564936379453	0.000470472137874305	0.000423378936159652	0.00053367843893875	0.000418056592660886	0.000498627899601805	0.000430542353631341	0.000470166317117161	0.000456864184321497	0.000418022260366559	0.000483299675971236	0.000505519472115919	0.000538198372872258	0.000492769957992265	0.000464018130559986	0.000379561626491044	0.000459583126420003	0.000513942652328354	0.000349964470127095	0.000387013377443796	0.000391625964890928	0.000453482342749278	0.000360493551502087	0.000315521686315609	0.000381351207955513	0.000348103527489753	0.000439642705934786	0.000441504065545342	0.000408714531614213	0.000475257082229348	0.000356113661130932	0.000441225714760189	0.000417404935034078	0.000561469374785753	0.000489533579784644	0.000511696039008163	0.000442315747348221	0.000467450780380661	0.000521946007103746	0.000504214482518271	0.000522100283064816	0.000505571387311242	0.000575222402552022	0.000537309463488594	0.000358405993176975	0.000459646597392272	0.000549627961550558	0.000460219064773938	0.000390534066490823	0.000343620907012661	0.000385947482066287	0.00022568014683524	0.000404254049036937	0.000334402827781057	0.000368722572927255	0.00031692325218314	0.000424150473277251	0.000383767006436317	0.000274192038989673	0.000537214766668998	0.000289304712688677	0.000435149362831251	0.000478566207717931	0.000319203598261616	0.00021796562954252	0.00040911416522096	0.000290154945137216	0.000376514456403666	0.000349791597787174	0.000443567801838363	0.000280880257560855	0.000428616568537526	0.00014582448157842	0.000425682618875562	0.000254849389217333	0.000360872687361545	0.00034764514807893	0.000390534803805177	0.000295330143803931	0.000361473227676477	0.000340503071120601	0.000368318255945575	0.000293624607338188	0.00041896137297139	0.000362897187348343	0.000286962957154685	0.00048883086009249	0.000365655118038946	0.000445011146200147	0.000277394517478656	0.000407271616464885	0.000435409629252516	0.000381622423220998	0.000405317615996733	0.000346050711532311	0.000397301611182036	0.000442888194074535	0.00025095585230627	0.000290517710107006	0.000334435301811333	0.000368385835633389	0.000465143086392252	0.000270677448237312	0.000327948806379747	0.000448094140926314	0.000387024618172394	0.000317771928117372	0.000465220012979834	0.000476958192066559	0.000383196141285415	0.000343425613780432	0.000352136537285113	0.000352867889767828	0.000319701138512634	0.00035444761153491	0.000330723360313232	0.000313633341607607	0.000378334828804417	0.000419628789913804	0.000411582628897058	0.000360314787456803	0.000521420042934194	0.000450609009945751	0.000302138388122526	0.000464767223393313
"Metabolism|Lipid metabolism|Steroid hormone biosynthesis"	0.000326706068969997	0.000504877115931701	0.000353817549962302	0.000538927917036834	0.000178971014591076	0.000555692253455033	0.000422270342347166	0.000473739137735128	0.000364360150739502	0.000279805852489604	0.000143047454285874	0.000279561667532565	0.000181218845398433	0.000182528525893504	0.000282027395470023	0.000314473617667986	0.00031031658930576	0.000456199173573362	0.000239439828567725	0.000350455940733189	0.000231764467174266	0.000288378883197319	0.000505444358490924	0.000362507591064079	0.000283840288554212	0.000207492379730834	0.000264504301790481	0.000269688524949246	0.000396848047090702	0.000155598790910354	0.000167501429974261	0.000324111119951282	0.000290993840165505	0.000311458538464823	0.000261656887626565	0.000172649724041902	0.000656554332280751	0.000331983602868615	0.000260242313798242	0.000350264314041105	0.000412986533872865	0.000397833165795203	0.000257100878084783	0.000269114796553375	0.000264704901657156	0.000258088071868522	8.97865343349619e-05	0.000261473960488692	0.000191175516320397	0.000292152131310787	0.000205228874112344	0.000186640822493679	0.00014683822986229	0.000178727671506104	0.000158717761653548	8.8919534478822e-05	0.000133462403683597	0.000392866813602965	0.000233037773478893	8.40101202060876e-05	0.000221334251422675	0.000321118529326459	0.000385178911994408	0.000654750837677029	0.00102332555983265	0.000377911031365428	0.000239868432182033	0.000443764628822316	0.000612477277327375	0.000305561193457021	0.000362267089375606	0.00162608582555938	0.000158131050247501	0.000806058073583408	0.000255624314910363	0.000281184051415041	0.000366891340098914	0.00108649652315901	0.000274188584626876	0.000891767850921702	0.000627143264634352	0.000524081763094132	0.000209386603018761	0.000220681363332623	0.000338697959735092	0.00195042002130927	0.000653169940091334	0.000541965499146672	0.000389111548960098	0.00081235370627	0.000607861641682484	0.000695696245084358	0.000680977438554473	0.000331207438436183	0.000358114840918867	0.000540817277764853	0.000317097710902372	0.000332612007832555	0.000841796489586791	0.000304298629212212	0.000325196040681759	0.000383971478337148	0.00036452041880044	0.000321824341654677	0.000266248678127476	0.000847483569269159	0.000593700291583019	0.000991250678481352	0.000342682867511814	0.000405298350024558	0.000159422681344392	0.000390547099921975	0.00046019635396267	0.000398243606929315	0.000283267387101399	0.000408366394868234	0.000475792712464369	0.00027771357187347	0.000520315172760583	0.000416344428070832	0.000253575612887902	0.000191541923051037	0.000343514225722865	0.000371001868228617	0.000283756009764242	0.000723616768132571	0.000633351193042052	0.000551213518212957	0.00026057789961245	0.00041390175134905	0.000491284659177665	0.000321672341881349	0.000487385698622506	0.000405059761456481	0.000255602100684533	0.000204721905486493	0.000360086310208661	0.000372771553530645
"Organismal Systems|Nervous system|Glutamatergic synapse"	0.000358896476753137	0.000364448386758397	0.00037357715466924	0.000401773209340734	0.000326867091688682	0.000383486789487791	0.000377043049171267	0.000412303409728708	0.000364743772837781	0.00033452343992909	0.000338069270434351	0.000353000293120925	0.000351989511636054	0.000375200817866746	0.000344537986774298	0.000381032795114609	0.000382501880791684	0.000370481920403	0.00033779507269608	0.000363822834393709	0.000347975209256667	0.000309805609988006	0.000391229232154291	0.000402719692785952	0.000350803145222734	0.000385431630875449	0.000375384680021055	0.000346194658924138	0.000382920829326823	0.000356504110797539	0.000351074085651651	0.000376801223381191	0.000348388938524248	0.000325043208271699	0.0003680971312848	0.00032701381360708	0.000464009097716324	0.000381642391147301	0.000307530070968754	0.000360315189067943	0.000447837301427204	0.000361883980663663	0.000360381485845234	0.000323827975830468	0.000346423264059712	0.000346196983604341	0.000350070890720086	0.000337437623144462	0.000369204812036377	0.000328956351849182	0.000361501909106067	0.000369929102762551	0.00036363760227892	0.000345201438141062	0.000354082824924928	0.000359739382415887	0.000343829750775795	0.000403533877519835	0.000363037914942257	0.000366216029548021	0.000354893386479355	0.000336685326938207	0.000383161964370038	0.000484270524008473	0.000543328037324759	0.000423170413361488	0.000369300537159918	0.000405825294853363	0.000446184070894132	0.00038310251665071	0.00039588156409454	0.000625950367609522	0.000357766005308386	0.000517236529847323	0.000393887663963968	0.000412420541172629	0.000442785758203137	0.000556993421789984	0.000354400648985241	0.00057832227252639	0.000404077985871391	0.000377708303212433	0.000349606636038531	0.000379435893262548	0.000410115057472827	0.000724419668980659	0.000500294512036083	0.000462049980865162	0.000357589805342134	0.000491814267721002	0.000436818666778664	0.000440688967744106	0.000494504254350601	0.000350510122858639	0.00042340997958775	0.000418679230301228	0.000396263072009255	0.000402151225173663	0.000455637329386741	0.000347398788209429	0.000328459112033577	0.000339678757261242	0.000356400068786696	0.000379439680484922	0.0003617569856877	0.00048629988292521	0.000452060052121546	0.00057397840969417	0.000447616575792	0.000402759340325226	0.000293959704338574	0.000361791411045272	0.000424894281374703	0.000382139956493192	0.000368413606444212	0.000396890748353619	0.000416194270708712	0.000378730811204168	0.000381859757945148	0.000393217716233563	0.000321162077819916	0.000379032569386477	0.00041040162292256	0.000425356800123406	0.000402524251393797	0.000480694276220636	0.000439545440128463	0.000380975972569975	0.000333756355975375	0.000380059139721417	0.00041951790817856	0.000374883885779366	0.000460522497402219	0.000395030067272111	0.000346028792477744	0.000333775925567598	0.000370846330106968	0.000366361758815844
"Cellular Processes|Cell growth and death|Apoptosis - fly"	0.000433819851208945	0.000373505038406494	0.000445014220509968	0.000447574846161336	0.000356522055750311	0.000402568792189937	0.000420546778876407	0.00039909639877576	0.000388293929745209	0.000388766969872958	0.000503620752918899	0.000423731542573633	0.000511021484811805	0.00049640773345303	0.000359282582551342	0.000360575914157829	0.00053292843086133	0.000363072994781127	0.00044053342264765	0.000361447124566567	0.000412594691647668	0.000336253513619362	0.000376089525995986	0.000439563674438253	0.000419869043855695	0.000509508592614638	0.000483187385280337	0.000396513606166223	0.000441016435499949	0.000482434647236081	0.00046043553016632	0.000415275991855056	0.000355642596131275	0.000328172904665783	0.000417904769848934	0.000412137284547394	0.000307609620811364	0.000399422177999633	0.000325417767330639	0.000396853828673133	0.000431104951674922	0.000344424894986346	0.000448613598439653	0.000414073274138609	0.000372302362400783	0.000431945932092686	0.000557894645816947	0.000420940322011713	0.00049392252382078	0.000365690623833456	0.000446672177161776	0.000491041179702674	0.000537572281922237	0.000484396384240936	0.000498525386728155	0.000564432623438786	0.00050106453837999	0.00031501804633737	0.000410827634740371	0.000546927003177698	0.000400323141942003	0.000474204749342033	0.000329322973370825	0.000368752138314654	0.00028745910371787	0.000362251916938009	0.000314295992753401	0.000369784352375859	0.000365100835727246	0.000369960534689045	0.00040603214046862	0.000286451334888953	0.000489294530153006	0.000355475621405022	0.000423558130164965	0.000488231998519759	0.000453429472712229	0.000293238355512409	0.000422813912194197	0.000309013875402393	0.000320612175804469	0.00030608502336114	0.000433017776204697	0.000309468668781901	0.000457692021758445	0.000251324479808518	0.000441837385411583	0.000313397504790376	0.000361288382256531	0.00036684802801274	0.000390553792466665	0.000317310264454971	0.0004565120659193	0.000335502532003252	0.000376784369652947	0.000189874271828361	0.00040378022892517	0.000400331111350325	0.000333244202096506	0.00042098838618925	0.00032095348869513	0.000372369813557936	0.000311504923009477	0.000404272926402106	0.000409047479397206	0.00040264476541631	0.000328999728958879	0.000400791072253303	0.000457796744544138	0.000438371995235501	0.000324579736518317	0.000332956744600366	0.000290867485502715	0.000286394966234101	0.000475986726560428	0.00028382053705266	0.000228191979174879	0.000403170417641627	0.00033887471236097	0.000260290982079943	0.000396031767600051	0.00046846169313262	0.000317078210048889	0.00032762339659431	0.000362046349562174	0.000333730569554907	0.000274673247619141	0.000296786468377891	0.000295630763179027	0.000245823320565313	0.000331960426165458	0.000364163584081119	0.000421457406571796	0.000366435250463245	0.000440503626559682	0.00046067221968989	0.000271186626399658	0.000396588959051976
"Metabolism|Xenobiotics biodegradation and metabolism|Xylene degradation"	0.000374604028778392	0.000472633246358515	0.000310651008850557	0.000255013971394111	0.000178719163496371	0.000305278836772553	0.000333256230505708	0.000346049161624824	0.00029851310214879	0.000227888022790138	0.000235543766273164	0.000210832086728571	0.000276100268801923	0.000249794579254908	0.000347735815464425	0.000407122925441561	0.000277823969418075	0.000360928216852218	0.000269823263451603	0.000317681771452474	0.000308775663144233	0.000372701210323616	0.000308583812993669	0.000324179914147107	0.000354538505303737	0.00027788473777515	0.00024994586841522	0.000290357353828376	0.000223915437787587	0.000221038712307224	0.000285442032711217	0.000376035136302496	0.000380844293847029	0.000251243049315875	0.000270817547777999	0.000240431190575872	0.000569408429350889	0.000503898723176782	0.000283847918752224	0.000365256076762442	0.000530179052709352	0.000408344848496628	0.000282509034486494	0.000771201606338766	0.000377882394588027	0.000243925606730549	0.000200977915799886	0.000252698920651597	0.000257960100155186	0.000412242877915377	0.00027474619099115	0.000258440064148718	0.000251097053087064	0.00024411381659067	0.000210771075376862	0.000200634033101386	0.000215116984927011	0.000423060285298307	0.00027618240999525	0.000218433326333472	0.000279629972452309	0.00135481158068344	0.000796045869279303	0.000338996315318082	0.000304698642239069	0.000395698251465981	0.000315321352763443	0.000433338891934013	0.00044782103467545	0.000384420654638865	0.000416277453031825	0.000314835293015648	0.000278845507094893	0.000384749656329854	0.000280984859816732	0.000257940887989448	0.000276523722347861	0.000282607632396717	0.000273428188848465	0.000390017228934478	0.000407597351362723	0.000521333805534872	0.000237443745706494	0.000492178672266413	0.000361506039309739	0.000189567884247634	0.00035573515681887	0.00035143271073649	0.000409636992372509	0.000328124057803898	0.000318527264574197	0.000390852667953077	0.000794717136817614	0.00045340456489916	0.00036717051239683	0.000531450729017129	0.000416229694486547	0.000383430823735692	0.000359126883666592	0.000246733443528419	0.000539909879782609	0.000331538688282085	0.00136823150748473	0.000421180892355533	0.000394558037655486	0.000317360856805574	0.000451500868038916	0.000295127668323022	0.000544675974549694	0.000322854216094846	0.00066771485028949	0.00057301309785803	0.00041755424377135	0.0010155302829767	0.000295442583540752	0.000615624876004645	0.000496021253085308	0.000329780741920849	0.000351515823193792	0.000603313201930942	0.000287653769680115	0.00024952337927789	0.000366630607176376	0.000425050456958914	0.00041015395660166	0.000428673898431291	0.000329707280614435	0.000494971227950331	0.000275256456859948	0.000923501266991965	0.000375838302071128	0.000504402416821562	0.000364384211256239	0.000508839922873307	0.000318212614407828	0.000236820382515323	0.000421096089424639	0.000374704687175046
"Metabolism|Lipid metabolism|alpha-Linolenic acid metabolism"	0.000375885217268858	0.00037361368878292	0.000354470045616041	0.000303868970493954	0.000299714885616132	0.000282162269088557	0.000314058263382537	0.000329970376897641	0.000324139879146252	0.000287285567498968	0.000292539642744024	0.000304704251148391	0.000311744197072758	0.000305405769560133	0.000368833953415987	0.000396916387530028	0.000267346784942328	0.000351182881853372	0.000289530585412115	0.000340991379162859	0.000339827613834329	0.000331231428195459	0.00030953212425853	0.000373973123499408	0.000352901155557572	0.000344045140689362	0.000311552592492421	0.000323869258302856	0.00029490848590581	0.000294734364598847	0.000343749916838597	0.00036347961101818	0.000347860515438916	0.00030973533150169	0.000329323839295456	0.00030346011505779	0.000449086030218028	0.000378357163115169	0.000297490828287476	0.000353965368121045	0.000382110756635146	0.000339358841381031	0.000312205245840162	0.000618791961918023	0.000400433327900337	0.000296584441563527	0.000284465631757259	0.000304263738681174	0.00033733242600632	0.000379195113238148	0.000322041438093991	0.000336314000348734	0.000294673916627395	0.00029281785953483	0.000296722598421083	0.000301539145313664	0.000300622413976627	0.00048871086513113	0.000333103976365971	0.000306281017188896	0.000342321241037344	0.000848698517142333	0.000666983345706595	0.000405478610029353	0.000334829932336262	0.000474499637989331	0.000387504314343777	0.000423140481873256	0.000419531836538127	0.000377118621378226	0.000331208097617154	0.000249014147938291	0.000309256182833892	0.000316837489025152	0.000312973770506724	0.000279998083761181	0.000249218734077135	0.000289703041222166	0.000398644209779339	0.000290880605463909	0.000377843087601931	0.000428202880594339	0.000306286611061157	0.0005869844819144	0.000357156020236288	0.000204797711725103	0.000328383225057843	0.000373531375697001	0.000370321927509707	0.000293560785834849	0.000327655350392896	0.000378388095563525	0.000436854182730911	0.000375047007092965	0.000338000152794099	0.000544070742219433	0.000374822004452002	0.000379356448818226	0.000358812782068334	0.000309764493597862	0.000394692169432037	0.000311964925769701	0.000707583622502441	0.000369172054770422	0.000411772903669539	0.000295685532503286	0.000477237671164954	0.000289949786052193	0.000380069763791434	0.000373698895037449	0.000737124255474478	0.00041038153555164	0.000458755819355558	0.000748365062201255	0.000348129851926169	0.000627394613252172	0.000521182214157835	0.000388740567697432	0.000357636927135449	0.000500137395566789	0.000306045643267533	0.000342096344641874	0.00038531150131162	0.000440973593572204	0.000382765726925666	0.000409979943762048	0.000375278291243655	0.000357677013665675	0.000348670586291524	0.000590114194782495	0.000370672300668755	0.000444449414114359	0.000344348212440234	0.000365895284183008	0.000329692402841272	0.000297173599080667	0.000543382853293998	0.000371930025629759
"Metabolism|Biosynthesis of other secondary metabolites|Carbapenem biosynthesis"	0.000341130169742912	0.000369920951621735	0.000365237013299494	0.000379405923426468	0.000441532908452956	0.000379729132855355	0.000349405495841716	0.00036859618300677	0.000393221982633316	0.000408926611021759	0.00035391990599375	0.00041152718168009	0.000374651250106045	0.000318656792610813	0.000351416214952349	0.000375305368801544	0.000298958641925048	0.000385590332622608	0.00034474807231191	0.000390350554886982	0.000367461964829007	0.00037271832916724	0.00038022290609	0.000335935024027317	0.000350735059692327	0.000290594729985596	0.00034756320677026	0.00038681511400992	0.000401871920361776	0.000371657830096058	0.000348417944183954	0.000371991575666779	0.000395296144294427	0.000437067723272927	0.000392168231689565	0.000388492761967709	0.000369292602215031	0.000347379418025608	0.000405522175882665	0.000380335866226709	0.000359516212305478	0.000357351851743323	0.000371826557324135	0.000374873199295342	0.000347221573015876	0.00039813080097054	0.000351666891344905	0.000396118975605702	0.000333918449477305	0.000386581348305804	0.000345400381516962	0.000347503576188489	0.000335741320314657	0.000343562817272541	0.000367009960368797	0.000331466154966553	0.000349968943683091	0.000347543080713334	0.000383244529036569	0.000321862513769162	0.000384612998445575	0.000353862410275398	0.000313668616613436	0.000353879268847725	0.00037335620210469	0.000383832405639694	0.000411124875545291	0.000375582097153568	0.000386681734616359	0.000379181518468011	0.000373380746340511	0.000398331015353669	0.000338351166269314	0.00036242788905254	0.000377728682800229	0.000335966414439632	0.000349781470112948	0.000363028966421212	0.000419363804186508	0.000373871014438058	0.000409948173594572	0.000384615156528559	0.000366369123362693	0.000395210905826338	0.000370076527307078	0.00037487655072383	0.000332326792543823	0.00039146226035126	0.000369313639343578	0.000343391611032431	0.000378926735216661	0.000365067387563701	0.000387915357476528	0.000384914873764978	0.000402592574868253	0.000276878511937636	0.000351345803983457	0.000337337486760621	0.000423222529816607	0.000423227811706942	0.000385560415306612	0.000369769835602694	0.00033735583776813	0.000365783643621536	0.000360942821817007	0.000377295313977998	0.000363862413789995	0.000352820480055784	0.000333644844064214	0.000345625016180707	0.000343970370065387	0.000366288834831676	0.000382140424423556	0.000278042531195126	0.000362761643051395	0.000284852066194615	0.000290450076111566	0.000377785893697994	0.000401192794364638	0.000335323176292048	0.000451271590718566	0.000406918821868241	0.000397667919322033	0.000384600879254021	0.00039690283681724	0.000378008383319417	0.000414818277417993	0.000380091576597129	0.000456641056471978	0.000310553712013815	0.000404291190201572	0.000359883047136445	0.000362259052470904	0.000394185769732939	0.000403423232466461	0.000448103211384827	0.000364281624892682	0.00036589827494583
"Metabolism|Glycan biosynthesis and metabolism|Glycosaminoglycan degradation"	0.000299118444074766	0.00045317685802998	0.000356859644038001	0.000575811358255487	0.000212579006157209	0.000491176861152221	0.000403063256319118	0.000527177051767858	0.000307308383508987	0.000259709267161437	9.58508447509481e-05	0.000318247329983988	0.000169028820775982	0.000179632524959839	0.000196489885960832	0.000310240051122294	0.000294218298998753	0.000421995703065558	0.000173464912893043	0.00030560735162713	0.0002220113353229	0.000167043354839559	0.000492861210771806	0.000358008221708925	0.000212507904085032	0.000216530089690922	0.000219414004382791	0.00020478913379228	0.000392572057929591	0.000181314231155916	0.000149422085970021	0.000326811277675742	0.000257397616330829	0.000266422870442682	0.000230532873726391	0.000225767725723454	0.000662331498905435	0.000347325010543151	0.000318270315476568	0.000309002838130953	0.000216205653083888	0.000342662320947693	0.000213273161199161	0.000230412824236862	0.000237776483667518	0.000283264001266458	8.16017154699936e-05	0.000187066829874146	0.000170388782941468	0.00024231603080841	0.000152156150896283	0.000203977069086053	0.000172830389232674	0.000152707828200919	0.00016127241023633	8.486216391042e-05	0.000111216080998018	0.000299024177290828	0.000243129941357812	8.8114500082972e-05	0.000216159973206443	0.000167751166347981	0.000197384114016486	0.000620292678898077	0.000891229160861512	0.000488214935058834	0.000280381054413155	0.000424085251521121	0.000595292791801923	0.000283290781117607	0.000366196930767008	0.00184647651203854	9.60984143927837e-05	0.0010351761825065	0.000256697796760864	0.00031531426634666	0.000403778782791511	0.00093606163557033	0.000202006134238048	0.000917395124355517	0.000561124477945231	0.000439792096495132	0.000237245082711076	0.000282988006803614	0.000277833499280588	0.0015705936168697	0.000627972873762154	0.000640668634991501	0.000353255209603301	0.000762219126009278	0.000588562273831731	0.000605522314775065	0.000568413204020063	0.000316610252454735	0.000375503253779774	0.000248310885196488	0.000313520075886167	0.000361311184365597	0.000745586190042164	0.000226536082980065	0.000278868686039368	0.000276580054853543	0.000188566910148808	0.000343360829402246	0.000281132015576718	0.000933665704090156	0.000646319044925025	0.0012394140732235	0.000247438639250598	0.000462542194326075	0.00019489819194364	0.00026260344963684	0.000511964517750881	0.000219112461355169	0.00030453526283829	0.000172186308274304	0.000254418424381274	0.000286730203293591	0.000512618327543719	0.000251557414718475	0.000135914181234833	0.000224489523580479	0.000293783975180541	0.000405785229592172	0.000348039131905508	0.000627555283762289	0.00062762180038499	0.000409834186757978	0.000248581055990492	0.000287998967173392	0.000499598750635425	0.000235969819696798	0.000445044016634908	0.000255939861830624	0.000107865196832017	0.00017295459735558	0.00026477972078475	0.000321576304335056
