"ID"	"hamlet11"	"hamlet17"	"hamlet22"	"hamlet25"	"hamlet31"	"hamlet41"	"hamlet59"	"hamlet67"
"ko03018"	0.00366874303573598	0.00433982360662748	0.00343723528619536	0.00428724099419505	0.00408285528634578	0.00381196522981182	0.00390259111402891	0.00512305909229057
"ko03020"	0.00110167420629061	0.00109541940141144	0.000834285165208938	0.00113659325475497	0.00122345759737373	0.0011038610338307	0.00107095271482795	0.000835331917726199
"ko03022"	2.51081931319807e-05	2.64994370112011e-05	1.0851237753447e-05	2.2851856443761e-05	2.7660643155504e-05	4.43578079019118e-05	3.60606448284156e-05	9.27276338390567e-06
"ko03030"	0.00350020901693944	0.00390329821759262	0.00306526198928634	0.00378777327218501	0.00365096620298246	0.00346644229318925	0.00350972295095417	0.00413960160452042
"ko03050"	0.00010850673913345	0.000143059017818466	3.9044295373777e-05	0.000146066544197272	0.000155347233310719	0.000153376120792256	0.00012350191384276	0.000104269665232735
"ko03060"	0.00355096597756635	0.00378341294970755	0.00317462896602042	0.00379103828869682	0.0039938338201889	0.00354403829999534	0.00360466958787593	0.0036890477953512
"ko03070"	0.00444985185313556	0.00517640635666516	0.0070785843596763	0.00485094740201346	0.00542065071289423	0.00507492303815136	0.00491425801764094	0.00553655478062473
"ko03320"	0.00094687860387767	0.00107476946802486	0.000676098033419023	0.00103849644113294	0.000872216639199718	0.000904017073465698	0.000951066404136095	0.00105231538494004
"ko03410"	0.00226321310675348	0.00233900465838986	0.00223726446780614	0.00234145508905526	0.00242243153585655	0.00227022710155274	0.00224632989344835	0.00223099949690757
"ko03420"	0.00217439795917674	0.00227762243453523	0.00191902448545223	0.00223093773250393	0.00221965160624694	0.00210007510795015	0.00214831559897701	0.00215382942384309
"ko03430"	0.00455040498649241	0.00462833797730559	0.00382985639525987	0.00458940208030415	0.00451224916469262	0.00431118064551139	0.004324910296058	0.00463835602077494
"ko03440"	0.00526618691530001	0.00531714866311689	0.0044415401953862	0.00516886130171103	0.00524228535104551	0.00482662991425498	0.00493957744549591	0.00536124157402136
"ko03450"	3.93036753397673e-05	4.86047435877956e-05	1.24273267046362e-05	5.87299312698592e-05	3.22202860645492e-05	4.74063113137453e-05	4.54907566112696e-05	6.16673421554748e-05
"ko04011"	2.71265255576564e-05	3.21997276711008e-05	0.000102598749277752	4.57537411769711e-05	2.27618044084254e-05	2.20620840505395e-05	3.97543547003463e-05	7.59632986966806e-05
"ko04013"	6.09988425618515e-05	9.95294574846922e-05	0.00022445231328817	9.17367957667491e-05	8.30685806607037e-05	0.000108870099781838	0.000104149674950115	0.000180605812741844
"ko04014"	0	0	0	0	6.03225525422164e-10	0	0	1.55178470243428e-08
"ko04016"	0.000906914995629902	0.000950261693882729	0.000744099369669	0.000897306265947197	0.00102839239885426	0.000914824639468771	0.000843173861071507	0.00107872186243579
"ko04022"	8.87349684070604e-08	1.19265328869245e-05	1.08356849778847e-07	6.02799881068936e-07	3.4853030357725e-07	2.91656362863339e-07	4.71569695348337e-07	1.83886487238462e-06
"ko04024"	8.87349684070604e-08	1.19265328869245e-05	1.08356849778847e-07	6.02799881068936e-07	3.49133529102673e-07	2.91656362863339e-07	4.71569695348337e-07	1.85438271940896e-06
"ko04066"	0.000681770989762476	0.000649578497990111	0.000654998388800637	0.000653269766970936	0.000667057033350537	0.000617877476628769	0.000678003962852994	0.000653767353375981
"ko04068"	9.16451885329879e-05	0.000132677262078832	0.000328218908613538	0.000138925774755789	0.000108082427030705	0.000135683752077359	0.000149641460943866	0.000258873511721639
"ko04070"	0.000390867528390307	0.000452894835707505	0.000490825364016101	0.000392450552102063	0.000396933121090404	0.000378479883407588	0.000392034715627807	0.00064966849167606
"ko04071"	0	0	0	0	6.03225525422164e-10	0	0	1.55178470243428e-08
"ko04072"	7.99131970761094e-05	5.17452869521727e-05	0.000115795504964506	2.84111475918232e-05	5.11113892273978e-05	4.59213656662264e-05	5.07601836150123e-05	0.000115829059381282
"ko04080"	2.34919490645664e-05	5.29910224536813e-05	1.08103914954115e-05	3.18458767100773e-05	4.50641783143504e-05	5.05607137620946e-05	3.46165617601686e-05	9.6990312522134e-05
"ko04112"	0.0049791899250276	0.00607769178817879	0.00329926628495406	0.0057229103813996	0.00560343487989872	0.00548936167930756	0.00545996457293729	0.00813385764433673
"ko04113"	3.90663277577792e-05	8.02467165244034e-05	2.09782872407125e-05	6.81095008365247e-05	4.50264241625773e-05	4.36962337054976e-05	5.85824147799065e-05	0.000112137889560947
"ko04115"	8.69619337471695e-06	3.22346153833235e-05	4.69610326870428e-06	1.41227400707579e-05	2.75071358914993e-05	2.42809385018553e-05	1.16344248543648e-05	6.95175087158487e-05
"ko04122"	0.00192430012470813	0.0019845677396747	0.00246356227809649	0.00160978308862397	0.00203900266877163	0.00203359698168326	0.00183568713440012	0.00244127239552929
"ko04138"	1.66259752472029e-05	2.86878776767584e-05	9.24404325113316e-06	9.98064374512711e-06	1.92898118018332e-05	2.11693910044974e-05	2.33034024451303e-05	1.77412130320224e-05
"ko04141"	0.000913505207838409	0.000815146039680113	0.00034456876179796	0.000812573748715221	0.000937491824667207	0.000777675965106465	0.000773434351792706	0.000672051257793795
"ko04142"	0.00133042444513948	0.00153459807935941	0.00036520465579182	0.00188522061703373	0.000886568950838827	0.000851847279990653	0.00136440911495968	0.00304120001861473
"ko04144"	9.85944093411782e-09	0	0	5.26253864425261e-08	6.03225525422164e-10	8.10156563509274e-09	8.7327721360803e-09	1.55178470243428e-08
"ko04146"	0.00119339360439707	0.00119994965820831	0.00124002171479769	0.00127857966682235	0.001045837051797	0.00108478990799166	0.00118411395590808	0.00143301407534568
"ko04151"	0.000327492651860787	0.00025487426317126	0.000175357150094697	0.0002605710554167	0.000247773330306737	0.000230891410820338	0.000262525096825182	0.000361303038600704
"ko04152"	0.000373421395883117	0.000383441986140299	0.000307284265092427	0.000393802686646017	0.000416182033479043	0.00034736825475737	0.000380886665800339	0.000521767717756435
"ko04210"	8.83777202480734e-05	0.000135229923549286	1.95053645550138e-05	0.00015228201240408	8.44650305030276e-05	7.36215896371452e-05	9.97923007923284e-05	0.00029046671124792
"ko04211"	8.81253681195078e-05	0.000131729185155793	0.000327051062565921	0.00013749053694372	0.000105830385069129	0.000130932183832377	0.000143904029650461	0.000256569111438524
"ko04212"	0.000851202217523487	0.000965986509888663	0.00109473328039168	0.00087870895486623	0.000923116345636399	0.000885505448797528	0.000884181402586725	0.00116037034842512
"ko04213"	0.000516354306650088	0.000626617339870996	0.00090395584918773	0.000595762929952104	0.000606549321118825	0.000593350013577044	0.000648890674696109	0.000837081288383262
"ko04214"	0.000259290134358848	0.00031348856486657	0.00017714476911375	0.000240907127163442	0.000304613660018236	0.000323924769073686	0.000265681563143404	0.000465555332504282
"ko04215"	8.69619337471695e-06	3.22346153833235e-05	4.69610326870428e-06	1.41227400707579e-05	2.75071358914993e-05	2.42809385018553e-05	1.16344248543648e-05	6.95175087158487e-05
"ko04216"	0.000554450817442204	0.00061470892134044	0.000442972310390612	0.000655400787919596	0.000487801568662418	0.000550503845852639	0.000609528549423741	0.00081990888472424
"ko04217"	0.00127626215474091	0.00125630994578496	0.0010507018306048	0.00122451426750785	0.00125718413439638	0.00121872577615586	0.00121572303668032	0.0014085912923151
"ko04260"	2.61768156800828e-05	0.000107888405792777	1.39780336214712e-05	4.19376488686531e-05	8.28697821813293e-05	7.11641525386547e-05	3.53677271511253e-05	0.000209971988086382
"ko04261"	8.87349684070604e-08	1.19265328869245e-05	1.08356849778847e-07	6.02799881068936e-07	3.4853030357725e-07	2.91656362863339e-07	4.71569695348337e-07	1.83886487238462e-06
"ko04310"	6.618222639841e-08	0	1.17720916634616e-06	0	4.59860061564769e-08	6.92014852195001e-07	4.48555497854819e-07	3.23260380725649e-08
"ko04330"	6.618222639841e-08	0	1.17720916634616e-06	0	4.59860061564769e-08	6.92014852195001e-07	4.48555497854819e-07	3.23260380725649e-08
"ko04380"	7.98995008385289e-06	1.44881071820918e-05	4.14129560154773e-06	1.08110313363955e-05	1.14053669343153e-05	8.28512396505357e-06	1.53338745937434e-05	3.31886844815487e-05
"ko04612"	0.000291409633326728	0.000207010315092274	0.000165486701054842	0.000204007923175119	0.000215059739812509	0.000202571925196263	0.000213785000455965	0.000257547831510073
"ko04614"	3.3958362899198e-05	6.428822388951e-05	0.000106649858543806	5.95467866188995e-05	4.6340230330098e-05	4.33653773106848e-05	4.8068928914523e-05	0.000136829989618355
"ko04621"	0.000993454598757934	0.00104177258813412	0.000615413022464241	0.00109695041236631	0.000891491811835573	0.000860801342893885	0.00101410447996819	0.00156499780587694
"ko04622"	9.49866669245514e-05	9.37997752106743e-05	3.14272967885625e-05	9.3058666877829e-05	0.000131597423424166	0.000135161156996894	0.0001033642773694	2.29470567030858e-05
"ko04626"	0.000646758021783042	0.000711287609330398	0.000687450594576392	0.000620659125048008	0.000669912502375284	0.000696715469196296	0.00070564031561946	0.000906483002820143
"ko04657"	0.000291409633326728	0.000207010315092274	0.000165486701054842	0.000204007923175119	0.000215059739812509	0.000202571925196263	0.000213785000455965	0.000257547831510073
"ko04659"	0.000291409633326728	0.000207010315092274	0.000165486701054842	0.000204007923175119	0.000215059739812509	0.000202571925196263	0.000213785000455965	0.000257547831510073
"ko04666"	0	0	0	0	6.03225525422164e-10	0	0	1.55178470243428e-08
"ko04714"	0.000515948605036488	0.000652483491447906	0.000434524759710798	0.000612715089686059	0.000525754385652375	0.000538813346822795	0.000544166748657887	0.00097759230414431
"ko04723"	0	0	0	0	1.63567463648834e-08	3.05513108013402e-09	1.10920291244568e-08	0
"ko04724"	0.000440011618177024	0.000464946406983333	0.000503884992140501	0.000492761923720221	0.000404654154210595	0.000389013478447526	0.000466871058181093	0.000599916306409687
"ko04726"	1.35764501662803e-05	4.91536039303296e-05	6.75424363621478e-06	2.0854005409361e-05	3.34276276493623e-05	3.87055953200585e-05	1.91519552525685e-05	7.58103079334608e-05
"ko04727"	0.000474589265811964	0.000510348547458492	0.000714527286715794	0.000546897545775744	0.000436147202510312	0.000423758004199157	0.000529942974735174	0.000701760299955042
"ko04728"	1.35764501662803e-05	4.91536039303296e-05	6.75424363621478e-06	2.0854005409361e-05	3.34276276493623e-05	3.87055953200585e-05	1.91519552525685e-05	7.58103079334608e-05
"ko04910"	0.000521124551220244	0.000599156667618738	0.00058391867978328	0.000560132693776724	0.000634300354288814	0.000553474401141276	0.000572378297438139	0.000754687987542766
"ko04911"	8.87349684070604e-08	1.19265328869245e-05	1.08356849778847e-07	6.02799881068936e-07	3.4853030357725e-07	2.91656362863339e-07	4.71569695348337e-07	1.83886487238462e-06
"ko04912"	0	0	0	0	6.03225525422164e-10	0	0	1.55178470243428e-08
"ko04914"	0.000291409633326728	0.000207010315092274	0.000165486701054842	0.000204007923175119	0.000215059739812509	0.000202571925196263	0.000213785000455965	0.000257547831510073
"ko04915"	0.000291409633326728	0.000207010315092274	0.000165486701054842	0.000204007923175119	0.000215059739812509	0.000202571925196263	0.000213785000455965	0.000257547831510073
"ko04917"	0.000152703808294457	0.000100706716559766	0.00013690071633878	7.34902415662998e-05	0.000125467115700856	0.000110864731796358	0.000108925886558218	3.42332113027613e-05
"ko04918"	0.000179568698721381	0.000228070338760672	0.000255275198114849	0.000155632660507177	0.000184402221377222	0.000185997798566512	0.000198133513657498	0.000325847031242851
"ko04919"	8.78476187229898e-06	4.39138238555421e-05	4.73158244034297e-06	1.43810828769303e-05	2.78556142628279e-05	2.39158217547938e-05	1.21036221806073e-05	7.1136073778945e-05
"ko04920"	0.000483779127861037	0.000525337038309872	0.000314600866667605	0.000559012591437904	0.000413585847295454	0.000442280868472828	0.000493204553196333	0.000699375870543108
"ko04921"	8.87349684070604e-08	8.24414715686023e-08	7.22378998525644e-08	0	8.04300700562885e-08	1.45828181431669e-07	7.85949492247228e-08	1.39660623219085e-07
"ko04922"	0.00120477497681422	0.00113278797372311	0.000899216820449383	0.00107559857610141	0.00129734621092658	0.00111236083463538	0.00114167103552299	0.00112393577793002
"ko04925"	8.87349684070604e-08	1.19265328869245e-05	1.08356849778847e-07	6.02799881068936e-07	3.4853030357725e-07	2.91656362863339e-07	4.71569695348337e-07	1.83886487238462e-06
"ko04928"	3.54939873628242e-08	5.49609810457348e-08	2.88951599410258e-08	2.15285671810334e-08	2.2580742168303e-07	2.72212605339116e-07	1.1527259219626e-07	6.20713880973711e-08
"ko04930"	0.000317826589363261	0.000343347407720241	0.000294620754903076	0.000333001057939094	0.000368084189449213	0.000289912838242174	0.000322319035808899	0.000295443946535081
"ko04931"	0.000586491051548152	0.000636354657952067	0.000514661902818649	0.000590712912856694	0.000653546940262238	0.000592901366718005	0.000598169101046402	0.000740210820723958
"ko04932"	3.47842740863927e-05	0.000128196488289176	1.85657800403966e-05	5.54575890583421e-05	0.000110028387769251	9.51534346776467e-05	4.65305823101417e-05	0.000277650631929846
"ko04934"	0.000177517034333154	0.000269037968633085	0.000289467091948611	0.000273642851317002	0.000205137296206204	0.000208591645584994	0.000228740001832689	0.000222976048700826
"ko04940"	0.000247257861351469	0.000262716637320122	0.000391012124426985	0.0002708044966359	0.000250819910806499	0.000231606551459053	0.000264377437484996	0.00031572641195696
"ko04960"	8.87349684070604e-08	1.19265328869245e-05	1.08356849778847e-07	6.02799881068936e-07	3.4853030357725e-07	2.91656362863339e-07	4.71569695348337e-07	1.83886487238462e-06
"ko04961"	8.87349684070604e-08	1.19265328869245e-05	1.08356849778847e-07	6.02799881068936e-07	3.4853030357725e-07	2.91656362863339e-07	4.71569695348337e-07	1.83886487238462e-06
"ko04964"	0.000165685336814072	0.000187481999064047	0.000247433804374574	0.000243581111896642	0.000134743150842773	0.000180189658538562	0.000198807691487474	0.000169191709192379
"ko04970"	8.87349684070604e-08	1.19265328869245e-05	1.08356849778847e-07	6.02799881068936e-07	3.4853030357725e-07	2.91656362863339e-07	4.71569695348337e-07	1.83886487238462e-06
"ko04971"	8.87349684070604e-08	1.19265328869245e-05	1.08356849778847e-07	6.02799881068936e-07	3.4853030357725e-07	2.91656362863339e-07	4.71569695348337e-07	1.83886487238462e-06
"ko04972"	8.87349684070604e-08	1.19265328869245e-05	1.08356849778847e-07	6.02799881068936e-07	3.4853030357725e-07	2.91656362863339e-07	4.71569695348337e-07	1.83886487238462e-06
"ko04973"	0.000130893215308202	0.00017908811968787	0.000255478017962051	0.000138977870471134	0.000184296771469226	0.000140371541240569	0.000171319234728251	0.000159146026514729
"ko04974"	0.000152099122988019	0.000253785823743098	0.000116924475977619	0.000245453311277828	0.000164182891256981	0.000191354842373272	0.000233235748025984	0.00040648885779006
"ko04976"	4.5846400343648e-06	1.74775919725437e-05	1.67351134658441e-06	7.31971284155138e-06	5.05548801727501e-06	1.31702771283304e-05	7.29901293017394e-06	3.80963144447616e-06
"ko04978"	9.466400374142e-05	9.86013740205745e-05	1.64378819379855e-05	5.16829136126009e-05	7.47653802222242e-05	9.18219628311362e-05	5.51328396662296e-05	0.000151895328245754
"ko04979"	2.34919490645664e-05	5.29910224536813e-05	1.08103914954115e-05	3.18458767100773e-05	4.50641783143504e-05	5.05607137620946e-05	3.46165617601686e-05	9.6990312522134e-05
"ko05010"	0.000249333535250148	0.000345791941872883	0.000413641808767265	0.000272174667544244	0.0003405022035401	0.000306983024439781	0.000268872844451332	0.000494578938946147
"ko05012"	3.47842740863927e-05	0.000128196488289176	1.85657800403966e-05	5.54575890583421e-05	0.000110028387769251	9.51534346776467e-05	4.65305823101417e-05	0.000277650631929846
"ko05014"	5.92805793856109e-05	8.41314138845399e-05	0.000227028305186551	7.58494478922169e-05	7.65559516305803e-05	8.32847006491618e-05	9.40468127543688e-05	0.000153863201364238
"ko05016"	0.000119240977101482	0.000247423016603984	0.000362751545968662	0.000163167351469579	0.000219383979760611	0.000240965212556251	0.000193338290459914	0.000466638838623398
"ko05020"	2.34578604532376e-05	1.96970708301156e-05	0.000119733452640095	1.59729666444879e-05	2.62870113306556e-05	3.6941678096767e-05	4.26580331996577e-05	8.38239395170864e-06
"ko05030"	1.35764501662803e-05	4.91536039303296e-05	6.75424363621478e-06	2.0854005409361e-05	3.34276276493623e-05	3.87055953200585e-05	1.91519552525685e-05	7.58103079334608e-05
"ko05031"	1.35764501662803e-05	4.91536039303296e-05	6.75424363621478e-06	2.0854005409361e-05	3.34276276493623e-05	3.87055953200585e-05	1.91519552525685e-05	7.58103079334608e-05
"ko05034"	1.35764501662803e-05	4.91536039303296e-05	6.75424363621478e-06	2.0854005409361e-05	3.34276276493623e-05	3.87055953200585e-05	1.91519552525685e-05	7.58103079334608e-05
"ko05100"	7.32428309362618e-06	1.51983377498197e-06	0.000650963189231013	4.691578307552e-07	1.50537017959309e-05	3.73744432609098e-05	6.46358938825728e-05	8.17742189831408e-06
"ko05110"	7.96092922877495e-08	3.27194713220778e-07	1.02118384481216e-05	3.01274409530496e-09	5.45139855422004e-06	1.5965415005035e-06	2.01510331947035e-06	4.20067254885512e-07
"ko05111"	0.00674461464017869	0.00624075501169076	0.00662755415297886	0.00602355092172321	0.00610255979629201	0.00600546392867689	0.00609478623503928	0.00809439219164302
"ko05120"	0.000510399273268516	0.000515569510906352	0.000468068149257644	0.000503405544361548	0.000566402351866386	0.00050115480677468	0.000494199285245025	0.00050842704686677
"ko05130"	6.10603073519983e-07	4.10697440781315e-08	7.62987654550559e-05	1.00424803176832e-08	9.76657882326273e-07	1.21239056297691e-06	1.49186185361833e-05	7.00601441490075e-07
"ko05131"	3.88379302969698e-07	2.9725521491172e-07	0.000120687809072097	1.00424803176832e-09	2.64044445154716e-06	7.83931768929588e-07	8.4925072969353e-06	3.91653261953168e-07
"ko05132"	0.000882609018983147	0.000850215332882729	0.00128847932184106	0.000942233004336943	0.000740514183653288	0.000817526627505354	0.000860862461190521	0.00111687813794847
"ko05133"	0.00118393387402072	0.00175086658142563	0.00255555042433916	0.00211478159194758	0.00138536292342414	0.00146537000519456	0.00177540593264	0.00256680367934721
"ko05134"	0.00109253893418463	0.00104830758394327	0.000912461369207552	0.000996525515631332	0.00108350461521608	0.000989413355719742	0.000975082574037462	0.000959519365137791
"ko05142"	1.07606806048171e-06	1.30103239586359e-05	0.000105353842697624	3.83584391439842e-08	4.57811795510456e-06	8.44702520785726e-06	1.13157997734233e-05	9.58535146127924e-06
"ko05143"	1.03932397432231e-05	4.6151795529214e-05	0.000110302138837525	1.46347269878846e-05	3.35219927815799e-05	3.37067940868059e-05	2.50810079168743e-05	7.93122107573261e-05
"ko05145"	8.69619337471695e-06	3.22346153833235e-05	4.69610326870428e-06	1.41227400707579e-05	2.75071358914993e-05	2.42809385018553e-05	1.16344248543648e-05	6.95175087158487e-05
"ko05146"	0.00014234997438559	0.000122307092021429	2.36776575682587e-05	0.000131837391494447	8.77773843425135e-05	9.57788827337305e-05	0.000109911965268011	0.000228248686628124
"ko05150"	0.000204378459839579	0.000129800996267049	6.4697001937815e-05	0.000123348550180476	0.000179540872679482	0.000203320127395966	0.000177306716844052	6.30345409518831e-05
"ko05152"	0.000754358340288454	0.000902704338305688	0.000876998856833006	0.000813382715138056	0.000865386642116003	0.000805246393090612	0.000804908744132042	0.00108461553306576
"ko05161"	8.69619337471695e-06	3.22346153833235e-05	4.69610326870428e-06	1.41227400707579e-05	2.75071358914993e-05	2.42809385018553e-05	1.16344248543648e-05	6.95175087158487e-05
"ko05163"	8.69619337471695e-06	3.22346153833235e-05	4.69610326870428e-06	1.41227400707579e-05	2.75071358914993e-05	2.42809385018553e-05	1.16344248543648e-05	6.95175087158487e-05
"ko05164"	8.69619337471695e-06	3.22346153833235e-05	4.69610326870428e-06	1.41227400707579e-05	2.75071358914993e-05	2.42809385018553e-05	1.16344248543648e-05	6.95175087158487e-05
"ko05165"	0.000225170380447545	0.000238438672257015	0.000267883788217646	0.00022778418400427	0.000243228378697167	0.000215149507301803	0.000231199045771059	0.000219985976860396
"ko05166"	2.34919490645664e-05	5.29910224536813e-05	1.08103914954115e-05	3.18458767100773e-05	4.50641783143504e-05	5.05607137620946e-05	3.46165617601686e-05	9.6990312522134e-05
"ko05167"	8.69619337471695e-06	3.22346153833235e-05	4.69610326870428e-06	1.41227400707579e-05	2.75071358914993e-05	2.42809385018553e-05	1.16344248543648e-05	6.95175087158487e-05
"ko05168"	8.69619337471695e-06	3.22346153833235e-05	4.69610326870428e-06	1.41227400707579e-05	2.75071358914993e-05	2.42809385018553e-05	1.16344248543648e-05	6.95175087158487e-05
"ko05200"	0.000566723559091467	0.000603868169089287	0.000943796040640619	0.000535281792010539	0.000540103074771191	0.000536978946345788	0.000543542654345955	0.000723008255265853
"ko05203"	0.000225170380447545	0.000238438672257015	0.000267883788217646	0.00022778418400427	0.000243228378697167	0.000215149507301803	0.000231199045771059	0.000219985976860396
"ko05204"	4.49051881681741e-05	9.93176129834462e-05	0.00056729550179196	5.71944611354862e-05	0.000112566505918333	0.000138455529896533	0.000120568584125314	0.000160634926863847
"ko05205"	0.000219758396996087	0.000220517634899646	0.000161310203784665	0.000217700237309003	0.000226487411493572	0.000200939766468339	0.000206447033680561	0.000214198587779758
"ko05206"	0.000308932960041358	0.000265795111388754	0.000481836370445078	0.000289934081490327	0.000219823501272069	0.000289025306114825	0.000335202980985091	0.000300563940540246
"ko05210"	8.69619337471695e-06	3.22346153833235e-05	4.69610326870428e-06	1.41227400707579e-05	2.75071358914993e-05	2.42809385018553e-05	1.16344248543648e-05	6.95175087158487e-05
"ko05211"	0.000177517034333154	0.000269037968633085	0.000289467091948611	0.000273642851317002	0.000205137296206204	0.000208591645584994	0.000228740001832689	0.000222976048700826
"ko05215"	0.000291409633326728	0.000207010315092274	0.000165486701054842	0.000204007923175119	0.000215059739812509	0.000202571925196263	0.000213785000455965	0.000257547831510073
"ko05219"	1.57919279661816e-05	3.54570113516152e-05	0.000110394895012791	2.12416050494418e-05	3.53482047017862e-05	3.18320427971044e-05	3.45234824993676e-05	8.44424363064717e-06
"ko05220"	6.618222639841e-08	0	1.17720916634616e-06	0	4.59860061564769e-08	6.92014852195001e-07	4.48555497854819e-07	3.23260380725649e-08
"ko05222"	8.69619337471695e-06	3.22346153833235e-05	4.69610326870428e-06	1.41227400707579e-05	2.75071358914993e-05	2.42809385018553e-05	1.16344248543648e-05	6.95175087158487e-05
"ko05225"	8.90345158304694e-05	9.55852699806042e-05	0.000482968935202116	4.35082774476605e-05	9.2352916854823e-05	0.00010084242221048	8.89346717050815e-05	0.000172934540301033
"ko05230"	0.00119286393246653	0.00111955765816288	0.00102759577860764	0.00112163157354981	0.00116724927327183	0.000999724090743728	0.00112221518141101	0.00129828522729609
"ko05231"	8.07162705404455e-05	5.41594933421185e-05	0.000145885042622069	2.93840881912012e-05	5.44382499547826e-05	4.97828257779416e-05	5.64519016721823e-05	0.000119130867241428
"ko05322"	6.05286278356483e-11	0	1.4782653448683e-10	0	0	3.3157840252767e-11	2.41253254782573e-09	1.11144197650477e-10
"ko05323"	7.98995008385289e-06	1.44881071820918e-05	4.14129560154773e-06	1.08110313363955e-05	1.14053669343153e-05	8.28512396505357e-06	1.53338745937434e-05	3.31886844815487e-05
"ko05340"	0.000223738910056666	0.000199205056350685	0.000257858128539473	0.000183998734797236	0.000202540370901133	0.000189349768143313	0.000199679860626354	0.00026533459351738
"ko05410"	2.95783228023535e-07	6.32051282025952e-07	1.68555099655984e-07	2.29638049931024e-07	4.02150350281444e-07	1.43397711741142e-06	3.14379796898892e-07	2.09490934828628e-07
"ko05414"	2.95783228023535e-07	6.32051282025952e-07	1.68555099655984e-07	2.29638049931024e-07	4.02150350281444e-07	1.43397711741142e-06	3.14379796898892e-07	2.09490934828628e-07
"ko05416"	8.69619337471695e-06	3.22346153833235e-05	4.69610326870428e-06	1.41227400707579e-05	2.75071358914993e-05	2.42809385018553e-05	1.16344248543648e-05	6.95175087158487e-05
"ko05418"	0.00123450878244163	0.00128386689529319	0.00110133506595517	0.00130818939385492	0.0011206055937082	0.00105099926337745	0.00121434913252768	0.00186292391561919
