"ID"	"culi.1"	"culi.2"	"culi.3"	"culi.4"	"culi.6"	"culi.7"	"culi.8"	"culi.10"	"culi.11"	"culi.12"	"culi.15"	"culi.21"	"culi.25"	"culi.27"	"culi.28"	"culi.29"	"culi.30"	"culi.32"	"culi.36"	"culi.38"	"culi.39"	"culi.42"	"culi.43"	"culi.46"	"culi.48"	"culi.50"	"culi.51"	"culi.52"	"culi.54"	"culi.55"	"culi.58"	"culi.59"	"culi.61"	"culi.62"	"culi.64"	"culi.65"	"culi.68"	"culi.74"	"culi.75"	"culi.77"	"culi.81"	"culi.82"	"culi.83"	"culi.84"	"culi.85"	"culi.86"	"culi.87"	"culi.88"	"culi.89"	"culi.90"	"culi.91"	"culi.92"	"culi.93"	"culi.95"	"culi.96"	"culi.99"	"culi.100"	"culi.103"	"culi.105"	"culi.106"	"culi.107"	"culi.108"	"culi.109"	"culi.111"	"culi.113"	"culi.114"	"culi.115"	"culi.116"	"culi.117"	"culi.118"	"culi.119"	"culi.120"	"culi.121"	"culi.122"	"culi.123"	"culi.125"	"culi.126"	"culi.127"	"culi.128"	"culi.129"	"culi.133"	"culi.134"	"culi.135"	"culi.136"	"culi.137"	"culi.138"	"culi.139"	"culi.140"	"culi.141"	"culi.142"	"culi.143"	"culi.144"	"culi.145"	"culi.146"	"culi.147"	"culi.148"	"culi.150"	"culi.151"	"culi.152"	"culi.153"	"culi.154"	"culi.156"	"culi.157"	"culi.159"	"culi.161"	"culi.172"	"culi.174"	"culi.177"	"culi.178"	"culi.183"	"culi.187"	"culi.192"	"culi.196"	"culi.199"	"culi.200"	"culi.201"	"culi.202"	"culi.416"
"txid879612"	9	10	3	16	11	12	16	14	11	19	11	19	25	11	21	24	14	14	21	17	15	12	11	8	10	21	17	18	20	18	19	13	33	13	16	23	29	23	24	16	13	18	21	25	35	27	27	12	15	10	19	14	25	10	38	25	32	13	18	13	18	14	16	24	4	2	25	11	12	5	7	7	27	19	6	28	22	8	30	20	16	12	32	10	21	32	0	21	14	14	22	21	9	22	11	14	23	2	3	4	11	28	25	13	20	35	18	27	32	18	0	13	10	20	24	9	16	6
"txid1232428"	729	1125	190	1245	1013	1062	1245	1086	1040	888	557	1067	976	1048	1122	1656	1111	1123	1593	891	1108	679	621	584	685	1212	869	979	1361	1134	860	1689	1209	930	790	1092	1151	1012	1148	728	887	1067	1000	1033	1534	1014	1081	669	786	577	816	600	913	655	1562	1470	1452	522	1173	511	1148	741	828	1116	191	144	1288	817	1055	272	651	436	1153	659	427	1223	1585	739	1534	1447	936	646	1838	701	1677	2005	72	804	820	897	703	964	487	1244	612	1256	1081	142	243	364	1119	2091	1329	912	756	1794	1140	1534	1470	925	2	793	617	811	1233	566	973	291
"txid349095"	2	5	1	2	5	5	4	4	3	0	4	7	8	0	8	7	7	8	12	7	6	6	7	3	2	8	3	6	5	8	5	10	6	11	6	7	8	6	8	3	14	10	8	10	15	9	14	2	10	5	3	5	8	0	9	26	8	3	11	3	9	8	6	7	0	0	8	3	3	2	2	2	11	5	2	7	15	4	9	4	8	5	14	5	8	18	2	13	6	8	4	5	7	16	3	6	10	0	1	4	2	11	7	11	4	14	8	12	14	0	0	5	4	5	6	4	9	0
"txid2144175"	28	46	9	54	38	38	47	42	45	45	35	59	64	50	58	71	50	59	68	64	36	60	32	41	46	71	73	47	52	66	56	70	115	42	41	76	93	85	71	39	41	57	58	53	84	53	67	36	38	20	34	35	40	27	75	77	93	41	71	32	53	26	62	62	10	7	68	36	61	14	37	30	71	46	26	66	71	40	65	61	48	33	113	35	88	95	4	43	63	51	56	81	18	58	36	58	49	7	12	18	61	86	64	45	41	100	56	107	84	43	1	39	31	52	66	31	40	12
"txid2045301"	0	0	0	1	1	0	0	0	1	1	1	1	1	0	0	1	2	2	2	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	1	0	0	0	2	0	0	0	5	2	1	1	2	1	1	0	1	0	0	1	0	2	2	0	2	0	1	1	2	2	0	0	0	1	0	0	0	0	3	0	1	0	3	0	1	0	3	0	3	0	0	3	0	0	0	2	0	0	0	3	0	1	0	0	0	2	0	0	1	0	2	2	0	3	2	3	0	2	0	0	0	0	0	1
"txid856"	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	10	0	0	29	3	0
"txid2606214"	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	5	4	0	2	0	0	0	0	0	0	1	0	0	2	0	0	4	2	0	2	1	0	0	0	0	0	0	0	1	0	0	1	2	1	1	3	0	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	1	0	1	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0
"txid183670"	0	0	0	0	0	0	0	0	0	0	0	5	10	5	13	2	30	18	0	6	4	1	3	0	0	1	3	6	12	11	7	4	10	10	3	7	2	0	6	1	1	0	0	0	9	4	0	14	2	1	3	7	3	10	25	8	0	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	35	10	16	3	1	1	0	1	0	5	6	0	0	0	0	1	0	0	0	0	0	0	2	3	9	0	0	0	0	0	0	20	0	0	0	0	0	0
"txid1852381"	9	5	8	13	4	8	23	9	5	14	6	12	3	6	4	4	2	2	2	11	7	6	6	4	10	8	8	2	6	7	1	4	2	6	1	3	10	9	5	3	5	2	12	3	7	3	7	13	3	2	4	12	8	5	5	4	2	12	7	21	6	15	13	4	4	6	3	5	10	6	12	11	3	11	6	7	4	10	7	4	5	9	3	6	1	11	0	6	9	4	6	6	12	0	13	1	10	7	8	1	10	2	3	4	9	14	8	4	6	12	1	7	2	0	6	2	4	9
"txid2584944"	2	2	1	0	0	1	5	3	0	0	2	1	3	3	1	0	3	6	0	5	2	4	4	1	0	3	7	2	3	3	0	1	2	5	1	3	4	1	1	1	2	3	2	1	0	1	0	9	4	5	3	1	1	2	1	0	5	0	0	0	1	1	0	2	7	12	1	2	2	1	0	2	2	3	0	1	1	0	1	1	0	0	0	0	0	3	2	1	2	1	1	0	1	0	0	1	0	2	1	1	2	1	2	1	1	1	0	0	1	3	19	2	1	12	4	7	0	1
"txid1944635"	7	7	1	0	2	4	13	10	4	4	2	3	6	7	5	2	6	10	0	8	11	12	8	4	4	6	15	9	12	7	3	2	5	7	1	4	3	4	1	4	7	8	4	5	1	2	3	19	8	7	7	8	3	0	4	2	5	1	1	2	1	4	2	1	11	35	2	4	6	7	5	3	2	8	2	3	5	3	2	1	8	7	4	2	1	7	4	5	5	6	8	1	1	1	2	2	1	14	3	3	6	0	4	4	3	0	1	1	1	1	46	14	2	33	13	17	2	3
"txid2505970"	2	1	2	2	0	0	2	1	0	1	1	0	1	1	0	0	0	0	0	4	1	1	0	0	0	3	1	0	1	1	2	0	0	1	0	1	2	2	0	0	2	1	0	0	0	0	1	3	0	1	1	1	1	1	0	1	1	1	0	5	1	2	1	1	0	0	1	1	2	1	3	3	0	1	4	2	0	3	0	2	0	1	0	2	0	3	0	5	4	0	0	0	1	1	0	1	0	0	0	0	2	0	0	0	0	1	2	1	4	1	13	0	1	7	5	3	1	1
"txid28898"	132	101	181	108	103	52	299	42	121	221	24	51	22	78	76	64	34	57	135	107	71	63	58	41	45	93	21	24	28	43	67	93	21	35	34	30	32	97	44	35	114	105	81	124	44	15	80	49	18	7	16	28	47	77	10	129	32	19	132	111	68	70	54	46	42	31	51	68	137	43	61	114	46	94	331	46	123	384	45	72	107	192	41	317	152	230	23	223	199	1	23	90	135	192	40	135	87	54	53	44	261	32	48	46	61	109	172	234	476	81	5	18	21	8	2	2	0	103
"txid650054"	2	3	3	0	0	1	3	0	0	3	1	4	0	1	1	0	0	1	0	2	1	1	2	1	1	1	0	0	0	1	0	0	0	0	0	1	2	2	0	0	0	2	0	1	0	1	1	1	0	2	0	0	1	0	0	0	1	0	0	5	1	1	2	1	0	0	1	1	4	2	1	2	1	0	3	2	0	1	2	3	1	1	0	3	1	2	0	7	2	1	0	0	1	2	0	0	1	0	1	0	1	0	0	2	1	1	0	2	1	0	18	0	0	6	9	4	1	0
"txid2267891"	153	81	133	76	37	41	187	14	53	92	42	105	19	47	42	32	30	34	46	60	39	42	58	36	22	65	11	27	15	45	48	37	16	34	43	38	52	48	23	21	72	63	44	90	25	8	43	56	35	28	54	20	36	69	25	28	37	30	73	138	47	64	115	12	11	22	29	61	125	55	106	87	31	98	234	103	61	145	54	45	31	145	17	241	48	71	24	203	58	69	60	12	36	65	12	34	49	23	37	17	105	8	18	24	12	60	55	62	102	31	750	10	23	365	307	162	87	36
"txid654363"	0	1	1	2	1	1	3	1	1	2	0	1	0	0	1	1	0	1	2	1	1	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	3	0	1	0	1	0	1	0	0	0	1	1	0	1	1	0	5	0	0	0	2	0	0	0	1	1	1	1	1	0	0	1	4	0	0	4	0	0	2	3	0	6	3	3	0	6	2	0	1	2	1	1	0	1	0	1	1	2	4	1	0	1	2	3	1	3	4	0	1	0	0	0	0	1	0	1
"txid2040648"	474	464	854	349	346	226	875	158	260	510	308	241	79	201	151	88	122	173	173	186	244	164	282	175	228	155	66	165	130	112	206	265	105	148	138	122	145	217	81	149	216	190	193	351	85	49	170	298	97	98	179	130	171	170	63	270	155	196	282	398	204	170	186	104	139	229	124	173	500	263	294	204	192	171	570	342	243	298	174	199	147	353	108	349	182	517	292	385	242	41	93	105	309	579	124	164	132	226	235	111	179	78	103	146	29	621	274	241	367	135	190	35	49	193	167	144	88	284
"txid222136"	135	127	236	101	93	65	236	44	73	162	93	70	23	85	57	27	35	35	36	76	66	88	91	81	74	56	25	44	33	55	50	87	52	40	42	56	66	99	22	48	70	49	71	108	20	11	52	83	33	24	55	38	43	40	26	60	47	87	91	176	52	44	67	29	42	62	40	39	141	80	86	76	49	49	146	89	61	75	45	56	35	88	32	103	55	131	77	96	98	7	42	41	65	122	42	42	43	60	64	28	55	30	26	41	10	170	94	62	106	39	48	7	18	56	47	31	18	76
"txid1591088"	5	4	8	5	3	2	6	1	3	7	1	4	0	0	1	1	0	3	2	2	2	2	2	4	0	3	0	1	1	2	3	1	0	2	2	3	3	3	1	2	1	1	3	4	1	0	4	6	0	1	3	2	1	3	0	4	1	1	4	5	2	1	1	2	3	1	2	2	5	4	3	3	3	2	11	2	1	5	3	1	2	5	0	5	1	9	1	5	2	1	2	2	1	6	1	1	2	2	1	1	0	0	2	4	0	10	4	5	3	1	3	1	0	2	0	1	0	2
"txid2293435"	4	4	8	1	2	5	11	2	3	16	2	2	1	2	1	0	1	2	0	2	4	4	6	2	3	3	1	1	2	3	2	2	1	1	1	1	3	1	1	1	2	2	4	9	1	1	3	3	1	0	3	0	2	6	0	5	1	2	4	9	3	4	3	2	2	2	0	4	10	4	3	6	3	3	15	6	5	12	7	6	3	12	1	7	2	5	4	8	4	0	3	3	5	5	3	1	3	4	0	0	3	1	2	3	0	18	7	2	4	0	1	1	1	3	1	0	1	4
"txid2867412"	0	1	3	0	1	1	4	0	1	1	1	3	0	1	0	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0	1	2	2	0	1	0	1	0	1	0	1	0	0	1	0	0	1	2	2	1	1	2	0	0	0	1	0	1	0	1	0	0	4	2	0	0	2	2	0	0	4	0	0	1	5	2	2	1	0	0	0	3	4	1	0	0	2	0	1	1	0	0	1	0	0	1	1	1	0	1	0	0	0	1	1	0	2
"txid648"	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	20	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	23	0	0	0	0	0	0	7	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	25
"txid196024"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	4	0	0	23	0	0	0	0	0	0	0	9	0	0	0	0	59	0	0	0	0	0	0	0	0	0	7	0	0	0	30	0	0	0	0	0	0	0	0	0	7	2	1	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	32	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39
"txid762983"	5	6	7	1	1	3	24	5	9	5	9	22	9	15	16	17	7	13	16	25	9	15	21	15	13	15	16	16	18	10	8	3	5	7	9	7	9	4	4	7	17	13	5	3	7	4	3	32	10	14	6	9	5	9	4	5	14	5	5	9	1	4	7	5	12	42	6	11	4	14	10	29	11	7	6	4	7	4	8	8	19	22	1	7	1	3	7	15	4	25	5	11	12	1	0	1	13	10	19	12	8	0	6	7	0	0	0	0	0	0	0	6	10	1	14	13	6	11
"txid35703"	0	0	3	2	2	4	0	0	0	0	0	0	0	3	0	0	1	1	0	0	0	0	1	0	2	0	1	0	1	1	1	0	0	2	0	0	0	0	0	3	14	1	0	0	0	0	0	9	1	7	2	11	1	17	0	0	0	3	0	0	0	2	0	1	0	1	0	0	0	2	1	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	1	0	3	3	0	0	0	0	0	0	0	0	3	1	1	1	0	4	14	0	2	1	6
"txid67824"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	4	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	7	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	7	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	4	0	0	0	1
"txid2653932"	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	5	0	1	0	0	5	0	8	1	2	1	1	0	4	0	0	1	1	0	0	4	1	1	1	1	31	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	2	2	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	4	6	0	0	0	1
"txid2494701"	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	2	40	1	0	0	0	0	1	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1
"txid2497436"	3	0	6	1	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	8	0	3	0	0	0	5	0	1	0	0	0	0	0	1	0	0	1	2	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	131	5	0	1	0	0	0	0	0	0	0	15	1	1	0	0	0	0	0	0	0	0	0	1	0	0	16	0	0	0	0	0
"txid585054"	1	1	70	30	0	2	1	0	0	0	2	5	1	9	3	0	11	1	0	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	2	11	1	27	3	21	11	8	3	0	0	0	2	13	16	6	78	1	22	216	0	49	13	230	69	61	1	14	18	1	0	0	3	0	0	0	0	0	0	0	29	0	5	0	0	1	106	1	0	3	2	209	573	401	0	0	0	0	0	0	0	0	0	0	449	2	0	425	13	205	102	310
"txid1499973"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	8	0	0	1	0
"txid1028307"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	5	0	0	1	0	0	0	0	0	0	0	6	55	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"txid571"	15	3	8	4	4	15	0	0	1	1	0	1	0	0	0	0	3	0	0	2	0	1	1	1	2	0	1	0	0	1	0	1	0	1	2	1	0	1	0	7	20	1	2	2	1	3	1	19	1	13	0	10	1	9	0	0	7	9	0	1	8	1	3	4	1	60	2	0	4	4	2	3	3	0	0	0	0	0	2	1	0	1	0	2	2	3	7	0	8	1	0	0	1	0	1	3	0	37	8	2	0	0	0	0	0	1	0	1	0	2	1	0	8	0	0	0	1	13
"txid573"	5	1	4	1	0	1	1	0	0	0	0	0	1	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	5	1	11	2	5	0	4	1	3	0	0	6	2	1	1	3	1	1	3	0	4	0	15	2	6	5	3	1	0	1	0	1	0	1	20	0	1	0	0	0	1	400	1	15	0	0	0	13	0	0	3	1	34	6	0	0	0	2	0	0	0	0	0	0	0	1	0	4	3	0	0	0	10
"txid1463164"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	2	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2
"txid73098"	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	2	1	2	2	0	3	0	10	1	12	0	2	0	23	0	0	4	1	0	1	2	3	1	0	0	13	1	0	0	4	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	2	50	0	2	0	0	0	0	0	0	0	0	18	5	0	0	0	0	0	0	0	0	1	0	0	7	0	18	0	0	0	0	7
"txid621"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	7	0	0	1	0
"txid623"	1	1	74	32	0	1	0	0	0	0	3	7	1	7	4	0	11	2	0	13	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	6	12	2	19	4	16	4	10	6	0	0	1	1	14	20	3	86	1	23	232	1	51	14	239	73	52	2	11	15	1	0	1	3	2	0	0	0	0	0	0	39	0	6	0	0	1	85	0	0	3	4	207	607	415	0	0	0	0	0	0	0	0	0	0	1459	5	1	330	8	173	61	296
"txid624"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0	0	0	0	0	0	0	0	903	0	0	113	1	11	12	1
"txid68334"	0	0	15	1	0	0	0	0	0	0	0	1	2	10	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	19	4	1	5	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
"txid582"	7	3	5	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	4	1	2	0	1	8	1	5	4	3	5	1	0	1	1	0	0	0	0	66	1	6	1	0	2	0	26	1	7	0	0	1	86	0	8	6	1	0	1	1	1	1	3	22	113	0	8	1	16	13	0	3	4	1	0	0	0	0	6	2	4	0	0	0	3	6	0	0	1	0	0	1	7	0	1	1	27	4	0	0	0	28	0	3	0	0	1	0	1	7	0	1	31	0	2	12	27
"txid2050966"	15	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	7	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
"txid584"	9	3	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	2	1	1	0	0	0	4	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	4	15	0	0	10	0	28	4	0
"txid626774"	3	0	3	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	4	2	2	7	20	4	0	3	0	0	0	3	1	8	0	0	0	573	78	2	0	0	1	5	0	11	0	1	2	2	0	2	0	0	2	0	0	0	2	0	1	1	20	30	0	2	0	23	0	50	3	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	10	0	0	0	0	0	0	0	2	0	0	0	0	3	32	0	19	22	80
"txid2027290"	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	4	0	0	0	7	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	2	0	26	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	0	0	2	0	0	0	0	0	1	0	0	0	24	0	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3
"txid587"	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	15	2	0	0	0	0	2	0	2	2	6	0	0	0	314	1	1	1	0	0	0	0	21	0	1	1	3	6	7	0	2	0	0	1	0	1	17	2	2	3	106	2	4	6	11	1	33	1	2	0	0	0	6	4	0	8	4	0	0	0	2	2	0	1	31	0	0	0	0	1	1	0	0	1	17	2	20	12	0	1	0	4	0	0	0	0	0	1	1	0	0	44	2
"txid333965"	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	1	0	0	0	0	0	11	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	1	3	1	0	0	1	0	2	0	0	0	1	0	5	1	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	7	1	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1
"txid71656"	1	1	1	1	2	1	2	0	0	1	0	0	0	1	0	0	1	4	1	4	1	0	1	0	2	0	7	0	4	1	0	1	1	2	0	0	0	3	0	1	5	0	4	0	1	0	0	3	1	0	0	2	1	1	1	0	0	0	0	0	0	1	0	0	0	2	1	5	2	0	0	15	0	2	0	0	1	0	0	1	0	1	0	1	1	3	0	0	2	0	0	0	3	2	1	3	1	2	0	0	0	2	1	0	1	0	0	0	2	0	1	0	1	1	1	0	14	0
"txid2703885"	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	4	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	1	0	3	6	10	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4
"txid2025884"	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0	12	1	3	1	0	0	3	0	0	0	21	0	0	6	1	0	1	378	51	0	0	0	29	4	0	0	0	0	0	0	0	0	1	0	42	0	0	0	86	79	0	16	0	0	0	1	38	1	0	0	63	50	26	0	0	0	2	0	2	0	0	0	24	0	1	0	0	0	0	1	77
"txid249188"	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	4	1	0	0	2	0	1	0	14	0	0	2	0	1	0	136	17	0	0	0	19	3	0	0	0	0	0	0	0	0	1	0	19	0	0	0	21	38	0	11	0	0	0	1	23	1	0	0	33	30	17	0	0	0	0	0	1	1	0	0	13	0	0	0	0	0	0	0	40
"txid1908258"	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3	0	1	1	0	0	0	0	1	0	7	0	0	1	0	0	0	78	35	0	0	0	15	10	0	0	1	2	0	0	0	2	1	0	4	0	0	0	8	9	0	1	0	0	0	1	7	1	0	0	4	7	1	0	0	0	2	0	1	0	0	0	3	0	0	0	0	0	0	0	31
"txid2316085"	0	0	17	2	1	9	0	10	11	0	0	1	7	31	8	1	3	1	0	1	0	0	0	0	2	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	9	2	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	2	1	206	0	0	2	0	0	0	25	21	32	0	0	1	2	0	0	0	0	1	0	1	3	10	4	0	0	1	0
