"ID"	"C1"	"C2"	"C3"	"C4"	"C6"	"C7"	"C8"	"C10"	"C29"	"C30"	"C38"	"C39"	"C42"	"C43"	"C46"	"C48"	"C51"	"C52"	"C55"	"C59"	"C61"	"C65"	"C68"	"C74"	"C75"	"C77"	"C82"	"C86"	"C87"	"C88"	"C89"	"C90"	"C91"	"C92"	"C95"	"C99"	"C103"	"C105"	"C106"	"C107"	"C108"	"C111"	"C113"	"C114"	"C116"	"C117"	"C118"	"C119"	"C120"	"C121"	"C123"	"C125"	"C128"	"C129"	"C137"	"C141"	"C142"	"C143"	"C144"	"C151"	"C152"	"C154"	"C156"	"C157"	"C159"	"C174"	"C177"	"C178"	"C200"	"C201"	"C416"
"txid1702285"	0	0	0	0	0	0	0	0	8	0	0	0	1	2	9	6	18	21	33	4	21	22	18	2	3	3	20	0	2	3	17	6	6	10	13	1	1	0	9	14	16	17	3	9	17	7	4	15	9	23	3	0	4	16	0	1	71	12	0	2	1	9	2	1	7	0	0	0	0	0	8
"txid2606629"	3	8	1	5	2	4	3	2	1	4	6	4	4	5	1	1	3	1	1	0	7	1	5	3	2	2	1	0	4	1	2	1	2	1	1	4	1	1	3	1	4	4	0	1	1	2	1	7	0	6	0	2	5	4	0	1	4	1	0	1	1	5	1	3	1	0	6	2	6	1	0
"txid2654621"	263	200	220	40	47	219	603	133	16	376	449	415	427	620	794	554	524	577	276	18	181	286	444	246	105	265	417	0	117	443	369	551	367	403	577	324	560	250	483	254	573	413	607	684	519	317	658	378	909	403	215	302	430	378	61	397	67	47	338	467	592	368	83	163	385	3	0	0	1	0	500
"txid742816"	464	803	690	894	1440	1065	689	644	892	1889	1071	1152	613	750	1243	792	880	1182	1079	887	1598	1101	1233	661	2006	761	1285	1704	746	1665	1673	1839	1848	1204	1225	907	1326	764	385	927	938	1299	719	404	1103	622	699	861	1101	1387	678	456	868	705	1732	1430	239	177	831	1276	681	1701	1567	982	1073	1302	1272	508	946	570	687
"txid158847"	39	71	44	63	111	74	55	53	56	147	125	79	70	69	161	46	98	110	152	45	226	190	201	101	132	94	146	139	94	200	184	221	231	137	127	104	212	70	67	92	113	171	72	27	120	44	78	85	97	166	55	58	75	53	179	238	22	24	117	154	70	144	163	94	112	134	80	53	66	34	60
"txid491921"	19	46	45	53	125	81	48	50	148	191	177	113	82	50	97	54	118	78	101	126	162	74	65	29	411	32	22	392	31	36	23	25	24	22	12	29	30	18	7	15	9	24	9	6	14	10	9	21	24	19	11	15	21	5	24	16	23	39	22	21	8	11	29	19	38	196	234	84	151	95	12
"txid39950"	2	1	1	2	4	1	1	1	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	3	2	0	0	0	2	0	1	4	5	3	3	3	0
"txid308994"	663	571	770	711	744	480	441	638	489	112	110	13	24	33	17	18	14	37	10	317	70	39	18	126	124	24	25	543	82	50	24	20	27	18	24	83	129	186	49	270	59	66	16	17	26	60	16	22	17	64	45	55	43	68	288	287	1078	881	473	87	47	132	313	129	73	384	351	570	817	653	43
"txid1064535"	19	39	6	32	24	29	18	26	44	26	34	21	28	23	21	15	32	37	49	39	49	47	50	48	42	28	43	33	37	11	34	14	30	20	18	50	24	46	21	26	25	46	4	4	23	21	7	23	7	52	14	55	55	30	50	31	29	32	47	4	8	24	54	38	27	48	67	53	45	23	13
"txid879612"	14	15	5	25	17	19	12	22	35	22	27	24	19	17	13	15	22	28	28	20	51	35	45	36	38	25	28	42	42	10	24	15	30	22	16	40	20	28	21	28	21	37	5	3	17	19	7	10	11	42	10	43	46	31	33	21	22	33	32	2	5	18	43	39	21	27	42	49	36	14	9
"txid1232428"	1134	1750	295	1936	1575	1651	1051	1689	2464	1722	1386	1722	1056	966	908	1066	1336	1523	1763	2627	1880	1698	1791	1574	1786	1132	1660	1577	1682	512	1223	897	1269	933	1019	2287	811	1824	794	1786	1152	1736	297	225	1271	1642	423	1013	677	1793	665	1902	2386	2251	2608	1276	1395	1093	1500	221	377	1741	3253	2068	1418	1773	2386	2287	1918	880	452
"txid349095"	4	8	1	3	7	7	7	7	12	11	10	9	9	11	5	4	7	9	12	15	9	11	13	10	12	5	15	14	21	4	16	9	5	8	0	40	5	18	5	13	13	10	0	0	5	5	3	3	2	18	3	11	15	6	12	10	12	6	8	0	1	3	17	10	17	12	19	22	9	6	0
"txid2144175"	44	71	14	84	60	60	39	65	109	77	99	56	94	50	64	71	106	73	102	109	179	117	144	132	110	61	89	83	104	27	59	32	53	55	42	120	63	110	50	82	41	97	15	11	56	94	21	57	47	111	41	103	101	95	136	98	80	87	125	11	18	94	134	99	70	87	167	131	103	49	19
"txid2045301"	0	1	0	1	1	0	0	0	2	2	0	0	0	0	0	0	0	3	0	0	1	0	0	0	3	0	0	2	4	1	1	0	2	1	2	4	0	3	0	1	2	4	0	0	2	0	0	0	1	5	1	0	2	1	0	0	3	0	0	0	0	0	0	1	0	0	5	4	0	0	1
"txid856"	1	0	1	0	0	0	0	0	10	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1	0	46	0
"txid2606214"	0	0	0	0	0	0	0	0	1	8	4	0	0	1	0	0	3	1	3	1	5	3	2	0	0	0	0	0	0	2	3	1	2	5	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	3	3	0	0	0	0	0	1	0	0	0	0	0	0	0
"txid183670"	0	0	0	0	0	0	0	0	4	45	9	6	1	5	0	0	4	9	17	7	15	11	3	0	9	1	0	6	0	11	3	1	5	10	16	12	0	1	1	1	1	3	0	0	0	0	0	0	0	7	0	0	0	1	1	0	8	10	0	0	0	0	1	4	5	0	0	0	0	0	0
"txid1852381"	15	8	13	20	7	13	16	14	12	3	17	11	9	10	6	15	10	3	11	6	3	5	16	13	7	5	3	4	12	10	5	4	6	19	8	6	18	10	32	9	24	6	6	9	8	16	9	19	17	5	10	12	10	7	2	14	7	10	9	11	13	16	2	5	7	13	7	10	9	3	14
"txid2584944"	3	3	1	1	0	2	4	5	1	5	8	3	6	7	2	0	17	4	4	1	2	4	7	2	2	2	5	1	1	7	6	8	4	2	3	0	0	0	0	2	1	3	11	18	3	3	2	0	3	2	1	2	2	2	0	2	2	2	0	3	1	3	1	3	2	0	0	1	7	10	2
"txid1944635"	11	10	2	1	3	7	9	16	5	10	13	17	18	12	6	6	20	14	10	3	7	6	5	6	2	6	13	4	5	15	12	11	10	12	1	3	1	2	3	2	6	2	17	54	6	10	10	8	4	2	3	5	3	2	2	8	9	12	1	22	4	9	0	6	6	1	1	1	21	27	4
"txid70586"	0	0	0	0	0	0	0	0	4	18	6	2	2	0	0	0	5	0	12	4	10	6	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2505970"	4	2	3	3	0	0	1	1	1	1	6	1	1	0	1	0	2	0	2	0	1	2	2	3	0	0	1	0	2	2	0	1	1	1	2	2	2	0	8	2	4	2	0	0	1	3	2	4	4	0	6	3	0	3	0	6	0	0	1	0	0	3	0	0	1	3	2	6	8	4	1
"txid28898"	205	157	281	168	160	82	251	65	98	53	167	110	98	91	64	69	42	37	67	145	33	46	49	151	68	55	164	23	124	37	28	11	24	44	119	201	29	206	172	105	109	71	66	47	105	213	67	95	177	71	515	71	69	112	236	310	2	35	140	84	83	405	50	74	71	268	364	741	4	2	160
"txid650054"	3	4	5	0	0	1	4	0	0	1	3	1	2	3	1	1	1	0	2	0	1	2	2	3	0	0	4	1	1	2	0	3	0	1	1	0	1	0	8	1	1	2	0	1	2	6	3	2	3	1	4	3	3	5	1	2	1	0	0	0	1	2	1	0	3	0	3	1	14	6	0
"txid2267891"	239	125	207	119	58	63	154	22	49	45	93	61	66	91	56	34	36	42	70	57	25	59	80	75	36	33	97	13	66	42	54	44	84	30	107	43	47	113	215	74	99	19	17	34	94	194	86	165	136	48	363	159	83	71	75	90	108	93	18	35	58	163	12	28	38	86	97	159	478	252	55
"txid654363"	1	2	2	3	2	1	3	1	2	0	2	1	1	1	1	0	3	0	1	0	1	0	1	2	2	1	2	0	1	0	1	0	0	0	2	1	0	7	1	1	0	1	0	0	1	2	1	1	0	0	7	0	1	0	4	3	0	1	3	2	1	7	1	0	2	2	5	7	0	1	1
"txid2040648"	737	721	1328	542	538	352	697	245	140	189	290	379	255	438	273	355	134	257	174	413	163	190	226	337	126	231	295	76	264	228	151	153	278	202	264	421	305	439	620	317	265	161	217	356	270	777	408	457	317	299	886	532	270	309	283	377	64	145	162	352	365	279	121	160	228	426	375	571	260	225	441
"txid222136"	209	197	367	158	145	101	191	68	42	54	119	103	137	142	126	115	44	69	86	135	81	87	102	154	34	75	76	17	81	63	51	37	86	59	62	93	136	141	274	81	68	45	65	97	60	220	124	134	117	77	227	139	69	86	86	153	11	65	63	94	100	86	47	41	63	146	97	165	73	49	118
"txid1591088"	8	6	12	8	4	3	5	2	1	1	3	3	4	3	5	1	0	1	2	2	1	4	4	5	1	4	2	0	6	5	0	1	5	3	4	6	1	5	8	4	1	3	4	1	3	7	6	4	4	4	17	4	4	1	2	3	1	3	2	3	2	0	0	3	7	6	8	5	0	2	4
"txid2293435"	7	6	13	2	3	7	8	3	1	2	4	6	6	9	3	5	2	1	4	3	2	2	4	2	1	2	4	1	4	2	2	0	4	1	9	8	3	5	13	4	6	3	2	4	6	15	5	4	9	4	23	9	10	10	3	6	0	5	4	6	0	5	2	2	4	11	4	6	2	1	6
"txid2867412"	1	2	4	0	1	1	3	1	3	0	2	1	1	2	0	1	0	1	1	1	1	1	2	0	1	0	2	1	1	1	0	1	1	2	0	0	1	4	3	2	1	0	0	0	1	1	0	2	0	0	3	0	3	0	1	2	0	0	0	3	0	2	0	0	2	2	2	1	1	1	3
"txid648"	0	0	3	0	0	0	0	0	0	0	0	0	0	3	1	1	3	0	0	0	0	0	0	0	0	32	0	0	0	0	0	5	0	0	4	0	0	0	0	1	0	6	3	0	0	0	4	2	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	1	0	0	0	0	0	39
"txid196024"	0	0	0	0	0	0	0	0	0	0	0	0	1	15	5	0	29	0	0	0	0	0	0	0	0	91	0	0	0	0	0	11	0	0	47	0	0	0	0	0	0	11	3	1	0	0	10	1	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60
"txid762983"	8	8	12	1	2	4	19	7	48	11	39	14	23	33	24	20	21	25	15	5	8	11	14	6	6	10	20	6	4	24	16	22	9	14	14	7	8	8	15	2	6	7	18	65	17	6	21	15	45	17	9	6	12	13	1	6	38	8	17	16	29	12	0	9	11	0	0	0	22	21	16
"txid35703"	0	1	4	3	3	7	0	0	0	2	0	1	1	1	0	3	2	0	1	0	0	0	0	0	0	5	1	0	0	7	1	10	2	18	26	0	4	0	0	0	3	2	0	2	0	1	2	1	3	2	0	0	0	0	0	2	0	0	0	5	4	0	0	0	0	0	5	1	0	2	9
"txid67824"	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	3	1	1	0	0	1	0	0	0	0	2	0	0	0	11	1	0	1	1	1	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"txid2653932"	1	0	3	2	0	1	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	3	0	0	0	2	1	8	0	6	2	4	1	2	6	0	1	0	0	6	2	2	1	47	1	1	1	0	1	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1
"txid133448"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	11	0	2	0	0	1	0	3	0	0	0	2	1	0	9	3	0	2	0	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2
"txid2497436"	4	0	9	2	1	1	2	0	0	2	0	0	0	0	1	6	2	0	0	0	0	2	0	0	0	1	0	2	0	7	0	5	0	0	7	1	1	0	0	0	1	0	1	3	1	0	2	1	1	3	0	0	0	0	0	1	2	0	0	24	2	0	0	0	0	0	0	0	0	0	0
"txid585054"	1	1	108	46	0	3	0	0	0	17	16	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9	2	42	5	33	13	0	0	3	21	25	10	1	33	336	76	19	358	107	94	2	28	1	4	1	0	7	0	0	1	325	892	0	0	0	0	0	0	0	21	318	482
"txid1028307"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	10	86	0	0	0	0	0	0	0	0	0	0
"txid2489010"	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	1	1	0	0	0	0	0	0	0	0	1	0	6	13	0	0	0	0	0	14	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
"txid571"	23	5	13	6	6	24	0	0	0	5	3	0	1	1	1	3	2	1	1	1	1	2	0	1	0	11	1	5	1	14	2	20	1	16	13	0	14	1	1	12	2	6	2	93	0	6	5	3	4	5	0	0	2	1	4	12	2	1	1	57	13	0	0	0	0	0	1	0	0	0	20
"txid573"	7	2	6	2	0	1	2	0	0	4	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	1	8	3	9	1	6	5	0	3	1	2	4	1	5	1	7	24	3	10	7	4	2	1	0	2	31	1	23	0	0	0	53	9	0	0	3	0	0	0	0	0	0	15
"txid73098"	1	0	3	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	2	2	5	0	7	1	19	0	3	36	0	1	0	1	3	4	0	0	20	1	0	5	1	1	2	0	0	0	0	0	3	0	0	0	28	8	0	1	0	0	0	1	0	0	0	10
"txid623"	1	2	115	50	0	2	0	0	0	17	20	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	3	30	6	25	16	0	2	1	22	31	5	2	36	361	80	21	371	113	80	2	23	1	5	4	0	10	0	0	2	322	944	0	0	0	0	0	0	0	12	270	460
"txid68334"	0	0	24	1	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	2
"txid182337"	0	6	20	5	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	5	0	0	1	0	0	0	0	0	0	0
"txid582"	11	4	7	2	0	1	1	0	0	0	3	0	6	1	2	0	11	1	6	7	1	2	0	0	0	0	1	4	0	23	1	11	0	0	134	13	2	0	1	2	1	5	34	176	12	2	25	21	1	5	1	0	1	9	0	0	1	0	0	42	6	0	0	43	0	0	1	0	0	2	41
"txid584"	14	4	7	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	1	0	3	0	2	0	0	0	3	1	1	0	0	6	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	43	1
"txid626774"	4	0	5	10	0	0	0	0	0	0	0	0	12	6	3	3	49	7	5	0	0	12	0	0	0	891	4	8	0	9	0	2	3	2	3	0	0	0	0	2	0	2	31	46	3	0	36	0	78	4	0	0	0	1	0	3	0	0	0	2	0	0	0	0	0	0	4	0	0	29	125
"txid2027290"	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	11	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	3	0	40	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	2	16	0	0	0	0	0	0	4
"txid587"	0	0	1	1	0	0	0	0	0	0	1	0	1	1	1	0	4	0	0	3	0	10	0	0	0	489	1	0	0	34	0	2	2	4	10	3	1	2	0	1	27	3	4	165	6	10	17	1	50	2	1	1	6	1	0	1	48	0	0	0	2	3	31	19	0	6	0	0	0	0	4
"txid333965"	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	17	1	0	0	2	0	0	0	0	1	1	0	0	0	0	8	0	1	5	1	0	2	0	3	0	0	1	2	0	0	0	5	0	0	0	0	0	10	2	0	5	0	0	0	0	2
"txid71656"	1	1	1	1	3	2	3	0	1	2	6	1	0	1	1	4	8	0	2	2	1	1	0	5	0	1	0	0	0	2	1	0	0	3	1	0	0	0	1	0	1	0	0	3	8	3	1	1	24	1	0	0	0	1	2	2	0	1	0	3	0	0	2	2	0	0	0	3	1	0	1
"txid2703885"	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	6	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	4	9	0	0	2	1	0	0	0	0	0	6
"txid2025884"	0	0	7	0	0	0	0	0	0	0	0	4	0	3	5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	17	2	5	1	0	4	0	32	0	0	10	2	1	589	79	0	0	45	6	0	0	0	0	0	1	0	25	0	0	0	98	78	0	1	0	3	0	0	0	0	0	119
"txid249188"	0	0	9	0	0	0	0	0	0	0	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	6	1	0	2	1	22	0	0	3	1	0	211	27	0	0	29	5	0	0	0	0	0	1	0	17	0	0	0	51	47	0	0	1	1	1	0	0	0	0	63
"txid1908258"	0	1	1	0	0	1	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	1	0	0	4	1	1	1	0	0	1	10	0	0	2	0	0	121	54	0	0	24	15	1	0	3	0	3	1	0	2	0	0	0	6	11	0	0	0	3	0	0	0	0	0	49
"txid2316085"	0	1	26	3	1	14	0	16	3	4	1	1	0	0	0	4	0	1	1	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	14	3	0	0	0	0	0	1	0	0	0	1	0	4	0	0	1	0	0	2	1	320	1	39	33	0	0	2	3	0	0	1	0	0	0
"txid296"	0	0	1	0	0	1	0	2	8	0	0	0	0	0	0	18	0	0	1	0	0	0	0	0	0	0	1	3	0	6	0	0	1	0	0	0	65	4	0	0	0	4	0	4	0	0	1	0	0	2	0	0	0	1	0	20	4	43	0	20	34	1	0	7	22	0	0	2	0	0	2
"txid1608996"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	77	0	0	8	0	19	1	0	0	0	3	2	0	0	0	0	0	2	0	0	3	0	0	12	0	0	7	1	1	1	26	4	2	2	0	0	0	2	2	0	2	9	0	0	1
"txid2750624"	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	31	1	2	0	2	4	0	0	0	2	0	0	0	0	0	2
"txid2153"	1	5	1	3	3	4	1	0	4	0	14	1	7	1	6	31	6	16	3	28	1	2	2	9	13	2	0	2	9	4	1	0	4	3	2	1	10	4	2	4	3	45	2	0	1	6	1	12	13	8	7	6	1	23	3	8	9	4	5	2	1	19	3	18	0	21	11	29	5	4	1
