"Taxa"	"W1"	"W2"	"W4"	"W6"	"W7"	"W9"	"W10"	"W33"	"W42"	"W43"	"W52"	"W54"	"W57"	"W60"	"W63"	"W68"	"W73"	"W83"	"W84"	"W85"	"W87"	"W93"	"W94"	"W95"	"W96"	"W97"	"W100"	"W101"	"W104"	"W107"	"W108"	"W109"	"W111"	"W112"	"W114"	"W120"	"W121"	"W122"	"W123"	"W126"	"W127"	"W139"	"W140"	"W144"	"W150"	"W152"	"W153"	"W154"	"W164"	"W170"	"W181"	"W185"	"W187"	"W188"	"W189"	"W197"	"W221"	"W227"	"W228"	"W247"	"W251"	"W262"	"W265"	"W269"	"W280"	"W282"	"W318"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae"	0.0112857142857143	0.00414285714285714	0.00471428571428571	0.00228571428571429	0.00914285714285714	0.0691428571428571	0.0215714285714286	0.00771428571428571	0.0122857142857143	0.0171428571428571	0.00371428571428571	0.00442857142857143	0.00157142857142857	0.00857142857142857	0.00628571428571429	0.00942857142857143	0.00342857142857143	0.0241428571428571	0.00571428571428571	0.0122857142857143	0.00357142857142857	0.0401428571428571	0.00414285714285714	0.00371428571428571	0.00671428571428571	0.00485714285714286	0.00328571428571429	0.00714285714285714	0.0102857142857143	0.00628571428571429	0.00471428571428571	0.00914285714285714	0.0115714285714286	0.00728571428571429	0.0184285714285714	0.00357142857142857	0.0411428571428571	0.0121428571428571	0.00771428571428571	0.017	0.00528571428571429	0.006	0.0168571428571429	0.0144285714285714	0.0185714285714286	0.0631428571428571	0.0497142857142857	0.0174285714285714	0.0165714285714286	0.0254285714285714	0.0197142857142857	0.0285714285714286	0.0217142857142857	0.0115714285714286	0.009	0.0231428571428571	0.00485714285714286	0.0111428571428571	0.0261428571428571	0.00171428571428571	0.00857142857142857	0.0181428571428571	0.0178571428571429	0.00914285714285714	0.00828571428571429	0.0108571428571429	0.00742857142857143
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae"	0	0	0.000142857142857143	0.0108571428571429	0.000142857142857143	0.000142857142857143	0	0.0368571428571429	0.0465714285714286	0.000142857142857143	0	0.0101428571428571	0.000571428571428571	0.000714285714285714	0.00585714285714286	0.000571428571428571	0.001	0.0584285714285714	0	0.0877142857142857	0	0.000428571428571429	0	0	0.000142857142857143	0	0.000142857142857143	0	0.000428571428571429	0	0	0	0.0392857142857143	0.000142857142857143	0.0758571428571429	0	0.0861428571428571	0	0.000142857142857143	0	0	0.0702857142857143	0.0142857142857143	0.00157142857142857	0.00414285714285714	0.00385714285714286	0.0115714285714286	0.0221428571428571	0.0374285714285714	0.0364285714285714	0.016	0.00185714285714286	0.0708571428571429	0.0347142857142857	0.0385714285714286	0.0225714285714286	0.000714285714285714	0	0.000428571428571429	0	0	0.000285714285714286	0.000285714285714286	0.00142857142857143	0.00142857142857143	0.00371428571428571	0.001
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae"	0.002	0.00128571428571429	0	0.000285714285714286	0	0	0.000285714285714286	0	0.006	0.000428571428571429	0.00171428571428571	0.000571428571428571	0.000714285714285714	0.002	0.00385714285714286	0.000142857142857143	0.000142857142857143	0.000714285714285714	0.00171428571428571	0.0104285714285714	0.00557142857142857	0.0141428571428571	0.005	0.000142857142857143	0.00157142857142857	0.00257142857142857	0.00242857142857143	0.005	0.000571428571428571	0	0	0.000714285714285714	0.000285714285714286	0	0.00114285714285714	0.000857142857142857	0.0314285714285714	0.000428571428571429	0.00557142857142857	0.000428571428571429	0.0848571428571429	0.000142857142857143	0.0141428571428571	0.001	0.000142857142857143	0.000285714285714286	0	0.063	0.000285714285714286	0	0	0.000142857142857143	0.000571428571428571	0.00271428571428571	0	0.0137142857142857	0	0.000142857142857143	0.00942857142857143	0.000285714285714286	0.337142857142857	0.000285714285714286	0.0158571428571429	0.000285714285714286	0.000142857142857143	0.000142857142857143	0.00457142857142857
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae"	0.00242857142857143	0.000285714285714286	0.000142857142857143	0.000285714285714286	0	0.000142857142857143	0.000142857142857143	0	0	0	0	0.000571428571428571	0	0	0	0	0	0.000142857142857143	0	0	0	0	0	0	0	0	0	0.000285714285714286	0	0	0.000142857142857143	0	0.00171428571428571	0	0.000285714285714286	0	0.00357142857142857	0	0	0.194428571428571	0.0678571428571429	0	0.000142857142857143	0	0	0.000285714285714286	0	0	0	0	0	0	0	0.143285714285714	0.000142857142857143	0	0	0.00428571428571429	0.001	0.109857142857143	0.0108571428571429	0.000285714285714286	0.00242857142857143	0.000142857142857143	0.00185714285714286	0.000857142857142857	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae"	0.00671428571428571	0.00128571428571429	0.00328571428571429	0	0.00185714285714286	0.00457142857142857	0.0125714285714286	0.00128571428571429	0.00371428571428571	0.00514285714285714	0.000142857142857143	0.002	0.000285714285714286	0.00914285714285714	0.00357142857142857	0.00942857142857143	0.00171428571428571	0.002	0.00914285714285714	0.000857142857142857	0.000428571428571429	0.0174285714285714	0.00114285714285714	0	0.003	0.000142857142857143	0.00171428571428571	0.00214285714285714	0.0104285714285714	0.00128571428571429	0.000142857142857143	0.00428571428571429	0.000428571428571429	0.00385714285714286	0.00171428571428571	0.000571428571428571	0.00657142857142857	0.005	0.00585714285714286	0.00471428571428571	0.003	0.00342857142857143	0.00771428571428571	0.00428571428571429	0.00757142857142857	0.024	0.0252857142857143	0.006	0.00214285714285714	0.0531428571428571	0.0201428571428571	0.0138571428571429	0.0107142857142857	0.00957142857142857	0.00557142857142857	0.0104285714285714	0.000428571428571429	0.00142857142857143	0.00414285714285714	0.000142857142857143	0.000142857142857143	0.00742857142857143	0.00371428571428571	0.000285714285714286	0.001	0.00842857142857143	0.000428571428571429
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__"	0.00357142857142857	0.000714285714285714	0.002	0	0.00285714285714286	0.00471428571428571	0.00614285714285714	0.000428571428571429	0.00428571428571429	0.000142857142857143	0.000142857142857143	0.00342857142857143	0.000142857142857143	0.00357142857142857	0.00157142857142857	0.00214285714285714	0.001	0.00342857142857143	0.00214285714285714	0.00214285714285714	0.00185714285714286	0.00385714285714286	0	0.000142857142857143	0.000285714285714286	0	0.000285714285714286	0	0.000142857142857143	0.000142857142857143	0	0	0.001	0	0.0112857142857143	0	0.00785714285714286	0.004	0.00128571428571429	0.000285714285714286	0.000142857142857143	0	0.0184285714285714	0.003	0.00857142857142857	0.011	0.0304285714285714	0.00371428571428571	0.000142857142857143	0.0308571428571429	0.0181428571428571	0.0102857142857143	0.0131428571428571	0.00671428571428571	0.0114285714285714	0.0142857142857143	0.000571428571428571	0.001	0.00385714285714286	0.000142857142857143	0	0.00428571428571429	0.008	0.000285714285714286	0.000714285714285714	0.000714285714285714	0.000142857142857143
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae"	0.00357142857142857	0.00157142857142857	0.00414285714285714	0.000428571428571429	0.00685714285714286	0.00342857142857143	0.007	0.00214285714285714	0.00342857142857143	0.000428571428571429	0.00185714285714286	0.00157142857142857	0.000285714285714286	0.006	0.00128571428571429	0.00728571428571429	0.00185714285714286	0.00342857142857143	0.000428571428571429	0.00757142857142857	0.00257142857142857	0.00685714285714286	0.00357142857142857	0.00114285714285714	0.005	0.002	0.00385714285714286	0.00157142857142857	0.00157142857142857	0.000714285714285714	0.000571428571428571	0.00257142857142857	0.00142857142857143	0.00114285714285714	0.004	0.000571428571428571	0.00357142857142857	0.000428571428571429	0.000285714285714286	0.00114285714285714	0.001	0.000285714285714286	0.006	0.00242857142857143	0.00371428571428571	0.00228571428571429	0.00514285714285714	0.00242857142857143	0.00385714285714286	0.006	0.00342857142857143	0.00471428571428571	0.00214285714285714	0.004	0.002	0.001	0.00357142857142857	0.003	0.003	0.000142857142857143	0.000142857142857143	0.00228571428571429	0.00285714285714286	0.000571428571428571	0.00285714285714286	0.00357142857142857	0.00157142857142857
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae"	0.000285714285714286	0	0.000142857142857143	0	0.000285714285714286	0.000285714285714286	0	0	0.000142857142857143	0.000285714285714286	0.000857142857142857	0	0	0	0	0.000714285714285714	0	0	0	0	0	0.00242857142857143	0	0	0	0.0201428571428571	0.000142857142857143	0.000142857142857143	0.000428571428571429	0	0	0.000285714285714286	0.000142857142857143	0	0	0.00128571428571429	0.00357142857142857	0	0	0.00142857142857143	0.00142857142857143	0.00342857142857143	0.00285714285714286	0.00128571428571429	0.00157142857142857	0.000428571428571429	0.000428571428571429	0.000714285714285714	0.0191428571428571	0.00928571428571429	0.002	0.000714285714285714	0.000571428571428571	0.00614285714285714	0.004	0.00442857142857143	0.00171428571428571	0.00257142857142857	0.000857142857142857	0.0324285714285714	0.0294285714285714	0.00157142857142857	0	0.000285714285714286	0.00514285714285714	0.00371428571428571	0.0104285714285714
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae"	0.00185714285714286	0.00771428571428571	0	0.000142857142857143	0.000142857142857143	0.00185714285714286	0.00314285714285714	0.00728571428571429	0.00114285714285714	0.002	0.000714285714285714	0.00285714285714286	0.00285714285714286	0.000571428571428571	0.00385714285714286	0	0.000428571428571429	0.001	0	0.00171428571428571	0.00714285714285714	0.00885714285714286	0.00485714285714286	0.00128571428571429	0.00257142857142857	0.00214285714285714	0.00271428571428571	0.00414285714285714	0.00157142857142857	0.00171428571428571	0.000428571428571429	0	0.00314285714285714	0.00185714285714286	0.00128571428571429	0.000285714285714286	0.00128571428571429	0.000714285714285714	0	0.00214285714285714	0.0115714285714286	0.000142857142857143	0.00157142857142857	0.00385714285714286	0.00385714285714286	0.00628571428571429	0.00214285714285714	0.00257142857142857	0.00114285714285714	0.000285714285714286	0.000142857142857143	0.000571428571428571	0.00114285714285714	0.00457142857142857	0.00642857142857143	0.00385714285714286	0.000285714285714286	0.001	0.00542857142857143	0.000142857142857143	0.00228571428571429	0.001	0.00185714285714286	0.00557142857142857	0.000714285714285714	0.00257142857142857	0.0138571428571429
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae"	0.00128571428571429	0.000571428571428571	0.00171428571428571	0.00114285714285714	0.004	0.001	0.00485714285714286	0.00142857142857143	0.0105714285714286	0.00157142857142857	0.00114285714285714	0.000285714285714286	0.00185714285714286	0.00185714285714286	0.00428571428571429	0.000285714285714286	0.00185714285714286	0.00371428571428571	0.001	0.00185714285714286	0.00114285714285714	0.00328571428571429	0.000428571428571429	0.00257142857142857	0.00114285714285714	0.000857142857142857	0.00171428571428571	0.00142857142857143	0.000857142857142857	0.00114285714285714	0.00342857142857143	0.000714285714285714	0.00242857142857143	0.000142857142857143	0.00171428571428571	0.00185714285714286	0.00571428571428571	0.00542857142857143	0.000714285714285714	0.00185714285714286	0.00242857142857143	0.002	0.00371428571428571	0.00214285714285714	0.00928571428571429	0.00214285714285714	0.00214285714285714	0.00228571428571429	0.00257142857142857	0.00314285714285714	0.00828571428571429	0.0284285714285714	0.00128571428571429	0.000428571428571429	0.00257142857142857	0.000714285714285714	0.002	0.000714285714285714	0.000571428571428571	0.000142857142857143	0.000142857142857143	0.000571428571428571	0.00342857142857143	0.000857142857142857	0.001	0.000714285714285714	0.00271428571428571
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae"	0.00642857142857143	0.00214285714285714	0.00228571428571429	0.000142857142857143	0.000285714285714286	0.00314285714285714	0.00214285714285714	0.00128571428571429	0.00285714285714286	0.003	0.00314285714285714	0.00171428571428571	0.00185714285714286	0.00128571428571429	0.001	0.00257142857142857	0.000571428571428571	0.00157142857142857	0.001	0.00428571428571429	0.000857142857142857	0.00171428571428571	0.00128571428571429	0.00114285714285714	0.00142857142857143	0.00185714285714286	0.00128571428571429	0.000857142857142857	0.000857142857142857	0.000571428571428571	0.000857142857142857	0.000142857142857143	0.000857142857142857	0.003	0.00371428571428571	0.000428571428571429	0.00357142857142857	0.000428571428571429	0.00285714285714286	0	0.001	0.00142857142857143	0.00571428571428571	0.00171428571428571	0.00228571428571429	0.00142857142857143	0.00242857142857143	0.00228571428571429	0.00114285714285714	0.00342857142857143	0.00228571428571429	0.00142857142857143	0.00242857142857143	0.00314285714285714	0.002	0.00128571428571429	0.00185714285714286	0.005	0.00771428571428571	0.000142857142857143	0.000285714285714286	0.00471428571428571	0.00357142857142857	0.001	0.000428571428571429	0.00214285714285714	0.00185714285714286
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae"	0.000428571428571429	0.000142857142857143	0.007	0.000714285714285714	0.000142857142857143	0	0	0	0	0	0	0.00114285714285714	0	0	0	0	0.000142857142857143	0.000285714285714286	0	0	0	0.000285714285714286	0	0	0	0.000142857142857143	0	0	0	0.000142857142857143	0	0	0.00171428571428571	0	0	0	0.00171428571428571	0.000142857142857143	0	0.0365714285714286	0.0247142857142857	0.000285714285714286	0	0	0.000428571428571429	0	0	0	0.000142857142857143	0	0	0.000142857142857143	0	0.000285714285714286	0	0	0	0.000714285714285714	0.000142857142857143	0.0354285714285714	0.001	0	0.000142857142857143	0	0.000142857142857143	0	0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae"	0.00157142857142857	0.002	0.00242857142857143	0.000857142857142857	0.00142857142857143	0.00185714285714286	0.00142857142857143	0.00357142857142857	0.00342857142857143	0.001	0.00142857142857143	0.000714285714285714	0.000857142857142857	0.00128571428571429	0.000428571428571429	0.00228571428571429	0.001	0.00285714285714286	0.000857142857142857	0.00257142857142857	0.001	0.003	0.00114285714285714	0	0.00128571428571429	0.000571428571428571	0.000857142857142857	0.001	0.001	0.00157142857142857	0.00171428571428571	0.00114285714285714	0.00257142857142857	0.000857142857142857	0.00485714285714286	0.000857142857142857	0.00371428571428571	0.000857142857142857	0.000714285714285714	0.000285714285714286	0.000285714285714286	0.00128571428571429	0.00257142857142857	0.00142857142857143	0.000714285714285714	0.00285714285714286	0.00357142857142857	0.00214285714285714	0.00485714285714286	0.000571428571428571	0.00257142857142857	0.00442857142857143	0.00171428571428571	0.000714285714285714	0.00128571428571429	0.00171428571428571	0.00242857142857143	0.00128571428571429	0.000714285714285714	0.001	0.000428571428571429	0.00157142857142857	0.00185714285714286	0.00185714285714286	0.00185714285714286	0.00271428571428571	0.00228571428571429
