"ID"	"warble_1"	"warble_2"	"warble_3"	"warble_4"	"warble_6"	"warble_7"	"warble_9"	"warble_10"	"warble_12"	"warble_14"	"warble_15"	"warble_20"	"warble_33"	"warble_42"	"warble_43"	"warble_45"	"warble_49"	"warble_50"	"warble_52"	"warble_53"	"warble_54"	"warble_57"	"warble_58"	"warble_60"	"warble_63"	"warble_68"	"warble_69"	"warble_73"	"warble_80"	"warble_83"	"warble_84"	"warble_85"	"warble_87"	"warble_88"	"warble_89"	"warble_90"	"warble_93"	"warble_94"	"warble_95"	"warble_96"	"warble_97"	"warble_100"	"warble_101"	"warble_103"	"warble_104"	"warble_106"	"warble_107"	"warble_108"	"warble_109"	"warble_110"	"warble_111"	"warble_112"	"warble_114"	"warble_117"	"warble_118"	"warble_119"	"warble_120"	"warble_121"	"warble_122"	"warble_123"	"warble_125"	"warble_126"	"warble_127"	"warble_135"	"warble_136"	"warble_137"	"warble_139"	"warble_140"	"warble_141"	"warble_144"	"warble_145"	"warble_147"	"warble_148"	"warble_149"	"warble_150"	"warble_151"	"warble_152"	"warble_153"	"warble_154"	"warble_157"	"warble_158"	"warble_159"	"warble_161"	"warble_162"	"warble_164"	"warble_170"	"warble_173"	"warble_178"	"warble_180"	"warble_181"	"warble_185"	"warble_187"	"warble_188"	"warble_189"	"warble_191"	"warble_192"	"warble_197"	"warble_200"	"warble_202"	"warble_221"	"warble_222"	"warble_224"	"warble_225"	"warble_227"	"warble_228"	"warble_229"	"warble_230"	"warble_232"	"warble_234"	"warble_236"	"warble_240"	"warble_243"	"warble_245"	"warble_247"	"warble_250"	"warble_251"	"warble_257"	"warble_262"	"warble_263"	"warble_265"	"warble_269"	"warble_272"	"warble_280"	"warble_282"	"warble_283"	"warble_286"	"warble_292"	"warble_293"	"warble_296"	"warble_307"	"warble_308"	"warble_310"	"warble_315"	"warble_318"	"warble_319"	"warble_324"	"warble_325"	"warble_326"
"njc30"	21.73	20.27	12.53	29.41	37.01	17.23	18.25	13.76	10.36	32.89	13.74	21.69	31.36	21.65	19.44	11.32	15.09	21.38	26.53	22.89	25.05	24.61	13.79	15.96	18.13	19.84	19.01	24.64	31.06	20.29	26.85	18.31	24.24	30.32	22.64	33.04	18.29	36.64	50.69	23.2	24.55	25.22	27.47	24.61	31.96	31.63	32.36	31.51	28.54	26.29	15.91	21.98	19.5	25.32	32.82	20.17	32.51	15.36	28.05	23.12	21.58	15.81	17.61	5.49	5.76	4.32	27.73	17.55	18.86	9.5	11.27	17.32	13.96	16.31	16.53	14.16	9.51	7.86	20	18.85	23.46	30.66	32.18	37.09	34.72	6.83	17.1	8.81	16.69	20.84	13.33	20.45	20.23	32.56	6.75	8.3	15.65	17.44	29.04	19.07	7.62	15.64	5.85	23.43	16.22	19.35	8.43	17.19	21.96	28.28	0.34	12.99	7.25	3.48	15.81	2.1	5.59	14.1	16.16	7.64	4.49	14.87	17.77	15.5	12.72	11.98	20.89	24.93	37.62	19.01	16.33	12.22	20.12	25.41	9.49	40.39	25.42	20.92
"njc31"	0.11	0.09	0.07	0.07	0.02	0.22	0.13	0.31	0.11	0.07	0.02	0.04	0.02	0.04	0	0.11	0.02	0.08	0.07	0.09	0.02	0.02	0.07	0.02	0.04	0.09	0.11	0.04	0.36	0.09	0.02	0.18	0.02	0.11	0.09	0	0.58	0	0.02	0.02	0.11	0.04	0.02	0.04	0.07	0.07	0.02	0.04	0.04	0.18	0.02	0.02	0.07	0.04	0.07	0.04	0	0.11	0.09	0.04	0.07	0.23	0.04	6.65	5.53	0.6	0.09	0.33	0.45	0.18	0.2	1.69	0.04	4.54	0.2	0.87	10.27	5.48	0.02	0.51	0.22	0.24	0.07	0.07	0.04	23.11	2.23	1.03	0.4	1.74	0.78	1.43	2.23	0.07	0.47	0	0.09	0.29	0.47	0.04	0.2	0.07	0.04	0.02	0.09	0.13	0.51	0.13	0.04	0.27	0	0.4	0.31	0	0.13	0.07	0.02	0.18	0.2	0.11	0.04	0.09	0.09	0.09	0.02	0.42	0.58	0.45	0.07	0.09	0.04	0.04	0.03	0	0.04	0	0.09	0.09
"njc32"	0.4	0.76	1.02	0.82	0	0.69	0.38	0.6	0.16	0.02	0	0	0	0	0.13	0.07	0.93	0.19	0.07	0	0.04	0	0	0.33	0.11	0.2	0.11	0.02	0.02	0	0.04	0	0	0	0.18	0	0.96	0.02	0	0.02	0	0.07	0.13	0	0.16	0	0.02	0.02	0	0.02	0	0.29	0	0.09	0.13	0.11	0	0.04	0.04	0.02	0	0	0.18	0.54	0.07	3.14	0	0.11	0.04	0	0.02	0.4	0	0.02	0.07	0.36	0.42	0.04	0	0.58	0.22	0.11	0	0	0	2.43	1.45	1.85	0.04	0.27	0.18	0.02	0.11	0.04	0.36	0.25	0.07	0.27	0	0.02	0.16	0.07	0.04	0.02	0.02	1.36	0.09	0.89	0.07	0	0.07	0.29	1.18	0.02	0	0	0.2	0.18	0	0.04	0	0.02	0.02	0.09	0.24	0.27	0.04	0	0	0.22	0.53	0.02	0.26	0.04	0	0	0.04	0.42
"njc33"	0.02	0.67	0.51	0.2	0	0.53	0.13	0.33	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38	0	2.72	0	0	0	0	0	0.07	0	0	0	0.11	0.07	0	0	0.13	0.09	0.09	0	0	0	1.76	1.18	1.45	0	0.16	0.16	0	0	0	0.16	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc34"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.03	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.11	0	0	0	0.02	0	0	0.02	0	0.02	0	0	0.09	0	0	0.02	0	0	0	0	0	0	0.11	0	0.02	0.11	0	0.18	0.04	0	0	0	0	0	0.02	0	0.13	0.09	0.02	0.31	0.02	0.04
"njc35"	0.4	0.76	1.02	0.82	0	0.69	0.38	0.6	0.16	0.02	0	0	0	0	0.13	0.07	0.93	0.19	0.07	0	0.04	0	0	0.33	0.11	0.2	0.11	0.02	0.02	0	0.04	0	0	0	0.18	0	0.96	0.02	0	0.02	0	0.07	0.13	0	0.16	0	0.02	0.02	0	0.02	0	0.29	0	0.09	0.13	0.11	0	0.04	0.04	0.02	0	0	0.18	0.54	0.07	3.14	0	0.11	0.04	0	0.02	0.4	0	0.02	0.07	0.36	0.42	0.04	0	0.58	0.22	0.11	0	0	0	2.43	1.45	1.85	0.04	0.27	0.18	0.02	0.11	0.04	0.36	0.25	0.07	0.27	0	0.02	0.16	0.07	0.04	0.02	0.02	1.36	0.09	0.89	0.07	0	0.07	0.29	1.18	0.02	0	0	0.2	0.18	0	0.04	0	0.02	0.02	0.09	0.24	0.27	0.04	0	0	0.22	0.53	0.02	0.26	0.04	0	0	0.04	0.42
"njc36"	0.04	0.67	0.51	0.2	0	0.53	0.16	0.36	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.07	0	0.02	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.02	0	0	0	0.4	0.02	2.72	0	0.04	0.07	0	0.04	0.07	0	0	0	0.11	0.07	0.09	0	0.16	0.09	0.09	0	0	0	1.83	1.18	1.47	0	0.27	0.24	0.13	0.04	0	0.18	0	0.02	0.11	0.04	0	0	0	0.02	0	0.02	0	0	0.02	0	0.04	0	0	0	0	0.02	0	0.02	0.02	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc37"	0.4	0.2	0.58	0.76	0	0.16	0.33	0.4	0.2	0.02	0	0.02	0.02	0.02	0.11	0.11	0.96	0.37	0.07	0.04	0.07	0	0.22	0.62	0.13	0.24	0.13	0.04	0.07	0.02	0.02	0.02	0	0	0.11	0	1.96	0.09	0.02	0.09	0.02	0.11	0.13	0	0.18	0.07	0.02	0.02	0	0.04	0.02	0.33	0.07	0.11	0.13	0.09	0	0.29	0.09	0.04	0	0	0.16	0.99	0.31	0.38	0	0.2	0.18	0.04	0.25	3.08	0	1.27	0.09	0.36	0.6	0.47	0	0.96	0.2	0.11	0.07	0	0.02	1.3	0.31	0.29	0.04	0.42	0.4	0.11	0.33	0.04	0.25	0.02	0.16	0.31	0.2	0.02	0.18	0.09	0.09	0.09	0.04	1.49	0.44	2.05	0.07	0.2	0.02	0.45	1.29	0	0.04	0	0.04	0.2	0.16	0.04	0	0.09	0.04	0.25	0.2	0.38	0.22	0.11	0	0.25	0.53	0.07	0.38	0.11	0	0	0.04	0.51
"njc38"	0.09	1.16	0.07	0	0.02	0	0	0.13	0.02	0.02	0.04	0.02	0	0.02	0.13	0	0.16	0.04	0.07	0.02	0.11	0.02	0	0.02	0.02	0	0	0	0.04	0.09	0	0.2	0.04	0.02	0	0.02	0.2	0.22	0	0.04	0.04	0.09	0.07	0.07	0.04	0	0	0	0	0.07	0.09	0	0.02	0.02	0.02	0	0	0.25	0	0	0.07	0.07	0.87	0.02	0.07	0	0.07	0.02	0.02	0.04	0.36	0	0.04	0.18	0.02	0	0.04	0.04	0.02	0	0.02	0.02	0	0.56	0	0	0	0	0	0	0	0.02	0.02	0	0	2.49	0.16	0.02	0.02	0	0.58	0.04	0	0.02	0.36	0.11	0.02	0.02	0.11	0.04	0.07	0.78	0.09	0	0.44	0.7	0.04	0.02	0.09	0.09	0.11	0.07	0.02	0.36	0.22	0	0	0	0.04	0.25	0.02	0.02	0.04	0.27	0.02	0.22	0.02	0.04
"njc39"	0.91	1.22	1.4	1.42	0.02	1.02	0.82	1.63	0.38	0.13	0.04	0.13	0.13	0.42	0.13	0.27	1.33	0.59	0.24	0.18	0.22	0.09	0.49	0.91	0.27	0.62	0.4	0.13	0.8	0.36	0.09	0.27	0.09	0.29	0.33	0.22	4.12	0.36	0.02	0.27	0.33	0.29	0.29	0.2	0.38	0.22	0.27	0.2	0.51	0.33	0.07	0.44	0.38	0.27	0.29	0.36	0.11	0.71	0.22	0.22	0.13	0.56	0.27	8.38	6	4.05	0.16	0.74	1.25	0.51	1	9.69	0.07	2.34	0.42	1.14	1.58	6.19	0.04	2.34	1.09	0.85	0.18	0.13	0.42	27.36	4.45	3.32	0.62	2.76	2.6	1.98	3.3	0.2	1.27	0.13	0.53	0.94	2.51	0.27	0.56	0.22	0.27	0.36	0.38	2.03	1.33	3.01	0.25	1.45	0.02	0.6	1.73	0.04	0.29	0.07	0.18	0.51	0.38	0.29	0.04	0.27	0.18	0.62	0.31	1.18	1.02	0.65	0.07	0.33	0.62	0.16	0.62	0.4	0.07	0.04	0.11	0.73
"njc40"	1.07	2.4	1.49	1.45	0.24	1.09	0.87	1.92	0.47	0.16	0.16	0.13	0.27	0.51	0.53	0.33	1.69	0.64	0.29	0.27	0.44	0.09	0.56	1.67	0.29	0.73	0.91	0.16	0.91	0.58	0.13	0.53	0.13	0.29	0.36	0.33	4.43	0.6	0.04	0.33	0.38	0.38	0.36	0.29	0.47	0.27	0.24	0.22	0.53	0.44	1.09	0.47	0.36	0.29	0.33	0.33	0.09	6.07	0.27	0.2	0.44	0.68	3.71	8.02	6.52	5.84	0.42	0.85	1.29	0.65	1.43	10.05	0.09	2.58	0.65	1.34	1.92	6.61	0.09	2.45	1.25	0.93	0.2	1.03	0.47	28.74	4.79	4.75	0.78	2.94	2.76	2.16	3.86	0.24	1.43	25.82	0.87	1.5	2.56	0.31	1.51	0.33	1.95	0.44	0.85	2.14	1.78	3.12	0.42	1.54	3.92	1.83	2.36	0.47	0.8	1.99	13.3	0.73	0.71	1.9	0.2	0.4	0.2	1.11	0.94	1.34	1.05	0.93	0.11	1.03	0.87	0.27	0.9	0.69	0.16	0.49	1.89	1.4
"njc41"	21.66	19.6	12.26	29.28	36.94	17.09	18.14	13.34	10.29	32.87	13.56	21.34	31.23	21	19.44	11.52	15.18	21.38	26.51	23.11	25.09	24.56	13.88	16.09	18.02	19.87	18.99	24.71	31.11	19.96	26.83	18.2	24.28	30.27	22.64	32.55	18.25	36.8	50.69	23.27	24.57	25.46	27.49	24.61	31.96	31.7	32.36	31.49	28.58	26.25	15.69	22.12	19.41	25.39	32.84	20.24	32.56	15.11	27.96	23.16	21.29	15.85	17.64	4.14	5.16	4.08	27.64	17.31	18.88	9.52	10.34	16.92	13.7	17.2	16.46	14.12	9.47	7.37	19.89	19.41	23.33	30.53	32.21	35.82	34.6	6.21	16.95	7.6	16.47	20.84	11.86	20.51	20.34	32.45	5.95	8.66	15.34	17.11	28.64	19.1	7.04	15.64	5.85	23.7	16.15	19.66	8.25	18.78	21.94	28.15	0.27	12.59	7.12	3.48	15.41	2.12	5.55	14.19	16.03	7.7	4.38	14.92	17.88	15.62	12.45	11.91	20.82	24.93	37.37	19.03	16.48	12.22	20.72	25.21	9.45	40.3	25.36	20.96
"njc42"	17.28	14.82	10.5	23.63	36.65	15.25	15.24	10.27	7.36	31.02	13.08	20.25	29.5	15.83	17.39	9.48	11.27	17.93	24.42	19.24	24.21	23.43	10.7	9.67	16.33	13.44	16.16	22.64	28.92	18.26	25.58	16.17	21.79	28.91	20.51	30.48	12.68	34.4	49.64	19.89	20.75	22.72	24.33	21.94	29.85	29.81	29.38	26.96	25.63	24.54	13.82	20.49	16.21	21.81	29.93	17.75	30.69	10.07	26.58	19.69	18.74	14.48	15.53	8.65	9.17	6.46	27.02	13.97	14.63	7.54	8.22	13.91	13.81	13.82	15.01	12.11	7.75	11.09	18.34	14.35	17.37	25.77	30.05	31.21	25.84	29.66	15.79	8.5	14.06	19.57	9.72	19.09	20.7	30.58	5.28	5.81	14.16	15.68	21.98	16.29	5.37	12.92	4.91	18.85	13.46	12.69	5.18	12.67	18.68	26.08	0.29	10.33	4.96	3.04	12.72	1.31	4.25	10.72	13.56	6.18	3.05	12.84	16.05	13.86	8.73	6.52	20.24	24.15	37.31	17.31	12.35	9.31	15.57	22.39	8.38	38.19	23.15	18.8
"njc43"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0.02	0	0	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0
"njc44"	0.96	1.33	1.22	1.42	0.11	0.76	0.85	1.49	0.6	0.31	0.18	0.51	0.33	1.13	0.29	0.65	1.71	0.93	0.29	0.67	0.58	0.11	0.67	0.98	0.47	0.76	0.44	0.36	0.56	0.67	0.16	0.51	0.29	0.31	0.42	0.69	3.36	0.78	0.18	0.4	0.38	0.71	0.42	0.27	0.38	0.31	0.2	0.38	0.56	0.42	0.36	0.58	0.56	0.29	0.4	0.38	0.18	0.96	0.38	0.22	0.38	0.72	0.51	2.51	2.08	2.72	0.58	0.98	1.54	0.8	1.96	6.49	0.38	3.25	1.09	1.47	1.76	2.27	0.4	3.3	1.22	0.82	0.36	1.63	1.18	3.33	2.27	3.17	0.82	2.54	3.05	1.2	1.38	0.36	2.05	0.04	0.73	1.14	2.05	0.45	1.58	0.53	0.31	0.64	1.09	2.89	1.89	5.22	0.56	0.98	0.11	1.68	2.07	0.07	1.29	0.11	0.22	1.09	0.76	0.6	0.62	0.67	0.49	1.51	1.2	1.67	0.58	0.31	0.31	0.51	1.22	0.4	1.71	1.51	0.16	0.51	0.45	1.18
"njc45"	0.4	0.2	0.6	0.76	0	0.16	0.33	0.4	0.2	0.02	0	0.02	0.02	0.02	0.13	0.11	1.02	0.37	0.07	0.04	0.09	0	0.22	0.62	0.13	0.31	0.16	0.04	0.07	0.02	0.02	0.02	0	0	0.11	0.02	1.96	0.09	0.02	0.09	0.02	0.11	0.13	0	0.18	0.07	0.02	0.02	0	0.04	0.02	0.33	0.07	0.11	0.13	0.09	0	0.33	0.09	0.04	0	0	0.18	0.99	0.31	0.38	0	0.2	0.18	0.04	0.25	3.08	0	1.27	0.13	0.36	0.6	0.47	0	0.98	0.2	0.11	0.07	0	0.02	1.3	0.31	0.31	0.04	0.42	0.4	0.11	0.33	0.04	0.25	0.25	0.18	0.31	0.2	0.02	0.18	0.09	0.09	0.09	0.04	1.49	0.44	2.07	0.07	0.2	0.09	0.45	1.29	0.02	0.07	0	0.18	0.2	0.16	0.04	0	0.09	0.04	0.25	0.2	0.38	0.22	0.11	0	0.29	0.53	0.07	0.38	0.11	0	0	0.04	0.51
"njc46"	0	0.49	0	0	0	0	0	0	0	0	0.02	0	0	0	0.16	0	0.11	0	0.04	0.02	0	0	0	0	0	0	0	0	0.04	0.07	0	0.18	0.02	0	0	0	0.16	0.09	0	0	0.02	0.07	0.02	0.07	0.04	0	0	0	0	0.04	0.02	0	0	0.02	0.02	0	0	0.29	0	0	0.07	0.07	0.89	0	0	0	0.07	0	0	0.02	0.07	0	0	0.16	0.02	0	0.02	0.02	0	0	0	0.02	0	0.45	0	0	0	0	0	0	0	0	0.02	0	0	2.69	0	0.02	0	0	0.04	0.02	0	0	0.07	0.02	0.02	0.02	0.02	0.04	0.07	0.45	0.02	0.02	0	0.7	0.13	0	0.09	0.04	0.02	0	0	0.33	0.02	0	0	0	0	0.27	0	0.02	0.02	0	0	0.13	0	0
"njc47"	0.42	0.87	1.11	0.96	0	0.69	0.47	0.73	0.2	0.02	0	0.02	0.02	0.02	0.11	0.11	1.04	0.37	0.07	0.04	0.09	0	0.22	0.62	0.13	0.31	0.16	0.04	0.07	0.02	0.02	0.02	0	0	0.18	0	1.96	0.09	0.02	0.09	0.02	0.11	0.13	0	0.18	0.07	0.02	0.02	0	0.04	0.02	0.33	0.07	0.11	0.13	0.09	0	0.29	0.09	0.04	0	0	0.16	1.37	0.31	3.1	0	0.2	0.18	0.04	0.25	3.14	0	1.27	0.09	0.47	0.67	0.47	0	1.09	0.29	0.2	0.07	0	0.02	3.06	1.49	1.74	0.04	0.58	0.56	0.11	0.33	0.04	0.4	0.02	0.16	0.36	0.2	0.02	0.18	0.09	0.09	0.09	0.04	1.49	0.44	2.05	0.07	0.2	0.02	0.45	1.29	0	0.04	0	0.07	0.2	0.16	0.04	0	0.09	0.04	0.25	0.22	0.38	0.22	0.11	0	0.25	0.53	0.07	0.38	0.11	0	0	0.04	0.51
"njc48"	21.84	21	13.08	29.64	37.01	17.76	18.54	14.3	10.4	33	13.76	21.72	32.1	21.76	19.66	11.81	15.93	21.74	26.64	23.18	25.43	24.85	13.94	16.18	18.53	19.89	19.12	24.76	31.15	20.38	26.85	18.46	24.99	30.36	22.82	33.04	19.2	37.29	50.84	23.53	24.77	25.77	27.89	24.74	32.1	31.77	32.58	31.62	28.65	26.67	16.07	22.32	19.7	25.59	32.93	20.26	32.58	15.58	28.12	23.18	21.63	16.04	17.9	6.02	5.82	7.26	27.73	17.73	19.66	9.95	12.25	17.54	14.05	17.49	17.02	14.63	10.38	8.19	20.05	19.92	23.68	30.84	32.27	37.09	34.87	8.93	19.08	10.44	16.71	21.46	13.57	20.76	20.45	33.12	7.53	9.18	15.79	17.6	29.13	19.14	9.76	15.77	6.37	23.81	16.71	19.88	8.81	18.89	22.27	28.28	1.07	14.04	7.56	3.53	16.23	2.17	5.97	14.32	16.23	7.84	4.94	15.36	17.9	16.04	14.16	12.02	20.98	25.36	37.64	19.23	17.13	12.47	20.88	26.46	9.51	40.59	25.89	21.43
"njc49"	0.42	0.87	1.11	0.96	0	0.69	0.47	0.73	0.2	0.02	0	0.02	0.02	0.02	0.13	0.11	1.04	0.37	0.07	0.07	0.11	0	0.22	0.62	0.13	0.31	0.16	0.04	0.07	0.02	0.02	0.02	0	0	0.18	0.02	1.96	0.09	0.04	0.09	0.02	0.11	0.13	0	0.18	0.07	0.02	0.02	0	0.07	0.02	0.33	0.07	0.11	0.13	0.09	0	0.33	0.09	0.04	0	0.02	0.18	1.37	0.31	3.1	0	0.2	0.18	0.04	0.25	3.14	0	1.27	0.16	0.47	0.67	0.47	0	1.12	0.29	0.2	0.09	0	0.02	3.08	1.49	1.76	0.04	0.58	0.58	0.11	0.33	0.04	0.42	0.25	0.18	0.36	0.2	0.04	0.2	0.09	0.09	0.09	0.07	1.49	0.47	2.07	0.09	0.2	0.09	0.45	1.29	0.02	0.07	0	0.2	0.22	0.16	0.07	0.02	0.09	0.04	0.25	0.22	0.38	0.22	0.11	0	0.29	0.53	0.07	0.38	0.11	0	0	0.07	0.51
"njc50"	0.36	0.09	0.51	0.62	0	0.16	0.24	0.24	0.16	0.02	0	0	0	0	0.11	0.07	0.89	0.19	0.07	0	0.04	0	0	0.29	0.09	0.2	0.11	0.02	0.02	0	0.02	0	0	0	0.11	0	0.93	0.02	0	0.02	0	0.07	0.13	0	0.16	0	0.02	0.02	0	0.02	0	0.29	0	0.09	0.13	0.09	0	0	0.04	0.02	0	0	0.16	0.09	0	0.11	0	0.02	0.02	0	0.02	0.31	0	0.02	0.04	0.22	0.31	0.02	0	0.45	0.09	0.02	0	0	0	0.36	0.22	0	0	0.04	0	0.02	0.11	0.02	0.16	0.02	0.04	0.09	0	0.02	0.16	0.07	0.04	0.02	0.02	1.36	0.09	0.89	0.07	0	0	0.29	1.18	0	0	0	0.02	0.18	0	0.04	0	0.02	0.02	0.09	0.16	0.24	0.02	0	0	0.2	0.53	0.02	0.26	0.04	0	0	0.04	0.42
"njc51"	19.97	18.76	11.21	27.28	34.32	16.18	16.91	11.92	9.64	31.2	12.45	19.2	29.34	14.8	17.99	10.3	13.24	19.79	24.76	20.93	23.41	22.85	12.59	14.85	17.07	18.44	17.96	23.02	28.61	17.35	25.52	15.86	22.77	28.27	21.49	27.5	14.15	35.04	47.91	22.18	23.66	23.3	26.45	23.3	29.76	29.74	30.87	30.16	27.12	24.72	13.07	20.65	15.65	23.88	30.84	18.93	31.02	10.2	26.45	22.32	17.14	14.46	15.76	1.79	3.35	2	24.62	15.91	17.39	8.57	9.33	9.2	12.43	13.48	14.99	12.31	7.53	5.41	17.02	16.24	21.57	28.5	30.12	28.05	25.24	2.97	14.45	5.49	14.62	18.5	9.64	18.55	17.7	30.13	4.61	5.95	14.12	15.12	25.23	18.01	6.48	14.64	5.36	22.3	15.06	16.63	6.87	13.54	20.64	25.46	0.31	10.84	5.05	3.35	14.79	1.26	5.19	12.96	15.12	6.92	4.29	14.09	16.9	13.7	12.05	10.69	19.38	23.4	34.72	17.31	15.15	11.21	18.78	24.45	8.98	39.03	23.93	19.14
"njc52"	21.75	19.78	12.51	29.41	36.97	17.23	18.27	13.74	10.36	32.89	13.41	21.32	31.03	17.29	19.3	11.3	14.89	21.44	26.51	22.49	25.09	24.61	13.74	16.03	17.89	19.76	18.96	24.71	31.08	19.8	26.85	17.82	24.28	30.32	22.67	31.3	18.2	36.84	50.73	23.31	24.59	25.46	27.51	24.57	31.94	31.57	32.38	31.56	28.63	26.27	14.24	22.12	17.54	25.37	32.84	20.26	32.58	12.12	28.07	23.16	19.23	15.76	16.83	4.34	5.78	4.39	27.42	17.6	19.1	9.59	11.16	17.43	13.96	17.15	16.79	14.47	9.82	7.95	18.83	19.75	23.48	30.64	32.21	31.86	28.23	6.83	17.64	8.79	16.69	21.24	13.2	20.65	19.92	32.56	6.77	6.19	15.59	17.4	28.88	19.12	7.46	15.64	5.9	23.72	16.35	19.8	8.77	18.78	21.98	28.06	0.34	12.27	7.07	3.46	15.92	1.42	5.5	14.19	16.05	7.7	4.45	15.07	17.88	15.42	12.67	11.93	20.89	24.96	37.57	18.76	16.55	12.16	20.72	25.52	9.49	40.25	25.38	21.01
"njc53"	0.36	0.09	0.51	0.62	0	0.18	0.24	0.27	0.16	0.02	0	0	0	0	0.11	0.07	0.89	0.19	0.07	0	0.04	0	0.02	0.29	0.09	0.2	0.11	0.02	0.02	0	0.02	0	0	0	0.11	0	1	0.02	0	0.02	0	0.09	0.13	0	0.16	0	0.02	0.02	0	0.02	0	0.29	0	0.09	0.13	0.09	0	0	0.04	0.02	0	0	0.16	1.25	0	0.11	0	0.02	0.02	0	0.02	0.31	0	0.02	0.04	0.22	0.31	0.02	0	0.45	0.09	0.02	0	0	0	0.36	0.22	0	0.02	0.04	0	0.02	0.13	0.02	0.18	0.02	0.04	0.09	0	0.04	0.16	0.07	0.04	0.02	0.02	1.36	0.09	0.89	0.07	0	0	0.29	1.18	0	0	0	0.02	0.18	0	0.04	0	0.02	0.02	0.09	0.16	0.24	0.02	0	0	0.2	0.53	0.02	0.26	0.04	0	0	0.04	0.42
"njc54"	0.53	1	0.8	0.87	0.09	0.22	0.47	0.78	0.24	0.07	0.16	0.38	0.16	0.56	0.18	0.11	1.02	0.44	0.11	0.07	0.18	0.04	0.22	0.73	0.22	0.27	0.16	0.07	0.18	0.33	0.04	0.11	0.02	0.09	0.11	0.42	2.16	0.22	0.07	0.13	0.07	0.22	0.18	0.02	0.2	0.07	0.04	0.09	0.07	0.11	0.24	0.33	0.22	0.11	0.16	0.11	0.02	0.62	0.18	0.04	0.24	0.32	0.29	1.81	0.54	1.69	0.09	0.36	0.31	0.18	1.16	4.08	0.27	1.69	0.33	0.65	0.87	0.78	0.16	1.34	0.29	0.13	0.07	1.25	0.2	1.94	0.67	1.27	0.27	0.94	1.69	0.33	0.45	0.11	0.94	0.04	0.42	0.58	0.67	0.18	1	0.2	0.18	0.11	0.45	1.67	0.58	2.12	0.18	0.36	0.11	1.14	1.58	0	0.51	0.05	0.16	0.36	0.2	0.22	0.44	0.18	0.07	0.38	0.78	0.49	0.24	0.13	0.2	0.31	0.71	0.2	0.63	1.02	0.09	0.33	0.27	0.73
"njc55"	19.93	18.13	11.17	27.3	34.45	16.18	16.89	11.83	9.62	31.18	12.5	19.2	29.43	14.85	18.19	10.34	13.33	19.75	24.73	20.98	23.38	22.83	12.61	15.51	17.04	18.51	18.36	23.04	28.68	17.55	25.52	15.88	22.75	28.2	21.49	27.54	14.15	34.91	47.91	22.13	23.64	23.24	26.4	23.32	29.78	29.74	30.87	30.16	27.12	24.69	13.76	20.65	15.65	23.88	30.84	18.95	31.02	16.12	26.47	22.34	17.2	14.46	18.22	2.33	3.39	3.1	24.78	15.95	17.34	8.57	9.09	9.34	12.39	13.46	15.01	12.36	7.62	5.46	17.04	16.27	21.55	28.5	30.12	27.96	25.26	3.55	14.7	6.09	14.64	18.5	9.57	18.49	19	30.16	4.7	40.03	14.05	15.36	25.17	18.03	6.3	14.64	7.17	22.32	14.84	16.54	7.32	13.54	20.6	25.41	4.03	10.51	5.12	3.75	14.37	2.21	17.8	12.99	15.34	8.37	4.2	14.04	16.88	13.7	12	10.75	19.42	23.71	34.68	17.74	15.22	11.28	18.78	24.19	8.96	38.94	25.42	19.45
