"ID"	"C1"	"C2"	"C3"	"C4"	"C6"	"C7"	"C8"	"C10"	"C29"	"C30"	"C38"	"C39"	"C42"	"C43"	"C46"	"C48"	"C51"	"C52"	"C55"	"C59"	"C61"	"C65"	"C68"	"C74"	"C75"	"C77"	"C82"	"C86"	"C87"	"C88"	"C89"	"C90"	"C91"	"C92"	"C95"	"C99"	"C103"	"C105"	"C106"	"C107"	"C108"	"C111"	"C113"	"C114"	"C116"	"C117"	"C118"	"C119"	"C120"	"C121"	"C123"	"C125"	"C128"	"C129"	"C137"	"C141"	"C142"	"C143"	"C144"	"C151"	"C152"	"C154"	"C156"	"C157"	"C159"	"C174"	"C177"	"C178"	"C200"	"C201"	"C416"
"njc1"	0.1	0.03	0.09	0.03	0	0.01	0.03	0	0	0.06	0	0	0.01	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0.12	0.01	0.12	0.04	0.13	0.01	0.09	0.07	0	0.04	0.01	0.03	0.06	0.01	0.07	0.01	0.1	0.35	0.04	0.15	0.1	0.06	0.03	0.01	0	0.03	0.45	0.01	0.33	0	0	0	0.77	0.13	0	0	0.04	0	0	0	0	0	0	0.22
"njc2"	0.1	0.03	0.09	0.03	0	0.01	0.03	0	0	0.06	0	0	0.01	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0.12	0.01	0.12	0.04	0.13	0.01	0.09	0.07	0	0.04	0.01	0.03	0.06	0.01	0.07	0.01	0.1	0.35	0.04	0.15	0.1	0.06	0.03	0.01	0	0.03	0.45	0.01	0.33	0	0	0	0.77	0.13	0	0	0.04	0	0	0	0	0	0	0.22
"njc3"	0	0	0	0	0	0	0.01	0	0.01	0	0.01	0	0	0	0	0.01	0.03	0	0	0.03	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.77	0	0	0	0	0	0	0	0	0	0	0.03	0.59	0
"njc4"	0	0	0	0	0	0	0.01	0	0.01	0	0.01	0	0	0	0	0.01	0.03	0	0	0.03	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.77	0	0	0	0	0	0	0	0	0	0	0.03	0.59	0
"njc5"	0.1	0.04	0.09	0.03	0	0.01	0.03	0	0	0.06	0	0	0.01	0	0	0.01	0.01	0	0.01	0	0	0	0	0.01	0	0.01	0	0.13	0.01	0.28	0.04	0.16	0.01	0.09	0.09	0	0.09	0.01	0.03	0.06	0.04	0.09	0.01	0.23	0.39	0.04	0.17	0.1	0.06	0.13	0.01	0	0.03	0.45	0.01	0.33	0	0	0	0.78	0.13	0	0	0.04	0	0	0.01	0	0	0	0.25
"njc6"	0.13	0	0	0	0	0	0	0	0.01	0	0.04	0.09	0.01	0.03	0.01	0	0.01	0	0.03	0	0.04	0.01	0.01	0.03	0.01	0.03	0.01	0	0	0.01	0	0.04	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0.01	0	0	0.21	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc7"	0.2	0.07	0.1	0.04	0.04	0.11	0.22	0.03	0.03	0.1	0.12	0.06	0.07	0.04	0.03	0.01	0.04	0.01	0.07	0.01	0	0.03	0.01	0.07	0	0.03	0.04	0.13	0.03	0.15	0.1	0.19	0.1	0.13	0.09	0.07	0.12	0.07	0.13	0.07	0.07	0.13	0.07	0.13	0.42	0.11	0.17	0.17	0.09	0.06	0.12	0.06	0.03	0.53	0.04	0.35	0.03	0.05	0.06	0.84	0.19	0	0.01	0.07	0.04	0.09	0.07	0.04	0	0	0.29
"njc8"	10.77	14.92	14.32	16.11	24.85	21.98	14.54	17.91	21.22	37.85	27.16	25.55	20.14	22.44	27.88	21.81	28.64	25.31	26.5	21.79	30.96	24.88	26.15	15.27	39.13	17.11	24.86	41.7	16.52	39.41	35.5	37.34	35.21	31.33	27.9	18.12	27.91	16.07	14.97	19	24.4	26.88	17.68	25.64	23.38	14.8	23.46	21.37	27.15	27.07	15.01	10.93	19.3	16.91	28.81	27.91	11.3	21.32	20.94	32.25	31.47	30.39	27.07	19.75	27.63	24	23.31	9.71	19.67	17.97	22.59
"njc9"	0.03	0.03	0.01	0	0.03	0.06	0.04	0	0	0.06	0.04	0.01	0.01	0	0.01	0.03	0.03	0.01	0.01	0	0	0.04	0	0.04	0	0	0.06	0.01	0	0.01	0.03	0.06	0.01	0	0.03	0.01	0	0.01	0	0.04	0	0	0	0.09	0.01	0.01	0.01	0	0.03	0	0.01	0	0.01	0.03	0	0.01	0.07	0.03	0	0.01	0.01	0	0.06	0.03	0	0	0.03	0	0	0	0
"njc10"	0.45	0.14	1.91	0.79	0	0.19	0.16	0.34	0.25	0.52	0.92	0.49	0.5	0.39	0.25	0.39	0.9	0.33	0.55	0.14	0.07	0.17	0.19	0.11	0.07	0.07	0.09	0.4	0.2	0.69	0.52	0.84	0.25	0.94	0.88	0.52	0.35	0.13	0.7	0.66	0.5	0.79	0.75	6.32	1.57	0.42	5.79	1.95	1.6	0.25	0.39	0.07	0.32	0.91	0.06	0.87	0.84	3.2	1	5.74	15.2	0.13	0.17	0.21	0.49	0.01	0.01	0	0.2	5.22	7.19
"njc11"	0.1	0.03	0.09	0.03	0	0.01	0.03	0	0	0.06	0	0	0.01	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0.12	0.01	0.12	0.04	0.13	0.01	0.09	0.07	0	0.04	0.01	0.03	0.06	0.01	0.07	0.01	0.1	0.35	0.04	0.15	0.1	0.06	0.03	0.01	0	0.03	0.45	0.01	0.33	0	0	0	0.77	0.13	0	0	0.04	0	0	0	0	0	0	0.22
"njc12"	0.01	0.01	0	0	0.01	0.01	0.01	0.01	0.01	0	0.03	0.01	0.01	0.01	0.01	0	0.01	0.01	0.03	0	0	0.03	0	0.03	0	0.01	0.03	0.01	0.01	0	0.03	0.03	0.03	0.01	0.01	0	0.07	0.01	0	0	0	0	0.06	0.03	0.06	0	0.03	0.01	0.01	0.01	0	0	0	0.01	0	0	0.03	0.05	0.03	0.03	0.01	0	0.01	0.01	0.01	0	0	0	0	0	0.03
"njc13"	0	0	0	0	0	0	0.01	0	0.01	0	0.01	0	0	0	0	0.01	0.03	0	0	0.03	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.77	0	0	0	0	0	0	0	0	0	0	0.03	0.59	0
"njc14"	1.23	0.79	0.74	0.34	0.31	2.71	1.39	3.4	2.75	1.72	1.43	1.85	1.41	1.4	0.97	1.43	2.5	0.94	2.46	3.15	0.48	1.32	0.86	0.74	0.8	0.94	1.47	5.64	0.2	3.19	2.63	1.76	1.07	3.52	2.03	0.7	0.31	0.35	1.64	0.65	1.73	0.79	0.97	4.82	0.79	0.83	1.65	0.94	1.8	0.92	0.45	0.33	1.49	1.28	0.04	1	3.48	9.65	1.03	2.12	2.1	1.09	0.43	0.39	2.62	0	0	0.03	0.03	0.67	1.11
"njc15"	0.1	0.03	0.09	0.03	0	0.01	0.03	0	0	0.06	0	0	0.01	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0.12	0.01	0.12	0.04	0.13	0.01	0.09	0.07	0	0.04	0.01	0.03	0.06	0.01	0.07	0.01	0.1	0.35	0.04	0.15	0.1	0.06	0.03	0.01	0	0.03	0.45	0.01	0.33	0	0	0	0.77	0.13	0	0	0.04	0	0	0	0	0	0	0.22
"njc16"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc17"	0.03	0.03	0.01	0	0.03	0.06	0.04	0	0	0.06	0.04	0.01	0.01	0	0.01	0.03	0.03	0.01	0.01	0	0	0.04	0	0.04	0	0	0.06	0.01	0	0.01	0.03	0.06	0.01	0	0.03	0.01	0	0.01	0	0.04	0	0	0	0.09	0.01	0.01	0.01	0	0.03	0	0.01	0	0.01	0.03	0	0.01	0.07	0.03	0	0.01	0.01	0	0.06	0.03	0	0	0.03	0	0	0	0
"njc18"	0.03	0	0	0	0	0	0.04	0	0.06	0.01	0.06	0.06	0.06	0.06	0.01	0.04	0.13	0.01	0.14	0.03	0	0.03	0	0.01	0.01	0.01	0	0.01	0.01	0.04	0.06	0.07	0.01	0.1	0.09	0	0	0	0.1	0.01	0.1	0	0	0.48	0.01	0.03	0.01	0.04	0.1	0	0.01	0	0.04	0.1	0	0.01	0.22	1.15	0	0.01	0.07	0	0	0	0.09	0	0	0	0.03	0.67	0.01
"njc19"	0.32	0.04	0.03	0.01	0.04	0.1	0.19	0.03	0.22	0.1	0.17	0.2	0.14	0.22	0.1	0.2	0.57	0.03	0.13	0.11	0.06	0.07	0.06	0.11	0.07	0.1	0.07	0.1	0.03	0.15	0.26	0.13	0.14	0.29	0.09	0.12	0.07	0.07	0.19	0.01	0.12	0.13	0.09	0.06	0.12	0.11	0.07	0.15	0.16	0.12	0.13	0.06	0	0.16	0.03	0.01	0.46	0.78	0.06	0.1	0.09	0.11	0.03	0.03	0.1	0.09	0.07	0.06	0	0.67	0.09
"njc20"	9.96	14.37	12.19	14.94	24.5	21.14	13.54	15.31	19.06	34.97	25	23.77	16.6	18.55	25.67	17.4	23.73	22.6	23.25	18.61	29.71	21.53	24.19	12.49	37.55	14.51	23.21	38.45	13.69	32.47	31.51	32.89	32.97	25.85	24.33	16.87	26.01	14.13	10.72	17.1	21.25	23.99	15.11	17.59	20.53	12.81	15.9	16.83	22.95	25.01	12.89	8.84	17.5	14.89	27.82	26.12	8.91	15.68	18.87	25.57	17.72	28.27	26.59	17.21	23.95	23.57	22.97	9.35	18.76	12.61	14.52
"njc21"	0.09	0.04	0.03	0.03	0.07	0.06	0.06	0.04	0.1	0.03	0.06	0.09	0.07	0.06	0.09	0.01	0.04	0.06	0.09	0.01	0.1	0.06	0.06	0.06	0.01	0.07	0.12	0.04	0.03	0.01	0.12	0.09	0.07	0.04	0.13	0.04	0.16	0.06	0.06	0.04	0.12	0.09	0.16	0.12	0.16	0.04	0.07	0.04	0.07	0.09	0	0.06	0.06	0.03	0.01	0.03	0.55	0.5	0.06	0.17	0.06	0.01	0.03	0.04	0.06	0.01	0	0	0.01	0	0.16
"njc22"	0	0	0	0	0	0	0.01	0	0.01	0	0.01	0	0	0	0	0.01	0.03	0	0	0.03	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0.01	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	1.51	0	0	0	0	0	0	0	0	0	0	0.03	0.59	0
"njc23"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc24"	0	0	0	0	0	0	0.01	0	0.01	0	0.01	0	0	0	0	0.01	0.03	0	0	0.03	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0.01	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	1.51	0	0	0	0	0	0	0	0	0	0	0.03	0.59	0
"njc25"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc26"	0.03	0	0	0	0	0	0.04	0	0.06	0.01	0.06	0.06	0.06	0.06	0.01	0.04	0.13	0.01	0.14	0.03	0	0.03	0	0.01	0.01	0.01	0	0.01	0.01	0.04	0.06	0.07	0.01	0.1	0.09	0	0	0	0.1	0.01	0.1	0	0	0.48	0.01	0.03	0.01	0.04	0.1	0	0.01	0	0.04	0.1	0	0.01	0.22	1.15	0	0.01	0.07	0	0	0	0.09	0	0	0	0.03	0.67	0.01
"njc27"	0.13	0.06	0.1	0.03	0.03	0.07	0.07	0	0	0.11	0.04	0.01	0.03	0	0.01	0.03	0.03	0.01	0.03	0	0	0.04	0	0.04	0	0	0.06	0.13	0.01	0.13	0.07	0.19	0.03	0.09	0.1	0.01	0.04	0.03	0.03	0.1	0.01	0.07	0.01	0.19	0.36	0.06	0.16	0.1	0.09	0.03	0.03	0	0.04	0.47	0.01	0.35	0.07	0.03	0	0.78	0.15	0	0.06	0.07	0	0	0.03	0	0	0	0.22
"njc28"	0.17	0.1	0.12	0.06	0.06	0.17	0.22	0.22	0.39	0.14	0.27	0.49	0.48	0.33	0.25	0.3	0.65	0.12	0.43	0.11	0.13	0.17	0.19	0.11	0.04	0.17	0.24	0.27	0.06	0.4	0.38	0.33	0.14	0.54	0.76	0.32	0.22	0.09	0.49	0.14	0.4	0.45	0.17	1.04	0.19	0.22	0.3	0.13	0.33	0.16	0.09	0.1	0.23	0.37	0.03	0.16	1.43	3.15	0.2	0.35	0.6	0.17	0.07	0.1	0.38	0.01	0.04	0.01	0.24	0.75	0.26
"njc29"	0.37	0.16	1.72	0.76	0.13	0.37	0.42	0.24	0.42	0.53	0.62	0.6	0.53	0.33	0.27	0.33	0.71	0.14	0.49	0.13	0.12	0.22	0.17	0.19	0.04	0.2	0.29	0.4	0.13	0.66	0.53	1.14	0.33	1.13	1.05	0.4	0.32	0.22	0.81	0.6	0.61	0.56	0.72	6.17	1.69	0.53	5.64	1.83	1.76	0.23	0.56	0.13	0.29	0.88	0.06	0.59	1.52	3.23	0.27	5.93	13.77	0.14	0.13	0.2	0.38	0.1	0.1	0.04	0.35	5.28	7.59
"njc30"	9.59	14.22	12.18	14.92	24.4	20.51	13.44	14.6	19.02	34.56	24.82	23.28	16.52	18.61	25.63	17.34	23.53	22.5	22.96	18.67	29.36	21.33	24.08	12.32	37.47	14.35	22.88	38.48	13.4	32.35	31.03	32.73	32.61	24.62	24.22	16.74	25.86	14.04	10.75	16.9	20.84	23.86	15.12	17.33	20.43	12.51	15.74	16.7	22.85	24.25	12.76	8.77	17.07	14.74	27.81	26.08	8.72	15.2	18.85	25.44	17.72	28.35	25.99	17.14	23.29	23.48	22.88	9.32	18.76	12.58	14.43
"njc31"	8.2	13.45	11.38	14.59	24.18	18.5	12	12.02	16.58	32.76	20.84	20.71	11.99	13.42	22.21	13.79	17.73	20.28	20.38	15.52	29.17	20.08	21.98	11.69	36.72	13.28	21.56	32.77	13	28.92	28.59	30.73	31.18	22.14	20.99	16	23.64	12.63	7.52	15.36	16.36	22.84	12.03	8.17	18.22	10.21	12.1	14.52	18.38	23.9	11.04	7.83	14.64	11.8	27.76	24.87	6.9	9.26	15.17	21.97	13	26.99	26.13	16.06	19.28	23.57	22.97	9.32	16.79	10.85	11.71
"njc32"	0.56	0.22	0.1	0.06	0.17	0.83	0.29	1.09	0.45	0.62	0.84	1.03	0.6	0.64	0.4	0.62	1.32	0.52	0.91	0.24	0.49	0.39	0.33	0.29	0.2	0.28	0.52	0.42	0.35	0.62	1.16	0.52	0.65	2	0.75	0.69	0.59	0.27	0.54	0.4	0.86	0.98	0.39	1.3	0.33	0.37	0.49	0.39	0.61	1.11	0.19	0.16	0.7	0.58	0.07	0.46	1.58	3.68	1.05	0.65	1.44	0.29	0.83	0.29	1.32	0.1	0.09	0.03	0.03	0.71	0.47
"njc33"	0.03	0	0	0	0	0	0.04	0	0.06	0.01	0.06	0.06	0.06	0.06	0.01	0.04	0.13	0.01	0.14	0.03	0	0.03	0	0.01	0.01	0.01	0	0.01	0.01	0.04	0.06	0.07	0.01	0.1	0.09	0	0	0	0.1	0.01	0.1	0	0	0.48	0.01	0.03	0.01	0.04	0.1	0	0.01	0	0.04	0.1	0	0.01	0.22	1.15	0	0.01	0.07	0	0	0	0.09	0	0	0	0.03	0.67	0.01
"njc34"	0.1	0.03	0.09	0.03	0	0.01	0.03	0	0	0.06	0	0	0.01	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0.12	0.01	0.12	0.04	0.13	0.01	0.09	0.07	0	0.04	0.01	0.03	0.06	0.01	0.07	0.01	0.1	0.35	0.04	0.15	0.1	0.06	0.03	0.01	0	0.03	0.45	0.01	0.33	0	0	0	0.77	0.13	0	0	0.04	0	0	0	0	0	0	0.22
"njc35"	0.03	0	0	0	0	0	0.04	0	0.06	0.01	0.06	0.06	0.06	0.06	0.01	0.04	0.13	0.01	0.14	0.03	0	0.03	0	0.01	0.01	0.01	0	0.01	0.01	0.04	0.06	0.07	0.01	0.1	0.09	0	0	0	0.1	0.01	0.12	0	0	0.48	0.01	0.03	0.01	0.04	0.1	0	0.01	0	0.04	0.1	0	0.01	0.22	1.89	0	0.01	0.07	0	0	0	0.09	0	0	0	0.03	0.67	0.01
"njc36"	10	14.38	12.21	14.94	24.5	21.15	13.55	15.31	19.15	36.02	25.06	23.86	16.7	18.72	25.97	18.32	24.01	22.69	23.32	18.7	29.73	21.69	24.19	12.52	37.63	14.53	23.22	38.54	13.71	32.64	31.67	33	33.01	26.05	24.48	16.97	26.02	14.17	10.82	17.19	21.29	24.07	15.15	17.9	20.66	12.86	15.93	16.86	23.11	25.22	12.9	8.85	17.52	15.04	27.85	26.12	9.18	16.88	18.87	25.6	17.75	28.38	26.74	17.25	24	23.59	23.01	9.35	18.85	12.61	14.52
"njc37"	0.03	0	0	0	0	0	0.04	0	0.06	0.01	0.06	0.06	0.06	0.06	0.01	0.04	0.13	0.01	0.14	0.03	0	0.03	0	0.01	0.01	0.01	0	0.01	0.01	0.04	0.06	0.07	0.01	0.1	0.09	0	0	0	0.1	0.01	0.12	0	0	0.48	0.01	0.03	0.01	0.04	0.1	0	0.01	0	0.04	0.1	0	0.01	0.22	1.89	0	0.01	0.07	0	0	0	0.09	0	0	0	0.03	0.67	0.01
"njc38"	0	0	0	0	0	0	0.01	0	0.01	0	0.01	0	0	0	0	0.01	0.03	0	0	0.03	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.77	0	0	0	0	0	0	0	0	0	0	0.03	0.59	0
"njc39"	8.27	13.03	11.41	13.92	22.74	19.23	12.1	13.6	17.74	31.78	19.79	20.07	11.46	13.07	20.39	13.82	17.19	19.34	19.61	17.75	25.92	18.28	19.61	10.68	35.45	12.38	20.35	36.05	11.47	28.32	27.24	28.65	28.17	21.19	19.69	14.44	20.3	11.68	7.27	14.3	15.47	20.14	11.61	10.48	16.94	9.88	11.97	13.84	18.13	21.39	10.4	7.19	14.34	11.54	25.19	22.18	7.21	12.44	14.08	21.08	12.87	25.63	23.55	14.86	18.87	21.46	21.69	8.52	15.79	9.66	11.41
"njc40"	9.36	14.22	12.09	14.89	24.47	21.04	13.13	15.29	19.06	34.38	21.99	22.19	13.03	14.57	23.05	15.03	19.82	21.16	22.54	18.63	29.65	21.34	22.77	12.36	37.53	14.13	22.95	38.4	13.19	31.85	30.99	32.28	32.11	25.25	22.41	16.4	23.83	12.89	8.75	15.91	17.88	23.26	12.92	12.14	19	10.93	13.57	15.38	20.02	24.8	11.37	8.12	16.02	12.78	27.78	25.78	9.12	16.06	16	23.87	14.53	27.98	26.54	16.37	21.61	23.48	22.9	9.31	16.77	10.85	12.66
"njc41"	0	0	0	0	0	0	0.01	0	0.01	0	0.01	0	0	0	0	0.01	0.03	0	0	0.03	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.77	0	0	0	0	0	0	0	0	0	0	0.03	0.59	0
"njc42"	0.23	0.14	0.01	0.01	0.1	0.63	0.14	0.7	0.12	0.39	0.19	0.43	0.09	0.09	0.04	0.14	0.3	0.13	0.39	0.04	0.29	0.19	0.07	0.14	0.09	0.13	0.3	0.04	0.29	0.18	0.56	0.19	0.4	1.4	0.19	0.12	0.15	0.1	0.16	0.22	0.45	0.17	0.01	0.75	0.1	0.29	0.16	0.16	0.19	0.77	0.14	0.07	0.47	0.22	0.01	0.06	0.4	1.75	0.01	0.17	0.1	0.03	0.62	0.07	0.8	0.09	0.09	0.03	0.03	0.7	0.09
"njc43"	8.35	13.06	13.07	14.65	22.74	19.29	12.23	13.61	17.76	32.01	20.12	20.11	11.5	13.1	20.39	13.8	17.19	19.32	19.63	17.77	25.92	18.24	19.62	10.68	35.45	12.4	20.31	36.04	11.62	28.46	27.29	29.06	28.3	21.58	19.89	14.5	20.33	11.72	7.69	14.72	15.6	20.23	12.13	15.69	18.09	10.24	17.34	15.54	19.27	21.43	10.82	7.26	14.4	11.64	25.22	22.33	7.13	12.41	14.13	25.79	26.64	25.63	23.49	14.85	18.9	21.55	21.73	8.56	15.97	13.58	18.17
"njc44"	0.06	0.04	0.03	0	0.03	0.07	0.06	0	0.06	1.11	0.1	0.09	0.1	0.04	0.29	0.84	0.12	0.09	0.07	0	0.03	0.2	0	0.07	0.04	0.01	0.07	0.04	0.01	0.13	0.07	0.16	0.01	0.04	0.14	0.1	0.01	0.04	0.01	0.13	0.03	0.01	0.01	0.38	0.13	0.07	0.03	0	0.13	0.16	0.01	0.01	0.03	0.16	0.03	0.01	0.13	0.11	0	0.01	0.01	0	0.19	0.07	0	0.01	0.07	0	0.09	0	0
"njc45"	0.13	0	0	0	0	0	0	0	0.01	0	0.04	0.09	0.01	0.03	0.01	0	0.01	0	0.03	0	0.04	0.01	0.01	0.03	0.01	0.03	0.01	0	0	0.01	0	0.04	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0.01	0	0	0.21	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc46"	9.63	14.22	12.18	14.92	24.4	20.51	13.44	14.6	18.99	34.6	24.83	23.31	16.56	18.49	25.63	17.29	23.55	22.49	22.98	18.6	29.37	21.36	24.11	12.33	37.47	14.36	22.89	38.42	13.42	32.32	31	32.73	32.58	24.54	24.22	16.76	25.86	14.03	10.67	16.9	20.9	23.82	15.09	17.33	20.44	12.55	15.76	16.72	22.86	24.22	12.76	8.77	17.07	14.76	27.81	26.08	8.52	14.93	18.85	25.41	17.69	28.24	25.98	17.14	23.24	23.48	22.88	9.32	18.76	12.58	14.44
"njc47"	0	0	0	0	0	0	0.01	0	0.01	0	0.01	0	0	0	0	0.01	0.03	0	0	0.03	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0.01	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	1.51	0	0	0	0	0	0	0	0	0	0	0.03	0.59	0
"njc48"	0.25	0.04	0.06	0.01	0.01	0.16	0.12	0.36	0.23	0.2	0.63	0.52	0.45	0.38	0.26	0.36	0.83	0.33	0.45	0.13	0.1	0.17	0.2	0.11	0.07	0.07	0.13	0.3	0.04	0.37	0.39	0.26	0.16	0.41	0.45	0.52	0.35	0.12	0.25	0.14	0.32	0.66	0.25	0.45	0.12	0.04	0.28	0.17	0.3	0.23	0.03	0.06	0.17	0.33	0.04	0.39	0.85	3.02	1	0.31	1.27	0.13	0.19	0.19	0.42	0	0	0	0.03	0.61	0.25
"njc49"	0.03	0	0	0	0	0	0.04	0	0.06	0.01	0.06	0.06	0.06	0.06	0.01	0.04	0.13	0.01	0.14	0.03	0	0.03	0	0.01	0.01	0.01	0	0.01	0.01	0.04	0.06	0.07	0.01	0.1	0.09	0	0	0	0.1	0.01	0.12	0	0	0.48	0.01	0.03	0.01	0.04	0.1	0	0.01	0	0.04	0.1	0	0.01	0.22	1.89	0	0.01	0.07	0	0	0	0.09	0	0	0	0.03	0.67	0.01
"njc50"	0.4	0.22	1.68	0.72	0.13	0.77	0.32	0.72	0.09	0.72	0.46	0.47	0.09	0.06	0.04	0.13	0.23	0.12	0.29	0.06	0.29	0.16	0.09	0.17	0.07	0.13	0.32	0.16	0.35	0.41	0.61	0.88	0.53	1.9	0.38	0.19	0.19	0.2	0.49	0.63	0.56	0.32	0.51	5.29	1.54	0.65	5.48	1.83	1.51	0.84	0.65	0.14	0.52	0.65	0.06	0.51	0.18	1.37	0.06	5.7	13.19	0.03	0.62	0.13	0.74	0.17	0.16	0.07	0.33	5.24	7.38
"njc51"	0.1	0.03	0.09	0.03	0	0.01	0.03	0	0	0.06	0	0	0.01	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0.12	0.01	0.12	0.04	0.13	0.01	0.09	0.07	0	0.04	0.01	0.03	0.06	0.01	0.07	0.01	0.1	0.35	0.04	0.15	0.1	0.06	0.03	0.01	0	0.03	0.45	0.01	0.33	0	0	0	0.77	0.13	0	0	0.04	0	0	0	0	0	0	0.22
"njc52"	0.03	0.03	0.01	0	0.03	0.06	0.04	0	0	0.06	0.04	0.01	0.01	0	0.01	0.03	0.03	0.01	0.01	0	0	0.04	0	0.04	0	0	0.06	0.01	0	0.01	0.03	0.06	0.01	0	0.03	0.01	0	0.01	0	0.04	0	0	0	0.09	0.01	0.01	0.01	0	0.03	0	0.01	0	0.01	0.03	0	0.01	0.07	0.03	0	0.01	0.01	0	0.06	0.03	0	0	0.03	0	0	0	0
"njc53"	0.03	0.03	0.01	0	0.03	0.06	0.04	0	0	0.06	0.04	0.01	0.01	0	0.01	0.03	0.03	0.01	0.01	0	0	0.04	0	0.04	0	0	0.06	0.01	0	0.01	0.03	0.06	0.01	0	0.03	0.01	0	0.01	0	0.04	0	0	0	0.09	0.01	0.01	0.01	0	0.03	0	0.01	0	0.01	0.03	0	0.01	0.07	0.03	0	0.01	0.01	0	0.06	0.03	0	0	0.03	0	0	0	0
"njc54"	0.13	0.06	0.1	0.03	0.03	0.07	0.07	0	0	0.11	0.04	0.01	0.03	0	0.01	0.03	0.03	0.01	0.03	0	0	0.04	0	0.04	0	0	0.06	0.13	0.01	0.13	0.07	0.19	0.03	0.09	0.1	0.01	0.04	0.03	0.03	0.1	0.01	0.07	0.01	0.19	0.36	0.06	0.16	0.1	0.09	0.03	0.03	0	0.04	0.47	0.01	0.35	0.07	0.03	0	0.78	0.15	0	0.06	0.07	0	0	0.03	0	0	0	0.22
"njc55"	0.22	0.11	0.19	0.06	0.06	0.07	0.13	0.03	0.09	0.1	0.07	0.09	0.1	0.09	0.09	0.03	0.04	0.04	0.1	0.01	0.12	0.06	0.09	0.07	0.01	0.06	0.14	0.16	0.04	0.16	0.13	0.23	0.06	0.13	0.19	0.04	0.15	0.06	0.19	0.12	0.14	0.19	0.12	0.21	0.48	0.17	0.23	0.16	0.16	0.12	0.07	0.07	0.13	0.53	0.04	0.39	0.13	0.05	0.03	0.92	0.19	0.04	0.03	0.07	0.09	0.01	0.04	0.01	0.2	0.09	0.35
"njc56"	0.33	0.23	3.25	1.41	0.14	0.8	0.3	0.73	0.1	0.91	0.78	0.5	0.1	0.07	0.06	0.13	0.25	0.13	0.3	0.06	0.29	0.19	0.09	0.2	0.07	0.15	0.35	0.06	0.49	0.43	0.64	1.21	0.64	2.19	0.55	0.19	0.25	0.22	0.78	1.02	0.62	0.27	1.07	10.51	2.41	0.9	10.75	3.38	2.63	0.85	0.97	0.16	0.56	0.27	0.04	0.32	0.21	1.42	0.11	9.63	26.82	0.03	0.63	0.1	0.75	0.17	0.16	0.07	0.5	9.15	13.9
